A
1050 Generated by WorldEditor 1.6.0r1

1    266 0 0 KPNN Princeton Municipal Airport
111  45.20034088 -067.56957862
111  45.20045410 -067.56942959
111  45.19940694 -067.56785085
112  45.19935268 -067.56767899  45.19934041 -067.56757459
111  45.19935268 -067.56767899
112  45.19935268 -067.56767899  45.19934290 -067.56759581
112  45.19941625 -067.56737456  45.19948049 -067.56725993
111  45.19941625 -067.56737456
112  45.19941625 -067.56737456  45.19942175 -067.56736475
112  45.19943398 -067.56734495  45.19944032 -067.56733503
111  45.19943398 -067.56734495
111  45.19960791 -067.56710976
112  45.19960791 -067.56710976  45.19969013 -067.56699307
111  45.19961119 -067.56680472
111  45.19991430 -067.56727032
112  45.19967264 -067.56722589  45.19958333 -067.56731844
111  45.19967264 -067.56722589
111  45.19949826 -067.56745476
112  45.19949826 -067.56745476  45.19949355 -067.56746282
112  45.19948538 -067.56747886  45.19948149 -067.56748686
111  45.19948538 -067.56747886
112  45.19948538 -067.56747886  45.19941685 -067.56761988
111  45.19947148 -067.56774788
111  45.20078236 -067.56977356
112  45.20078236 -067.56977356  45.20087192 -067.56988094
112  45.20099793 -067.56979740  45.20103978 -067.56976054
111  45.20099793 -067.56979740
112  45.20099793 -067.56979740  45.20101543 -067.56978199
111  45.20102553 -067.56976829
113  45.20125295 -067.56933840
110 2 0.00 0.0000 New Taxiway 3
111  45.20057710 -067.56356439
111  45.20069285 -067.56375147
111  45.20057635 -067.56388653
113  45.20045934 -067.56369787
110 2 0.00 0.0000 New Taxiway 3
111  45.20077372 -067.56334153
111  45.20086595 -067.56348950
111  45.20073961 -067.56364668
113  45.20064279 -067.56348993
110 1 0.00 0.0000 New Taxiway 1
111  45.19654680 -067.56581098
111  45.20510813 -067.55611864
111  45.20536635 -067.55657523
111  45.20017967 -067.56240803
111  45.20003814 -067.56256718
113  45.19679393 -067.56621554
110 1 0.00 0.0000 New Taxiway 2
111  45.20017967 -067.56240803
111  45.20077372 -067.56334153
111  45.20064279 -067.56348993
111  45.20057710 -067.56356439
111  45.20045934 -067.56369787
111  45.20028786 -067.56341685
111  45.20043688 -067.56322564
112  45.20042461 -067.56299682  45.20035966 -067.56287554
111  45.20042461 -067.56299682
111  45.20017012 -067.56262129
112  45.20003814 -067.56256718  45.19997661 -067.56259953
113  45.20003814 -067.56256718
130 Airport Boundary
111  45.19711863 -067.56420424
111  45.19613079 -067.56541663
111  45.19698759 -067.56691657
111  45.19716152 -067.56665200
111  45.20066746 -067.57159253
111  45.20125141 -067.57080378
111  45.20354328 -067.57428958
111  45.20465270 -067.57280445
111  45.20051341 -067.56646650
111  45.20085100 -067.56608145
111  45.20054485 -067.56557677
111  45.20020172 -067.56601347
111  45.19923073 -067.56438429
111  45.20014724 -067.56333920
111  45.20059667 -067.56410396
111  45.20105169 -067.56348417
111  45.20064746 -067.56281362
111  45.20570946 -067.55692068
111  45.20501696 -067.55557380
111  45.19825053 -067.56308249
111  45.19709426 -067.56120907
113  45.19603437 -067.56249347
120 Linear Feature 12
112  45.20071513 -067.56984878  45.20091202 -067.57009049 9
111  45.20107077 -067.56990761 4
115  45.20099753 -067.56979684
120 Linear Feature 10
111  45.19948538 -067.56747886 4
115  45.19941625 -067.56737456
120 Linear Feature 9
112  45.19971471 -067.56707295  45.19983521 -067.56695251 1
111  45.19992763 -067.56706214 1
115  45.20034112 -067.56768918
120 Linear Feature 8
111  45.20169029 -067.56975539 1
111  45.20145756 -067.56939156 1
112  45.20129926 -067.56939827  45.20123782 -067.56949216
111  45.20129926 -067.56939827 1
111  45.20104290 -067.56982748 1
112  45.20076882 -067.56983419  45.20062114 -067.56967156
111  45.20076882 -067.56983419 1
111  45.19942278 -067.56776666 1
112  45.19945696 -067.56740768  45.19958002 -067.56720797
111  45.19945696 -067.56740768 1
111  45.19971471 -067.56707295
112  45.19971471 -067.56707295  45.19981749 -067.56691199 1
111  45.19971813 -067.56671687 1
115  45.19933322 -067.56613181
120 Linear Feature 17
111  45.20026099 -067.57045712 1
115  45.20030031 -067.57051684
120 Linear Feature 17
111  45.20035001 -067.57033827 1
115  45.20038881 -067.57039622
120 Linear Feature 17
111  45.20043969 -067.57022129 1
115  45.20047652 -067.57027669
120 Linear Feature 16
111  45.20023667 -067.57048910 1
111  45.20026099 -067.57045712 1
115  45.20028554 -067.57042483
120 Linear Feature 16
111  45.20032569 -067.57037025 1
111  45.20035001 -067.57033827 1
115  45.20037455 -067.57030598
120 Linear Feature 16
111  45.20041537 -067.57025328 1
111  45.20043969 -067.57022129 1
115  45.20046423 -067.57018901
120 Linear Feature 15
111  45.20007856 -067.57010626 1
115  45.20001075 -067.56999827
120 Linear Feature 15
111  45.20021985 -067.56991787 1
115  45.20015499 -067.56981452
120 Linear Feature 14
111  45.20002799 -067.57017372 1
111  45.20007856 -067.57010626 1
115  45.20012644 -067.57004239
120 Linear Feature 14
111  45.20016928 -067.56998533 1
111  45.20021985 -067.56991787 1
115  45.20026773 -067.56985400
120 Linear Feature 13
112  45.20129926 -067.56939827  45.20137190 -067.56927496 1
111  45.20128854 -067.56913390 1
115  45.20105202 -067.56877273
120 Linear Feature 11
111  45.20076882 -067.56983419 1
112  45.20050840 -067.56980238  45.20039262 -067.56994657
111  45.20050840 -067.56980238 1
115  45.20011422 -067.57031425
21  45.20276699 -067.57066794 2 132.6400 3.50 15  PAPI-4L
14  45.20064674 -067.57053059  82.02 0 New Tower Viewpoint 1
1300  45.19924629 -067.56793539  43.25 hangar props Hangar 10
1301 A none 
1300  45.19933996 -067.56807995  43.25 hangar props Hangar 09
1301 A none 
1300  45.19944251 -067.56823422  43.25 hangar props Hangar 08
1301 A none 
1300  45.19954437 -067.56839043  43.25 hangar props Hangar 07
1301 A none 
1300  45.19973717 -067.56868635  43.25 hangar props Hangar 06
1301 A none 
1300  45.19983562 -067.56883674  43.25 hangar props Hangar 05
1301 A none 
1300  45.19996552 -067.56903758  43.25 hangar props Hangar 04
1301 A none 
1300  45.20006396 -067.56918603  43.25 hangar props Hangar 03
1301 A none 
1300  45.20016515 -067.56934127  43.25 hangar props Hangar 02
1301 A none 
1300  45.20025881 -067.56948680  43.25 hangar props Hangar 01
1301 A none 
1300  45.20043969 -067.57022129 132.09 tie_down props GA 05
1301 A general_aviation 
1300  45.20035001 -067.57033827 132.09 tie_down props GA 04
1301 A general_aviation 
1300  45.20026099 -067.57045712 132.09 tie_down props GA 03
1301 A general_aviation 
1300  45.20021985 -067.56991787 313.25 tie_down turboprops|props GA 02
1301 A general_aviation 
1300  45.20007856 -067.57010626 313.25 tie_down turboprops|props GA 01
1301 A general_aviation 
18  45.20064674 -067.57053059 1 BCN
19  45.20051239 -067.56598043 1 WS
51 12270 CTAF
50 12270 AWOS
99
