I
1050 Generated by WorldEditor 2.0.0r4

1   1059 0 0 KROX Roseau Municipal/Rudy Billberg Field
112  48.85895596 -095.69902155  48.85891784 -095.69921395
111  48.85895596 -095.69902155
111  48.85888589 -095.69946461
111  48.85879827 -095.70001866
112  48.85879827 -095.70001866  48.85879502 -095.70019663
111  48.85889818 -095.70025282
111  48.86303527 -095.70173911
112  48.86316689 -095.70162394  48.86320511 -095.70151022
111  48.86316689 -095.70162394
111  48.86325960 -095.70104060
111  48.86333588 -095.70056061
112  48.86333588 -095.70056061  48.86334604 -095.70043872
113  48.86326075 -095.70034393
110 2 0.00 0.0000 New Taxiway 10
111  48.85252159 -095.69276330
111  48.85277022 -095.69284859
111  48.85273511 -095.69308295
113  48.85248177 -095.69299080
110 2 0.00 0.0000 New Taxiway 8
111  48.85083368 -095.69784974
111  48.85079414 -095.69810562
111  48.85063589 -095.69804114
113  48.85067424 -095.69779643
110 1 0.00 0.0000 New Taxiway 2
111  48.85214179 -095.69300687
111  48.85216372 -095.69288658
111  48.85224621 -095.69291651
113  48.85225263 -095.69304698
130 Airport Boundary 22
111  48.84954731 -095.70148835
111  48.84946601 -095.69861013
111  48.85013399 -095.69619481
111  48.85057814 -095.69610329
111  48.85067601 -095.69601178
111  48.85087926 -095.69515760
111  48.85122806 -095.69524533
111  48.85140622 -095.69515763
111  48.85148902 -095.69501272
111  48.85202100 -095.69162260
111  48.85375449 -095.69159390
111  48.85437195 -095.68920314
111  48.85511638 -095.68934296
111  48.85514774 -095.68941922
111  48.85457060 -095.69180912
111  48.85630329 -095.69182247
111  48.85625206 -095.69625690
111  48.85620414 -095.69656810
111  48.85623754 -095.69657251
111  48.85618117 -095.69697831
111  48.85685831 -095.69720925
111  48.85696621 -095.69569898
111  48.85745704 -095.69566303
111  48.85744240 -095.69741104
111  48.86350512 -095.69957640
111  48.86386061 -095.69983385
111  48.86416591 -095.70017714
111  48.86422237 -095.70037421
111  48.86420145 -095.70059036
111  48.86408435 -095.70073340
111  48.86382715 -095.70072386
111  48.86368704 -095.70085101
111  48.86361386 -095.70109894
111  48.86353649 -095.70227501
111  48.85286362 -095.69856252
111  48.85235937 -095.70034808
111  48.85223884 -095.70045181
111  48.85175092 -095.70030395
111  48.85153455 -095.70032381
111  48.85132108 -095.70036354
111  48.85122379 -095.70050919
113  48.85109019 -095.70130365
120 Linear Feature 17
111  48.86336421 -095.70108047 4
115  48.86325960 -095.70104060
120 Linear Feature 18
111  48.85888589 -095.69946461 4
115  48.85877762 -095.69942444
120 Linear Feature 19
111  48.85596838 -095.69855177 4
115  48.85592753 -095.69839675
120 Linear Feature 20
111  48.85176586 -095.69689685 4
115  48.85162998 -095.69684913
120 Linear Feature 21
111  48.85302752 -095.69813706 4
115  48.85300065 -095.69829528
120 Linear Feature 21
111  48.85195177 -095.69791756 4
115  48.85197897 -095.69776117
120 Linear Feature 7
111  48.85078315 -095.69702086 1
115  48.85077264 -095.69709127
120 Linear Feature 16
112  48.85632273 -095.69826150  48.85650182 -095.69805322 1
112  48.85628716 -095.69770037  48.85619237 -095.69765901
111  48.85628716 -095.69770037 1
115  48.85576412 -095.69751530
120 Linear Feature 15
112  48.85562321 -095.69915332  48.85546757 -095.69904200 1
116  48.85559862 -095.69867655  48.85569513 -095.69859231
120 Linear Feature 14
112  48.85504222 -095.69894551  48.85509017 -095.69895475 1
111  48.85515207 -095.69893251 1
111  48.85559862 -095.69867655 1
111  48.85632273 -095.69826150 1
111  48.85684957 -095.69795952
112  48.85684957 -095.69795952  48.85691732 -095.69793150 1
111  48.85697153 -095.69794959 1
115  48.85751703 -095.69814324
120 Linear Feature 13
112  48.85891120 -095.69893163  48.85898917 -095.69866670 1
111  48.85913963 -095.69872893 1
115  48.85967281 -095.69892139
120 Linear Feature 12
112  48.85873780 -095.70003678  48.85871348 -095.70024692 1
115  48.85882846 -095.70031001
120 Linear Feature 11
112  48.85857550 -095.70021892  48.85869734 -095.70021407 1
111  48.85873780 -095.70003678 1
111  48.85891120 -095.69893163 1
112  48.85877571 -095.69860101  48.85861325 -095.69852233
111  48.85877571 -095.69860101 1
115  48.85823144 -095.69839998
120 Linear Feature 7
111  48.85090296 -095.69706393 1
115  48.85089245 -095.69713435
120 Linear Feature 7
111  48.85102393 -095.69710722 1
115  48.85101342 -095.69717763
120 Linear Feature 7
111  48.85114362 -095.69714904 1
115  48.85113312 -095.69721946
120 Linear Feature 7
111  48.85126460 -095.69719379 1
115  48.85125409 -095.69726420
120 Linear Feature 6
111  48.85080529 -095.69710313 1
111  48.85077264 -095.69709127 1
115  48.85073835 -095.69707882
120 Linear Feature 6
111  48.85092510 -095.69714621 1
111  48.85089245 -095.69713435 1
115  48.85085815 -095.69712189
120 Linear Feature 6
111  48.85104607 -095.69718949 1
111  48.85101342 -095.69717763 1
115  48.85097913 -095.69716517
120 Linear Feature 6
111  48.85116576 -095.69723132 1
111  48.85113312 -095.69721946 1
115  48.85109882 -095.69720700
120 Linear Feature 6
111  48.85128673 -095.69727606 1
111  48.85125409 -095.69726420 1
115  48.85121979 -095.69725175
120 Linear Feature 5
111  48.85140913 -095.69763816 1
116  48.85160884 -095.69742852  48.85166331 -095.69722375
120 Linear Feature 4
111  48.85152611 -095.69796514 1
116  48.85140913 -095.69763816  48.85127057 -095.69752779
120 Linear Feature 3
111  48.85172716 -095.69775269 1
116  48.85160884 -095.69742852  48.85161342 -095.69718454
120 Linear Feature 2
112  48.85152611 -095.69796514  48.85160575 -095.69771947 1
115  48.85172716 -095.69775269
120 Linear Feature 1
111  48.85095226 -095.69747363 1
111  48.85140913 -095.69763816 1
111  48.85172716 -095.69775269 1
111  48.85504222 -095.69894551 1
111  48.85562321 -095.69915332 1
111  48.85857550 -095.70021892 1
111  48.85882846 -095.70031001 1
111  48.86299666 -095.70181040 1
111  48.86306761 -095.70183119
112  48.86306761 -095.70183119  48.86311425 -095.70183438 1
112  48.86322461 -095.70161523  48.86326444 -095.70139012
111  48.86322461 -095.70161523 1
111  48.86339178 -095.70054898
112  48.86339178 -095.70054898  48.86340391 -095.70044257 1
115  48.86338334 -095.70039543
120 Linear Feature 2
112  48.85132633 -095.69944716  48.85128236 -095.69958779 1
111  48.85118433 -095.69956128 1
115  48.85048499 -095.69930824
120 Linear Feature 1
111  48.85040229 -095.69984299 1
111  48.85108061 -095.70008773 1
112  48.85125039 -095.69991881  48.85128813 -095.69972561
111  48.85125039 -095.69991881 1
111  48.85132633 -095.69944716 1
111  48.85135981 -095.69923923
112  48.85135981 -095.69923923  48.85137421 -095.69906113 1
112  48.85138086 -095.69890288  48.85139526 -095.69873232
111  48.85138086 -095.69890288 1
111  48.85152611 -095.69796514 1
111  48.85160884 -095.69742852 1
111  48.85175299 -095.69652144 1
116  48.85184357 -095.69624251  48.85189612 -095.69620855
120 Linear Feature 9
112  48.85112162 -095.69865886  48.85130577 -095.69871534 1
116  48.85118747 -095.69825338  48.85101692 -095.69818088
21  48.86239039 -095.69949802 1 166.9449 3.00 VASIL-16
21  48.85290940 -095.69685520 1 346.4712 3.00 VASIR-34
14  48.85084592 -095.69795916  25.00 0 New Tower Viewpoint 6
1300  48.85248772 -095.69271691 255.41 tie_down props Agricultural Aircraft 03
1301 A general_aviation 
1300  48.85237882 -095.69267645 255.41 tie_down props Agricultural Aircraft 02
1301 A general_aviation 
1300  48.85227063 -095.69263496 255.41 tie_down props Agricultural Aircraft 01
1301 A general_aviation 
1300  48.85077264 -095.69709127 258.46 tie_down props Tie-Down 05
1301 A general_aviation 
1300  48.85089245 -095.69713435 258.46 tie_down props Tie-Down 04
1301 A general_aviation 
1300  48.85101342 -095.69717763 258.46 tie_down props Tie-Down 03
1301 A general_aviation 
1300  48.85113312 -095.69721946 258.46 tie_down props Tie-Down 02
1301 A general_aviation 
1300  48.85125387 -095.69726319 258.46 tie_down props Tie-Down 01
1301 A general_aviation 
1300  48.85252547 -095.69287903 165.00 hangar props Hangar 10
1301 A none 
1300  48.85074897 -095.69785145  77.72 hangar props Hangar 09
1301 A none 
1300  48.85096156 -095.69967339  77.72 hangar props Hangar 08
1301 A none 
1300  48.85085010 -095.69963334  77.72 hangar props Hangar 07
1301 A none 
1300  48.85074155 -095.69959156  77.72 hangar props Hangar 06
1301 A none 
1300  48.85062542 -095.69955238  77.72 hangar props Hangar 05
1301 A none 
1300  48.85052212 -095.69951582  77.72 hangar props Hangar 04
1301 A none 
1300  48.85053724 -095.70008582  77.72 hangar props Hangar 03
1301 A none 
1300  48.85072457 -095.70015855  77.72 hangar props Hangar 02
1301 A none 
1300  48.85091114 -095.70021857  77.72 hangar props Hangar 01
1301 A none 
18  48.84972116 -095.69943991 1 New Airport Beacon 1
19  48.85715278 -095.69607332 1 New Windsock 5
50 10880 WX AWOS-3
51 12280 Roseau Unicom
99
