I
1050 Generated by WorldEditor 2.1.0r1

1    784 1 0 LQTZ Tuzla
1302 city Tuzla
111  44.46108088  018.72403180
111  44.46222110  018.72390962
111  44.46222110  018.72383721
113  44.46095853  018.72395496
110 1 0.00 153.0000 New Taxiway 63
111  44.46118974  018.71535376
111  44.46112421  018.71534848
111  44.46110210  018.71563092
113  44.46116714  018.71563922
110 1 0.00 153.0000 New Taxiway 62
111  44.46113095  018.71609640
111  44.46113985  018.71665657
111  44.46084077  018.72019743
111  44.46078908  018.72108896
111  44.46083108  018.72109349
111  44.46078585  018.72162297
111  44.46063510  018.72159723
111  44.46057590  018.72227012
111  44.46077939  018.72231538
111  44.46074063  018.72292632
111  44.46092152  018.72295800
111  44.46106687  018.72110706
112  44.46094090  018.72105728  44.46085368  018.72098488
111  44.46085692  018.72079028
111  44.46088004  018.72020699
111  44.46117912  018.71666612
111  44.46121678  018.71644688
111  44.46203866  018.71686827
111  44.46218402  018.71693615
112  44.46219364  018.71689362  44.46215488  018.71686647
111  44.46220500  018.71684348
111  44.46205152  018.71676736
111  44.46197309  018.71672846
111  44.46169532  018.71659069
111  44.46162128  018.71655396
111  44.46131995  018.71640450
112  44.46131995  018.71640450  44.46119074  018.71633210
111  44.46119359  018.71611309
111  44.46123141  018.71559213
112  44.46123141  018.71559213  44.46123787  018.71554235
112  44.46131423  018.71560402  44.46131100  018.71565380
111  44.46131423  018.71560402
111  44.46136633  018.71561244
111  44.46134372  018.71591565
111  44.46155018  018.71594898
111  44.46157279  018.71564577
111  44.46218312  018.71574431
111  44.46225937  018.71481038
111  44.46252747  018.71485111
111  44.46255139  018.71455811
111  44.46228329  018.71451738
111  44.46230729  018.71422333
111  44.46161282  018.71410567
111  44.46163983  018.71377487
111  44.46146540  018.71375225
111  44.46145413  018.71391511
112  44.46145413  018.71391511  44.46144444  018.71397395
112  44.46137280  018.71382905  44.46137926  018.71377474
111  44.46137280  018.71382905
111  44.46160682  018.71091085
111  44.46211184  018.71166615
111  44.46226021  018.71146137
111  44.46163615  018.71054004
111  44.46170963  018.70961133 3 102
112  44.46183089  018.70959128  44.46190626  018.70959883
111  44.46183089  018.70959128 3 102
111  44.46214342  018.70965976
112  44.46214342  018.70965976  44.46252834  018.70975404
111  44.46249137  018.71036441
111  44.46245368  018.71077172
111  44.46349270  018.71097538
111  44.46346847  018.71129595
111  44.46357884  018.71130727
111  44.46363267  018.71074909
111  44.46371343  018.71075663
111  44.46379149  018.70969685
111  44.46395837  018.70971948
111  44.46396245  018.70965184
111  44.46391400  018.70964053
111  44.46392264  018.70949725
111  44.46397110  018.70950856
111  44.46397452  018.70945171
111  44.46366228  018.70916508
111  44.46363267  018.70915753
111  44.46359230  018.70963274
111  44.46220579  018.70937301 3 102
111  44.46185013  018.70930639
112  44.46185013  018.70930639  44.46173385  018.70927923 3 102
111  44.46169832  018.70920682
111  44.46171159  018.70907436
112  44.46171159  018.70907436  44.46172841  018.70891199
112  44.46168168  018.70853223  44.46169476  018.70833057
111  44.46168168  018.70853223
111  44.46176953  018.70718082
112  44.46173962  018.70715463  44.46173215  018.70724629
111  44.46170224  018.70715725
111  44.46165551  018.70780414
111  44.46160130  018.70795605
111  44.46157700  018.70825200
111  44.46161064  018.70857413
112  44.46161064  018.70857413  44.46160130  018.70876270
112  44.46162934  018.70905603  44.46162217  018.70917520
111  44.46162934  018.70905603
111  44.46158132  018.70904130
111  44.46161273  018.70910730
111  44.46156047  018.70977487 3 102
112  44.46163121  018.70967935  44.46165364  018.70965578
111  44.46163121  018.70967935
111  44.46157553  018.71044826
111  44.46151518  018.71035349
111  44.46148505  018.71073846
111  44.46154819  018.71082577
111  44.46118974  018.71535376
113  44.46116714  018.71563922
111  44.46133724  018.71532621
112  44.46133724  018.71532621  44.46132789  018.71539955
112  44.46125595  018.71528620  44.46126156  018.71521811
111  44.46125595  018.71528620
111  44.46135268  018.71407995
112  44.46135268  018.71407995  44.46136016  018.71399876
112  44.46144083  018.71407568  44.46143522  018.71414115
113  44.46144083  018.71407568
110 1 0.00 153.0000 South
111  44.45720439  018.74060403
111  44.45762525  018.74066605
111  44.45775549  018.74081592
111  44.45783456  018.74092670
111  44.45785782  018.74092670
111  44.45790899  018.74103096
111  44.45798341  018.74107006
111  44.45895803  018.74122729
111  44.45897292  018.74107758 3 102
111  44.45908521  018.74109153 3 102
111  44.45911324  018.74080572
111  44.45913567  018.74055168
111  44.45901603  018.74053335
111  44.45947980  018.73466867
111  44.45946085  018.73459631
111  44.45941022  018.73448325
111  44.45934269  018.73438859
111  44.45926490  018.73434169
111  44.45927931  018.73415949
111  44.45936277  018.73413474
111  44.45944251  018.73407495
111  44.45950902  018.73398707
111  44.45954044  018.73390186
111  44.46017031  018.72593663
111  44.46015556  018.72584297
111  44.46009707  018.72574445
111  44.46001899  018.72566854
111  44.45997403  018.72563751
111  44.45999067  018.72542614
111  44.46003877  018.72541983
111  44.46012710  018.72536692
111  44.46019887  018.72529528
111  44.46022827  018.72520360
111  44.46024744  018.72496119
111  44.46021605  018.72496971 102
112  44.45991242  018.72533174  44.45964756  018.72529101
111  44.45991242  018.72533174 102
111  44.45913074  018.72520956
112  44.45913074  018.72520956  44.45888256  018.72516053 102
111  44.45889817  018.72474344
111  44.45886587  018.72474344
111  44.45957501  018.71575030 102
112  44.45984923  018.71546217  44.46003429  018.71548574
111  44.45984923  018.71546217 102
111  44.45987122  018.71546552 102
111  44.46075211  018.71559962
112  44.46075211  018.71559962  44.46085118  018.71561533 102
111  44.46092553  018.71577232
111  44.46095032  018.71537131 102
112  44.46076249  018.71547154  44.46066716  018.71545321
111  44.46076249  018.71547154 102
111  44.45988045  018.71533726 102
111  44.45985934  018.71533405
112  44.45985934  018.71533405  44.45968923  018.71527905 102
111  44.45963509  018.71498836
111  44.46003344  018.70993662
112  44.46026685  018.70951273  44.46044128  018.70937696
111  44.46026685  018.70951273
111  44.46027227  018.70943423
112  44.46062527  018.70927969  44.46079537  018.70930326
111  44.46062527  018.70927969
111  44.46144291  018.70941377
111  44.46144105  018.70944520
111  44.46153373  018.70946040
111  44.46154523  018.70929440
111  44.46063489  018.70914512
112  44.46063489  018.70914512  44.46044101  018.70911576
111  44.46028510  018.70924852
111  44.46029377  018.70912303
111  44.46011912  018.70932258
111  44.46008036  018.70932258
111  44.46011266  018.70900579
111  44.45969921  018.70892886
111  44.45722195  018.74026382
111  44.45716725  018.74029813
113  44.45721809  018.74042990
111  44.45944332  018.73375137 102
112  44.45911708  018.73404099  44.45885221  018.73400932
111  44.45911708  018.73404099 102
111  44.45844199  018.73394144
112  44.45844199  018.73394144  44.45821265  018.73389618 102
111  44.45819973  018.73348438
111  44.45816743  018.73346628
111  44.45876500  018.72595872
111  44.45880315  018.72597015
111  44.45881022  018.72587726 102
112  44.45910739  018.72557406  44.45933350  018.72559216
111  44.45910739  018.72557406 102
111  44.45980509  018.72568717
112  44.45980509  018.72568717  44.46004089  018.72574600 102
113  44.46005058  018.72615329 102
111  44.45900402  018.73959349 102
112  44.45864225  018.73995099  44.45831601  018.73991479
111  44.45864225  018.73995099
111  44.45864871  018.73985143
111  44.45798008  018.73974735
111  44.45772490  018.74000982
111  44.45767968  018.73984238
111  44.45808345  018.73466993
111  44.45812221  018.73466540 102
112  44.45843553  018.73428980  44.45869071  018.73433958
111  44.45843553  018.73428980 102
111  44.45908478  018.73439841
112  44.45908478  018.73439841  44.45937226  018.73444819 102
113  44.45936257  018.73487809 102
110 2 0.00 153.0000 CC
111  44.46161273  018.70910730
111  44.46158132  018.70904130 3 102
111  44.46070054  018.70891047 3 102
111  44.46050238  018.70888104 3 102
111  44.46029377  018.70912303
111  44.46028510  018.70924852
112  44.46063489  018.70914512  44.46082877  018.70917448
111  44.46063489  018.70914512
111  44.46154523  018.70929440
111  44.46153373  018.70946040
111  44.46144105  018.70944520
111  44.46144291  018.70941377
111  44.46062527  018.70927969
112  44.46062527  018.70927969  44.46045516  018.70925611
111  44.46027227  018.70943423
111  44.46026685  018.70951273 3 102
111  44.46034312  018.70945930 3 102
111  44.46047546  018.70942787 3 102
111  44.46067104  018.70946006 3 102
111  44.46122018  018.70955043 3 102
111  44.46130318  018.70959129 3 102
111  44.46135253  018.70964157 3 102
111  44.46138617  018.70971072
111  44.46135028  018.70978928
111  44.46125158  018.70983643
111  44.46127626  018.70993700
111  44.46137496  018.70989928
111  44.46143552  018.70993700
111  44.46142696  018.71004532
111  44.46138219  018.71015759
111  44.46122770  018.71023117
111  44.46125120  018.71033159
111  44.46135636  018.71028333
111  44.46140522  018.71032018
111  44.46138825  018.71053479
111  44.46133505  018.71060016
111  44.46121822  018.71058015
111  44.46120929  018.71069303
111  44.46132612  018.71071304
111  44.46136784  018.71079287
111  44.46136080  018.71088195
111  44.46130180  018.71094405
111  44.46119406  018.71092586
111  44.46118574  018.71103110
111  44.46129348  018.71104929
111  44.46134025  018.71114184
111  44.46133448  018.71121475
111  44.46127783  018.71128369
111  44.46116489  018.71126551
111  44.46115610  018.71137668
111  44.46126903  018.71139487
111  44.46131349  018.71148017
111  44.46130716  018.71156021
111  44.46125410  018.71162933
111  44.46113857  018.71161114
111  44.46112964  018.71172402
111  44.46124517  018.71174221
111  44.46128674  018.71181850
111  44.46127984  018.71190566
111  44.46122821  018.71197864
111  44.46111657  018.71196045
111  44.46110822  018.71206600
111  44.46121986  018.71208419
111  44.46125955  018.71216225
111  44.46125284  018.71224708
111  44.46120249  018.71231336
111  44.46108809  018.71229450
111  44.46107890  018.71241077
111  44.46119330  018.71242962
111  44.46123271  018.71250165
111  44.46122600  018.71258651
111  44.46117296  018.71266164
111  44.46106304  018.71264279
111  44.46105407  018.71275628
111  44.46116398  018.71277514
111  44.46120587  018.71284108
111  44.46119890  018.71292923
111  44.46115081  018.71299219
111  44.46103641  018.71297333
111  44.46102698  018.71309254
111  44.46114138  018.71311140
111  44.46117879  018.71318362
111  44.46117181  018.71327178
111  44.46111700  018.71333770
111  44.46100260  018.71331884
111  44.46099315  018.71343841
111  44.46110755  018.71345727
111  44.46115146  018.71352912
111  44.46114473  018.71361433
111  44.46109615  018.71368650
111  44.46098175  018.71366764
111  44.46097304  018.71377783
111  44.46108744  018.71379669
111  44.46112409  018.71387532
111  44.46111741  018.71395982
111  44.46106848  018.71402603
111  44.46095856  018.71401032
111  44.46095025  018.71411408
111  44.46106017  018.71412980
111  44.46109774  018.71420536
111  44.46108981  018.71430565
111  44.46104345  018.71436874
111  44.46092906  018.71434989
111  44.46092013  018.71446285
111  44.46103452  018.71448171
111  44.46106895  018.71456959
111  44.46106247  018.71465150
111  44.46102011  018.71470181
111  44.46090347  018.71468295
111  44.46089405  018.71480216
111  44.46101069  018.71482102
111  44.46104380  018.71488768
111  44.46103617  018.71498415
111  44.46098972  018.71505056
111  44.46087981  018.71503484
111  44.46087052  018.71515092
111  44.46098043  018.71516663
111  44.46102150  018.71522344
111  44.46099228  018.71531068
111  44.46095032  018.71537131
111  44.46092553  018.71577232
111  44.46093842  018.71584587
111  44.46080747  018.71582989
111  44.46080081  018.71594586
111  44.46091778  018.71596508
111  44.46095367  018.71602497
111  44.46094601  018.71612197
111  44.46089066  018.71618838
111  44.46078299  018.71617266
111  44.46077504  018.71627331
111  44.46088271  018.71628903
111  44.46092637  018.71637047
111  44.46091865  018.71646817
111  44.46085761  018.71652156
111  44.46075218  018.71650270
111  44.46074273  018.71662226
111  44.46084816  018.71664112
111  44.46089902  018.71671649
111  44.46089184  018.71680742
111  44.46084124  018.71687681
111  44.46072460  018.71685481
111  44.46071665  018.71695546
111  44.46083329  018.71697746
111  44.46087248  018.71705244
111  44.46086478  018.71714979
111  44.46081017  018.71720700
111  44.46069577  018.71718501
111  44.46068658  018.71730127
111  44.46080098  018.71732327
111  44.46084539  018.71739516
111  44.46083770  018.71749251
111  44.46078711  018.71755877
111  44.46067046  018.71753677
111  44.46066175  018.71764696
111  44.46077840  018.71766896
111  44.46081732  018.71775038
111  44.46081037  018.71783836
111  44.46076478  018.71790116
111  44.46064365  018.71787916
111  44.46063493  018.71798953
111  44.46075606  018.71801153
111  44.46079150  018.71807714
111  44.46078282  018.71818698
111  44.46073722  018.71824052
111  44.46061609  018.71822167
111  44.46060716  018.71833463
111  44.46072829  018.71835349
111  44.46076370  018.71842888
111  44.46075623  018.71852346
111  44.46070569  018.71858586
111  44.46059354  018.71856701
111  44.46058582  018.71866471
111  44.46069797  018.71868356
111  44.46073736  018.71876223
111  44.46072870  018.71887190
111  44.46068333  018.71893192
111  44.46057117  018.71891621
111  44.46056250  018.71902588
111  44.46067466  018.71904159
111  44.46070983  018.71911067
111  44.46070110  018.71922104
111  44.46064481  018.71927113
111  44.46054836  018.71925542
111  44.46053991  018.71936231
111  44.46063636  018.71937803
111  44.46068202  018.71946259
111  44.46067430  018.71956658
111  44.46062021  018.71961387
111  44.46051478  018.71959816
111  44.46050606  018.71970835
111  44.46061149  018.71972407
111  44.46065540  018.71980535
111  44.46064819  018.71989645
111  44.46058639  018.71995938
111  44.46048096  018.71994367
111  44.46047221  018.72005422
111  44.46057764  018.72006993
111  44.46062851  018.72014512
111  44.46062130  018.72023622
111  44.46055974  018.72029918
111  44.46045207  018.72028346
111  44.46044367  018.72038965
111  44.46055134  018.72040536
111  44.46060094  018.72049356
111  44.46059370  018.72058501
111  44.46054165  018.72064119
111  44.46042950  018.72062233
111  44.46042050  018.72073600
111  44.46053266  018.72075486
111  44.46057334  018.72084235
111  44.46056385  018.72096226
111  44.46043599  018.72094026
111  44.46042827  018.72103779
111  44.46055613  018.72105979
111  44.46053598  018.72131435
111  44.46039915  018.72128921
111  44.46039120  018.72138968
111  44.46052803  018.72141482
111  44.46051159  018.72161940
111  44.46039271  018.72160368
111  44.46038455  018.72170692
111  44.46050343  018.72172264
111  44.46048381  018.72197096
111  44.46032006  018.72194896
111  44.46030513  018.72213794
111  44.46046887  018.72215994
111  44.46032717  018.72395300
111  44.46026980  018.72402039
111  44.46015406  018.72400530
111  44.46014746  018.72411094
111  44.46026320  018.72412603
111  44.46030812  018.72419392 3 102
111  44.46024744  018.72496119
111  44.46022827  018.72520360
111  44.46019887  018.72529528
111  44.46012710  018.72536692
111  44.46003877  018.72541983
111  44.45999067  018.72542614
111  44.45997403  018.72563751
111  44.46001899  018.72566854
111  44.46009707  018.72574445
111  44.46015556  018.72584297
111  44.46017031  018.72593663
111  44.45954044  018.73390186
111  44.45950902  018.73398707
111  44.45944251  018.73407495
111  44.45936277  018.73413474
111  44.45927931  018.73415949
111  44.45926490  018.73434169
111  44.45934269  018.73438859
111  44.45941022  018.73448325
111  44.45946085  018.73459631
111  44.45947980  018.73466867
111  44.45901603  018.74053335
111  44.45913567  018.74055168
111  44.45911324  018.74080572
111  44.45916184  018.74073501
111  44.45924596  018.74070096
111  44.45952476  018.74074469
111  44.45958043  018.74075342
111  44.45961511  018.74075886
111  44.45986478  018.74079803
111  44.46143364  018.74104412
111  44.46175441  018.74094983
111  44.46196974  018.74078013
111  44.46201461  018.74075813
111  44.46210209  018.74078956
111  44.46223219  018.74107870
111  44.46222995  018.74124842
111  44.46262474  018.74219756
111  44.46274587  018.74224784
111  44.46275708  018.74226356
111  44.46281540  018.74215041
111  44.46279521  018.74208756
111  44.46281989  018.74187070
111  44.46278250  018.74178457
111  44.46255541  018.74126143
111  44.46245426  018.74102842
111  44.46237512  018.74100739
111  44.46232416  018.74099385
111  44.46217835  018.74065128
111  44.46217387  018.74056014
111  44.46219181  018.74046271
111  44.46223884  018.74039268
111  44.46227974  018.74028218
111  44.46247698  018.73921821
111  44.46256457  018.73872831
111  44.46258925  018.73859532
111  44.46305219  018.73610127
111  44.46312564  018.73570558
111  44.46360330  018.73313218
111  44.46362679  018.73300562
111  44.46371913  018.73250814
111  44.46374760  018.73235475
111  44.46391166  018.73147090
111  44.46397450  018.73113234
111  44.46407586  018.73055599
111  44.46410040  018.73042450
111  44.46412462  018.73029476
111  44.46413637  018.73023178
111  44.46419791  018.72990203
111  44.46422850  018.72973818
111  44.46429782  018.72936674
111  44.46432470  018.72922271
111  44.46433607  018.72916178
111  44.46438483  018.72890054
111  44.46459934  018.72775123
111  44.46470358  018.72771016
111  44.46504597  018.72781425
111  44.46506367  018.72770250
111  44.46472128  018.72759841
111  44.46464924  018.72748387
111  44.46483675  018.72647917
111  44.46492714  018.72599489
111  44.46510188  018.72505863
111  44.46510861  018.72493605
111  44.46510188  018.72480405
111  44.46504804  018.72470976
111  44.46494710  018.72460290
111  44.46436389  018.72433261
111  44.46432576  018.72446147
111  44.46492916  018.72474434
111  44.46498299  018.72478519
111  44.46501440  018.72490463
111  44.46501664  018.72504606
111  44.46481924  018.72604552
111  44.46477438  018.72614295
111  44.46471606  018.72618066
111  44.46465774  018.72618381
111  44.46432474  018.72613066
111  44.46427859  018.72607320
111  44.46427538  018.72599003
111  44.46428978  018.72596171
111  44.46452952  018.72549015
111  44.46446165  018.72542758
111  44.46420988  018.72589619
111  44.46417289  018.72596502
111  44.46411194  018.72604679
111  44.46403491  018.72608440
111  44.46356376  018.72600919
111  44.46350756  018.72596392
111  44.46346688  018.72590400
111  44.46346029  018.72581685
111  44.46359862  018.72503112
112  44.46357719  018.72504182  44.46356784  018.72509944
111  44.46355671  018.72501619
111  44.46341838  018.72580192
111  44.46338461  018.72586616
111  44.46333247  018.72593091
111  44.46324625  018.72596644
111  44.46300285  018.72592604
111  44.46295290  018.72584165
111  44.46290194  018.72583157
111  44.46282456  018.72589644
111  44.46270331  018.72587355
111  44.46268070  018.72586928
111  44.46264507  018.72586256
111  44.46249320  018.72563275
111  44.46246724  018.72559347
111  44.46242076  018.72552312
111  44.46218786  018.72548337
111  44.46139419  018.72534789
111  44.46056120  018.72520569 3 102
111  44.46061690  018.72448384
111  44.46062563  018.72437075
111  44.46064859  018.72407314
111  44.46065648  018.72397088
111  44.46078552  018.72229865
111  44.46058364  018.72225465
111  44.46061593  018.72184209
111  44.46063510  018.72159723
111  44.46110210  018.71563092
111  44.46112421  018.71534848
111  44.46148505  018.71073846
111  44.46151518  018.71035349
113  44.46156047  018.70977487
111  44.46222702  018.74010978
111  44.46218216  018.74029573
111  44.46209244  018.74046858
111  44.46200084  018.74059168
111  44.46183448  018.74076191
111  44.46172606  018.74082477
111  44.46142884  018.74092691
111  44.46011741  018.74071758
111  44.45957311  018.74063070
111  44.45936143  018.74059691
111  44.45928666  018.74053930
111  44.45921376  018.74045549
111  44.45917637  018.74034026
111  44.45915955  018.74024074 3 102
111  44.45933342  018.73804295 3
111  44.45935509  018.73776948 3 102
111  44.45971454  018.73323538
111  44.45974825  018.73323171
111  44.45992148  018.73098747
111  44.45998590  018.73091406
111  44.46039079  018.73097614
111  44.46036089  018.73135589
111  44.46106634  018.73146404
111  44.46113297  018.73060978
111  44.46059796  018.73052775
111  44.46063722  018.73007206
111  44.46046488  018.73004563
111  44.46039946  018.73083918
111  44.45999645  018.73077739
111  44.45994491  018.73068389
111  44.46011474  018.72848367
111  44.46012726  018.72832153
111  44.46014734  018.72803575
111  44.46015883  018.72788620
111  44.46018676  018.72752258
111  44.46016498  018.72752208 3 102
111  44.46017267  018.72744531 3 102
111  44.46021629  018.72727944 3 102
111  44.46026956  018.72716246 3 102
111  44.46034589  018.72706861 3 102
111  44.46042845  018.72701405 3 102
111  44.46052970  018.72697695 3 102
111  44.46059980  018.72697695 3 102
111  44.46090978  018.72702278
111  44.46098300  018.72607122
111  44.46238732  018.72627520
111  44.46261612  018.72603635
111  44.46266547  018.72602692
111  44.46311412  018.72609312
111  44.46326848  018.72611589
111  44.46341717  018.72613783
111  44.46464615  018.72631918
111  44.46469101  018.72637889
111  44.46472466  018.72644489
111  44.46473139  018.72653290
111  44.46419355  018.72937069
111  44.46413243  018.72940634
111  44.46358978  018.72918458
111  44.46357064  018.72928359
111  44.46411330  018.72950535
111  44.46415410  018.72958267
111  44.46393162  018.73083014
111  44.46384685  018.73088697
111  44.46366572  018.73082738
111  44.46362279  018.73074742
111  44.46347821  018.73069438
111  44.46356435  018.73024935
111  44.46337754  018.73018083
111  44.46329140  018.73062586
111  44.46327347  018.73061928
111  44.46323647  018.73081816
111  44.46382438  018.73101687
111  44.46388337  018.73108941
111  44.46379899  018.73154281
111  44.46376697  018.73171485
111  44.46369738  018.73208879
111  44.46366509  018.73226228
111  44.46355023  018.73288908
111  44.46349791  018.73297613
111  44.46345512  018.73300275
111  44.46324142  018.73299328
111  44.46324384  018.73309925
111  44.46342280  018.73309763
111  44.46345510  018.73314630
111  44.46349196  018.73320704
111  44.46322327  018.73467326
111  44.46314955  018.73507556
111  44.46250842  018.73857419
113  44.46245267  018.73887844
111  44.46104119  018.73139065
111  44.46062995  018.73132517
111  44.46065051  018.73109732
113  44.46105988  018.73115756
111  44.46107484  018.73086685
111  44.46066360  018.73080138
111  44.46068416  018.73057353
113  44.46109353  018.73063377
130 Airport Boundary
111  44.45686494  018.70380022
111  44.45618381  018.70477181
111  44.45511778  018.70785348
111  44.45502919  018.70882410
111  44.45510279  018.70939751
111  44.45502424  018.71058337
111  44.45797148  018.71120013
111  44.45557910  018.74153439
111  44.45682045  018.74376455
111  44.45800227  018.74364048
111  44.45873353  018.74347102
111  44.45872377  018.74315547
111  44.45925555  018.74298570
111  44.45993951  018.74234983
111  44.46008396  018.74101855
111  44.46185550  018.74137824
111  44.46189318  018.74180186
111  44.46204535  018.74200284
111  44.46269112  018.74241251
111  44.46338409  018.74112374
111  44.46308908  018.73936277
111  44.46288857  018.73892269
111  44.46324948  018.73842796
111  44.46326822  018.73744309
111  44.46334979  018.73729293
111  44.46370871  018.73708894
111  44.46439908  018.73598794
111  44.46465584  018.73575205
111  44.46499407  018.73524557
111  44.46511107  018.73467211
111  44.46484933  018.73366983
111  44.46485564  018.73355256
111  44.46530056  018.73227975
111  44.46526527  018.73213119
111  44.46557007  018.73125391
111  44.46567087  018.73106861
111  44.46552586  018.72982361
111  44.46557758  018.72707380
111  44.46567907  018.72657773
111  44.46585013  018.72614788
111  44.46656732  018.72518983
111  44.46654466  018.72514384
111  44.46573683  018.72563268
111  44.46554932  018.72540545
111  44.46576629  018.72517690
111  44.46582991  018.72445243
111  44.46562497  018.72429028
111  44.46533873  018.72421942
111  44.46528938  018.72400426
111  44.46535842  018.72368627
111  44.46547899  018.72332052
111  44.46548233  018.72313060
111  44.46475025  018.72263503
111  44.46524343  018.72072695
111  44.46581948  018.72025750
111  44.46667143  018.72077469
111  44.46704488  018.71962248
111  44.46771199  018.71996542
111  44.46817619  018.72031358
111  44.46872404  018.72009953
111  44.46901740  018.72031024
111  44.46944595  018.72052319
111  44.46971492  018.72054253
111  44.46994181  018.72016348
111  44.47005358  018.71977575
111  44.47001282  018.71917444
111  44.46957364  018.71678263
111  44.46936620  018.71637175
111  44.46940999  018.71618171
111  44.46942970  018.71594053
111  44.46913321  018.71544835
111  44.46880252  018.71452025
111  44.46863284  018.71418046
111  44.46842117  018.71387677
111  44.46817417  018.71371042
111  44.46811603  018.71353851
111  44.46760442  018.71322280
111  44.46747502  018.71298943
111  44.46749170  018.71291639
111  44.46724954  018.71280556
111  44.46651813  018.71170280
111  44.46583916  018.71087909
111  44.46537641  018.71045199
111  44.46475229  018.71009730
111  44.46473975  018.71016070
111  44.46461498  018.71010091
111  44.46410116  018.70941596
111  44.46370420  018.70901770
111  44.46343881  018.70842405
111  44.46337021  018.70817117
111  44.46323544  018.70789276
111  44.46295685  018.70762833
111  44.46239335  018.70730835
111  44.46240265  018.70660003
111  44.46225374  018.70639625
111  44.46194266  018.70625314
111  44.46189139  018.70610837
111  44.46193708  018.70563394
111  44.46181588  018.70560815
111  44.46175356  018.70608343
111  44.46062102  018.70519256
111  44.45887982  018.70439940
113  44.45770313  018.70435673
120 Linear Feature 80
111  44.46067104  018.70946006 4
115  44.46070054  018.70891047
120 Linear Feature 79
111  44.45987122  018.71546552 4
115  44.45988045  018.71533726
120 Linear Feature 78
111  44.45916059  018.72554531 4
115  44.45918096  018.72526762
