I
1100 Generated by WorldEditor 2.2.0r2

1    585 0 0 C75 Marshall County
111  41.02324126 -089.39037718
111  41.02335474 -089.39055606
111  41.02287781 -089.39104695
111  41.02267808 -089.39071200
111  41.02266483 -089.39070761
113  41.02187809 -089.39151746
110 1 0.00 0.0000 New Taxiway 36
112  41.02029258 -089.38778953  41.02029258 -089.38776108
111  41.02024197 -089.38765335
112  41.01911755 -089.38576160  41.01910605 -089.38573789
111  41.01904946 -089.38567380
111  41.01902921 -089.38565307
111  41.01927029 -089.38564453
111  41.01926569 -089.38566770
112  41.01922152 -089.38573477  41.01923238 -089.38576188
111  41.01922152 -089.38573477
112  41.01922152 -089.38573477  41.01922216 -089.38574070
111  41.02031412 -089.38757514
112  41.02040338 -089.38767758  41.02042255 -089.38768063
111  41.02049355 -089.38761660
113  41.02024143 -089.38788856
110 2 0.00 0.0000 New Taxiway 35
111  41.02252402 -089.38622591
112  41.02251594 -089.38566745  41.02251410 -089.38566745
111  41.02251594 -089.38566745
112  41.02251594 -089.38566745  41.02250858 -089.38559793
111  41.02244417 -089.38556500
111  41.02259875 -089.38556012
113  41.02260511 -089.38622380
110 2 0.00 0.0000 New Taxiway 33
111  41.02283267 -089.38741700
111  41.02283131 -089.38696819
111  41.02291548 -089.38696697
113  41.02291548 -089.38741334
110 2 0.00 0.0000 New Taxiway 34
111  41.02304834 -089.38740517
111  41.02304604 -089.38682180
111  41.02313115 -089.38682281
113  41.02312962 -089.38740111
110 2 0.00 0.0000 New Taxiway 32
111  41.02260540 -089.38742002
111  41.02260908 -089.38691754
111  41.02269925 -089.38691876
113  41.02270031 -089.38741796
110 2 0.00 0.0000 New Taxiway 31
111  41.02202881 -089.38705599
111  41.02202804 -089.38694826
111  41.02236389 -089.38694318
113  41.02236235 -089.38706107
110 2 0.00 0.0000 New Taxiway 30
111  41.02195621 -089.38725720
111  41.02247180 -089.38725923
111  41.02247256 -089.38740355
113  41.02195729 -089.38739847
110 2 0.00 0.0000 New Taxiway 29
111  41.02177703 -089.38712728
111  41.02176594 -089.38712728
111  41.02176638 -089.38694790
111  41.02195408 -089.38694437
113  41.02195419 -089.38712453
110 2 0.00 0.0000 New Taxiway 27
111  41.02164048 -089.38726801
111  41.02163956 -089.38757183
111  41.02135626 -089.38757507
113  41.02135892 -089.38726801
110 1 0.00 0.0000 New Taxiway 26
111  41.02059983 -089.38751065
111  41.02069037 -089.38741699
112  41.02070694 -089.38727357  41.02067933 -089.38719894
111  41.02070694 -089.38727357
112  41.02070694 -089.38727357  41.02070694 -089.38726918
111  41.02049825 -089.38692088
111  41.02098408 -089.38641013
111  41.02141249 -089.38642037
112  41.02149309 -089.38635744  41.02151694 -089.38629071
111  41.02149199 -089.38622719
111  41.02140586 -089.38609402
111  41.02146880 -089.38602523
112  41.02169846 -089.38636623  41.02170641 -089.38637501
111  41.02169846 -089.38636623
112  41.02169846 -089.38636623  41.02174086 -089.38642418
111  41.02179784 -089.38641891
111  41.02244770 -089.38641979
112  41.02252402 -089.38632706  41.02252402 -089.38627227
111  41.02252402 -089.38632706
112  41.02252402 -089.38632706  41.02252879 -089.38632074
111  41.02252402 -089.38622591
111  41.02260511 -089.38622380
112  41.02261306 -089.38632706  41.02261147 -089.38633549
111  41.02261306 -089.38632706
112  41.02261306 -089.38632706  41.02261942 -089.38639450
111  41.02268301 -089.38641979
111  41.02305984 -089.38642401
111  41.02305825 -089.38668954
111  41.02321407 -089.38667901
111  41.02321884 -089.38740396
111  41.02260988 -089.38742293
111  41.02260988 -089.38762103
111  41.02195750 -089.38762143
111  41.02195419 -089.38712453
111  41.02177703 -089.38712728
111  41.02177752 -089.38719116
111  41.02174781 -089.38727227
111  41.02164048 -089.38726801
111  41.02135892 -089.38726801
111  41.02122863 -089.38726654
111  41.02090217 -089.38760568
112  41.02085525 -089.38752397  41.02085194 -089.38752689
111  41.02085525 -089.38752397
112  41.02085525 -089.38752397  41.02080998 -089.38745226
111  41.02076876 -089.38750445
113  41.02066294 -089.38761421
130 Airport Boundary 46
111  41.01864993 -089.38783562
111  41.01862631 -089.38725636
111  41.01697239 -089.38724070
111  41.01596823 -089.38648923
111  41.01481049 -089.38508022
111  41.01403079 -089.38273188
111  41.01297464 -089.38332194
111  41.01239577 -089.38180345
111  41.01090725 -089.37555728
111  41.01296283 -089.37408568
111  41.01330543 -089.37396044
111  41.01410876 -089.37504063
111  41.01628247 -089.37696604
111  41.01612889 -089.37907957
111  41.01790095 -089.38155312
111  41.02348881 -089.38150584
111  41.02347700 -089.39257526
111  41.02008648 -089.39251245
111  41.01982657 -089.39152611
113  41.02016917 -089.39022664
120 Linear Feature 70
111  41.02140501 -089.38676780 1
112  41.02159647 -089.38650233  41.02163053 -089.38637251 1
111  41.02157960 -089.38627299 1
112  41.02184061 -089.38666225  41.02184629 -089.38667542
111  41.02184061 -089.38666225
112  41.02184061 -089.38666225  41.02187468 -089.38671681 1
115  41.02192595 -089.38673206
120 Linear Feature 69
111  41.02256545 -089.38622198 51
112  41.02255839 -089.38563157  41.02255741 -089.38562373
111  41.02255839 -089.38563157
112  41.02255839 -089.38563157  41.02255544 -089.38558062 51
115  41.02252784 -089.38556755
120 Linear Feature 68
111  41.02257334 -089.38657605 1
115  41.02256545 -089.38622198
120 Linear Feature 67
111  41.02267968 -089.38673582 1
112  41.02257334 -089.38657605  41.02257235 -089.38646891
111  41.02257334 -089.38657605
112  41.02257334 -089.38657605  41.02255757 -089.38670279 1
115  41.02246108 -089.38673582
120 Linear Feature 66
111  41.02062998 -089.38755610 1
111  41.02140501 -089.38676780 1
112  41.02149443 -089.38673205  41.02155405 -089.38673582
111  41.02149443 -089.38673205
112  41.02149443 -089.38673205  41.02150863 -089.38673394 1
111  41.02192595 -089.38673206 1
111  41.02246108 -089.38673582 1
111  41.02267968 -089.38673582 1
115  41.02304732 -089.38674335
120 Linear Feature 65
111  41.02157960 -089.38627299 51
111  41.02138939 -089.38599079 51
112  41.02116938 -089.38567283  41.02115660 -089.38566531
111  41.02116938 -089.38567283
112  41.02116938 -089.38567283  41.02105440 -089.38550539 51
115  41.02083580 -089.38553173
120 Linear Feature 64
111  41.02033742 -089.38786727 51
112  41.02043277 -089.38787792  41.02048110 -089.38792255
111  41.02043277 -089.38787792
112  41.02043277 -089.38787792  41.02041586 -089.38779200 51
111  41.02045359 -089.38774851 51
112  41.02035293 -089.38774205  41.02030777 -089.38769479
111  41.02035293 -089.38774205
112  41.02035293 -089.38774205  41.02037036 -089.38782501 51
115  41.02033742 -089.38786727
120 Linear Feature 63
111  41.02005240 -089.38816267 51
111  41.02033925 -089.38786609 51
111  41.02045359 -089.38774851 51
115  41.02062807 -089.38756299
120 Linear Feature 62
111  41.02035108 -089.38912033 51
111  41.01999917 -089.38852587 51
112  41.02005240 -089.38816267  41.02018646 -089.38798368
111  41.02005240 -089.38816267
112  41.02005240 -089.38816267  41.01988088 -089.38831683 51
111  41.01976062 -089.38812086 51
115  41.01942055 -089.38755384
120 Linear Feature 61
111  41.01846125 -089.38562038 51
111  41.01902194 -089.38559968 51
112  41.01914303 -089.38570927  41.01920350 -089.38581966
111  41.01914303 -089.38570927
112  41.01914303 -089.38570927  41.01913904 -089.38559359 51
111  41.01919937 -089.38559780 51
115  41.01972599 -089.38557899
120 Linear Feature 60
111  41.01686132 -089.38324546 51
111  41.01651152 -089.38265666 51
112  41.01653411 -089.38243166  41.01660804 -089.38233550
111  41.01653411 -089.38243166
112  41.01653411 -089.38243166  41.01642116 -089.38250334 51
111  41.01636160 -089.38239900 51
115  41.01601454 -089.38181656
120 Linear Feature 59
111  41.02217477 -089.39080927 51
111  41.02043277 -089.38787792 51
111  41.02035293 -089.38774205 51
111  41.01914303 -089.38570927 51
111  41.01700170 -089.38209627 51
112  41.01686961 -089.38207955  41.01679035 -089.38216107
111  41.01686961 -089.38207955
112  41.01686961 -089.38207955  41.01686724 -089.38208425 51
115  41.01653411 -089.38243166
120 Linear Feature 58
111  41.02213757 -089.39113427 51
112  41.02217406 -089.39080551  41.02210287 -089.39060046
111  41.02217406 -089.39080551
112  41.02217406 -089.39080551  41.02227058 -089.39095794 51
115  41.02242392 -089.39087175
120 Linear Feature 57
111  41.02251609 -089.39033425 1
112  41.02227376 -089.38992922  41.02227140 -089.38992452
111  41.02227376 -089.38992922
112  41.02227376 -089.38992922  41.02217440 -089.38978028 1
111  41.02229841 -089.38964179 1
115  41.02263540 -089.38929738
120 Linear Feature 56
111  41.02242392 -089.39087175 1
111  41.02252728 -089.39076227 1
112  41.02260185 -089.39048320  41.02253137 -089.39033144
111  41.02260185 -089.39048320
112  41.02260185 -089.39048320  41.02260267 -089.39048538 1
112  41.02251609 -089.39033425  41.02251280 -089.39033208
111  41.02251609 -089.39033425
112  41.02251609 -089.39033425  41.02243394 -089.39013827 1
111  41.02253482 -089.39002722 1
115  41.02284237 -089.38971103
120 Linear Feature 55
111  41.02181582 -089.39139767 51
112  41.02189744 -089.39138199  41.02192688 -089.39135477
111  41.02189744 -089.39138199
112  41.02189744 -089.39138199  41.02190087 -089.39137927 51
111  41.02213757 -089.39113427 51
115  41.02242382 -089.39087402
120 Linear Feature 54
111  41.02142125 -089.38595038 54
115  41.02135619 -089.38602093
120 Linear Feature 53
111  41.02260300 -089.38592266 54
115  41.02252154 -089.38592629
120 Linear Feature 52
111  41.01528109 -089.37990680 54
115  41.01539917 -089.38010866
120 Linear Feature 51
111  41.01664389 -089.38220371 54
115  41.01673089 -089.38234421
120 Linear Feature 50
111  41.01875019 -089.38514726 54
115  41.01882387 -089.38506850
120 Linear Feature 49
111  41.01938786 -089.38601436 54
115  41.01931187 -089.38609239
120 Linear Feature 48
111  41.02012278 -089.38800634 54
115  41.02018439 -089.38810916
120 Linear Feature 47
111  41.02200049 -089.39116244 54
115  41.02208674 -089.39130943
120 Linear Feature 72
111  41.02295797 -089.38649443 20
115  41.02301784 -089.38649490
120 Linear Feature 72
111  41.02283476 -089.38649594 20
115  41.02289462 -089.38649641
120 Linear Feature 72
111  41.02271211 -089.38649367 20
115  41.02277197 -089.38649414
120 Linear Feature 72
111  41.02232249 -089.38649291 20
115  41.02238236 -089.38649339
120 Linear Feature 72
111  41.02219850 -089.38649081 20
115  41.02225836 -089.38649129
120 Linear Feature 72
111  41.02207570 -089.38649344 20
115  41.02213556 -089.38649391
120 Linear Feature 72
111  41.02195170 -089.38649396 20
115  41.02201157 -089.38649444
120 Linear Feature 72
111  41.02123560 -089.38717004 20
115  41.02118822 -089.38721853
120 Linear Feature 72
111  41.02113224 -089.38727528 20
115  41.02108486 -089.38732378
120 Linear Feature 72
111  41.02093945 -089.38746994 20
115  41.02089207 -089.38751844
120 Linear Feature 72
111  41.02103666 -089.38737558 20
115  41.02098928 -089.38742408
120 Linear Feature 72
111  41.02072353 -089.38723277 20
115  41.02077150 -089.38718531
120 Linear Feature 72
111  41.02082003 -089.38713259 20
115  41.02086800 -089.38708513
120 Linear Feature 72
111  41.02091796 -089.38703304 20
115  41.02096593 -089.38698558
120 Linear Feature 72
111  41.02101493 -089.38693286 20
115  41.02106290 -089.38688540
120 Linear Feature 72
111  41.02135156 -089.38648702 20
115  41.02141143 -089.38648708
120 Linear Feature 72
111  41.02122720 -089.38648702 20
115  41.02128707 -089.38648708
120 Linear Feature 72
111  41.02110285 -089.38648626 20
115  41.02116271 -089.38648632
120 Linear Feature 72
111  41.02094276 -089.38654575 20
115  41.02099035 -089.38649762
120 Linear Feature 72
111  41.02084483 -089.38664845 20
115  41.02089242 -089.38660032
120 Linear Feature 72
111  41.02055200 -089.38694017 20
115  41.02059960 -089.38689204
120 Linear Feature 72
111  41.02065058 -089.38684480 20
115  41.02069817 -089.38679667
120 Linear Feature 72
111  41.02074816 -089.38674681 20
115  41.02079576 -089.38669868
120 Linear Feature 71
111  41.02298710 -089.38643552 20
115  41.02298755 -089.38649560
120 Linear Feature 71
111  41.02286388 -089.38643703 20
115  41.02286433 -089.38649711
120 Linear Feature 71
111  41.02274124 -089.38643477 20
115  41.02274169 -089.38649485
120 Linear Feature 71
111  41.02235162 -089.38643401 20
115  41.02235207 -089.38649409
120 Linear Feature 71
111  41.02222763 -089.38643191 20
115  41.02222808 -089.38649199
120 Linear Feature 71
111  41.02210482 -089.38643454 20
115  41.02210527 -089.38649462
120 Linear Feature 71
111  41.02198083 -089.38643506 20
115  41.02198128 -089.38649514
120 Linear Feature 71
111  41.02124003 -089.38724022 20
115  41.02121175 -089.38719325
120 Linear Feature 71
111  41.02113666 -089.38734546 20
115  41.02110839 -089.38729850
120 Linear Feature 71
111  41.02094388 -089.38754012 20
115  41.02091561 -089.38749316
120 Linear Feature 71
111  41.02104108 -089.38744576 20
115  41.02101281 -089.38739880
120 Linear Feature 71
111  41.02071997 -089.38716251 20
115  41.02074766 -089.38721008
120 Linear Feature 71
111  41.02081647 -089.38706233 20
115  41.02084416 -089.38710989
120 Linear Feature 71
111  41.02091440 -089.38696277 20
115  41.02094209 -089.38701034
120 Linear Feature 71
111  41.02101137 -089.38686259 20
115  41.02103906 -089.38691016
120 Linear Feature 71
111  41.02138046 -089.38642792 20
115  41.02138114 -089.38648799
120 Linear Feature 71
111  41.02125610 -089.38642792 20
115  41.02125679 -089.38648799
120 Linear Feature 71
111  41.02113174 -089.38642716 20
115  41.02113243 -089.38648724
120 Linear Feature 71
111  41.02093864 -089.38647554 20
115  41.02096671 -089.38652272
120 Linear Feature 71
111  41.02084072 -089.38657824 20
115  41.02086878 -089.38662542
120 Linear Feature 71
111  41.02054789 -089.38686996 20
115  41.02057595 -089.38691714
120 Linear Feature 71
111  41.02064646 -089.38677459 20
115  41.02067453 -089.38682177
120 Linear Feature 71
111  41.02074405 -089.38667660 20
115  41.02077211 -089.38672378
21  41.01549932 -089.38166893 2 308.2700 4.00 31  PAPI-4L
1300  41.02287568 -089.38992638 125.59 hangar props Hangar 08
1301 A none 
1300  41.02269343 -089.38953314 125.59 hangar props Hangar 07
1301 A none 
1300  41.02150242 -089.38735345  90.69 hangar props Hangar 06
1301 A none 
1300  41.02186216 -089.38697688  90.69 hangar props Hangar 05
1301 A none 
1300  41.02236891 -089.38725532  90.69 hangar props Hangar 04
1301 A none 
1300  41.02260880 -089.38707659 178.42 hangar props Hangar 03
1301 A none 
1300  41.02284443 -089.38711986 178.42 hangar props Hangar 02
1301 A none 
1300  41.02305451 -089.38693360 178.42 hangar props Hangar 01
1301 A none 
1300  41.02286271 -089.38657377 268.81 tie_down props GA 07
1301 A none 
1300  41.02210524 -089.38657248 268.81 tie_down props GA 06
1301 A none 
1300  41.02097800 -089.38734443 129.32 tie_down props GA 05
1301 A none 
1300  41.02097800 -089.38707267 307.68 tie_down props GA 04
1301 A none 
1300  41.02138495 -089.38656810 -87.64 tie_down props GA 03
1301 A none 
1300  41.02090375 -089.38668851 307.83 tie_down props GA 02
1301 A none 
1300  41.02061924 -089.38697957 307.83 tie_down props GA 01
1301 A none 
18  41.02306026 -089.38855709 1 BCN
19  41.02276143 -089.38664190 0 New Windsock 8
50 11942 AWOS 3
51 12280 CTAF/UNICOM
99
