I
1050 Generated by WorldEditor 2.1.0r1

1   1168 0 0 D02 Osage Muni
111  43.28787622 -092.79614250
111  43.28787666 -092.79594286
111  43.28796435 -092.79594517
111  43.28796159 -092.79614186
111  43.28795908 -092.79632079
111  43.28796142 -092.79632076
112  43.28796142 -092.79632076  43.28796813 -092.79649429
111  43.28809268 -092.79650785
111  43.28809138 -092.79701095
111  43.28794255 -092.79700942
112  43.28794255 -092.79700942  43.28795522 -092.79708339
111  43.28800369 -092.79708994
111  43.28822905 -092.79709327
112  43.28822905 -092.79709327  43.28827387 -092.79706957
111  43.28828064 -092.79702232
111  43.28828530 -092.79658108
111  43.28835811 -092.79629701
111  43.28838760 -092.79614761
112  43.28838760 -092.79614761  43.28842169 -092.79603525
111  43.28849727 -092.79603417
111  43.28872827 -092.79602735
111  43.28873402 -092.79602718
112  43.28873402 -092.79602718  43.28880030 -092.79602235
113  43.28880361 -092.79593317
111  43.28827511 -092.79768200
111  43.28820624 -092.79768174
111  43.28820630 -092.79786530
113  43.28827499 -092.79786556
111  43.28827614 -092.79743701
111  43.28820798 -092.79743709
111  43.28820768 -092.79763604
113  43.28827598 -092.79763641
111  43.28827744 -092.79723173
112  43.28827744 -092.79723173  43.28826709 -092.79717718
111  43.28823493 -092.79717274
111  43.28807980 -092.79716852
112  43.28807980 -092.79716852  43.28804681 -092.79718027
111  43.28803840 -092.79722550
111  43.28803564 -092.79750763
111  43.28810337 -092.79750903
111  43.28810548 -092.79728095
111  43.28821088 -092.79728226
111  43.28820938 -092.79739348
113  43.28827700 -092.79739425
111  43.28810355 -092.79755572
111  43.28803494 -092.79755617
111  43.28803360 -092.79773009
111  43.28805584 -092.79774448
113  43.28810285 -092.79774383
111  43.28803338 -092.79781116
111  43.28803335 -092.79797345
111  43.28810093 -092.79797376
111  43.28810221 -092.79779718
113  43.28805565 -092.79779713
111  43.28791605 -092.79715570
111  43.28791700 -092.79753619
111  43.28798009 -092.79753808
111  43.28798141 -092.79723838
114  43.28798141 -092.79723838  43.28796945 -092.79717650
110 1 0.00 0.0000 New Taxiway 2
111  43.29703336 -092.79594512
111  43.29681661 -092.79594573
112  43.29681661 -092.79594573  43.29680523 -092.79567865
111  43.29661624 -092.79566799
111  43.29661628 -092.79564445
113  43.29703366 -092.79563892
130 Boundary
111  43.28854086 -092.79826996
111  43.28795440 -092.79827246
111  43.28791446 -092.79771623
111  43.28758582 -092.79768879
111  43.28757856 -092.79623463
111  43.28700035 -092.79623770
111  43.28697776 -092.79511434
111  43.29848897 -092.79505406
111  43.29847642 -092.79608865
111  43.29666611 -092.79607571
111  43.29644335 -092.79587311
111  43.28901698 -092.79596787
111  43.28890089 -092.79621786
113  43.28852753 -092.79625234
120 Linear Feature 27
111  43.28872887 -092.79611932 4
115  43.28872827 -092.79602735
120 Linear Feature 26
111  43.28796159 -092.79614186 4
115  43.28787622 -092.79614250
120 Linear Feature 22
111  43.28774427 -092.79658252 1
115  43.28779072 -092.79658295
120 Linear Feature 22
111  43.28774353 -092.79675377 1
115  43.28778988 -092.79675392
120 Linear Feature 22
111  43.28774445 -092.79692377 1
115  43.28779090 -092.79692387
120 Linear Feature 20
111  43.28808346 -092.79692594 1
115  43.28803818 -092.79692569
120 Linear Feature 20
111  43.28808530 -092.79659137 1
115  43.28804002 -092.79659113
120 Linear Feature 20
111  43.28808346 -092.79675678 1
115  43.28803818 -092.79675654
120 Linear Feature 19
111  43.28803826 -092.79696855 1
111  43.28803818 -092.79692569 1
115  43.28803811 -092.79688283
120 Linear Feature 19
111  43.28804009 -092.79663399 1
111  43.28804002 -092.79659113 1
115  43.28803994 -092.79654826
120 Linear Feature 19
111  43.28803826 -092.79679940 1
111  43.28803818 -092.79675654 1
115  43.28803811 -092.79671367
120 Linear Feature 21
111  43.28779078 -092.79653747 1
111  43.28779072 -092.79658295 1
115  43.28779066 -092.79662842
120 Linear Feature 21
111  43.28778994 -092.79670845 1
111  43.28778988 -092.79675392 1
115  43.28778983 -092.79679940
120 Linear Feature 21
111  43.28779096 -092.79687840 1
111  43.28779090 -092.79692387 1
115  43.28779085 -092.79696935
120 Linear Feature 15
111  43.28955087 -092.79566089 1
111  43.28897637 -092.79566627
112  43.28897637 -092.79566627  43.28885975 -092.79567837 1
111  43.28884518 -092.79582610 1
111  43.28883569 -092.79594882
112  43.28883569 -092.79594882  43.28881974 -092.79605327 1
111  43.28874733 -092.79606959 1
111  43.28850742 -092.79607675
112  43.28850742 -092.79607675  43.28843716 -092.79608134 1
111  43.28841869 -092.79616541 1
111  43.28831190 -092.79658928 1
111  43.28831044 -092.79703120
112  43.28831044 -092.79703120  43.28829783 -092.79711137 1
111  43.28823595 -092.79713232 1
111  43.28798383 -092.79712409
112  43.28798383 -092.79712409  43.28792458 -092.79711529 1
111  43.28791395 -092.79703204 1
111  43.28792072 -092.79583461
112  43.28792072 -092.79583461  43.28793879 -092.79569596 1
111  43.28804285 -092.79567582 1
115  43.28861718 -092.79566978
14  43.28769117 -092.79710779  15.00 0 Tower
1300  43.28779072 -092.79658295 359.79 tie_down props Tie-Down 6
1301 A general_aviation 
1300  43.28778988 -092.79675392 359.79 tie_down props Tie-Down 5
1301 A general_aviation 
1300  43.28779090 -092.79692387 359.79 tie_down props Tie-Down 4
1301 A general_aviation 
1300  43.28804002 -092.79659113 179.79 tie_down props Tie-Down 3
1301 A general_aviation 
1300  43.28803818 -092.79675654 179.79 tie_down props Tie-Down 2
1301 A general_aviation 
1300  43.28803818 -092.79692569 179.79 tie_down props Tie-Down 1
1301 A general_aviation 
1300  43.28782018 -092.79728122  89.41 hangar turboprops|props Hangar 5
1301 A none 
1300  43.28820180 -092.79740991 360.00 hangar props Hangar 4-6
1301 A none 
1300  43.28810815 -092.79753020 180.00 hangar props Hangar 4-5
1301 A none 
1300  43.28820119 -092.79765550 360.00 hangar props Hangar 4-4
1301 A none 
1300  43.28810937 -092.79777078 180.00 hangar props Hangar 4-3
1301 A none 
1300  43.28819815 -092.79788438 360.00 hangar props Hangar 4-2
1301 A none 
1300  43.28811059 -092.79799715 180.00 hangar props Hangar 4-1
1301 A none 
1300  43.28841143 -092.79729671 -179.76 hangar props Hangar 3
1301 A none 
1300  43.28840838 -092.79759813 -179.76 hangar props Hangar 2
1301 A none 
1300  43.28840585 -092.79790581 -179.76 hangar props Hangar 1
1301 A none 
19  43.28841655 -092.79712432 1 WS-LIT
51 12280 CTAF
99
