I
1050 Generated by WorldEditor 2.3.0r2

1    641 0 0 KAPT Marion County Brown Field
112  35.05920999 -085.58610547  35.05920646 -085.58610112 102
112  35.05919920 -085.58609315  35.05919554 -085.58608929
111  35.05919920 -085.58609315
112  35.05919920 -085.58609315  35.05911267 -085.58600177 102
111  35.05899524 -085.58604383 102
111  35.05673855 -085.58818965
112  35.05673855 -085.58818965  35.05666307 -085.58828288 102
112  35.05670327 -085.58846415  35.05674127 -085.58854608
111  35.05670327 -085.58846415 102
111  35.05670939 -085.58847496 102
111  35.05680631 -085.58864587
112  35.05680631 -085.58864587  35.05688098 -085.58871800 102
112  35.05699492 -085.58866428  35.05702460 -085.58864980
111  35.05699492 -085.58866428
111  35.05700361 -085.58865983
111  35.05683135 -085.58882431
111  35.05682963 -085.58882152 102
111  35.05664762 -085.58852666
112  35.05664762 -085.58852666  35.05664614 -085.58852393 102
112  35.05664330 -085.58851844  35.05664189 -085.58851569
111  35.05664330 -085.58851844
112  35.05664330 -085.58851844  35.05657234 -085.58837962 102
112  35.05668899 -085.58812931  35.05678270 -085.58803090
111  35.05668899 -085.58812931 102
111  35.05857981 -085.58633348 102
111  35.05857293 -085.58632142
112  35.05857293 -085.58632142  35.05864583 -085.58622520 102
112  35.05862417 -085.58608037  35.05859308 -085.58598980
111  35.05862417 -085.58608037
112  35.05862417 -085.58608037  35.05859462 -085.58600736 102
112  35.05850423 -085.58601025  35.05844496 -085.58603989
111  35.05850423 -085.58601025
111  35.05830633 -085.58619804
111  35.05788301 -085.58554274
112  35.05792301 -085.58540611  35.05799119 -085.58533334
111  35.05792301 -085.58540611
111  35.05832017 -085.58602742
111  35.05843881 -085.58591410
111  35.05804164 -085.58529279
111  35.05819513 -085.58514619
111  35.05859192 -085.58576739
111  35.05871195 -085.58565274
111  35.05831517 -085.58503154
111  35.05838746 -085.58496249
111  35.05842393 -085.58503478
111  35.05846428 -085.58503976
111  35.05886397 -085.58567254
111  35.05865810 -085.58586427
112  35.05865810 -085.58586427  35.05857844 -085.58596299 102
112  35.05888475 -085.58603191  35.05903751 -085.58592037
111  35.05888475 -085.58603191 102
111  35.05889075 -085.58603905 102
111  35.05909375 -085.58584306
112  35.05909436 -085.58567235  35.05905523 -085.58559767
111  35.05909436 -085.58567235
111  35.05865756 -085.58499260
111  35.05862113 -085.58502988
111  35.05851447 -085.58486935
111  35.05855329 -085.58483290
111  35.05862259 -085.58494389
111  35.05873464 -085.58483815
111  35.05879295 -085.58478312
111  35.05890763 -085.58467490
111  35.05906108 -085.58453009
111  35.05939801 -085.58505154
111  35.05946799 -085.58498596
111  35.05950259 -085.58504172
111  35.05959028 -085.58495954
111  35.05955568 -085.58490379
111  35.05982357 -085.58465275
111  35.06004960 -085.58444094
111  35.06018471 -085.58464928
112  35.06018471 -085.58464928  35.06024021 -085.58469432
111  35.06032960 -085.58464127 102
111  35.06045631 -085.58452008
112  35.06046563 -085.58436725  35.06044515 -085.58431061
111  35.06046563 -085.58436725
111  35.06036254 -085.58419669
112  35.06036254 -085.58419669  35.06032006 -085.58411986
111  35.06030436 -085.58403467
111  35.06029862 -085.58373332
111  35.06040890 -085.58364318
111  35.06043868 -085.58369465
111  35.06109669 -085.58310400
111  35.06108307 -085.58308051
111  35.06098827 -085.58291692
111  35.06100446 -085.58290265
111  35.06110031 -085.58306440
111  35.06112877 -085.58314105
112  35.06112877 -085.58314105  35.06115011 -085.58324260
111  35.06111211 -085.58329644
111  35.06053884 -085.58381418
111  35.06040643 -085.58393378
111  35.06040050 -085.58393913
112  35.06040050 -085.58393913  35.06038927 -085.58395193
112  35.06042181 -085.58412406  35.06048018 -085.58425905
111  35.06042181 -085.58412406
111  35.06050266 -085.58425501
112  35.06050266 -085.58425501  35.06056747 -085.58435506
111  35.06065706 -085.58432809 102
111  35.06127342 -085.58373861
112  35.06127342 -085.58373861  35.06137560 -085.58365897 102
112  35.06162605 -085.58372221  35.06173164 -085.58380539
111  35.06162605 -085.58372221
112  35.06162605 -085.58372221  35.06164105 -085.58373402 102
112  35.06166843 -085.58376401  35.06168160 -085.58378011
111  35.06166843 -085.58376401 102
111  35.06178001 -085.58392555
112  35.06178001 -085.58392555  35.06183524 -085.58398870 102
112  35.06193102 -085.58397145  35.06196470 -085.58396092
111  35.06193102 -085.58397145
111  35.06195603 -085.58396094
111  35.06167668 -085.58422924
111  35.06169553 -085.58419535
112  35.06169553 -085.58419535  35.06171862 -085.58414710 102
112  35.06169927 -085.58401412  35.06167668 -085.58392735
111  35.06169927 -085.58401412 102
111  35.06157896 -085.58384642 102
112  35.06154523 -085.58382148  35.06152344 -085.58380927
111  35.06154523 -085.58382148
114  35.06154523 -085.58382148  35.06150657 -085.58379981 102
130 Airport Boundary 3
111  35.05822772 -085.58633055
111  35.05783183 -085.58581621
111  35.05770333 -085.58529839
111  35.05905552 -085.58412329
111  35.05900522 -085.58402662
111  35.05990293 -085.58321781
111  35.06005312 -085.58361875
111  35.06109885 -085.58272084
111  35.06115474 -085.58278434
111  35.06134871 -085.58350283
111  35.06181548 -085.58368177
111  35.06454051 -085.58105839
111  35.06537687 -085.58086688
111  35.06490263 -085.58188135
111  35.06460324 -085.58220207
111  35.06215742 -085.58452922
111  35.06204443 -085.58485132
111  35.06170210 -085.58533492
111  35.06012540 -085.58691174
111  35.06017688 -085.58729384
111  35.05993712 -085.58751437
111  35.05976152 -085.58726915
111  35.05758940 -085.58928526
111  35.05744153 -085.58952482
111  35.05720572 -085.58965853
111  35.05699483 -085.59002388
111  35.05651599 -085.58986756
111  35.05606451 -085.58911448
113  35.05593816 -085.58847152
120 Linear Feature 22
111  35.06154523 -085.58382148 54
115  35.06162605 -085.58372221
120 Linear Feature 22
111  35.05919920 -085.58609315 54
115  35.05929888 -085.58601489
120 Linear Feature 21
111  35.05664330 -085.58851844 54
115  35.05670939 -085.58847496
120 Linear Feature 19
111  35.05876162 -085.58512684 20
111  35.05878949 -085.58510014 20
115  35.05881562 -085.58507510
120 Linear Feature 19
111  35.05885287 -085.58504176 20
111  35.05888074 -085.58501506 20
115  35.05890688 -085.58499002
120 Linear Feature 19
111  35.05894266 -085.58495495 20
111  35.05897053 -085.58492825 20
115  35.05899667 -085.58490322
120 Linear Feature 19
111  35.05903376 -085.58486795 20
111  35.05906164 -085.58484125 20
115  35.05908777 -085.58481621
120 Linear Feature 19
111  35.05886416 -085.58517022 20
111  35.05889203 -085.58514352 20
115  35.05891816 -085.58511849
120 Linear Feature 19
111  35.05895337 -085.58508581 20
111  35.05898125 -085.58505911 20
115  35.05900738 -085.58503408
120 Linear Feature 19
111  35.05904401 -085.58499918 20
111  35.05907188 -085.58497249 20
115  35.05909801 -085.58494745
120 Linear Feature 19
111  35.05907702 -085.58537475 20
111  35.05910489 -085.58534805 20
115  35.05913103 -085.58532301
120 Linear Feature 19
111  35.05900051 -085.58544791 20
111  35.05901895 -085.58543025 20
115  35.05903790 -085.58541210
120 Linear Feature 19
111  35.05917337 -085.58528367 20
111  35.05919181 -085.58526601 20
115  35.05921076 -085.58524785
120 Linear Feature 19
111  35.05925136 -085.58520963 20
111  35.05927923 -085.58518293 20
115  35.05930536 -085.58515790
120 Linear Feature 20
111  35.05882855 -085.58516060 20
115  35.05878949 -085.58510014
120 Linear Feature 20
111  35.05891981 -085.58507552 20
115  35.05888074 -085.58501506
120 Linear Feature 20
111  35.05900960 -085.58498872 20
115  35.05897053 -085.58492825
120 Linear Feature 20
111  35.05910070 -085.58490171 20
115  35.05906164 -085.58484125
120 Linear Feature 20
111  35.05889203 -085.58514352 20
115  35.05885296 -085.58508306
120 Linear Feature 20
111  35.05898125 -085.58505911 20
115  35.05894218 -085.58499865
120 Linear Feature 20
111  35.05907188 -085.58497249 20
115  35.05903281 -085.58491202
120 Linear Feature 20
111  35.05910489 -085.58534805 20
115  35.05906582 -085.58528759
120 Linear Feature 20
111  35.05901895 -085.58543025 20
115  35.05897988 -085.58536979
120 Linear Feature 20
111  35.05919181 -085.58526601 20
115  35.05915274 -085.58520554
120 Linear Feature 20
111  35.05927923 -085.58518293 20
115  35.05924016 -085.58512247
120 Linear Feature 9
111  35.06242369 -085.58364909 51
111  35.06197655 -085.58407364
112  35.06197655 -085.58407364  35.06190436 -085.58412655 51
111  35.06182482 -085.58409214 51
111  35.06162663 -085.58380730
112  35.06162663 -085.58380730  35.06157819 -085.58375950 51
112  35.06129574 -085.58380377  35.06111643 -085.58392582
111  35.06129574 -085.58380377 51
111  35.06067372 -085.58439241 51
111  35.06050388 -085.58455395 51
111  35.05927896 -085.58571904 51
111  35.05898409 -085.58599951 51
111  35.05883083 -085.58614529 51
111  35.05866924 -085.58629899 51
111  35.05671627 -085.58815656
112  35.05671627 -085.58815656  35.05658932 -085.58830264 51
112  35.05667867 -085.58850031  35.05670988 -085.58855835
111  35.05667867 -085.58850031 51
115  35.05686172 -085.58879774
120 Linear Feature 17
111  35.06052021 -085.58436788 51
116  35.06050388 -085.58455395  35.06043655 -085.58465096
120 Linear Feature 16
112  35.06067372 -085.58439241  35.06057163 -085.58443931 51
111  35.06052021 -085.58436788 51
111  35.06039596 -085.58417090
112  35.06039596 -085.58417090  35.06032610 -085.58403981 51
115  35.06035823 -085.58393021
120 Linear Feature 15
111  35.05923542 -085.58603598 51
116  35.05927896 -085.58571904  35.05940426 -085.58556234
120 Linear Feature 14
111  35.05942949 -085.58635938 51
112  35.05956253 -085.58636933  35.05964234 -085.58632591
111  35.05956253 -085.58636933 51
115  35.06003951 -085.58591414
120 Linear Feature 13
112  35.05898409 -085.58599951  35.05910997 -085.58593307 51
111  35.05923542 -085.58603598 51
111  35.05942949 -085.58635938 51
112  35.05935457 -085.58656785  35.05923989 -085.58669239
111  35.05935457 -085.58656785 51
115  35.05891175 -085.58698569
120 Linear Feature 12
111  35.05869921 -085.58612668 51
116  35.05883083 -085.58614529  35.05890185 -085.58609977
120 Linear Feature 11
112  35.05866924 -085.58629899  35.05872959 -085.58619002 51
111  35.05869921 -085.58612668 51
115  35.05859552 -085.58596388
120 Linear Feature 10
111  35.06182482 -085.58409214 51
112  35.06178764 -085.58425366  35.06171592 -085.58433673
111  35.06178764 -085.58425366 51
115  35.06129643 -085.58472163
21  35.05796329 -085.58832679 2 37.9000 3.50 04  PAPI-4L
21  35.06340498 -085.58231484 2 217.9100 3.50 22  PAPI-4L
1300  35.05838400 -085.58515823  37.99 hangar props Hangar 02-I
1301 A none 
1300  35.06102383 -085.58311613 -53.67 hangar props Hangar 11
1301 A none 
1300  35.06089536 -085.58322851 -53.67 hangar props Hangar 10
1301 A none 
1300  35.06075914 -085.58335036 -53.67 hangar props Hangar 09
1301 A none 
1300  35.06062446 -085.58347032 -53.67 hangar props Hangar 08
1301 A none 
1300  35.06049057 -085.58358506 -53.67 hangar props Hangar 07
1301 A none 
1300  35.06049537 -085.58392428 126.54 hangar props Hangar 06
1301 A none 
1300  35.05990685 -085.58450715 -52.35 hangar jets|turboprops|props Hangar 05
1301 B none 
1300  35.05884015 -085.58471042 -52.33 hangar props Hangar 04
1301 A none 
1300  35.05866647 -085.58487439 -52.33 hangar props Hangar 03
1301 A none 
1300  35.05824466 -085.58519714 -142.00 hangar props Hangar 02-J
1301 A none 
1300  35.05797273 -085.58546141 -142.00 hangar props Hangar 01-J
1301 A none 
1300  35.05831608 -085.58531046 -142.00 hangar props Hangar 02-H
1301 A none 
1300  35.05804415 -085.58557473 -142.00 hangar props Hangar 01-H
1301 A none 
1300  35.05838638 -085.58542323 -142.00 hangar props Hangar 02-F
1301 A none 
1300  35.05811445 -085.58568750 -142.00 hangar props Hangar 01-F
1301 A none 
1300  35.05845780 -085.58553408 -142.00 hangar props Hangar 02-D
1301 A none 
1300  35.05818588 -085.58579835 -142.00 hangar props Hangar 01-D
1301 A none 
1300  35.05852765 -085.58564493 -142.00 hangar props Hangar 02-B
1301 A none 
1300  35.05825573 -085.58590920 -142.00 hangar props Hangar 01-B
1301 A none 
1300  35.05811183 -085.58542140  37.99 hangar props Hangar 01-I
1301 A none 
1300  35.05845483 -085.58527004  37.99 hangar props Hangar 02-G
1301 A none 
1300  35.05818266 -085.58553322  37.99 hangar props Hangar 01-G
1301 A none 
1300  35.05852631 -085.58538225  37.99 hangar props Hangar 02-E
1301 A none 
1300  35.05825413 -085.58564543  37.99 hangar props Hangar 01-E
1301 A none 
1300  35.05859681 -085.58549289  37.99 hangar props Hangar 02-C
1301 A none 
1300  35.05832464 -085.58575606  37.99 hangar props Hangar 01-C
1301 A none 
1300  35.05866732 -085.58560510  37.99 hangar props Hangar 02-A
1301 A none 
1300  35.05839514 -085.58586827  37.99 hangar props Hangar 01-A
1301 A none 
1300  35.05906164 -085.58484125 -231.93 tie_down props Tie Down 11
1301 A general_aviation 
1300  35.05897053 -085.58492825 -231.93 tie_down props Tie Down 10
1301 A general_aviation 
1300  35.05888074 -085.58501506 -231.93 tie_down props Tie Down 09
1301 A general_aviation 
1300  35.05878949 -085.58510014 -231.93 tie_down props Tie Down 08
1301 A general_aviation 
1300  35.05907188 -085.58497249 -51.95 tie_down props Tie Down 07
1301 A general_aviation 
1300  35.05898125 -085.58505911 -51.95 tie_down props Tie Down 06
1301 A general_aviation 
1300  35.05889132 -085.58513967 -51.95 tie_down props Tie Down 05
1301 A general_aviation 
1300  35.05927923 -085.58518293 -51.95 tie_down props Tie Down 04
1301 A general_aviation 
1300  35.05919181 -085.58526601 -51.95 tie_down props Tie Down 03
1301 A general_aviation 
1300  35.05910489 -085.58534805 -51.95 tie_down props Tie Down 02
1301 A general_aviation 
1300  35.05901895 -085.58543025 -51.95 tie_down props Tie Down 01
1301 A general_aviation 
18  35.05943033 -085.58382339 1 BCN
19  35.06190043 -085.58365701 1 New Windsock 2
19  35.05996886 -085.58716943 1 WS
51 12280 Marion County Unicom
56 11920 Chattanooga Departure
55 11920 Chattanooga Approach
99
