A
1100 Generated by WorldEditor 1.6.0r1

1    869 0 0 KERY Luce County
111  46.31328739 -085.45582438
111  46.31105758 -085.44736422
113  46.30384298 -085.45634216
120 Linear Feature 122
111  46.31071947 -085.45611058 1
115  46.31071999 -085.45603437
120 Linear Feature 122
111  46.31085192 -085.45611058 1
115  46.31085253 -085.45603409
120 Linear Feature 122
111  46.31096475 -085.45610958 1
115  46.31096493 -085.45603386
120 Linear Feature 122
111  46.31109135 -085.45610908 1
115  46.31109156 -085.45603359
120 Linear Feature 122
111  46.31121072 -085.45610759 1
115  46.31121088 -085.45603334
120 Linear Feature 122
111  46.31133595 -085.45610560 1
115  46.31133558 -085.45603308
120 Linear Feature 122
111  46.31145807 -085.45610560 1
115  46.31145779 -085.45603283
120 Linear Feature 122
111  46.31157951 -085.45610460 1
115  46.31157918 -085.45603258
120 Linear Feature 122
111  46.31170221 -085.45610294 1
115  46.31170250 -085.45603232
120 Linear Feature 121
111  46.31075014 -085.45611058 1
111  46.31071947 -085.45611058 1
115  46.31068641 -085.45611058
120 Linear Feature 121
111  46.31088259 -085.45611058 1
111  46.31085192 -085.45611058 1
115  46.31081885 -085.45611058
120 Linear Feature 121
111  46.31099543 -085.45610958 1
111  46.31096475 -085.45610958 1
115  46.31093169 -085.45610958
120 Linear Feature 121
111  46.31112202 -085.45610908 1
111  46.31109135 -085.45610908 1
115  46.31105829 -085.45610908
120 Linear Feature 121
111  46.31124140 -085.45610759 1
111  46.31121072 -085.45610759 1
115  46.31117766 -085.45610759
120 Linear Feature 121
111  46.31136662 -085.45610560 1
111  46.31133595 -085.45610560 1
115  46.31130288 -085.45610560
120 Linear Feature 121
111  46.31148874 -085.45610560 1
111  46.31145807 -085.45610560 1
115  46.31142500 -085.45610560
120 Linear Feature 121
111  46.31161018 -085.45610460 1
111  46.31157951 -085.45610460 1
115  46.31154644 -085.45610460
120 Linear Feature 121
111  46.31173288 -085.45610294 1
111  46.31170221 -085.45610294 1
115  46.31166914 -085.45610294
120 Linear Feature 120
111  46.31064923 -085.45621829 9
115  46.31183342 -085.45620980
120 Linear Feature 117
111  46.31238940 -085.45641215 54
115  46.31239653 -085.45620846
120 Linear Feature 119
111  46.31134690 -085.45646794 1
116  46.31138970 -085.45631059  46.31143217 -085.45629159
120 Linear Feature 118
111  46.31147017 -085.45646547 1
116  46.31157203 -085.45631045  46.31165678 -085.45627575
120 Linear Feature 123
111  46.30764808 -085.45631339 1
112  46.30753394 -085.45652534  46.30753537 -085.45668850 1
115  46.30753466 -085.45707368
120 Linear Feature 116
111  46.31302515 -085.45729376 1
111  46.31282227 -085.45648574
112  46.31282227 -085.45648574  46.31276134 -085.45632150 1
111  46.31263004 -085.45630966 1
111  46.31157203 -085.45631045 1
111  46.31138970 -085.45631059 1
111  46.30764808 -085.45631339 1
111  46.30737031 -085.45631360 1
112  46.30723780 -085.45650988  46.30723574 -085.45667643
111  46.30723780 -085.45650988 1
115  46.30723882 -085.45710023
120 Linear Feature 115
111  46.31251417 -085.45530137 1
111  46.31271633 -085.45607945 1
116  46.31263004 -085.45630966  46.31251540 -085.45636141
21  46.31563730 -085.46605644 2 110.2400 3.00 11  PAPI-4L
21  46.31205876 -085.45482669 2 290.2600 3.00 29  PAPI-4L
14  46.31011201 -085.45698901  82.02 0 New Tower Viewpoint 11
1300  46.30743999 -085.45664993   0.00 hangar props Hangar 10
1301 A none 
1300  46.30785601 -085.45670941  90.00 hangar turboprops|props Hangar 09
1301 A none 
1300  46.30845180 -085.45671189  90.00 hangar turboprops|props Hangar 08
1301 A none 
1300  46.30875312 -085.45671065  90.00 hangar props Hangar 07
1301 A none 
1300  46.30900393 -085.45671932  90.00 hangar props Hangar 06
1301 A none 
1300  46.30930376 -085.45672047  90.00 hangar props Hangar 05
1301 A none 
1300  46.30958561 -085.45672087  90.00 hangar props Hangar 04
1301 A none 
1300  46.30982081 -085.45671655  90.00 hangar props Hangar 03
1301 A none 
1300  46.31013637 -085.45671539  90.00 hangar props Hangar 02
1301 A none 
1300  46.31038505 -085.45673619  90.00 hangar props Hangar 01
1301 A none 
1300  46.31071947 -085.45611058 270.00 tie_down props GA 09
1301 A general_aviation 
1300  46.31085192 -085.45611058 270.00 tie_down props GA 08
1301 A general_aviation 
1300  46.31096475 -085.45610958 270.00 tie_down props GA 07
1301 A general_aviation 
1300  46.31109135 -085.45610908 270.00 tie_down props GA 06
1301 A general_aviation 
1300  46.31121072 -085.45610759 270.00 tie_down props GA 05
1301 A general_aviation 
1300  46.31133595 -085.45610560 270.00 tie_down props GA 04
1301 A general_aviation 
1300  46.31145807 -085.45610560 270.00 tie_down props GA 03
1301 A general_aviation 
1300  46.31157951 -085.45610460 270.00 tie_down props GA 02
1301 A general_aviation 
1300  46.31170221 -085.45610294 270.00 tie_down props GA 01
1301 A general_aviation 
18  46.31011201 -085.45698901 1 BCN
19  46.31404230 -085.45665557 1 WS
51 12280 CTAF/UNICOM
50 11952 AWOS-3
99
