A
1050 Generated by WorldEditor 1.7.1r1
1     32 1 0 93B Stonington Municipal
113  44.17319281 -068.68109494
110 1 0.00 0.0000 New Taxiway 53
111  44.17303743 -068.68073140
112  44.17305186 -068.68079535  44.17307144 -068.68081874
111  44.17305186 -068.68079535
111  44.17321265 -068.68096940
111  44.17327037 -068.68096191
111  44.17319281 -068.68109494
111  44.17315761 -068.68109853
111  44.17310526 -068.68104800
112  44.17310526 -068.68104800  44.17308102 -068.68102331
112  44.17305291 -068.68088705  44.17303333 -068.68085976
111  44.17305291 -068.68088705
111  44.17302606 -068.68085149
112  44.17302606 -068.68085149  44.17300276 -068.68082810
113  44.17297505 -068.68084400
110 2 0.00 0.0000 New Taxiway 58
111  44.17288746 -068.68211076
111  44.17291666 -068.68205684
111  44.17293147 -068.68202949
111  44.17295924 -068.68197819
111  44.17299373 -068.68201588
111  44.17297229 -068.68206007
111  44.17299932 -068.68208736
111  44.17297882 -068.68212505
111  44.17295178 -068.68209906
113  44.17292568 -068.68214975
110 2 0.00 0.0000 New Taxiway 59
111  44.17302729 -068.68197949
111  44.17298907 -068.68194180
111  44.17301117 -068.68190086
111  44.17303707 -068.68185287
111  44.17305712 -068.68181573
111  44.17309254 -068.68185602
111  44.17307669 -068.68188721
111  44.17310559 -068.68191711
111  44.17307763 -068.68196779
113  44.17304966 -068.68193920
110 1 0.00 0.0000 New Taxiway 52
111  44.17260860 -068.68146535
112  44.17263678 -068.68157390  44.17266632 -068.68161320
111  44.17263678 -068.68157390
111  44.17282605 -068.68179286
112  44.17292270 -068.68175169  44.17296029 -068.68166747
112  44.17284887 -068.68123890  44.17276028 -068.68103116
111  44.17284887 -068.68123890
112  44.17284887 -068.68123890  44.17281666 -068.68116965
111  44.17276968 -068.68119211
111  44.17286364 -068.68103303
112  44.17289451 -068.68117526  44.17294284 -068.68128007
111  44.17289451 -068.68117526
112  44.17289451 -068.68117526  44.17298176 -068.68137364
112  44.17298848 -068.68177976  44.17292807 -068.68192948
111  44.17298848 -068.68177976
112  44.17298848 -068.68177976  44.17297774 -068.68180409
111  44.17299653 -068.68181719
111  44.17303707 -068.68185287
111  44.17301117 -068.68190086
111  44.17298176 -068.68187147
112  44.17298176 -068.68187147  44.17294865 -068.68192857
112  44.17288001 -068.68194087  44.17285297 -068.68194216
111  44.17288001 -068.68194087
112  44.17288001 -068.68194087  44.17286416 -068.68194346
111  44.17288582 -068.68198303
111  44.17293147 -068.68202949
111  44.17291666 -068.68205684
111  44.17283805 -068.68198258
111  44.17276162 -068.68215968
111  44.17272269 -068.68212786
111  44.17280860 -068.68194071
112  44.17280189 -068.68187334  44.17277102 -068.68184714
111  44.17280189 -068.68187334
111  44.17259920 -068.68165250
112  44.17259920 -068.68165250  44.17256430 -068.68161694
113  44.17251060 -068.68163940
110 1 0.00 0.0000 New Taxiway 51
111  44.17163367 -068.68337380
111  44.17157214 -068.68331141
112  44.17157214 -068.68331141  44.17155424 -068.68329270
111  44.17153187 -068.68330206
111  44.17160682 -068.68317729
112  44.17162360 -068.68323032  44.17164261 -068.68325059
111  44.17162360 -068.68323032
113  44.17168288 -068.68329270
130 BND
111  44.17153171 -068.68355045
111  44.17122320 -068.68324000
111  44.17500640 -068.67687878
111  44.17518037 -068.67712457
111  44.17518037 -068.67805598
111  44.17498553 -068.67815623
111  44.17489274 -068.67803981
111  44.17468166 -068.67809479
111  44.17336648 -068.68031009
111  44.17376434 -068.68079969
111  44.17312486 -068.68212023
111  44.17280592 -068.68224375
111  44.17268994 -068.68216066
111  44.17272538 -068.68208206
111  44.17255785 -068.68194731
111  44.17249503 -068.68193383
113  44.17164614 -068.68345198
14  44.17282374 -068.68217930  80.00 0 TWR
1300  44.17331508 -068.68085601  52.63 hangar props Hangar 4-C
1301 A none 
1300  44.17341351 -068.68096050  52.63 hangar props Hangar 4-B
1301 A none 
1300  44.17350300 -068.68105720  52.63 hangar props Hangar 4-A
1301 A none 
1300  44.17323566 -068.68103224 141.66 hangar props Hangar 3
1301 A none 
1300  44.17303012 -068.68188257 145.44 hangar props Hangar 2
1301 A none 
1300  44.17293146 -068.68204936 145.44 hangar props Hangar 1
1301 A none 
19  44.17279587 -068.68149866 0 New Windsock 28
51 12290 CTAF
55 13360 Bangor Approach
56 13360 Bangor Departure
99
