I
1050 Generated by WorldEditor 2.2.0r2

1     69 0 0 T78 Liberty Muni
111  30.07227834 -094.70055298
111  30.07226033 -094.70050937
112  30.07226033 -094.70050937  30.07233209 -094.70044166
112  30.07239655 -094.70025677  30.07241784 -094.70015576
111  30.07239655 -094.70025677
111  30.07253661 -094.69944425
111  30.07259733 -094.69884050
111  30.07264168 -094.69853999
111  30.07269022 -094.69823756
111  30.07268558 -094.69809936
111  30.07270086 -094.69799446
111  30.07270589 -094.69798702
111  30.07270269 -094.69788214
112  30.07270269 -094.69788214  30.07269516 -094.69782845
112  30.07262473 -094.69775191  30.07258527 -094.69771746
111  30.07262473 -094.69775191
111  30.07157260 -094.69746615
111  30.07152665 -094.69749262
111  30.07131324 -094.69744288
111  30.07123571 -094.69786561
111  30.07109461 -094.69783265
111  30.07110410 -094.69777480
111  30.07098667 -094.69774824
111  30.07096324 -094.69774206
111  30.07105558 -094.69722293
111  30.07127073 -094.69726498
111  30.07253139 -094.69760368
112  30.07253139 -094.69760368  30.07257602 -094.69760669
112  30.07262757 -094.69752860  30.07264564 -094.69748207
113  30.07262757 -094.69752860
110 3 0.00 0.0000 Taxiway west grass
111  30.07227942 -094.70056354
111  30.07227834 -094.70055298
112  30.07227834 -094.70055298  30.07235372 -094.70049124
112  30.07243625 -094.70026913  30.07246866 -094.70012882
111  30.07243625 -094.70026913
113  30.07238943 -094.70057571
110 2 0.00 0.0000 Taxiway h
111  30.07786976 -094.69618078
111  30.07770447 -094.69688949
111  30.07756806 -094.69684952
113  30.07773209 -094.69613949
110 2 0.00 0.0000 Taxiway h
111  30.07822141 -094.69628765
111  30.07805937 -094.69699388
111  30.07792046 -094.69695324
113  30.07808499 -094.69624603
110 2 0.00 0.0000 Taxiway h
111  30.07562952 -094.69604736
111  30.07567207 -094.69584632
111  30.07609702 -094.69596714
111  30.07605422 -094.69616983
113  30.07563414 -094.69604869
110 2 0.00 0.0000 Taxiway h
111  30.07278618 -094.69793048
111  30.07301428 -094.69799246
111  30.07297774 -094.69817895
113  30.07275226 -094.69811753
110 2 0.00 0.0000 Taxiway h
111  30.07152665 -094.69749262
111  30.07143137 -094.69805313
111  30.07121160 -094.69799707
111  30.07123571 -094.69786561
113  30.07131324 -094.69744288
110 2 0.00 0.0000 Taxiway h
111  30.07110410 -094.69777480
111  30.07109461 -094.69783265
111  30.07107253 -094.69796203
111  30.07092953 -094.69793011
111  30.07095370 -094.69779282
111  30.07097780 -094.69779869
113  30.07098667 -094.69774824
110 2 0.00 0.0000 Taxiway h
111  30.07238943 -094.70057571
111  30.07238644 -094.70061311
111  30.07248005 -094.70062675
111  30.07248496 -094.70057941
111  30.07257382 -094.70059268
111  30.07256196 -094.70072460
111  30.07247132 -094.70071371
111  30.07247538 -094.70067637
111  30.07238132 -094.70066338
111  30.07237785 -094.70070001
111  30.07226768 -094.70068822
113  30.07227942 -094.70056354
130 Airport Boundary
111  30.07929532 -094.69755268
111  30.08404554 -094.69900575
111  30.08366923 -094.70108796
111  30.07877659 -094.69961896
111  30.07851159 -094.70123301
111  30.07707586 -094.70070926
111  30.07625006 -094.70065370
111  30.07412809 -094.70072183
111  30.07450857 -094.69838174
111  30.07308726 -094.69797007
111  30.07268408 -094.70073717
111  30.07223694 -094.70071523
111  30.07224388 -094.70052151
111  30.07200090 -094.70045970
111  30.07195884 -094.70069168
111  30.07175214 -094.70068378
111  30.07197760 -094.69814277
111  30.07147944 -094.69802214
111  30.07146997 -094.69808775
111  30.07088035 -094.69799986
111  30.07096632 -094.69739138
111  30.06962731 -094.69699102
111  30.06996911 -094.69495655
111  30.07476543 -094.69493703
113  30.07955325 -094.69633590
120 Linear Feature hold west
111  30.07273516 -094.69747166 4
115  30.07265160 -094.69744044
120 Linear Feature hold north
111  30.08285959 -094.69962889 4
115  30.08295955 -094.69966079
120 Linear Feature hold center
111  30.07678116 -094.69785974 4
115  30.07688144 -094.69788849
120 Linear Feature hold center in broken line
111  30.07701757 -094.69728866 2
115  30.07691428 -094.69725712
120 Linear Feature hold south
111  30.07282856 -094.69670296 4
115  30.07292854 -094.69673289
120 Linear Feature gr01
111  30.07642617 -094.69688754 1
111  30.07639186 -094.69687830 1
115  30.07635117 -094.69686733
120 Linear Feature gr01
111  30.07639186 -094.69687830 1
115  30.07637826 -094.69694063
120 Linear Feature gr02
111  30.07656375 -094.69693448 1
111  30.07653114 -094.69692569 1
115  30.07648875 -094.69691427
120 Linear Feature gr02
111  30.07653114 -094.69692569 1
115  30.07651832 -094.69698856
120 Linear Feature gr03
111  30.07669160 -094.69696883 1
111  30.07665715 -094.69695954 1
115  30.07661660 -094.69694862
120 Linear Feature gr03
111  30.07665715 -094.69695954 1
115  30.07664433 -094.69702242
120 Linear Feature gr04
111  30.07681635 -094.69700341 1
111  30.07678191 -094.69699413 1
115  30.07674134 -094.69698320
120 Linear Feature gr04
111  30.07678191 -094.69699413 1
115  30.07676908 -094.69705700
120 Linear Feature 5
111  30.07273010 -094.69730764 1
115  30.07275669 -094.69720737
120 Linear Feature 4
112  30.07277978 -094.69721426  30.07275706 -094.69724148 1
112  30.07273010 -094.69730764  30.07271410 -094.69735319
111  30.07273010 -094.69730764 1
111  30.07266710 -094.69755380 1
112  30.07250908 -094.69765513  30.07238262 -094.69762783
111  30.07250908 -094.69765513 1
115  30.07158909 -094.69741157
120 Linear Feature taxiline MP
112  30.08282771 -094.69989232  30.08285179 -094.69986500 1
112  30.08287651 -094.69980038  30.08288864 -094.69976063
111  30.08287651 -094.69980038 1
111  30.08294858 -094.69948668
112  30.08294858 -094.69948668  30.08296345 -094.69935909 1
112  30.08280339 -094.69922029  30.08270183 -094.69918277
111  30.08280339 -094.69922029 1
111  30.07703414 -094.69754037 1
111  30.07703109 -094.69753948 1
111  30.07678275 -094.69746717 1
111  30.07314606 -094.69640822
112  30.07314606 -094.69640822  30.07305830 -094.69639132 1
112  30.07292201 -094.69654402  30.07288006 -094.69666393
111  30.07292201 -094.69654402 1
111  30.07285798 -094.69680417
112  30.07285798 -094.69680417  30.07284880 -094.69687218 1
116  30.07288216 -094.69699374  30.07290746 -094.69704706
120 Linear Feature taxiline h
111  30.07781620 -094.69692487 1
115  30.07798076 -094.69621449
120 Linear Feature taxiline h
112  30.07756609 -094.69696596  30.07750425 -094.69693902 1
111  30.07750036 -094.69684417 1
115  30.07766957 -094.69612033
120 Linear Feature taxiline h
112  30.07750036 -094.69684417  30.07748229 -094.69689527 1
116  30.07738821 -094.69691406  30.07732718 -094.69691508
120 Linear Feature taxiline h
112  30.07781620 -094.69692487  30.07779400 -094.69698277 1
116  30.07770351 -094.69700605  30.07765027 -094.69701040
120 Linear Feature taxiline h
112  30.07788102 -094.69705785  30.07783859 -094.69703873 1
116  30.07781620 -094.69692487  30.07781962 -094.69686757
120 Linear Feature taxiline h
111  30.07733953 -094.69689986 1
111  30.07738821 -094.69691406 1
111  30.07756609 -094.69696596 1
111  30.07770351 -094.69700605 1
111  30.07788102 -094.69705785 1
111  30.07801506 -094.69709736
112  30.07801506 -094.69709736  30.07807249 -094.69710457 1
112  30.07812745 -094.69701976  30.07814413 -094.69695762
111  30.07812745 -094.69701976 1
115  30.07828754 -094.69630732
120 Linear Feature taxiline c6
112  30.07694094 -094.69736018  30.07691971 -094.69743501 1
116  30.07678275 -094.69746717  30.07670083 -094.69745723
120 Linear Feature taxiline c5
112  30.07703414 -094.69754037  30.07697187 -094.69751254 1
116  30.07694094 -094.69736018  30.07695080 -094.69727545
120 Linear Feature taxiline c4
112  30.07687839 -094.69764853  30.07689868 -094.69758220 1
116  30.07703109 -094.69753948  30.07710441 -094.69755171
120 Linear Feature taxiline c3
112  30.07688220 -094.69763097  30.07688433 -094.69754661 1
116  30.07678275 -094.69746717  30.07672383 -094.69744059
120 Linear Feature taxiline c2
112  30.07678303 -094.69808815  30.07676926 -094.69818510 1
112  30.07688777 -094.69826938  30.07696773 -094.69829779
111  30.07688777 -094.69826938 1
115  30.07741800 -094.69842478
120 Linear Feature taxiline c1
111  30.07698909 -094.69713873 1
111  30.07694094 -094.69736018 1
111  30.07688220 -094.69763097 1
111  30.07687839 -094.69764853 1
111  30.07678303 -094.69808815
112  30.07678303 -094.69808815  30.07675894 -094.69816994 1
112  30.07663449 -094.69819555  30.07656197 -094.69818457
111  30.07663449 -094.69819555 1
115  30.07608605 -094.69803845
21  30.08174248 -094.69938266 2 165.8600 3.00 16 2-light PAPI on left
14  30.07662322 -094.69654457  82.02 0 Tower Viewpoint
1300  30.07576949 -094.69601040 257.00 tie_down props Hangar 01
1301 A general_aviation 
1300  30.07595050 -094.69606139 257.00 hangar props Hangar 02
1301 A none 
1300  30.07765142 -094.69661983 165.00 hangar props Hangar 03
1301 A none 
1300  30.07771012 -094.69636743 165.00 hangar props Hangar 04
1301 A none 
1300  30.07769788 -094.69678748 345.00 hangar props Hangar 05
1301 A none 
1300  30.07775920 -094.69652076 345.00 hangar props Hangar 06
1301 A none 
1300  30.07781780 -094.69627864 345.00 hangar props Hangar 07
1301 A none 
1300  30.07800256 -094.69672702 165.00 hangar props Hangar 08
1301 A none 
1300  30.07806301 -094.69646837 165.00 hangar props Hangar 09
1301 A none 
1300  30.07804664 -094.69688862 345.00 hangar props Hangar 10
1301 A none 
1300  30.07810734 -094.69662951 345.00 hangar props Hangar 11
1301 A none 
1300  30.07817067 -094.69638055 345.00 hangar props Hangar 12
1301 A none 
1300  30.07291600 -094.69806334 167.00 hangar props Hangar 13
1301 A none 
1300  30.07135681 -094.69783447  77.00 hangar props Hangar 14
1301 A none 
1300  30.07103367 -094.69785441  77.00 hangar props Hangar 15
1301 A none 
1300  30.07250000 -094.70065035 173.35 hangar props Hangar 16
1301 A none 
1300  30.07639186 -094.69687830  77.00 tie_down props GA Ramp 01
1301 A general_aviation 
1300  30.07653114 -094.69692569  77.00 tie_down props GA Ramp 02
1301 A general_aviation 
1300  30.07665715 -094.69695954  77.00 tie_down props GA Ramp 03
1301 A general_aviation 
1300  30.07678191 -094.69699413  77.00 tie_down props GA Ramp 04
1301 A general_aviation 
18  30.07662322 -094.69654457 1 Airport Beacon
19  30.07662904 -094.69884448 1 Windsock
51 12290 Liberty Unicom
55 11970 Houston Approach
56 11970 Houston Departure
99
