I
1050 Generated by WorldEditor 2.1.0r1

1    833 1 0 UNKM Krasnoyarsk Cheremshanka
1302 city Krasnoyarsk
111  56.17482659  092.54764281
112  56.17482659  092.54764281  56.17481186  092.54721096
113  56.17486024  092.54682999
111  56.17775613  092.53497954
111  56.17803112  092.53519831
111  56.17795986  092.53551382
111  56.17793304  092.53550340
111  56.17791353  092.53557622
111  56.17777940  092.53548889
111  56.17774827  092.53556787
113  56.17763165  092.53547663
110 2 0.00 0.0000 New Taxiway 19
111  56.17901823  092.52415498
111  56.17903866  092.52417546
111  56.17902719  092.52422811
111  56.17911605  092.52429594
111  56.17912487  092.52426420
111  56.17911597  092.52423251
111  56.17914945  092.52407268
111  56.17916148  092.52407501
111  56.17922989  092.52374339
111  56.17921028  092.52373061
111  56.17921048  092.52371403
113  56.17912210  092.52365082
130 Boundary
111  56.18059470  092.52494412
111  56.17882602  092.52327108
111  56.17791351  092.52222656
111  56.17652807  092.52805510
111  56.17590895  092.52772246
111  56.17481479  092.53228702
111  56.17496491  092.53241174
111  56.17503999  092.53258160
111  56.17519228  092.53271113
111  56.17501484  092.53347478
111  56.17476546  092.53328306
111  56.17456594  092.53386051
111  56.17356389  092.53309088
111  56.17024380  092.54674660
111  56.17311077  092.54880024
111  56.17138956  092.55599958
111  56.17283997  092.55684067
111  56.17262760  092.55771926
111  56.17348478  092.55826689
111  56.17309601  092.55982828
111  56.17300654  092.56050042
111  56.17309456  092.56086425
111  56.17323726  092.56090437
111  56.17214062  092.56556971
111  56.17235680  092.56573892
111  56.16942369  092.57806793
111  56.17019133  092.57866878
111  56.17312445  092.56633977
111  56.17331346  092.56651208
111  56.17551535  092.55744017
111  56.17635751  092.55796300
111  56.17672769  092.55639451
111  56.17591083  092.55573037
111  56.18250810  092.52800913
113  56.18026264  092.52644039
120 Linear Feature 12
111  56.17954555  092.53262518 4
115  56.17949110  092.53285284
120 Linear Feature 13
111  56.17603021  092.53684600 20
111  56.17605410  092.53701781 20
111  56.17600149  092.53722403 20
111  56.17592327  092.53726988 20
111  56.17576275  092.53713805 20
111  56.17572544  092.53698696 20
111  56.17577250  092.53678125 20
111  56.17586086  092.53671076 20
111  56.17593875  092.53677297 20
111  56.17603021  092.53684600 22
111  56.17609082  092.53689488 22
111  56.17616058  092.53695094 20
111  56.17623486  092.53701074 20
111  56.17632562  092.53708379 22
111  56.17637966  092.53712729 22
111  56.17643686  092.53717334 20
111  56.17652726  092.53724610 20
111  56.17660244  092.53730661 20
111  56.17669450  092.53738071 20
112  56.17682422  092.53732534  56.17685504  092.53721278
111  56.17682422  092.53732534 20
111  56.17804254  092.53220889 20
112  56.17800111  092.53195139  56.17792279  092.53188096
111  56.17800111  092.53195139 20
111  56.17782422  092.53181674 20
111  56.17753175  092.53159409 20
111  56.17724545  092.53137615 20
111  56.17695832  092.53115757 20
111  56.17653969  092.53083889 20
112  56.17652733  092.53074896  56.17653974  092.53068557
111  56.17652733  092.53074896 20
111  56.17663193  092.53031390 20
112  56.17672008  092.53024680  56.17677427  092.53027875
111  56.17672008  092.53024680 20
111  56.17832025  092.53147658
112  56.17832025  092.53147658  56.17834938  092.53149727 20
112  56.17843743  092.53140973  56.17845674  092.53133549
111  56.17843743  092.53140973 20
111  56.17859544  092.53074431 22
111  56.17863457  092.53057951 20
111  56.17871015  092.53026123 22
111  56.17875071  092.53009044 20
111  56.17882476  092.52977856 22
111  56.17886044  092.52962831 20
111  56.17893397  092.52931867 22
111  56.17897885  092.52913307 20
111  56.17904925  092.52883662 22
111  56.17909604  092.52863957 20
111  56.17916296  092.52835777 22
111  56.17920391  092.52818532 20
111  56.17927726  092.52787638 22
111  56.17932375  092.52768062 20
111  56.17938653  092.52741623 22
111  56.17943764  092.52720098 20
111  56.17950287  092.52692628 22
111  56.17955072  092.52672480 20
111  56.17961280  092.52646336 22
111  56.17965525  092.52628459 20
111  56.17982661  092.52556293 20
112  56.17979954  092.52539354  56.17975210  092.52534916
111  56.17979954  092.52539354 20
111  56.17880379  092.52465318 20
111  56.17878783  092.52433743 20
112  56.17879266  092.52428764  56.17879799  092.52426176
111  56.17879266  092.52428764 20
115  56.17883925  092.52408539
120 Linear Feature 12
111  56.17632562  092.53708379 20
111  56.17634638  092.53722607 20
111  56.17629476  092.53744792 20
111  56.17621582  092.53750400 20
111  56.17604747  092.53736767 20
111  56.17601985  092.53722641 20
111  56.17607150  092.53702076 20
115  56.17616058  092.53695094
120 Linear Feature 11
111  56.17643686  092.53717334 20
111  56.17635869  092.53723986 20
111  56.17631244  092.53745094 20
111  56.17635210  092.53760928 20
111  56.17650452  092.53773142 20
111  56.17658785  092.53767211 20
111  56.17663670  092.53745694 20
115  56.17660244  092.53730661
120 Linear Feature 10
111  56.17703953  092.53582717 20
111  56.17708493  092.53603741 20
111  56.17703676  092.53624340 20
115  56.17693393  092.53634279
120 Linear Feature 10
111  56.17691777  092.53573435 20
111  56.17680162  092.53582361 20
111  56.17675346  092.53602961 20
115  56.17680431  092.53624403
120 Linear Feature 10
111  56.17674640  092.53560371 20
111  56.17679564  092.53581333 20
111  56.17674633  092.53602423 20
115  56.17662712  092.53610901
120 Linear Feature 10
111  56.17662867  092.53551395 20
111  56.17650971  092.53560101 20
111  56.17646391  092.53580008 20
115  56.17651432  092.53602306
120 Linear Feature 10
111  56.17647310  092.53539535 20
111  56.17650329  092.53559624 20
111  56.17645748  092.53579531 20
115  56.17635619  092.53590257
120 Linear Feature 10
111  56.17633906  092.53529317 20
111  56.17622196  092.53537761 20
111  56.17617425  092.53558500 20
115  56.17622153  092.53579996
120 Linear Feature 10
111  56.17618372  092.53517474 20
111  56.17621471  092.53537223 20
111  56.17616700  092.53557962 20
115  56.17606660  092.53568167
120 Linear Feature 9
111  56.17605104  092.53507360 20
111  56.17593084  092.53517888 20
111  56.17588411  092.53536519 20
115  56.17593525  092.53558168
120 Linear Feature 8
111  56.17576135  092.53495111 20
111  56.17583995  092.53491267 20
111  56.17605104  092.53507360 20
111  56.17618372  092.53517474 20
111  56.17620794  092.53519321 22
111  56.17625207  092.53522685 22
111  56.17631492  092.53527476 20
111  56.17633906  092.53529317 20
111  56.17647310  092.53539535 20
111  56.17649815  092.53541445 22
111  56.17654262  092.53544835 22
111  56.17660504  092.53549594 20
111  56.17662867  092.53551395 20
111  56.17674640  092.53560371 20
111  56.17677135  092.53562272 22
111  56.17683286  092.53566962 22
111  56.17689460  092.53571668 20
111  56.17691777  092.53573435 20
111  56.17703953  092.53582717 20
111  56.17706602  092.53584736
112  56.17706602  092.53584736  56.17711796  092.53589928 20
111  56.17710535  092.53600092 20
111  56.17703966  092.53627618
112  56.17703966  092.53627618  56.17700857  092.53637672 20
111  56.17693393  092.53634279 20
111  56.17686143  092.53628755 20
111  56.17680431  092.53624403 20
111  56.17677534  092.53622195 22
111  56.17671566  092.53617648 22
111  56.17665273  092.53612853 20
111  56.17662712  092.53610901 20
111  56.17657163  092.53606673 20
111  56.17651432  092.53602306 20
111  56.17648788  092.53600291 22
111  56.17642528  092.53595522 22
111  56.17637882  092.53591981 20
111  56.17635619  092.53590257 20
111  56.17628062  092.53584499 20
111  56.17622153  092.53579996 20
111  56.17620589  092.53578771 22
111  56.17613436  092.53573325 22
111  56.17608473  092.53569547 20
111  56.17606660  092.53568167 20
111  56.17599168  092.53562463 20
111  56.17593525  092.53558168 20
111  56.17570956  092.53540986 20
113  56.17568153  092.53528851 20
120 Linear Feature 7
111  56.17577177  092.53551580 20
111  56.17691439  092.53638529
112  56.17691439  092.53638529  56.17698769  092.53644364 20
111  56.17696608  092.53657839 20
111  56.17680606  092.53724972
112  56.17680606  092.53724972  56.17678806  092.53731280 20
112  56.17668100  092.53730493  56.17664413  092.53728049
111  56.17668100  092.53730493 20
115  56.17583396  092.53662253
120 Linear Feature 6
111  56.17590968  092.53432386 20
111  56.17599774  092.53430418 20
111  56.17720988  092.53523001
112  56.17720988  092.53523001  56.17726596  092.53529079 20
111  56.17725464  092.53537359 20
111  56.17716437  092.53575205 20
112  56.17709471  092.53581100  56.17705509  092.53579020
111  56.17709471  092.53581100 20
111  56.17585115  092.53486023 20
113  56.17580937  092.53473275 20
120 Linear Feature 5
111  56.17719810  092.53516335 20
115  56.17731648  092.53507881
120 Linear Feature 5
111  56.17732331  092.53466197 20
115  56.17736903  092.53486737
120 Linear Feature 5
111  56.17718964  092.53456018 20
111  56.17706958  092.53464390 20
111  56.17701840  092.53485052 20
115  56.17706686  092.53506337
120 Linear Feature 5
111  56.17701795  092.53442944 20
111  56.17706007  092.53463507 20
111  56.17700991  092.53484069 20
115  56.17689628  092.53493342
120 Linear Feature 5
111  56.17688218  092.53432605 20
111  56.17676097  092.53441165 20
111  56.17671145  092.53461492 20
115  56.17676050  092.53482970
120 Linear Feature 5
111  56.17671041  092.53419524 20
111  56.17675246  092.53439727 20
111  56.17670266  092.53461190 20
115  56.17658517  092.53469617
120 Linear Feature 5
111  56.17657652  092.53409329 20
111  56.17645430  092.53417780 20
111  56.17640602  092.53437949 20
115  56.17645328  092.53459574
120 Linear Feature 5
111  56.17640707  092.53396425 20
111  56.17644651  092.53417018 20
111  56.17639720  092.53437615 20
115  56.17627810  092.53446233
120 Linear Feature 5
111  56.17627031  092.53386011 20
111  56.17615050  092.53394477 20
111  56.17609772  092.53415220 20
115  56.17614692  092.53436244
120 Linear Feature 4
111  56.17590113  092.53369502
112  56.17590113  092.53369502  56.17593229  092.53364376 20
111  56.17598650  092.53364399 20
111  56.17627031  092.53386011 20
111  56.17633902  092.53391243 20
111  56.17640707  092.53396425 20
111  56.17642704  092.53397946 22
111  56.17648904  092.53402667 22
111  56.17655168  092.53407437 20
111  56.17657652  092.53409329 20
111  56.17671041  092.53419524 20
111  56.17673458  092.53421365 22
111  56.17679380  092.53425875 22
111  56.17685804  092.53430767 20
111  56.17688218  092.53432605 20
111  56.17701795  092.53442944 20
111  56.17703868  092.53444523 22
111  56.17710087  092.53449258 22
111  56.17716448  092.53454102 20
111  56.17718964  092.53456018 20
111  56.17732331  092.53466197 20
111  56.17733755  092.53467281
112  56.17733755  092.53467281  56.17740186  092.53472483 20
111  56.17737895  092.53482748 20
111  56.17736903  092.53486737 20
111  56.17731648  092.53507881 20
111  56.17730467  092.53512634
112  56.17730467  092.53512634  56.17727997  092.53521032 20
111  56.17721469  092.53517599 20
111  56.17719810  092.53516335 20
111  56.17713069  092.53511200 20
111  56.17706686  092.53506337 20
111  56.17704021  092.53504307 22
111  56.17697776  092.53499549 22
111  56.17691670  092.53494897 20
111  56.17689628  092.53493342 20
111  56.17682392  092.53487814 20
111  56.17676050  092.53482970 20
111  56.17673107  092.53480728 22
111  56.17667004  092.53476081 22
111  56.17660909  092.53471439 20
111  56.17658517  092.53469617 20
111  56.17651704  092.53464430 20
111  56.17645328  092.53459574 20
111  56.17642616  092.53457509 22
111  56.17636600  092.53452927 22
111  56.17630092  092.53447971 20
111  56.17627810  092.53446233 20
111  56.17621106  092.53441128 20
111  56.17614692  092.53436244 20
111  56.17586167  092.53414521 20
113  56.17583235  092.53397886 20
120 Linear Feature 3
111  56.17761089  092.53320345 20
111  56.17765774  092.53342102 20
111  56.17757681  092.53375926 20
115  56.17740599  092.53383597
120 Linear Feature 3
111  56.17742620  092.53306280 20
111  56.17730948  092.53315206 20
111  56.17722854  092.53349030 20
115  56.17728889  092.53374311
120 Linear Feature 3
111  56.17725561  092.53293288 20
111  56.17730158  092.53314596 20
111  56.17722064  092.53348419 20
115  56.17708498  092.53358806
120 Linear Feature 3
111  56.17707224  092.53279324 20
111  56.17695411  092.53288434 20
111  56.17687440  092.53321382 20
115  56.17693410  092.53347332
120 Linear Feature 3
111  56.17689775  092.53266036 20
111  56.17694592  092.53287795 20
111  56.17686621  092.53320743 20
115  56.17672823  092.53331677
120 Linear Feature 3
111  56.17672794  092.53253104 20
111  56.17660256  092.53259465 20
111  56.17651669  092.53294955 20
115  56.17657582  092.53320088
120 Linear Feature 2
111  56.17659195  092.53242748 20
111  56.17660042  092.53252225 20
111  56.17647593  092.53303333 20
115  56.17643326  092.53309330
120 Linear Feature 2
111  56.17654255  092.53238986 20
111  56.17650198  092.53244459 20
111  56.17637583  092.53296067 20
115  56.17638437  092.53305597
120 Linear Feature 1
111  56.17625512  092.53227541 20
111  56.17632245  092.53222224 20
111  56.17654255  092.53238986 20
111  56.17659195  092.53242748 22
111  56.17662513  092.53245275 22
111  56.17670324  092.53251223 20
111  56.17672794  092.53253104 20
111  56.17689775  092.53266036 20
111  56.17692346  092.53267994 22
111  56.17698500  092.53272680 22
111  56.17704755  092.53277444 20
111  56.17707224  092.53279324 20
111  56.17725561  092.53293288 20
111  56.17727687  092.53294907 22
111  56.17733959  092.53299684 22
111  56.17740243  092.53304470 20
111  56.17742620  092.53306280 20
111  56.17761089  092.53320345 20
111  56.17768756  092.53326184
112  56.17768756  092.53326184  56.17773694  092.53331002 20
111  56.17772097  092.53340967 20
111  56.17761873  092.53384244
112  56.17761873  092.53384244  56.17759618  092.53391253 20
112  56.17752606  092.53393119  56.17750137  092.53391750
111  56.17752606  092.53393119 20
111  56.17740599  092.53383597 20
111  56.17736512  092.53380357 20
111  56.17728889  092.53374311 20
111  56.17724943  092.53371311 22
111  56.17718539  092.53366441 22
111  56.17710837  092.53360584 20
111  56.17708498  092.53358806 20
111  56.17700746  092.53352910 20
111  56.17693410  092.53347332 20
111  56.17689092  092.53344048 22
111  56.17676609  092.53334556 20
111  56.17672823  092.53331677 20
111  56.17664988  092.53325719 20
111  56.17657582  092.53320088 20
111  56.17655788  092.53318723 22
111  56.17646961  092.53312070 22
111  56.17643326  092.53309330 20
111  56.17640744  092.53307359 20
111  56.17638437  092.53305597 20
111  56.17616590  092.53288916 20
113  56.17613740  092.53275012 20
120 Linear Feature 13
111  56.17775761  092.53082280 20
111  56.17780694  092.53094344 20
111  56.17794844  092.53105271 20
115  56.17804698  092.53099854
120 Linear Feature 12
111  56.17608273  092.53298196
112  56.17608273  092.53298196  56.17611206  092.53294534 20
111  56.17615651  092.53294111 20
111  56.17751584  092.53397599
112  56.17751584  092.53397599  56.17756239  092.53401998 20
111  56.17754954  092.53413332 20
111  56.17744158  092.53458615
112  56.17744158  092.53458615  56.17741766  092.53466653 20
111  56.17735774  092.53463042 20
111  56.17600012  092.53359272 20
113  56.17596861  092.53342645 20
120 Linear Feature 12
111  56.17643241  092.53156767
112  56.17643241  092.53156767  56.17645480  092.53153959 20
111  56.17649850  092.53152091 20
111  56.17786698  092.53256631
112  56.17786698  092.53256631  56.17790951  092.53260373 20
111  56.17789739  092.53267305 20
111  56.17778431  092.53314625
112  56.17778431  092.53314625  56.17775381  092.53323846 20
111  56.17769425  092.53320761 20
111  56.17633663  092.53217134 20
113  56.17631478  092.53204292 20
120 Linear Feature 10
111  56.17689340  092.53116815 20
111  56.17676791  092.53124806 20
111  56.17671889  092.53145504 20
115  56.17676538  092.53166824
120 Linear Feature 10
111  56.17700315  092.53125190 20
111  56.17704960  092.53146340 20
111  56.17700058  092.53167037 20
115  56.17688242  092.53175716
120 Linear Feature 10
111  56.17717483  092.53138291 20
111  56.17705582  092.53146816 20
111  56.17700680  092.53167513 20
115  56.17705355  092.53188718
120 Linear Feature 10
111  56.17729922  092.53147783 20
111  56.17733648  092.53168271 20
111  56.17728746  092.53188968 20
115  56.17717006  092.53197570
120 Linear Feature 10
111  56.17745914  092.53159986 20
111  56.17734174  092.53168673 20
111  56.17729272  092.53189370 20
115  56.17733850  092.53210367
120 Linear Feature 10
111  56.17757976  092.53169190 20
111  56.17762441  092.53190283 20
111  56.17757539  092.53210980 20
115  56.17745700  092.53219371
120 Linear Feature 10
111  56.17775251  092.53182372 20
111  56.17763580  092.53191153 20
111  56.17758677  092.53211850 20
115  56.17763486  092.53232884
120 Linear Feature 10
111  56.17787074  092.53191395 20
111  56.17791787  092.53212249 20
111  56.17786791  092.53233343 20
115  56.17775153  092.53241748
120 Linear Feature 9
111  56.17663679  092.53097233 20
111  56.17666992  092.53099761 22
111  56.17685546  092.53113919 20
111  56.17689340  092.53116815 20
111  56.17700315  092.53125190 20
111  56.17703627  092.53127717 22
111  56.17708794  092.53131660 22
111  56.17714054  092.53135674 20
111  56.17717483  092.53138291 20
111  56.17729922  092.53147783 20
111  56.17731888  092.53149283 22
111  56.17737406  092.53153494 22
111  56.17742345  092.53157263 20
111  56.17745914  092.53159986 20
111  56.17757976  092.53169190 20
111  56.17761085  092.53171563 22
111  56.17766651  092.53175810 22
111  56.17771595  092.53179583 20
111  56.17775251  092.53182372 20
111  56.17787074  092.53191395 22
111  56.17792567  092.53195586 20
111  56.17797636  092.53199455
112  56.17797636  092.53199455  56.17803254  092.53204994 20
111  56.17801346  092.53218456 20
111  56.17794520  092.53247152
112  56.17794520  092.53247152  56.17792594  092.53253162 20
111  56.17788121  092.53251600 20
111  56.17775153  092.53241748 20
111  56.17769429  092.53237399 20
111  56.17763486  092.53232884 20
111  56.17760716  092.53230780 22
111  56.17754762  092.53226256 22
111  56.17745700  092.53219371 20
111  56.17739842  092.53214920 20
111  56.17733850  092.53210367 20
111  56.17731917  092.53208898 22
111  56.17725534  092.53204049 22
111  56.17719187  092.53199227 20
111  56.17717006  092.53197570 20
111  56.17710980  092.53192992 20
111  56.17705355  092.53188718 20
111  56.17702749  092.53186738 22
111  56.17696572  092.53182045 22
111  56.17690407  092.53177361 20
111  56.17688242  092.53175716 20
111  56.17683023  092.53171751 20
111  56.17676538  092.53166824 20
111  56.17650638  092.53147146 20
111  56.17648785  092.53134772 20
113  56.17657077  092.53102292 20
120 Linear Feature 8
111  56.17814649  092.53399323 20
111  56.17820913  092.53395087 20
111  56.17835022  092.53405696 20
111  56.17837651  092.53415735 20
111  56.17833719  092.53432783 20
111  56.17829968  092.53449046 20
111  56.17823780  092.53454245 20
111  56.17809065  092.53443832 20
111  56.17806738  092.53433409 20
113  56.17810817  092.53415835 20
120 Linear Feature 7
111  56.17860214  092.53079388 20
111  56.17862686  092.53077104 20
111  56.17874817  092.53086513 20
111  56.17875915  092.53091476 20
111  56.17870264  092.53115910 20
111  56.17867620  092.53117352 20
111  56.17855760  092.53108686 20
111  56.17854459  092.53104528 20
113  56.17858509  092.53086836 20
120 Linear Feature 7
111  56.17871897  092.53029821 20
111  56.17874496  092.53028448 20
111  56.17886035  092.53037478 20
111  56.17887555  092.53041986 20
111  56.17881651  092.53067103 20
111  56.17879218  092.53068393 20
111  56.17867273  092.53059803 20
111  56.17865930  092.53055341 20
113  56.17869968  092.53038070 20
120 Linear Feature 7
111  56.17883200  092.52982820 20
111  56.17886136  092.52980991 20
111  56.17897338  092.52989794 20
111  56.17898858  092.52994301 20
111  56.17892784  092.53019798 20
111  56.17890352  092.53021391 20
111  56.17878956  092.53012953 20
111  56.17877191  092.53008263 20
113  56.17881506  092.52989989 20
120 Linear Feature 7
111  56.17894106  092.52936448 20
111  56.17897170  092.52934468 20
111  56.17908433  092.52943650 20
111  56.17909954  092.52948158 20
111  56.17904304  092.52972027 20
111  56.17901624  092.52974219 20
111  56.17890073  092.52965435 20
111  56.17888350  092.52960290 20
113  56.17892508  092.52943066 20
120 Linear Feature 7
111  56.17905484  092.52889346 20
111  56.17908547  092.52886259 20
111  56.17919869  092.52894756 20
111  56.17921390  092.52899527 20
111  56.17916326  092.52921604 20
111  56.17913471  092.52924640 20
111  56.17902037  092.52916488 20
111  56.17900431  092.52911027 20
113  56.17904219  092.52894772 20
120 Linear Feature 7
111  56.17917117  092.52840557 20
111  56.17920034  092.52838524 20
111  56.17931473  092.52847179 20
111  56.17932994  092.52851687 20
111  56.17927872  092.52874133 20
111  56.17925016  092.52877168 20
111  56.17913260  092.52868595 20
111  56.17911536  092.52863450 20
113  56.17915551  092.52846982 20
120 Linear Feature 7
111  56.17928359  092.52793385 20
