A
1050 Generated by WorldEditor 1.6.0r1

1    652 0 0 6Y1 Bois Blanc Island Airport
111  45.76500417 -084.50485099
112  45.76500417 -084.50485099  45.76502542 -084.50491699
111  45.76508526 -084.50490657
111  45.76528736 -084.50479757
111  45.76532266 -084.50477853
112  45.76532266 -084.50477853  45.76535159 -084.50475907
111  45.76535494 -084.50471707
111  45.76519145 -084.50413453
111  45.76516956 -084.50405654
111  45.76509462 -084.50410172
111  45.76507591 -084.50403782
111  45.76515228 -084.50399499
111  45.76513498 -084.50393335
111  45.76518963 -084.50390338
111  45.76559478 -084.50540699
112  45.76559478 -084.50540699  45.76561178 -084.50546304
111  45.76564748 -084.50546304
111  45.76606624 -084.50540676
111  45.76618892 -084.50539027
112  45.76618892 -084.50539027  45.76628158 -084.50535250
113  45.76628522 -084.50519705
110 3 0.00 0.0000 New Taxiway 11
111  45.76568826 -084.50554054
111  45.76584695 -084.50551918
111  45.76588935 -084.50599905
111  45.76576537 -084.50605822
113  45.76572117 -084.50588519
110 3 0.00 0.0000 New Taxiway 10
111  45.76563864 -084.50355761
111  45.76616289 -084.50332923
111  45.76619215 -084.50375574
111  45.76571586 -084.50394347
111  45.76568185 -084.50377186
113  45.76567264 -084.50372922
110 2 0.00 0.0000 New Taxiway 8
111  45.76521952 -084.50263925
111  45.76513486 -084.50264802
111  45.76512160 -084.50247256
113  45.76520830 -084.50246086
110 2 0.00 0.0000 New Taxiway 7
111  45.76567264 -084.50372922
111  45.76558551 -084.50376476
111  45.76554939 -084.50359721
113  45.76563864 -084.50355761
110 2 0.00 0.0000 New Taxiway 7
111  45.76571586 -084.50394347
111  45.76562873 -084.50397901
111  45.76559260 -084.50381147
113  45.76568185 -084.50377186
110 2 0.00 0.0000 New Taxiway 6
111  45.76557836 -084.50615448
111  45.76553416 -084.50598632
111  45.76572117 -084.50588519
113  45.76576537 -084.50605822
130 Airport Boundary
111  45.76520748 -084.49634502
111  45.76558145 -084.50178358
111  45.76487823 -084.50201630
111  45.76520717 -084.50309769
111  45.76520715 -084.50371824
111  45.76453851 -084.50426246
111  45.76512591 -084.50653045
111  45.76596408 -084.50616389
111  45.76634568 -084.51111626
111  45.76722129 -084.51099560
113  45.76617934 -084.49620494
120 Linear Feature 15
111  45.76607064 -084.50548907 4
115  45.76606624 -084.50540676
120 Linear Feature 14
111  45.76586140 -084.50245522 4
115  45.76584725 -084.50231615
120 Linear Feature 13
112  45.76599351 -084.50236372  45.76618244 -084.50226100 1
111  45.76615884 -084.50207797 1
115  45.76610384 -084.50125924
120 Linear Feature 12
111  45.76625192 -084.50340801 1
111  45.76619837 -084.50259402 1
112  45.76599351 -084.50236372  45.76583795 -084.50237347
111  45.76599351 -084.50236372 1
115  45.76551238 -084.50243074
21  45.76561293 -084.49877536 2 275.8400 4.00 28  PAPI-4L
14  45.76517635 -084.50255125  82.02 0 New Tower Viewpoint 2
1300  45.76571378 -084.50598172  22.11 hangar props Hangar 10
1301 A none 
1300  45.76506709 -084.50407667  22.11 hangar props Hangar 09
1301 A none 
1300  45.76512013 -084.50426529  22.11 hangar props Hangar 08
1301 A none 
1300  45.76517113 -084.50445685  22.11 hangar props Hangar 07
1301 A none 
1300  45.76522214 -084.50464108  22.11 hangar props Hangar 06
1301 A none 
1300  45.76531904 -084.50503004  22.11 hangar props Hangar 05
1301 A none 
1300  45.76542513 -084.50541021  22.11 hangar props Hangar 04
1301 A none 
1300  45.76547613 -084.50559738  22.11 hangar props Hangar 03
1301 A none 
1300  45.76479371 -084.50466887  22.11 hangar props Hangar 02
1301 A none 
1300  45.76493872 -084.50524456  22.11 hangar props Hangar 01
1301 A none 
18  45.76660577 -084.50363944 1 BCN
19  45.76572705 -084.50466283 1 WS
51 12290 CTAF
99
