I
1000 Generated by WorldEditor

1    166 1 0 KNRC NASA Crows Landing
120 Linear Feature 24
111  37.40207442 -121.11007920 7
111  37.40233194 -121.10976672 1
111  37.40241777 -121.10970247 1
111  37.40249201 -121.10967619 1
111  37.40539143 -121.10857289 7
111  37.40560693 -121.10845919 1
115  37.40590143 -121.10826363
120 Linear Feature 23
111  37.40094320 -121.11027691 4
115  37.40146751 -121.11013089
120 Linear Feature 22
111  37.40199646 -121.10997319 4
115  37.40214958 -121.11019222
120 Linear Feature 38
111  37.41249692 -121.11407348 1
112  37.41229516 -121.11416286  37.41222556 -121.11414427 1
115  37.41207098 -121.11401233
120 Linear Feature 39
111  37.41272664 -121.11344795 1
111  37.41274957 -121.11358411 7
115  37.41272857 -121.11370658
120 Linear Feature 37
111  37.41297529 -121.11367961 1
112  37.41284439 -121.11366895  37.41278735 -121.11366895 7
111  37.41272857 -121.11370658 1
111  37.41261274 -121.11389003 1
111  37.41249692 -121.11407348 1
112  37.41245955 -121.11432750  37.41249119 -121.11443902 1
115  37.41264637 -121.11465677
120 Linear Feature 36
111  37.40894218 -121.10959136 1
111  37.40925548 -121.10991065 7
111  37.40952402 -121.11019238 1
111  37.41272664 -121.11344795 1
111  37.41297529 -121.11367961 1
112  37.41708797 -121.11781814  37.41714267 -121.11789328 1
111  37.41715262 -121.11796215 7
111  37.41722721 -121.11825643 1
111  37.41727197 -121.11866341 1
112  37.41717251 -121.11890133  37.41706310 -121.11901404 1
111  37.41695867 -121.11893264 1
115  37.41656580 -121.11862584
120 Linear Feature 35
111  37.40932013 -121.10982300 4
115  37.40916596 -121.10999830
120 Linear Feature 34
111  37.41252569 -121.11380175 4
115  37.41269213 -121.11397280
120 Linear Feature 33
111  37.41711478 -121.11823965 54
115  37.41733556 -121.11827814
120 Linear Feature 32
111  37.40672595 -121.10788455 4
115  37.40695445 -121.10815277
120 Linear Feature 30
111  37.40411966 -121.10502404 1
111  37.40373160 -121.10503998 1
112  37.40354811 -121.10517803  37.40348906 -121.10535060 1
111  37.40361771 -121.10547539 1
115  37.40388556 -121.10581522
120 Linear Feature 29
111  37.40410594 -121.10490730 4
115  37.40411952 -121.10514247
120 Linear Feature 28
111  37.40590143 -121.10826363 1
112  37.40619176 -121.10823277  37.40625866 -121.10824888 1
111  37.40644529 -121.10839834 1
115  37.40657997 -121.10849409
120 Linear Feature 48
111  37.41506389 -121.10751710 1
112  37.41517913 -121.10777456  37.41523249 -121.10779792 1
115  37.41543664 -121.10782421
120 Linear Feature 44
111  37.41870584 -121.10656433 4
115  37.41903759 -121.10636191
120 Linear Feature 47
111  37.41493708 -121.10723552 4
115  37.41512900 -121.10720897
120 Linear Feature 46
111  37.41514585 -121.10649052 1
112  37.41504042 -121.10660620  37.41500246 -121.10667524 1
115  37.41499754 -121.10674920
120 Linear Feature 45
111  37.41483707 -121.10654514 1
112  37.41493375 -121.10662711  37.41497804 -121.10670146 1
111  37.41499754 -121.10674920 7
111  37.41503327 -121.10722793 1
111  37.41506389 -121.10751710 1
112  37.41500817 -121.10774073  37.41495967 -121.10788943 1
115  37.41476137 -121.10797071
120 Linear Feature 51
111  37.40894726 -121.10858678 4
115  37.40907591 -121.10863988
120 Linear Feature 50
111  37.40917919 -121.10741748 1
112  37.40931584 -121.10750378  37.40935233 -121.10755679 1
115  37.40933829 -121.10764868
120 Linear Feature 49
111  37.40957564 -121.10737093 1
112  37.40942532 -121.10750378  37.40939163 -121.10755326 1
111  37.40933829 -121.10764868 1
111  37.40915668 -121.10818677 7
111  37.40901267 -121.10861345 1
111  37.40892003 -121.10889971 1
112  37.40877687 -121.10917888  37.40871511 -121.10927783 1
115  37.40850457 -121.10937678
120 Linear Feature 54
112  37.40704998 -121.10769584  37.40704742 -121.10768942 1
111  37.40452520 -121.10516850 1
111  37.40442607 -121.10509416 1
111  37.40430370 -121.10505457 7
115  37.40411966 -121.10502404
120 Linear Feature 53
111  37.40706242 -121.10791645 1
112  37.40722388 -121.10794608  37.40728314 -121.10795705 1
111  37.40742563 -121.10806969 1
112  37.40740341 -121.10792414  37.40741735 -121.10788245 1
111  37.40745430 -121.10783026 1
112  37.40724628 -121.10781433  37.40718354 -121.10779678 1
111  37.40705156 -121.10770303 1
114  37.40709489 -121.10783198  37.40709141 -121.10787806 1
120 Linear Feature 40
111  37.40590017 -121.10826717 1
111  37.40661471 -121.10810012 1
111  37.40683928 -121.10800695 1
111  37.40706242 -121.10791645 1
111  37.40745430 -121.10783026 1
111  37.40810101 -121.10762866 1
111  37.40917919 -121.10741748 1
111  37.40957564 -121.10737093 1
111  37.41087109 -121.10701024 1
111  37.41483707 -121.10654514 1
111  37.41514585 -121.10649052 1
111  37.41827643 -121.10615677 1
111  37.41841467 -121.10619440 1
111  37.41869116 -121.10632612 7
112  37.41886676 -121.10645784  37.41897138 -121.10656134 1
111  37.41897511 -121.10666483 1
112  37.41895643 -121.10687652  37.41889292 -121.10701765 1
115  37.41868742 -121.10709762
120 Linear Feature 42
111  37.42201165 -121.10544596 4
115  37.42252714 -121.10530779
120 Linear Feature 41
111  37.41827305 -121.10615927 1
111  37.41833685 -121.10606931 1
111  37.41856397 -121.10550701 1
111  37.41863798 -121.10542347 1
111  37.41873495 -121.10536885 1
111  37.42169776 -121.10467799 1
112  37.42188787 -121.10475843  37.42198128 -121.10484311 1
111  37.42211883 -121.10497361 7
112  37.42233319 -121.10537848  37.42236126 -121.10561626 1
111  37.42234595 -121.10574479 1
112  37.42226429 -121.10606290  37.42219794 -121.10617858 1
115  37.42208821 -121.10631996
120 Linear Feature 57
111  37.40805912 -121.10887215 4
115  37.40821969 -121.10870500
120 Linear Feature 56
111  37.40742488 -121.10807176 1
111  37.40790381 -121.10858488 7
111  37.40813817 -121.10879013 1
111  37.40834876 -121.10901676 1
112  37.40860012 -121.10914505  37.40869862 -121.10917070 1
111  37.40892959 -121.10919636 1
115  37.40927265 -121.10921347
120 Linear Feature 55
111  37.40345404 -121.10537856 1
112  37.40325193 -121.10523368  37.40313403 -121.10520187 1
112  37.40294314 -121.10523368  37.40284770 -121.10513120 1
112  37.40289542 -121.10471069  37.40300209 -121.10454814 1
112  37.40333895 -121.10463295  37.40347369 -121.10483083 1
112  37.40336141 -121.10508173  37.40344001 -121.10522661 1
115  37.40361771 -121.10547539
120 Linear Feature 52
111  37.40742563 -121.10806969 1
115  37.40705156 -121.10770303
1300  37.41430190 -121.10583634 270.00 misc jets|turboprops|props Ramp 03
1300  37.41483805 -121.10573633 270.00 misc jets|turboprops|props Ramp 02
1300  37.41534304 -121.10572529 270.00 misc jets|turboprops|props Ramp 01
18  37.40763995 -121.10709959 1 BCN
19  37.41662087 -121.11988002 1 WS
19  37.42222375 -121.10769589 1 WS
19  37.40327889 -121.10639423 1 WS
19  37.40246731 -121.11178992 1 WS
99
