I
1050 Generated by WorldEditor

1    294 1 0 MMPS Puerto Escondido Intl
111  15.87699685 -097.09413972
112  15.87670240 -097.09385255  15.87652464 -097.09386298
111  15.87475940 -097.09397761
111  15.87475459 -097.09388970
111  15.87471455 -097.09330187
113  15.87464422 -097.09227941
111  15.87497602 -097.09199155
111  15.87492621 -097.09199508
111  15.87493357 -097.09212572
113  15.87498338 -097.09212454
110 1 0.00 0.0000 New Taxiway 26
111  15.87733920 -097.09985238 3 102
112  15.87699274 -097.09975011  15.87686699 -097.09962511 3 102
112  15.87688023 -097.09926618  15.87694562 -097.09908150
111  15.87688023 -097.09926618
112  15.87688023 -097.09926618  15.87698165 -097.09910786 3 102
111  15.87723540 -097.09880059 3 102
112  15.87726971 -097.09873750  15.87727081 -097.09870998
111  15.87726971 -097.09873750
114  15.87726971 -097.09873750  15.87733920 -097.09985238
110 1 0.00 0.0000 New Taxiway 25
111  15.87611957 -097.07946510 3 102
112  15.87608648 -097.07942340  15.87605539 -097.07939316 3 102
111  15.87570142 -097.07906894 3 102
112  15.87560115 -097.07868322  15.87564427 -097.07844031 3 102
112  15.87605238 -097.07834544  15.87620480 -097.07835483
111  15.87605238 -097.07834544
114  15.87605238 -097.07834544  15.87611957 -097.07946510
130 Airport Boundary 63
111  15.87776528 -097.07735155
111  15.87869582 -097.09277097
111  15.87923456 -097.10202946
111  15.87839381 -097.10129116
111  15.87719789 -097.10092636
111  15.87612372 -097.09932213
111  15.87637803 -097.09455936
111  15.87548800 -097.09442100
111  15.87516669 -097.09484790
111  15.87457699 -097.09499357
111  15.87393922 -097.09483047
111  15.87320052 -097.09505533
111  15.87261931 -097.09412432
111  15.87139445 -097.09057365
111  15.87244224 -097.09002836
111  15.87482991 -097.08977523
113  15.87410459 -097.07759629
120 Linear Feature 51
111  15.87646658 -097.09357782 3 102
111  15.87668307 -097.09356277 3 102
116  15.87694154 -097.09325525  15.87697891 -097.09293681
120 Linear Feature 50
111  15.87690385 -097.09256175 3 102
112  15.87677167 -097.09235798  15.87667869 -097.09229827
111  15.87677167 -097.09235798
112  15.87677167 -097.09235798  15.87671789 -097.09231344 3 102
111  15.87658935 -097.09231249 3 102
111  15.87639268 -097.09232441 3 102
111  15.87576163 -097.09236177 3 102
112  15.87548178 -097.09262524  15.87544440 -097.09290577
111  15.87548178 -097.09262524
112  15.87548178 -097.09262524  15.87549818 -097.09291620 3 102
111  15.87552553 -097.09336921 3 102
112  15.87577986 -097.09361657  15.87601597 -097.09364975
111  15.87577986 -097.09361657
112  15.87577986 -097.09361657  15.87599865 -097.09360710 3 102
111  15.87599865 -097.09360710 3 102
115  15.87646658 -097.09357782
120 Linear Feature 49
111  15.87554534 -097.09216641 3 102
111  15.87638054 -097.09211799 3 102
111  15.87657836 -097.09210259 3 102
116  15.87685597 -097.09180842  15.87690936 -097.09150593
120 Linear Feature 48
111  15.87699074 -097.09401585 3 102
112  15.87687548 -097.09382789  15.87679297 -097.09375851 3 102
111  15.87668135 -097.09377617 3 102
111  15.87648312 -097.09378653 3 102
111  15.87520195 -097.09386116 3 102
111  15.87514901 -097.09386690 3 102
111  15.87504514 -097.09387249 3 102
111  15.87493613 -097.09387837 3 102
111  15.87483012 -097.09388603 3 102
111  15.87475459 -097.09388970 3
111  15.87471455 -097.09330187 3
111  15.87464422 -097.09227941 3
111  15.87464054 -097.09222588 3
115  15.87535033 -097.09217542
120 Linear Feature 47
111  15.87639268 -097.09232441 4 104
115  15.87638054 -097.09211799
120 Linear Feature 46
111  15.87648312 -097.09378653 4 104
115  15.87646658 -097.09357782
120 Linear Feature 45
111  15.87512245 -097.09342243 20
115  15.87490696 -097.09343484
120 Linear Feature 44
111  15.87513145 -097.09357302 20
115  15.87491674 -097.09358353
120 Linear Feature 43
111  15.87514034 -097.09372188 20
115  15.87492665 -097.09373422
120 Linear Feature 42
111  15.87504514 -097.09387249 20
115  15.87500093 -097.09328410
120 Linear Feature 41
111  15.87514901 -097.09386690 20
111  15.87514034 -097.09372188 20
111  15.87513145 -097.09357302 20
111  15.87512245 -097.09342243 20
111  15.87511371 -097.09327632 20
111  15.87500093 -097.09328410 20
111  15.87489752 -097.09329123 20
111  15.87490696 -097.09343484 20
111  15.87491674 -097.09358353 20
111  15.87492665 -097.09373422 20
111  15.87493613 -097.09387837 20
113  15.87504514 -097.09387249 20
120 Linear Feature 40
111  15.87489752 -097.09329123 1
111  15.87500093 -097.09328410 1
111  15.87511371 -097.09327632 1
111  15.87516445 -097.09327288 1
115  15.87520195 -097.09386116
120 Linear Feature 39
111  15.87471455 -097.09330187 1
115  15.87489752 -097.09329123
120 Linear Feature 38
111  15.87473544 -097.09256093 2
112  15.87487107 -097.09230424  15.87506581 -097.09224910
111  15.87487107 -097.09230424
112  15.87487107 -097.09230424  15.87507493 -097.09227753 2
111  15.87508819 -097.09247311 2
115  15.87518764 -097.09252825
120 Linear Feature 37
111  15.87475204 -097.09295151 2
112  15.87493358 -097.09316204  15.87512775 -097.09316962
111  15.87493358 -097.09316204
112  15.87493358 -097.09316204  15.87512501 -097.09315066 2
111  15.87511590 -097.09297249 2
115  15.87521435 -097.09291468
120 Linear Feature 36
111  15.87541497 -097.09323214 1
112  15.87531965 -097.09314870  15.87524581 -097.09315249 1
111  15.87487753 -097.09317618 1
112  15.87479093 -097.09330507  15.87479731 -097.09342165 1
115  15.87483012 -097.09388603
120 Linear Feature 35
111  15.87518802 -097.09290823 1
116  15.87540763 -097.09310698  15.87544865 -097.09330411
120 Linear Feature 34
111  15.87537973 -097.09270098 1
112  15.87518802 -097.09290823  15.87503459 -097.09291893 1
111  15.87475251 -097.09293692 1
115  15.87475204 -097.09295151
120 Linear Feature 33
111  15.87517750 -097.09254397 1
112  15.87531315 -097.09260399  15.87535766 -097.09265241 1
116  15.87538560 -097.09274066  15.87539245 -097.09276986
120 Linear Feature 32
111  15.87547956 -097.09237587 1
112  15.87532727 -097.09250047  15.87529390 -097.09251851 1
112  15.87517750 -097.09254397  15.87516949 -097.09254397
111  15.87517750 -097.09254397
112  15.87517750 -097.09254397  15.87474385 -097.09257341 1
111  15.87474385 -097.09257341 1
115  15.87473544 -097.09256093
120 Linear Feature 31
111  15.87681849 -097.09219271 1 101
112  15.87708713 -097.09242447  15.87714092 -097.09266804
111  15.87708713 -097.09242447
112  15.87708713 -097.09242447  15.87709990 -097.09263202 1 101
115  15.87710263 -097.09270216
120 Linear Feature 30
111  15.87690951 -097.09365341 1 101
112  15.87717431 -097.09386581  15.87723564 -097.09407431
111  15.87717431 -097.09386581
112  15.87717431 -097.09386581  15.87718757 -097.09405880 1 101
115  15.87720746 -097.09443876
120 Linear Feature 29
111  15.87702236 -097.09134959 1 101
111  15.87705486 -097.09188744 1 101
112  15.87698145 -097.09210266  15.87690511 -097.09219424 1 101
111  15.87681849 -097.09219271 1 101
111  15.87572768 -097.09225987 1 101
112  15.87547956 -097.09237587  15.87537679 -097.09249492 1 101
112  15.87537386 -097.09258650  15.87537679 -097.09265824 1 101
111  15.87537973 -097.09270098 1 101
111  15.87538560 -097.09274066 1 101
111  15.87540763 -097.09310698 1 101
111  15.87541497 -097.09323214 1 101
111  15.87542084 -097.09338478 1 101
112  15.87554416 -097.09361983  15.87565832 -097.09373304
111  15.87554416 -097.09361983
112  15.87554416 -097.09361983  15.87566014 -097.09374346 1 101
112  15.87581283 -097.09372210  15.87582457 -097.09372057 1 101
111  15.87690951 -097.09365341 1 101
112  15.87714001 -097.09338630  15.87716056 -097.09314972
111  15.87714001 -097.09338630
112  15.87714001 -097.09338630  15.87712826 -097.09317261 1 101
115  15.87711652 -097.09292077
120 Linear Feature 28
111  15.87627985 -097.07896511 1 101
111  15.87626517 -097.07876211 1 101
112  15.87610514 -097.07851332  15.87593778 -097.07845837 1 101
112  15.87576454 -097.07864916  15.87571169 -097.07874532 1 101
112  15.87580565 -097.07896969  15.87590107 -097.07906738 1 101
111  15.87620057 -097.07932991 1 101
112  15.87631362 -097.07953138  15.87632096 -097.07966418 1 101
115  15.87634004 -097.07995418
120 Linear Feature 27
111  15.87749330 -097.09920280 1 101
111  15.87751066 -097.09950113 1 101
112  15.87745593 -097.09965377  15.87740121 -097.09970650 1 101
112  15.87726775 -097.09971621  15.87721303 -097.09971621 1 101
112  15.87702884 -097.09959826  15.87696078 -097.09949836 1 101
112  15.87703418 -097.09926941  15.87710892 -097.09918060 1 101
111  15.87740655 -097.09883370 1 101
112  15.87746528 -097.09869217  15.87746261 -097.09862973 1 101
111  15.87746261 -097.09862973 1 101
115  15.87745456 -097.09847869
21  15.87783238 -097.09694157 2 92.7200 3.00 09  PAPI-4L
21  15.87594792 -097.08125440 2 272.7300 3.00 27  PAPI-4L
14  15.87434618 -097.09156071  49.21 0 ATC Tower
1300  15.87513358 -097.09379302   3.19 tie_down jets|turboprops|props FBO Stand 08
1301 A general_aviation 
1300  15.87512612 -097.09364483   3.19 tie_down jets|turboprops|props FBO Stand 07
1301 A general_aviation 
1300  15.87511784 -097.09349492   3.19 tie_down jets|turboprops|props FBO Stand 06
1301 A general_aviation 
1300  15.87510872 -097.09335017   3.19 tie_down jets|turboprops|props FBO Stand 05
1301 A general_aviation 
1300  15.87494215 -097.09380595 183.61 tie_down jets|turboprops|props FBO Stand 04
1301 A general_aviation 
1300  15.87493138 -097.09365689 183.61 tie_down jets|turboprops|props FBO Stand 03
1301 A general_aviation 
1300  15.87492226 -097.09350870 183.61 tie_down jets|turboprops|props FBO Stand 02
1301 A general_aviation 
1300  15.87491232 -097.09336224 183.61 tie_down jets|turboprops|props FBO Stand 01
1301 A general_aviation 
1300  15.87475251 -097.09293692 -176.40 gate jets|turboprops|props Gate 01
1301 C airline 
1300  15.87474385 -097.09257341 -176.40 gate jets|turboprops|props Gate 02
1301 C airline 
18  15.87509870 -097.08171715 1 BCN
19  15.87791732 -097.09604419 1 WS
19  15.87587412 -097.08213752 1 WS
54 11890 Puerto Escondido Tower
99
