I
1050 Generated by WorldEditor 2.2.0r2

1    550 0 0 68TS Bishop Fld
111  32.87857149 -096.28204867
111  32.87859616 -096.28208717
111  32.87864608 -096.28219651
111  32.87866566 -096.28222284
111  32.87898219 -096.28259978
112  32.87898219 -096.28259978  32.87905383 -096.28264964
112  32.87916031 -096.28259548  32.87920999 -096.28254230
111  32.87916031 -096.28259548
111  32.87919936 -096.28255135
112  32.87919936 -096.28255135  32.87924268 -096.28250323
112  32.87931758 -096.28248283  32.87937139 -096.28247325
111  32.87931758 -096.28248283
111  32.87946332 -096.28246452
111  32.87972492 -096.28214243
111  32.87975926 -096.28218040
111  32.87985886 -096.28229053
111  32.87986266 -096.28229473
111  32.87985224 -096.28230713
111  32.87988463 -096.28234846
111  32.87950473 -096.28279329
111  32.87947149 -096.28275406
111  32.87934911 -096.28261391
111  32.87883064 -096.28324224
111  32.87878071 -096.28319969
112  32.87878071 -096.28319969  32.87875409 -096.28315513
112  32.87878002 -096.28306747  32.87880973 -096.28302153
111  32.87878002 -096.28306747
111  32.87884909 -096.28298248
111  32.87891853 -096.28289703
112  32.87891853 -096.28289703  32.87895165 -096.28283012
112  32.87893319 -096.28267651  32.87888891 -096.28260118
111  32.87893319 -096.28267651
111  32.87860562 -096.28228508
111  32.87852709 -096.28223554
111  32.87844789 -096.28220702
111  32.87843562 -096.28215703
111  32.87840972 -096.28212193
112  32.87840972 -096.28212193  32.87839425 -096.28210345
112  32.87836720 -096.28209158  32.87834567 -096.28208408
111  32.87836720 -096.28209158
113  32.87830459 -096.28207042
110 1 0.00 0.0000 New Taxiway 5
111  32.87181737 -096.28716678
111  32.87181898 -096.28716946
111  32.87178876 -096.28725139
111  32.87178233 -096.28733331
112  32.87178233 -096.28733331  32.87177461 -096.28747664
112  32.87162092 -096.28743629  32.87155302 -096.28735130
111  32.87162092 -096.28743629
113  32.87157173 -096.28735934
110 1 0.00 0.0000 New Taxiway 4
111  32.86971343 -096.28882330
112  32.86971343 -096.28882330  32.86967575 -096.28887259
112  32.86964012 -096.28893891  32.86961268 -096.28899152
111  32.86964012 -096.28893891
111  32.86959736 -096.28902466
112  32.86959736 -096.28902466  32.86936012 -096.28950226
112  32.86927647 -096.28904369  32.86945093 -096.28890081
111  32.86927647 -096.28904369
113  32.86971210 -096.28882099
110 2 0.00 0.0000 New Taxiway 3
111  32.87985886 -096.28229053
111  32.87975926 -096.28218040
111  32.88005660 -096.28182571
113  32.88015461 -096.28194241
110 2 0.00 0.0000 New Taxiway 2
111  32.87898564 -096.28333244
111  32.87886845 -096.28319669
111  32.87934911 -096.28261391
113  32.87947149 -096.28275406
110 2 0.00 0.0000 New Taxiway 1
111  32.87873412 -096.28366559
111  32.87843932 -096.28332283
111  32.87857272 -096.28316367
113  32.87886813 -096.28350761
130 Airport Boundary 15
111  32.87170760 -096.29212823
111  32.87093517 -096.28919149
111  32.86913350 -096.29081748
111  32.86591835 -096.28613644
111  32.86707302 -096.28470012
111  32.86805448 -096.28366198
111  32.86959138 -096.28536139
111  32.87238904 -096.28344101
111  32.87437055 -096.28169616
111  32.87863490 -096.28034937
111  32.87903529 -096.28084907
111  32.87944252 -096.28046559
113  32.88051721 -096.28161678
14  32.87960005 -096.28260613  82.02 0 New Tower Viewpoint 5
1300  32.87504122 -096.28653551  90.65 hangar props Hangar 07
1301 A none 
1300  32.87862447 -096.28328792  46.02 hangar props Hangar 06
1301 A none 
1300  32.87877048 -096.28345861  46.02 hangar props Hangar 05
1301 A none 
1300  32.87931159 -096.28274674 136.02 hangar props Hangar 04
1301 A none 
1300  32.87918136 -096.28290313 136.02 hangar props Hangar 03
1301 A none 
1300  32.87904780 -096.28306211 136.02 hangar props Hangar 02
1301 A none 
1300  32.88007636 -096.28191796  46.02 hangar props Hangar 01
1301 A none 
18  32.87897989 -096.28321224 1 New Airport Beacon 4
19  32.87492164 -096.28515112 0 New Windsock 3
19  32.87497952 -096.28523075 0 New Windsock 2
19  32.87935331 -096.28220440 0 New Windsock 1
51 12270 Bishop Unicom
99
