I
1050 Generated by WorldEditor 2.2.0r2

1   3957 0 0 8S4 Enterprise Muni
111  45.42328519 -117.26342724
111  45.42187668 -117.26161430
112  45.42187668 -117.26161430  45.42181246 -117.26149393
111  45.42186249 -117.26132275
111  45.42188936 -117.26124337
111  45.42188210 -117.26122261
111  45.42188345 -117.26110692
111  45.42233409 -117.26167934
111  45.42230424 -117.26173211
113  45.42223965 -117.26169948
130 Airport Boundary
111  45.42192580 -117.26047536
111  45.42794843 -117.26822078
111  45.42790569 -117.26909077
111  45.42660297 -117.26893597
111  45.42662524 -117.26849099
111  45.42640832 -117.26834639
111  45.42567806 -117.26818691
111  45.42569072 -117.26745124
111  45.42552987 -117.26685981
111  45.42521404 -117.26644896
111  45.42469660 -117.26625101
111  45.42457260 -117.26617492
111  45.42441074 -117.26610578
111  45.42384856 -117.26607387
111  45.42386565 -117.26441994
111  45.42261302 -117.26282416
111  45.42154127 -117.26276081
111  45.42159560 -117.26179324
113  45.42161697 -117.26091282
120 Linear Feature 17
112  45.42641851 -117.26802133  45.42635229 -117.26802084 51
111  45.42626698 -117.26791930 51
115  45.42612289 -117.26773479
120 Linear Feature 16
111  45.42204636 -117.26151362 51
111  45.42195421 -117.26141796 51
115  45.42186249 -117.26132275
120 Linear Feature 15
111  45.42676231 -117.26743630 51
111  45.42672077 -117.26739505 51
115  45.42667736 -117.26735193
120 Linear Feature 14
111  45.42657690 -117.26756814 20
111  45.42659072 -117.26754203 20
111  45.42661840 -117.26749458 20
111  45.42664745 -117.26743798
112  45.42664745 -117.26743798  45.42666532 -117.26739555 20
111  45.42667736 -117.26735193
112  45.42667736 -117.26735193  45.42668411 -117.26732619 20
115  45.42668510 -117.26728708
120 Linear Feature 13
112  45.42681338 -117.26742144  45.42678524 -117.26741231 20
112  45.42676231 -117.26743630  45.42675126 -117.26745395
111  45.42676231 -117.26743630
112  45.42676231 -117.26743630  45.42675789 -117.26744725 20
111  45.42675677 -117.26746112 20
111  45.42676816 -117.26777548 20
115  45.42676802 -117.26782311
120 Linear Feature 11
111  45.42195421 -117.26141796 51
111  45.42193470 -117.26147322
112  45.42193470 -117.26147322  45.42191611 -117.26155224 51
112  45.42198883 -117.26169950  45.42204304 -117.26178162
111  45.42198883 -117.26169950 51
111  45.42250052 -117.26236007 51
111  45.42274566 -117.26267436 51
111  45.42336090 -117.26346169 51
111  45.42381533 -117.26403601 51
111  45.42425653 -117.26459485 51
111  45.42459959 -117.26503214 51
111  45.42476178 -117.26524107 51
111  45.42504620 -117.26562038 51
111  45.42532987 -117.26598416
112  45.42532987 -117.26598416  45.42545889 -117.26616826 51
112  45.42578361 -117.26668979  45.42593117 -117.26694348
111  45.42578361 -117.26668979 51
111  45.42601589 -117.26709965 51
111  45.42610586 -117.26724318 51
111  45.42620594 -117.26739346 51
111  45.42643049 -117.26770596
112  45.42643049 -117.26770596  45.42645564 -117.26773725 51
112  45.42651439 -117.26775646  45.42655509 -117.26776601
111  45.42651439 -117.26775646
112  45.42651439 -117.26775646  45.42654722 -117.26775949 51
112  45.42659422 -117.26771088  45.42661858 -117.26766734
111  45.42659422 -117.26771088 51
115  45.42672077 -117.26739505
14  45.42722608 -117.26871591  25.00 0 Tower
1300  45.42724589 -117.26842909 -97.63 tie_down props GA Ramp 5
1301 A general_aviation 
1300  45.42712198 -117.26838179 -119.25 tie_down props GA Ramp 4
1301 A general_aviation 
1300  45.42700835 -117.26826719 -132.49 tie_down props GA Ramp 3
1301 A general_aviation 
1300  45.42692386 -117.26815596 -132.49 tie_down props GA Ramp 2
1301 A general_aviation 
1300  45.42683883 -117.26804412 -132.49 tie_down props GA Ramp 1
1301 A general_aviation 
1300  45.42465103 -117.26552330  48.42 hangar props GA Hangar 7-6
1301 A none 
1300  45.42468895 -117.26563630 -131.27 hangar props GA Hangar 7-5
1301 A none 
1300  45.42477397 -117.26567886  48.42 hangar props GA Hangar 7-4
1301 A none 
1300  45.42481306 -117.26579385 -131.27 hangar props GA Hangar 7-3
1301 A none 
1300  45.42489715 -117.26583384  48.42 hangar props GA Hangar 7-2
1301 A none 
1300  45.42493615 -117.26594945 -131.27 hangar props GA Hangar 7-1
1301 A none 
1300  45.42621863 -117.26757673  48.05 hangar props GA Hangar 6-5
1301 A none 
1300  45.42624497 -117.26767078 228.05 hangar props GA Hangar 6-4
1301 A none 
1300  45.42631126 -117.26769511  48.05 hangar props GA Hangar 6-3
1301 A none 
1300  45.42633737 -117.26779004 228.05 hangar props GA Hangar 6-2
1301 A none 
1300  45.42640418 -117.26781553  48.05 hangar props GA Hangar 6-1
1301 A none 
1300  45.42603305 -117.26781429  47.05 hangar props GA Hangar 5-4
1301 A none 
1300  45.42615063 -117.26796494  47.05 hangar props GA Hangar 5-3
1301 A none 
1300  45.42623972 -117.26806203  59.91 hangar props GA Hangar 5-2
1301 A none 
1300  45.42634594 -117.26814510  59.91 hangar props GA Hangar 5-1
1301 A none 
1300  45.42647969 -117.26816631  68.39 hangar props GA Hangar 4-3
1301 A none 
1300  45.42658509 -117.26822603  68.39 hangar props GA Hangar 4-2
1301 A none 
1300  45.42669190 -117.26828558  68.39 hangar props GA Hangar 4-1
1301 A none 
1300  45.42681154 -117.26847924  84.65 hangar props GA Hangar 3
1301 A none 
1300  45.42698535 -117.26865076  84.69 hangar props GA Hangar 2
1301 A none 
1300  45.42709421 -117.26867773  84.69 hangar props GA Hangar 1
1301 A none 
18  45.42692243 -117.26850405 1 Beacon
19  45.42542848 -117.26645656 0 WS
51 12280 Enterprise Unicom
99
