I
1130 Generated by WorldEditor 2.2.0r2

1   1550 0 0 0A4 Johnson City
111  36.36000855 -082.31109522
111  36.36001401 -082.31137670
111  36.36000036 -082.31148523
113  36.36001127 -082.31191365
110 1 0.00 0.0000 New Taxiway 2
111  36.35993631 -082.31196161
111  36.36001127 -082.31191365
111  36.36010174 -082.31185578
112  36.36033752 -082.31196925  36.36042666 -082.31210820
111  36.36033752 -082.31196925
111  36.36026294 -082.31224757
112  36.36026294 -082.31224757  36.36023605 -082.31227687
111  36.36023402 -082.31233046
111  36.36026046 -082.31309228
111  36.36035136 -082.31308855
111  36.36035347 -082.31313941
111  36.36026218 -082.31314177
111  36.36026954 -082.31335365
111  36.36036016 -082.31334911
111  36.36036133 -082.31340823
111  36.36028058 -082.31341140
112  36.36028058 -082.31341140  36.36029030 -082.31344430
112  36.36033300 -082.31352053  36.36035881 -082.31355161
111  36.36033300 -082.31352053
111  36.36047458 -082.31363434
112  36.36047458 -082.31363434  36.36059202 -082.31373948
111  36.36060174 -082.31386550
111  36.36061282 -082.31429163
111  36.36032195 -082.31430682
111  36.36031106 -082.31401651
111  36.36017516 -082.31379542
111  36.36015069 -082.31279289
111  36.35998869 -082.31230665
114  36.35998869 -082.31230665  36.35995455 -082.31217005
110 1 0.00 0.0000 New Taxiway 1
111  36.36648791 -082.30661049
112  36.36646068 -082.30672517  36.36646723 -082.30679436
111  36.36646068 -082.30672517
112  36.36646068 -082.30672517  36.36655900 -082.30700804
112  36.36609068 -082.30706365  36.36588748 -082.30688050
111  36.36609068 -082.30706365
112  36.36609068 -082.30706365  36.36603332 -082.30704330
111  36.36598824 -082.30706296
113  36.36617766 -082.30674491
130 Airport Boundary 12
111  36.36842177 -082.30859933
111  36.36624620 -082.30962779
111  36.36287982 -082.31219306
111  36.35985195 -082.31577347
111  36.35959488 -082.30991793
111  36.36114396 -082.30944314
111  36.36097729 -082.30755616
111  36.36571241 -082.30525612
111  36.36668304 -082.30383163
111  36.36870274 -082.30336897
113  36.36939493 -082.30567494
14  36.36004519 -082.31406122  26.25 0 New Tower Viewpoint 25
1300  36.36025761 -082.31257823 182.70 tie_down props GA Tie Down 8
1301 A general_aviation 
1300  36.36027267 -082.31284445 -177.82 tie_down props GA Tie Down 7
1301 A general_aviation 
1300  36.36028475 -082.31311743 -177.93 tie_down props GA Tie Down 6
1301 A general_aviation 
1300  36.36029295 -082.31338535 -177.56 tie_down props GA Tie Down 5
1301 A general_aviation 
1300  36.36048861 -082.31379179 -179.15 tie_down props GA Tie Down 4
1301 A general_aviation 
1300  36.36049134 -082.31393602 -178.64 tie_down props GA Tie Down 3
1301 A general_aviation 
1300  36.36049450 -082.31407918 -178.51 tie_down props GA Tie Down 2
1301 A general_aviation 
1300  36.36049771 -082.31422095 -178.51 tie_down props GA Tie Down 1
1301 A general_aviation 
1300  36.35992739 -082.31136836 -90.00 hangar turboprops|props Hangar 7
1301 B none 
1300  36.36045319 -082.31097189  35.72 hangar props Hangar 6
1301 A none 
1300  36.36054363 -082.31113381  34.96 hangar props Hangar 5
1301 A none 
1300  36.36063549 -082.31129329  34.30 hangar props Hangar 4
1301 A none 
1300  36.36058507 -082.31089103 -144.96 hangar props Hangar 3
1301 A none 
1300  36.36066435 -082.31103304 214.55 hangar props Hangar 2
1301 A none 
1300  36.36075103 -082.31119013 -145.23 hangar props Hangar 1
1301 A none 
19  36.36038035 -082.31171433 1 New Windsock 26
99
