I
1050 Generated by WorldEditor 2.3.0r2

1   2225 0 0 CAU4 Vanderhoof
111  54.05414930 -124.01014644 1
111  54.05414473 -124.01054326
112  54.05414473 -124.01054326  54.05413959 -124.01064207 1
111  54.05401227 -124.01069369 1
111  54.05347193 -124.01071213 1
111  54.05325484 -124.01071953 1
111  54.05173850 -124.01077128 1
112  54.05159209 -124.01045405  54.05157520 -124.01018765
111  54.05159209 -124.01045405 1
115  54.05158729 -124.00954684
120 Linear Feature 89
111  54.05159552 -124.01510679 1
111  54.05159446 -124.01409462
112  54.05159446 -124.01409462  54.05161091 -124.01375540 1
111  54.05184027 -124.01369390 1
111  54.05320809 -124.01370446 1
112  54.05340982 -124.01321817  54.05341088 -124.01284715
111  54.05340982 -124.01321817 1
111  54.05336672 -124.01095045 1
116  54.05325484 -124.01071953  54.05319458 -124.01069972
120 Linear Feature 88
111  54.05422721 -124.00992344 20
115  54.05414399 -124.00981399
120 Linear Feature 87
111  54.05415377 -124.00993386 20
115  54.05421373 -124.00980253
120 Linear Feature 86
111  54.05413338 -124.00985258 20
115  54.05423067 -124.00988073
120 Linear Feature 85
111  54.05417254 -124.00995889 20
115  54.05419518 -124.00977544
120 Linear Feature 84
111  54.05416092 -124.00977648 20
115  54.05420742 -124.00995784
120 Linear Feature 83
111  54.05412930 -124.00990607 20
115  54.05424005 -124.00982894
21  54.05193951 -124.01766559 2 90.0200 3.00 New Light Fixture 13
21  54.05122417 -124.00564044 2 270.0200 3.00 New Light Fixture 12
1300  54.05287232 -124.01507844  92.44 tie_down props Tie Down 15
1301 A none 
1300  54.05301946 -124.01506344  92.44 tie_down props Tie Down 14
1301 A none 
1300  54.05315691 -124.01505143  92.44 tie_down props Tie Down 13
1301 A none 
1300  54.05328026 -124.01504242  92.44 tie_down props Tie Down 12
1301 A none 
1300  54.05286538 -124.01555357  92.44 tie_down props Tie Down 11
1301 A none 
1300  54.05301003 -124.01552481  92.44 tie_down props Tie Down 10
1301 A none 
1300  54.05315320 -124.01550730  92.44 tie_down props Tie Down 9
1301 A none 
1300  54.05330189 -124.01550521  92.44 tie_down props Tie Down 8
1301 A none 
1300  54.05343160 -124.01549479  92.44 tie_down props Tie Down 7
1301 A none 
1300  54.05282443 -124.01608134  92.44 tie_down props Tie Down 6
1301 A none 
1300  54.05295632 -124.01607471  92.44 tie_down props Tie Down 5
1301 A none 
1300  54.05308431 -124.01609816  92.44 tie_down props Tie Down 4
1301 A none 
1300  54.05322161 -124.01610191  92.44 tie_down props Tie Down 3
1301 A none 
1300  54.05340517 -124.01608815  92.44 tie_down props Tie Down 2
1301 A none 
1300  54.05355202 -124.01607315  92.44 tie_down props Tie Down 1
1301 A none 
1300  54.05426809 -124.00881846 -179.56 hangar props Hangar 6-C
1301 A none 
1300  54.05426905 -124.00904260 -179.56 hangar props Hangar 6-B
1301 A none 
1300  54.05426939 -124.00926478 -179.56 hangar props Hangar 6-A
1301 A none 
1300  54.05448784 -124.01059563 180.51 hangar props Hangar 5
1301 A none 
1300  54.05374952 -124.01135858 180.51 hangar jets|turboprops|props Hangar 4
1301 B none 
1300  54.05383081 -124.01298402 269.34 hangar props Hangar 3-A
1301 A none 
1300  54.05395930 -124.01298777 269.34 hangar props Hangar 3-A
1301 A none 
1300  54.05392169 -124.01350882 -268.61 hangar props Hangar 2
1301 A none 
1300  54.05379137 -124.01401413 181.21 hangar props Hangar 1
1301 A none 
19  54.05096669 -124.00276682 1 New Windsock 11
19  54.05384478 -124.01457842 1 New Windsock 10
19  54.05225468 -124.02052414 1 New Windsock 9
19  54.04465460 -124.01802232 1 New Windsock 8
50 12255 Vanderhoof ATIS
51 12280 Vanderhoof Unicom
99
