112 -34.94629700  150.53138800 -34.94630000  150.53143300 102 
112 -34.94628800  150.53152000 -34.94627900  150.53156300 102 
112 -34.94627700  150.53156600 -34.94626800  150.53160900 102 
112 -34.94622000  150.53167200 -34.94619100  150.53169900 102 
112 -34.94619700  150.53169400 -34.94616800  150.53172100 102 
112 -34.94615700  150.53180200 -34.94615900  150.53184700 102 
111 -34.94617800  150.53234800 
111 -34.94612300  150.53235100 102 
112 -34.94610300  150.53182100 -34.94610100  150.53177600 102 
112 -34.94604500  150.53175700 -34.94600800  150.53175900 102 
112 -34.94560300  150.53177800 -34.94556600  150.53178000 102 
112 -34.94550700  150.53180600 -34.94548000  150.53182200 102 
112 -34.94544500  150.53186400 -34.94543100  150.53188700 102 
112 -34.94542600  150.53196500 -34.94542700  150.53201000 102 
112 -34.94545900  150.53331200 -34.94546000  150.53335700 102 
112 -34.94548400  150.53331800 -34.94549900  150.53327700 102 
112 -34.94562800  150.53292800 -34.94564300  150.53288700 102 
112 -34.94570600  150.53286600 -34.94574300  150.53286500 102 
111 -34.94577600  150.53286500 
111 -34.94577700  150.53293200 102 
112 -34.94573200  150.53293300 -34.94570200  150.53293300 102 
112 -34.94566400  150.53299400 -34.94564900  150.53303500 102 
112 -34.94548400  150.53347900 -34.94546900  150.53352000 102 
112 -34.94543100  150.53359600 -34.94541100  150.53363300 102 
111 -34.94446900  150.53537500 
112 -34.94263600  150.53961500 -34.94262300  150.53964400 
112 -34.94264600  150.53962300 -34.94266500  150.53959900 
111 -34.94264600  150.53962300 
111 -34.94257900  150.53977600 
112 -34.94257900  150.53977600 -34.94256000  150.53980000 
112 -34.94253200  150.53985000 -34.94252000  150.53987500 
111 -34.94253200  150.53985000 
111 -34.94249200  150.53983600 
112 -34.94249200  150.53983600 -34.94249900  150.53982100 
112 -34.94245400  150.53978200 -34.94242200  150.53976100 
112 -34.94237300  150.53972900 -34.94234100  150.53970800 
112 -34.94227200  150.53971500 -34.94223700  150.53972700 
112 -34.94219600  150.53974200 -34.94216100  150.53975400 
112 -34.94211200  150.53970500 -34.94209100  150.53966800 
114 -34.94205300  150.53960300 -34.94203200  150.53956600 
110   1 0.00  94.39 Taxiway
111 -34.93840500  150.54918800 
111 -34.93843500  150.54915400 
111 -34.93864800  150.54942500 
113 -34.93861800  150.54945900 
110   1 0.00  94.39 Taxiway
112 -34.94480700  150.52875000 -34.94478300  150.52877900 
112 -34.94480000  150.52885100 -34.94481900  150.52888900 
112 -34.94480700  150.52886500 -34.94482600  150.52890300 
112 -34.94487800  150.52889400 -34.94490600  150.52887500 
112 -34.94491100  150.52884800 -34.94490500  150.52883600 
111 -34.94491100  150.52884800 
111 -34.94499700  150.52882700 
112 -34.94499700  150.52882700 -34.94501400  150.52886000 
112 -34.94497400  150.52890700 -34.94494200  150.52892800 
112 -34.94486400  150.52897900 -34.94483200  150.52900000 
112 -34.94478700  150.52895300 -34.94476800  150.52891500 
112 -34.94473000  150.52884100 -34.94471100  150.52880300 
112 -34.94473900  150.52873600 -34.94476400  150.52870400 
112 -34.94477400  150.52869400 -34.94479900  150.52866200 
112 -34.94477900  150.52858800 -34.94475700  150.52854900 
111 -34.94477900  150.52858800 
111 -34.94489200  150.52861100 
111 -34.94487200  150.52876800 
114 -34.94487200  150.52876800 -34.94485200  150.52872600 
110   1 0.00  94.39 Taxiway
112 -34.93677400  150.54816600 -34.93674000  150.54820300 
111 -34.93604200  150.54897300 
111 -34.93599600  150.54891100 
112 -34.93669600  150.54814000 -34.93673000  150.54810300 
112 -34.93671800  150.54804800 -34.93669900  150.54802400 
111 -34.93671800  150.54804800 
111 -34.93679600  150.54807400 
114 -34.93679600  150.54807400 -34.93681500  150.54809800 
110   1 0.00  94.39 Taxiway
112 -34.94847100  150.52581500 -34.94847600  150.52587000 
111 -34.94859400  150.52724000 
111 -34.94853200  150.52724600 
112 -34.94840400  150.52583700 -34.94839900  150.52578200 
112 -34.94836900  150.52567700 -34.94835100  150.52562600 
112 -34.94821000  150.52521800 -34.94819200  150.52516700 
112 -34.94812700  150.52509300 -34.94809000  150.52506100 
112 -34.94794900  150.52493800 -34.94791200  150.52490600 
112 -34.94782500  150.52489200 -34.94778000  150.52489300 
112 -34.94690300  150.52491200 -34.94685800  150.52491300 
112 -34.94676800  150.52493400 -34.94672300  150.52494700 
112 -34.94663000  150.52497400 -34.94658500  150.52498700 
112 -34.94652300  150.52506200 -34.94649600  150.52510700 
112 -34.94613900  150.52571500 -34.94611200  150.52576000 
112 -34.94609100  150.52586600 -34.94608600  150.52592100 
112 -34.94601100  150.52667700 -34.94600600  150.52673200 
112 -34.94601300  150.52689300 -34.94602000  150.52698200 
112 -34.94608100  150.52777800 -34.94608800  150.52786700  53 
112 -34.94625500  150.52789200 -34.94636400  150.52787900  53 
112 -34.94641500  150.52787400 -34.94652400  150.52786100  53 102 
112 -34.94655600  150.52752400 -34.94654100  150.52730300  53 102 
112 -34.94665700  150.52696100 -34.94674000  150.52680700  53 102 
112 -34.94705400  150.52670000 -34.94723600  150.52668100  53 102 
111 -34.94740800  150.52666300  53 102 
112 -34.94754400  150.52664900 -34.94763500  150.52663900  53 102 
111 -34.94768000  150.52663400 
111 -34.94809600  150.52675900 
111 -34.94773300  150.52746000 
112 -34.94773300  150.52746000 -34.94771200  150.52713100  53 102 
112 -34.94756700  150.52698100 -34.94747700  150.52699000  53 102 
111 -34.94743200  150.52699500  53 102 
112 -34.94718500  150.52702100 -34.94702000  150.52703800  53 102 
112 -34.94687600  150.52716300 -34.94683500  150.52724000  53 102 
112 -34.94683700  150.52760000 -34.94685200  150.52781500  53 102 
111 -34.94685800  150.52792200  53 102 
111 -34.94688900  150.52823900  53 102 
111 -34.94698800  150.52987400  53 102 
111 -34.94705400  150.53076800  53 102 
111 -34.94712400  150.53176900  53 102 
111 -34.94716400  150.53234700  53 102 
111 -34.94751600  150.53737100  53 102 
111 -34.94754200  150.53775200 
111 -34.94755000  150.53793000  59 102 
111 -34.94784700  150.53797900  59 102 
112 -34.94755700  150.53842000 -34.94755800  150.53848500  59 102 
111 -34.94755700  150.53851700  53 102 
111 -34.94756300  150.53898500  53 102 
112 -34.94757100  150.53962100 -34.94757200  150.53975500  53 102 
112 -34.94773700  150.53980300 -34.94784600  150.53979000  59 102 
111 -34.94813300  150.53975800  53 102 
112 -34.94833900  150.53973500 -34.94844800  150.53972300  53 102 
112 -34.94847200  150.53922400 -34.94845100  150.53889500 
111 -34.94847200  150.53922400 
111 -34.94891300  150.53977500 
111 -34.94854600  150.54041000 
112 -34.94854600  150.54041000 -34.94852500  150.54008100  59 102 
112 -34.94835100  150.53993500 -34.94824200  150.53994700  59 102 
111 -34.94814900  150.53995800  53 102 
112 -34.94769400  150.54000900 -34.94758500  150.54002200  53 102 
112 -34.94741500  150.54017100 -34.94733800  150.54026600  53 102 
111 -34.94588400  150.54206400 
111 -34.94576600  150.54192400  53 102 
112 -34.94729400  150.54003400 -34.94737100  150.53993900  53 102 
112 -34.94740700  150.53969000 -34.94740600  150.53955600  59 102 
111 -34.94739900  150.53898700  59 102 
111 -34.94739300  150.53851900  53 102 
111 -34.94739300  150.53851400  53 102 
111 -34.94737100  150.53830400  53 102 
111 -34.94699100  150.53830500  53 102 
112 -34.94727500  150.53787000 -34.94727100  150.53781100  53 102 
111 -34.94726800  150.53778000  53 102 
111 -34.94724200  150.53739900  53 102 
112 -34.94692000  150.53280200 -34.94690500  150.53258000  53 102 
112 -34.94673300  150.53247900 -34.94662400  150.53248600  53 102 
111 -34.94649100  150.53249400 
111 -34.94632700  150.53250400 
111 -34.94621900  150.53247800 
111 -34.94628800  150.53232300  53 102 
112 -34.94671900  150.53228400 -34.94682800  150.53227400  53 102 
112 -34.94686600  150.53202000 -34.94685500  150.53185400  53 102 
112 -34.94672300  150.53163900 -34.94664000  150.53155200  53 102 
112 -34.94648700  150.53139100 -34.94640400  150.53130400  53 102 
112 -34.94634500  150.53092600 -34.94633400  150.53070300  53 102 
111 -34.94632000  150.53041800 
111 -34.94630400  150.53026500  53 102 
111 -34.94626900  150.52991000  53 102 
111 -34.94624300  150.52948700  53 102 
111 -34.94623600  150.52935300  53 102 
112 -34.94622200  150.52903900 -34.94621300  150.52882900  53 102 
112 -34.94639500  150.52847900 -34.94652000  150.52831600  53 102 
112 -34.94642200  150.52844300 -34.94654700  150.52828000  53 102 
112 -34.94660200  150.52812600 -34.94659700  150.52807800  53 102 
112 -34.94643100  150.52807300 -34.94632200  150.52808600  53 
112 -34.94627200  150.52809100 -34.94616300  150.52810400  53 
112 -34.94612000  150.52824300 -34.94612800  150.52833200  53 
111 -34.94618000  150.52887500 
111 -34.94607100  150.52889000 
112 -34.94601100  150.52825800 -34.94600300  150.52816900  53 
112 -34.94583600  150.52814900 -34.94572700  150.52816500  53 
112 -34.94580400  150.52815300 -34.94569500  150.52816900  53 
112 -34.94564500  150.52828300 -34.94564800  150.52835400  53 
111 -34.94564900  150.52838800  53 
112 -34.94566300  150.52874000 -34.94566800  150.52887300  53 
112 -34.94562400  150.52901600 -34.94559200  150.52906700  53 
112 -34.94551900  150.52913900 -34.94548100  150.52917000  53 
111 -34.94504700  150.52953200  53 
111 -34.94445600  150.53005700  53 
111 -34.94405200  150.53037900 
111 -34.94401500  150.53030900  53 
111 -34.94441800  150.52998900  53 
111 -34.94500700  150.52946400  53 
112 -34.94536300  150.52916700 -34.94540100  150.52913600  53 
112 -34.94545800  150.52906100 -34.94548300  150.52902200  53 
112 -34.94542400  150.52899400 -34.94537700  150.52898900 
111 -34.94542400  150.52899400 
111 -34.94542200  150.52889300 
112 -34.94542200  150.52889300 -34.94547700  150.52889800  53 
112 -34.94549900  150.52877100 -34.94549600  150.52868400  53 
112 -34.94548400  150.52865400 -34.94547700  150.52866300 
111 -34.94548400  150.52865400 
111 -34.94537300  150.52850500 
112 -34.94537300  150.52850500 -34.94544600  150.52840600  53 
112 -34.94547600  150.52817900 -34.94547100  150.52806000  53 
112 -34.94563200  150.52797700 -34.94574100  150.52796100  53 
112 -34.94581900  150.52794900 -34.94592800  150.52793300  53 
112 -34.94597200  150.52779200 -34.94596500  150.52770300  53 
112 -34.94592100  150.52712900 -34.94591400  150.52704000 
112 -34.94591900  150.52691300 -34.94592400  150.52685800 
112 -34.94602500  150.52583400 -34.94603000  150.52577900 
112 -34.94607300  150.52568300 -34.94610000  150.52563800 
112 -34.94648300  150.52498800 -34.94651000  150.52494300 
112 -34.94659000  150.52490000 -34.94663500  150.52488700 
112 -34.94676000  150.52485000 -34.94680500  150.52483700 
112 -34.94689500  150.52482800 -34.94694000  150.52482700 
112 -34.94784700  150.52480800 -34.94789200  150.52480700 
112 -34.94797100  150.52485400 -34.94800800  150.52488600 
112 -34.94818300  150.52503900 -34.94822000  150.52507100 
112 -34.94826600  150.52516400 -34.94828400  150.52521500 
114 -34.94843700  150.52565500 -34.94845500  150.52570600 
111 -34.94651300  150.52939400  53 102 
112 -34.94652500  150.52959300 -34.94653200  150.52972600  53 102 
112 -34.94662200  150.52979100 -34.94667900  150.52979000  53 102 
112 -34.94668800  150.52945700 -34.94667500  150.52923500  53 102 
112 -34.94665900  150.52898200 -34.94664600  150.52876000  53 102 
112 -34.94656400  150.52874900 -34.94651300  150.52881500  53 102 
114 -34.94650100  150.52912100 -34.94651000  150.52930300  53 102 
111 -34.94659400  150.53040000  53 102 
112 -34.94662100  150.53095000 -34.94663200  150.53117300  53 102 
112 -34.94673300  150.53138500 -34.94679600  150.53145200  53 102 
112 -34.94680500  150.53115200 -34.94679000  150.53093000  53 102 
111 -34.94678000  150.53079800  53 102 
112 -34.94674500  150.53032300 -34.94672900  150.53010100  53 102 
112 -34.94663700  150.52999100 -34.94658100  150.52999200  53 102 
114 -34.94657400  150.53019600 -34.94658800  150.53033200  53 102 
110   1 0.00  94.39 Taxiway
112 -34.94484000  150.54506300 -34.94486700  150.54505800 
112 -34.94513800  150.54500900 -34.94516500  150.54500400 
112 -34.94524500  150.54502400 -34.94528900  150.54503900 
112 -34.94524900  150.54502500 -34.94529300  150.54504000 
112 -34.94536100  150.54510900 -34.94539200  150.54515000 
112 -34.94539500  150.54515600 -34.94542600  150.54519700 
112 -34.94544600  150.54529900 -34.94544900  150.54535300 
112 -34.94539600  150.54541700 -34.94536000  150.54544200 
112 -34.94528900  150.54545800 -34.94525400  150.54546100 
112 -34.94517600  150.54542100 -34.94513600  150.54539400 
111 -34.94475600  150.54513600 
112 -34.94471700  150.54511000 -34.94469200  150.54509300 
112 -34.94464200  150.54509000 -34.94461700  150.54509400 
111 -34.94456200  150.54516000 
111 -34.94444000  150.54534800  53 102 
111 -34.94454700  150.54543200  53 102 
111 -34.94492500  150.54565600  53 102 
111 -34.94546300  150.54594100  53 102 
111 -34.94592700  150.54623100  53 102 
111 -34.94638500  150.54648600  53 102 
111 -34.94682600  150.54675200  53 102 
112 -34.94720800  150.54697500 -34.94730700  150.54703300  53 102 
112 -34.94756200  150.54715300 -34.94769900  150.54721400  53 102 
112 -34.94793600  150.54731800 -34.94807300  150.54737900  53 102 
112 -34.94823900  150.54764900 -34.94830400  150.54780900  53 102 
112 -34.94852100  150.54835000 -34.94858600  150.54851000  53 102 
112 -34.94876400  150.54867400 -34.94886100  150.54872900  53 102 
112 -34.94899100  150.54877200 -34.94904500  150.54878200  53 102 
112 -34.94904100  150.54829400 -34.94902000  150.54796500 
111 -34.94904100  150.54829400 
111 -34.94949100  150.54897200  53 
112 -34.94951500  150.54921500 -34.94953000  150.54937700  53 
112 -34.94929900  150.54949500 -34.94914000  150.54952000  53 
112 -34.94885200  150.54942700 -34.94871300  150.54935600  53 
111 -34.94864200  150.54932200 
111 -34.94874200  150.54902600  53 
111 -34.94872900  150.54902200  53 102 
111 -34.94862800  150.54896500  53 102 
111 -34.94838200  150.54881600 
112 -34.94838200  150.54881600 -34.94840700  150.54874100  53 102 
112 -34.94832300  150.54846400 -34.94825800  150.54830400  53 102 
112 -34.94808100  150.54786300 -34.94801600  150.54770300  53 102 
112 -34.94779000  150.54753700 -34.94766100  150.54748000  53 102 
112 -34.94753400  150.54758100 -34.94749300  150.54766800  53 102 
111 -34.94747300  150.54771200 
111 -34.94732700  150.54762000  53 102 
112 -34.94739200  150.54748200 -34.94743500  150.54738900  53 102 
112 -34.94730800  150.54725600 -34.94720900  150.54719800  53 102 
112 -34.94697700  150.54706300 -34.94687800  150.54700500  53 102 
112 -34.94676600  150.54714000 -34.94672400  150.54724900  53 102 
111 -34.94670300  150.54730300 
111 -34.94655500  150.54721500  53 102 
112 -34.94661800  150.54705200 -34.94666000  150.54694300  53 102 
112 -34.94653300  150.54679900 -34.94643400  150.54674000  53 102 
112 -34.94631800  150.54686200 -34.94627300  150.54696300  53 102 
111 -34.94625000  150.54701500 
111 -34.94610400  150.54692500  53 102 
112 -34.94617000  150.54677500 -34.94621400  150.54667400  53 102 
112 -34.94608500  150.54654000 -34.94598400  150.54648300  53 102 
112 -34.94588000  150.54660600 -34.94584500  150.54670700  53 102 
111 -34.94582700  150.54675600 
111 -34.94567700  150.54667400  53 102 
112 -34.94573100  150.54652100 -34.94576700  150.54641900  53 102 
112 -34.94563900  150.54627600 -34.94554200  150.54621500  53 102 
112 -34.94561400  150.54626100 -34.94551700  150.54620000  53 102 
112 -34.94541400  150.54631800 -34.94537800  150.54641700  53 102 
111 -34.94535900  150.54646600 
111 -34.94521100  150.54637800  53 102 
112 -34.94526500  150.54623100 -34.94530100  150.54613300  53 102 
112 -34.94516800  150.54600400 -34.94506700  150.54595100  53 102 
112 -34.94508000  150.54595600 -34.94497900  150.54590300  53 102 
112 -34.94487300  150.54600800 -34.94483600  150.54609600  53 102 
111 -34.94481600  150.54613900 
111 -34.94466800  150.54605300  53 102 
112 -34.94472300  150.54592300 -34.94476000  150.54583600  53 102 
112 -34.94463100  150.54570500 -34.94453200  150.54564700  53 102 
112 -34.94453900  150.54565000 -34.94444000  150.54559200  53 102 
112 -34.94433400  150.54570100 -34.94429600  150.54579300  53 102 
111 -34.94427600  150.54583800 
111 -34.94412800  150.54574800  53 102 
112 -34.94419000  150.54560200 -34.94423100  150.54550400  53 102 
112 -34.94412600  150.54532500 -34.94404300  150.54523800  53 102 
112 -34.94371300  150.54490000 -34.94363000  150.54481300  53 102 
112 -34.94345700  150.54489200 -34.94337000  150.54497300  59 102 
111 -34.94282400  150.54548100 
111 -34.94272800  150.54531900  53 102 
112 -34.94340600  150.54468700 -34.94349300  150.54460600  53 102 
112 -34.94365500  150.54442600 -34.94373400  150.54433300  53 102 
111 -34.94553900  150.54220600 
111 -34.94565500  150.54234800  53 102 
112 -34.94383200  150.54449700 -34.94375300  150.54459000  53 102 
112 -34.94383900  150.54476600 -34.94392200  150.54485300  53 102 
111 -34.94427400  150.54521500  53 102 
111 -34.94438300  150.54530400  53 102 
111 -34.94452600  150.54508200 
112 -34.94463100  150.54500800 -34.94467200  150.54500200 
114 -34.94474600  150.54503400 -34.94478100  150.54505800 
112 -34.94489900  150.54510300 -34.94487200  150.54510800 
112 -34.94491800  150.54515100 -34.94495800  150.54517800 
112 -34.94519200  150.54533700 -34.94523200  150.54536400 
112 -34.94528700  150.54537500 -34.94531000  150.54537300 
112 -34.94535000  150.54535200 -34.94536900  150.54533900 
112 -34.94537600  150.54529200 -34.94537500  150.54526500 
112 -34.94532900  150.54519000 -34.94529800  150.54514900 
112 -34.94532300  150.54518300 -34.94529200  150.54514200 
112 -34.94521100  150.54509900 -34.94516700  150.54508400 
112 -34.94517500  150.54508800 -34.94513100  150.54507300 
114 -34.94506800  150.54507300 -34.94504100  150.54507800 
110   1 0.00  94.39 Taxiway
112 -34.94262400  150.54868400 -34.94258800  150.54871800 
112 -34.94252000  150.54879300 -34.94248700  150.54883200 
111 -34.94238600  150.54894800 
111 -34.94198600  150.54940200 
111 -34.94150800  150.55000600 
112 -34.94048000  150.55141100 -34.94044900  150.55145200  53 
112 -34.94037200  150.55153900 -34.94033100  150.55158300  53 
112 -34.94034400  150.55157100 -34.94030300  150.55161500  53 
112 -34.94031400  150.55164900 -34.94033500  150.55165700  53 
111 -34.94034600  150.55166100 
111 -34.94032200  150.55175700  53 
112 -34.94025800  150.55173300 -34.94021500  150.55171600  53 
112 -34.94011100  150.55170500 -34.94005600  150.55170300  53 
112 -34.94004700  150.55170300 -34.93999200  150.55170100  53 
112 -34.93988400  150.55171400 -34.93983000  150.55172300  53 
112 -34.93986800  150.55171700 -34.93981400  150.55172600  53 
112 -34.93971600  150.55178200 -34.93966900  150.55181600  53 
112 -34.93970200  150.55179200 -34.93965500  150.55182600  53 
112 -34.93956600  150.55190400 -34.93952300  150.55194500  53 
112 -34.93947700  150.55198700 -34.93943400  150.55202800  53 
112 -34.93937000  150.55213400 -34.93934200  150.55219100  53 
112 -34.93933800  150.55220100 -34.93931000  150.55225800  53 
112 -34.93926600  150.55238000 -34.93924600  150.55244200  53 
112 -34.93923000  150.55249400 -34.93921000  150.55255600  53 
112 -34.93920100  150.55268700 -34.93920200  150.55275400  53 
111 -34.93920400  150.55290900 
111 -34.93912100  150.55291100  53 
112 -34.93911900  150.55271900 -34.93911800  150.55265200  53 
112 -34.93906400  150.55262800 -34.93902800  150.55263400  53 
111 -34.93865700  150.55269700  53 
112 -34.93837700  150.55277300 -34.93834100  150.55278300  53 
112 -34.93831600  150.55285400 -34.93831100  150.55289800  53 
112 -34.93826700  150.55332700 -34.93826200  150.55337100  53 
112 -34.93822000  150.55343900 -34.93819300  150.55347000  53 
111 -34.93817700  150.55349000 
111 -34.93813900  150.55344200  53 
112 -34.93817400  150.55340200 -34.93819700  150.55337500  53 
112 -34.93821500  150.55329500 -34.93822000  150.55325100  53 
112 -34.93825800  150.55287500 -34.93826300  150.55283100  53 
112 -34.93825100  150.55281600 -34.93824100  150.55282000  53 
112 -34.93817800  150.55289300 -34.93813900  150.55294000  53 
112 -34.93793500  150.55319500 -34.93789600  150.55324200  53 
112 -34.93779500  150.55327800 -34.93774000  150.55328600  53 
112 -34.93754400  150.55331500 -34.93748900  150.55332300  53 
112 -34.93739200  150.55337900 -34.93734500  150.55341400  53 
112 -34.93734000  150.55341900 -34.93729300  150.55345400  53 
112 -34.93719000  150.55349400 -34.93713700  150.55350900  53 
111 -34.93665200  150.55365100  53 
111 -34.93617100  150.55373200  53 
112 -34.93560900  150.55389700 -34.93555600  150.55391200  53 
112 -34.93544700  150.55391800 -34.93539200  150.55391700  53 
112 -34.93537900  150.55391600 -34.93532400  150.55391500  53 
112 -34.93523700  150.55384500 -34.93519700  150.55379900  53 
112 -34.93426700  150.55273300 -34.93422700  150.55268700  53 
112 -34.93413600  150.55261300 -34.93408900  150.55257900  53 
111 -34.93241500  150.55135600 
111 -34.93245700  150.55127000  53 
112 -34.93418700  150.55253300 -34.93423400  150.55256700  53 
112 -34.93431700  150.55265300 -34.93435700  150.55269900  53 
112 -34.93527100  150.55374500 -34.93531100  150.55379100  53 
112 -34.93541300  150.55381700 -34.93546800  150.55381900  53 
112 -34.93543900  150.55381700 -34.93549400  150.55381900  53 
112 -34.93560100  150.55379700 -34.93565400  150.55378200  53 
111 -34.93615500  150.55363400  53 
111 -34.93663600  150.55355300  53 
112 -34.93715800  150.55340000 -34.93721100  150.55338500  53 
112 -34.93730800  150.55332500 -34.93735500  150.55329000  53 
112 -34.93736400  150.55328300 -34.93741100  150.55324800  53 
112 -34.93751600  150.55321900 -34.93757100  150.55321100  53 
112 -34.93775700  150.55318200 -34.93781200  150.55317400  53 
112 -34.93789700  150.55309900 -34.93793600  150.55305200  53 
111 -34.93816300  150.55276900  53 
112 -34.93837700  150.55252600 -34.93841700  150.55248100  53 
112 -34.93838000  150.55238500 -34.93834200  150.55233600  53 
111 -34.93830500  150.55228900 
111 -34.93836400  150.55222000  53 
112 -34.93843900  150.55231600 -34.93847700  150.55236500  53 
112 -34.93855500  150.55231900 -34.93859400  150.55227200  53 
112 -34.93857800  150.55229000 -34.93861700  150.55224300  53 
112 -34.93858000  150.55214800 -34.93854200  150.55210000  53 
111 -34.93850100  150.55204700 
111 -34.93856000  150.55197700  53 
112 -34.93863900  150.55207800 -34.93867700  150.55212600  53 
112 -34.93875500  150.55208000 -34.93879400  150.55203300  53 
112 -34.93890200  150.55190300 -34.93894100  150.55185600  53 
112 -34.93890100  150.55176400 -34.93886100  150.55171800  53 
111 -34.93872100  150.55155500 
111 -34.93877800  150.55148200  53 
112 -34.93896000  150.55169400 -34.93900000  150.55174000  53 
112 -34.93907900  150.55169300 -34.93911800  150.55164600  53 
112 -34.93908800  150.55168200 -34.93912700  150.55163500  53 
112 -34.93908700  150.55154300 -34.93904700  150.55149700  53 
111 -34.93900300  150.55144600 
111 -34.93906000  150.55137300  53 
112 -34.93914700  150.55147400 -34.93918600  150.55152000  53 
112 -34.93926500  150.55147400 -34.93930400  150.55142800  53 
112 -34.93929800  150.55143600 -34.93933700  150.55139000  53 
112 -34.93929800  150.55129700 -34.93925900  150.55125000  53 
111 -34.93921200  150.55119500 
111 -34.93926900  150.55112300  53 
112 -34.93935800  150.55122800 -34.93939700  150.55127500  53 
112 -34.93944800  150.55126300 -34.93946900  150.55124000  53 102 
112 -34.93943200  150.55118300 -34.93940100  150.55115400  53 102 
112 -34.93932800  150.55106700 -34.93929000  150.55101900  53 102 
111 -34.93926000  150.55098200 
111 -34.93931900  150.55091200  53 102 
112 -34.93938200  150.55099300 -34.93942000  150.55104100  53 102 
112 -34.93948800  150.55111100 -34.93952100  150.55114200  53 102 
112 -34.93959600  150.55108600 -34.93963500  150.55103900  53 102 
112 -34.93981300  150.55081800 -34.93985200  150.55077100  53 
112 -34.93992200  150.55066900 -34.93995600  150.55061700  53 
112 -34.94005300  150.55047100 -34.94008700  150.55041900  53 
112 -34.94016300  150.55032400 -34.94020200  150.55027800  53 
111 -34.94225900  150.54786900  53 
112 -34.94228800  150.54783600 -34.94230700  150.54781300  53 
112 -34.94234500  150.54771000 -34.94236400  150.54764900  53 102 
112 -34.94230900  150.54761800 -34.94226600  150.54761800  53 102 
111 -34.94224400  150.54761700 
111 -34.94224500  150.54741600  53 102 
111 -34.94246200  150.54741800  53 102 
111 -34.94270400  150.54741100  53 102 
111 -34.94270400  150.54727500  53 102 
112 -34.94264400  150.54705900 -34.94260500  150.54701000  53 102 
111 -34.94258500  150.54698400 
111 -34.94270300  150.54684400  53 102 
