I
1050 Generated by WorldEditor 1.6.0r1

1   1457 0 0 CYRV REVELSTOKE
112  50.96101625 -118.17715369  50.96112328 -118.17712167
111  50.96115276 -118.17699508
113  50.96114417 -118.17695551
111  50.95965796 -118.17744705
111  50.95946362 -118.17760812
111  50.95956507 -118.17791775
113  50.95975715 -118.17775981
110 1 0.00 0.0000 New Taxiway 3
111  50.95896309 -118.17942944
111  50.95886383 -118.17935199
111  50.95772670 -118.17761995
111  50.95755569 -118.17756243
111  50.95710306 -118.17686729
111  50.95734570 -118.17645068
111  50.95792130 -118.17735525
111  50.95823198 -118.17782650
111  50.95853478 -118.17828581
111  50.95885834 -118.17877661
111  50.95902819 -118.17903424
113  50.95909016 -118.17919450
110 1 0.00 0.0000 New Taxiway 1
111  50.96717999 -118.19153535
111  50.96731386 -118.19166181
111  50.96785953 -118.19248177
111  50.96764367 -118.19284579
111  50.96748142 -118.19259153
111  50.96746513 -118.19247676
111  50.96712753 -118.19197894
113  50.96704630 -118.19176036
110 2 0.00 0.0000 New Taxiway 6
111  50.95975715 -118.17775981
111  50.95956507 -118.17791775
111  50.95946362 -118.17760812
113  50.95965796 -118.17744705
130 Airport Boundary
111  50.95718152 -118.17604864
111  50.96072061 -118.17584584
111  50.96114447 -118.17620525
111  50.96136680 -118.17622290
111  50.96175960 -118.17597874
111  50.96196897 -118.17595227
111  50.96202640 -118.17668180
111  50.96144462 -118.17711716
111  50.96113891 -118.17765548
111  50.96022177 -118.17782609
111  50.95918234 -118.17868209
111  50.96824257 -118.19241732
111  50.96770711 -118.19342939
113  50.95677219 -118.17671031
120 Linear Feature 4
111  50.95839295 -118.17686413 4
115  50.95854227 -118.17709452
120 Linear Feature 3
111  50.95870551 -118.17735489 4
111  50.95875257 -118.17742441 4
111  50.95889137 -118.17762943 4
111  50.95900651 -118.17779950 4
111  50.95910907 -118.17795099 4
115  50.95928319 -118.17820819
120 Linear Feature 2
111  50.95861083 -118.17698155 3
111  50.95855583 -118.17698083 3
111  50.95818912 -118.17759771 3
115  50.95820413 -118.17784516
120 Linear Feature 1
111  50.95845456 -118.17675876 3
111  50.95845470 -118.17685624 3
111  50.95806751 -118.17750344 3
115  50.95798534 -118.17751325
120 Linear Feature 9
111  50.95950884 -118.17802104 20
111  50.95923332 -118.17780179 20
111  50.95945740 -118.17709678 20
111  50.95979723 -118.17709418 20
115  50.95996478 -118.17764901
120 Linear Feature 4
111  50.95900651 -118.17779950 3
111  50.95872848 -118.17826373 3
115  50.95853392 -118.17834823
120 Linear Feature 3
111  50.95910907 -118.17795099 3
111  50.95883265 -118.17841153 3
115  50.95884456 -118.17880645
120 Linear Feature 8
111  50.95907088 -118.17785171 1
111  50.95878037 -118.17833875
112  50.95878037 -118.17833875  50.95865039 -118.17861050 1
111  50.95883756 -118.17899860 1
115  50.95923866 -118.17960710
120 Linear Feature 8
111  50.95853373 -118.17686622 1
111  50.95813134 -118.17754942
112  50.95813134 -118.17754942  50.95802736 -118.17775174 1
111  50.95814598 -118.17793905 1
115  50.95854029 -118.17853810
14  50.95937242 -118.17638487  82.02 0 Tower Viewpoint
1300  50.95864655 -118.17640995 -88.54 tie_down turboprops|props Main Ramp 1
1301 A general_aviation 
1300  50.95878555 -118.17640545 -88.54 tie_down turboprops|props Main Ramp 2
1301 A general_aviation 
1300  50.95892597 -118.17639869 -88.54 tie_down turboprops|props Main Ramp 3
1301 A general_aviation 
1300  50.96070820 -118.17651331 -87.82 hangar turboprops|props Hangar 6
1301 A none 
1300  50.96057463 -118.17652082 -87.82 hangar turboprops|props Hangar 5
1301 A none 
1300  50.96043989 -118.17652832 -87.82 hangar turboprops|props Hangar 4
1301 A none 
1300  50.96030750 -118.17653583 -87.82 hangar turboprops|props Hangar 3
1301 A none 
1300  50.96017748 -118.17654146 -87.82 hangar turboprops|props Hangar 2
1301 A none 
1300  50.96004628 -118.17654709 -87.82 hangar turboprops|props Hangar 1
1301 A none 
1300  50.95953560 -118.17774664 -151.89 tie_down turboprops|props Waterbomber Ramp
1301 B general_aviation 
18  50.95936512 -118.17637328 1 BCN
19  50.96742974 -118.19118674 1 WS
19  50.95801425 -118.17683199 1 WS
51 12280 MF
99
