A
1050 Generated by WorldEditor 2.2.0r2

1    103 0 0 2B1 Cape Cod
112  41.68410131 -070.40565723  41.68427425 -070.40555077
111  41.68410131 -070.40565723
113  41.68444393 -070.40557396
111  41.68552948 -070.40252703
111  41.68473619 -070.40578393
111  41.68478549 -070.40585207
111  41.68678785 -070.40337019
113  41.68665426 -070.40325431
111  41.68451565 -070.40523504
112  41.68455739 -070.40522972  41.68457483 -070.40518748
111  41.68455739 -070.40522972
111  41.68525809 -070.40234231
111  41.68411428 -070.40160258
113  41.68308390 -070.40253129
111  41.68534641 -070.40199711
111  41.68584498 -070.40004542
111  41.68429600 -070.40146301
111  41.68522369 -070.40204878
114  41.68522369 -070.40204878  41.68527338 -070.40206209
111  41.68686801 -070.39878903
111  41.68659966 -070.39833210
111  41.68648371 -070.39858940
111  41.68631144 -070.39931693
111  41.68635782 -070.39930806
111  41.68686153 -070.39884788
114  41.68686153 -070.39884788  41.68687783 -070.39883119
130 Airport Boundary 105
111  41.68182948 -070.40186811
111  41.68190161 -070.40157837
111  41.68267789 -070.40130702
111  41.68309695 -070.40107246
111  41.68647686 -070.39774353
111  41.68660979 -070.39786280
111  41.68683959 -070.39841687
111  41.68702507 -070.39867075
111  41.68719819 -070.39886392
111  41.68717758 -070.39894671
111  41.68624192 -070.39978563
111  41.68560715 -070.40229687
111  41.68855015 -070.40412925
111  41.68851306 -070.40428379
111  41.68836879 -070.40438866
111  41.68830697 -070.40438314
111  41.68755679 -070.40395816
111  41.68686432 -070.40492954
111  41.68688493 -070.40502336
111  41.68616773 -070.40598368
111  41.68615948 -070.40610510
111  41.68620894 -070.40618789
111  41.68604819 -070.40645280
111  41.68606880 -070.40685018
111  41.68586683 -070.40712061
113  41.68433957 -070.40811389
14  41.68510031 -070.40739725  25.00 0 New Tower Viewpoint 14
1300  41.68550194 -070.40691269 -238.49 tie_down props GA 01
1301 A general_aviation 
1300  41.68562342 -070.40681657 -238.49 tie_down turboprops|props GA 02
1301 A general_aviation 
1300  41.68573661 -070.40672415 -238.49 tie_down turboprops|props GA 03
1301 A general_aviation 
1300  41.68530316 -070.40667794 -238.49 tie_down turboprops|props GA 04
1301 A general_aviation 
1300  41.68542464 -070.40657998 -238.49 tie_down turboprops|props GA 05
1301 A general_aviation 
1300  41.68554888 -070.40647832 -238.49 tie_down turboprops|props GA 06
1301 A general_aviation 
1300  41.68567311 -070.40637850 -238.49 tie_down turboprops|props GA 07
1301 A general_aviation 
1300  41.68580149 -070.40627684 -238.49 tie_down turboprops|props GA 08
1301 A general_aviation 
1300  41.68592296 -070.40618073 -238.49 tie_down turboprops|props GA 09
1301 A general_aviation 
1300  41.68514494 -070.40651705 -58.75 tie_down turboprops|props GA 10
1301 A general_aviation 
1300  41.68526227 -070.40642094 -58.75 tie_down turboprops|props GA 11
1301 A general_aviation 
1300  41.68538408 -070.40632558 -58.75 tie_down turboprops|props GA 12
1301 A general_aviation 
1300  41.68551281 -070.40622471 -58.75 tie_down turboprops|props GA 13
1301 A general_aviation 
1300  41.68563739 -070.40612568 -58.75 tie_down turboprops|props GA 14
1301 A general_aviation 
1300  41.68576198 -070.40602479 -58.75 tie_down turboprops|props GA 15
1301 A general_aviation 
1300  41.68588379 -070.40592758 -58.75 tie_down turboprops|props GA 16
1301 A general_aviation 
1300  41.68490458 -070.40713867 203.34 tie_down jets|turboprops|props GA 17
1301 B general_aviation 
1300  41.68254997 -070.40151222 154.49 tie_down jets|turboprops|props SE GA 03
1301 B general_aviation 
1300  41.68218140 -070.40191195  29.49 tie_down jets|turboprops|props SE GA 02
1301 B general_aviation 
1300  41.68230564 -070.40220694  29.49 tie_down jets|turboprops|props SE GA 01
1301 B general_aviation 
1300  41.68419915 -070.40647327  -1.14 tie_down jets|turboprops|props South GA 03
1301 B general_aviation 
1300  41.68423542 -070.40616872  -1.38 tie_down jets|turboprops|props South GA 02
1301 B general_aviation 
1300  41.68425267 -070.40584218   9.26 tie_down jets|turboprops|props South GA 01
1301 B general_aviation 
1300  41.68489316 -070.40748079 111.35 hangar turboprops|props Hangar 01
1301 A none 
1300  41.68529578 -070.40724666 111.35 hangar turboprops|props Hangar 02
1301 A none 
19  41.68505088 -070.40131886 1 New Windsock 15
51 12290 CTAF
55 11820 Boston Approach
56 11820 Boston Departure
99
