I
1050 Generated by WorldEditor 2.2.0r2

1      4 0 0 KMKY Marco Island Executive
112  25.99900190 -081.67452103  25.99893629 -081.67452940
111  25.99900190 -081.67452103 1
111  25.99888367 -081.67449204 1
111  25.99875633 -081.67446082 1
112  25.99867909 -081.67451477  25.99866079 -081.67456202
111  25.99867909 -081.67451477 1
111  25.99858949 -081.67496673 1
115  25.99858962 -081.67500973
120 Linear Feature 10
112  25.99951957 -081.67434297  25.99966122 -081.67433684 1
115  25.99967621 -081.67417832
120 Linear Feature 22
111  26.00027368 -081.67534684 22
115  25.99967649 -081.67520387
120 Linear Feature 7
111  25.99875633 -081.67446082 1
116  25.99870736 -081.67436669  25.99871560 -081.67431267
120 Linear Feature 9
112  25.99985832 -081.67442421  25.99966655 -081.67437461 1
111  25.99967621 -081.67417832 1
111  25.99974829 -081.67381573 1
116  25.99987920 -081.67370099  25.99999167 -081.67368144
120 Linear Feature 2
111  25.99870736 -081.67436669 1
116  25.99855963 -081.67411132  25.99839626 -081.67404109
120 Linear Feature 12
111  25.99895301 -081.67420674 1
111  25.99855963 -081.67411132 1
111  25.99504996 -081.67325992 1
111  25.99467141 -081.67316859 1
111  25.99101747 -081.67228702 1
111  25.99063983 -081.67219592 1
115  25.98848062 -081.67167650
120 Linear Feature 19
112  25.99490250 -081.67301704  25.99489114 -081.67304371 1
112  25.99486436 -081.67308415  25.99485052 -081.67310248
111  25.99486436 -081.67308415
112  25.99486436 -081.67308415  25.99478312 -081.67319177 7
115  25.99467141 -081.67316859
120 Linear Feature 14
112  25.98848062 -081.67167650  25.98836868 -081.67164504 7
112  25.98831797 -081.67150373  25.98830550 -081.67144269
111  25.98831797 -081.67150373
112  25.98831797 -081.67150373  25.98830917 -081.67146067 1
111  25.98831319 -081.67142719 1
115  25.98838751 -081.67105085
21  26.00018989 -081.67333567 2 167.7700 3.00 17  PAPI-4L
21  25.98982266 -081.67166377 2 347.7700 3.00 35  PAPI-4L
14  26.00099800 -081.67497899  82.02 0 Tower Viewpoint 
1300  26.00140428 -081.67543477  79.70 hangar turboprops|props Hangar 01
1301 A none 
1300  25.99956793 -081.67472797  79.05 hangar turboprops|props Hangar 02
1301 B none 
1300  25.99922377 -081.67462622  78.02 hangar turboprops|props Hangar 03
1301 B none 
1300  25.99888367 -081.67449204 169.84 gate turboprops|props Tie-Down 01
1301 A general_aviation 
1300  25.99846962 -081.67438855 345.96 tie_down turboprops|props Tie-Down 02
1301 A general_aviation 
1300  25.99843877 -081.67454709 342.96 tie_down turboprops|props Tie-Down 03
1301 A general_aviation 
1300  25.99842655 -081.67471872 347.91 tie_down turboprops|props Tie-Down 04
1301 A general_aviation 
1300  26.00012849 -081.67472000  78.34 tie_down turboprops|props Tie-Down 05
1301 A general_aviation 
1300  26.00113113 -081.67515763 210.84 tie_down turboprops|props Tie-Down 06
1301 A general_aviation 
1300  26.00117233 -081.67529979 184.88 tie_down turboprops|props Tie-Down 07
1301 A general_aviation 
1300  26.00115980 -081.67543750 131.55 tie_down turboprops|props Tie-Down 08
1301 A general_aviation 
1300  25.99837515 -081.67514160  79.95 tie_down turboprops|props Tie-Down 09
1301 A general_aviation 
1300  25.99853576 -081.67522557  77.44 tie_down turboprops|props Tie-Down 10
1301 A general_aviation 
1300  25.99867553 -081.67526791  80.31 tie_down turboprops|props Tie-Down 11
1301 A general_aviation 
1300  25.99881765 -081.67529784  76.66 tie_down turboprops|props Tie-Down 12
1301 A general_aviation 
1300  25.99894859 -081.67533294  77.03 tie_down turboprops|props Tie-Down 13
1301 A general_aviation 
1300  25.99920935 -081.67539446  78.30 tie_down turboprops|props Tie-Down 14
1301 A general_aviation 
1300  25.99934333 -081.67542496  79.16 tie_down turboprops|props Tie-Down 15
1301 A general_aviation 
1300  25.99947555 -081.67545555  80.96 tie_down turboprops|props Tie-Down 16
1301 A general_aviation 
1300  25.99961888 -081.67548907  78.47 tie_down turboprops|props Tie-Down 17
1301 A general_aviation 
1300  26.00032831 -081.67544391 255.38 tie_down turboprops|props Tie-Down 23
1301 A general_aviation 
1300  25.99974905 -081.67551726  77.62 tie_down turboprops|props Tie-Down 18
1301 A general_aviation 
1300  25.99988028 -081.67554984  74.29 tie_down turboprops|props Tie-Down 19
1301 A general_aviation 
1300  26.00028099 -081.67565830  76.91 tie_down turboprops|props Tie-Down 22
1301 A general_aviation 
1300  26.00001980 -081.67558040  74.88 tie_down turboprops|props Tie-Down 20
1301 A general_aviation 
1300  26.00015260 -081.67562724  80.73 tie_down turboprops|props Tie-Down 21
1301 A general_aviation 
1300  26.00019514 -081.67541067 257.97 tie_down turboprops|props Tie-Down 24
1301 A general_aviation 
1300  26.00008384 -081.67535931 256.15 tie_down turboprops|props Tie-Down 25
1301 A general_aviation 
1300  25.99996903 -081.67534054 261.06 tie_down turboprops|props Tie-Down 26
1301 A general_aviation 
1300  25.99984753 -081.67532555 257.47 tie_down turboprops|props Tie-Down 27
1301 A general_aviation 
1300  25.99971402 -081.67529635 254.45 tie_down turboprops|props Tie-Down 28
1301 A general_aviation 
1300  25.99959447 -081.67526050 253.57 tie_down turboprops|props Tie-Down 29
1301 A general_aviation 
1300  25.99947245 -081.67522320 255.07 tie_down turboprops|props Tie-Down 30
1301 A general_aviation 
1300  25.99981002 -081.67513481  79.61 tie_down turboprops|props Tie-Down 31
1301 A general_aviation 
1300  25.99993729 -081.67518392  84.19 tie_down turboprops|props Tie-Down 32
1301 A general_aviation 
1300  26.00005267 -081.67521257  80.81 tie_down turboprops|props Tie-Down 33
1301 A general_aviation 
1300  26.00016337 -081.67523006  73.74 tie_down turboprops|props Tie-Down 34
1301 A general_aviation 
1300  26.00029743 -081.67526203  77.06 tie_down turboprops|props Tie-Down 35
1301 A general_aviation 
19  25.99503913 -081.67198334 0 WS
50 12007 ATIS
51 12270 Marco Island Unicom
56 13475 Miami Center Departure
55 13475 Miami Center Approach
56 12412 Fort Myers Departure
55 12412 Fort Myers Approach
99
