I
1050 Generated by WorldEditor 2.2.0r2

1     53 1 0 PHOG Kahului
1302 city Kahului
111  20.89671752 -156.43658104
111  20.89672649 -156.43655765
111  20.89654612 -156.43646854
111  20.89653627 -156.43649155
111  20.89637621 -156.43641402
111  20.89638962 -156.43638094
111  20.89613115 -156.43625269
111  20.89655056 -156.43530248
111  20.89648081 -156.43526702
111  20.89673319 -156.43482618
111  20.89679690 -156.43486928
111  20.89684844 -156.43478264
111  20.89694519 -156.43484287
112  20.89694519 -156.43484287  20.89710203 -156.43465500
111  20.89731318 -156.43477528
111  20.89747187 -156.43485804
112  20.89747187 -156.43485804  20.89758857 -156.43490870
112  20.89772458 -156.43471694  20.89775570 -156.43461423
111  20.89772458 -156.43471694
112  20.89775504 -156.43447890  20.89775634 -156.43435190
111  20.89775504 -156.43447890
111  20.89775664 -156.43353071
111  20.89772097 -156.43353065
111  20.89768844 -156.43369169
111  20.89767319 -156.43422516
111  20.89763786 -156.43462663
111  20.89696925 -156.43464215
111  20.89691741 -156.43456501
111  20.89695436 -156.43453688
111  20.89693648 -156.43450952
111  20.89696947 -156.43448499
111  20.89682595 -156.43426248
111  20.89711788 -156.43405201
111  20.89696363 -156.43382655
111  20.89697796 -156.43378856
111  20.89694404 -156.43376890
111  20.89693058 -156.43377824
111  20.89681039 -156.43359393
111  20.89367723 -156.43593197
111  20.89371980 -156.43599818
111  20.89205223 -156.43725196
111  20.89201289 -156.43718626
111  20.88901983 -156.43941774
111  20.88929327 -156.43985915
111  20.89052693 -156.43894481
111  20.89055548 -156.43892365
111  20.89058351 -156.43890288
111  20.89058958 -156.43889838
111  20.89061124 -156.43892923
111  20.89067301 -156.43888330
111  20.89068882 -156.43890733
111  20.89057748 -156.43899160
111  20.88997142 -156.43945029
111  20.89008565 -156.43947334
111  20.89015615 -156.43942111
111  20.89017367 -156.43944858
111  20.89010943 -156.43949741
111  20.89010866 -156.43951325
111  20.88994728 -156.43963126
111  20.88995921 -156.43965121
111  20.88994381 -156.43966235
111  20.88997013 -156.43970569
111  20.88921620 -156.44024551
111  20.88911225 -156.44007701
111  20.88924732 -156.43998089
111  20.88822013 -156.43835782
111  20.88894815 -156.43782888
111  20.88926958 -156.43754672
111  20.88948974 -156.43732877
112  20.88951918 -156.43708180  20.88944604 -156.43694689
111  20.88951918 -156.43708180
111  20.88923426 -156.43663750
111  20.88900252 -156.43680951
112  20.88900252 -156.43680951  20.88897073 -156.43683381
112  20.88890407 -156.43690016  20.88885966 -156.43693473
111  20.88890407 -156.43690016
113  20.88880553 -156.43697340
111  20.88878756 -156.43694656
111  20.88850853 -156.43652077
111  20.88691513 -156.43767791
112  20.88691513 -156.43767791  20.88682671 -156.43775115
111  20.88689001 -156.43785600
111  20.88703861 -156.43807666
112  20.88722279 -156.43808674  20.88733965 -156.43800647
113  20.88722279 -156.43808674
111  20.89678587 -156.43023931
112  20.89678587 -156.43023931  20.89678789 -156.43015288
111  20.89676334 -156.43009774 53 102
111  20.89662783 -156.42988685
112  20.89662783 -156.42988685  20.89653713 -156.42975119
112  20.89627460 -156.42978671  20.89618376 -156.42984739
111  20.89627460 -156.42978671
111  20.89460355 -156.43103766
111  20.89461506 -156.43106230
111  20.89455123 -156.43111495
111  20.89455751 -156.43112503
111  20.89448870 -156.43119122
112  20.89435196 -156.43144438  20.89431185 -156.43161426
111  20.89435196 -156.43144438
111  20.89427660 -156.43193019
113  20.89429985 -156.43209354
111  20.88849294 -156.43370630
111  20.88827004 -156.43370742
111  20.88827213 -156.43394264
113  20.88848876 -156.43394152
111  20.90110883 -156.42701625
112  20.90110883 -156.42701625  20.90112396 -156.42693702
111  20.90108531 -156.42686443
111  20.90093743 -156.42663274
112  20.90093743 -156.42663274  20.90081295 -156.42648034
111  20.90059730 -156.42655791
111  20.89683576 -156.42936333
112  20.89676800 -156.42971388  20.89685592 -156.42992207
111  20.89676800 -156.42971388
111  20.89691481 -156.42994527
112  20.89706000 -156.43004370  20.89714402 -156.43006035
113  20.89706000 -156.43004370
111  20.89968180 -156.42523328
111  20.89934302 -156.42548195
111  20.89949789 -156.42571196
111  20.89962147 -156.42562478
111  20.89969372 -156.42573204
111  20.89991554 -156.42556511
111  20.89980662 -156.42539515
111  20.89981482 -156.42538902
111  20.89973699 -156.42527042
111  20.89972987 -156.42527539
111  20.89968799 -156.42521005
113  20.89967367 -156.42522085
111  20.89137288 -156.43428272
112  20.89137288 -156.43428272  20.89143636 -156.43423376
112  20.89127415 -156.43403614  20.89113878 -156.43403115
111  20.89127415 -156.43403614
111  20.88923209 -156.43404661
112  20.88889524 -156.43413779  20.88876193 -156.43421693
111  20.88889524 -156.43413779
111  20.88854440 -156.43439542
112  20.88843147 -156.43461817  20.88844641 -156.43474307
111  20.88843147 -156.43461817
112  20.88847168 -156.43474466  20.88849983 -156.43482276
111  20.88847168 -156.43474466
112  20.88847168 -156.43474466  20.88849919 -156.43482098
112  20.88860409 -156.43504121  20.88866610 -156.43515678
111  20.88860409 -156.43504121
113  20.88920023 -156.43593006
111  20.89335538 -156.43148422
111  20.89276028 -156.43198071
111  20.89248099 -156.43216848
111  20.89226565 -156.43228885
111  20.89225086 -156.43230883
111  20.89356142 -156.43231353
111  20.89378211 -156.43248966
112  20.89390295 -156.43225017  20.89393936 -156.43207829
111  20.89390295 -156.43225017
111  20.89398483 -156.43179065
112  20.89398483 -156.43179065  20.89398094 -156.43168405
111  20.89393643 -156.43164352
111  20.89376973 -156.43166367
112  20.89376973 -156.43166367  20.89374046 -156.43166704
111  20.89372122 -156.43168198
113  20.89356064 -156.43179889
111  20.89741598 -156.43679961
111  20.89762884 -156.43691473
111  20.89767309 -156.43691553
111  20.89877751 -156.43436029
112  20.89877751 -156.43436029  20.89873737 -156.43428434
111  20.89863971 -156.43428235
111  20.89804438 -156.43428093
111  20.89804214 -156.43372811
111  20.89802197 -156.43372811
111  20.89800517 -156.43359619
111  20.89799173 -156.43359499
111  20.89797044 -156.43353264
111  20.89794803 -156.43353623
111  20.89795185 -156.43446944
112  20.89795185 -156.43446944  20.89794640 -156.43471927
111  20.89785102 -156.43493857
111  20.89685085 -156.43724346
112  20.89685085 -156.43724346  20.89678784 -156.43738920
112  20.89695790 -156.43759095  20.89706759 -156.43765674
111  20.89695790 -156.43759095
113  20.89705136 -156.43763895
111  20.89800552 -156.43155364
111  20.89799898 -156.43162259
111  20.89795604 -156.43162359
111  20.89795434 -156.43257780
111  20.89928341 -156.43257366
112  20.89970910 -156.43224750  20.89984849 -156.43195946
111  20.89970910 -156.43224750
111  20.90082164 -156.42972306
112  20.90082164 -156.42972306  20.90087782 -156.42959987
113  20.90074975 -156.42950120
111  20.90042842 -156.42927095
112  20.90042842 -156.42927095  20.90042034 -156.42928936
112  20.90044895 -156.42928657  20.90046536 -156.42927541
111  20.90044895 -156.42928657
111  20.90124104 -156.42869856
112  20.90129096 -156.42863124  20.90131535 -156.42858272
111  20.90129096 -156.42863124
111  20.90167505 -156.42775143
112  20.90167505 -156.42775143  20.90172251 -156.42763817
112  20.90147745 -156.42756489  20.90135375 -156.42763900
111  20.90147745 -156.42756489
113  20.90103183 -156.42789901
111  20.89635838 -156.43277259
112  20.89648934 -156.43290999  20.89661145 -156.43291289
111  20.89648934 -156.43290999
111  20.89668639 -156.43291090
111  20.89774651 -156.43212170
111  20.89774020 -156.43205087
112  20.89774020 -156.43205087  20.89772309 -156.43192179
112  20.89756820 -156.43187387  20.89753319 -156.43189969
113  20.89756820 -156.43187387
111  20.89404431 -156.43342109
112  20.89404431 -156.43342109  20.89388949 -156.43342359
111  20.89386506 -156.43355000
111  20.89380421 -156.43388730
112  20.89380421 -156.43388730  20.89377931 -156.43404719
112  20.89403640 -156.43405915  20.89415077 -156.43396755
111  20.89403640 -156.43405915
111  20.89469836 -156.43357055
112  20.89469836 -156.43357055  20.89473920 -156.43353515
112  20.89455926 -156.43342165  20.89443802 -156.43342581
113  20.89455926 -156.43342165
111  20.89316804 -156.43470461
112  20.89321286 -156.43462787  20.89322420 -156.43457640
111  20.89321286 -156.43462787
111  20.89334777 -156.43391795
112  20.89329788 -156.43372923  20.89323020 -156.43367011
111  20.89329788 -156.43372923
111  20.89325367 -156.43369371
111  20.89159744 -156.43493124
111  20.89153407 -156.43500951
112  20.89153407 -156.43500951  20.89145783 -156.43511860
111  20.89155442 -156.43526508
111  20.89171843 -156.43552409
111  20.89183404 -156.43560755
112  20.89205318 -156.43553704  20.89216754 -156.43545876
113  20.89205318 -156.43553704
111  20.88994141 -156.43616070
112  20.88994141 -156.43616070  20.88985972 -156.43623149
111  20.88992797 -156.43636456
111  20.89014083 -156.43670391
112  20.89014083 -156.43670391  20.89018815 -156.43676497
111  20.89027730 -156.43679363
111  20.89043862 -156.43675766
111  20.89110543 -156.43625555
111  20.89117937 -156.43613612
112  20.89116996 -156.43596057  20.89111648 -156.43586631
111  20.89116996 -156.43596057
111  20.89092260 -156.43559939
112  20.89092260 -156.43559939  20.89087398 -156.43553763
113  20.89078951 -156.43553895
112  20.89435055 -156.43291427  20.89437261 -156.43291282
111  20.89435055 -156.43291427
111  20.89559129 -156.43290566
111  20.89741914 -156.43154660
112  20.89744199 -156.43122714  20.89731907 -156.43101894
111  20.89744199 -156.43122714
111  20.89723258 -156.43091771
112  20.89723258 -156.43091771  20.89716163 -156.43083577
111  20.89702447 -156.43088836
111  20.89442627 -156.43282532
111  20.89441694 -156.43281133
111  20.89433852 -156.43287529
114  20.89433852 -156.43287529  20.89432006 -156.43289071
111  20.90470272 -156.42560872
112  20.90470272 -156.42560872  20.90477890 -156.42544322
112  20.90448874 -156.42532354  20.90437223 -156.42540269
111  20.90448874 -156.42532354
111  20.90337689 -156.42615450
111  20.90275417 -156.42756781
113  20.90435201 -156.42639363
111  20.89755704 -156.43049429
111  20.89751191 -156.43057507
112  20.89751191 -156.43057507  20.89746524 -156.43066701
111  20.89753163 -156.43076738
111  20.89772787 -156.43106034
112  20.89804380 -156.43108337  20.89823985 -156.43093447
111  20.89804380 -156.43108337
111  20.89977254 -156.42979421
111  20.89986933 -156.42968024
112  20.89986933 -156.42968024  20.90008551 -156.42940222
112  20.89952571 -156.42906548  20.89931115 -156.42919500
111  20.89952571 -156.42906548
111  20.89944505 -156.42912247
111  20.89943376 -156.42910865
111  20.89919909 -156.42927668
113  20.89919237 -156.42926709
112  20.90164665 -156.43354700  20.90167204 -156.43333488
111  20.90164665 -156.43354700
112  20.90164665 -156.43354700  20.90166988 -156.43322581 53
112  20.90123237 -156.43349934  20.90120914 -156.43376044
111  20.90123237 -156.43349934
112  20.90123237 -156.43349934  20.90122652 -156.43372375 53
113  20.90142596 -156.43374485 53
111  20.89760317 -156.43419120
111  20.89710109 -156.43418694
111  20.89710016 -156.43421892
111  20.89708522 -156.43421992
111  20.89708522 -156.43444440
113  20.89760468 -156.43444959
130 Airport Boundary
111  20.90209582 -156.42163540
111  20.90353702 -156.42222872
111  20.90426870 -156.42075727
111  20.90664113 -156.42192019
111  20.90768323 -156.42351031
111  20.90619769 -156.42462576
111  20.90595379 -156.42562255
111  20.90517547 -156.42628785
111  20.89684269 -156.44559612
111  20.89669083 -156.44606197
111  20.89381611 -156.44308060
111  20.89343118 -156.44289931
111  20.89278449 -156.44240489
111  20.88788582 -156.45138925
111  20.88731745 -156.45185753
111  20.88572579 -156.45248221
111  20.88354449 -156.44889284
111  20.88270759 -156.44727097
111  20.88209206 -156.44572167
111  20.88011609 -156.44020100
111  20.88752143 -156.43461598
111  20.88670845 -156.43352833
111  20.88646825 -156.43269776
111  20.88648673 -156.43194629
111  20.88674540 -156.43147168
111  20.88711494 -156.43111572
111  20.88763229 -156.43095752
111  20.88920283 -156.43093774
111  20.88987557 -156.43078266
111  20.89033749 -156.43050250
111  20.89073782 -156.43007402
111  20.89092259 -156.42967849
111  20.89106117 -156.42925001
111  20.89189953 -156.42923719
111  20.89251542 -156.42910535
111  20.89319291 -156.42884166
111  20.89374721 -156.42849558
111  20.89394652 -156.42819294
111  20.89431606 -156.42773149
111  20.89477798 -156.42698986
111  20.89531689 -156.42641305
111  20.89585580 -156.42595159
111  20.89669243 -156.42545821
111  20.89753929 -156.42526044
111  20.89809359 -156.42530988
111  20.89840154 -156.42537581
111  20.89989733 -156.42429343
111  20.90003591 -156.42426047
111  20.90018988 -156.42435936
111  20.90052862 -156.42490324
113  20.90097515 -156.42508453
120 Runway Hold 17
111  20.89885894 -156.43327262 54 104
111  20.89892072 -156.43312844 54 104
115  20.89898386 -156.43298111
120 Runway Hold 16
111  20.89696804 -156.43780382 54 104
111  20.89700167 -156.43772675 54 104
115  20.89703648 -156.43764699
120 Runway Hold 15
111  20.88997763 -156.43671228 54 104
111  20.88975626 -156.43687577 54 104
115  20.88953271 -156.43704088
120 Runway Hold 14
111  20.89166429 -156.43546176 54 104
111  20.89139199 -156.43566408 54 104
115  20.89112204 -156.43586465
120 Runway Hold 13
111  20.89379316 -156.43387732 54 104
111  20.89355115 -156.43405674 54 104
115  20.89330546 -156.43423888
120 Runway Hold 12
111  20.89503900 -156.43295029 54 104
