I
1050 Generated by WorldEditor 2.3.0r2

1    895 0 0 KAMT Alexander Salamon
111  38.85355056 -083.56361725
112  38.85355056 -083.56361725  38.85365348 -083.56351286 51
111  38.85374075 -083.56360707 51
115  38.85391123 -083.56382798
120 Linear Feature 59
111  38.85287159 -083.56521762 54
115  38.85293636 -083.56530698
120 Linear Feature 57
111  38.85137028 -083.56642684 51
111  38.85179146 -083.56588852
112  38.85179146 -083.56588852  38.85180353 -083.56587582 51
111  38.85182424 -083.56586943 51
111  38.85204781 -083.56582143 51
111  38.85209621 -083.56581104
112  38.85209621 -083.56581104  38.85227056 -083.56576627 51
112  38.85268158 -083.56550397  38.85280031 -083.56537551
111  38.85268158 -083.56550397
112  38.85268158 -083.56550397  38.85277662 -083.56540114 51
116  38.85289351 -083.56527670  38.85292414 -083.56524414
120 Linear Feature 58
112  38.85204781 -083.56582143  38.85197620 -083.56583209 51
112  38.85200041 -083.56561314  38.85206351 -083.56550584
111  38.85200041 -083.56561314 51
115  38.85237672 -083.56512889
21  38.85393698 -083.56254958 2 225.0600 3.30 New Light Fixture 3
1300  38.85485782 -083.56340025 138.28 hangar props Hangar 6
1301 A none 
1300  38.85471332 -083.56434582 -226.94 hangar props Hangar 5
1301 A none 
1300  38.85456862 -083.56411984 -46.08 hangar props Hangar 4-I
1301 A none 
1300  38.85445496 -083.56407987 -226.10 hangar props Hangar 4-H
1301 A none 
1300  38.85448757 -083.56421862 -46.08 hangar props Hangar 4-G
1301 A none 
1300  38.85437731 -083.56417845 -226.10 hangar props Hangar 4-F
1301 A none 
1300  38.85440766 -083.56431595 -46.08 hangar props Hangar 4-E
1301 A none 
1300  38.85430330 -083.56427396 -226.10 hangar props Hangar 4-D
1301 A none 
1300  38.85432732 -083.56441705 -46.08 hangar props Hangar 4-C
1301 A none 
1300  38.85421999 -083.56437664 -226.10 hangar props Hangar 4-B
1301 A none 
1300  38.85424485 -083.56451883 -46.08 hangar props Hangar 4-A
1301 A none 
1300  38.85405431 -083.56454672 -224.37 hangar props Hangar 3
1301 A none 
1300  38.85389606 -083.56475066 -224.37 hangar props Hangar 2
1301 A none 
1300  38.85373083 -083.56496052 -224.37 hangar props Hangar 1
1301 A none 
18  38.85498012 -083.56354040 1 New Airport Beacon 1
19  38.85545627 -083.56202039 1 New Windsock 2
51 12280 Alexander Salamon Unicom
99
