I
1050 Generated by WorldEditor 2.1.0r1

1    645 1 0 EBLG Liege
1302 city Liège
112  50.64678488  005.45768571  50.64673215  005.45775017
111  50.64668204  005.45777720
111  50.64677932  005.45795726
111  50.64745994  005.45688104
111  50.64756278  005.45669598
111  50.64763384  005.45653218
111  50.64818906  005.45509701
111  50.64814028  005.45478927
111  50.64812577  005.45489739
111  50.64754037  005.45645686
111  50.64745203  005.45662944
113  50.64737984  005.45675523
110 2 0.00 271.0000 New Taxiway 28
111  50.64813071  005.45177139
111  50.64808237  005.45181125
111  50.64809184  005.45184903
111  50.64810105  005.45188575
111  50.64809445  005.45191521
111  50.64812192  005.45200878
111  50.64819993  005.45195506
111  50.64817686  005.45185110
111  50.64814829  005.45183724
113  50.64814494  005.45182467
110 2 0.00 271.0000 New Taxiway 27
111  50.64836914  005.45104364
111  50.64845594  005.45085476
111  50.64839880  005.45067629
111  50.64825817  005.45065896
111  50.64820565  005.45076983
111  50.64817842  005.45073619
111  50.64817008  005.45072595
111  50.64817582  005.45071481
111  50.64797751  005.45047018
111  50.64787791  005.45067342
111  50.64807586  005.45091689
111  50.64808160  005.45090505
111  50.64808919  005.45091438
111  50.64823729  005.45110082
113  50.64824278  005.45102631
110 2 0.00 271.0000 New Taxiway 26
111  50.64958323  005.45110256
111  50.64966014  005.45092407
111  50.64959971  005.45073000
111  50.64946677  005.45071787
111  50.64940634  005.45083570
111  50.64933906  005.45076541
111  50.64934435  005.45075566
111  50.64913704  005.45052714
111  50.64904538  005.45073693
111  50.64925174  005.45096307
111  50.64925704  005.45095193
111  50.64944150  005.45115800
113  50.64944370  005.45108696
110 2 0.00 271.0000 New Taxiway 25
111  50.65045892  005.45151670
111  50.65017969  005.45182906
111  50.65000687  005.45202237
111  50.64973706  005.45232420
111  50.65006008  005.45301041
111  50.65013919  005.45292377
111  50.65012930  005.45289431
111  50.65021610  005.45279553
111  50.65006997  005.45248016
111  50.65012272  005.45242029
111  50.65029193  005.45277725
111  50.65050092  005.45254006
111  50.65033172  005.45218309
111  50.65051276  005.45197763
111  50.65043145  005.45181128
113  50.65054242  005.45168825
110 2 0.00 271.0000 New Taxiway 24
111  50.65051495  005.44982717
111  50.65045453  005.45001952
111  50.65052045  005.45019627
111  50.65062483  005.45018934
111  50.65066328  005.45015815
111  50.65071712  005.44999353
111  50.65064900  005.44981851
113  50.65052964  005.44982622
110 2 0.00 271.0000 New Taxiway 23
111  50.65051754  005.44924092
111  50.65044294  005.44918525
111  50.65039519  005.44914963
111  50.65039110  005.44913983
111  50.65038248  005.44914430
111  50.65037948  005.44913051
111  50.65038711  005.44912591
111  50.65030469  005.44875160
111  50.65015157  005.44883479
111  50.65023547  005.44921026
111  50.65024393  005.44920620
111  50.65031853  005.44951000
113  50.65035344  005.44965215
110 2 0.00 271.0000 New Taxiway 22
111  50.65132911  005.44870428
111  50.65119727  005.44856911
111  50.65117986  005.44853351
111  50.65109339  005.44843235
112  50.65109339  005.44843235  50.65105604  005.44837690
111  50.65105264  005.44828475
111  50.65097512  005.44848126
112  50.65107657  005.44847514  50.65113371  005.44852539
111  50.65113794  005.44860724
111  50.65114272  005.44867112
111  50.65091709  005.44928133
111  50.65088743  005.44929172
111  50.65087424  005.44931425
112  50.65075118  005.44930385  50.65069954  005.44924147
111  50.65071090  005.44915110
111  50.65062352  005.44937260
112  50.65067647  005.44934717  50.65070810  005.44935584
111  50.65067647  005.44934717
111  50.65072538  005.44936271
111  50.65099840  005.44944941
112  50.65099840  005.44944941  50.65102147  005.44945288
111  50.65103026  005.44943555
113  50.65105333  005.44943555
110 2 0.00 271.0000 New Taxiway 21
111  50.65147085  005.44855006
111  50.65172356  005.44868002
111  50.65176782  005.44847214
111  50.65204141  005.44860558
111  50.65212551  005.44821060
111  50.65185193  005.44807717
111  50.65192023  005.44775639
111  50.65165214  005.44761256
111  50.65159012  005.44793326
113  50.65152742  005.44825751
110 2 0.00 271.0000 New Taxiway 17
111  50.65130714  005.44668547
111  50.65137415  005.44658016
111  50.65140523  005.44662117
111  50.65139905  005.44663231
111  50.65159239  005.44688747
111  50.65169732  005.44669278
111  50.65150469  005.44643793
111  50.65149851  005.44644629
111  50.65149111  005.44643650
111  50.65149744  005.44642452
111  50.65127638  005.44619680
111  50.65112805  005.44644634
113  50.65117419  005.44664735
110 2 0.00 271.0000 New Taxiway 16
112  50.65039849  005.44484518  50.65024137  005.44465630
111  50.65012271  005.44458526
111  50.65012710  005.44456100
111  50.65001503  005.44454194
111  50.64998976  005.44475507
111  50.65010733  005.44482092
111  50.65016240  005.44500375
111  50.65027999  005.44539413
111  50.65026430  005.44547426
111  50.65025331  005.44548293
111  50.65026525  005.44552283
111  50.65025644  005.44552944
111  50.65025246  005.44551552
111  50.65002548  005.44568579
111  50.65009444  005.44591705
111  50.65032107  005.44574704
111  50.65031753  005.44573521
111  50.65032670  005.44572833
111  50.65033473  005.44575520
111  50.65034572  005.44574653
111  50.65039458  005.44577452
111  50.65067326  005.44669965
111  50.65059160  005.44691863
111  50.65060491  005.44693336
111  50.65060003  005.44694435
111  50.65059267  005.44693680
111  50.65044779  005.44726299
111  50.65058119  005.44740939
111  50.65072594  005.44708349
111  50.65071748  005.44707479
111  50.65072249  005.44706351
111  50.65073737  005.44707998
111  50.65075451  005.44705284
111  50.65077565  005.44703955
111  50.65097593  005.44770598
111  50.65102916  005.44788115
111  50.65095225  005.44815148
111  50.65106762  005.44824679
111  50.65108472  005.44819653
111  50.65112365  005.44808216
112  50.65112365  005.44808216  50.65121375  005.44774079
111  50.65121045  005.44758310
111  50.65121155  005.44751205
112  50.65113794  005.44693847  50.65106322  005.44667854
111  50.65113794  005.44693847
111  50.65115881  005.44678944
111  50.65109728  005.44680157
113  50.65065417  005.44533386
110 2 0.00 271.0000 New Taxiway 15
111  50.65058198  005.44467883
111  50.65056440  005.44488850
111  50.65065779  005.44499421
111  50.65069844  005.44500287
111  50.65078524  005.44494222
111  50.65080392  005.44473775
111  50.65072265  005.44463118
113  50.65068274  005.44462257
110 2 0.00 271.0000 New Taxiway 14
111  50.64953269  005.44389213
111  50.64963927  005.44402210
111  50.64975464  005.44394412
111  50.64977002  005.44390773
111  50.64977881  005.44373618
111  50.64967662  005.44360449
111  50.64966784  005.44360622
111  50.64966014  005.44358543
111  50.64953956  005.44350443
111  50.64952952  005.44350179
111  50.64953041  005.44348647
111  50.64928302  005.44342156
111  50.64925625  005.44367462
111  50.64950524  005.44373995
111  50.64950701  005.44372603
111  50.64951544  005.44372824
113  50.64954917  005.44373671
110 2 0.00 271.0000 New Taxiway 13
111  50.64892829  005.44447938
111  50.64892731  005.44460780
111  50.64892619  005.44467363
111  50.64891191  005.44468922
111  50.64892538  005.44471022
111  50.64891877  005.44472023
111  50.64891241  005.44471020
111  50.64873092  005.44498515
111  50.64884387  005.44516872
111  50.64902433  005.44489460
111  50.64901744  005.44488374
111  50.64916162  005.44466473
111  50.64922285  005.44457139
111  50.64924592  005.44456273
113  50.64924691  005.44455943
110 2 0.00 271.0000 New Taxiway 12
111  50.64839990  005.44394759
111  50.64850978  005.44392333
111  50.64855922  005.44384882
111  50.64857900  005.44371193
111  50.64850648  005.44355944
111  50.64837573  005.44358717
113  50.64832079  005.44379337
110 2 0.00 271.0000 New Taxiway 10
111  50.64662216  005.44262108
111  50.64652108  005.44291564
111  50.64676829  005.44314436
111  50.64685180  005.44292257
111  50.64683641  005.44291044
111  50.64682103  005.44287406
111  50.64681444  005.44287926
111  50.64678477  005.44287406
111  50.64679576  005.44285153
111  50.64666611  005.44273371
111  50.64667600  005.44270425
111  50.64667380  005.44266786
111  50.64666466  005.44265959
111  50.64666137  005.44266652
111  50.64664689  005.44265339
113  50.64665018  005.44264647
110 2 0.00 271.0000 New Taxiway 8
111  50.64766836  005.44141948
111  50.64808447  005.44027421
111  50.64807181  005.44026423
111  50.64792783  005.44033409
111  50.64782499  005.44024677
111  50.64772531  005.43965542
111  50.64705711  005.43905510
111  50.64700567  005.43900888
111  50.64694214  005.43895181
111  50.64658931  005.43910900
111  50.64628396  005.43994485
111  50.64645624  005.44010464
111  50.64645533  005.44011330
112  50.64646540  005.44024181  50.64643885  005.44031978
111  50.64646540  005.44024181
111  50.64624291  005.44084826
111  50.64627862  005.44088147
111  50.64632714  005.44076163
112  50.64632714  005.44076163  50.64636377  005.44071542
111  50.64640955  005.44072553
111  50.64641138  005.44071975
111  50.64664833  005.44093602
111  50.64664502  005.44095541
112  50.64665739  005.44106463  50.64664183  005.44111228
111  50.64665739  005.44106463
111  50.64646328  005.44158300
111  50.64651088  005.44162259
111  50.64653401  005.44156082
111  50.64658437  005.44160413
111  50.64660297  005.44155446
111  50.64656232  005.44151950
111  50.64655909  005.44149384
111  50.64670499  005.44110422
112  50.64670499  005.44110422  50.64672697  005.44105946
111  50.64677458  005.44106695
111  50.64678094  005.44105704
111  50.64709168  005.44134065
111  50.64684422  005.44202101
111  50.64687566  005.44205007
111  50.64683907  005.44215073
111  50.64680733  005.44212244
111  50.64667416  005.44248858
111  50.64668606  005.44249436
111  50.64669980  005.44250157
111  50.64671445  005.44250157
111  50.64673642  005.44252901
111  50.64674649  005.44255933
111  50.64676572  005.44257522
111  50.64674741  005.44263586
111  50.64680875  005.44270084
111  50.64681882  005.44269795
111  50.64683897  005.44272683
111  50.64684904  005.44270950
111  50.64687651  005.44274416
111  50.64684904  005.44282502
111  50.64687834  005.44284812
111  50.64706421  005.44235141
111  50.64702734  005.44231854
111  50.64706382  005.44222395
111  50.64727205  005.44241638
112  50.64727205  005.44241638  50.64731325  005.44246403
111  50.64729403  005.44253623
111  50.64729952  005.44254201
111  50.64738009  005.44228354
111  50.64737460  005.44228210
112  50.64728853  005.44231819  50.64724001  005.44228643
111  50.64728853  005.44231819
111  50.64724825  005.44228932
111  50.64724550  005.44226621
111  50.64745700  005.44169441
111  50.64746891  005.44169007
111  50.64748996  005.44170885
112  50.64748996  005.44170885  50.64752293  005.44174350
111  50.64752110  005.44181570
111  50.64752750  005.44182003
111  50.64760625  005.44159910
111  50.64759984  005.44159766
112  50.64751560  005.44162510  50.64747165  005.44159911
111  50.64751560  005.44162510
111  50.64680692  005.44099009
111  50.64681242  005.44097854
112  50.64679168  005.44087982  50.64679874  005.44081227
111  50.64679168  005.44087982
111  50.64678631  005.44087463
111  50.64688362  005.44061734
111  50.64693925  005.44066887
111  50.64696200  005.44060873
111  50.64690636  005.44055720
111  50.64691878  005.44052437
111  50.64686966  005.44047684
111  50.64673953  005.44082936
111  50.64673720  005.44082711
112  50.64673720  005.44082711  50.64670099  005.44087307
111  50.64666382  005.44084236
111  50.64665833  005.44085391
111  50.64644892  005.44066199
112  50.64644892  005.44066199  50.64640680  005.44059846
111  50.64642603  005.44051038
111  50.64655435  005.44018910
111  50.64655841  005.44017806
111  50.64679341  005.44039104
111  50.64708532  005.43959740
111  50.64685032  005.43938442
111  50.64685362  005.43937545
111  50.64674466  005.43927438
111  50.64674191  005.43925994
111  50.64675931  005.43921373
111  50.64693602  005.43913576
111  50.64721024  005.43938336
111  50.64720566  005.43939058
112  50.64722825  005.43949284  50.64721986  005.43956503
111  50.64722825  005.43949284
111  50.64723174  005.43949637
111  50.64717451  005.43964919
111  50.64721686  005.43969212
111  50.64727409  005.43953931
111  50.64728052  005.43954583
112  50.64728052  005.43954583  50.64730799  005.43949770
111  50.64734848  005.43951954
111  50.64735306  005.43951232
111  50.64763005  005.43976242
111  50.64768499  005.44005843
111  50.64766851  005.44008876
111  50.64765569  005.44009598
111  50.64755223  005.44000405
111  50.64754849  005.44001431
111  50.64731806  005.43981336
111  50.64702818  005.44060904
111  50.64725861  005.44080999
111  50.64725387  005.44082256
111  50.64720504  005.44077683
111  50.64717800  005.44084861
111  50.64722683  005.44089434
111  50.64720964  005.44093997
111  50.64724048  005.44096757
111  50.64726360  005.44098826
111  50.64728563  005.44100797
111  50.64730351  005.44096067
111  50.64733065  005.44088885
111  50.64761449  005.44114284
113  50.64765702  005.44141152
111  50.64700395  005.44216862
111  50.64696652  005.44226433
111  50.64689574  005.44220124
113  50.64693605  005.44210588
110 2 0.00 271.0000 New Taxiway 7
111  50.64806068  005.44456862
111  50.64800574  005.44442663
111  50.64798361  005.44436406
112  50.64804618  005.44426178  50.64811485  005.44425216
111  50.64804618  005.44426178
111  50.64804587  005.44425768
111  50.64795075  005.44423378
112  50.64792867  005.44432917  50.64792562  005.44438091
111  50.64792867  005.44432917
111  50.64791647  005.44434240
112  50.64791647  005.44434240  50.64784398  005.44424734
111  50.64777073  005.44420041
111  50.64777300  005.44418912
111  50.64757948  005.44414050
111  50.64776615  005.44428946
112  50.64776615  005.44428946  50.64793402  005.44442302
111  50.64801489  005.44461796
111  50.64990181  005.44925562
112  50.64990181  005.44925562  50.64997887  005.44945297
111  50.64998116  005.44970207
111  50.64998296  005.45025682
111  50.64998313  005.45030977
111  50.64998456  005.45074898
111  50.64998498  005.45087775
111  50.64998116  005.45088738
111  50.64997567  005.45099136
111  50.64997277  005.45104622
111  50.64995827  005.45116535
111  50.64993233  005.45146018
112  50.64997353  005.45136511  50.64999489  005.45130615
111  50.65000792  005.45124599
111  50.65008493  005.45085850
111  50.65004525  005.45082601
111  50.65003686  005.45082360
111  50.65003610  005.45068745
111  50.65003076  005.44972613
112  50.64995522  005.44923637  50.64986747  005.44901735
113  50.64995522  005.44923637
110 2 0.00 271.0000 New Taxiway 6
111  50.64732824  005.44440973
111  50.64732604  005.44442359
111  50.64726913  005.44446100
111  50.64730407  005.44448770
111  50.64724144  005.44468003
111  50.64731945  005.44485504
111  50.64745789  005.44482905
111  50.64749780  005.44470203
111  50.64753896  005.44473270
111  50.64753491  005.44474605
111  50.64776295  005.44491602
111  50.64783340  005.44468471
111  50.64760539  005.44451473
111  50.64760061  005.44452692
111  50.64759275  005.44452107
113  50.64759999  005.44449690
110 2 0.00 271.0000 New Taxiway 5
111  50.64647123  005.44729123
111  50.64651139  005.44725254
111  50.64664044  005.44717168
111  50.64660748  005.44703133
111  50.64647673  005.44710930
111  50.64649211  005.44717341
113  50.64645256  005.44720806
110 2 0.00 271.0000 New Taxiway 3
111  50.64614309  005.44631089
111  50.64611013  005.44640272
111  50.64607607  005.44648589
111  50.64603761  005.44655867
111  50.64605739  005.44656906
111  50.64605189  005.44658812
111  50.64611232  005.44663664
111  50.64608376  005.44673020
111  50.64614639  005.44677352
111  50.64616067  005.44677179
111  50.64618715  005.44675508
111  50.64622431  005.44677725
111  50.64623031  005.44680098
111  50.64630824  005.44710935
111  50.64632563  005.44711352
111  50.64632998  005.44712394
111  50.64635500  005.44710736
111  50.64626488  005.44675611
111  50.64627981  005.44669663
111  50.64659467  005.44649803
111  50.64680452  005.44729680
111  50.64703965  005.44714433
111  50.64684682  005.44640694
111  50.64683097  005.44640589
111  50.64681692  005.44634304
111  50.64685067  005.44631089
111  50.64685287  005.44628490
111  50.64683968  005.44622426
111  50.64685287  005.44621386
111  50.64683419  005.44614282
111  50.64681847  005.44614893
111  50.64680123  005.44613935
111  50.64677046  005.44615495
111  50.64675728  005.44610643
111  50.64669355  005.44608738
111  50.64664850  005.44589331
111  50.64706384  005.44453819
111  50.64699241  005.44448115
111  50.64705064  005.44429401
111  50.64700467  005.44425949
111  50.64695835  005.44422470
111  50.64707591  005.44412940
112  50.64727478  005.44406183  50.64737916  005.44408955
111  50.64727478  005.44406183
111  50.64729126  005.44385390 20
111  50.64722094  005.44384004
111  50.64719238  005.44381578
111  50.64712316  005.44359919
111  50.64718688  005.44338433
111  50.64706382  005.44329423
111  50.64702664  005.44341607
111  50.64697515  005.44348243
111  50.64691571  005.44352540
111  50.64690870  005.44354463
111  50.64691443  005.44356780
111  50.64690032  005.44358084
111  50.64690634  005.44362454
111  50.64690041  005.44364802
112  50.64690041  005.44364802  50.64692696  005.44365379
111  50.64693771  005.44370743
111  50.64684195  005.44402116
111  50.64678427  005.44397496
111  50.64677373  005.44400803
111  50.64683142  005.44405423
111  50.64643940  005.44534007
111  50.64636147  005.44538169
111  50.64629611  005.44559696
113  50.64632302  005.44572138
111  50.64647073  005.44656575
111  50.64644784  005.44648272
111  50.64661799  005.44637323
111  50.64663935  005.44644663
112  50.64665690  005.44644542  50.64665766  005.44644542
111  50.64667674  005.44645866
111  50.64669353  005.44644663
111  50.64669810  005.44643580
111  50.64671413  005.44642858
111  50.64674083  005.44643459
111  50.64676754  005.44646467
111  50.64680950  005.44644422
111  50.64681484  005.44645746
111  50.64680874  005.44646828
111  50.64683697  005.44658019
111  50.64682019  005.44663795
111  50.64692243  005.44704225
111  50.64693540  005.44704104
111  50.64695676  005.44712167
111  50.64684994  005.44718905
111  50.64672786  005.44671977
111  50.64670192  005.44669691
113  50.64664164  005.44646227
110 2 0.00 271.0000 New Taxiway 1
111  50.64491563  005.45133257
111  50.64463395  005.45177276
111  50.64572669  005.45350361
111  50.64572064  005.45351227
112  50.64572064  005.45351227  50.64582704  005.45377535 3 102
112  50.64554851  005.45416549  50.64537088  005.45422469
111  50.64554851  005.45416549 3 102
111  50.64550328  005.45417682 3 102
111  50.64533006  005.45422019 3 102
111  50.64527462  005.45423407 3 102
111  50.64513337  005.45426944
111  50.64513228  005.45427984
111  50.64509566  005.45427984 3 102
111  50.64431812  005.45427983
111  50.64431812  005.45433008
111  50.64436426  005.45433008
111  50.64436316  005.45439418
111  50.64440821  005.45439592
111  50.64440931  005.45445829
111  50.64445326  005.45446002
111  50.64445326  005.45452067
111  50.64449831  005.45452413
111  50.64449721  005.45458477
111  50.64454336  005.45458650
111  50.64454116  005.45465754
111  50.64458840  005.45465928
111  50.64458731  005.45472858
111  50.64463125  005.45473205
111  50.64463235  005.45479789
111  50.64463894  005.45479789 3 102
112  50.64477629  005.45468498  50.64487590  005.45466361
111  50.64477629  005.45468498 3 102
111  50.64527251  005.45462136 3 102
111  50.64532878  005.45461461 3 102
111  50.64553441  005.45458998 3 102
111  50.64569771  005.45459087 3 102
111  50.64585524  005.45459172 3 102
112  50.64605191  005.45472341  50.64611454  005.45482737
111  50.64605191  005.45472341
111  50.64609165  005.45478232
111  50.64671348  005.45423540 102
111  50.64715316  005.45384870 102
111  50.64726381  005.45375138
111  50.64735830  005.45374965
111  50.64735784  005.45349199 102
111  50.64735597  005.45245026
111  50.64736228  005.45242501
111  50.64735592  005.45242243
111  50.64735500  005.45191296
112  50.64731106  005.45149017  50.64727370  005.45133423
111  50.64723195  005.45123893
111  50.64711757  005.45095514
111  50.64712276  005.45094871
111  50.64708535  005.45087521
111  50.64695820  005.45055985
111  50.64674229  005.45002266
111  50.64631218  005.44895249
111  50.64609321  005.44840767
111  50.64605631  005.44831585
112  50.64605631  005.44831585  50.64585634  005.44776833
111  50.64603104  005.44715322
111  50.64611930  005.44687368
111  50.64599569  005.44678272
111  50.64598745  005.44681015
111  50.64598013  005.44680582
111  50.64593435  005.44672351
112  50.64593435  005.44672351  50.64551811  005.44730396
111  50.64503940  005.44691668
111  50.64502750  005.44684737
111  50.64520879  005.44626260
112  50.64519322  005.44625971  50.64518498  005.44629003
111  50.64518040  005.44625682
111  50.64501010  005.44681705
112  50.64501010  005.44681705  50.64497714  005.44685979
111  50.64494875  005.44684160
111  50.64441150  005.44629607
111  50.64434686  005.44623043
111  50.64426012  005.44614236
111  50.64433337  005.44596308
111  50.64400558  005.44563024
111  50.64393233  005.44580952
111  50.64372180  005.44559574
111  50.64365633  005.44552927
112  50.64367034  005.44543319  50.64368636  005.44538145
111  50.64367034  005.44543319
111  50.64369247  005.44537303
111  50.64366886  005.44534883
111  50.64364673  005.44540899
112  50.64364673  005.44540899  50.64362461  005.44544869
111  50.64357215  005.44544379
111  50.64331772  005.44518424
112  50.64331316  005.44506892  50.64333071  005.44501357
111  50.64331316  005.44506892
111  50.64333453  005.44501598
111  50.64331152  005.44499423
111  50.64329016  005.44504717
112  50.64329016  005.44504717  50.64326193  005.44509048
111  50.64321372  005.44507873
111  50.64301641  005.44487855
112  50.64301680  005.44479996  50.64303282  005.44475905
111  50.64301680  005.44479996
111  50.64305113  005.44472296
111  50.64302895  005.44470058
111  50.64299461  005.44477759
112  50.64299461  005.44477759  50.64297401  005.44481850
111  50.64294399  005.44480509
111  50.64198610  005.44383331
111  50.64196266  005.44367513
111  50.64197985  005.44363370
111  50.64196512  005.44360520
111  50.64189606  005.44353706
111  50.64186495  005.44352965
111  50.64185168  005.44356661
111  50.64175535  005.44359901
111  50.64140871  005.44324702
111  50.64133855  005.44341910
111  50.64136323  005.44344424
111  50.64135999  005.44345290
111  50.64135999  005.44366184
112  50.64178716  005.44386726  50.64201881  005.44408094
111  50.64178716  005.44386726
111  50.64182535  005.44390613
111  50.64179119  005.44399078
111  50.64174969  005.44409362
111  50.64177814  005.44412258
111  50.64181062  005.44415564
111  50.64185311  005.44405037
111  50.64188629  005.44396815
111  50.64204958  005.44413433
111  50.64201539  005.44421905
111  50.64197391  005.44432182
111  50.64200411  005.44435256
111  50.64203560  005.44438460
111  50.64207759  005.44428055
111  50.64211126  005.44419711
111  50.64225334  005.44434170
111  50.64222003  005.44442363
111  50.64217704  005.44452940
111  50.64220856  005.44456149
111  50.64223927  005.44459274
111  50.64228184  005.44448802
111  50.64231557  005.44440504
111  50.64244275  005.44453448
111  50.64240826  005.44461849
111  50.64236569  005.44472217
111  50.64239707  005.44475411
111  50.64242793  005.44478551
111  50.64247050  005.44468181
111  50.64250499  005.44459782
111  50.64273269  005.44482955
111  50.64269897  005.44491144
111  50.64265639  005.44501484
111  50.64268837  005.44504739
111  50.64272178  005.44508140
111  50.64276475  005.44497705
111  50.64279809  005.44489611
111  50.64294268  005.44504326
111  50.64290896  005.44512598
111  50.64286714  005.44522856
111  50.64289867  005.44526064
111  50.64293148  005.44529404
111  50.64297430  005.44518902
111  50.64300702  005.44510874
111  50.64303960  005.44514191
111  50.64303350  005.44515273
111  50.64304740  005.44520220
111  50.64290247  005.44575695
111  50.64288316  005.44580421
111  50.64278229  005.44596061
111  50.64277313  005.44594377
111  50.64276078  005.44596292
111  50.64274656  005.44596042
111  50.64273706  005.44594409
111  50.64275461  005.44591882
111  50.64274679  005.44590538
111  50.64272924  005.44593065
111  50.64271320  005.44590308
111  50.64268707  005.44594360
111  50.64273057  005.44600977
111  50.64271148  005.44603936
111  50.64272064  005.44605620
111  50.64269642  005.44609376
111  50.64272057  005.44613220
111  50.64291438  005.44583247
111  50.64293416  005.44578373
111  50.64307919  005.44522861
111  50.64310249  005.44522295
111  50.64310860  005.44521212
111  50.64315432  005.44525865
111  50.64312053  005.44533601
111  50.64307496  005.44544033
111  50.64311137  005.44547739
111  50.64314088  005.44550742
111  50.64318573  005.44540474
111  50.64322024  005.44532574
111  50.64334546  005.44545318
111  50.64331204  005.44553277
111  50.64326916  005.44563487
111  50.64329994  005.44566619
111  50.64333238  005.44569920
111  50.64337430  005.44559938
111  50.64340868  005.44551752
111  50.64354937  005.44566070
111  50.64352141  005.44572662
111  50.64351497  005.44574180
111  50.64347078  005.44584600
111  50.64350118  005.44587694
111  50.64353385  005.44591018
111  50.64357909  005.44580350
111  50.64358609  005.44578879
111  50.64361244  005.44572489
111  50.64364960  005.44576271
111  50.64375155  005.44586647
111  50.64371991  005.44594590
111  50.64367678  005.44605417
111  50.64373879  005.44611728
111  50.64378218  005.44600835
111  50.64381356  005.44592958
111  50.64393901  005.44605802
111  50.64386499  005.44624452
111  50.64389591  005.44627586
111  50.64392849  005.44630888
111  50.64397529  005.44619096
111  50.64400250  005.44612238
111  50.64412768  005.44624927
111  50.64409852  005.44631501
111  50.64409326  005.44632689
111  50.64404604  005.44643336
111  50.64408164  005.44646957
111  50.64411247  005.44650093
111  50.64415975  005.44639432
111  50.64416553  005.44638128
111  50.64419411  005.44631684
111  50.64485792  005.44699238
111  50.64520679  005.44734743
111  50.64516680  005.44746257
111  50.64513333  005.44756941
111  50.64511930  005.44757972
111  50.64512517  005.44760508
111  50.64511489  005.44761105
111  50.64511171  005.44759801
111  50.64487656  005.44773443
111  50.64493158  005.44797429
111  50.64516609  005.44783614
111  50.64516355  005.44782211
111  50.64538958  005.44768895
111  50.64548664  005.44763255
111  50.64552285  005.44766833
111  50.64558327  005.44773101
111  50.64564663  005.44780927
112  50.64564663  005.44780927  50.64574515  005.44792333
111  50.64583598  005.44815551
111  50.64620134  005.44906503
111  50.64612542  005.44913599
111  50.64606907  005.44918563
111  50.64605211  005.44918677
111  50.64605088  005.44921414
111  50.64604134  005.44921414
111  50.64604191  005.44920015
111  50.64579011  005.44916907
111  50.64577772  005.44942271
111  50.64602951  005.44945380
111  50.64603082  005.44943892
111  50.64604035  005.44943892
111  50.64607870  005.44943482
111  50.64625635  005.44946307
111  50.64636869  005.44948162
111  50.64699286  005.45103538
111  50.64693170  005.45111417
111  50.64689011  005.45116774
111  50.64686886  005.45116548
111  50.64686748  005.45119461
111  50.64685793  005.45119346
111  50.64685882  005.45117953
111  50.64660785  005.45114934
111  50.64659538  005.45140377
111  50.64684688  005.45143382
111  50.64684776  005.45141990
111  50.64685611  005.45142090
111  50.64706730  005.45144992
111  50.64716544  005.45146499
111  50.64717460  005.45149531
111  50.64718795  005.45155602
111  50.64721854  005.45173790
111  50.64722770  005.45182742
111  50.64722800  005.45188152
111  50.64722828  005.45193326 3 102
111  50.64723081  005.45239200
112  50.64723081  005.45239200  50.64722129  005.45282894 3 102
111  50.64712332  005.45301867
111  50.64709585  005.45302012
111  50.64629268  005.45174483
111  50.64626796  005.45177949
111  50.64630990  005.45184615
111  50.64630551  005.45185135
