A
1050 Generated by WorldEditor 2.0.0r4

1    113 0 0 PAPG Petersburg James A. Johnson
111  56.80572762 -132.93641775
111  56.80557604 -132.93631861
111  56.80553595 -132.93651534
111  56.80555204 -132.93652585
111  56.80545887 -132.93698936
111  56.80559868 -132.93708681
111  56.80569853 -132.93715725
111  56.80566468 -132.93732026
111  56.80478353 -132.93670384
111  56.80512204 -132.93488271
112  56.80512204 -132.93488271  56.80516122 -132.93462249
111  56.80502045 -132.93445658
111  56.80456592 -132.93416814
112  56.80456592 -132.93416814  56.80450172 -132.93412848
112  56.80403701 -132.93457625  56.80390163 -132.93511736
111  56.80403701 -132.93457625
111  56.79868579 -132.96247505
111  56.79818959 -132.96215839
111  56.80432992 -132.93011242
113  56.80483408 -132.93042406
130 Airport Boundary 7
111  56.79595063 -132.96390433
111  56.80047857 -132.94033293
111  56.80158635 -132.93867811
111  56.80323525 -132.93007742
111  56.80479226 -132.92927091
111  56.80675767 -132.93036648
111  56.80679757 -132.93054887
111  56.80641546 -132.93235227
111  56.80638442 -132.93254588
111  56.80664045 -132.93269203
111  56.80595822 -132.93643956
111  56.80638282 -132.93672364
111  56.80674455 -132.93712183
111  56.80742616 -132.93847242
111  56.80741237 -132.93959545
111  56.80569210 -132.93851453
111  56.80460730 -132.93957569
113  56.79950362 -132.96615359
120 Linear Feature 23
111  56.80467036 -132.93362878 4 104
112  56.80462737 -132.93385561  56.80460607 -132.93396854
111  56.80462737 -132.93385561
112  56.80462737 -132.93385561  56.80460654 -132.93396607 4 104
116  56.80458667 -132.93407667  56.80458725 -132.93407774
120 Linear Feature 19
112  56.80599520 -132.93292017  56.80601400 -132.93268129 10
111  56.80590459 -132.93263445
112  56.80590459 -132.93263445  56.80576525 -132.93255169 10
111  56.80572935 -132.93282649 10
116  56.80565412 -132.93323245  56.80565156 -132.93324494
120 Linear Feature 14
112  56.80416848 -132.93252262  56.80410131 -132.93347603 1 101
115  56.80452211 -132.93378665
120 Linear Feature 131
111  56.80434907 -132.93256950 3 102
112  56.80462783 -132.93359996  56.80499251 -132.93391099
111  56.80462783 -132.93359996
112  56.80462783 -132.93359996  56.80463866 -132.93360867 3 102
112  56.80467036 -132.93362878  56.80468199 -132.93363658
111  56.80467036 -132.93362878 3 102
111  56.80513469 -132.93392920 3 102
112  56.80543681 -132.93366767  56.80554067 -132.93332795
111  56.80543681 -132.93366767 3 102
111  56.80610236 -132.93016778 3 102
111  56.80668755 -132.93052864 3 102
115  56.80642202 -132.93190628
120 Linear Feature 13
111  56.80415874 -132.93356002 1 101
111  56.80452211 -132.93378665 1 101
115  56.80462829 -132.93385623
120 Linear Feature 22
111  56.80504047 -132.93411761 57 101
115  56.80462737 -132.93385561
120 Linear Feature 15
111  56.80537726 -132.93433075 1 101
115  56.80504047 -132.93411761
120 Linear Feature 25
111  56.80582346 -132.93541041 1
111  56.80565065 -132.93529342 1
111  56.80533184 -132.93508208 1
111  56.80535399 -132.93496067 1
111  56.80553617 -132.93400962 1
111  56.80575282 -132.93416026 1
111  56.80584883 -132.93423445 1
115  56.80599162 -132.93434462
120 Linear Feature 26
112  56.80535399 -132.93496067  56.80541811 -132.93512929 10
111  56.80550700 -132.93512839 10
112  56.80563898 -132.93503721  56.80568856 -132.93493572
111  56.80563898 -132.93503721 10
112  56.80565181 -132.93498444  56.80565266 -132.93495945 10
111  56.80566087 -132.93464500 10
111  56.80569513 -132.93446069 10
111  56.80571785 -132.93433842 10
112  56.80575282 -132.93416026  56.80575253 -132.93416026
111  56.80575282 -132.93416026
112  56.80575282 -132.93416026  56.80575253 -132.93416026 10
116  56.80567264 -132.93392238  56.80555493 -132.93388523
120 Linear Feature 32
111  56.80616811 -132.93031533 1
111  56.80614072 -132.93029591 1
115  56.80611555 -132.93027894
120 Linear Feature 32
111  56.80639977 -132.93045742 1
111  56.80637238 -132.93043800 1
115  56.80634721 -132.93042102
120 Linear Feature 32
111  56.80613563 -132.93090085 1
111  56.80610824 -132.93088143 1
115  56.80608307 -132.93086446
120 Linear Feature 32
111  56.80603305 -132.93144234 1
111  56.80600566 -132.93142292 1
115  56.80598049 -132.93140594
120 Linear Feature 32
111  56.80663611 -132.93060836 1
111  56.80660872 -132.93058894 1
115  56.80658355 -132.93057197
120 Linear Feature 32
111  56.80636855 -132.93104867 1
111  56.80634116 -132.93102925 1
115  56.80631599 -132.93101228
120 Linear Feature 32
111  56.80626804 -132.93158714 1
111  56.80624064 -132.93156772 1
115  56.80621548 -132.93155075
120 Linear Feature 32
111  56.80628853 -132.93039075 1
111  56.80626114 -132.93037133 1
115  56.80623597 -132.93035435
120 Linear Feature 32
111  56.80652018 -132.93053283 1
111  56.80649279 -132.93051341 1
115  56.80646762 -132.93049644
120 Linear Feature 32
111  56.80625604 -132.93097627 1
111  56.80622865 -132.93095684 1
115  56.80620348 -132.93093987
120 Linear Feature 32
111  56.80615347 -132.93151775 1
111  56.80612608 -132.93149833 1
115  56.80610091 -132.93148136
120 Linear Feature 31
111  56.80662237 -132.93051800 1
115  56.80660872 -132.93058894
120 Linear Feature 31
111  56.80635481 -132.93095831 1
115  56.80634116 -132.93102925
120 Linear Feature 31
111  56.80625430 -132.93149679 1
115  56.80624064 -132.93156772
120 Linear Feature 31
111  56.80627479 -132.93030039 1
115  56.80626114 -132.93037133
120 Linear Feature 31
111  56.80650644 -132.93044247 1
115  56.80649279 -132.93051341
120 Linear Feature 31
111  56.80624230 -132.93088591 1
115  56.80622865 -132.93095684
120 Linear Feature 31
111  56.80613973 -132.93142739 1
115  56.80612608 -132.93149833
120 Linear Feature 31
111  56.80615437 -132.93022497 1
115  56.80614072 -132.93029591
120 Linear Feature 31
111  56.80638603 -132.93036706 1
115  56.80637238 -132.93043800
120 Linear Feature 31
111  56.80612189 -132.93081049 1
115  56.80610824 -132.93088143
120 Linear Feature 31
111  56.80601931 -132.93135198 1
115  56.80600566 -132.93142292
120 Linear Feature 30
111  56.80628103 -132.93080494 1
111  56.80631068 -132.93082525 1
115  56.80633325 -132.93084071
120 Linear Feature 30
111  56.80618051 -132.93134830 1
111  56.80621016 -132.93136861 1
115  56.80623272 -132.93138406
120 Linear Feature 30
111  56.80615708 -132.93072687 1
111  56.80618674 -132.93074718 1
115  56.80620930 -132.93076264
120 Linear Feature 30
111  56.80605656 -132.93127023 1
111  56.80608621 -132.93129054 1
115  56.80610877 -132.93130600
120 Linear Feature 30
111  56.80603955 -132.93065401 1
111  56.80606920 -132.93067432 1
115  56.80609176 -132.93068978
120 Linear Feature 30
111  56.80593902 -132.93119737 1
111  56.80596867 -132.93121767 1
115  56.80599124 -132.93123313
120 Linear Feature 29
111  56.80629683 -132.93089781 1
115  56.80631068 -132.93082525
120 Linear Feature 29
111  56.80619631 -132.93144116 1
115  56.80621016 -132.93136861
120 Linear Feature 29
111  56.80617289 -132.93081974 1
115  56.80618674 -132.93074718
120 Linear Feature 29
111  56.80607236 -132.93136310 1
115  56.80608621 -132.93129054
120 Linear Feature 29
111  56.80605535 -132.93074688 1
115  56.80606920 -132.93067432
120 Linear Feature 29
111  56.80595482 -132.93129023 1
115  56.80596867 -132.93121767
120 Linear Feature 34
111  56.80621426 -132.93247961 1
112  56.80622892 -132.93282195  56.80619422 -132.93301270 1
115  56.80607238 -132.93306581
120 Linear Feature 33
111  56.80584883 -132.93423445 1
111  56.80595474 -132.93369168 1
111  56.80601302 -132.93338893 1
111  56.80607238 -132.93306581 1
111  56.80619026 -132.93246603 1
111  56.80621426 -132.93247961 1
115  56.80636897 -132.93257577
120 Linear Feature 37
111  56.80595474 -132.93369168 1
115  56.80622803 -132.93386698
120 Linear Feature 36
111  56.80601302 -132.93338893 1
115  56.80617332 -132.93349789
120 Linear Feature 40
111  56.80550975 -132.93599931 1
115  56.80574268 -132.93614867
120 Linear Feature 39
111  56.80565065 -132.93529342 1
111  56.80550975 -132.93599931 1
115  56.80533540 -132.93690476
120 Linear Feature 44
111  56.80558508 -132.93460704 20
115  56.80560784 -132.93447873
120 Linear Feature 43
111  56.80573448 -132.93470282 20
115  56.80576003 -132.93457986
120 Linear Feature 42
111  56.80542085 -132.93488534 20
111  56.80549109 -132.93451126 20
111  56.80560784 -132.93447873 20
111  56.80561625 -132.93447512 20
112  56.80566275 -132.93445795  56.80569233 -132.93447713
111  56.80566275 -132.93445795 20
111  56.80568121 -132.93436431 20
112  56.80571785 -132.93433842  56.80574190 -132.93434992 20
111  56.80574208 -132.93440483 20
111  56.80572359 -132.93449500
112  56.80572359 -132.93449500  56.80575823 -132.93451382 20
111  56.80575674 -132.93457361 20
111  56.80576003 -132.93457986 20
111  56.80584083 -132.93473354 20
115  56.80577356 -132.93510490
120 Linear Feature 132
111  56.80398214 -132.93450157 3 102
112  56.80453464 -132.93404425  56.80491123 -132.93418827
111  56.80453464 -132.93404425 3 102
111  56.80458667 -132.93407667 3 102
111  56.80503465 -132.93435672 3 102
112  56.80518778 -132.93497475  56.80512641 -132.93544897
111  56.80518778 -132.93497475 3 102
111  56.80487150 -132.93660191 3 102
111  56.80533540 -132.93690476 3 102
115  56.80545887 -132.93698936
21  56.80276870 -132.93711849 2 251.0000 3.00 New Light Fixture 9
21  56.79987308 -132.95741084 2 71.0000 3.00 New Light Fixture 13
14  56.80596689 -132.93498275  82.02 0 New Tower Viewpoint 2
1300  56.80626313 -132.93312776 160.28 hangar jets|turboprops|props Hangar 02
1301 A none 
1300  56.80618982 -132.93356946 161.05 hangar jets|turboprops|props Hangar 01
1301 A none 
1300  56.80545025 -132.93650066 112.28 misc jets|turboprops|props Pacific Wings Charters 02
1301 A none 
1300  56.80540802 -132.93673613 111.45 misc jets|turboprops|props Pacific Wings Charters 01
1301 A none 
1300  56.80564170 -132.93555348 212.73 misc helos Temsco Helicopters 01
1301 A none 
1300  56.80626114 -132.93037133 -109.33 tie_down props GA 17
1301 A general_aviation 
1300  56.80614072 -132.93029591 -109.11 tie_down props GA 18
1301 A general_aviation 
1300  56.80637238 -132.93043800 -109.33 tie_down props GA 16
1301 A general_aviation 
1300  56.80649279 -132.93051341 -109.42 tie_down props GA 15
1301 A general_aviation 
1300  56.80660872 -132.93058894 -109.48 tie_down props GA 14
1301 A general_aviation 
1300  56.80606920 -132.93067432  70.91 tie_down props GA 13
1301 A general_aviation 
1300  56.80610824 -132.93088143 -109.28 tie_down props GA 12
1301 A general_aviation 
1300  56.80618674 -132.93074718  70.79 tie_down props GA 11
1301 A general_aviation 
1300  56.80622865 -132.93095684 -109.65 tie_down props GA 10
1301 A general_aviation 
1300  56.80631068 -132.93082525  70.89 tie_down props GA 09
1301 A general_aviation 
1300  56.80634116 -132.93102925 250.66 tie_down props GA 08
1301 A general_aviation 
1300  56.80596867 -132.93121767  71.27 tie_down props GA 07
1301 A general_aviation 
1300  56.80600566 -132.93142292 -109.42 tie_down props GA 06
1301 A general_aviation 
1300  56.80608621 -132.93129054  70.85 tie_down props GA 05
1301 A general_aviation 
1300  56.80612608 -132.93149833 -109.42 tie_down props GA 04
1301 A general_aviation 
1300  56.80621022 -132.93136874  71.21 tie_down props GA 03
1301 A general_aviation 
1300  56.80624064 -132.93156772 250.02 tie_down props GA 02
1301 A general_aviation 
1300  56.80571257 -132.93291844  71.25 tie_down jets|turboprops GA 01
1301 B general_aviation 
1300  56.80569513 -132.93446069  71.68 gate jets|turboprops Terminal
1301 C airline asa
1300  56.80608582 -132.93391730 160.02 tie_down jets|turboprops|props Maitenance 01
1301 A general_aviation 
18  56.80480531 -132.93554222 1 New Airport Beacon 20
19  56.80473686 -132.93552247 0 New Windsock 15
50 12580 AWOS 3
51 12250 CTAF
99
