I
1130 Generated by WorldEditor 2.2.0r2

1   3126 0 0 F49 Slaton Muni
112  33.48168277 -101.66072086  33.48166546 -101.66071117
111  33.48168277 -101.66072086
111  33.48160198 -101.66071674
111  33.47862673 -101.66122737
112  33.47862673 -101.66122737  33.47856652 -101.66124967
112  33.47851809 -101.66134917  33.47850368 -101.66140544
111  33.47851809 -101.66134917
112  33.47851809 -101.66134917  33.47851101 -101.66137680
112  33.47851026 -101.66144056  33.47851186 -101.66147355
111  33.47851026 -101.66144056
111  33.47853661 -101.66167287
112  33.47853661 -101.66167287  33.47855359 -101.66175017
112  33.47871560 -101.66182457  33.47882444 -101.66181002
111  33.47871560 -101.66182457
111  33.47871606 -101.66182765
111  33.47846357 -101.66187159
111  33.47841685 -101.66150671
112  33.47841685 -101.66150671  33.47840868 -101.66142910
112  33.47842269 -101.66131148  33.47843489 -101.66125823
111  33.47842269 -101.66131148
112  33.47842269 -101.66131148  33.47844674 -101.66120648
112  33.47861930 -101.66111032  33.47872740 -101.66107585
111  33.47861930 -101.66111032
111  33.48577276 -101.65987067
112  33.48577276 -101.65987067  33.48578732 -101.65986652
112  33.48580580 -101.65981477  33.48580441 -101.65979316
111  33.48580580 -101.65981477
111  33.48579631 -101.65975970
112  33.48579631 -101.65975970  33.48579146 -101.65973601
112  33.48572598 -101.65972224  33.48568820 -101.65972515
111  33.48572598 -101.65972224
111  33.48478275 -101.65988443
111  33.48477317 -101.65963164
112  33.48477317 -101.65963164  33.48476358 -101.65957778
112  33.48467374 -101.65950812  33.48462163 -101.65948298
111  33.48467374 -101.65950812
111  33.48322422 -101.65954905
111  33.48322003 -101.65921942
111  33.48302716 -101.65922158
111  33.48275522 -101.65922948
111  33.48275446 -101.65921583
111  33.48263123 -101.65922229
111  33.48235571 -101.65922955
111  33.48231977 -101.65923019
111  33.48231308 -101.65896274
111  33.48235109 -101.65896137
111  33.48257136 -101.65895573
111  33.48274803 -101.65895084
111  33.48294211 -101.65894504
111  33.48294525 -101.65905784
111  33.48302775 -101.65905281
111  33.48302318 -101.65889041
111  33.48329991 -101.65888523
111  33.48330294 -101.65904982
111  33.48356390 -101.65904276
111  33.48356240 -101.65892746
111  33.48372915 -101.65892211
111  33.48381122 -101.65891913
111  33.48403060 -101.65891965
111  33.48411384 -101.65891764
111  33.48435748 -101.65890990
111  33.48435660 -101.65886791
111  33.48450989 -101.65886972
111  33.48464748 -101.65887358
111  33.48478661 -101.65887748
111  33.48478885 -101.65854042
111  33.48479996 -101.65854028
111  33.48480085 -101.65842263
111  33.48505231 -101.65842474
111  33.48505426 -101.65858700
111  33.48505497 -101.65885469
111  33.48505583 -101.65891232
111  33.48517224 -101.65910336
111  33.48524070 -101.65910169
111  33.48524613 -101.65938583
111  33.48562808 -101.65930028
111  33.48576662 -101.65927392
111  33.48584862 -101.65925834
111  33.48591207 -101.65924619
111  33.48592090 -101.65896357
111  33.48596054 -101.65896586
111  33.48594964 -101.65921333
111  33.48602068 -101.65921836
111  33.48608713 -101.65922306
111  33.48610668 -101.65922499
111  33.48621124 -101.65923070
111  33.48635597 -101.65923860
111  33.48635380 -101.65929939
111  33.48662828 -101.65928697
111  33.48662778 -101.65921346
111  33.48662842 -101.65897995
111  33.48662977 -101.65848852
111  33.48665243 -101.65848912
111  33.48687490 -101.65849500
111  33.48690083 -101.65849568
111  33.48693745 -101.65967401
111  33.48970400 -101.65919619
112  33.48970400 -101.65919619  33.48980625 -101.65919963
112  33.48992274 -101.65932837  33.48996573 -101.65940403
111  33.48992274 -101.65932837
112  33.48992274 -101.65932837  33.48994198 -101.65936223
112  33.48996197 -101.65944109  33.48996883 -101.65948157
111  33.48996197 -101.65944109
113  33.49001007 -101.65987489
111  33.48496487 -101.65928718
111  33.48496288 -101.65915464
111  33.48488282 -101.65915618
111  33.48479913 -101.65915779
111  33.48479818 -101.65917310
111  33.48416680 -101.65918964
111  33.48345833 -101.65920820
111  33.48346132 -101.65938557
111  33.48409793 -101.65936759
113  33.48409797 -101.65929678
111  33.48597407 -101.65970655
112  33.48597407 -101.65970655  33.48596714 -101.65968577
111  33.48593144 -101.65969075
112  33.48593144 -101.65969075  33.48589296 -101.65975102
112  33.48597338 -101.65983580  33.48603231 -101.65982417
111  33.48597338 -101.65983580
113  33.48598933 -101.65982417
111  33.48616992 -101.65972193
111  33.48613491 -101.65972774
111  33.48612104 -101.65976224
111  33.48612728 -101.65981087
113  33.48617928 -101.65980214
111  33.48642123 -101.65976141
111  33.48639488 -101.65954280
112  33.48639488 -101.65954280  33.48637720 -101.65946549
112  33.48628916 -101.65955693  33.48629297 -101.65961511
111  33.48628916 -101.65955693
113  33.48631793 -101.65977845
111  33.48660133 -101.65964813
111  33.48656528 -101.65965437
111  33.48655107 -101.65968803
111  33.48655731 -101.65973957
113  33.48661242 -101.65972959
110 2 0.00 0.0000 New Taxiway 14
111  33.48635597 -101.65923860
111  33.48621124 -101.65923070
111  33.48610668 -101.65922499
111  33.48611519 -101.65904174
113  33.48635997 -101.65905333
110 2 0.00 0.0000 New Taxiway 13
111  33.48594964 -101.65921333
111  33.48596054 -101.65896586
111  33.48609779 -101.65897176
111  33.48608713 -101.65922306
113  33.48602068 -101.65921836
110 2 0.00 0.0000 New Taxiway 12
111  33.48584862 -101.65925834
111  33.48576662 -101.65927392
111  33.48562808 -101.65930028
111  33.48561615 -101.65919132
111  33.48559044 -101.65919650
111  33.48558016 -101.65911729
113  33.48582298 -101.65907119
110 2 0.00 0.0000 New Taxiway 11
111  33.48505515 -101.65885421
111  33.48505426 -101.65858700
111  33.48527940 -101.65859137
111  33.48527653 -101.65885508
111  33.48527693 -101.65896896
111  33.48510710 -101.65896866
113  33.48510890 -101.65885442
110 2 0.00 0.0000 New Taxiway 10
111  33.48505231 -101.65842474
111  33.48480085 -101.65842263
111  33.48480372 -101.65819425
111  33.48505170 -101.65819598
111  33.48510556 -101.65819520
111  33.48510512 -101.65835679
113  33.48505292 -101.65835565
110 2 0.00 0.0000 New Taxiway 9
111  33.48478661 -101.65887748
111  33.48464748 -101.65887358
111  33.48450989 -101.65886972
111  33.48451492 -101.65853621
111  33.48473274 -101.65853826
111  33.48473274 -101.65847011
111  33.48478931 -101.65847147
113  33.48478885 -101.65854042
110 2 0.00 0.0000 New Taxiway 8
111  33.48435751 -101.65890988
111  33.48411384 -101.65891764
111  33.48411025 -101.65868409
111  33.48435248 -101.65867806
113  33.48435660 -101.65886791
110 2 0.00 0.0000 New Taxiway 7
111  33.48381122 -101.65891913
111  33.48380981 -101.65869616
111  33.48402903 -101.65868840
113  33.48403060 -101.65891965
110 2 0.00 0.0000 New Taxiway 6
111  33.48356240 -101.65892746
111  33.48356169 -101.65876545
111  33.48372557 -101.65875942
113  33.48372844 -101.65892143
110 2 0.00 0.0000 New Taxiway 5
111  33.48329991 -101.65888523
111  33.48302318 -101.65889041
111  33.48301815 -101.65856379
113  33.48329488 -101.65855948
110 2 0.00 0.0000 New Taxiway 4
111  33.48303267 -101.65946693
111  33.48275666 -101.65947469
111  33.48275522 -101.65922948
113  33.48302716 -101.65922158
110 2 0.00 0.0000 New Taxiway 3
111  33.48274803 -101.65895084
111  33.48274660 -101.65875545
111  33.48293779 -101.65874770
113  33.48294211 -101.65894504
110 2 0.00 0.0000 New Taxiway 2
111  33.48236062 -101.65949175
111  33.48235571 -101.65922955
111  33.48263123 -101.65922229
113  33.48263591 -101.65947968
110 2 0.00 0.0000 New Taxiway 1
111  33.48235109 -101.65896137
111  33.48234495 -101.65863515
111  33.48256490 -101.65862912
113  33.48257136 -101.65895573
130 Airport Boundary
111  33.49182521 -101.66678081
111  33.47742691 -101.66650202
111  33.47755080 -101.65800066
113  33.49193564 -101.65817808
120 Linear Feature 62
111  33.47842269 -101.66131148 4
115  33.47851809 -101.66134917
120 Linear Feature 61
111  33.48172488 -101.66077761 54
115  33.48185273 -101.66075406
120 Linear Feature 60
111  33.48551508 -101.66011126 4
115  33.48567242 -101.66008337
120 Linear Feature 59
111  33.48984376 -101.65939623 4
115  33.48992274 -101.65932837
120 Linear Feature 58
111  33.48505339 -101.65981519 1
115  33.48504548 -101.65975232
120 Linear Feature 57
112  33.48168714 -101.66064010  33.48173645 -101.66063388 1
116  33.48178103 -101.66071482  33.48179123 -101.66076292
120 Linear Feature 56
111  33.48552506 -101.65966853 1
115  33.48553240 -101.65972800
120 Linear Feature 55
111  33.48555256 -101.65966386 1
111  33.48552506 -101.65966853 1
115  33.48549718 -101.65967327
120 Linear Feature 54
111  33.48540475 -101.65968910 1
115  33.48541202 -101.65974946
120 Linear Feature 53
111  33.48543358 -101.65968438 1
111  33.48540475 -101.65968910 1
115  33.48537822 -101.65969345
120 Linear Feature 52
111  33.48528804 -101.65970980 1
115  33.48529386 -101.65977006
120 Linear Feature 51
111  33.48531283 -101.65970602 1
111  33.48528804 -101.65970980 1
115  33.48525793 -101.65971440
120 Linear Feature 50
111  33.48517457 -101.65979220 1
115  33.48516658 -101.65973116
120 Linear Feature 49-1
111  33.48513985 -101.65973610 1
111  33.48516658 -101.65973116 1
115  33.48519512 -101.65972624
120 Linear Feature 49
111  33.48501805 -101.65975676 1
111  33.48504548 -101.65975232 1
115  33.48507413 -101.65974768
120 Linear Feature 48
111  33.48492776 -101.65977225 1
115  33.48493448 -101.65983170
120 Linear Feature 47
111  33.48495445 -101.65976766 1
111  33.48492776 -101.65977225 1
115  33.48489759 -101.65977743
120 Linear Feature 46
111  33.48484331 -101.65962884 1
115  33.48479222 -101.65963181
120 Linear Feature 45
111  33.48484256 -101.65959577 1
111  33.48484331 -101.65962884 1
115  33.48484413 -101.65966473
120 Linear Feature 44
111  33.48416653 -101.65910543 1
115  33.48416680 -101.65918964
120 Linear Feature 43
111  33.48464847 -101.65897627 1
115  33.48464748 -101.65887358
120 Linear Feature 42
111  33.48488263 -101.65906307 1
115  33.48488281 -101.65915618
120 Linear Feature 41
111  33.48577772 -101.65936649 1
115  33.48576662 -101.65927392
120 Linear Feature 40
111  33.48601682 -101.65932788 1
115  33.48602068 -101.65921836
120 Linear Feature 39
111  33.48621024 -101.65930408 1
115  33.48621124 -101.65923070
120 Linear Feature 38
111  33.48604967 -101.65982475 1
115  33.48601221 -101.65951981
120 Linear Feature 37
111  33.48616324 -101.65966790 1
115  33.48616971 -101.65972220
120 Linear Feature 36
111  33.48611077 -101.65967738 1
115  33.48611724 -101.65972995
120 Linear Feature 35
111  33.48625812 -101.65978855 1
115  33.48621858 -101.65948348
120 Linear Feature 34
111  33.48647950 -101.65975150 1
115  33.48644140 -101.65944297
120 Linear Feature 33
111  33.48668794 -101.65971616 1
115  33.48664985 -101.65941022
120 Linear Feature 32
112  33.48183372 -101.66115410  33.48184620 -101.66128975 1
112  33.48167566 -101.66142174  33.48158040 -101.66144967
111  33.48167566 -101.66142174 1
115  33.48111516 -101.66152315
120 Linear Feature 31
112  33.48184620 -101.66061093  33.48180374 -101.66062255 1
112  33.48178103 -101.66071482  33.48178421 -101.66075671
111  33.48178103 -101.66071482 1
111  33.48183372 -101.66115410
112  33.48183372 -101.66115410  33.48185619 -101.66128951 1
112  33.48206319 -101.66135608  33.48217332 -101.66133830
111  33.48206319 -101.66135608 1
115  33.48260913 -101.66126049
120 Linear Feature 30
112  33.48586270 -101.65982126  33.48586660 -101.65986886 1
116  33.48580155 -101.65992699  33.48575447 -101.65994069
120 Linear Feature 29
111  33.48588058 -101.65966217 1
115  33.48580197 -101.65967613
120 Linear Feature 28
112  33.48595311 -101.65990083  33.48590370 -101.65990682 1
112  33.48586228 -101.65982126  33.48585030 -101.65977159
111  33.48586228 -101.65982126 1
115  33.48584024 -101.65966915
120 Linear Feature 27
112  33.48563882 -101.66046646  33.48564778 -101.66061192 1
112  33.48544814 -101.66077149  33.48531498 -101.66080578
111  33.48544814 -101.66077149 1
115  33.48491114 -101.66086575
120 Linear Feature 26
112  33.48537433 -101.65999976  33.48549912 -101.65998244 1
116  33.48560643 -101.66019593  33.48562953 -101.66031022
120 Linear Feature 25
112  33.48576169 -101.65993459  33.48567908 -101.65995849 1
112  33.48560643 -101.66019593  33.48561596 -101.66033481
111  33.48560643 -101.66019593 1
111  33.48563882 -101.66046646
112  33.48563882 -101.66046646  33.48566627 -101.66062092 1
112  33.48589012 -101.66069512  33.48600768 -101.66068300
111  33.48589012 -101.66069512 1
115  33.48643159 -101.66060176
120 Linear Feature 24
111  33.48991862 -101.65989451 1
111  33.48993045 -101.65986565
112  33.48993045 -101.65986565  33.48994349 -101.65982644 1
112  33.48994630 -101.65975092  33.48994409 -101.65971508
111  33.48994630 -101.65975092 1
111  33.48991360 -101.65947528
112  33.48991360 -101.65947528  33.48988772 -101.65930402 1
112  33.48968417 -101.65925679  33.48959130 -101.65926810
111  33.48968417 -101.65925679 1
111  33.48595311 -101.65990083 1
111  33.48580155 -101.65992699 1
111  33.48576169 -101.65993459 1
111  33.48557743 -101.65996454 1
111  33.48537433 -101.65999976 1
111  33.48184620 -101.66061093 1
111  33.48168714 -101.66064010 1
111  33.47863043 -101.66116916
112  33.47863043 -101.66116916  33.47852394 -101.66119360 1
112  33.47846331 -101.66144133  33.47847371 -101.66158196
111  33.47846331 -101.66144133 1
111  33.47849685 -101.66172642
112  33.47849685 -101.66172642  33.47850559 -101.66177728 1
116  33.47854657 -101.66184850  33.47856487 -101.66186794
21  33.48793682 -101.66000889 2 188.2100 3.00 18  2-light PAPI on left side of runway
21  33.48046554 -101.66199642 2 8.2100 3.00 36  2-light PAPI on left side of runway
14  33.48560567 -101.65886712  82.02 0 Tower Viewpoint
1300  33.48552506 -101.65966853  98.05 tie_down props GA Ramp 07
1301 A general_aviation 
1300  33.48540475 -101.65968910  98.05 tie_down props GA Ramp 06
1301 A general_aviation 
1300  33.48528804 -101.65970980  98.05 tie_down props GA Ramp 05
1301 A general_aviation 
1300  33.48516658 -101.65973116  98.05 tie_down props GA Ramp 04
1301 A general_aviation 
1300  33.48504548 -101.65975232  98.05 tie_down props GA Ramp 03
1301 A general_aviation 
1300  33.48492776 -101.65977225  98.05 tie_down props GA Ramp 02
1301 A general_aviation 
1300  33.48484331 -101.65962884   2.60 tie_down props GA Ramp 01
1301 A general_aviation 
1300  33.48439310 -101.65926175 271.18 hangar props Hangar 34
1301 A none 
1300  33.48455319 -101.65925753 271.18 hangar props Hangar 33
1301 A none 
1300  33.48471545 -101.65925218 271.18 hangar props Hangar 32
1301 A none 
1300  33.48488258 -101.65919288  90.70 hangar props Hangar 31
1301 A none 
1300  33.48463302 -101.65921283  91.18 hangar props Hangar 30
1301 A none 
1300  33.48447133 -101.65921462  91.18 hangar props Hangar 29
1301 A none 
1300  33.48431303 -101.65921670  91.18 hangar props Hangar 28
1301 A none 
1300  33.48416759 -101.65921928  91.18 hangar props Hangar 27
1301 A none 
1300  33.48358154 -101.65934362 271.18 hangar props Hangar 26
1301 A none 
1300  33.48370073 -101.65934024 271.18 hangar props Hangar 25
1301 A none 
1300  33.48381626 -101.65933673 271.18 hangar props Hangar 24
1301 A none 
1300  33.48393550 -101.65933402 271.18 hangar props Hangar 23
1301 A none 
1300  33.48404132 -101.65933124 271.18 hangar props Hangar 22
1301 A none 
1300  33.48398766 -101.65923327  91.18 hangar props Hangar 21
1301 A none 
1300  33.48387439 -101.65923599  91.18 hangar props Hangar 20
1301 A none 
1300  33.48375664 -101.65923943  91.18 hangar props Hangar 19
1301 A none 
1300  33.48364039 -101.65924208  91.18 hangar props Hangar 18
1301 A none 
1300  33.48352485 -101.65924627  91.18 hangar props Hangar 17
1301 A none 
1300  33.48289784 -101.65929941  91.50 hangar props Hangar 16
1301 A none 
1300  33.48249573 -101.65928948  91.37 hangar props Hangar 15
1301 A none 
1300  33.48246145 -101.65890276 271.22 hangar props Hangar 14
1301 A none 
1300  33.48284121 -101.65888985 271.16 hangar props Hangar 13
1301 A none 
1300  33.48316345 -101.65882765 270.75 hangar props Hangar 12
1301 A none 
1300  33.48364692 -101.65887839 271.60 hangar props Hangar 11
1301 A none 
1300  33.48392088 -101.65887020 270.24 hangar props Hangar 10
1301 A none 
1300  33.48420974 -101.65886417 271.41 hangar props Hangar 09
1301 A none 
1300  33.48464793 -101.65881159 268.96 hangar props Hangar 08
1301 A none 
1300  33.48492933 -101.65837199 269.35 hangar props Hangar 07
1301 A none 
1300  33.48511294 -101.65872478 180.21 hangar props Hangar 06
1301 A none 
1300  33.48575980 -101.65923586 278.81 hangar props Hangar 05
1301 A none 
1300  33.48602090 -101.65916259 266.95 hangar props Hangar 04
1301 A none 
1300  33.48621289 -101.65918046 266.87 hangar props Hangar 03
1301 A none 
1300  33.48659444 -101.65912506 359.51 hangar props Hangar 02
1301 A none 
1300  33.48677330 -101.65844063 268.61 hangar props Hangar 01
1301 A none 
18  33.48586420 -101.65905556 1 Airport Beacon
19  33.48576725 -101.66155506 1 Windsock 1
1051 123000 Slaton Unicom
1055 119200 Lubbock Approach
1056 119200 Lubbock Departure
99
