I
1050 Generated by WorldEditor 2.1.0r1

1    241 1 0 LGLR Larissa Airbase
1302 city Larisa
111  39.65006340  022.44420302
112  39.65006340  022.44420302  39.65030995  022.44406833
112  39.65075337  022.44466629  39.65080863  022.44503169
111  39.65075337  022.44466629
111  39.65199300  022.45297810
112  39.65185334  022.45321977  39.65172774  022.45328719
111  39.65185334  022.45321977
111  39.65185431  022.45323080
111  39.65197204  022.45320185
111  39.65200920  022.45345275
111  39.65188896  022.45348231
111  39.65189030  022.45349199
112  39.65189030  022.45349199  39.65201925  022.45350939
111  39.65209062  022.45363271
111  39.65372569  022.46459594
111  39.65370425  022.46460290
112  39.65360599  022.46476898  39.65351792  022.46484013
111  39.65360599  022.46476898
111  39.65360740  022.46477845
111  39.65086853  022.46544943
111  39.65090582  022.46570057
111  39.65364468  022.46502960
111  39.65364662  022.46504261
112  39.65364662  022.46504261  39.65372940  022.46504399
111  39.65379697  022.46516810
111  39.65381037  022.46516375
111  39.65504441  022.47341019
112  39.65490414  022.47377945  39.65475637  022.47383921
111  39.65490414  022.47377945
111  39.65475360  022.47382509
111  39.65474319  022.47386268
111  39.65255731  022.47447869
111  39.65249340  022.47445818
111  39.65225750  022.47452386
111  39.65229320  022.47472759
111  39.65267222  022.47462663
111  39.65267465  022.47463745
112  39.65276969  022.47472973  39.65279179  022.47482370
111  39.65276969  022.47472973
111  39.65280370  022.47489138
111  39.65476897  022.47434411
111  39.65474375  022.47416134
112  39.65474375  022.47416134  39.65473167  022.47405846
111  39.65485384  022.47401590
111  39.65485046  022.47399154
111  39.65493337  022.47397150
112  39.65493337  022.47397150  39.65505665  022.47394210
111  39.65514208  022.47415478
111  39.65573420  022.47815113
111  39.65574976  022.47814863
111  39.65609938  022.48049776
111  39.65610358  022.48058852
111  39.65609311  022.48066707
111  39.65606636  022.48073202
111  39.65602915  022.48080453
111  39.65597682  022.48085740
111  39.65593514  022.48088165
111  39.65316567  022.48159087
111  39.65316325  022.48158562
112  39.65316325  022.48158562  39.65298885  022.48158139
111  39.65292016  022.48135275
111  39.65291531  022.48135590
111  39.65280731  022.48065051
111  39.65242214  022.48076108
111  39.65316738  022.48575168
111  39.65315901  022.48575712
112  39.65295107  022.48612145  39.65274950  022.48618322
111  39.65295107  022.48612145
111  39.65285967  022.48614008
111  39.65285545  022.48610851
111  39.65281920  022.48583738
111  39.65268012  022.48586574
111  39.65215713  022.48597235
111  39.65219519  022.48625697
111  39.65219760  022.48627504
111  39.65215831  022.48628306
111  39.65208862  022.48629726
112  39.65208862  022.48629726  39.65186393  022.48634076
111  39.65179695  022.48601088
111  39.65099643  022.48065851
111  39.65073282  022.48072019
111  39.65086794  022.48162442
112  39.65060557  022.48192031  39.65033549  022.48191427
111  39.65060557  022.48192031
111  39.65037514  022.48183823
111  39.65021065  022.48177964
111  39.64966326  022.48158328
112  39.64966326  022.48158328  39.64931934  022.48145945
111  39.64924997  022.48103993
111  39.64850832  022.47587303
111  39.64851385  022.47587087
112  39.64855527  022.47579827  39.64860179  022.47578190
111  39.64855527  022.47579827
111  39.64855538  022.47578751
111  39.64915180  022.47562205
111  39.64915497  022.47560927
111  39.64975770  022.47544241
111  39.64975884  022.47544928
112  39.64975884  022.47544928  39.64985479  022.47542537
111  39.64993831  022.47552896
111  39.64995382  022.47552393
111  39.64989587  022.47513103
111  39.64988037  022.47513607
112  39.64973420  022.47529825  39.64964214  022.47532091
111  39.64973420  022.47529825
111  39.64973528  022.47530475
111  39.64916586  022.47546274
111  39.64916269  022.47545257
111  39.64913241  022.47546096
111  39.64908007  022.47515259
111  39.64901866  022.47516959
111  39.64895627  022.47481108
111  39.64869690  022.47488259
111  39.64875505  022.47524257
111  39.64869702  022.47525864
111  39.64874935  022.47556701
111  39.64852396  022.47562941
111  39.64852269  022.47562054
112  39.64852269  022.47562054  39.64849459  022.47562684
111  39.64846947  022.47556208
111  39.64846358  022.47556287
111  39.64842213  022.47526838
112  39.64842213  022.47526838  39.64837648  022.47494744
111  39.64817168  022.47474207
111  39.64705245  022.47364682
112  39.64705245  022.47364682  39.64678613  022.47338523
111  39.64678273  022.47305598
112  39.64685634  022.47293975  39.64691119  022.47294087
111  39.64685634  022.47293975
112  39.64695157  022.47300389  39.64699826  022.47306674
111  39.64695157  022.47300389
112  39.64695157  022.47300389  39.64703998  022.47312286
112  39.64719911  022.47287726  39.64720125  022.47271061
111  39.64719911  022.47287726
112  39.64719911  022.47287726  39.64720125  022.47271061
112  39.64695540  022.47273935  39.64686331  022.47285430
111  39.64695540  022.47273935
112  39.64695540  022.47273935  39.64690771  022.47279934
111  39.64685812  022.47279947
112  39.64685812  022.47279947  39.64680345  022.47279790
111  39.64678644  022.47273130
111  39.64677961  022.47272768
111  39.64678151  022.47234526
111  39.64678514  022.47160036
111  39.64679351  022.47160036
112  39.64686135  022.47150117  39.64690709  022.47150225
111  39.64686135  022.47150117
112  39.64695634  022.47156515  39.64700324  022.47162825
111  39.64695634  022.47156515
112  39.64695634  022.47156515  39.64704389  022.47168355
112  39.64720389  022.47143851  39.64720611  022.47126996
112  39.64695990  022.47130073  39.64686866  022.47141404
111  39.64695990  022.47130073
112  39.64695990  022.47130073  39.64691157  022.47136140
111  39.64686292  022.47136067
112  39.64686292  022.47136067  39.64681097  022.47135933
111  39.64679503  022.47128319
111  39.64678666  022.47128319
111  39.64679170  022.47018371
111  39.64680857  022.46732052
112  39.64680857  022.46732052  39.64681056  022.46665192
111  39.64729251  022.46652608
111  39.64833251  022.46626278
111  39.64835109  022.46625808
112  39.64835109  022.46625808  39.64852320  022.46623392
111  39.64859201  022.46641642
111  39.64859589  022.46641516
111  39.64851409  022.46586815
111  39.64850246  022.46588024
112  39.64832860  022.46612089  39.64817160  022.46620094
111  39.64832860  022.46612089
111  39.64831373  022.46612465
111  39.64726299  022.46639058
112  39.64692218  022.46629582  39.64677163  022.46616130
111  39.64692218  022.46629582
112  39.64692218  022.46629582  39.64690897  022.46628402
112  39.64688363  022.46625625  39.64687118  022.46624162
111  39.64688363  022.46625625
111  39.64687605  022.46626389
111  39.64659744  022.46580839
112  39.64657503  022.46567085  39.64658230  022.46558513
111  39.64657503  022.46567085
112  39.64657503  022.46567085  39.64658927  022.46550746
112  39.64634256  022.46550281  39.64624140  022.46560670
112  39.64641546  022.46583511  39.64654026  022.46585342
111  39.64641546  022.46583511
112  39.64641546  022.46583511  39.64648162  022.46584532
111  39.64651239  022.46589428
111  39.64679101  022.46634978
111  39.64678481  022.46635605
112  39.64678481  022.46635605  39.64681001  022.46640643
112  39.64672142  022.46652412  39.64663526  022.46654821
111  39.64672142  022.46652412
111  39.64672265  022.46653420
111  39.64627971  022.46661273
112  39.64617793  022.46656827  39.64612481  022.46651608
111  39.64617793  022.46656827
112  39.64617793  022.46656827  39.64607593  022.46646770
112  39.64594822  022.46674259  39.64596569  022.46690594
112  39.64620558  022.46683029  39.64628281  022.46669738
111  39.64620558  022.46683029
112  39.64620558  022.46683029  39.64624646  022.46676086
111  39.64629451  022.46675153
111  39.64673951  022.46667245
111  39.64674011  022.46667738
112  39.64674011  022.46667738  39.64682556  022.46670389
111  39.64680590  022.46682299
112  39.64669994  022.46732185  39.64669651  022.46762207
111  39.64669994  022.46732185
111  39.64669769  022.46783261
111  39.64669176  022.46783262
112  39.64663202  022.46791411  39.64658140  022.46791290
111  39.64663202  022.46791411
111  39.64658382  022.46791277
112  39.64648813  022.46784881  39.64644139  022.46778616
111  39.64648813  022.46784881
112  39.64648813  022.46784881  39.64640019  022.46772932
112  39.64624057  022.46797543  39.64623886  022.46814096
112  39.64648457  022.46811319  39.64657632  022.46799843
111  39.64648457  022.46811319
112  39.64648457  022.46811319  39.64653297  022.46805249
111  39.64658167  022.46805322
111  39.64663132  022.46805375
112  39.64663132  022.46805375  39.64669261  022.46805737
111  39.64669020  022.46814268
111  39.64669632  022.46814266
111  39.64669513  022.46841297
111  39.64669164  022.46841117
112  39.64661951  022.46852793  39.64655385  022.46852644
111  39.64661951  022.46852793
111  39.64661949  022.46853327
111  39.64612171  022.46852880
111  39.64611753  022.46936064
111  39.64661531  022.46936510
111  39.64661528  022.46937152
112  39.64661528  022.46937152  39.64667809  022.46937375
111  39.64668628  022.46947868
111  39.64669043  022.46948048
111  39.64668917  022.46976505
111  39.64668346  022.46976506
112  39.64662150  022.46985339  39.64656522  022.46985194
111  39.64662150  022.46985339
111  39.64657572  022.46985246
112  39.64648056  022.46978860  39.64643385  022.46972585
111  39.64648056  022.46978860
112  39.64648056  022.46978860  39.64639214  022.46966967
112  39.64623302  022.46991523  39.64623078  022.47008011
112  39.64647701  022.47005300  39.64656976  022.46993747
111  39.64647701  022.47005300
112  39.64647701  022.47005300  39.64652547  022.46999231
111  39.64657430  022.46999330
111  39.64662079  022.46999423
112  39.64662079  022.46999423  39.64667763  022.46999712
111  39.64668194  022.47006771
111  39.64668784  022.47006771
111  39.64668732  022.47018550
111  39.64667898  022.47207703
111  39.64667778  022.47235070
111  39.64667467  022.47305537
112  39.64697938  022.47375170  39.64728245  022.47404954
111  39.64697938  022.47375170
111  39.64710076  022.47387241
111  39.64709378  022.47388329
111  39.64710529  022.47399528
112  39.64700855  022.47405726  39.64694148  022.47406956
111  39.64700855  022.47405726
112  39.64700855  022.47405726  39.64688354  022.47408070
112  39.64694191  022.47439162  39.64704662  022.47449361
112  39.64717129  022.47421625  39.64715305  022.47405598
111  39.64717129  022.47421625
112  39.64717129  022.47421625  39.64716207  022.47413066
111  39.64719113  022.47407924
111  39.64728411  022.47406687
111  39.64729109  022.47405599
111  39.64809809  022.47484547
112  39.64831663  022.47530576  39.64835632  022.47559043
111  39.64831663  022.47530576
111  39.64833790  022.47544876
112  39.64827003  022.47555525  39.64819795  022.47557374
111  39.64827003  022.47555525
112  39.64816599  022.47551666  39.64811011  022.47546742
111  39.64816599  022.47551666
112  39.64816599  022.47551666  39.64806326  022.47542608
112  39.64794357  022.47570604  39.64796794  022.47587389
112  39.64820417  022.47577641  39.64827456  022.47564249
111  39.64820417  022.47577641
112  39.64820417  022.47577641  39.64824166  022.47570473
111  39.64828976  022.47569302
112  39.64828976  022.47569302  39.64836184  022.47567568
111  39.64838243  022.47575968
111  39.64860250  022.47729629
112  39.64853305  022.47739964  39.64846363  022.47741582
111  39.64853305  022.47739964
112  39.64842934  022.47736216  39.64837353  022.47731302
111  39.64842934  022.47736216
112  39.64842934  022.47736216  39.64832594  022.47727048
112  39.64820698  022.47755168  39.64823099  022.47771731
112  39.64846756  022.47762189  39.64853857  022.47748660
111  39.64846756  022.47762189
112  39.64846756  022.47762189  39.64850520  022.47755001
111  39.64855275  022.47753725
112  39.64855275  022.47753725  39.64862395  022.47752339
111  39.64864641  022.47760287
111  39.64898403  022.47996035
111  39.64897645  022.47996180
112  39.64891292  022.48006965  39.64886056  022.48008135
111  39.64891292  022.48006965
111  39.64883810  022.48008697
112  39.64876038  022.48001487  39.64874858  022.47992941
111  39.64876038  022.48001487
111  39.64874150  022.47987831
112  39.64877118  022.47974497  39.64880970  022.47967342
111  39.64877118  022.47974497
112  39.64877118  022.47974497  39.64884421  022.47960988
112  39.64862812  022.47945371  39.64850190  022.47948250
112  39.64857067  022.47979112  39.64867468  022.47988651
111  39.64857067  022.47979112
112  39.64857067  022.47979112  39.64862576  022.47984103
111  39.64863452  022.47990307
111  39.64865340  022.48003963
112  39.64865340  022.48003963  39.64866449  022.48012416
111  39.64861497  022.48013934
111  39.64854272  022.48015621
112  39.64843948  022.48011723  39.64838409  022.48006759
111  39.64843948  022.48011723
112  39.64843948  022.48011723  39.64833774  022.48002545
112  39.64821569  022.48030396  39.64823886  022.48047184
112  39.64847567  022.48037746  39.64854634  022.48024397
111  39.64847567  022.48037746
112  39.64847567  022.48037746  39.64851390  022.48030617
111  39.64856180  022.48029426
111  39.64893258  022.48020733
112  39.64893258  022.48020733  39.64900039  022.48019284
111  39.64901997  022.48026649
111  39.64902767  022.48026502
111  39.64913311  022.48100125
112  39.64913311  022.48100125  39.64916381  022.48120969
111  39.64922859  022.48132606
111  39.64922354  022.48133471
112  39.64917496  022.48146143  39.64911216  022.48147654
111  39.64917496  022.48146143
111  39.64917650  022.48147146
111  39.64911436  022.48148729
112  39.64901066  022.48144932  39.64895490  022.48140027
111  39.64901066  022.48144932
112  39.64901066  022.48144932  39.64890812  022.48135924
112  39.64878835  022.48163896  39.64881310  022.48180937
112  39.64904875  022.48170912  39.64911759  022.48157703
111  39.64904875  022.48170912
112  39.64904875  022.48170912  39.64908659  022.48163741
111  39.64913443  022.48162518
111  39.64919626  022.48161012
111  39.64919742  022.48161803
112  39.64919742  022.48161803  39.64923494  022.48160939
112  39.64927553  022.48173980  39.64925850  022.48178299
111  39.64927553  022.48173980
111  39.64928087  022.48174319
111  39.64898791  022.48240238
112  39.64889794  022.48247920  39.64883369  022.48250141
111  39.64889794  022.48247920
112  39.64889794  022.48247920  39.64877344  022.48252214
112  39.64886302  022.48282178  39.64897219  022.48290471
112  39.64907419  022.48261166  39.64904053  022.48244950
111  39.64907419  022.48261166
112  39.64907419  022.48261166  39.64905721  022.48252813
111  39.64908081  022.48247233
111  39.64941434  022.48172271
111  39.64941934  022.48172599
112  39.64941934  022.48172599  39.64945232  022.48164907
111  39.64952829  022.48167476
112  39.64968963  022.48174026  39.64978016  022.48177246
111  39.64968963  022.48174026
111  39.65057991  022.48205947
111  39.65083856  022.48215220
112  39.65083856  022.48215220  39.65094625  022.48219148
111  39.65097164  022.48232475
111  39.65163035  022.48674006
111  39.65221064  022.48659345
111  39.65277208  022.48645161
111  39.65365075  022.48622962
111  39.65301902  022.48206224
111  39.65302572  022.48206007
112  39.65319874  022.48173381  39.65337451  022.48167515
111  39.65319874  022.48173381
111  39.65319821  022.48172510
111  39.65390767  022.48154516
112  39.65401807  022.48164539  39.65403180  022.48173874
111  39.65401807  022.48164539
111  39.65402325  022.48164407
111  39.65405152  022.48185177
111  39.65581710  022.48142450
111  39.65578561  022.48119688
111  39.65578907  022.48119600
112  39.65578907  022.48119600  39.65578019  022.48111418
111  39.65588115  022.48104852
111  39.65587894  022.48103766
111  39.65643448  022.48090823
111  39.65653127  022.48087116
112  39.65712251  022.47970783  39.65704795  022.47879979
111  39.65712251  022.47970783
111  39.65711123  022.47957514
111  39.65700291  022.47958808
111  39.65701516  022.47972237
112  39.65701516  022.47972237  39.65707051  022.48039096
111  39.65666895  022.48064075
111  39.65659499  022.48064969
111  39.65653973  022.48063664
111  39.65649173  022.48061213
111  39.65644930  022.48057573
111  39.65640911  022.48052570
111  39.65636643  022.48044635
111  39.65595237  022.47767085
111  39.65596381  022.47765033
111  39.65544683  022.47420681
112  39.65563009  022.47376645  39.65587657  022.47369798
111  39.65563009  022.47376645
111  39.65589127  022.47369605
112  39.65637200  022.47329785  39.65653184  022.47298749
111  39.65637200  022.47329785
112  39.65637200  022.47329785  39.65644902  022.47314014
111  39.65649031  022.47293463
112  39.65664601  022.47284255  39.65675486  022.47286448
111  39.65664601  022.47284255
111  39.65681013  022.47287953
112  39.65681013  022.47287953  39.65686772  022.47289306
111  39.65688214  022.47297959
111  39.65690726  022.47316665
111  39.65718023  022.47310357
111  39.65712162  022.47268376
111  39.65684697  022.47275119
111  39.65679570  022.47274035
111  39.65663094  022.47270551
112  39.65663094  022.47270551  39.65654878  022.47268563
111  39.65653213  022.47258588
112  39.65650296  022.47231331  39.65648012  022.47218298
111  39.65650296  022.47231331
111  39.65646675  022.47211250
112  39.65658406  022.47194303  39.65667864  022.47191271
111  39.65658406  022.47194303
111  39.65687128  022.47185284
112  39.65701301  022.47190072  39.65709514  022.47196491
111  39.65701301  022.47190072
112  39.65701301  022.47190072  39.65714717  022.47200590
112  39.65729285  022.47162944  39.65724937  022.47140628
111  39.65729285  022.47162944
112  39.65729285  022.47162944  39.65725041  022.47141559
112  39.65696695  022.47152887  39.65688346  022.47165762
111  39.65696695  022.47152887
112  39.65696695  022.47152887  39.65689796  022.47167202
111  39.65684056  022.47169406
111  39.65655334  022.47178425
112  39.65655334  022.47178425  39.65645016  022.47181775
111  39.65639566  022.47172813
111  39.65620829  022.47070150
111  39.65621573  022.47069304
112  39.65630481  022.47052147  39.65639775  022.47048551
111  39.65630481  022.47052147
111  39.65679034  022.47036508
112  39.65686719  022.47039915  39.65690811  022.47044143
111  39.65686719  022.47039915
112  39.65686719  022.47039915  39.65695388  022.47049718
111  39.65705951  022.47044768
111  39.65710633  022.47048538
111  39.65712693  022.47044475
111  39.65735400  022.47063503
111  39.65742192  022.47049723
111  39.65719485  022.47030695
111  39.65720865  022.47027896
111  39.65718225  022.47025969
112  39.65718225  022.47025969  39.65724093  022.47010216
112  39.65686335  022.47006648  39.65675063  022.47022612
111  39.65686335  022.47006648
112  39.65686335  022.47006648  39.65679450  022.47018772
111  39.65677164  022.47020364
111  39.65627610  022.47036271
112  39.65627610  022.47036271  39.65618514  022.47038583
111  39.65612903  022.47022175
111  39.65612042  022.47022417
111  39.65592645  022.46916755
112  39.65592645  022.46916755  39.65587558  022.46888647
111  39.65597965  022.46862311
111  39.65602890  022.46851297
112  39.65618170  022.46846779  39.65624950  022.46851565
111  39.65618170  022.46846779
111  39.65650270  022.46869660
112  39.65656839  022.46886393  39.65659380  022.46899428
111  39.65656839  022.46886393
111  39.65658265  022.46885596
112  39.65658265  022.46885596  39.65662729  022.46905107
112  39.65693017  022.46890019  39.65701372  022.46869718
111  39.65693017  022.46890019
112  39.65693017  022.46890019  39.65700966  022.46870498
112  39.65674138  022.46854077  39.65661291  022.46856293
111  39.65674138  022.46854077
111  39.65668474  022.46851242
112  39.65668474  022.46851242  39.65661271  022.46858136
111  39.65656230  022.46855234
111  39.65624131  022.46832353
112  39.65624131  022.46832353  39.65617351  022.46827184
111  39.65620087  022.46811306
111  39.65648273  022.46743684
112  39.65667610  022.46738693  39.65676674  022.46743402
111  39.65667610  022.46738693
111  39.65668434  022.46737195
111  39.65751328  022.46797696
112  39.65756901  022.46815783  39.65757780  022.46829670
111  39.65756901  022.46815783
111  39.65759733  022.46816388
112  39.65759733  022.46816388  39.65765038  022.46833270
111  39.65774843  022.46832163
111  39.65778375  022.46840107
111  39.65783063  022.46836591
111  39.65796493  022.46867049
111  39.65807402  022.46858868
111  39.65793971  022.46828410
111  39.65798638  022.46824910
111  39.65794809  022.46816295
112  39.65794809  022.46816295  39.65800374  022.46798404
112  39.65775442  022.46782765  39.65762320  022.46784396
111  39.65775442  022.46782765
111  39.65771276  022.46779305
112  39.65771276  022.46779305  39.65763783  022.46787023
111  39.65757519  022.46783436
111  39.65674735  022.46723015
112  39.65674735  022.46723015  39.65666166  022.46715951
111  39.65668008  022.46697605
111  39.65697661  022.46627949
112  39.65717264  022.46625948  39.65728171  022.46633606
111  39.65717264  022.46625948
111  39.65721622  022.46629473
112  39.65728370  022.46646085  39.65731051  022.46659073
111  39.65728370  022.46646085
111  39.65729787  022.46645263
112  39.65729787  022.46645263  39.65734460  022.46664691
112  39.65764583  022.46649057  39.65772720  022.46628606
111  39.65764583  022.46649057
112  39.65764583  022.46649057  39.65772322  022.46629394
112  39.65745321  022.46613460  39.65732499  022.46615907
111  39.65745321  022.46613460
111  39.65739627  022.46610727
112  39.65739627  022.46610727  39.65732499  022.46617750
111  39.65727427  022.46614941
111  39.65723069  022.46611416
112  39.65723069  022.46611416  39.65713635  022.46604716
111  39.65715688  022.46585603
111  39.65751358  022.46501811
112  39.65760997  022.46497898  39.65767533  022.46501958
111  39.65760997  022.46497898
111  39.65797841  022.46522377
111  39.65796421  022.46526017
111  39.65804504  022.46531756
111  39.65804445  022.46540995
111  39.65829992  022.46559185
111  39.65830571  022.46557713
111  39.65849326  022.46570447
111  39.65862817  022.46536174
111  39.65844063  022.46523440
111  39.65845616  022.46519493
111  39.65828275  022.46508156
112  39.65812857  022.46511827  39.65804190  022.46506290
111  39.65812857  022.46511827
111  39.65767535  022.46483356
112  39.65767535  022.46483356  39.65761283  022.46479112
111  39.65763775  022.46469406
112  39.65763775  022.46469406  39.65773645  022.46441703
111  39.65775733  022.46417105
111  39.65776430  022.46414203
112  39.65797011  022.46402238  39.65809556  022.46402646
111  39.65797011  022.46402238
111  39.65858229  022.46409569
112  39.65869271  022.46421697  39.65875497  022.46432440
111  39.65869271  022.46421697
111  39.65870348  022.46420246
112  39.65870348  022.46420246  39.65880277  022.46435994
112  39.65903711  022.46406860  39.65905369  022.46383940
111  39.65903711  022.46406860
112  39.65903711  022.46406860  39.65905227  022.46384863
112  39.65875597  022.46383204  39.65864410  022.46391703
111  39.65875597  022.46383204
111  39.65869529  022.46383436
112  39.65869529  022.46383436  39.65864941  022.46393413
111  39.65859428  022.46393271
111  39.65793550  022.46385224
112  39.65793550  022.46385224  39.65782887  022.46383595
111  39.65778120  022.46365352
112  39.65778136  022.46353123  39.65777775  022.46348195
111  39.65778136  022.46353123
111  39.65772673  022.46300230
111  39.65769309  022.46267612
111  39.65762389  022.46201577
111  39.65763110  022.46201359
112  39.65773275  022.46180171  39.65783297  022.46178257
111  39.65773275  022.46180171
111  39.65782857  022.46178499
112  39.65795686  022.46187167  39.65803582  022.46195863
111  39.65795686  022.46187167
111  39.65796490  022.46185444
112  39.65796490  022.46185444  39.65808847  022.46197961
112  39.65826760  022.46162833  39.65824487  022.46140003
111  39.65826760  022.46162833
112  39.65826760  022.46162833  39.65824505  022.46140944
112  39.65795323  022.46147810  39.65785854  022.46159304
111  39.65795323  022.46147810
111  39.65789444  022.46149774
112  39.65789444  022.46149774  39.65786662  022.46160819
111  39.65781260  022.46162259
111  39.65771678  022.46163931
