A
1050 Generated by WorldEditor 1.6.0r1

1    171 0 0 CYSE Squamish Airport
112  49.78233015 -123.16163152  49.78234897 -123.16164828
111  49.78233015 -123.16163152
111  49.78243360 -123.16170213
113  49.78243622 -123.16171746
110 2 0.00 0.0000 New Taxiway 10
111  49.78465441 -123.15982790
111  49.78461559 -123.15981415
111  49.78457683 -123.15980055
111  49.78451793 -123.15977967
111  49.78447197 -123.15976337
111  49.78442310 -123.15974577
111  49.78437404 -123.15972865
111  49.78429781 -123.15970163
111  49.78425810 -123.15968755
111  49.78418922 -123.15966313
111  49.78415083 -123.15964952
111  49.78408763 -123.15962711
111  49.78404011 -123.15961026
111  49.78400753 -123.15959871
111  49.78403572 -123.15939354
111  49.78407281 -123.15940593
111  49.78412688 -123.15942399
111  49.78416824 -123.15943781
111  49.78423039 -123.15945857
111  49.78428389 -123.15947644
111  49.78433869 -123.15949493
111  49.78438884 -123.15951166
111  49.78444493 -123.15953036
111  49.78448783 -123.15954467
111  49.78455100 -123.15956574
111  49.78459865 -123.15958163
113  49.78468259 -123.15960963
130 Airport Boundary
111  49.77794461 -123.16065505
111  49.78739828 -123.16486241
111  49.78762430 -123.16328133
111  49.78494287 -123.16175341
111  49.78533729 -123.15972401
111  49.78469298 -123.15929734
111  49.78476256 -123.15895758
111  49.78435146 -123.15877089
111  49.78427662 -123.15905728
111  49.78319256 -123.15865028
111  49.78189060 -123.15966123
111  49.78058983 -123.16032574
113  49.77823630 -123.15923203
120 Linear Feature 12
111  49.78261550 -123.16111983 4
115  49.78266559 -123.16125221
120 Linear Feature 13
111  49.78214082 -123.16129933 4
111  49.78216704 -123.16128855 4
115  49.78219311 -123.16127783
120 Linear Feature 16
111  49.78229508 -123.16149755 1
111  49.78216886 -123.16156255 1
111  49.78200792 -123.16164429
112  49.78200792 -123.16164429  49.78198580 -123.16165590 1
112  49.78193927 -123.16165003  49.78191252 -123.16164228
111  49.78193927 -123.16165003 1
115  49.78169811 -123.16154658
120 Linear Feature 15
111  49.78255369 -123.16191502 1
111  49.78227964 -123.16179667 1
112  49.78221135 -123.16165088  49.78220763 -123.16156962 1
111  49.78229508 -123.16149755 1
111  49.78315475 -123.16073539 1
111  49.78347685 -123.16036826 1
111  49.78360506 -123.16025155
112  49.78360506 -123.16025155  49.78363442 -123.16024094 1
115  49.78371319 -123.16031772
120 Linear Feature 17
111  49.78216704 -123.16128855 1
112  49.78218893 -123.16145593  49.78218893 -123.16149979 1
115  49.78216886 -123.16156255
120 Linear Feature 19
111  49.78237155 -123.16133370 5
115  49.78241871 -123.16146229
14  49.78373612 -123.15956529  82.02 0 New Tower Viewpoint 23
1300  49.78405039 -123.15942314  77.01 hangar props Hangar 01
1301 A none 
1300  49.78407338 -123.15958733 255.23 hangar props Hangar 02
1301 A none 
1300  49.78414239 -123.15945505  77.01 hangar props Hangar 03
1301 A none 
1300  49.78417652 -123.15962669 255.23 hangar props Hangar 04
1301 A none 
1300  49.78425121 -123.15949095  77.01 hangar props Hangar 05
1301 A none 
1300  49.78428708 -123.15966474 255.23 hangar props Hangar 06
1301 A none 
1300  49.78435956 -123.15952835  77.01 hangar props Hangar 07
1301 A none 
1300  49.78440670 -123.15971155 255.23 hangar props Hangar 08
1301 A none 
1300  49.78446397 -123.15956042  77.01 hangar props Hangar 09
1301 A none 
1300  49.78450135 -123.15974508 255.23 hangar props Hangar 10
1301 A none 
1300  49.78457079 -123.15960291  77.01 hangar props Hangar 11
1301 A none 
1300  49.78460526 -123.15977144 255.23 hangar props Hangar 12
1301 A none 
1300  49.78173038 -123.16064063 314.46 tie_down props General Aviation Ramp 01
1301 A general_aviation 
1300  49.78199625 -123.16053832 261.82 tie_down props General Aviation Ramp 02
1301 A general_aviation 
1300  49.78328247 -123.15998179 252.15 tie_down props General Aviation Ramp 03
1301 A general_aviation 
1300  49.78341759 -123.16004924 252.15 tie_down props General Aviation Ramp 04
1301 A general_aviation 
1300  49.78355611 -123.16011457 252.15 tie_down props General Aviation Ramp 05
1301 A general_aviation 
1300  49.78441866 -123.15925889 258.69 tie_down props General Aviation Ramp 06
1301 A general_aviation 
1300  49.78450330 -123.15928520 256.48 tie_down props General Aviation Ramp 07
1301 A general_aviation 
19  49.78126785 -123.16067190 1 WS
19  49.78445155 -123.16027912 1 WS
51 12280 Squamish Airport ATF
99
