I
1050 Generated by WorldEditor 2.1.0r1

1    653 1 0 UNNE Novosibirsk Yeltsovka
1302 city Novosibirsk
111  55.06782392  082.99138338
111  55.06798645  082.99112514
111  55.06801096  082.99117580
111  55.06803588  082.99113714
111  55.06845834  082.99048178
111  55.06966040  082.99266247
111  55.06963685  082.99327040
111  55.06959452  082.99334876
111  55.06971915  082.99402028
111  55.07008953  082.99601587
111  55.07023545  082.99608715
111  55.07022880  082.99617500
111  55.07019578  082.99616157
111  55.07019568  082.99623863
111  55.07022112  082.99627640
111  55.07020557  082.99648179
111  55.07025533  082.99667402
112  55.07025533  082.99667402  55.07025997  082.99649296
111  55.07034567  082.99618687
111  55.07039677  082.99617111
111  55.07042594  082.99593905
111  55.07046776  082.99595322
111  55.07045322  082.99613584
111  55.07047453  082.99614180
111  55.07045790  082.99625816
111  55.07049606  082.99627150
111  55.07049257  082.99640191
111  55.07053879  082.99640808
111  55.07054535  082.99637468
111  55.07060301  082.99638501
111  55.07061330  082.99620346
111  55.07068972  082.99622498
111  55.07068064  082.99633506
111  55.07071229  082.99642797
111  55.07067348  082.99657519
111  55.07071427  082.99659565
111  55.07075550  082.99645154
111  55.07080934  082.99646542
111  55.07081596  082.99641853
111  55.07086651  082.99643329
111  55.07087248  082.99638344
111  55.07092095  082.99639809
111  55.07090832  082.99655538
111  55.07097527  082.99657591
111  55.07099564  082.99641862
111  55.07102919  082.99642851
111  55.07103779  082.99635410
111  55.07108403  082.99636523
111  55.07107380  082.99646204
111  55.07111475  082.99648063
111  55.07107862  082.99666902
111  55.07113723  082.99668823
111  55.07117463  082.99650783
111  55.07121109  082.99652439
111  55.07123201  082.99641056
111  55.07126229  082.99642121
111  55.07125747  082.99648009
111  55.07131607  082.99650160
111  55.07131144  082.99656823
111  55.07135302  082.99658692
111  55.07135164  082.99666058
111  55.07136971  082.99666881
111  55.07138666  082.99654446
111  55.07143309  082.99656339
111  55.07144409  082.99649622
111  55.07150545  082.99651849
111  55.07150098  082.99657624
111  55.07153753  082.99658849
111  55.07150894  082.99683587
111  55.07157182  082.99686195
111  55.07160633  082.99660550
111  55.07175028  082.99665171
111  55.07171009  082.99696663
111  55.07176157  082.99698356
111  55.07180584  082.99666177
111  55.07280500  082.99688294
112  55.07280500  082.99688294  55.07284622  082.99673312
111  55.07294189  082.99673543
111  55.07331051  082.99686755
111  55.07331420  082.99684608
111  55.07590106  082.99784150
112  55.07590106  082.99784150  55.07593598  082.99792033
111  55.07594119  082.99803742
111  55.07592617  082.99820968
111  55.07597158  082.99821913
111  55.07599411  082.99794619
112  55.07599411  082.99794619  55.07600808  082.99787393
111  55.07606383  082.99787657
111  55.07674255  082.99814660
112  55.07674255  082.99814660  55.07676886  082.99818850
111  55.07676530  082.99827151
111  55.07680047  082.99828149
112  55.07683411  082.99818404  55.07685732  082.99817323
111  55.07683411  082.99818404
111  55.07718546  082.99832333
111  55.07724041  082.99797011
112  55.07724041  082.99797011  55.07735491  082.99766605
111  55.07752545  082.99762403
111  55.07762313  082.99701226
113  55.07716670  082.99678901
111  55.07272267  082.99312350
111  55.07081214  082.99241260
112  55.07081214  082.99241260  55.07063390  082.99229197
111  55.07073077  082.99203385
111  55.07105462  082.99148175
111  55.07094153  082.99128741
111  55.07134048  082.99066867
111  55.07149831  082.99043844
111  55.07179858  082.99076733
111  55.07182666  082.99075276
111  55.07286878  082.99269362
112  55.07286878  082.99269362  55.07292680  082.99286075
112  55.07281115  082.99310127  55.07274992  082.99312712
113  55.07281115  082.99310127
111  55.07003446  082.99317746
111  55.07045453  082.99251055
111  55.07055517  082.99254778
111  55.07270068  082.99334132
112  55.07270068  082.99334132  55.07287249  082.99353644
111  55.07286323  082.99387018
111  55.07280696  082.99433078
111  55.07274902  082.99480497
111  55.07243894  082.99577553
111  55.07234316  082.99607532
112  55.07234316  082.99607532  55.07231777  082.99613596
111  55.07227424  082.99613884
111  55.07078324  082.99559433
111  55.07038884  082.99539121
112  55.07038884  082.99539121  55.07032909  082.99535578
111  55.07029102  082.99521977
111  55.07006850  082.99391260
111  55.07010118  082.99389652
111  55.07001036  082.99340954
114  55.07001036  082.99340954  55.06999801  082.99328475
110 2 0.00 0.0000 New Taxiway 21
111  55.09474291  083.00498636
111  55.09478624  083.00470264
112  55.09478624  083.00470264  55.09455341  083.00449628
111  55.09458418  083.00402650
111  55.09471728  083.00319897
111  55.09494656  083.00177346
111  55.09498732  083.00179015
111  55.09511929  083.00074294
111  55.09340592  083.00008889
111  55.09072933  082.99913729
111  55.09071729  082.99919423
111  55.09067131  082.99917805
111  55.09066217  082.99912735
111  55.08875406  082.99838174
111  55.08861455  082.99943743
111  55.09450902  083.00163599
112  55.09450902  083.00163599  55.09472403  083.00183457
111  55.09469124  083.00224481
111  55.09455203  083.00311163
111  55.09442159  083.00392392
112  55.09442159  083.00392392  55.09431910  083.00437558
111  55.09403895  083.00434301
113  55.09401048  083.00462548
111  55.09308141  083.00005960
111  55.09305542  083.00028023
111  55.09296815  083.00024779
113  55.09299693  083.00002878
110 2 0.00 0.0000 New Taxiway 20
111  55.08420591  082.99952361
111  55.08416958  082.99950517
111  55.08406211  082.99927245
112  55.08406211  082.99927245  55.08402214  082.99914180
111  55.08403163  082.99896315
111  55.08413255  082.99828017
112  55.08413255  082.99828017  55.08418670  082.99806841
111  55.08429301  082.99801549
111  55.08439228  082.99801613
111  55.08441882  082.99790128
111  55.08423001  082.99787798
111  55.08421354  082.99791231
111  55.08411273  082.99786461
111  55.08409534  082.99777008
111  55.08413385  082.99744235
111  55.08409739  082.99743197
111  55.08404388  082.99774950
112  55.08404388  082.99774950  55.08395290  082.99775599
111  55.08370119  082.99762058
111  55.08369535  082.99766547
111  55.08392091  082.99788994
112  55.08392091  082.99788994  55.08398218  082.99802132
111  55.08397000  082.99820825
111  55.08386453  082.99886483
112  55.08386453  082.99886483  55.08379104  082.99918359
111  55.08355316  082.99922119
111  55.08352283  082.99938568
113  55.08417907  082.99975710
110 2 0.00 0.0000 New Taxiway 19
111  55.07762313  082.99701226
111  55.07773538  082.99638080
111  55.07768769  082.99635824
111  55.07725741  082.99615473
113  55.07716670  082.99678901
130 Boundary 
111  55.09894309  083.00229391
111  55.09761993  083.00168835
111  55.09790604  082.99961001
111  55.07219122  082.98548099
111  55.06955111  082.98066475
111  55.06486888  082.98714551
111  55.06689238  082.99082806
111  55.06740324  082.99228382
111  55.06656427  082.99371973
111  55.06899191  082.99846358
111  55.06892058  082.99861160
111  55.07072605  083.00200463
111  55.07190524  082.99998889
111  55.07153248  082.99914821
111  55.07159229  082.99856956
111  55.07320246  082.99891834
111  55.07568036  082.99980035
111  55.07550428  083.00201842
111  55.07529823  083.00219168
111  55.07540173  083.00241909
111  55.07557913  083.00240728
111  55.07584358  083.00240992
111  55.08138034  083.00461857
111  55.08203480  083.00519105
111  55.08861137  083.00947070
111  55.08894015  083.00986987
111  55.08910252  083.00970990
111  55.09113613  083.01112979
111  55.09415065  083.01499434
111  55.09429715  083.01489602
111  55.09443173  083.01461281
111  55.09505344  083.01568846
111  55.09747108  083.01645680
111  55.09792545  083.01448013
111  55.10491787  083.01805310
111  55.10718354  083.01585953
111  55.10992726  083.01679599
111  55.10994237  083.01667868
111  55.11046727  083.01688345
111  55.11047900  083.01673454
111  55.11044182  083.01601682
111  55.11119447  083.01125056
111  55.11099292  083.00924973
111  55.10712422  083.00744526
111  55.10696706  083.00674494
111  55.10669838  083.00661860
111  55.10650350  083.00699128
111  55.10095795  083.00446828
111  55.10039787  083.00415522
111  55.10018682  083.00393123
111  55.09969751  083.00291303
113  55.09948209  083.00265671
120 Linear Feature 50
111  55.09471728  083.00319897 4
111  55.09463406  083.00315499 4
115  55.09455203  083.00311163
120 Linear Feature 49
111  55.07058646  082.99231888 4
111  55.07057136  082.99242935 4
115  55.07055517  082.99254778
120 Linear Feature 48
111  55.07293547  082.99437327 4
115  55.07280696  082.99433078
120 Linear Feature 47
111  55.07774800  082.99557950 4
115  55.07732693  082.99542068
120 Linear Feature 84
111  55.07290756  082.99198320 1
111  55.07285888  082.99208571 1
115  55.07280272  082.99220397
120 Linear Feature 83
111  55.07301583  082.99230928 1
111  55.07285888  082.99208571 1
115  55.07282645  082.99203950
120 Linear Feature 82
111  55.07321327  082.99236401 1
111  55.07319054  082.99252397 1
115  55.07316894  082.99267602
120 Linear Feature 81
111  55.07334892  082.99259000 1
111  55.07319054  082.99252397 1
115  55.07316133  082.99251181
120 Linear Feature 80
111  55.07347243  082.99279265 1
115  55.07343106  082.99312086
120 Linear Feature 80
111  55.07344076  082.99292936 1
115  55.07343772  082.99295618
120 Linear Feature 80
111  55.07342127  082.99292198 1
115  55.07341822  082.99294881
120 Linear Feature 79
111  55.07341017  082.99294576 1
111  55.07341822  082.99294881 1
111  55.07343772  082.99295618 1
115  55.07365440  082.99303814
120 Linear Feature 78
111  55.07323955  082.99278597 2
111  55.07320355  082.99311064
112  55.07320355  082.99311064  55.07320018  082.99316585 2
115  55.07320875  082.99321670
120 Linear Feature 77
112  55.07334335  082.99345883  55.07325928  082.99338689 2
112  55.07320875  082.99321670  55.07318753  082.99313124
111  55.07320875  082.99321670
112  55.07320875  082.99321670  55.07319105  082.99314542 2
112  55.07314553  082.99300835  55.07311206  082.99294306
111  55.07314553  082.99300835 2
111  55.07279389  082.99236040
112  55.07279389  082.99236040  55.07276005  082.99227689 2
115  55.07279273  082.99220580
120 Linear Feature 76
111  55.07287463  082.99431915 1
111  55.07293059  082.99384411
112  55.07293059  082.99384411  55.07300667  082.99337230 1
115  55.07331554  082.99344891
120 Linear Feature 75
111  55.07243894  082.99577553 20
115  55.07284814  082.99600388
120 Linear Feature 74
111  55.07570893  082.99385504 1
115  55.07572992  082.99383117
120 Linear Feature 74
111  55.07481392  082.99353067 1
115  55.07483529  082.99350788
120 Linear Feature 74
111  55.07415625  082.99330460 1
115  55.07417704  082.99328022
120 Linear Feature 74
111  55.07527769  082.99370109 1
115  55.07529848  082.99367670
120 Linear Feature 74
111  55.07576343  082.99379305 1
115  55.07578442  082.99376918
120 Linear Feature 74
111  55.07486943  082.99347149 1
115  55.07489081  082.99344870
120 Linear Feature 74
111  55.07421024  082.99324127 1
115  55.07423103  082.99321689
120 Linear Feature 74
111  55.07533168  082.99363776 1
115  55.07535247  082.99361337
120 Linear Feature 73
111  55.07568689  082.99366007 1
111  55.07574659  082.99381211
111  55.07578425  082.99390582 1
115  55.07586977  082.99411906
120 Linear Feature 73
111  55.07480313  082.99335898 1
111  55.07485236  082.99348968
111  55.07486200  082.99351528 1
115  55.07496500  082.99377779
120 Linear Feature 73
111  55.07414121  082.99313389 1
111  55.07419364  082.99326074
111  55.07421510  082.99331219
112  55.07421510  082.99331219  55.07426882  082.99344278 1
116  55.07442663  082.99384518  55.07456139  082.99393902
120 Linear Feature 73
111  55.07526266  082.99353037 1
111  55.07531508  082.99365723
111  55.07532535  082.99368207 1
115  55.07544066  082.99396110
120 Linear Feature 72
111  55.07650222  082.99417869 20
111  55.07648848  082.99417416 20
115  55.07647475  082.99416964
120 Linear Feature 72
111  55.07588292  082.99392571 20
111  55.07586919  082.99392118 20
115  55.07585546  082.99391666
120 Linear Feature 72
111  55.07449910  082.99340221 20
111  55.07448537  082.99339768 20
115  55.07447164  082.99339315
120 Linear Feature 72
111  55.07541996  082.99374541 20
111  55.07540623  082.99374088 20
115  55.07539250  082.99373635
120 Linear Feature 72
111  55.07495053  082.99357713 20
115  55.07496427  082.99358166
120 Linear Feature 71
111  55.07648171  082.99423898 22
115  55.07648848  082.99417416
120 Linear Feature 71
111  55.07586242  082.99398600 22
115  55.07586919  082.99392118
120 Linear Feature 71
111  55.07447765  082.99347127 22
115  55.07448537  082.99339768
120 Linear Feature 71
111  55.07539946  082.99380570 22
115  55.07540623  082.99374088
120 Linear Feature 71
111  55.07495623  082.99364773 22
115  55.07496427  082.99358166
120 Linear Feature 70
111  55.07569634  082.99392227 22
111  55.07586242  082.99398600 22
115  55.07590121  082.99399955
120 Linear Feature 70
111  55.07443155  082.99345524 22
111  55.07447765  082.99347127 22
115  55.07462210  082.99352233
120 Linear Feature 70
111  55.07535336  082.99378967 22
111  55.07539946  082.99380570 22
115  55.07554390  082.99385677
120 Linear Feature 70
111  55.07479983  082.99359337 22
111  55.07495623  082.99364773 22
115  55.07505255  082.99368121
120 Linear Feature 69
111  55.07667528  082.99355891 1
112  55.07648855  082.99326823  55.07641870  082.99323225
111  55.07648855  082.99326823 1
111  55.07628911  082.99318828
112  55.07628911  082.99318828  55.07616599  082.99315935 1
111  55.07612523  082.99334134 1
111  55.07604306  082.99398104
112  55.07604306  082.99398104  55.07600545  082.99440615 1
115  55.07621729  082.99449660
120 Linear Feature 68
111  55.07676127  082.99410402 20
115  55.07698845  082.99426816
120 Linear Feature 67
111  55.07696832  082.99421039 1
111  55.07693039  082.99425823 1
115  55.07689246  082.99430608
120 Linear Feature 66
111  55.07686603  082.99409041 1
115  55.07693039  082.99425823
120 Linear Feature 65
111  55.07695683  082.99432784 1
111  55.07712445  082.99477079
112  55.07712445  082.99477079  55.07717226  082.99488528 1
115  55.07724007  082.99491540
120 Linear Feature 64
111  55.07708681  082.99454253 20
111  55.07557008  082.99393547 20
111  55.07469265  082.99360570 20
115  55.07399704  082.99333417
120 Linear Feature 63
111  55.07844167  082.99128989 22
111  55.07839061  082.99170342
112  55.07839061  082.99170342  55.07834697  082.99201154 22
112  55.07787258  082.99281102  55.07778532  082.99343537
111  55.07787258  082.99281102 22
115  55.07778903  082.99351807
120 Linear Feature 62
111  55.07758339  082.99699113 1
111  55.07750579  082.99695528
112  55.07750579  082.99695528  55.07733714  082.99684988 1
111  55.07737148  082.99643326 1
111  55.07751273  082.99542493
112  55.07751273  082.99542493  55.07753672  082.99506006 1
111  55.07735174  082.99496112 1
111  55.07724007  082.99491540 1
111  55.07621729  082.99449660 1
111  55.07442663  082.99384518 1
111  55.07334335  082.99345883 1
111  55.07331554  082.99344891 1
111  55.07151442  082.99278772 1
115  55.07057136  082.99242935
120 Linear Feature 61
112  55.07304765  082.99337116  55.07305959  082.99344774 1
112  55.07297564  082.99349794  55.07293170  082.99347770 1
114  55.07294878  082.99332562  55.07298079  082.99326928 1
120 Linear Feature 61
112  55.07746956  082.99713650  55.07747964  082.99721326 1
112  55.07739528  082.99725717  55.07735219  082.99723405 1
114  55.07737259  082.99708447  55.07740560  082.99703084 1
120 Linear Feature 60
111  55.07312552  082.99325413 20
111  55.07311619  082.99332368
111  55.07310498  082.99340715 20
111  55.07309480  082.99348299
111  55.07308443  082.99356025 20
111  55.07307441  082.99363490 20
111  55.07303157  082.99361736
111  55.07298837  082.99359966 20
