A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      440 0 0 KSFZ North Central State
111  41.91991102 -071.49169600 102 
112  41.91990005 -071.49187896  41.91990818 -071.49192810 102 
111  41.92002498 -071.49213279 102 
111  41.92022723 -071.49250454 102 
113  41.92032688 -071.49251853 
110   1 0.00 122.33 Taxiway
111  41.92330323 -071.49002125 102 
111  41.92330082 -071.48986779 102 
111  41.92314981 -071.48952682 102 
112  41.92299638 -071.48924754  41.92296256 -071.48922276 102 
111  41.92289501 -071.48921891 
111  41.92316800 -071.48897432 102 
112  41.92315947 -071.48920858  41.92317330 -071.48925678 102 
111  41.92325733 -071.48942777 102 
111  41.92343371 -071.48979310 102 
113  41.92355023 -071.48981332 
110   1 0.00 122.17 North Taxiway
111  41.92474147 -071.48741501 
111  41.92438418 -071.48657844 
111  41.92423122 -071.48658323 
111  41.92393650 -071.48597856 
111  41.92429022 -071.48571260 
111  41.92459893 -071.48635296 
111  41.92451840 -071.48644316 
113  41.92489692 -071.48727743 
110   1 0.00 122.09 Main Ramp Area
111  41.92122776 -071.49032448 
111  41.92096533 -071.48975615 
112  41.92080110 -071.48975035  41.92073421 -071.48980536 
111  41.92074230 -071.48989298 
111  41.92101658 -071.49050125 
111  41.91995280 -071.49139025 
111  41.91978217 -071.49091503 
112  41.91956445 -071.49077390  41.91943727 -071.49087999 
111  41.91961508 -071.49115683 
111  41.91979356 -071.49152782 
111  41.91918691 -071.49206376 
111  41.91838186 -071.49100281 
111  41.91923408 -071.49021456 
111  41.91915409 -071.48998027 
111  41.92121760 -071.48829974 
111  41.92135482 -071.48860614 
111  41.92210288 -071.48798752 
113  41.92265994 -071.48912274 
130 Airport Boundary
111  41.93040394 -071.48652854 
111  41.92930871 -071.48732103 
111  41.92214428 -071.49332099 
111  41.92271296 -071.49482095 
111  41.92233384 -071.49555678 
111  41.92380819 -071.49688694 
111  41.92437687 -071.49796239 
111  41.92347120 -071.49878312 
111  41.92279721 -071.49855671 
111  41.92170198 -071.49705675 
111  41.92003807 -071.49518887 
111  41.91580458 -071.49875482 
111  41.91481466 -071.49900953 
111  41.91439341 -071.49833030 
111  41.91268738 -071.49892463 
111  41.91245570 -071.49598130 
111  41.91437565 -071.49450999 
111  41.91469158 -071.49484963 
111  41.91694523 -071.49309484 
111  41.91667143 -071.49173630 
111  41.91372273 -071.48845315 
111  41.91563938 -071.48539642 
111  41.91829848 -071.48818427 
111  41.91859861 -071.48927393 
111  41.91900932 -071.48978339 
111  41.92193696 -071.48726442 
111  41.92566496 -071.48383975 
111  41.92949827 -071.48273593 
111  41.93029863 -071.48375484 
113  41.93074094 -071.48584927 
120 Linear Feature 3
112  41.91899124 -071.49233232  41.91904687 -071.49225934   1 
116  41.91899724 -071.49207095  41.91895083 -071.49200743 
120 Linear Feature 2
111  41.91508051 -071.48858037   1 
112  41.91495312 -071.48832800  41.91494759 -071.48822199   1 
112  41.91497171 -071.48812125  41.91498832 -071.48806545   1 
112  41.91506879 -071.48792925  41.91509786 -071.48789763   1 
112  41.91519794 -071.48784703  41.91522147 -071.48784145   1 
112  41.91530332 -071.48786497  41.91533377 -071.48788543   1 
111  41.91539620 -071.48795361   1 
111  41.91899724 -071.49207095   1 
116  41.91920485 -071.49215856  41.91932848 -071.49211660 
120 Linear Feature 1
111  41.91713159 -071.49540236   1 
111  41.91691021 -071.49558607   1 
112  41.91676956 -071.49563688  41.91670772 -071.49563580   1 
112  41.91665384 -071.49551904  41.91663155 -071.49548010   1 
111  41.91651264 -071.49521379   1 
111  41.91641942 -071.49499099   1 
112  41.91631871 -071.49474089  41.91631202 -071.49469297   1 
112  41.91635609 -071.49457030  41.91638507 -071.49452836   1 
111  41.91652185 -071.49441355   1 
111  41.91841713 -071.49281752   1 
111  41.91875953 -071.49252430   1 
111  41.91899124 -071.49233232   1 
111  41.91920485 -071.49215856   1 
111  41.91960672 -071.49180240   1 
111  41.91974158 -071.49168739   1 
111  41.91982363 -071.49161870   1 
111  41.92037903 -071.49116159   1 
111  41.92053847 -071.49103417   1 
111  41.92126970 -071.49042346   1 
111  41.92145735 -071.49027644   1 
111  41.92286107 -071.48909214   1 
111  41.92309671 -071.48890261   1 
111  41.92486174 -071.48742138   1 
112  41.92716389 -071.48549067  41.92719063 -071.48547569   1 
112  41.92727439 -071.48544528  41.92733457 -071.48544229   1 
111  41.92761204 -071.48553192   1 
112  41.92789136 -071.48564332  41.92792703 -071.48567028   1 
112  41.92798038 -071.48575059  41.92800713 -071.48579553   1 
111  41.92801584 -071.48596661   1 
112  41.92798979 -071.48620100  41.92795788 -071.48633111   1 
116  41.92756582 -071.48665386  41.92733859 -071.48684606 
120 Linear Feature 4
111  41.92141608 -071.49016333   8 
112  41.92133907 -071.49013426  41.92131203 -071.49008954   8 
111  41.92127980 -071.49002665   8 
115  41.92107287 -071.48956548 
120 Linear Feature 3
111  41.92051593 -071.49091581   8 
112  41.92043649 -071.49088750  41.92040555 -071.49082397   8 
111  41.92023007 -071.49045099   8 
112  41.92020050 -071.49031829  41.92020651 -071.49023860   8 
111  41.92026492 -071.49018037   8 
115  41.92080804 -071.48973269 
120 Linear Feature 2
111  41.91954227 -071.49077026   8 
111  41.91987114 -071.49049704   8 
112  41.91999267 -071.49048303  41.92005110 -071.49049804   8 
111  41.92009438 -071.49057865   8 
112  41.92029286 -071.49098296  41.92033239 -071.49106034   8 
115  41.92024294 -071.49114412 
120 Linear Feature 1
111  41.91957843 -071.49171391   8 
112  41.91958173 -071.49153496  41.91954606 -071.49143194   8 
115  41.91904775 -071.49038822 
120 Linear Feature 5
111  41.92004139 -071.49296259   1 
112  41.92013789 -071.49277413  41.92015963 -071.49266614   1 
111  41.92009917 -071.49249710   1 
111  41.91979858 -071.49181808   1 
111  41.91974158 -071.49168739   1 
111  41.91968069 -071.49155559   1 
115  41.91924713 -071.49057591 
120 Linear Feature 3
111  41.92306166 -071.48915706   1 
112  41.92306269 -071.48901815  41.92306921 -071.48895858   1 
115  41.92309671 -071.48890261 
120 Linear Feature 2
112  41.92334779 -071.49019126  41.92338364 -071.49015885   1 
112  41.92340141 -071.48999837  41.92340141 -071.48990026   1 
115  41.92336183 -071.48981911 
120 Linear Feature 1
111  41.92286107 -071.48909214   1 
112  41.92297434 -071.48910440  41.92302779 -071.48911667   1 
111  41.92306166 -071.48915706   1 
111  41.92336183 -071.48981911   1 
112  41.92346830 -071.48993196  41.92354587 -071.48997313   1 
116  41.92364451 -071.48993387  41.92368167 -071.48991460 
120 Linear Feature 6
111  41.92009917 -071.49249710   1 
112  41.92025088 -071.49267482  41.92033123 -071.49270785   1 
115  41.92040518 -071.49265433 
120 Linear Feature 9
111  41.92126625 -071.49017490   1 
115  41.92099059 -071.48958661 
120 Linear Feature 8
111  41.92126970 -071.49042346   1 
112  41.92131837 -071.49031794  41.92131992 -071.49026625   1 
111  41.92126625 -071.49017490   1 
112  41.92135747 -071.49028311  41.92139232 -071.49029416   1 
115  41.92145735 -071.49027644 
120 Linear Feature 7
111  41.92037705 -071.49094302   1 
115  41.92009129 -071.49036930 
120 Linear Feature 6
111  41.92037903 -071.49116159   1 
112  41.92039324 -071.49105774  41.92039324 -071.49097664   1 
111  41.92037705 -071.49094302   1 
112  41.92044916 -071.49101423  41.92049773 -071.49103203   1 
115  41.92053847 -071.49103417 
120 Linear Feature 5
111  41.91982363 -071.49161870   1 
112  41.91974776 -071.49163212  41.91971578 -071.49162352   1 
111  41.91968069 -071.49155559   1 
112  41.91969384 -071.49167756  41.91968471 -071.49173159   1 
111  41.91963231 -071.49177661   1 
112  41.91972766 -071.49175615  41.91976878 -071.49175861   1 
111  41.91979858 -071.49181808   1 
114  41.91977974 -071.49170212  41.91978431 -071.49165913   1 
120 Linear Feature 5
111  41.91992830 -071.49305894   1 
115  41.92004139 -071.49296259 
120 Linear Feature 4
111  41.92040518 -071.49265433   1 
115  41.92051546 -071.49256295 
120 Linear Feature 2
111  41.92317659 -071.49033447   1 
115  41.92334779 -071.49019126 
120 Linear Feature 1
111  41.92364451 -071.48993387   1 
115  41.92384623 -071.48976488 
120 Hold
111  41.91635722 -071.49520844   4 
115  41.91659675 -071.49501953 
120 Hold
111  41.91496733 -071.48796312   4 
115  41.91506677 -071.48806372 
120 Hold
111  41.91883146 -071.49235566   4 
115  41.91890985 -071.49251879 
120 Hold
111  41.91833302 -071.49300126   4 
115  41.91826114 -071.49284874 
120 Hold
111  41.91989287 -071.49225177   4 
115  41.92003632 -071.49211467 
120 Hold
111  41.92314981 -071.48952682   4 
115  41.92325733 -071.48942777 
120 Hold
111  41.92762424 -071.48573863   4 
115  41.92769753 -071.48538660 
18   41.92139202 -071.48828863 1 BCN
19   41.91678491 -071.49481265 1 WS
19   41.92738120 -071.48590182 1 WS
19   41.91549674 -071.48779049 1 WS
20   41.91885713 -071.49173555 140.13  0 2 {@L}B
20   41.91511921 -071.48811646  44.43  0 2 {@L}B
20   41.91835040 -071.49304467  30.11  0 2 {@R}15-33
20   41.92761221 -071.48578741 346.95  0 2 {@R}23
20   41.91491191 -071.48790069 232.90  0 2 {@R}33
20   41.91881489 -071.49231604 212.35  0 2 {@R}33-15
20   41.92312569 -071.48954827 301.28  0 2 {@R}5-23
20   41.91985836 -071.49227577 299.75  0 2 {@R}5-23
20   41.91630043 -071.49525424 301.16  0 2 {@R}5{@@}{@L}A
20   41.91992378 -071.49183584 122.79  0 2 {@Y,^l}A{^r}
20   41.92290073 -071.48880846 122.10  0 2 {@Y,^l}A{^r}
20   41.92494997 -071.48758818 301.86  0 2 {@Y,^l}A{^r}
20   41.92142712 -071.49048307 301.79  0 2 {@Y,^l}A{^r}
20   41.92051910 -071.49122969 301.33  0 2 {@Y,^l}A{^r}
20   41.91920669 -071.49232306 321.88  0 2 {@Y,^l}A{^r}
20   41.91927256 -071.49226368 213.86  0 2 {@Y,^l}B
20   41.91892689 -071.49255495  31.40  0 2 {@Y}B{^ru}
1300  41.92076677 -071.49028132 210.65 tie_down turboprops|props Mid Ramp
1300  41.92184577 -071.48894057 297.55 tie_down turboprops|props North Ramp
1300  41.91898713 -071.49068603  34.51 tie_down turboprops|props South Ramp
50 12002 AWOS 3
51 12307 CTAF/Unicom
52 12435 CLNC DEL
55 13540 PROVIDENCE APP/DEP

1200 
1201  41.92144528 -071.49580443 both 592 15/33_stop
1201  41.91686224 -071.49560075 both 544 5/23_start
1201  41.92349538 -071.49006119 both 594 5/23_start(split
1201  41.91939768 -071.49348061 both 587 5/23_start(split
1201  41.92023338 -071.49279224 both 599 5/23_start(split
1201  41.92793190 -071.48634428 both 546 5/23_stop
1201  41.92799695 -071.48578414 both 549 A_stop
1201  41.92765780 -071.48554050 both 551 A_stop
1201  41.92719293 -071.48546583 both 553 A_stop
1201  41.92297931 -071.48900075 both 555 A_stop
1201  41.92136281 -071.49035492 both 557 A_stop
1201  41.92045670 -071.49110506 both 559 A_stop
1201  41.91974147 -071.49168633 both 561 A_stop
1201  41.91911565 -071.49223512 both 563 A_stop
1201  41.91886919 -071.49243320 both 565 A_stop
1201  41.91829653 -071.49292678 both 567 A_stop
1201  41.91638524 -071.49453089 both 569 A_stop
1201  41.91632242 -071.49467701 both 571 A_stop
1201  41.91646981 -071.49511862 both 573 A_stop
1201  41.91663895 -071.49549854 both 575 A_stop
1201  41.91864502 -071.49262642 both 585 A_stop(split)
1201  41.92320059 -071.48947340 both 597 A1_stop
1201  41.91996034 -071.49218174 both 602 A2_stop
1201  41.91538817 -071.48794506 both 578 B_stop
1201  41.91515852 -071.48786187 both 580 B_stop
1201  41.91502073 -071.48801484 both 582 B_stop
1201  41.91495284 -071.48843615 both 584 B_stop
1202 544 587 twoway runway 05/23
1204 departure 05,23
1204 arrival 05,23
1202 587 599 twoway runway 05/23
1204 departure 05,23
1204 arrival 05,23
1202 594 546 twoway runway 05/23
1204 departure 05,23
1204 arrival 05,23
1202 599 594 twoway runway 05/23
1204 departure 05,23
1204 arrival 05,23
1202 584 585 twoway runway 15/33
1204 arrival 15,33
1204 departure 15,33
1202 585 587 twoway runway 15/33
1204 arrival 15,33
1204 departure 15,33
1202 587 592 twoway runway 15/33
1204 arrival 15,33
1204 departure 15,33
1202 546 549 twoway taxiway A
1204 departure 05,23
1204 arrival 05,23
1202 549 551 twoway taxiway A
1204 departure 05,23
1204 arrival 05,23
1202 551 553 twoway taxiway A
1202 553 555 twoway taxiway A
1202 555 557 twoway taxiway A
1202 557 559 twoway taxiway A
1202 559 561 twoway taxiway A
1202 585 567 twoway taxiway A
1204 arrival 15,33
1204 departure 15,33
1202 561 563 twoway taxiway A
1202 563 565 twoway taxiway A
1202 565 585 twoway taxiway A
1204 arrival 15,33
1204 departure 15,33
1202 567 569 twoway taxiway A
1202 569 571 twoway taxiway A
1202 571 573 twoway taxiway A
1202 573 575 twoway taxiway A
1204 departure 05,23
1204 arrival 05,23
1202 575 544 twoway taxiway A
1204 departure 05,23
1204 arrival 05,23
1202 594 597 twoway taxiway A1
1204 departure 05,23
1204 arrival 05,23
1202 597 555 twoway taxiway A1
1202 599 602 twoway taxiway A2
1204 departure 05,23
1204 arrival 05,23
1202 602 561 twoway taxiway A2
1202 578 580 twoway taxiway B
1202 580 582 twoway taxiway B
1202 582 584 twoway taxiway B
1204 arrival 15,33
1204 departure 15,33
1202 563 578 twoway taxiway B

99
