A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1     2283 0 0 XIAD Domna
100   49.99   2   0 0.00 1 3 1 11   51.92097468  113.10442254    0.00    0.00 3  2 0 0 29   51.91218032  113.13784963    0.00   35.05 3  2 0 0
21   51.92075849  113.10717105  2 113.10   2.40 xxx PAPI-4L
21   51.91230448  113.13548821  2 293.10   2.40 29  PAPI-4L
110   2 0.00 113.10 New Taxiway 19
111  51.91623308  113.09842702 
111  51.91616914  113.09856029 
111  51.91587686  113.09854548 
111  51.91586994  113.09865220 
111  51.91608389  113.09865901 
111  51.91618437  113.09883670 
112  51.91615497  113.09924637  51.91615119  113.09929847 
112  51.91605156  113.09941471  51.91600997  113.09941164 
111  51.91579770  113.09938457 
111  51.91579161  113.09949810 
111  51.91601419  113.09952652 
112  51.91607781  113.09972515  51.91607213  113.09980483 
111  51.91594689  113.10123977 
111  51.91713197  113.10205180 
111  51.91693942  113.10278232 
111  51.91744482  113.10309142 
112  51.91754225  113.10269654  51.91756305  113.10262298 
112  51.91766782  113.10252446  51.91771319  113.10254285 
112  51.91784975  113.10261756  51.91791970  113.10265128 
113  51.91794688  113.10299647 
110   2 0.00 113.10 New Taxiway 11
111  51.92077565  113.10431344 
111  51.91808084  113.10251324 
111  51.91794688  113.10299647 
111  51.91681364  113.10730418 
111  51.91661946  113.10802119 
111  51.91193236  113.12591062 
111  51.91173819  113.12662756 
111  51.91152766  113.12739599 
111  51.91149015  113.12754764 
112  51.91109229  113.12900293  51.91108314  113.12904742 
112  51.91087109  113.12910554  51.91084135  113.12908330 
111  51.91064441  113.12893779 
111  51.91058871  113.12889833 
111  51.91055979  113.12902465 
111  51.90882880  113.13545277 
111  51.90824742  113.13502675 
111  51.90778356  113.13666155 
111  51.90840383  113.13710741 
111  51.90822736  113.13776147 
111  51.90811488  113.13818461 
111  51.90793934  113.13885800 
111  51.90842160  113.13921628 
111  51.90931580  113.13598635 
112  51.90952679  113.13600263  51.90959125  113.13604645 
111  51.91198499  113.13775069 
111  51.91213569  113.13714809 
112  51.91181419  113.13739239  51.91174200  113.13734224 
112  51.90967415  113.13586690  51.90959928  113.13580623 
112  51.90954353  113.13528061  51.90957473  113.13516600 
111  51.91102046  113.12974327 
111  51.91121806  113.12901580 
112  51.91804530  113.10314696  51.91806592  113.10305780 
112  51.91841369  113.10295149  51.91845838  113.10298214 
112  51.92045996  113.10436867  51.92052630  113.10441688 
113  51.92061508  113.10491537 
110   2 0.00 113.10 New Taxiway 10
111  51.91488172  113.13977478 
111  51.91487030  113.14192790 
111  51.91455236  113.14311478 
111  51.91440628  113.14313149 
111  51.91436332  113.14328194 
111  51.91446299  113.14335438 
111  51.91447331  113.14349369 
111  51.91434785  113.14395060 
111  51.91428770  113.14403140 
111  51.91418115  113.14403419 
111  51.91407975  113.14396453 
111  51.91405741  113.14404533 
111  51.91415193  113.14411220 
111  51.91426192  113.14426822 
111  51.91398179  113.14544394 
111  51.91417427  113.14670882 
111  51.91416396  113.14703200 
111  51.91396117  113.14753350 
111  51.91401616  113.14758364 
111  51.91409178  113.14739141 
111  51.91421208  113.14724932 
111  51.91427911  113.14739698 
111  51.91432894  113.14782325 
111  51.91437878  113.14781767 
111  51.91433926  113.14740534 
111  51.91435472  113.14716573 
111  51.91460220  113.14739698 
111  51.91465376  113.14729111 
111  51.91430488  113.14693449 
111  51.91446987  113.14690384 
111  51.91446643  113.14678683 
111  51.91435988  113.14680076 
111  51.91423270  113.14662245 
111  51.91406428  113.14542722 
111  51.91432894  113.14441031 
111  51.91437191  113.14441866 
111  51.91446987  113.14480036 
111  51.91452830  113.14476971 
111  51.91443378  113.14437130 
111  51.91440628  113.14410105 
111  51.91459704  113.14336552 
111  51.91474141  113.14385866 
111  51.91482905  113.14381687 
111  51.91463142  113.14315935 
111  51.91482734  113.14246839 
111  51.91495623  113.14262163 
111  51.91503872  113.14299776 
111  51.91510231  113.14296154 
111  51.91495623  113.14232909 
113  51.91497087  113.13983391 
110   2 0.00 113.10 New Taxiway 9
111  51.91497087  113.13983391 
111  51.91565216  113.14031943 
111  51.91577607  113.14084065 
111  51.91587989  113.14077550 
111  51.91582977  113.14055626 
111  51.91595692  113.14053117 
111  51.91616456  113.14069948 
111  51.91624494  113.14113383 
111  51.91634541  113.14108497 
111  51.91630071  113.14077499 
111  51.91644010  113.14086854 
111  51.91647267  113.14074292 
111  51.91621681  113.14055504 
111  51.91622149  113.14032337 
111  51.91629182  113.14028142 
111  51.91626503  113.14014026 
111  51.91595733  113.14035063 
111  51.91556173  113.14008597 
111  51.91552824  113.13988508 
111  51.91558518  113.13964076 
111  51.91552489  113.13959189 
111  51.91544787  113.13986336 
111  51.91532395  113.13992309 
113  51.91500734  113.13966967 
110   2 0.00 113.10 New Taxiway 8
111  51.91699704  113.12994019 
111  51.91722944  113.12978038 
111  51.91737533  113.12987848 
111  51.91718564  113.13059985 
111  51.91735879  113.13070735 
111  51.91751486  113.13011869 
111  51.91763877  113.13008024 
111  51.91838292  113.13056401 
111  51.91848607  113.13086263 
111  51.91843081  113.13107764 
111  51.91827609  113.13114334 
111  51.91829451  113.13130460 
111  51.91844555  113.13125085 
111  51.91858186  113.13135835 
111  51.91862606  113.13169878 
111  51.91855607  113.13192573 
111  51.91841976  113.13199143 
111  51.91844187  113.13214074 
111  51.91864080  113.13205116 
111  51.91870343  113.13212283 
111  51.91873694  113.13235007 
111  51.91881395  113.13231992 
111  51.91871430  113.13168436 
111  51.91876219  113.13150518 
111  51.91894172  113.13141618 
111  51.91892662  113.13128887 
111  51.91874395  113.13135835 
111  51.91864817  113.13127474 
111  51.91857449  113.13080291 
111  51.91860764  113.13056998 
111  51.91880658  113.13041472 
111  51.91888762  113.13029527 
111  51.91893552  113.13006831 
111  51.91906445  113.12999067 
111  51.91932233  113.13018179 
111  51.91935180  113.13007428 
111  51.91910075  113.12989321 
111  51.91904603  113.12965868 
111  51.91914029  113.12929158 
111  51.91929753  113.12918816 
111  51.91945729  113.12931547 
111  51.91948577  113.12921015 
111  51.91931810  113.12907687 
111  51.91926788  113.12887177 
111  51.91945495  113.12809139 
111  51.91928549  113.12794208 
111  51.91924865  113.12776290 
111  51.91936285  113.12730899 
111  51.91929654  113.12724329 
111  51.91919708  113.12764943 
111  51.91910129  113.12778082 
111  51.91879184  113.12760165 
111  51.91874763  113.12735080 
111  51.91882500  113.12705814 
111  51.91875500  113.12701036 
111  51.91869238  113.12734483 
111  51.91858186  113.12743441 
111  51.91828346  113.12725524 
111  51.91825399  113.12704023 
111  51.91838661  113.12650867 
111  51.91831293  113.12646089 
111  51.91818399  113.12699842 
111  51.91808452  113.12710592 
111  51.91795190  113.12703425 
111  51.91786019  113.12667505 
111  51.91769404  113.12729261 
111  51.91793717  113.12718357 
111  51.91927812  113.12806750 
111  51.91933572  113.12828980 
111  51.91928720  113.12847174 
111  51.91914550  113.12851545 
111  51.91902025  113.12843183 
111  51.91898125  113.12855944 
111  51.91916626  113.12866695 
111  51.91920076  113.12880461 
111  51.91911235  113.12919034 
111  51.91894792  113.12932830 
111  51.91879031  113.12923186 
111  51.91875132  113.12936355 
111  51.91894252  113.12947673 
111  51.91897236  113.12968607 
111  51.91881278  113.13018805 
111  51.91870091  113.13013649 
111  51.91863343  113.12988316 
111  51.91855975  113.12993691 
111  51.91862606  113.13018776 
111  51.91858186  113.13040874 
111  51.91847134  113.13044458 
111  51.91779718  113.13002650 
111  51.91771712  113.12980960 
111  51.91778612  113.12953675 
111  51.91770139  113.12948300 
111  51.91763508  113.12972787 
111  51.91750614  113.12981149 
111  51.91725564  113.12966815 
113  51.91716724  113.12930293 
110   2 0.00 113.10 New Taxiway 7
111  51.92315255  113.10651123 
111  51.92346656  113.10633369 
111  51.92393074  113.10663235 
111  51.92401915  113.10702659 
111  51.92401915  113.10741486 
111  51.92410757  113.10740291 
111  51.92411125  113.10701464 
111  51.92424387  113.10685933 
111  51.92446859  113.10699672 
111  51.92454596  113.10721176 
111  51.92453859  113.10773144 
111  51.92460858  113.10774936 
111  51.92460490  113.10735512 
111  51.92469700  113.10716995 
112  51.92515381  113.10745667  51.92522012  113.10750446 
112  51.92527906  113.10787481  51.92525696  113.10798233 
111  51.92491435  113.10926660 
111  51.92483699  113.10933230 
111  51.92460490  113.10919492 
111  51.92456806  113.10933230 
111  51.92480015  113.10949359 
111  51.92481488  113.10967279 
111  51.92473015  113.11002521 
111  51.92457911  113.11013273 
111  51.92438386  113.11000132 
111  51.92434334  113.11015065 
111  51.92456438  113.11030596 
112  51.92459385  113.11057476  51.92461227  113.11073605 
111  51.92459385  113.11057476 
112  51.92459385  113.11057476  51.92454227  113.11074202 
112  51.92426229  113.11108250  51.92407809  113.11118405 
111  51.92351077  113.11144681 
111  51.92329341  113.11147668 
111  51.92305027  113.11129151 
111  51.92298396  113.11102272 
111  51.92320868  113.11075393 
111  51.92317553  113.11068225 
111  51.92279240  113.11109440 
111  51.92231348  113.11077185 
111  51.92215162  113.11030239 
111  51.92195306  113.11110398 
111  51.92223612  113.11092715 
111  51.92253084  113.11108847 
111  51.92260451  113.11139311 
111  51.92260451  113.11184708 
111  51.92268188  113.11184708 
111  51.92267819  113.11142298 
111  51.92283292  113.11131546 
111  51.92303185  113.11146479 
111  51.92306869  113.11163802 
111  51.92311290  113.11219951 
111  51.92317184  113.11219354 
111  51.92314237  113.11172762 
111  51.92339288  113.11166191 
111  51.92450543  113.11110639 
111  51.92461595  113.11087343 
111  51.92475163  113.11088531 
111  51.92492962  113.11101998 
111  51.92495929  113.11089493 
111  51.92475163  113.11076025 
111  51.92468043  113.11057747 
111  51.92480503  113.11005800 
111  51.92492369  113.11001952 
111  51.92514914  113.11020230 
111  51.92519068  113.11006762 
111  51.92494149  113.10989447 
111  51.92489402  113.10972131 
111  51.92546953  113.10750876 
111  51.92457957  113.10690272 
111  51.92449957  113.10666222 
111  51.92475307  113.10637363 
111  51.92471603  113.10626781 
111  51.92430297  113.10672095 
111  51.92390852  113.10644461 
111  51.92409306  113.10578682 
111  51.92390115  113.10564850 
111  51.92371316  113.10630629 
113  51.92330249  113.10606443 
110   2 0.00 113.10 New Taxiway 6
111  51.92247732  113.11791073 
111  51.92242575  113.11811382 
111  51.92277204  113.11837066 
111  51.92316254  113.11694906 
111  51.92278309  113.11669221 
111  51.92291571  113.11617255 
111  51.92279046  113.11610087 
111  51.92265784  113.11659664 
111  51.92236312  113.11638758 
111  51.92249943  113.11589779 
111  51.92238154  113.11582611 
111  51.92224523  113.11630396 
111  51.92195789  113.11610685 
111  51.92209051  113.11559914 
111  51.92195420  113.11549163 
111  51.92179948  113.11601726 
111  51.92105900  113.11550955 
111  51.92086703  113.11528924 
111  51.92077788  113.11555205 
111  51.92102953  113.11562304 
111  51.92151213  113.11597545 
111  51.92138687  113.11642940 
111  51.92151950  113.11653094 
111  51.92164107  113.11607102 
111  51.92200209  113.11631591 
111  51.92186210  113.11679376 
111  51.92199841  113.11688335 
111  51.92212735  113.11641745 
111  51.92241101  113.11660262 
111  51.92228576  113.11706255 
111  51.92241470  113.11715214 
111  51.92253627  113.11669819 
112  51.92294150  113.11694906  51.92298571  113.11697892 
112  51.92300413  113.11724174  51.92298571  113.11731939 
111  51.92279046  113.11803018 
113  51.92272415  113.11807797 
110   2 0.00 113.10 New Taxiway 5
111  51.92256574  113.11884254 
111  51.92227839  113.11864543 
111  51.92222681  113.11883059 
113  51.92251048  113.11903965 
110   2 0.00 113.10 New Taxiway 4
111  51.91971616  113.11958612 
111  51.91993086  113.11960743 
111  51.92015919  113.11977127 
111  51.92003487  113.12024620 
111  51.92007170  113.12027606 
111  51.92001645  113.12044330 
111  51.92010854  113.12052693 
111  51.92016012  113.12035371 
111  51.92020801  113.12037163 
111  51.92033327  113.11991768 
111  51.92087481  113.12028801 
111  51.92068692  113.12095698 
111  51.92079376  113.12104657 
111  51.92098532  113.12037163 
111  51.92126530  113.12055679 
111  51.92108479  113.12121382 
111  51.92121741  113.12131536 
111  51.92140898  113.12065236 
111  51.92206841  113.12110033 
111  51.92230418  113.12023425 
111  51.92259889  113.12043139 
111  51.92266152  113.12021636 
111  51.92235944  113.12001924 
111  51.92244785  113.11969670 
111  51.92237049  113.11963697 
111  51.92239996  113.11952945 
111  51.92208682  113.11932637 
111  51.92202788  113.11955334 
111  51.92231891  113.11975046 
112  51.92206472  113.12074796  51.92204999  113.12079574 
112  51.92189526  113.12081964  51.92185105  113.12078380 
111  51.92165580  113.12064045 
111  51.92180316  113.12010287 
111  51.92168159  113.12003119 
111  51.92152318  113.12055682 
111  51.92123215  113.12035971 
111  51.92139424  113.11973851 
111  51.92127636  113.11966086 
111  51.92111058  113.12027609 
111  51.92082691  113.12007893 
111  51.92095954  113.11960707 
111  51.92093006  113.11956526 
111  51.92097796  113.11942191 
111  51.92093006  113.11939204 
111  51.92089323  113.11952942 
111  51.92084902  113.11950553 
111  51.92070166  113.11998933 
111  51.91996119  113.11948761 
113  51.91981747  113.11925762 
110   2 0.00 113.10 New Taxiway 3
111  51.91665664  113.13336951 
111  51.91675966  113.13345548 
111  51.91711671  113.13469844 
111  51.91827088  113.13547474 
111  51.91832901  113.13527281 
111  51.91819892  113.13519204 
111  51.91814910  113.13493178 
111  51.91818508  113.13471639 
111  51.91766750  113.13435293 
111  51.91759831  113.13460421 
111  51.91745161  113.13458177 
111  51.91737688  113.13470293 
111  51.91723296  113.13462665 
111  51.91712501  113.13437536 
113  51.91673474  113.13304839 
110   2 0.00 113.10 New Taxiway 2
111  51.92099958  113.10522527 
112  51.92136925  113.10492926  51.92144315  113.10497942 
112  51.92294330  113.10598814  51.92297939  113.10601601 
112  51.92304377  113.10638220  51.92302659  113.10644908 
111  51.91532088  113.13571637 
111  51.91523045  113.13566207 
111  51.91519361  113.13581410 
111  51.91527734  113.13586839 
111  51.91454537  113.13871055 
111  51.91439949  113.13942661 
111  51.91488172  113.13977478 
111  51.91497087  113.13983391 
111  51.91500734  113.13966967 
111  51.91518515  113.13897512 
111  51.91522211  113.13900617 
111  51.91668501  113.13351404 
111  51.91662902  113.13347900 
111  51.91665664  113.13336951 
111  51.91673474  113.13304839 
111  51.91685472  113.13259630 
111  51.91717314  113.13279797 
111  51.91727283  113.13242230 
111  51.91674174  113.13203590 
111  51.91663638  113.13243007 
111  51.91642971  113.13228554 
111  51.91649860  113.13203590 
111  51.91645808  113.13195050 
111  51.91699704  113.12994019 
111  51.91716724  113.12930293 
111  51.91769404  113.12729261 
111  51.91786019  113.12667505 
111  51.91971616  113.11958612 
111  51.91981747  113.11925762 
111  51.92077788  113.11555205 
111  51.92086703  113.11528924 
111  51.92195306  113.11110398 
111  51.92215162  113.11030239 
111  51.92315255  113.10651123 
111  51.92330249  113.10606443 
113  51.92117095  113.10458615 
110   2 0.00 113.10 New Taxiway 1
111  51.91238181  113.13801251 
111  51.91439949  113.13942661 
111  51.91454537  113.13871055 
112  51.91422746  113.13906386  51.91415701  113.13901899 
112  51.91264085  113.13794900  51.91257795  113.13790005 
113  51.91253689  113.13741153 
130 Airport Boundary
111  51.91546867  113.09521856 
111  51.90062845  113.14722485 
111  51.90317500  113.14978603 
111  51.91713709  113.14807857 
113  51.92719156  113.10368470 
14   51.90999705  113.12670834   82 0 Tower Viewpoint
15   51.91573886  113.13600120 198.43 North Ramp
15   51.91002311  113.13224169  21.25 South Ramp
18   51.91505303  113.12044249 4 Airport Beacon 4
19   51.91538635  113.13487428 0 North Ramp Windsock
19   51.91069739  113.13226772 0 South Ramp Windsock

99
