I
1050 Generated by WorldEditor 2.1.0r1

1   1135 0 0 KMOX Morris Muni
111  45.57001239 -095.96873571
112  45.57001239 -095.96873571  45.57003986 -095.96870955 102
111  45.57004659 -095.96866164
111  45.57004854 -095.96738748
111  45.57004891 -095.96714972
111  45.57024674 -095.96714364
111  45.57024720 -095.96717391
111  45.57027933 -095.96717324
111  45.57027886 -095.96714265
111  45.57040826 -095.96713868
111  45.57054734 -095.96683767
111  45.57074661 -095.96640642
111  45.57091274 -095.96656099
111  45.57093580 -095.96656326
111  45.57084484 -095.96675781
111  45.57075532 -095.96694927
111  45.57068928 -095.96689075
112  45.57068928 -095.96689075  45.57066015 -095.96687723
111  45.57063736 -095.96690727
111  45.57060448 -095.96696985
112  45.57060448 -095.96696985  45.57060113 -095.96699089
111  45.57061410 -095.96700491
111  45.57119069 -095.96754803
111  45.57095750 -095.96802919
111  45.57090282 -095.96797702
111  45.57075248 -095.96783357
111  45.57061822 -095.96770547
111  45.57060708 -095.96769484
111  45.57059564 -095.96768393
111  45.57046340 -095.96755775
111  45.57039385 -095.96770245
111  45.57045445 -095.96776031
111  45.57046591 -095.96777124
111  45.57047758 -095.96778238
111  45.57060045 -095.96789968
111  45.57061104 -095.96790980
111  45.57062238 -095.96792062
111  45.57074898 -095.96804148
111  45.57075726 -095.96804938
111  45.57076595 -095.96805767
111  45.57088799 -095.96817418
112  45.57088799 -095.96817418  45.57087594 -095.96818240
111  45.57086631 -095.96819839
111  45.57079820 -095.96833208
111  45.57049003 -095.96802602
112  45.57049003 -095.96802602  45.57045008 -095.96801508
111  45.57044746 -095.96806797
111  45.57044759 -095.96817713
111  45.57041530 -095.96817721
111  45.57041499 -095.96825311
111  45.57044927 -095.96825334
111  45.57044995 -095.96858985
111  45.57043437 -095.96859009
111  45.57043431 -095.96874413
111  45.57043425 -095.96888805
111  45.57043424 -095.96890849
111  45.57044555 -095.96891569
111  45.57044528 -095.96900062
111  45.57044518 -095.96903151
111  45.57044508 -095.96906388
111  45.57044322 -095.96965532
111  45.57004938 -095.96965251
111  45.57004644 -095.96892416
112  45.57004644 -095.96892416  45.57004333 -095.96890021 102
111  45.57002940 -095.96889779 102
111  45.56994544 -095.96889848
112  45.56994544 -095.96889848  45.56992826 -095.96890238 102
111  45.56991493 -095.96892162 102
111  45.56924080 -095.97024721 102
111  45.56909321 -095.97053744
111  45.56907881 -095.97056523
113  45.56890856 -095.97039024
110 1 0.00 0.0000 New Taxiway 1
111  45.56046836 -095.96161384
111  45.56044953 -095.96165223
111  45.56018769 -095.96138046
111  45.56039808 -095.96097805
111  45.56057850 -095.96116697
111  45.56045485 -095.96141448
114  45.56045485 -095.96141448  45.56042479 -095.96152278
130 Airport Boundary
111  45.56432499 -095.97398820
111  45.56426201 -095.96715803
111  45.56413833 -095.96682926
111  45.56131409 -095.96398251
111  45.56097913 -095.96388193
111  45.55946556 -095.96388347
111  45.55945319 -095.96190510
111  45.55931508 -095.96113672
111  45.55945368 -095.96062832
111  45.55944975 -095.95871820
111  45.55984023 -095.95875020
111  45.56417162 -095.96321293
111  45.56431248 -095.96321048
111  45.56432107 -095.96363985
111  45.56452376 -095.96384595
111  45.57145168 -095.96383511
113  45.57141271 -095.97391468
120 HS
111  45.56914889 -095.97015354 54
115  45.56924080 -095.97024721
120 Linear Feature 19
111  45.57076595 -095.96805767 1
115  45.57075499 -095.96808039
120 Linear Feature 19
111  45.57074898 -095.96804148 1
115  45.57073802 -095.96806420
120 Linear Feature 19
111  45.57062238 -095.96792062 1
115  45.57061142 -095.96794334
120 Linear Feature 19
111  45.57060045 -095.96789968 1
115  45.57058949 -095.96792240
120 Linear Feature 19
111  45.57047758 -095.96778238 1
115  45.57046662 -095.96780510
120 Linear Feature 19
111  45.57073592 -095.96728028 1
115  45.57072343 -095.96730581
120 Linear Feature 19
111  45.57071465 -095.96726000 1
115  45.57070215 -095.96728553
120 Linear Feature 19
111  45.57073512 -095.96724908 1
115  45.57071283 -095.96729570
120 Linear Feature 19
111  45.57088233 -095.96737794 1
115  45.57085651 -095.96743265
120 Linear Feature 19
111  45.57086488 -095.96738039 1
115  45.57084522 -095.96742188
120 Linear Feature 19
111  45.57088756 -095.96740201 1
115  45.57086790 -095.96744351
120 Linear Feature 19
111  45.57101775 -095.96752433 1
115  45.57099697 -095.96756651
120 Linear Feature 19
111  45.57086204 -095.96760455 1
115  45.57083760 -095.96765333
120 Linear Feature 19
111  45.57088456 -095.96762616 1
115  45.57086012 -095.96767494
120 Linear Feature 19
111  45.57101687 -095.96775310 1
115  45.57099195 -095.96780165
120 Linear Feature 19
111  45.57087266 -095.96761474 1
115  45.57084064 -095.96768073
120 Linear Feature 19
111  45.57073356 -095.96748127 1
115  45.57070385 -095.96754094
120 Linear Feature 19
111  45.57063748 -095.96762733 1
115  45.57060708 -095.96769484
120 Linear Feature 19
111  45.57061371 -095.96764383 1
115  45.57059564 -095.96768393
120 Linear Feature 19
111  45.57063628 -095.96766537 1
115  45.57061822 -095.96770547
120 Linear Feature 19
111  45.57076701 -095.96780127 1
115  45.57075248 -095.96783357
120 Linear Feature 19
111  45.57092468 -095.96792903 1
115  45.57090282 -095.96797702
120 Linear Feature 19
111  45.57075726 -095.96804938 1
115  45.57073540 -095.96809737
120 Linear Feature 19
111  45.57061104 -095.96790980 1
115  45.57058581 -095.96796421
120 Linear Feature 19
111  45.57046591 -095.96777124 1
115  45.57044068 -095.96782566
120 Linear Feature 19
111  45.57045445 -095.96776031 1
115  45.57044349 -095.96778303
120 Linear Feature 18
111  45.57044518 -095.96903151 1
115  45.57038336 -095.96903159
120 Linear Feature 18
111  45.57044528 -095.96900062 1
115  45.57039816 -095.96900059
120 Linear Feature 18
111  45.57044508 -095.96906388 1
115  45.57039796 -095.96906385
120 Linear Feature 14
111  45.57043425 -095.96888805 20
111  45.57041745 -095.96888811 20
111  45.57041631 -095.96859392 20
111  45.57041618 -095.96856092 20
111  45.57041528 -095.96832740 20
115  45.57041499 -095.96825311
120 Linear Feature 17
112  45.57041618 -095.96856092  45.57031351 -095.96855065 1
116  45.57041528 -095.96832740  45.57052074 -095.96831256
120 Linear Feature 16
112  45.57041631 -095.96859392  45.57029080 -095.96858536 1
111  45.57027995 -095.96842363 1
111  45.57027856 -095.96819122
112  45.57027856 -095.96819122  45.57029564 -095.96804691 1
111  45.57039098 -095.96802264 1
115  45.57045636 -095.96802456
120 Linear Feature 15
112  45.57011491 -095.96905050  45.57012198 -095.96903520 1
112  45.57010199 -095.96901359  45.57008917 -095.96901249 1
114  45.57008607 -095.96904803  45.57009181 -095.96906444 1
120 Linear Feature 13
112  45.56901957 -095.97048384  45.56905125 -095.97046799 1
111  45.56908200 -095.97041944 1
111  45.56987593 -095.96886314
112  45.56987593 -095.96886314  45.56989712 -095.96883084 1
111  45.56992419 -095.96882135 1
111  45.57011928 -095.96880067
112  45.57011928 -095.96880067  45.57022348 -095.96877499 1
111  45.57022978 -095.96862812 1
111  45.57023284 -095.96769658
112  45.57023284 -095.96769658  45.57024366 -095.96763098 1
111  45.57028488 -095.96753485 1
111  45.57064999 -095.96675101
112  45.57064999 -095.96675101  45.57070817 -095.96665358 1
111  45.57077304 -095.96669218 1
115  45.57084484 -095.96675781
120 Linear Feature 12
111  45.57010002 -095.96756800 1
115  45.57005181 -095.96756798
120 Linear Feature 12
111  45.57010011 -095.96774558 1
115  45.57005190 -095.96774556
120 Linear Feature 12
111  45.57010031 -095.96792291 1
115  45.57005211 -095.96792289
120 Linear Feature 12
111  45.57010016 -095.96810097 1
115  45.57005196 -095.96810095
120 Linear Feature 12
111  45.57010131 -095.96827804 1
115  45.57005310 -095.96827802
120 Linear Feature 12
111  45.57010172 -095.96845585 1
115  45.57005352 -095.96845583
120 Linear Feature 12
111  45.57010096 -095.96923812 1
115  45.57005276 -095.96923810
120 Linear Feature 12
111  45.57010303 -095.96941231 1
115  45.57005482 -095.96941229
120 Linear Feature 12
111  45.57010283 -095.96958809 1
115  45.57005462 -095.96958807
120 Linear Feature 11
111  45.57010004 -095.96761362 1
111  45.57010002 -095.96756800 1
115  45.57010000 -095.96752228
120 Linear Feature 11
111  45.57010013 -095.96779121 1
111  45.57010011 -095.96774558 1
115  45.57010009 -095.96769986
120 Linear Feature 11
111  45.57010034 -095.96796854 1
111  45.57010031 -095.96792291 1
115  45.57010029 -095.96787719
120 Linear Feature 11
111  45.57010018 -095.96814659 1
111  45.57010016 -095.96810097 1
115  45.57010014 -095.96805525
120 Linear Feature 11
111  45.57010133 -095.96832366 1
111  45.57010131 -095.96827804 1
115  45.57010129 -095.96823232
120 Linear Feature 11
111  45.57010174 -095.96850148 1
111  45.57010172 -095.96845585 1
115  45.57010170 -095.96841013
120 Linear Feature 11
111  45.57010098 -095.96928375 1
111  45.57010096 -095.96923812 1
115  45.57010094 -095.96919240
120 Linear Feature 11
111  45.57010305 -095.96945793 1
111  45.57010303 -095.96941231 1
115  45.57010301 -095.96936659
120 Linear Feature 11
111  45.57010285 -095.96963371 1
111  45.57010283 -095.96958809 1
115  45.57010281 -095.96954237
120 Linear Feature 10
111  45.57021349 -095.96964709 1
115  45.57021354 -095.96957601
120 Linear Feature 9
111  45.57024773 -095.96957599 1
111  45.57021354 -095.96957601 1
115  45.57018210 -095.96957604
21  45.56747077 -095.96862693 2 144.0500 3.00 PAPI-2L-14
21  45.56170150 -095.96350256 2 324.0500 3.00 PAPI-2L-32
14  45.57051234 -095.96879981  15.00 0 Tower
1300  45.57050205 -095.96948775 180.00 hangar turboprops|props Hangar 1
1301 A none 
1300  45.57051370 -095.96903001 180.00 hangar turboprops|props Hangar 2
1301 A none 
1300  45.57046997 -095.96776276 -123.69 hangar props Hangar 3-1
1301 A none 
1300  45.57060550 -095.96769923  56.31 hangar props Hangar 3-2
1301 A none 
1300  45.57061658 -095.96789914 -123.69 hangar props Hangar 3-3
1301 A none 
1300  45.57075036 -095.96783788  56.31 hangar props Hangar 3-4
1301 A none 
1300  45.57076276 -095.96803884 -123.69 hangar props Hangar 3-5
1301 A none 
1300  45.57090088 -095.96798056  56.31 hangar props Hangar 3-6
1301 A none 
1300  45.57071096 -095.96729980  56.01 hangar props Hangar 4-1
1301 A none 
1300  45.57073575 -095.96747662 236.01 hangar props Hangar 4-2
1301 A none 
1300  45.57085480 -095.96743649  56.01 hangar props Hangar 4-3
1301 A none 
1300  45.57087565 -095.96760875 236.01 hangar props Hangar 4-4
1301 A none 
1300  45.57099496 -095.96757037  56.01 hangar props Hangar 4-5
1301 A none 
1300  45.57101976 -095.96774753 236.01 hangar props Hangar 4-6
1301 A none 
1300  45.57086062 -095.96677242 146.67 hangar jets|turboprops|props Hangar 5
1301 B none 
1300  45.57010283 -095.96958809   0.00 tie_down props Tie-Down 1
1301 A general_aviation 
1300  45.57010303 -095.96941231   0.00 tie_down props Tie-Down 2
1301 A general_aviation 
1300  45.57010096 -095.96923812   0.00 tie_down props Tie-Down 3
1301 A general_aviation 
1300  45.57010172 -095.96845585   0.00 tie_down props Tie-Down 4
1301 A general_aviation 
1300  45.57010131 -095.96827804   0.00 tie_down props Tie-Down 5
1301 A general_aviation 
1300  45.57010016 -095.96810097   0.00 tie_down props Tie-Down 6
1301 A general_aviation 
1300  45.57010031 -095.96792291   0.00 tie_down props Tie-Down 7
1301 A general_aviation 
1300  45.57010011 -095.96774558   0.00 tie_down props Tie-Down 8
1301 A general_aviation 
1300  45.57010002 -095.96756800   0.00 tie_down props Tie-Down 9
1301 A general_aviation 
18  45.57082329 -095.96893927 1 BCN
19  45.56766720 -095.96769807 1 WS-LIT
50 11860 AWOS
51 12280 CTAF
99
