I
1050 Generated by WorldEditor 2.2.0r2

1   3883 0 0 T55 Dimmitt Muni
111  34.56904734 -102.31884437
111  34.56901688 -102.31869912
111  34.56930947 -102.31860706
113  34.56937220 -102.31886931
130 Airport Boundary
111  34.55770724 -102.32391512
111  34.56849519 -102.31997837
111  34.56844089 -102.31568792
111  34.57172964 -102.31563838
111  34.57177178 -102.31877696
111  34.57571827 -102.31734099
111  34.57572492 -102.31930773
113  34.55813546 -102.32572713
120 Linear Feature 31
111  34.57402632 -102.31851858 4
115  34.57411797 -102.31848462
120 Linear Feature 30
111  34.56933958 -102.32022003 4
115  34.56943845 -102.32018392
120 Linear Feature 29
111  34.56360348 -102.32231593 4
115  34.56374157 -102.32226621
120 Linear Feature 28
111  34.55965776 -102.32376040 4
115  34.55975119 -102.32372533
120 Linear Feature 27
112  34.56919824 -102.32009485  34.56929214 -102.32006916 1
116  34.56939760 -102.32022227  34.56943732 -102.32031186
120 Linear Feature 26
111  34.56890912 -102.31948719 1
115  34.56885494 -102.31950961
120 Linear Feature 25
111  34.56891924 -102.31952677 1
111  34.56890912 -102.31948719 1
115  34.56889885 -102.31944704
120 Linear Feature 24
111  34.56894519 -102.31963237 1
115  34.56889070 -102.31965334
120 Linear Feature 23
111  34.56895463 -102.31967117 1
111  34.56894519 -102.31963237 1
115  34.56893528 -102.31959165
120 Linear Feature 22
111  34.56898044 -102.31977352 1
115  34.56892630 -102.31979434
120 Linear Feature 21
111  34.56898988 -102.31981071 1
111  34.56898044 -102.31977352 1
115  34.56897052 -102.31973445
120 Linear Feature 20
111  34.56952220 -102.31956706 1
115  34.56957530 -102.31954744
120 Linear Feature 19
111  34.56953240 -102.31960736 1
111  34.56952220 -102.31956706 1
115  34.56951208 -102.31952704
120 Linear Feature 18
111  34.56948577 -102.31942319 1
115  34.56953507 -102.31940517
120 Linear Feature 17
111  34.56949568 -102.31946294 1
111  34.56948577 -102.31942319 1
115  34.56947578 -102.31938312
120 Linear Feature 16
111  34.56347978 -102.32217514 1
111  34.56350963 -102.32217696
112  34.56350963 -102.32217696  34.56359074 -102.32218823 1
116  34.56367007 -102.32233323  34.56369731 -102.32241668
120 Linear Feature 15
111  34.56380169 -102.32205738 1
111  34.56372790 -102.32208418 1
111  34.56351415 -102.32216561 1
111  34.56347976 -102.32217501 1
111  34.56343805 -102.32217448 1
111  34.56311947 -102.32212906
112  34.56311947 -102.32212906  34.56304208 -102.32212175 1
112  34.56296126 -102.32214212  34.56293804 -102.32214942
111  34.56296126 -102.32214212 1
111  34.55979480 -102.32329489
112  34.55979480 -102.32329489  34.55970373 -102.32333671 1
112  34.55966555 -102.32358587  34.55969122 -102.32371707
111  34.55966555 -102.32358587 1
111  34.55975395 -102.32392638
112  34.55975395 -102.32392638  34.55976255 -102.32395405 1
116  34.55981453 -102.32401911  34.55984420 -102.32404469
120 Linear Feature 14
112  34.56369719 -102.32244562  34.56374087 -102.32257878 1
112  34.56394011 -102.32260573  34.56403639 -102.32257975
111  34.56394011 -102.32260573 1
115  34.56449698 -102.32240420
120 Linear Feature 13
112  34.56930980 -102.31986015  34.56932630 -102.31995914 1
112  34.56919824 -102.32009485  34.56910434 -102.32013494
111  34.56919824 -102.32009485 1
111  34.56389955 -102.32202580 1
111  34.56380169 -102.32205738
112  34.56380169 -102.32205738  34.56368220 -102.32210775 1
112  34.56367007 -102.32233323  34.56368493 -102.32241968
111  34.56367007 -102.32233323 1
111  34.56369719 -102.32244562
112  34.56369719 -102.32244562  34.56371616 -102.32254136 1
112  34.56355661 -102.32274624  34.56342040 -102.32280328
111  34.56355661 -102.32274624 1
115  34.56301882 -102.32294266
120 Linear Feature 12
112  34.56946618 -102.31976990  34.56941253 -102.31979246 1
116  34.56934995 -102.32002578  34.56937420 -102.32017301
120 Linear Feature 11
112  34.56942843 -102.32034945  34.56946795 -102.32048218 1
112  34.56968898 -102.32051027  34.56980313 -102.32047500
111  34.56968898 -102.32051027 1
115  34.57022639 -102.32031186
120 Linear Feature 10
111  34.56927323 -102.31970934 1
111  34.56930980 -102.31986015 1
111  34.56934995 -102.32002578 1
111  34.56939760 -102.32022227 1
111  34.56942843 -102.32034945
112  34.56942843 -102.32034945  34.56945242 -102.32047601 1
112  34.56928692 -102.32065686  34.56917574 -102.32070372
111  34.56928692 -102.32065686 1
115  34.56872979 -102.32086061
120 Linear Feature 9
111  34.57411106 -102.31880900 1
111  34.57411768 -102.31878994
112  34.57411768 -102.31878994  34.57412390 -102.31876577 1
112  34.57411696 -102.31868327  34.57410726 -102.31863855
111  34.57411696 -102.31868327 1
111  34.57403287 -102.31835155
112  34.57403287 -102.31835155  34.57399004 -102.31822339 1
112  34.57377961 -102.31819665  34.57366581 -102.31823019
111  34.57377961 -102.31819665 1
111  34.56946618 -102.31976990
112  34.56946618 -102.31976990  34.56939653 -102.31978807 1
116  34.56929077 -102.31970349  34.56925001 -102.31964835
14  34.56961617 -102.31901840  82.02 0 Tower Viewpoint
1300  34.56890912 -102.31948719  17.14 tie_down props GA Ramp 05
1301 A general_aviation 
1300  34.56894519 -102.31963237  17.09 tie_down props GA Ramp 04
1301 A general_aviation 
1300  34.56898044 -102.31977352  16.97 tie_down props GA Ramp 03
1301 A general_aviation 
1300  34.56952220 -102.31956706 196.62 tie_down props GA Ramp 02
1301 A general_aviation 
1300  34.56948577 -102.31942319 197.35 tie_down props GA Ramp 01
1301 A general_aviation 
1300  34.56945277 -102.31701100  91.03 hangar props Hangar 06
1301 A none 
1300  34.56900127 -102.31878199  14.39 hangar props Hangar 05
1301 A none 
1300  34.56907887 -102.31893806 285.83 hangar props Hangar 04
1301 A none 
1300  34.56990202 -102.31885853 106.66 hangar props Hangar 03
1301 A none 
1300  34.56978565 -102.31890091 106.98 hangar props Hangar 02
1301 A none 
1300  34.56967179 -102.31894451 107.81 hangar props Hangar 01
1301 A none 
18  34.56961617 -102.31901840 1 Airport Beacon
19  34.57119992 -102.32055988 1 Windsock
51 12290 Dimmitt Unicom
99
