I
1050 Generated by WorldEditor 2.1.0r1

1    456 1 0 LIMS Piacenza San Damiano
1302 city Piacenza
111  44.91275759  009.71337938
111  44.91285883  009.71332630
111  44.91285486  009.71331222
111  44.91281365  009.71328223
111  44.91277363  009.71327608
111  44.91276390  009.71327870
113  44.91272130  009.71329840
110 2 0.00 84.0000 New Taxiway 95
111  44.91079906  009.71442973
111  44.91080525  009.71443217
111  44.91098510  009.71391847
111  44.91070651  009.71401916
111  44.91069657  009.71398492
111  44.91068963  009.71396314
111  44.91068949  009.71390630
111  44.91066947  009.71384256
111  44.91066324  009.71383820
111  44.91063670  009.71391361
112  44.91059845  009.71382533  44.91060340  009.71376138
111  44.91059845  009.71382533
112  44.91059845  009.71382533  44.91060512  009.71373679
112  44.91048823  009.71377746  44.91044701  009.71387336
111  44.91048823  009.71377746
111  44.91045365  009.71375475
111  44.91041049  009.71381238
111  44.91040519  009.71382743
111  44.91052048  009.71390833
111  44.91052774  009.71388762
111  44.91057764  009.71392264
111  44.91057038  009.71394334
111  44.91062324  009.71398043
111  44.91060921  009.71402025
111  44.91060117  009.71401461
111  44.91061116  009.71398615
111  44.91032101  009.71378263
111  44.91023695  009.71402155
111  44.91052708  009.71422513
111  44.91053708  009.71419668
111  44.91054514  009.71420234
111  44.91053113  009.71424217
111  44.91052307  009.71423650
111  44.91047502  009.71437306
111  44.91048474  009.71437948
111  44.91052932  009.71436150
111  44.91056146  009.71432730
111  44.91058011  009.71427432
111  44.91059350  009.71423626
113  44.91078937  009.71437674
110 2 0.00 84.0000 New Taxiway 95
111  44.91134653  009.71428862
111  44.91133552  009.71431666
111  44.91138209  009.71458242
111  44.91147462  009.71466319
111  44.91158061  009.71462229
111  44.91165579  009.71446302
111  44.91168202  009.71447847
111  44.91169482  009.71447998
111  44.91172089  009.71452329
111  44.91176530  009.71455377
111  44.91177206  009.71455142
111  44.91175790  009.71446963
112  44.91182745  009.71450226  44.91185288  009.71455564
111  44.91182745  009.71450226
112  44.91182745  009.71450226  44.91186279  009.71457600
112  44.91193355  009.71443847  44.91192125  009.71432764
111  44.91193355  009.71443847
111  44.91197035  009.71442434
111  44.91197701  009.71434098
111  44.91197418  009.71432465
111  44.91184913  009.71436782
111  44.91185304  009.71439026
111  44.91179891  009.71440895
111  44.91179500  009.71438651
111  44.91173766  009.71440630
111  44.91173020  009.71436309
111  44.91173892  009.71436008
111  44.91174428  009.71439093
111  44.91205898  009.71428223
111  44.91201409  009.71402309
111  44.91169939  009.71413172
111  44.91170474  009.71416256
111  44.91169599  009.71416558
111  44.91168851  009.71412238
111  44.91169726  009.71411938
111  44.91167160  009.71397125
111  44.91166124  009.71397520
111  44.91163538  009.71402953
111  44.91162644  009.71408495
111  44.91163701  009.71414600
111  44.91162390  009.71415579
113  44.91162536  009.71419125
110 2 0.00 84.0000 New Taxiway 95
111  44.91090288  009.71457434
111  44.91076021  009.71510693
111  44.91076706  009.71511060
111  44.91079879  009.71508788
111  44.91093489  009.71515865
111  44.91094819  009.71520316
111  44.91097122  009.71527956
111  44.91098351  009.71529152
111  44.91098707  009.71534814
111  44.91101086  009.71540924
111  44.91101733  009.71541284
111  44.91103924  009.71533452
112  44.91108266  009.71541789  44.91108158  009.71548220
111  44.91108266  009.71541789
112  44.91108266  009.71541789  44.91108134  009.71550691
112  44.91119536  009.71545236  44.91123066  009.71535187
111  44.91119536  009.71545236
111  44.91123118  009.71547085
111  44.91127072  009.71540824
111  44.91127509  009.71539261
111  44.91115535  009.71532584
111  44.91114937  009.71534734
111  44.91109753  009.71531844
111  44.91110352  009.71529694
111  44.91104863  009.71526633
111  44.91106021  009.71522496
111  44.91106856  009.71522962
111  44.91106031  009.71525917
111  44.91136167  009.71542715
111  44.91143104  009.71517900
111  44.91112972  009.71501097
111  44.91112146  009.71504051
111  44.91111309  009.71503584
111  44.91112465  009.71499447
111  44.91113303  009.71499916
111  44.91117269  009.71485732
111  44.91116261  009.71485209
111  44.91111928  009.71487535
111  44.91108930  009.71491329
111  44.91107768  009.71492457
113  44.91106594  009.71497786
110 2 0.00 84.0000 New Taxiway 95
111  44.91096568  009.71614124
111  44.91086759  009.71620509
111  44.91079866  009.71645872
111  44.91080878  009.71648445
111  44.91101940  009.71659881
111  44.91103017  009.71664343
111  44.91105589  009.71672285
111  44.91106818  009.71673481
111  44.91107174  009.71679143
111  44.91109552  009.71685253
111  44.91110200  009.71685613
111  44.91112390  009.71677781
112  44.91116733  009.71686118  44.91116625  009.71692550
111  44.91116733  009.71686118
112  44.91116733  009.71686118  44.91116601  009.71695020
112  44.91128003  009.71689566  44.91131533  009.71679516
111  44.91128003  009.71689566
111  44.91131585  009.71691414
111  44.91135539  009.71685153
111  44.91135976  009.71683590
111  44.91124002  009.71676913
111  44.91123403  009.71679063
111  44.91118220  009.71676173
111  44.91118819  009.71674023
111  44.91113329  009.71670962
111  44.91114488  009.71666826
111  44.91115323  009.71667291
111  44.91114498  009.71670247
111  44.91144634  009.71687044
111  44.91151571  009.71662230
111  44.91121438  009.71645426
111  44.91120613  009.71648380
111  44.91119776  009.71647914
111  44.91120932  009.71643777
111  44.91121769  009.71644245
111  44.91125735  009.71630061
111  44.91124728  009.71629539
111  44.91120394  009.71631865
111  44.91117397  009.71635658
111  44.91115855  009.71635613
111  44.91113223  009.71636963
113  44.91106982  009.71619458
110 2 0.00 84.0000 New Taxiway 95
111  44.90997539  009.71906782
111  44.90997599  009.71910258
111  44.91011570  009.71928836
111  44.91022469  009.71928564
111  44.91030211  009.71917658
111  44.91030414  009.71897579
111  44.91033105  009.71897233
111  44.91033813  009.71896954
111  44.91037649  009.71898673
111  44.91042559  009.71897931
111  44.91043044  009.71897226
111  44.91038771  009.71891352
112  44.91045893  009.71888910  44.91050054  009.71891530
111  44.91045893  009.71888910
112  44.91045893  009.71888910  44.91051659  009.71892514
112  44.91052492  009.71875556  44.91047286  009.71867082
111  44.91052492  009.71875556
111  44.91055081  009.71871602
111  44.91052514  009.71864037
111  44.91051662  009.71862864
111  44.91042682  009.71875890
111  44.91043856  009.71877499
111  44.91039968  009.71883137
111  44.91038794  009.71881528
111  44.91034677  009.71887499
111  44.91032421  009.71884395
111  44.91033048  009.71883487
111  44.91034661  009.71885701
111  44.91057257  009.71852917
111  44.91043717  009.71834311
111  44.91021118  009.71867088
111  44.91022731  009.71869303
111  44.91022103  009.71870213
111  44.91019845  009.71867112
111  44.91020474  009.71866202
111  44.91012735  009.71855566
111  44.91012005  009.71856676
111  44.91011854  009.71863219
111  44.91013178  009.71868587
111  44.91016664  009.71873379
111  44.91015791  009.71875210
113  44.91016109  009.71879783
110 2 0.00 84.0000 New Taxiway 95
111  44.90982952  009.72444722
111  44.90976040  009.72389596
111  44.90975131  009.72389922
111  44.90973540  009.72394015
111  44.90958718  009.72397590
111  44.90955961  009.72394859
111  44.90950320  009.72389466
111  44.90947924  009.72384899
111  44.90943636  009.72381440
111  44.90942951  009.72381610
111  44.90943977  009.72389905
112  44.90937192  009.72385994  44.90934907  009.72380428
111  44.90937192  009.72385994
112  44.90937192  009.72385994  44.90934014  009.72378303
112  44.90926304  009.72391358  44.90927008  009.72402531
111  44.90926304  009.72391358
111  44.90922566  009.72392421
111  44.90921507  009.72400675
111  44.90921712  009.72402331
111  44.90934394  009.72399202
111  44.90934110  009.72396927
111  44.90939599  009.72395572
111  44.90939883  009.72397848
111  44.90945697  009.72396413
111  44.90946238  009.72400795
111  44.90945353  009.72401013
111  44.90944965  009.72397885
111  44.90913050  009.72405765
111  44.90916305  009.72432043
111  44.90948219  009.72424170
111  44.90947831  009.72421042
111  44.90948717  009.72420823
111  44.90949260  009.72425204
111  44.90948373  009.72425421
111  44.90950232  009.72440442
111  44.90951285  009.72440146
111  44.90954122  009.72434968
111  44.90955276  009.72429524
111  44.90955572  009.72427584
111  44.90954748  009.72422690
113  44.90955929  009.72423118
110 2 0.00 84.0000 New Taxiway 95
111  44.90902669  009.72146526
111  44.90904691  009.72147949
111  44.90923344  009.72139500
111  44.90928175  009.72125535
111  44.90924521  009.72110763
111  44.90912172  009.72101321
111  44.90913136  009.72098116
111  44.90913374  009.72096655
111  44.90916228  009.72092647
111  44.90918033  009.72086157
111  44.90917815  009.72085224
111  44.90912150  009.72087856
112  44.90913911  009.72077811  44.90917481  009.72073814
111  44.90913911  009.72077811
112  44.90913911  009.72077811  44.90918841  009.72072260
112  44.90908578  009.72063374  44.90900850  009.72065971
111  44.90908578  009.72063374
111  44.90907293  009.72058304
111  44.90901356  009.72058018
111  44.90900225  009.72058543
111  44.90904250  009.72075809
111  44.90905803  009.72075084
111  44.90907545  009.72082558
111  44.90905992  009.72083283
111  44.90907837  009.72091199
111  44.90904845  009.72092588
111  44.90904564  009.72091383
111  44.90906700  009.72090388
111  44.90896568  009.72046937
111  44.90878622  009.72055280
111  44.90888750  009.72098732
111  44.90890886  009.72097738
111  44.90891167  009.72098945
111  44.90888175  009.72100336
111  44.90887895  009.72099128
111  44.90877637  009.72103896
111  44.90877996  009.72105324
111  44.90882035  009.72108539
111  44.90886017  009.72109366
111  44.90890417  009.72107321
111  44.90890818  009.72108976
113  44.90893980  009.72110808
110 2 0.00 84.0000 New Taxiway 95
111  44.90982307  009.72050483
111  44.90980992  009.72053017
111  44.90984713  009.72080360
111  44.90993500  009.72088699
111  44.91004435  009.72085767
111  44.91012633  009.72070431
111  44.91014933  009.72071760
111  44.91015831  009.72072744
111  44.91018232  009.72077306
111  44.91022524  009.72080756
111  44.91023209  009.72080584
111  44.91022173  009.72072292
112  44.91028963  009.72076188  44.91031254  009.72081749
111  44.91028963  009.72076188
112  44.91028963  009.72076188  44.91032149  009.72083872
112  44.91039845  009.72070800  44.91039129  009.72059628
111  44.91039845  009.72070800
111  44.91043582  009.72069728
111  44.91044632  009.72061472
111  44.91044425  009.72059817
111  44.91031747  009.72062973
111  44.91032033  009.72065248
111  44.91026545  009.72066614
111  44.91026259  009.72064340
111  44.91020447  009.72065787
111  44.91019901  009.72061406
111  44.91020785  009.72061186
111  44.91021177  009.72064314
111  44.91053083  009.72056364
111  44.91049800  009.72030092
111  44.91017894  009.72038035
111  44.91018286  009.72041163
111  44.91017399  009.72041383
111  44.91016852  009.72037003
111  44.91017739  009.72036784
111  44.91015863  009.72021767
111  44.91014811  009.72022066
111  44.91011979  009.72027250
111  44.91010831  009.72032697
113  44.91012081  009.72042708
110 2 0.00 84.0000 New Taxiway 95
111  44.90976334  009.72194829
111  44.90982995  009.72247844
111  44.91001525  009.72216523
111  44.91003851  009.72218463
111  44.91005342  009.72218575
111  44.91007743  009.72223136
111  44.91012034  009.72226586
111  44.91012719  009.72226415
111  44.91011684  009.72218122
112  44.91018474  009.72222018  44.91020765  009.72227579
111  44.91018474  009.72222018
112  44.91018474  009.72222018  44.91021660  009.72229702
112  44.91029356  009.72216630  44.91028639  009.72205458
111  44.91029356  009.72216630
111  44.91033093  009.72215559
111  44.91034142  009.72207302
111  44.91033936  009.72205647
111  44.91021257  009.72208804
111  44.91021544  009.72211078
111  44.91016056  009.72212445
111  44.91015770  009.72210170
111  44.91009957  009.72211617
111  44.91009412  009.72207237
111  44.91010296  009.72207016
111  44.91010688  009.72210144
111  44.91042594  009.72202194
111  44.91039310  009.72175923
111  44.91007405  009.72183866
111  44.91007796  009.72186993
111  44.91006910  009.72187214
111  44.91006362  009.72182834
111  44.91007249  009.72182614
111  44.91005373  009.72167597
111  44.91004321  009.72167896
111  44.91001490  009.72173080
111  44.91000342  009.72178527
113  44.91001592  009.72188539
110 2 0.00 84.0000 New Taxiway 97
111  44.92181570  009.70697805
111  44.92167331  009.70691102
111  44.92159762  009.70721720
113  44.92174386  009.70727879
110 2 0.00 84.0000 New Taxiway 96
111  44.92239948  009.70704551
111  44.92241886  009.70660987
111  44.92238499  009.70654465
111  44.92219103  009.70652291
111  44.92216640  009.70659683
111  44.92215254  009.70716643
113  44.92213976  009.70720797
110 2 0.00 84.0000 New Taxiway 92
111  44.90881283  009.72270620
111  44.90900688  009.72265435
112  44.90909311  009.72275699  44.90910863  009.72285715
111  44.90909311  009.72275699
111  44.90911812  009.72295214
112  44.90911812  009.72295214  44.90897963  009.72308777
112  44.90924269  009.72337725  44.90943821  009.72333040
112  44.90925260  009.72291430  44.90909747  009.72285585
111  44.90925260  009.72291430
111  44.90922701  009.72272332
112  44.90922701  009.72272332  44.90921592  009.72262629
111  44.90926345  009.72258579
111  44.90945486  009.72253465
111  44.90942986  009.72234387
111  44.90923225  009.72239776
112  44.90916559  009.72227619  44.90915636  009.72220055
111  44.90916559  009.72227619
111  44.90913868  009.72209428
112  44.90913868  009.72209428  44.90920531  009.72202209
112  44.90920127  009.72180687  44.90917754  009.72171261
111  44.90920127  009.72180687
111  44.90908476  009.72174211
111  44.90906083  009.72169166
111  44.90902475  009.72167401
112  44.90902475  009.72167401  44.90882857  009.72171463
112  44.90900736  009.72212179  44.90916352  009.72220337
111  44.90900736  009.72212179
111  44.90902989  009.72230661
112  44.90902989  009.72230661  44.90904467  009.72243702
111  44.90897643  009.72246751
111  44.90879429  009.72251717
112  44.90867527  009.72244058  44.90864140  009.72237755
111  44.90867527  009.72244058
111  44.90853475  009.72213971
111  44.90844521  009.72224753
111  44.90853645  009.72246613
112  44.90853645  009.72246613  44.90856262  009.72254220
111  44.90851546  009.72259319
111  44.90820342  009.72267827
112  44.90820342  009.72267827  44.90810140  009.72250016
112  44.90790878  009.72284981  44.90794254  009.72312568
112  44.90822625  009.72286293  44.90828002  009.72264042
111  44.90822625  009.72286293
111  44.90854261  009.72277840
112  44.90858363  009.72286654  44.90857255  009.72292914
111  44.90858363  009.72286654
111  44.90846803  009.72365197
112  44.90846803  009.72365197  44.90830326  009.72370205
112  44.90846734  009.72411203  44.90866060  009.72417486
112  44.90860248  009.72369001  44.90847517  009.72355188
111  44.90860248  009.72369001
111  44.90872836  009.72282688
114  44.90872836  009.72282688  44.90873723  009.72277367
110 2 0.00 84.0000 New Taxiway 92
111  44.91018076  009.71779954
111  44.91013235  009.71798112
111  44.91095416  009.71840878
112  44.91095416  009.71840878  44.91097632  009.71863570
112  44.91126919  009.71847687  44.91134124  009.71821603
112  44.91100219  009.71823402  44.91087472  009.71838530
111  44.91100219  009.71823402
111  44.91043780  009.71793550
113  44.91035158  009.71788989
110 2 0.00 84.0000 New Taxiway 92
111  44.92034855  009.71434044
111  44.92017311  009.71401599
112  44.92015996  009.71417276  44.92011697  009.71422094
111  44.92015996  009.71417276
111  44.91998472  009.71435876
112  44.91998472  009.71435876  44.91983713  009.71426366
112  44.91977529  009.71469803  44.91988484  009.71490698
112  44.92006353  009.71450964  44.92004130  009.71427659
111  44.92006353  009.71450964
111  44.92024103  009.71432472
114  44.92024103  009.71432472  44.92029285  009.71427761
110 2 0.00 84.0000 New Taxiway 92
111  44.92159990  009.71542117
111  44.92135671  009.71535018
112  44.92139426  009.71549112  44.92138271  009.71556690
111  44.92139426  009.71549112
111  44.92131545  009.71595429
112  44.92131545  009.71595429  44.92115867  009.71601319
112  44.92130622  009.71640420  44.92148480  009.71646738
112  44.92144417  009.71600018  44.92132221  009.71584008
111  44.92144417  009.71600018
111  44.92152521  009.71553581
114  44.92152521  009.71553581  44.92154406  009.71545294
110 2 0.00 84.0000 New Taxiway 92
111  44.92084574  009.71503079
111  44.92062427  009.71478862
112  44.92062995  009.71494984  44.92059797  009.71501283
111  44.92062995  009.71494984
111  44.92048462  009.71522910
112  44.92048462  009.71522910  44.92032421  009.71519482
112  44.92034912  009.71563649  44.92049505  009.71579500
112  44.92058971  009.71534367  44.92052307  009.71512817
111  44.92058971  009.71534367
111  44.92073743  009.71506457
114  44.92073743  009.71506457  44.92077811  009.71499919
110 2 0.00 84.0000 New Taxiway 92
111  44.92142415  009.71516738
111  44.92161596  009.71524515
112  44.92159878  009.71512168  44.92160894  009.71504551
111  44.92159878  009.71512168
111  44.92164438  009.71479374
112  44.92164438  009.71479374  44.92180004  009.71472917
112  44.92164543  009.71434364  44.92146576  009.71428696
112  44.92151487  009.71475254  44.92163970  009.71490816
111  44.92151487  009.71475254
111  44.92146706  009.71508176
114  44.92146706  009.71508176  44.92144972  009.71516528
110 2 0.00 84.0000 New Taxiway 92
111  44.92043393  009.71418269
111  44.92061576  009.71450535
112  44.92064012  009.71435603  44.92068218  009.71430622
111  44.92064012  009.71435603
111  44.92081090  009.71417287
112  44.92081090  009.71417287  44.92096025  009.71426233
112  44.92101379  009.71382576  44.92090030  009.71362104
112  44.92072925  009.71402504  44.92075591  009.71425716
111  44.92072925  009.71402504
111  44.92055619  009.71420720
114  44.92055619  009.71420720  44.92050528  009.71425627
110 2 0.00 84.0000 New Taxiway 92
111  44.91999628  009.71346133
111  44.92018489  009.71374161
112  44.92019127  009.71360456  44.92023117  009.71355134
111  44.92019127  009.71360456
111  44.92058535  009.71309656
112  44.92058535  009.71309656  44.92073818  009.71317342
112  44.92077339  009.71273315  44.92065155  009.71253824
112  44.92049767  009.71295578  44.92053398  009.71318528
111  44.92049767  009.71295578
111  44.92010126  009.71346299
114  44.92010126  009.71346299  44.92005249  009.71351621
110 2 0.00 84.0000 New Taxiway 92
111  44.91081332  009.71542685
111  44.91076534  009.71560680
111  44.91163216  009.71605608
112  44.91163216  009.71605608  44.91165432  009.71628301
112  44.91194719  009.71612417  44.91201924  009.71586333
112  44.91168018  009.71588132  44.91155272  009.71603260
113  44.91168018  009.71588132
110 2 0.00 84.0000 New Taxiway 91
111  44.90999645  009.71685704
111  44.91004632  009.71667147
111  44.90988957  009.71659181
112  44.90988957  009.71659181  44.90987674  009.71635452
112  44.90956684  009.71652854  44.90949757  009.71676945
112  44.90984467  009.71677475  44.90995884  009.71661535
113  44.90984467  009.71677475
110 2 0.00 84.0000 New Taxiway 91
111  44.91053763  009.71484321
111  44.91058562  009.71466463
111  44.91036617  009.71455107
112  44.91036617  009.71455107  44.91035334  009.71431379
112  44.91004343  009.71448781  44.90997416  009.71472872
112  44.91032127  009.71473402  44.91043544  009.71457462
113  44.91032127  009.71473402
110 2 0.00 84.0000 New Taxiway 90
111  44.91092786  009.71368766
111  44.91102014  009.71353023
111  44.91048162  009.71317526
112  44.91048162  009.71317526  44.91047182  009.71294003
112  44.91018015  009.71303959  44.91007236  009.71324462
112  44.91042283  009.71335010  44.91055289  009.71320671
113  44.91042283  009.71335010
110 2 0.00 84.0000 New Taxiway 89
111  44.91138257  009.71317654
111  44.91131858  009.71302651
111  44.91129637  009.71304171
111  44.91125338  009.71308007
111  44.91120509  009.71311569
113  44.91126579  009.71325948
110 2 0.00 84.0000 New Taxiway 88
111  44.91301950  009.71175231
111  44.91298208  009.71177135
111  44.91291705  009.71152227
111  44.91266473  009.71165066
111  44.91272976  009.71189973
111  44.91270057  009.71191458
111  44.91276293  009.71214982
112  44.91288891  009.71221721  44.91291922  009.71231330
111  44.91288891  009.71221721
111  44.91293486  009.71239247
111  44.91305890  009.71232810
111  44.91301360  009.71215377
112  44.91301360  009.71215377  44.91299937  009.71203671
113  44.91308186  009.71198754
110 2 0.00 84.0000 New Taxiway 87
111  44.91235842  009.71286453
111  44.91210571  009.71189363
111  44.91159955  009.71215793
113  44.91185226  009.71312884
110 2 0.00 84.0000 New Taxiway 86
111  44.90960489  009.73423088
111  44.90884234  009.73618082
111  44.90907731  009.73635610
113  44.90984208  009.73441242
110 2 0.00 84.0000 New Taxiway 85
111  44.90749766  009.73515505
111  44.90763158  009.73569408
111  44.90823964  009.73616791
113  44.90867529  009.73607227
110 2 0.00 84.0000 New Taxiway 84
111  44.90700141  009.73453900
111  44.90682648  009.73440955
111  44.90660635  009.73495727
113  44.90678343  009.73509625
110 2 0.00 84.0000 New Taxiway 83
111  44.90971023  009.72074602
111  44.90964172  009.72076281
111  44.90976617  009.72172478
113  44.90983438  009.72170238
110 2 0.00 84.0000 New Taxiway 82
111  44.91009309  009.72261408
111  44.90988783  009.72266691
111  44.90987607  009.72257634
111  44.90978093  009.72266691
111  44.90995091  009.72395899
113  44.91025878  009.72387597
110 2 0.00 84.0000 New Taxiway 81
111  44.91068542  009.71702863
111  44.91047804  009.71778815
111  44.91064711  009.71787895
113  44.91085201  009.71710913
110 2 0.00 84.0000 New Taxiway 80
111  44.91059633  009.71697454
111  44.91042370  009.71688831
111  44.91020350  009.71771426
113  44.91037462  009.71780372
110 2 0.00 84.0000 New Taxiway 79
111  44.91416247  009.71237560
111  44.91307591  009.71294078
111  44.91324525  009.71355305
113  44.91432924  009.71299150
110 2 0.00 84.0000 New Taxiway 78
111  44.91969233  009.70786326
111  44.91954785  009.70775202
111  44.91850638  009.70695021
111  44.91844173  009.70711978
111  44.91870705  009.70732436
111  44.91872897  009.70744729
111  44.91863291  009.70770295
111  44.91913966  009.70809370
111  44.91923571  009.70783804
111  44.91932599  009.70780162
111  44.91949080  009.70792871
113  44.91962583  009.70803283
110 2 0.00 84.0000 New Taxiway 77
111  44.92008370  009.70817305
111  44.91984725  009.70799304
111  44.91921917  009.70959743
113  44.91945747  009.70978004
110 2 0.00 84.0000 New Taxiway 76
111  44.92169452  009.70748432
111  44.92040143  009.70801652
111  44.92044022  009.70819652
113  44.92173146  009.70766432
110 1 0.00 84.0000 main Asphalt
111  44.92021859  009.70836452
111  44.92041786  009.70828546
111  44.92169341  009.70777939
111  44.92167329  009.70769852
111  44.92221749  009.70748261
111  44.92296526  009.70776345
111  44.92301615  009.70750794
111  44.92298166  009.70753409
112  44.92287160  009.70756677  44.92282671  009.70755366
111  44.92287160  009.70756677
111  44.92240741  009.70738166
111  44.92242069  009.70728919
111  44.92251534  009.70733313
111  44.92242687  009.70706150
111  44.92239948  009.70704551
111  44.92213976  009.70720797
111  44.92200540  009.70728846
111  44.92032904  009.70797015
111  44.92018328  009.70802942
111  44.92017343  009.70802056
111  44.92057686  009.70699047
111  44.92065096  009.70588776
111  44.92064021  009.70588017
111  44.91985049  009.70790538
111  44.91976361  009.70783707
111  44.91969557  009.70750613
111  44.91904791  009.70435602
111  44.91891893  009.70442341
111  44.91898750  009.70475786
111  44.91898378  009.70478147
111  44.91897450  009.70482343
111  44.91831814  009.70651461
111  44.91826139  009.70655104
111  44.91823947  009.70660933
111  44.91821625  009.70659476
111  44.91821238  009.70660751
111  44.91815305  009.70656015
111  44.91660486  009.71049952
112  44.91644328  009.71068836  44.91634670  009.71074082
111  44.91644328  009.71068836
111  44.91640056  009.71059394
111  44.91374695  009.71197103
