I
1050 Generated by WorldEditor 2.3.0r2

1    247 0 0 CBS8 Port Alberni
112  49.31947996 -124.93021629  49.31944504 -124.93023415
111  49.31947996 -124.93021629
111  49.31938922 -124.93034420
111  49.31934662 -124.93032060
111  49.31916068 -124.93004587
111  49.31904907 -124.93021569
111  49.31908687 -124.93027368
111  49.31905412 -124.93032352
111  49.31881886 -124.92997932
111  49.31899492 -124.92970808
111  49.31911317 -124.92952588
111  49.31801811 -124.92780375
111  49.31797768 -124.92780980
111  49.31773712 -124.92821011
111  49.31709586 -124.92722336
111  49.31784907 -124.92607714
111  49.31816785 -124.92559202
113  49.31816992 -124.92535684
130 Airport Boundary 29
111  49.32291609 -124.93384257
111  49.32239315 -124.93460691
111  49.32224828 -124.93464485
111  49.32147093 -124.93353360
111  49.32098478 -124.93434784
111  49.32019565 -124.93311012
111  49.32030166 -124.93296104
111  49.31764278 -124.92896794
111  49.31769578 -124.92834460
111  49.31696059 -124.92717570
111  49.31759955 -124.92616844
111  49.31762777 -124.92605322
111  49.31515318 -124.92240982
111  49.31632981 -124.92094639
111  49.31988279 -124.92630866
111  49.32022140 -124.92559496
111  49.32151634 -124.92768728
111  49.32118656 -124.92827453
111  49.32685106 -124.93674403
111  49.32683633 -124.93743525
111  49.32751357 -124.93828459
113  49.32650288 -124.93980477
120 Linear Feature 26
111  49.32189085 -124.93224677 4
115  49.32179859 -124.93210056
120 Linear Feature 25
111  49.31793133 -124.92621512 4
115  49.31784907 -124.92607714
120 Linear Feature 24
111  49.32125654 -124.93248967 2
115  49.32115786 -124.93263830
120 Linear Feature 23
111  49.32163959 -124.93262908 2
115  49.32154645 -124.93248716
120 Linear Feature 22
111  49.32154230 -124.93322297 2
115  49.32163839 -124.93307390
120 Linear Feature 17
111  49.31803756 -124.92771161 1
111  49.32124777 -124.93261323 1
111  49.32155171 -124.93307732 1
115  49.32238702 -124.93435274
120 Linear Feature 18
111  49.32128755 -124.93303206 1
111  49.32156012 -124.93261362 1
111  49.32216291 -124.93168824
112  49.32216291 -124.93168824  49.32233899 -124.93154228 1
111  49.32247025 -124.93169959 1
115  49.32283347 -124.93225431
120 Linear Feature 21
111  49.32156012 -124.93261362 1
116  49.32155171 -124.93307732  49.32164243 -124.93330727
120 Linear Feature 20
111  49.32156012 -124.93261362 1
116  49.32124777 -124.93261323  49.32108329 -124.93245711
120 Linear Feature 19
112  49.32216291 -124.93168824  49.32227467 -124.93141214 1
111  49.32213806 -124.93116971 1
115  49.32175799 -124.93059503
120 Linear Feature 16
112  49.31821364 -124.92564903  49.31832014 -124.92537238 1
111  49.31819655 -124.92514677 1
115  49.31779635 -124.92454167
120 Linear Feature 15
111  49.31892003 -124.92628781 1
111  49.31851805 -124.92565538 1
112  49.31821364 -124.92564903  49.31805744 -124.92578409
111  49.31821364 -124.92564903 1
115  49.31748704 -124.92674511
21  49.31823919 -124.92605663 2 315.1500 3.00 New Light Fixture 7
21  49.32378274 -124.93451509 3 135.1500 3.00 New Light Fixture 6
1300  49.32022119 -124.93235831 -44.91 hangar props Hangar 1-F
1301 A none 
1300  49.32030583 -124.93222846 -44.91 hangar props Hangar 1-D
1301 A none 
1300  49.31888961 -124.92982897 -44.80 hangar props Hangar 3
1301 A none 
1300  49.31913595 -124.93024041 135.17 hangar props Hangar 2
1301 A none 
1300  49.32009413 -124.93228244 135.17 hangar props Hangar 1-G
1301 A none 
1300  49.32017213 -124.93215987 135.17 hangar props Hangar 1-E
1301 A none 
1300  49.32025582 -124.93203439 135.17 hangar props Hangar 1-C
1301 A none 
1300  49.32033572 -124.93191401 135.17 hangar props Hangar 1-A
1301 A none 
1300  49.32038390 -124.93211122 -44.91 hangar props Hangar 1-B
1301 A none 
19  49.32509615 -124.93714386 1 New Windsock 9
19  49.31663349 -124.92190203 1 New Windsock 8
51 12300 Port Alberni TFC
99
