A
1050 Generated by WorldEditor 2.2.0r2

1   8680 0 0 C24 Mineral County Memorial
111  37.82488004 -106.91832944 1
115  37.82488824 -106.91827451
120 Linear Feature 13
111  37.82446508 -106.91822629 1
115  37.82447328 -106.91817136
120 Linear Feature 12
111  37.82410334 -106.91812798 1
111  37.82412746 -106.91813420 1
115  37.82415223 -106.91814059
120 Linear Feature 12
111  37.82455496 -106.91825069 1
111  37.82457908 -106.91825691 1
115  37.82460386 -106.91826330
120 Linear Feature 12
111  37.82421760 -106.91815947 1
111  37.82424172 -106.91816569 1
115  37.82426650 -106.91817208
120 Linear Feature 12
111  37.82474424 -106.91829292 1
111  37.82476836 -106.91829914 1
115  37.82479314 -106.91830553
120 Linear Feature 12
111  37.82432928 -106.91818977 1
111  37.82435340 -106.91819599 1
115  37.82437818 -106.91820238
120 Linear Feature 12
111  37.82485592 -106.91832322 1
111  37.82488004 -106.91832944 1
115  37.82490482 -106.91833583
120 Linear Feature 12
111  37.82444096 -106.91822007 1
111  37.82446508 -106.91822629 1
115  37.82448986 -106.91823268
120 Linear Feature 10
111  37.82312024 -106.91920632 1
111  37.82319042 -106.91849718 1
112  37.82335583 -106.91829412  37.82346736 -106.91826398
111  37.82335583 -106.91829412 1
115  37.82405383 -106.91838296
14  37.82517775 -106.91815501   7.00 0 Tower Viewpoint
1300  37.82412746 -106.91813420 -102.10 tie_down props GA Tie-Down 16
1301 A general_aviation 
1300  37.82424172 -106.91816569 -102.10 tie_down props GA Tie-Down 15
1301 A general_aviation 
1300  37.82435340 -106.91819599 -102.10 tie_down props GA Tie-Down 14
1301 A general_aviation 
1300  37.82446508 -106.91822629 -102.10 tie_down props GA Tie-Down 13
1301 A general_aviation 
1300  37.82457908 -106.91825691 -102.10 tie_down props GA Tie-Down 12
1301 A general_aviation 
1300  37.82476836 -106.91829914 -102.10 tie_down props GA Tie-Down 11
1301 A general_aviation 
1300  37.82488004 -106.91832944 -102.10 tie_down props GA Tie-Down 10
1301 A general_aviation 
1300  37.82481841 -106.91853669 -191.72 tie_down props GA Tie-Down 09
1301 A general_aviation 
1300  37.82479550 -106.91867440 -191.72 tie_down props GA Tie-Down 08
1301 A general_aviation 
1300  37.82477819 -106.91888728  78.73 tie_down props GA Tie-Down 07
1301 A general_aviation 
1300  37.82466370 -106.91885760  78.73 tie_down props GA Tie-Down 06
1301 A general_aviation 
1300  37.82454888 -106.91882853  78.73 tie_down props GA Tie-Down 05
1301 A general_aviation 
1300  37.82442562 -106.91879618  78.73 tie_down props GA Tie-Down 04
1301 A general_aviation 
1300  37.82430627 -106.91876519  78.73 tie_down props GA Tie-Down 03
1301 A general_aviation 
1300  37.82418629 -106.91873426  78.73 tie_down props GA Tie-Down 02
1301 A general_aviation 
1300  37.82406724 -106.91870595  78.73 tie_down props GA Tie-Down 01
1301 A general_aviation 
1300  37.82459523 -106.91731096 -102.19 hangar props Hangar 11
1301 A none 
1300  37.82473272 -106.91734952 -102.19 hangar props Hangar 10
1301 A none 
1300  37.82486329 -106.91738662 -102.19 hangar props Hangar 09
1301 A none 
1300  37.82500253 -106.91742518 -102.19 hangar props Hangar 08
1301 A none 
1300  37.82513481 -106.91746154 -102.19 hangar props Hangar 07
1301 A none 
1300  37.82527230 -106.91749900 -102.19 hangar props Hangar 06
1301 A none 
1300  37.82497311 -106.91799443  77.49 hangar turboprops|props Hangar 05
1301 A none 
1300  37.82459612 -106.91788603  77.49 hangar props Hangar 04
1301 A none 
1300  37.82439458 -106.91782616  78.18 hangar props Hangar 03
1301 A none 
1300  37.82205302 -106.93783785 176.97 tie_down turboprops|props West Apron
1301 A general_aviation 
1300  37.82257680 -106.93657938  93.34 hangar turboprops|props Hangar 02
1301 A none 
1300  37.82207579 -106.94145094  89.88 hangar turboprops|props Hangar 01 - 02
1301 A none 
1300  37.82224299 -106.94145369  89.88 hangar turboprops|props Hangar 01 - 01
1301 A none 
19  37.82256310 -106.91859400 0 WS
51 12290 CTAF
99
