I
1050 Generated by WorldEditor 2.1.0r1

1    537 0 0 KJQD Ohio Co
111  37.45345306 -086.85291518 102
111  37.45341794 -086.85295496
112  37.45341794 -086.85295496  37.45340792 -086.85296814 102
111  37.45340166 -086.85298309 102
111  37.45316939 -086.85376150 102
111  37.45314585 -086.85384037
112  37.45314585 -086.85384037  37.45311247 -086.85392848 102
111  37.45305294 -086.85397443 102
111  37.45281158 -086.85411885
112  37.45281158 -086.85411885  37.45272794 -086.85414907 102
112  37.45261536 -086.85410481  37.45256769 -086.85407582
111  37.45261536 -086.85410481
112  37.45261536 -086.85410481  37.45254485 -086.85406194 102
111  37.45251202 -086.85398909 102
113  37.45235711 -086.85354833
130 Airport Boundary
111  37.46683195 -086.84319454
111  37.46800006 -086.84627132
111  37.46228231 -086.84955607
111  37.46216618 -086.84950453
111  37.46153516 -086.84956045
111  37.46070329 -086.85014120
111  37.46043294 -086.85151667
111  37.45838359 -086.85272272
111  37.45661242 -086.85233847
111  37.45571817 -086.85275326
111  37.45244617 -086.85465248
111  37.45207877 -086.85473544
111  37.45131276 -086.85431629
111  37.45096615 -086.85364393
113  37.45088990 -086.85239088
120 HS-1
111  37.46500505 -086.84693312 54
115  37.46490780 -086.84690588
120 HS-2
111  37.46447360 -086.84715127 54
115  37.46443717 -086.84725875
120 HS-3
111  37.45831213 -086.85071441 54
115  37.45821312 -086.85077107
120 HS-4
111  37.45316939 -086.85376150 54
115  37.45308900 -086.85368639
120 HS-5
111  37.45264159 -086.85397900 54
115  37.45261536 -086.85410481
120 Linear Feature 13
111  37.45906177 -086.85133312 1
115  37.45901688 -086.85120988
120 Linear Feature 12
111  37.46314523 -086.84720001 51
111  37.46367028 -086.84689799
112  37.46367028 -086.84689799  37.46372529 -086.84687823 51
111  37.46378574 -086.84689635 51
111  37.46451483 -086.84723434
112  37.46451483 -086.84723434  37.46457156 -086.84725131 51
111  37.46461142 -086.84723468 51
111  37.46485826 -086.84710550
112  37.46485826 -086.84710550  37.46500493 -086.84699195 51
111  37.46495052 -086.84678838 51
111  37.46483244 -086.84647481
112  37.46483244 -086.84647481  37.46480561 -086.84642093 51
115  37.46477301 -086.84638988
120 Linear Feature 11
112  37.45242616 -086.85351326  37.45242597 -086.85356758 51
111  37.45243947 -086.85363307 51
111  37.45254558 -086.85393708
112  37.45254558 -086.85393708  37.45262898 -086.85412818 51
111  37.45279030 -086.85406305 51
111  37.45299534 -086.85394723
112  37.45299534 -086.85394723  37.45307066 -086.85389724 51
111  37.45310035 -086.85382382 51
111  37.45337863 -086.85289221
112  37.45337863 -086.85289221  37.45340914 -086.85282454 51
111  37.45345831 -086.85278876 51
115  37.45397465 -086.85248946
120 Linear Feature 10
112  37.45810078 -086.85030245  37.45802194 -086.85017258 51
111  37.45790920 -086.85022123 51
115  37.45739285 -086.85051712
120 Linear Feature 9
111  37.45829481 -086.85083186 51
111  37.45810078 -086.85030245
112  37.45810078 -086.85030245  37.45807047 -086.85013757 51
111  37.45817967 -086.85006546 51
115  37.45869187 -086.84977024
120 Linear Feature 7
111  37.45756014 -086.85174252 51
111  37.45752654 -086.85176287 51
115  37.45749370 -086.85178276
120 Linear Feature 7
111  37.45767330 -086.85167406 51
111  37.45763970 -086.85169441 51
115  37.45760686 -086.85171430
120 Linear Feature 7
111  37.45778776 -086.85160651 51
111  37.45775416 -086.85162686 51
115  37.45772132 -086.85164675
120 Linear Feature 8
111  37.45754890 -086.85181988 51
115  37.45752654 -086.85176287
120 Linear Feature 8
111  37.45766206 -086.85175142 51
115  37.45763970 -086.85169441
120 Linear Feature 8
111  37.45777652 -086.85168387 51
115  37.45775416 -086.85162686
21  37.45480165 -086.85236491 2 24.6000 3.00 PAPI-2L-3
21  37.46257768 -086.84713560 2 204.6000 3.50 PAPI-2L-21
14  37.45847589 -086.85144753  16.40 0 Tower
1300  37.45813682 -086.85153547 115.04 hangar jets|turboprops|props Hangar 1
1301 B none 
1300  37.45867119 -086.85128317 113.83 hangar props Hangar 2-1
1301 A none 
1300  37.45877087 -086.85133724 293.83 hangar props Hangar 2-2
1301 A none 
1300  37.45880414 -086.85120736 113.83 hangar props Hangar 2-3
1301 A none 
1300  37.45889698 -086.85126289 293.83 hangar props Hangar 2-4
1301 A none 
1300  37.45892682 -086.85113919 113.83 hangar props Hangar 2-5
1301 A none 
1300  37.45901299 -086.85119831 293.83 hangar props Hangar 2-6
1301 A none 
1300  37.45904158 -086.85107513 113.83 hangar props Hangar 2-7
1301 A none 
1300  37.45912933 -086.85113265 293.83 hangar props Hangar 2-8
1301 A none 
1300  37.45915447 -086.85101284 113.83 hangar props Hangar 2-9
1301 A none 
1300  37.45924518 -086.85106751 293.83 hangar props Hangar 2-10
1301 A none 
1300  37.45927110 -086.85094643 113.83 hangar props Hangar 2-11
1301 A none 
1300  37.45936103 -086.85100287 293.83 hangar props Hangar 2-12
1301 A none 
1300  37.45937513 -086.85088766 113.83 hangar props Hangar 2-13
1301 A none 
1300  37.45752654 -086.85176287 116.27 tie_down turboprops|props Tie-Down 1
1301 A general_aviation 
1300  37.45763970 -086.85169441 116.27 tie_down turboprops|props Tie-Down 2
1301 A general_aviation 
1300  37.45775416 -086.85162686 116.27 tie_down turboprops|props Tie-Down 3
1301 A general_aviation 
1300  37.45841688 -086.85121851  24.83 tie_down turboprops|props Refueling Station
1301 A general_aviation 
18  37.45823507 -086.85226686 1 BCN
19  37.45722690 -086.85220720 1 WS-LIT
50 13210 AWOS
51 12280 CTAF
55 12402 Evansville Approach
56 12402 Evansville Departure
99
