I
1050 Generated by WorldEditor 2.1.0r1

1    179 1 0 LIPI Rivolto "Mario Visintini"
1302 city Codroipo
111  45.97662375  013.05677916
111  45.97648578  013.05673250
111  45.97637420  013.05683403
111  45.97634021  013.05702761
111  45.97641602  013.05719428
111  45.97654342  013.05724426
111  45.97666901  013.05713717
111  45.97669581  013.05692738
113  45.97691861  013.05674940
110 2 0.00 84.0000 New Taxiway 182
111  45.97709884  013.06023883
111  45.97709541  013.06013614
111  45.97723455  013.05991285
111  45.97737595  013.05989872
111  45.97746167  013.05975426
111  45.97745437  013.05955488
111  45.97734770  013.05942790
111  45.97721573  013.05943436
111  45.97711776  013.05959010
111  45.97713526  013.05980191
111  45.97699722  013.06001143
113  45.97692045  013.06001554
110 2 0.00 84.0000 New Taxiway 182
111  45.98175219  013.06660025
111  45.98171728  013.06679793
111  45.98178581  013.06696031
111  45.98191971  013.06701270
111  45.98200614  013.06693446
111  45.98203689  013.06690663
111  45.98203936  013.06689653
111  45.98207391  013.06672422
111  45.98200176  013.06654159
113  45.98185648  013.06649924
110 2 0.00 84.0000 New Taxiway 182
111  45.98102066  013.06708379
111  45.98102204  013.06710935
111  45.98095058  013.06727147
111  45.98097608  013.06744961
111  45.98108065  013.06756719
111  45.98121031  013.06753185
111  45.98128010  013.06737480
111  45.98125748  013.06718204
111  45.98114985  013.06707237
113  45.98114756  013.06705061
110 2 0.00 84.0000 New Taxiway 182
111  45.97936298  013.06407852
111  45.97935671  013.06388665
111  45.97925287  013.06374716
111  45.97911990  013.06376482
111  45.97902889  013.06391492
111  45.97906254  013.06397158
111  45.97908727  013.06403065
111  45.97911691  013.06399969
111  45.97918429  013.06420043
111  45.97918264  013.06424436
113  45.97928314  013.06423241
110 2 0.00 84.0000 New Taxiway 182
111  45.97777883  013.06109713
111  45.97777613  013.06098049
111  45.97794825  013.06069735
111  45.97808964  013.06068322
111  45.97817537  013.06053876
111  45.97816806  013.06033937
111  45.97806140  013.06021239
111  45.97792943  013.06021885
111  45.97783146  013.06037459
111  45.97784896  013.06058641
111  45.97767794  013.06085577
113  45.97759829  013.06086925
110 2 0.00 84.0000 New Taxiway 182
111  45.97768495  013.06124137
111  45.97768947  013.06136127
111  45.97747747  013.06170229
111  45.97733613  013.06171750
111  45.97725093  013.06186260
111  45.97725897  013.06206193
111  45.97736610  013.06218810
111  45.97749805  013.06218064
111  45.97759545  013.06202416
111  45.97757717  013.06181248
111  45.97778812  013.06148523
113  45.97787001  013.06147493
110 2 0.00 84.0000 New Taxiway 182
111  45.97701489  013.06039403
111  45.97701323  013.06051651
111  45.97672808  013.06098342
111  45.97658675  013.06099862
111  45.97650155  013.06114372
111  45.97650959  013.06134305
111  45.97661672  013.06146921
111  45.97674867  013.06146175
111  45.97684606  013.06130527
111  45.97682778  013.06109360
111  45.97711187  013.06064048
113  45.97719139  013.06061853
110 2 0.00 84.0000 New Taxiway 182
111  45.97638663  013.05960298
111  45.97638820  013.05971324
111  45.97621779  013.06000268
111  45.97607645  013.06001788
111  45.97599126  013.06016298
111  45.97599930  013.06036231
111  45.97610642  013.06048847
111  45.97623837  013.06048101
111  45.97633577  013.06032453
111  45.97631749  013.06011285
111  45.97648685  013.05983720
113  45.97656910  013.05983272
110 2 0.00 84.0000 New Taxiway 182
111  45.97153508  013.04365264
111  45.97150632  013.04376099
111  45.97111553  013.04402579
111  45.97098168  013.04395874
111  45.97086337  013.04404299
111  45.97081556  013.04423041
111  45.97087890  013.04440752
111  45.97100200  013.04447630
111  45.97113465  013.04438860
111  45.97117648  013.04418399
111  45.97156249  013.04393122
113  45.97164079  013.04396583
110 2 0.00 41.2400 New Taxiway 181
111  45.98166637  013.06581770
111  45.98177966  013.06563197
111  45.98186141  013.06573309
111  45.98223857  013.06540702
111  45.98211381  013.06534923
111  45.97951737  013.06208241
111  45.97924518  013.06252566
111  45.97922496  013.06249955
111  45.97920599  013.06251050
111  45.97920116  013.06251836
111  45.97922406  013.06254559
111  45.97919050  013.06260024
111  45.97916760  013.06257301
111  45.97916310  013.06258034
111  45.97917050  013.06264727
111  45.97916184  013.06266138
111  45.98051585  013.06436777
111  45.98063138  013.06418576
111  45.98073420  013.06431534
113  45.98061867  013.06449735
110 2 0.00 59.8000 New Taxiway 180
111  45.98055018  013.06598681
111  45.98047415  013.06604702
111  45.98044189  013.06595244
111  45.98031043  013.06604186
111  45.98031653  013.06605943
111  45.98016476  013.06616434
111  45.98027936  013.06649416
111  45.98043113  013.06638926
111  45.98043830  013.06640989
111  45.98056976  013.06632047
111  45.98054586  013.06624996
111  45.98057454  013.06619320
111  45.98061159  013.06616397
111  45.98062713  013.06618632
111  45.98067971  013.06621900
113  45.98073382  013.06620897
110 2 0.00 41.2400 New Taxiway 179
111  45.98004870  013.06495841
111  45.97996235  013.06510075
111  45.98003449  013.06519281
111  45.97986618  013.06546654
111  45.98010356  013.06576951
111  45.98025494  013.06552015
111  45.98027863  013.06555038
111  45.98029556  013.06552602
111  45.98036699  013.06561719
111  45.98045576  013.06547094
113  45.98025325  013.06521789
110 2 0.00 59.8000 New Taxiway 178
111  45.98302410  013.06428735
111  45.98292849  013.06436905
111  45.98295629  013.06443773
113  45.98305228  013.06436042
110 2 0.00 59.8000 New Taxiway 177
111  45.97923064  013.05516619
111  45.97914093  013.05524627
111  45.97919238  013.05537704
113  45.97928119  013.05529246
110 2 0.00 59.8000 New Taxiway 176
111  45.97567085  013.04660319
111  45.97557241  013.04669243
111  45.97562767  013.04682305
113  45.97572159  013.04674240
110 2 0.00 59.8000 New Taxiway 175
111  45.97186320  013.03746767
111  45.97176551  013.03755205
111  45.97179065  013.03761533
113  45.97188447  013.03752908
110 2 0.00 59.8000 New Taxiway 174
111  45.97755088  013.05168547
111  45.97753201  013.05169633
111  45.97752569  013.05170527
111  45.97729437  013.05188708
111  45.97734001  013.05200531
113  45.97759618  013.05180135
110 2 0.00 59.8000 New Taxiway 173
111  45.97735278  013.05026354
111  45.97724616  013.05035642
111  45.97728585  013.05044958
111  45.97730026  013.05043714
111  45.97736189  013.05058180
111  45.97734748  013.05059424
111  45.97734910  013.05059806
111  45.97736126  013.05062659
111  45.97738678  013.05068649
111  45.97749398  013.05059112
111  45.97737809  013.05032225
113  45.97736637  013.05029506
110 2 0.00 59.8000 New Taxiway 172
111  45.97169770  013.04583684
111  45.97169828  013.04590460
111  45.97167418  013.04594917
111  45.97147800  013.04608040
111  45.97135926  013.04601602
111  45.97121986  013.04610516
111  45.97117761  013.04628352
111  45.97124051  013.04645923
111  45.97129386  013.04647904
111  45.97134893  013.04662760
111  45.97155301  013.04648757
111  45.97150897  013.04635276
111  45.97153651  013.04624382
111  45.97173786  013.04610516
111  45.97180841  013.04614477
111  45.97189618  013.04641961
111  45.97201665  013.04634781
111  45.97192544  013.04606554
111  45.97194368  013.04596862
111  45.97186862  013.04602249
112  45.97186862  013.04602249  45.97178977  013.04607125
113  45.97172026  013.04591077
110 2 0.00 59.8000 New Taxiway 170
111  45.97453420  013.03407217
111  45.97419430  013.03435860
111  45.97374842  013.03473434
111  45.97367030  013.03480016
111  45.97384067  013.03522111
113  45.97470457  013.03449312
110 2 0.00 59.8000 New Taxiway 169
111  45.97330243  013.03412618
111  45.97265175  013.03256221
111  45.97241791  013.03276036
113  45.97306859  013.03432434
110 2 0.00 59.8000 New Taxiway 168
111  45.98286413  013.06540589
111  45.98273198  013.06551605
111  45.98276066  013.06558828
111  45.98273437  013.06561236
111  45.98278695  013.06573103
111  45.98294015  013.06559919 102
111  45.98456731  013.06419990
111  45.98455071  013.06416296
113  45.98292906  013.06556234
110 2 0.00 59.8000 New Taxiway 167
111  45.98552351  013.06257556
112  45.98552351  013.06257556  45.98540325  013.06266607
111  45.98530393  013.06258820
111  45.98529568  013.06259203
111  45.98562297  013.06335820
112  45.98572461  013.06320125  45.98579918  013.06313934
111  45.98572461  013.06320125
111  45.98606797  013.06290493
111  45.98646614  013.06256130
111  45.98646449  013.06255727
111  45.98645211  013.06252698
111  45.98644333  013.06250548
111  45.98639147  013.06254906
111  45.98616775  013.06201863
113  45.98582533  013.06231464
110 2 0.00 59.8000 New Taxiway 166
111  45.98504041  013.06326929
111  45.98464632  013.06361355
111  45.98462922  013.06414558
111  45.98467606  013.06410499
111  45.98505049  013.06378051
113  45.98519523  013.06365476
110 2 0.00 59.8000 New Taxiway 164
111  45.98571136  013.06394514
111  45.98548071  013.06414148
111  45.98621370  013.06589745
113  45.98644436  013.06570110
110 1 0.00 59.8000 asphalt main
111  45.97402499  013.03541906
112  45.97414239  013.03518721  45.97426416  013.03505888
111  45.97414239  013.03518721
111  45.97443060  013.03494740
111  45.97480637  013.03463474
111  45.97480278  013.03462601
111  45.97496651  013.03449532
111  45.97494485  013.03444257
111  45.97478112  013.03457325
111  45.97458507  013.03409573
111  45.97474760  013.03395988
111  45.97472732  013.03391049
111  45.97453420  013.03407217
111  45.97419522  013.03435860
111  45.97374842  013.03473434
111  45.97373433  013.03471803
112  45.97373433  013.03471803  45.97363493  013.03473613
111  45.97358649  013.03469238
111  45.97355080  013.03472191
111  45.97330243  013.03412618
111  45.97306859  013.03432434
111  45.97330877  013.03488665
111  45.97327753  013.03491787
112  45.97318206  013.03521102  45.97308518  013.03533775
111  45.97318206  013.03521102
111  45.97318301  013.03521937 102
111  45.97279735  013.03554714 102
111  45.97091574  013.03714634
111  45.97081014  013.03689959
111  45.97064279  013.03703718
111  45.97059497  013.03725442 102
111  45.97069815  013.03752416
111  45.97064491  013.03756897
111  45.97057011  013.03763192
111  45.97056478  013.03763640 102
111  45.97065160  013.03784097 102
111  45.97063398  013.03794960 102
111  45.97036723  013.03817589
112  45.97034844  013.03813842  45.97035473  013.03810825
111  45.97034844  013.03813842
111  45.97041542  013.03779469
112  45.97039497  013.03778324  45.97039916  013.03773194
111  45.97037815  013.03777382
111  45.97030035  013.03812622
112  45.97030035  013.03812622  45.97029511  013.03814583
111  45.97028544  013.03813425 102
111  45.97016591  013.03784279
111  45.97019862  013.03767804
111  45.97012690  013.03747891
111  45.96988783  013.03739382
111  45.96984757  013.03762011
111  45.96982114  013.03761649
111  45.96990796  013.03787718
111  45.96992306  013.03789529
111  45.97005518  013.03794597 102
111  45.97017849  013.03824468 102
111  45.97016087  013.03835511 102
111  45.96962018  013.03881721
111  45.96944146  013.03896996
111  45.96941155  013.03894987
111  45.96914203  013.03871817
111  45.96905864  013.03891965
111  45.96903697  013.03890460
111  45.96903740  013.03893114
111  45.96908074  013.03927825
111  45.96886804  013.03946003
111  45.96875480  013.03941839
111  45.96868559  013.03944012
111  45.96866043  013.03942382
111  45.96846540  013.03881557
112  45.96844401  013.03883186  45.96845785  013.03890246
111  45.96841758  013.03884453
111  45.96862835  013.03949958
111  45.96875582  013.03989572
111  45.96880261  013.04004113
112  45.96886806  013.04018909  45.96890430  013.04024557
111  45.96886806  013.04018909
111  45.96898281  013.04056057
111  45.96901905  013.04053232
111  45.96893147  013.04028033
111  45.96912070  013.04050912
111  45.96922773  013.04062022
111  45.96963660  013.04098852
112  45.96970710  013.04107488  45.96973126  013.04111398
111  45.96973277  013.04112484
112  45.96972069  013.04114874  45.96970408  013.04115960
111  45.96968294  013.04115525
111  45.96956215  013.04113353
111  45.96947759  013.04129211
111  45.96954705  013.04136380
111  45.96956215  013.04146591
112  45.96962707  013.04147242  45.96963009  013.04154846
111  45.96969049  013.04146591
111  45.96974938  013.04133991
111  45.96980249  013.04131068
112  45.96984412  013.04133340  45.96985318  013.04135947
111  45.96984412  013.04133340
111  45.96991165  013.04148871
112  45.96993431  013.04146855  45.96991770  013.04141207
111  45.96996160  013.04144428
111  45.96989480  013.04129499
112  45.96989480  013.04129499  45.96988574  013.04127110
111  45.96992190  013.04124974
111  45.97059040  013.04087718
112  45.97059040  013.04087718  45.97067344  013.04085609 102
111  45.97071874  013.04096191 102
111  45.97104422  013.04219341 102
111  45.97106385  013.04225640 102
111  45.97153508  013.04365264
111  45.97164079  013.04396583 102
111  45.97213935  013.04544302 102
112  45.97208340  013.04566055  45.97199734  013.04572138
111  45.97208340  013.04566055 102
111  45.97188870  013.04579822 102
111  45.97181526  013.04576768 102
111  45.97170504  013.04543245
111  45.97175101  013.04525461
111  45.97169310  013.04505613
111  45.97145749  013.04493938
111  45.97140413  013.04516595
111  45.97138727  013.04517719
111  45.97146360  013.04545012
111  45.97157499  013.04550391
111  45.97159027  013.04552208 102
111  45.97161820  013.04557633 102
111  45.97169770  013.04583684
111  45.97172026  013.04591077
112  45.97186862  013.04602249  45.97194562  013.04597035
111  45.97186862  013.04602249
111  45.97194368  013.04596862 102
111  45.97213902  013.04582842
112  45.97213902  013.04582842  45.97222961  013.04577628 102
111  45.97229218  013.04589585 102
111  45.97239708  013.04620666 102
111  45.97237050  013.04635669 102
111  45.97219495  013.04646934
111  45.97208597  013.04642212
111  45.97194497  013.04649914
111  45.97186718  013.04682501
111  45.97202333  013.04689915
111  45.97201296  013.04695632
111  45.97220930  013.04683688
111  45.97225516  013.04664099 102
111  45.97243965  013.04651154 102
111  45.97251392  013.04655731 102
111  45.97278952  013.04736942 102
111  45.97276497  013.04749664 102
111  45.97274147  013.04751229 102
111  45.97272259  013.04745255 102
111  45.97239925  013.04766787 102
111  45.97241812  013.04772761
111  45.97239494  013.04774305
111  45.97228919  013.04770057
111  45.97223456  013.04770746
111  45.97222399  013.04765695
111  45.97207647  013.04775829
111  45.97206285  013.04785135
111  45.97211573  013.04787155
111  45.97209391  013.04795968
111  45.97173572  013.04840425
111  45.97174553  013.04844224
111  45.97207368  013.04804477
111  45.97206077  013.04809912
111  45.97221673  013.04817886
111  45.97220668  013.04822066
111  45.97221646  013.04822454
111  45.97240032  013.04811184
111  45.97245194  013.04791287 102
111  45.97282096  013.04766048 102
111  45.97289933  013.04769475 102
111  45.97298894  013.04796028
112  45.97298894  013.04796028  45.97306595  013.04822098 102
111  45.97291496  013.04840347 102
111  45.97267207  013.04861063
111  45.97170250  013.04943758
111  45.97183935  013.04955018
111  45.97273875  013.04877850 102
111  45.97279018  013.04873437 102
111  45.97286660  013.04876581 102
111  45.97307152  013.04926943
111  45.97303872  013.04944182
111  45.97304613  013.04949061
111  45.97315180  013.04972133
111  45.97315785  013.04968536
111  45.97332473  013.04973494
111  45.97337819  013.04938000
111  45.97329800  013.04921252
111  45.97318568  013.04918030 102
111  45.97297771  013.04868997 102
111  45.97297463  013.04865562 102
111  45.97299650  013.04855735 102
111  45.97351296  013.04811423
111  45.97354008  013.04810975
111  45.97355753  013.04813102
111  45.97427927  013.04987775
111  45.97431627  013.04984951
111  45.97358564  013.04807402
111  45.97359622  013.04804279 102
111  45.97395507  013.04773490 102
111  45.97400671  013.04774233 102
111  45.97404325  013.04776296 102
111  45.97410578  013.04791615
111  45.97417396  013.04827550
111  45.97442625  013.04837100
111  45.97446576  013.04813489
111  45.97448817  013.04811050
111  45.97440593  013.04788394
111  45.97420770  013.04781137 102
111  45.97415216  013.04767583 102
111  45.97417495  013.04754624 102
111  45.97477580  013.04703072
111  45.97479152  013.04702318
112  45.97487436  013.04709107  45.97489638  013.04713935
111  45.97487436  013.04709107
111  45.97556743  013.04875423
111  45.97555749  013.04880850
111  45.97543099  013.04891647
112  45.97538277  013.04888874  45.97536767  013.04884746
111  45.97538277  013.04888874
111  45.97527060  013.04898448
111  45.97530458  013.04907416
111  45.97557183  013.04884604
111  45.97560809  013.04885192
111  45.97591107  013.04957982
111  45.97595909  013.04969523
111  45.97590813  013.04974259
111  45.97599465  013.04997382
111  45.97602393  013.04995239
112  45.97602393  013.04995239  45.97604356  013.04993718
111  45.97606837  013.04995786
111  45.97651228  013.05102516
112  45.97644811  013.05118449  45.97636632  013.05122975
111  45.97644811  013.05118449
111  45.97574977  013.05153211
112  45.97575606  013.05155021  45.97578375  013.05153392
111  45.97575858  013.05158280
111  45.97602030  013.05144882
112  45.97605553  013.05146874  45.97606811  013.05150133
111  45.97605553  013.05146874
111  45.97628076  013.05212597
111  45.97625811  013.05223641
111  45.97644182  013.05275785
111  45.97682810  013.05247540
111  45.97664943  013.05196120
111  45.97667963  013.05181093
111  45.97678532  013.05172583
111  45.97679486  013.05173068
111  45.97682472  013.05172859
111  45.97685676  013.05171811
111  45.97687569  013.05170868
111  45.97698718  013.05163115
111  45.97712850  013.05151764
111  45.97735459  013.05133603
112  45.97740618  013.05137224  45.97742002  013.05140483
111  45.97740618  013.05137224
111  45.97753201  013.05169633
111  45.97755088  013.05168547
111  45.97759618  013.05180135
111  45.97792458  013.05152614
112  45.97792458  013.05152614  45.97797869  013.05148703
111  45.97804034  013.05157140
111  45.97806173  013.05158589 102
111  45.97938698  013.05476092 102
111  45.97947343  013.05496804 102
112  45.97952416  013.05523398  45.97951329  013.05534349
111  45.97952416  013.05523398
111  45.97923064  013.05516619
111  45.97928119  013.05529246
111  45.97929161  013.05528516
112  45.97950336  013.05534276  45.97956192  013.05539091
111  45.97950336  013.05534276
112  45.97950336  013.05534276  45.97948185  013.05545626 102
111  45.97942857  013.05550800 102
111  45.97928035  013.05563389 102
111  45.97912524  013.05576563
111  45.97912792  013.05569140
111  45.97915177  013.05554611
111  45.97918390  013.05539144
111  45.97919238  013.05537704
111  45.97914093  013.05524627
111  45.97913279  013.05525354
111  45.97911956  013.05536613
111  45.97906252  013.05571383
111  45.97903676  013.05583888 102
111  45.97743315  013.05721184
112  45.97735930  013.05719801  45.97732457  013.05717411
111  45.97735930  013.05719801
111  45.97719788  013.05733205
112  45.97719788  013.05733205  45.97719335  013.05739506
111  45.97716255  013.05744352 102
111  45.97601114  013.05842933
111  45.97548907  013.05887630
111  45.97555974  013.05904316
112  45.97598372  013.05909530  45.97618847  013.05935080
111  45.97598372  013.05909530 102
111  45.97638663  013.05960298
111  45.97656910  013.05983272 102
111  45.97701489  013.06039403
111  45.97719139  013.06061853 102
111  45.97768495  013.06124137
111  45.97787001  013.06147493 102
111  45.97856851  013.06235669
111  45.97856462  013.06240462
111  45.97852101  013.06247823
111  45.97854389  013.06250423
111  45.97861010  013.06240920 102
111  45.97978233  013.06388943 102
112  45.97978535  013.06410454  45.97972798  013.06420231
111  45.97978535  013.06410454 102
111  45.97973652  013.06418462 102
111  45.97964642  013.06433239 102
111  45.97956808  013.06433382 102
111  45.97936298  013.06407852
111  45.97927492  013.06423375 102
111  45.97948002  013.06448905 102
111  45.97948418  013.06457221 102
111  45.97947747  013.06460946 102
111  45.97919800  013.06506490
111  45.97906664  013.06506925
111  45.97900020  013.06518006
111  45.97899265  013.06528435
111  45.97917535  013.06553639
111  45.97922367  013.06553422
111  45.97931426  013.06537995
111  45.97930218  013.06518875
111  45.97958906  013.06471726 102
111  45.97966330  013.06471907 102
111  45.97996235  013.06510075
111  45.98003449  013.06519281
111  45.98029556  013.06552602
111  45.98036699  013.06561719
111  45.98057199  013.06587883
111  45.98055018  013.06598681
111  45.98073382  013.06620897
111  45.98083086  013.06619678
111  45.98099026  013.06639900
111  45.98098724  013.06649678
111  45.98063186  013.06679024
111  45.98052318  013.06640087
111  45.98051987  013.06635024
111  45.98049437  013.06637127
111  45.98061516  013.06680403
111  45.98053729  013.06686833
111  45.98066563  013.06699001
111  45.98092389  013.06676715
111  45.98098113  013.06678606
111  45.98102066  013.06708379
111  45.98114756  013.06705061
111  45.98110440  013.06668589
111  45.98114486  013.06657647
111  45.98138387  013.06637023
111  45.98145849  013.06630583 102
111  45.98152930  013.06624473 102
111  45.98154591  013.06623821 102
111  45.98161537  013.06626646 102
111  45.98167167  013.06640091
111  45.98175219  013.06660025
111  45.98185648  013.06649924
111  45.98177262  013.06627949 102
111  45.98268899  013.06549498 102
111  45.98270710  013.06554061
111  45.98286413  013.06540589
111  45.98292906  013.06556234
111  45.98455071  013.06416296
111  45.98456731  013.06419990 102
111  45.98462922  013.06414558 102
111  45.98467606  013.06410499 102
111  45.98505049  013.06378051 102
112  45.98538720  013.06391089  45.98550195  013.06416296
111  45.98538720  013.06391089
111  45.98548071  013.06414148
111  45.98571136  013.06394514
111  45.98560613  013.06368490
112  45.98560613  013.06368490  45.98556235  013.06349150
111  45.98562297  013.06335820
111  45.98529568  013.06259203
111  45.98527116  013.06253463
111  45.98525002  013.06255419
111  45.98485712  013.06161028
111  45.98490846  013.06156682
111  45.98477230  013.06123972
111  45.98472097  013.06128318
111  45.97582609  013.03991403
111  45.97576289  013.03959511
111  45.97558250  013.03916166
112  45.97566901  013.03895102  45.97576504  013.03888845
111  45.97566901  013.03895102
111  45.97637927  013.03850781
111  45.97635872  013.03844035
111  45.97564665  013.03888096
112  45.97564665  013.03888096  45.97554518  013.03894092
111  45.97547132  013.03889450
111  45.97439715  013.03631335
