I
1050 Generated by WorldEditor 1.6.0r1

1      9 1 0 MUCL Vilo Acuna International
112  21.61450314 -081.54007209  21.61446341 -081.54009233
111  21.61435260 -081.54015629
112  21.61432550 -081.54012714  21.61430292 -081.54011365
111  21.61432550 -081.54012714
112  21.61432550 -081.54012714  21.61414986 -081.54017842
113  21.61420562 -081.54042598
110 1 0.00 0.0000 New Taxiway 6
111  21.62343676 -081.55481793
111  21.62357476 -081.55515980
111  21.62275722 -081.55563212
111  21.62259232 -081.55528494
113  21.62327374 -081.55491040
110 1 0.00 0.0000 New Taxiway 2
111  21.61056421 -081.53249262
112  21.61102417 -081.53279027  21.61117973 -081.53315460
111  21.61102417 -081.53279027
112  21.61102417 -081.53279027  21.61113206 -081.53314920
113  21.61102122 -081.53349260
110 1 0.00 0.0000 New Taxiway 4
111  21.62012436 -081.55341465
111  21.62008522 -081.55332900
111  21.61951779 -081.55208719 102
112  21.61981637 -081.55234602  21.62000605 -081.55241727
111  21.61981637 -081.55234602
112  21.61981637 -081.55234602  21.61989465 -081.55238164 102
111  21.62095809 -081.55276187 102
112  21.62119499 -081.55278035  21.62129535 -081.55273717
111  21.62119499 -081.55278035
112  21.62119499 -081.55278035  21.62124517 -081.55275066 102
111  21.62207296 -081.55234506
111  21.62246784 -081.55318873 102
111  21.62266221 -081.55360517
111  21.62284577 -081.55398294
111  21.62291090 -081.55412565
111  21.62306843 -081.55447086 102
111  21.62327374 -081.55491040
111  21.62259232 -081.55528494 102
111  21.62221766 -081.55549034 102
111  21.62197108 -081.55498002 102
112  21.62165744 -081.55487656  21.62141072 -081.55500026
111  21.62165744 -081.55487656
112  21.62165744 -081.55487656  21.62160099 -081.55490130 102
112  21.62114436 -081.55514811  21.62111509 -081.55517060
111  21.62114436 -081.55514811
112  21.62114436 -081.55514811  21.62097921 -081.55527438 102
113  21.62108246 -081.55553356
112  21.62152045 -081.55453912  21.62157481 -081.55450538
111  21.62152045 -081.55453912
112  21.62152045 -081.55453912  21.62172954 -081.55443116 102
111  21.62161078 -081.55420488 102
112  21.62120737 -081.55329803  21.62119164 -081.55326028
111  21.62120737 -081.55329803
112  21.62120737 -081.55329803  21.62111541 -081.55314574 102
111  21.62093875 -081.55310112 102
112  21.62045821 -081.55292623  21.62039047 -081.55291003
111  21.62045821 -081.55292623
112  21.62045821 -081.55292623  21.62011196 -081.55284796 102
112  21.62008736 -081.55332818  21.62013677 -081.55348654
111  21.62008736 -081.55332818
112  21.62008736 -081.55332818  21.62010350 -081.55336072
111  21.62071188 -081.55468593 102
112  21.62103629 -081.55479078  21.62129974 -081.55467608
111  21.62103629 -081.55479078
114  21.62103629 -081.55479078  21.62112201 -081.55474805 102
110 1 0.00 0.0000 New Taxiway 1
111  21.62185668 -081.55745570
112  21.62200580 -081.55753446  21.62209228 -081.55758315
111  21.62200580 -081.55753446
112  21.62200580 -081.55753446  21.62217558 -081.55763005
112  21.62249707 -081.55794974  21.62255692 -081.55810209
111  21.62249707 -081.55794974
112  21.62249707 -081.55794974  21.62254393 -081.55807273
112  21.62247571 -081.55854637  21.62243377 -081.55872574
111  21.62247571 -081.55854637
112  21.62247571 -081.55854637  21.62246113 -081.55860870
112  21.62243784 -081.55869466  21.62242855 -081.55872812
111  21.62243784 -081.55869466
112  21.62243784 -081.55869466  21.62243092 -081.55871959
111  21.62242660 -081.55873395
113  21.62234259 -081.55854554
110 1 0.00 0.0000 New Taxiway 2
111  21.62200580 -081.55753446
112  21.62200580 -081.55753446  21.62191932 -081.55748577
111  21.62185668 -081.55745570
111  21.61044378 -081.53245223
111  21.61022251 -081.53196742
111  21.61031253 -081.53192525
111  21.61056421 -081.53249262
111  21.61102122 -081.53349260
111  21.61387340 -081.53969637
111  21.61420562 -081.54042598
111  21.61661169 -081.54571009
111  21.61951779 -081.55208719
111  21.62008522 -081.55332900
111  21.62012436 -081.55341465
113  21.62108246 -081.55553356
110 1 0.00 0.0000 New Taxiway 4
111  21.62231420 -081.55928510
111  21.62222305 -081.55933105
111  21.60983566 -081.53216945
111  21.60992439 -081.53212980
111  21.61014683 -081.53262023
113  21.62204501 -081.55869517
110 1 0.00 0.0000 New Taxiway 1
111  21.62263505 -081.55911697
111  21.62231420 -081.55928510
111  21.62204501 -081.55869517
111  21.62234259 -081.55854554
111  21.62242660 -081.55873395
112  21.62243784 -081.55869466  21.62244477 -081.55866973
111  21.62243784 -081.55869466
114  21.62243784 -081.55869466  21.62243953 -081.55869768
130 Airport Boundary 3
111  21.62406450 -081.56292009
111  21.62313009 -081.56296028
111  21.60713308 -081.52769937
111  21.60750684 -081.52677480
111  21.60859075 -081.52617182
111  21.61389817 -081.53790987
111  21.61475782 -081.53819126
111  21.61823381 -081.54645335
111  21.62215831 -081.55047323
111  21.62443826 -081.55549807
113  21.62518578 -081.56237207
120 Linear Feature 3
111  21.62142180 -081.55491458 6
115  21.62133408 -081.55472284
120 Linear Feature 2
111  21.62039586 -081.55286207 4
115  21.62046065 -081.55263973
120 Linear Feature 1
111  21.62129990 -081.55497745 4
115  21.62121142 -081.55478558
120 Linear Feature 15
112  21.62224322 -081.55459238  21.62229281 -081.55457955 1
115  21.62237267 -081.55463471
120 Linear Feature 12
111  21.62295159 -081.55459387 1
116  21.62288248 -081.55456994  21.62282975 -081.55458858
120 Linear Feature 4
111  21.62176624 -081.55461631 1
112  21.62184914 -081.55449782  21.62186266 -081.55443608
111  21.62184914 -081.55449782
112  21.62184914 -081.55449782  21.62186423 -081.55444508 1
115  21.62185760 -081.55432297
120 Linear Feature 20
111  21.62233154 -081.55344058 1
115  21.62246784 -081.55318873
120 Linear Feature 17
111  21.62276557 -081.55434463 1
115  21.62291060 -081.55412259
120 Linear Feature 9
111  21.62234896 -081.55431083 1
115  21.62241937 -081.55427368
120 Linear Feature 18
111  21.62284577 -081.55398294 1
115  21.62264888 -081.55392993
120 Linear Feature 14
111  21.62218977 -081.55496384 1
112  21.62218326 -081.55517106  21.62222303 -081.55529940
111  21.62218326 -081.55517106
112  21.62218326 -081.55517106  21.62219230 -081.55518953 1
112  21.62249044 -081.55527327  21.62269870 -081.55515706 1
112  21.62260889 -081.55491904  21.62260238 -081.55490923
111  21.62260889 -081.55491904
112  21.62260889 -081.55491904  21.62255422 -081.55477902 1
111  21.62243317 -081.55476362 1
111  21.62237267 -081.55463471 1
115  21.62229911 -081.55447799
120 Linear Feature 6
111  21.62210687 -081.55443856 1
115  21.62214205 -081.55442000
120 Linear Feature 13
111  21.62223793 -081.55506605 1
115  21.62218847 -081.55496524
120 Linear Feature 16
111  21.62116474 -081.55300956 1
111  21.62191939 -081.55328828 1
112  21.62206732 -081.55308718  21.62207997 -081.55295301
111  21.62206732 -081.55308718
112  21.62206732 -081.55308718  21.62209805 -081.55280424 1
111  21.62187718 -081.55275834 1
111  21.62184594 -081.55268833 1
116  21.62166502 -081.55270653  21.62161838 -081.55275904
120 Linear Feature 8
111  21.62226310 -081.55435613 1
115  21.62230256 -081.55433531
120 Linear Feature 5
111  21.62200639 -081.55449105 1
115  21.62205733 -081.55446424
120 Linear Feature 7
111  21.62218603 -081.55439679 1
115  21.62222157 -081.55437804
120 Linear Feature 11
111  21.62194797 -081.55452158 1
112  21.62225321 -081.55466629  21.62232870 -081.55484831
111  21.62225321 -081.55466629
112  21.62225321 -081.55466629  21.62227404 -081.55470410 1
112  21.62238077 -081.55494072  21.62244324 -081.55510173 1
111  21.62260931 -081.55511990 1
111  21.62298340 -081.55496709 1
112  21.62307712 -081.55476127  21.62304718 -081.55462546
111  21.62307712 -081.55476127
112  21.62307712 -081.55476127  21.62306280 -081.55464086 1
111  21.62296648 -081.55462686 1
111  21.62295159 -081.55459387 1
115  21.62287927 -081.55443364
120 Linear Feature 2
111  21.62230092 -081.55529774 1
111  21.62203572 -081.55471473 1
111  21.62194797 -081.55452181 1
112  21.62185760 -081.55432297  21.62180315 -081.55420316
111  21.62185760 -081.55432297
112  21.62185760 -081.55432297  21.62168752 -081.55394875 1
112  21.62133385 -081.55317194  21.62133115 -081.55316723
111  21.62133385 -081.55317194
112  21.62133385 -081.55317194  21.62128037 -081.55303582 1
111  21.62117297 -081.55301210 1
115  21.61957910 -081.55243282
120 Linear Feature 3
111  21.62176624 -081.55461631 1
112  21.62191584 -081.55461594  21.62198855 -081.55464069
111  21.62191584 -081.55461594
112  21.62191584 -081.55461594  21.62197705 -081.55462944 1
115  21.62203572 -081.55471473
120 Linear Feature 8
112  21.62062122 -081.55471418  21.62063864 -081.55473449 3
112  21.62108569 -081.55485114  21.62139027 -081.55466968
111  21.62108569 -081.55485114
112  21.62108569 -081.55485114  21.62109248 -081.55484665 3
112  21.62121142 -081.55478558  21.62127885 -081.55475106
111  21.62121142 -081.55478558
112  21.62121142 -081.55478558  21.62124902 -081.55476633 3
112  21.62133408 -081.55472284  21.62137660 -081.55470108
111  21.62133408 -081.55472284
112  21.62133408 -081.55472284  21.62144350 -081.55466684 3
112  21.62157636 -081.55459585  21.62160008 -081.55458107
111  21.62157636 -081.55459585
112  21.62157636 -081.55459585  21.62181195 -081.55441383 3
111  21.62167006 -081.55417960 3
112  21.62125814 -081.55326251  21.62120377 -081.55313206 3
111  21.62104236 -081.55306818 3
111  21.62044655 -081.55286181 3
112  21.62039586 -081.55286207  21.62036536 -081.55286354
111  21.62039586 -081.55286207
112  21.62039586 -081.55286207  21.62033321 -081.55286509 3
112  21.62016253 -081.55293865  21.62009808 -081.55299790
111  21.62016253 -081.55293865
112  21.62016253 -081.55293865  21.61996216 -081.55310171 3
115  21.62001686 -081.55339938
120 Linear Feature 1
111  21.62080836 -081.55511855 1
111  21.62176624 -081.55461631 1
115  21.62194797 -081.55452158
120 Linear Feature 7
111  21.62097918 -081.55549378 3
112  21.62109631 -081.55508395  21.62132839 -081.55494451
111  21.62109631 -081.55508395
112  21.62109631 -081.55508395  21.62110489 -081.55507841 3
112  21.62129990 -081.55497745  21.62140551 -081.55492291
111  21.62129990 -081.55497745
112  21.62129990 -081.55497745  21.62133939 -081.55495705 3
112  21.62142180 -081.55491458  21.62146245 -081.55489364
111  21.62142180 -081.55491458
112  21.62142180 -081.55491458  21.62153729 -081.55485508 3
112  21.62166386 -081.55478948  21.62168392 -081.55477869
111  21.62166386 -081.55478948
112  21.62166386 -081.55478948  21.62190850 -081.55469502 3
111  21.62201997 -081.55492765 3
115  21.62223533 -081.55539547
21  21.62088166 -081.55460500 2 116.1600 3.00 12  PAPI-4L
14  21.62307053 -081.55376374  19.69 0 ATC Tower
1300  21.62236109 -081.55349166  61.39 tie_down jets|turboprops|props Apron 03
1301 C airline 
1300  21.62280870 -081.55435943  67.83 tie_down jets|turboprops|props Apron 02
1301 C airline 
1300  21.62260627 -081.55391232  71.56 tie_down jets|turboprops|props Apron 01
1301 C airline 
1300  21.62229350 -081.55440520 350.00 tie_down heavy|jets|turboprops|props Ramp
1301 D airline 
18  21.62307053 -081.55376374 1 BCN
19  21.61034192 -081.53380377 1 WS
19  21.60976343 -081.53284400 1 WS
54 11850 CAYO LARGO TWR
55 12010 CAYO LARGO APP
99
