A
1050 Generated by WorldEditor 2.3.0r2

1    860 0 0 KFKR Frankfort Municipal Airport
111  40.27554169 -086.56461103
111  40.27537503 -086.56461141
111  40.27537667 -086.56330978
112  40.27537667 -086.56330978  40.27536187 -086.56326859
112  40.27532170 -086.56323559  40.27530153 -086.56322227
111  40.27532170 -086.56323559
111  40.27495372 -086.56324564
112  40.27495372 -086.56324564  40.27492338 -086.56325252
111  40.27490996 -086.56330363
111  40.27490850 -086.56350829
111  40.27441713 -086.56350864
111  40.27441792 -086.56322676 102
111  40.27411432 -086.56322616
111  40.27411903 -086.56315887
111  40.27412898 -086.56301516 102
111  40.27419037 -086.56299100 102
111  40.27420474 -086.56291657
111  40.27472505 -086.56292312
111  40.27475868 -086.56307376
111  40.27485444 -086.56311021
111  40.27493129 -086.56311174
111  40.27493154 -086.56308139
111  40.27493676 -086.56308139
111  40.27523956 -086.56308110
111  40.27524256 -086.56311389
111  40.27543394 -086.56311458
112  40.27543394 -086.56311458  40.27544605 -086.56311175
111  40.27544938 -086.56309307
111  40.27544941 -086.56272172
111  40.27563976 -086.56272509
111  40.27564203 -086.56309573
112  40.27564203 -086.56309573  40.27564275 -086.56310659
111  40.27565475 -086.56311214
111  40.27577088 -086.56311630
111  40.27577899 -086.56310910
111  40.27592646 -086.56310898
111  40.27593200 -086.56311348
111  40.27665331 -086.56311613
112  40.27665331 -086.56311613  40.27665943 -086.56311490
111  40.27667195 -086.56310176
111  40.27678671 -086.56297510
112  40.27679556 -086.56293962  40.27679587 -086.56291482
111  40.27679556 -086.56293962
111  40.27679661 -086.56286596
111  40.27685241 -086.56286453
112  40.27685601 -086.56287601  40.27685858 -086.56287895
111  40.27685601 -086.56287601
111  40.27687317 -086.56289382
111  40.27701999 -086.56317689
111  40.27705666 -086.56324758 102
111  40.27698196 -086.56326204 102
112  40.27686444 -086.56342766  40.27685277 -086.56356595
111  40.27686444 -086.56342766 102
111  40.27684981 -086.56364537 102
111  40.27684903 -086.56402821 102
111  40.27684804 -086.56449027
112  40.27684804 -086.56449027  40.27685126 -086.56464996 102
113  40.27696857 -086.56464487
110 2 0.00 0.0000 New Taxiway 56
111  40.27568579 -086.56461070
111  40.27554169 -086.56461103
111  40.27554292 -086.56361269
113  40.27568634 -086.56361498
110 2 0.00 0.0000 New Taxiway 55
111  40.27611133 -086.56406707
111  40.27594394 -086.56406734
111  40.27594050 -086.56349238
113  40.27610875 -086.56349101
110 2 0.00 0.0000 New Taxiway 53
111  40.27663823 -086.56338519
111  40.27658376 -086.56338741
111  40.27657562 -086.56341822
111  40.27657732 -086.56388662
111  40.27635657 -086.56388722
111  40.27635550 -086.56324447 59
113  40.27663840 -086.56324434
110 2 0.00 0.0000 New Taxiway 52
111  40.27493676 -086.56308139
111  40.27494029 -086.56248454
111  40.27523778 -086.56249042
113  40.27523956 -086.56308110
110 2 0.00 0.0000 New Taxiway 51
111  40.27544941 -086.56272172
111  40.27544785 -086.56246665
111  40.27564155 -086.56246708
113  40.27563976 -086.56272509
110 2 0.00 0.0000 New Taxiway 49
111  40.27577899 -086.56310910
111  40.27577809 -086.56275318
111  40.27576728 -086.56273451
111  40.27576706 -086.56270200
111  40.27577355 -086.56270193
111  40.27577461 -086.56246037
111  40.27592970 -086.56246101
113  40.27592646 -086.56310898
110 2 0.00 0.0000 New Taxiway 61
111  40.27420474 -086.56291657 102
111  40.27425112 -086.56272582 102
111  40.27427425 -086.56211110
111  40.27473021 -086.56211589
113  40.27472508 -086.56292311
130 Airport Boundary
111  40.27177965 -086.54882912
111  40.27341987 -086.54881833
111  40.27345044 -086.54884175
111  40.27345825 -086.55023214
111  40.27350717 -086.55028500
111  40.27404693 -086.55026598
111  40.27405069 -086.55510161
111  40.27404068 -086.56052212
111  40.27404032 -086.56117011
111  40.27393076 -086.56150539
111  40.27394671 -086.56160712
111  40.27476992 -086.56208214
111  40.27874645 -086.56219961
111  40.27878328 -086.56426174
111  40.27600119 -086.56667852
111  40.27591100 -086.56669713
111  40.27416910 -086.56812818
111  40.27324176 -086.56902870
111  40.27311616 -086.56940323
111  40.27311800 -086.56996417
111  40.27199696 -086.56996499
111  40.27170616 -086.56983566
111  40.27147463 -086.56929940
111  40.27155953 -086.56891495
113  40.27188222 -086.56845584
120 Linear Feature 62
111  40.27676727 -086.56402764 54
115  40.27684903 -086.56402821
120 Linear Feature 10
111  40.27321932 -086.55762774 54
115  40.27321896 -086.55775642
120 Linear Feature 26
111  40.27269575 -086.56413983 1
111  40.27269706 -086.56356275 1
116  40.27294166 -086.56316455  40.27318406 -086.56316715
120 Linear Feature 28
112  40.27294166 -086.56316455  40.27269927 -086.56316194 1
111  40.27269589 -086.56276952 1
115  40.27269595 -086.56207899
120 Linear Feature 5
111  40.27321544 -086.55097608 54
115  40.27321517 -086.55110280
120 Linear Feature 6
111  40.27277883 -086.55103811 1
111  40.27354757 -086.55103955
112  40.27354757 -086.55103955  40.27372011 -086.55104667 1
112  40.27377206 -086.55131304  40.27377614 -086.55142328
111  40.27377206 -086.55131304 1
115  40.27377655 -086.55744648
120 Linear Feature 7
111  40.27377785 -086.55796827 1
115  40.27377655 -086.55744648
120 Linear Feature 32
112  40.27378098 -086.56289683  40.27377144 -086.56301826 1
116  40.27359211 -086.56316168  40.27344611 -086.56317382
120 Linear Feature 31
112  40.27359211 -086.56316168  40.27373793 -086.56316628 1
116  40.27378127 -086.56340871  40.27378526 -086.56347571
120 Linear Feature 34
112  40.27378129 -086.56340871  40.27378607 -086.56328306 1
116  40.27398102 -086.56315580  40.27410654 -086.56314528
120 Linear Feature 33
111  40.27359211 -086.56316168 1
115  40.27398102 -086.56315580
120 Linear Feature 39
112  40.27680656 -086.56455782  40.27683514 -086.56472376 1
112  40.27698666 -086.56475775  40.27706951 -086.56468969
111  40.27698666 -086.56475775 1
115  40.27742594 -086.56437099
120 Linear Feature 38
111  40.27680569 -086.56336025 51
111  40.27680656 -086.56448914 1
111  40.27680656 -086.56455782 1
111  40.27680673 -086.56471199
112  40.27680673 -086.56471199  40.27680572 -086.56473842 1
112  40.27662230 -086.56508029  40.27642772 -086.56525208
111  40.27662230 -086.56508029 1
115  40.27617967 -086.56547022
120 Linear Feature 37
112  40.27378375 -086.56712936  40.27379343 -086.56725304 1
112  40.27410790 -086.56730755  40.27429058 -086.56715849
111  40.27410790 -086.56730755 1
115  40.27455664 -086.56691016
120 Linear Feature 36
112  40.27378383 -086.56746478  40.27378441 -086.56747701 1
112  40.27368915 -086.56768016  40.27359696 -086.56776122
111  40.27368915 -086.56768016 1
115  40.27323957 -086.56807827
120 Linear Feature 35
112  40.27398099 -086.56315580  40.27381127 -086.56315027 1
116  40.27378098 -086.56289683  40.27377862 -086.56283884
120 Linear Feature 30
111  40.27287694 -086.55769291 1
112  40.27269179 -086.55739992  40.27267985 -086.55713785
111  40.27269179 -086.55739992 1
115  40.27269181 -086.55670791
120 Linear Feature 29
112  40.27287694 -086.55769291  40.27282837 -086.55769349 1
112  40.27269193 -086.55796734  40.27269193 -086.55815957
111  40.27269193 -086.55796734 1
115  40.27269212 -086.55867850
120 Linear Feature 27
111  40.27322386 -086.56310195 54
115  40.27322316 -086.56322590
120 Linear Feature 24
111  40.27294166 -086.56316455 1
115  40.27359211 -086.56316168
120 Linear Feature 14
111  40.27373530 -086.56680384 54
115  40.27383320 -086.56680381
120 Linear Feature 13
111  40.27377785 -086.55796827 1
111  40.27378098 -086.56289683 1
111  40.27378129 -086.56340871 1
111  40.27378375 -086.56712936 1
115  40.27378388 -086.56746481
120 Linear Feature 9
111  40.27356310 -086.55769275 1
115  40.27287694 -086.55769291
120 Linear Feature 43
111  40.27491125 -086.56323485 59
115  40.27441792 -086.56322676
120 Linear Feature 42
111  40.27694449 -086.56317614 51
111  40.27665769 -086.56317766 51
111  40.27478768 -086.56317317 51
111  40.27446378 -086.56316656 51
111  40.27415642 -086.56315970 51
111  40.27411903 -086.56315887 1
115  40.27398102 -086.56315580
120 Linear Feature 41
112  40.27680569 -086.56336027  40.27678916 -086.56328635 51
116  40.27665769 -086.56317766  40.27655172 -086.56315688
120 Linear Feature 40
112  40.27680569 -086.56336025  40.27681362 -086.56324202 51
112  40.27694448 -086.56317613  40.27698663 -086.56317350
111  40.27694448 -086.56317613 51
111  40.27701999 -086.56317689 1
111  40.27704530 -086.56317740
112  40.27704530 -086.56317740  40.27705209 -086.56317740 1
115  40.27707413 -086.56315710
120 Linear Feature 47
111  40.27635550 -086.56324447 59
115  40.27532170 -086.56323559
120 Linear Feature 46
111  40.27416253 -086.56309649 59
111  40.27411965 -086.56309443 59
115  40.27397348 -086.56306566
120 Linear Feature 45
111  40.27485444 -086.56311021 59
115  40.27444524 -086.56310762
120 Linear Feature 69
111  40.27434895 -086.56213741 1
115  40.27434859 -086.56219431
120 Linear Feature 68
111  40.27431829 -086.56219378 1
111  40.27434859 -086.56219431 1
115  40.27437962 -086.56219485
120 Linear Feature 67
111  40.27444244 -086.56219535 1
111  40.27447370 -086.56219570 1
115  40.27450486 -086.56219601
120 Linear Feature 66
111  40.27447368 -086.56214058 1
115  40.27447370 -086.56219570
120 Linear Feature 64
111  40.27461624 -086.56214339 1
115  40.27461614 -086.56219701
120 Linear Feature 63
111  40.27464904 -086.56219731 1
111  40.27461614 -086.56219701 1
115  40.27458531 -086.56219713
120 Linear Feature 60
112  40.27356310 -086.55769275  40.27376703 -086.55768039 1
115  40.27377655 -086.55744648
120 Linear Feature 59
111  40.27377785 -086.55796827 1
116  40.27356310 -086.55769275  40.27335727 -086.55768928
120 Linear Feature 58
112  40.27431966 -086.56297768  40.27428671 -086.56316684 51
115  40.27415642 -086.56315970
120 Linear Feature 57
111  40.27446378 -086.56316656 51
112  40.27431966 -086.56297768  40.27430041 -086.56281173
111  40.27431966 -086.56297768 51
115  40.27432043 -086.56281190
21  40.27713805 -086.56507954 3 212.6804 4.00 New Light Fixture 1
21  40.27239681 -086.55287087 2 270.0000 3.00 New Light Fixture 6
21  40.27296086 -086.56717751 2 89.5400 3.00 9 P2L
14  40.27471418 -086.56217914  82.02 0 New Tower Viewpoint 1
1300  40.27646941 -086.56364119  90.00 hangar props Hangar 4
1301 A none 
1300  40.27566252 -086.56449527   0.00 hangar props Hangar 8
1301 A none 
1300  40.27566239 -086.56416472   0.00 hangar props Hangar 10
1301 A none 
1300  40.27566254 -086.56432959   0.00 hangar props Hangar 9
1301 A none 
1300  40.27596779 -086.56358472 180.00 hangar props Hangar 7
1301 A none 
1300  40.27596786 -086.56376504 180.00 hangar props Hangar 6
1301 A none 
1300  40.27596749 -086.56394334 180.00 hangar props Hangar 5
1301 A none 
1300  40.27712040 -086.56285157 124.55 tie_down props First Wing Jet Center
1301 B general_aviation 
1300  40.27585313 -086.56262324 270.00 hangar props Hangar 3
1301 A none 
1300  40.27554398 -086.56264081 269.73 hangar props Hangar 2
1301 A none 
1300  40.27508814 -086.56277027 -90.00 hangar jets|turboprops|props Hangar 1
1301 B none 
1300  40.27434859 -086.56219431 268.99 tie_down props GA 3
1301 A general_aviation 
1300  40.27447370 -086.56219570 270.00 tie_down props GA 2
1301 A general_aviation 
1300  40.27461614 -086.56219701 -90.09 tie_down props GA 1
1301 A general_aviation 
1300  40.27566287 -086.56367031   0.74 hangar props Hangar 13
1301 A none 
1300  40.27566287 -086.56383700 359.10 hangar props Hangar 12
1301 A none 
1300  40.27566215 -086.56399941   0.00 hangar props Hangar 11
1301 A none 
18  40.27471418 -086.56217914 1 New Airport Beacon 3
19  40.27713390 -086.56404979 0 New Windsock 2
19  40.27424453 -086.56372748 0 New Windsock 1
50 12432 AWOS 3
51 12300 CTAF/UNICOM
55 12385 Grissom Approach
56 12385 Grissom Approach
99
