I
1050 Generated by WorldEditor 2.3.0r2

1    825 0 0 CYFJ Mont-Tremblant Intl Inc
111  46.40472226 -074.77888395
111  46.40477629 -074.77894313
112  46.40487372 -074.77891154  46.40490321 -074.77886403
111  46.40490045 -074.77877791
111  46.40487753 -074.77869726
111  46.40484801 -074.77864675
111  46.40508162 -074.77831955
111  46.40518774 -074.77841455
111  46.40529160 -074.77846518
111  46.40534940 -074.77840486
111  46.40539715 -074.77828028
111  46.40577880 -074.77791990
111  46.40665974 -074.77764056
111  46.40691952 -074.77765552
111  46.40704789 -074.77840695
112  46.40704789 -074.77840695  46.40705869 -074.77849190
111  46.40700414 -074.77854446
111  46.40640024 -074.77876634
111  46.40620149 -074.77929298
111  46.40619515 -074.77930977
111  46.40633872 -074.78030950
112  46.40633872 -074.78030950  46.40635018 -074.78037823
113  46.40638713 -074.78041457
111  46.40544105 -074.78055452
112  46.40544105 -074.78055452  46.40547872 -074.78068160
111  46.40557890 -074.78070396
111  46.40606937 -074.78058290
112  46.40614130 -074.78038452  46.40613846 -074.78025751
111  46.40614130 -074.78038452
111  46.40599172 -074.77935311
111  46.40597339 -074.77922670
112  46.40597339 -074.77922670  46.40595155 -074.77914357
111  46.40588141 -074.77914461
111  46.40532386 -074.77931084
112  46.40528115 -074.77944304  46.40528968 -074.77954531
111  46.40528115 -074.77944304
113  46.40529421 -074.77953379
130 Airport Boundary 23
111  46.40693921 -074.77762451
111  46.40715388 -074.77894299
111  46.41715091 -074.77604888
111  46.41731316 -074.77582088
111  46.41788106 -074.77562963
111  46.41829685 -074.77608563
111  46.41864672 -074.77886577
111  46.40163850 -074.78340874
111  46.39905593 -074.78515591
111  46.39864395 -074.78429301
111  46.39760167 -074.78371095
111  46.39736640 -074.78179835
111  46.39996353 -074.78128719
111  46.39984588 -074.78049635
111  46.40306049 -074.77977518
111  46.40371676 -074.77965362
111  46.40370940 -074.77947135
111  46.40417739 -074.77935632
111  46.40444838 -074.77906534
111  46.40455024 -074.77880704
111  46.40503783 -074.77815853
111  46.40504806 -074.77776041
111  46.40555315 -074.77766920
111  46.40628201 -074.77720325
113  46.40646733 -074.77756389
120 Linear Feature 19
111  46.40513401 -074.77958423 4
111  46.40521416 -074.77955899 4
115  46.40529421 -074.77953379
120 Linear Feature 18
111  46.40599172 -074.77935311 4
111  46.40608467 -074.77932646 4
115  46.40620149 -074.77929298
120 Linear Feature 22
112  46.40625409 -074.78043210  46.40632948 -074.78075824 1
111  46.40656051 -074.78071561 1
115  46.40709392 -074.78057253
120 Linear Feature 21
112  46.40538732 -074.78069959  46.40546091 -074.78099100 1
111  46.40567583 -074.78094933 1
111  46.40606659 -074.78084425 1
112  46.40625409 -074.78043210  46.40624560 -074.78011401
111  46.40625409 -074.78043210 1
115  46.40608467 -074.77932646
120 Linear Feature 20
111  46.40521416 -074.77955899 1
111  46.40538732 -074.78069959
112  46.40538732 -074.78069959  46.40537883 -074.78098485 1
111  46.40520517 -074.78107163 1
115  46.40471960 -074.78120499
21  46.40285837 -074.78240585 2 10.5300 3.00 New Light Fixture 13
21  46.41560373 -074.77896813 2 190.5300 3.00 New Light Fixture 12
1300  46.40520876 -074.77828925 -31.70 hangar props Hangar 2
1301 A none 
1300  46.40479007 -074.77877279 -50.36 hangar props Hangar 1
1301 A none 
1300  46.40685676 -074.77824424 104.26 tie_down jets|turboprops|props Tie Down 8
1301 B general_aviation 
1300  46.40665129 -074.77832304 104.26 tie_down jets|turboprops|props Tie Down 7
1301 B general_aviation 
1300  46.40643733 -074.77839692 104.26 tie_down jets|turboprops|props Tie Down 6
1301 B general_aviation 
1300  46.40460022 -074.77912051 -45.68 tie_down props Tie Down 5
1301 A general_aviation 
1300  46.40497304 -074.77923564 -256.43 tie_down props Tie Down 4
1301 A general_aviation 
1300  46.40486590 -074.77927523 -256.43 tie_down props Tie Down 3
1301 A general_aviation 
1300  46.40475807 -074.77931679 -256.43 tie_down props Tie Down 2
1301 A general_aviation 
1300  46.40465980 -074.77935143 -256.43 tie_down props Tie Down 1
1301 A general_aviation 
1300  46.40383042 -074.77961963 -85.65 tie_down props Grass Ramp 7
1301 A general_aviation 
1300  46.40395478 -074.77960775 -85.65 tie_down props Grass Ramp 6
1301 A general_aviation 
1300  46.40408376 -074.77957154 -72.61 tie_down props Grass Ramp 5
1301 A general_aviation 
1300  46.40419776 -074.77950171 -60.44 tie_down props Grass Ramp 4
1301 A general_aviation 
1300  46.40430192 -074.77941193 -58.02 tie_down props Grass Ramp 3
1301 A general_aviation 
1300  46.40440376 -074.77931870 -58.02 tie_down props Grass Ramp 2
1301 A general_aviation 
1300  46.40450556 -074.77922715 -58.02 tie_down props Grass Ramp 1
1301 A general_aviation 
19  46.40643163 -074.78181944 1 New Windsock 11
51 12270 Mont-Tremblant Intl Inc Traffic
99
