I
1050 Generated by WorldEditor 1.6.0r1

1     63 0 0 BISF Selfoss Airport
111  63.92888652 -021.03355026 20
115  63.92881414 -021.03361504
120 Linear Feature 7
111  63.92886536 -021.03362725 20
115  63.92859886 -021.03291411
120 Linear Feature 16
111  63.92875577 -021.03298839 20
115  63.92877092 -021.03292855
120 Linear Feature 16
111  63.92882327 -021.03316754 20
115  63.92883842 -021.03310771
120 Linear Feature 16
111  63.92864242 -021.03347226 20
115  63.92865757 -021.03341242
120 Linear Feature 16
111  63.92872540 -021.03370715 20
115  63.92874055 -021.03364731
120 Linear Feature 16
111  63.92889016 -021.03334549 20
115  63.92890531 -021.03328566
120 Linear Feature 15
111  63.92870673 -021.03285102 20
115  63.92872159 -021.03279509
120 Linear Feature 15
111  63.92877292 -021.03303197 20
115  63.92878778 -021.03297603
120 Linear Feature 15
111  63.92884043 -021.03321112 20
115  63.92885529 -021.03315519
120 Linear Feature 15
111  63.92865957 -021.03351584 20
115  63.92867444 -021.03345990
120 Linear Feature 15
111  63.92874255 -021.03375073 20
115  63.92875742 -021.03369479
120 Linear Feature 15
111  63.92890731 -021.03338907 20
115  63.92892218 -021.03333314
120 Linear Feature 14
111  63.92872331 -021.03290435 20
115  63.92873846 -021.03284191
120 Linear Feature 14
111  63.92878950 -021.03308530 20
115  63.92880465 -021.03302286
120 Linear Feature 14
111  63.92885700 -021.03326445 20
115  63.92887215 -021.03320202
120 Linear Feature 14
111  63.92858996 -021.03334850 20
115  63.92860511 -021.03328606
120 Linear Feature 14
111  63.92867615 -021.03356917 20
115  63.92869130 -021.03350673
120 Linear Feature 14
111  63.92875913 -021.03380406 20
115  63.92877428 -021.03374162
120 Linear Feature 14
111  63.92892389 -021.03344240 20
115  63.92893904 -021.03337997
120 Linear Feature 13
111  63.92874246 -021.03294468 20
115  63.92875704 -021.03288614
120 Linear Feature 13
111  63.92880865 -021.03312562 20
115  63.92882323 -021.03306709
120 Linear Feature 13
111  63.92862842 -021.03343154 20
115  63.92864299 -021.03337301
120 Linear Feature 13
111  63.92871140 -021.03366644 20
115  63.92872598 -021.03360790
120 Linear Feature 13
111  63.92887616 -021.03330478 20
115  63.92889073 -021.03324624
120 Linear Feature 13
111  63.92860911 -021.03338882 20
115  63.92862369 -021.03333028
120 Linear Feature 13
111  63.92869530 -021.03360949 20
115  63.92870988 -021.03355096
120 Linear Feature 13
111  63.92877828 -021.03384439 20
115  63.92879286 -021.03378585
120 Linear Feature 19
111  63.92921544 -021.03311800 1
115  63.92924733 -021.03301558
120 Linear Feature 18
112  63.92922622 -021.03340813  63.92925585 -021.03334519 1
115  63.92932702 -021.03321158
120 Linear Feature 17
112  63.92918076 -021.03361866  63.92919114 -021.03355431 1
112  63.92922622 -021.03340813  63.92924103 -021.03333484
111  63.92922622 -021.03340813
112  63.92922622 -021.03340813  63.92924452 -021.03331756 1
112  63.92922719 -021.03314999  63.92919989 -021.03307358
111  63.92922719 -021.03314999
112  63.92922719 -021.03314999  63.92922330 -021.03313910 1
112  63.92921544 -021.03311800  63.92921151 -021.03310756
111  63.92921544 -021.03311800
112  63.92921544 -021.03311800  63.92916950 -021.03299580 1
116  63.92917957 -021.03280454  63.92923857 -021.03269839
120 Linear Feature 13
111  63.92894304 -021.03348273 20
115  63.92895762 -021.03342419
120 Linear Feature 12
111  63.92897166 -021.03343159 20
115  63.92871876 -021.03276259
120 Linear Feature 24
111  63.92909855 -021.03357479 1
115  63.92906185 -021.03356542
120 Linear Feature 23
111  63.92907739 -021.03361965 1
115  63.92907986 -021.03351625
21  63.92826296 -021.03598371 2 312.0319 3.00 New Light Fixture 2
21  63.92851226 -021.03555106 3 312.0319 3.00 New Light Fixture 2
14  63.92839914 -021.03299360  82.02 0 Tower Viewpoint
1300  63.92960640 -021.03455409  97.76 gate turboprops|props GA 08
1301 A general_aviation 
1300  63.92972439 -021.03434602  97.76 gate turboprops|props GA 07
1301 A general_aviation 
1300  63.92967881 -021.03352796 -103.44 gate turboprops|props GA 06
1301 A general_aviation 
1300  63.92957557 -021.03332325 -103.44 gate turboprops|props GA 05
1301 A general_aviation 
1300  63.92822856 -021.03333332 -103.44 gate turboprops|props GA 04
1301 A general_aviation 
1300  63.92834360 -021.03377628 171.24 gate turboprops|props GA 03
1301 A general_aviation 
1300  63.92841292 -021.03407160 171.24 gate turboprops|props GA 02
1301 A general_aviation 
1300  63.92848962 -021.03433671 171.24 gate turboprops|props GA 01
1301 A general_aviation 
18  63.92839914 -021.03299360 1 New Airport Beacon 1
51 11810 COM
99
