I
1050 Generated by WorldEditor 2.0.0r4

1   5763 0 0 KRED Red Lodge
111  45.18605659 -109.25559369
111  45.18606204 -109.25537303
111  45.18591008 -109.25537232
111  45.18591245 -109.25518966
111  45.18591258 -109.25518011
111  45.18606454 -109.25518437
111  45.18607754 -109.25471626
111  45.18605104 -109.25469995
111  45.18604904 -109.25445952
111  45.18594132 -109.25444025
111  45.18593924 -109.25446495
111  45.18570462 -109.25442618
111  45.18572112 -109.25423965
111  45.18576885 -109.25419814
111  45.18576941 -109.25416927
111  45.18577453 -109.25390790
111  45.18570854 -109.25390258
111  45.18571579 -109.25376219
111  45.18583000 -109.25375973
111  45.18582896 -109.25366713
112  45.18582896 -109.25366713  45.18581816 -109.25330886
111  45.18557438 -109.25324629
111  45.18578122 -109.25310230
112  45.18578122 -109.25310230  45.18566791 -109.25330857
111  45.18583486 -109.25331874
111  45.18591464 -109.25329916
111  45.18645264 -109.25323903
111  45.18643556 -109.25311314
111  45.18703084 -109.25298311
111  45.18708406 -109.25334707
111  45.18722755 -109.25344804
111  45.18723334 -109.25356215
111  45.18705905 -109.25345862
111  45.18705369 -109.25345543
111  45.18702464 -109.25346133
111  45.18689400 -109.25348786
111  45.18690237 -109.25363164
111  45.18674567 -109.25365111
111  45.18674184 -109.25354122
111  45.18651186 -109.25357323
111  45.18643578 -109.25368775
111  45.18642536 -109.25388271
111  45.18646214 -109.25394550
111  45.18706489 -109.25386983
111  45.18706975 -109.25399031
111  45.18703830 -109.25399395
111  45.18698823 -109.25399948
111  45.18691683 -109.25400751
111  45.18688177 -109.25401145
111  45.18682929 -109.25401736
111  45.18672371 -109.25402924
111  45.18659890 -109.25404328
111  45.18648658 -109.25405592
111  45.18641832 -109.25406360
111  45.18639649 -109.25436255
111  45.18633700 -109.25436267
111  45.18632242 -109.25439104
111  45.18630384 -109.25450180
111  45.18655062 -109.25448352
111  45.18658623 -109.25448088
111  45.18664149 -109.25447679
111  45.18664882 -109.25466642
111  45.18652466 -109.25467674
111  45.18650669 -109.25467709
111  45.18650264 -109.25462907
111  45.18644999 -109.25456299
111  45.18643090 -109.25456258
111  45.18643350 -109.25471116
111  45.18638201 -109.25471568
111  45.18637593 -109.25456915
111  45.18630419 -109.25457552
111  45.18630190 -109.25472666
112  45.18630190 -109.25472666  45.18628540 -109.25497135
111  45.18617703 -109.25515588
111  45.18616693 -109.25562944
111  45.18616359 -109.25578608
111  45.18612790 -109.25745896
111  45.18612713 -109.25749536
112  45.18612713 -109.25749536  45.18613972 -109.25766643
113  45.18630289 -109.25769341
111  45.18598468 -109.25360566
111  45.18598168 -109.25374779
111  45.18603038 -109.25375060
111  45.18628932 -109.25376552
111  45.18633620 -109.25376822
111  45.18634040 -109.25363119
111  45.18629184 -109.25362771
113  45.18603074 -109.25360897
110 1 0.00 0.0000 New Taxiway 4
111  45.17988800 -109.25724706
111  45.17946232 -109.25723279
111  45.17946841 -109.25697858
111  45.17974999 -109.25698375
111  45.17974915 -109.25706496
114  45.17974915 -109.25706496  45.17976564 -109.25722091
110 3 0.00 0.0000 New Taxiway 13
111  45.18659890 -109.25404328
111  45.18659980 -109.25406569
111  45.18648732 -109.25407692
113  45.18648658 -109.25405592
110 1 0.00 0.0000 New Taxiway 3
111  45.18996105 -109.25794541
112  45.18996105 -109.25794541  45.19012251 -109.25794852
111  45.19014983 -109.25776464
111  45.19015558 -109.25768891
111  45.19042947 -109.25771818
113  45.19041905 -109.25797754
130 Airport Boundary 2
111  45.17790597 -109.25813867
111  45.17792870 -109.25803766
111  45.17839833 -109.25745309
111  45.17875775 -109.25724131
111  45.17946461 -109.25694389
111  45.18026301 -109.25668985
111  45.18544290 -109.25695862
111  45.18559669 -109.25453948
111  45.18485474 -109.25452521
111  45.18487788 -109.25374008
111  45.18577844 -109.25309674
111  45.18635751 -109.25292758
111  45.19018241 -109.25244382
111  45.19122361 -109.25246196
111  45.19151608 -109.25255357
111  45.19173103 -109.25276626
111  45.19267527 -109.25396544
111  45.19267905 -109.25422751
111  45.19224285 -109.25483045
111  45.19196641 -109.25530785
111  45.19168645 -109.25606005
111  45.19152277 -109.25700242
111  45.19153034 -109.25785416
111  45.19169548 -109.25869682
111  45.19122432 -109.25893543
111  45.18716271 -109.25862802
111  45.18599922 -109.25968985
111  45.18473574 -109.25980806
113  45.18459031 -109.25847113
120 Linear Feature 21
111  45.18601416 -109.25745315 4
115  45.18612790 -109.25745896
120 Linear Feature 25
111  45.18672705 -109.25324487 1
111  45.18675213 -109.25323974 1
115  45.18677663 -109.25323453
120 Linear Feature 25
111  45.18658652 -109.25327097 1
111  45.18661159 -109.25326584 1
115  45.18663610 -109.25326064
120 Linear Feature 25
111  45.18685954 -109.25321811 1
111  45.18688461 -109.25321298 1
115  45.18690912 -109.25320777
120 Linear Feature 24
111  45.18675984 -109.25331225 1
115  45.18675213 -109.25323974
120 Linear Feature 24
111  45.18661930 -109.25333836 1
115  45.18661159 -109.25326584
120 Linear Feature 24
111  45.18689232 -109.25328549 1
115  45.18688461 -109.25321298
120 Linear Feature 23
111  45.18654689 -109.25333313 1
115  45.18655592 -109.25340208
120 Linear Feature 23
111  45.18681991 -109.25328026 1
115  45.18682893 -109.25334922
120 Linear Feature 23
111  45.18667937 -109.25330637 1
115  45.18668840 -109.25337532
120 Linear Feature 23
111  45.18603348 -109.25330172 1
115  45.18603311 -109.25337409
120 Linear Feature 23
111  45.18618351 -109.25330259 1
115  45.18618313 -109.25337497
120 Linear Feature 23
111  45.18632448 -109.25330347 1
115  45.18632410 -109.25337585
120 Linear Feature 23
111  45.18695239 -109.25325350 1
115  45.18696141 -109.25332246
120 Linear Feature 22
111  45.18652988 -109.25340947 1
111  45.18655592 -109.25340208 1
115  45.18658177 -109.25339523
120 Linear Feature 22
111  45.18680290 -109.25335661 1
111  45.18682893 -109.25334922 1
115  45.18685479 -109.25334236
120 Linear Feature 22
111  45.18666236 -109.25338271 1
111  45.18668840 -109.25337532 1
115  45.18671425 -109.25336847
120 Linear Feature 22
111  45.18600683 -109.25337293 1
111  45.18603311 -109.25337409 1
115  45.18605896 -109.25337442
120 Linear Feature 22
111  45.18615685 -109.25337380 1
111  45.18618313 -109.25337497 1
115  45.18620899 -109.25337529
120 Linear Feature 22
111  45.18629782 -109.25337468 1
111  45.18632410 -109.25337585 1
115  45.18634996 -109.25337618
120 Linear Feature 22
111  45.18693538 -109.25332985 1
111  45.18696141 -109.25332246 1
115  45.18698727 -109.25331560
120 Linear Feature 19
112  45.18606800 -109.25759247  45.18608258 -109.25778603 1
111  45.18620457 -109.25780151 1
115  45.18677756 -109.25783872
120 Linear Feature 18
111  45.18535317 -109.25774283 1
111  45.18589504 -109.25777971
112  45.18589504 -109.25777971  45.18605651 -109.25777404 1
111  45.18606800 -109.25759247 1
111  45.18614568 -109.25420202 1
111  45.18591354 -109.25375828
112  45.18591354 -109.25375828  45.18590001 -109.25373037 1
111  45.18589654 -109.25369587 1
111  45.18589654 -109.25355969
112  45.18589654 -109.25355969  45.18590446 -109.25350414 1
111  45.18594453 -109.25350154 1
111  45.18632494 -109.25349716
112  45.18632494 -109.25349716  45.18638118 -109.25350307 1
111  45.18639193 -109.25357884 1
111  45.18638965 -109.25376871
112  45.18638965 -109.25376871  45.18638555 -109.25381180 1
111  45.18636943 -109.25383772 1
115  45.18614568 -109.25420202
14  45.18711265 -109.25413128  82.02 0 New Tower Viewpoint 1
1300  45.18675213 -109.25323974  98.42 tie_down props GA 04
1301 A general_aviation 
1300  45.18655592 -109.25340208 280.85 tie_down props GA 07
1301 A general_aviation 
1300  45.18682893 -109.25334922 280.85 tie_down props GA 03
1301 A general_aviation 
1300  45.18661159 -109.25326584  98.42 tie_down props GA 06
1301 A general_aviation 
1300  45.18688461 -109.25321298  98.42 tie_down props GA 02
1301 A general_aviation 
1300  45.18668840 -109.25337532 280.85 tie_down props GA 05
1301 A general_aviation 
1300  45.18603311 -109.25337409 269.50 tie_down props GA 10
1301 A general_aviation 
1300  45.18618313 -109.25337497 269.50 tie_down props GA 09
1301 A general_aviation 
1300  45.18696141 -109.25332246 280.85 tie_down props GA 01
1301 A general_aviation 
1300  45.18632410 -109.25337585 269.50 tie_down props GA 08
1301 A general_aviation 
1300  45.18575771 -109.25403266 359.17 hangar jets|turboprops|props Hangar 13
1301 B none 
1300  45.18581626 -109.25447193  83.13 hangar props Hangar 08
1301 A none 
1300  45.18654466 -109.25407906  94.04 hangar props Hangar 12
1301 A none 
1300  45.18657076 -109.25438926 272.24 hangar props Hangar 07
1301 A none 
1300  45.18659070 -109.25474235  93.15 hangar props Hangar 05
1301 A none 
1300  45.18640833 -109.25474339  94.35 hangar props Hangar 06
1301 A none 
1300  45.18631861 -109.25572429 178.75 hangar props Hangar 02
1301 A none 
1300  45.18587309 -109.25528289 359.02 hangar props Hangar 04
1301 A none 
1300  45.18585842 -109.25567810 358.72 hangar props Hangar 03
1301 A none 
1300  45.18585765 -109.25627886 359.29 hangar props Hangar 01
1301 A none 
1300  45.18622903 -109.25363994  87.69 hangar props Hangar 18
1301 A none 
1300  45.18690168 -109.25404423  93.00 hangar props Hangar 10
1301 A none 
1300  45.18701560 -109.25403373  92.99 hangar props Hangar 09
1301 A none 
1300  45.18678883 -109.25405243  93.25 hangar props Hangar 11
1301 A none 
1300  45.18731765 -109.25358364  93.18 hangar props Hangar 14
1301 A none 
1300  45.18704990 -109.25361130  95.26 hangar props Hangar 15
1301 A none 
1300  45.18688271 -109.25364654  95.53 hangar props Hangar 16
1301 A none 
1300  45.18677054 -109.25366271  95.26 hangar props Hangar 17
1301 A none 
1300  45.18609785 -109.25363154  87.13 hangar props Hangar 19
1301 A none 
18  45.18711263 -109.25413128 1 BCN
19  45.18896148 -109.25666182 0 WS
51 12290 CTAF
99
