A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      400 0 0 YADD Arubiddy Station
100   43.89   4   0 0.25 0 0 0 16  -31.80920026  125.91638010    0.00    0.00 0  0 0 0 34  -31.81821023  125.92284217    0.00    0.00 0  0 0 0
100   32.92   4   0 0.25 0 0 0 1   -31.81923534  125.91720433    0.00    0.00 0  0 0 0 19  -31.80939750  125.91923388    0.00    0.00 0  0 0 0
100   28.96   4   0 0.25 0 0 0 07  -31.81591869  125.91271626    0.00    0.00 0  0 0 0 25  -31.81257246  125.92292811    0.00    0.00 0  0 0 0
110   4 0.25   0.00 New Taxiway 2
112 -31.81665277  125.92739251 -31.81682247  125.92743382 
112 -31.81730230  125.92758532 -31.81746029  125.92766796 
112 -31.81820345  125.92817755 -31.81825611  125.92823264 
113 -31.81826782  125.92818443 
112 -31.81818043  125.92827081 -31.81757537  125.92777087 
112 -31.81648534  125.92746462 -31.81619569  125.92739645 
112 -31.81491851  125.92744151 -31.81429414  125.92741878 
112 -31.81259171  125.92762649 -31.81223344  125.92768148 
112 -31.81098541  125.92804793 -31.81073538  125.92809175 
112 -31.80970337  125.92818565 -31.80939483  125.92819817 
112 -31.80965549  125.92875529 -31.80968741  125.92884919 
112 -31.80974593  125.92927486 -31.80974593  125.92936249 
112 -31.80987360  125.92968174 -31.80990552  125.92970678 
111 -31.81029917  125.92974434 
112 -31.81682785  125.92951082 -31.81704593  125.92950166 
112 -31.81825315  125.92952915 -31.81851017  125.92952915 
113 -31.81939806  125.92938250 
112 -31.81545774  125.92699034 -31.81530513  125.92693476 
112 -31.81507260  125.92694331 -31.81497086  125.92695613 
112 -31.81167772  125.92722269 -31.81151813  125.92724147 
112 -31.81126462  125.92722189 -31.81119868  125.92720120 
112 -31.81096567  125.92723224 -31.81087774  125.92723224 
112 -31.81062275  125.92729950 -31.81055680  125.92732536 
112 -31.81039853  125.92738227 -31.81031060  125.92741331 
112 -31.81027983  125.92785306 -31.81030181  125.92817381 
112 -31.81097809  125.92796674 -31.81107920  125.92795639 
112 -31.81173465  125.92779087 -31.81194744  125.92772827 
112 -31.81278631  125.92753181 -31.81309785  125.92745848 
112 -31.81487363  125.92734850 -31.81537988  125.92735767 
113 -31.81624441  125.92733017 
112 -31.80824427  125.92949138 -31.80822976  125.92954259 
112 -31.80828295  125.92967348 -31.80827328  125.92968486 
112 -31.80832648  125.92988403 -31.80837000  125.92997508 
112 -31.80823943  125.93017425 -31.80819590  125.93026530 
112 -31.80833131  125.93028807 -31.80839902  125.93027669 
112 -31.80861664  125.93036774 -31.80869885  125.93036774 
112 -31.80876172  125.93029945 -31.80880525  125.93024254 
111 -31.80888262  125.92966210 
113 -31.80837967  125.92947430 
111 -31.80867951  125.92938325 
112 -31.80900836  125.92957674 -31.80905672  125.92957674 
112 -31.80928402  125.92959381 -31.80940975  125.92958812 
112 -31.80962738  125.92954259 -31.80964672  125.92947430 
112 -31.80965639  125.92906458 -31.80957418  125.92881988 
112 -31.80951615  125.92855811 -31.80950164  125.92850120 
112 -31.80946779  125.92854673 -31.80944844  125.92856949 
112 -31.80937590  125.92851827 -31.80932270  125.92843860 
111 -31.80921148  125.92821667 
112 -31.80908090  125.92841015 -31.80909057  125.92850689 
112 -31.80902287  125.92872883 -31.80900353  125.92881419 
112 -31.80890680  125.92897922 -31.80881492  125.92907027 
114 -31.80872303  125.92914994 -31.80872303  125.92918977 
111 -31.80939041  125.92815976 
111 -31.80924049  125.92823374 
112 -31.80939041  125.92843860 -31.80942426  125.92847275 
114 -31.80949680  125.92841015 -31.80946779  125.92834186 
112 -31.80946832  125.92679347 -31.80938127  125.92682762 
112 -31.80929423  125.92689591 -31.80926521  125.92693005 
112 -31.80932324  125.92694143 -31.80934259  125.92694143 
112 -31.80956504  125.92703248 -31.80961824  125.92705525 
112 -31.80967627  125.92699265 -31.80969562  125.92694712 
113 -31.80971013  125.92676502 
112 -31.80916849  125.92706663 -31.80915398  125.92713492 
112 -31.80917332  125.92714630 -31.80916849  125.92716906 
112 -31.80900406  125.92728287 -31.80898955  125.92738531 
112 -31.80906210  125.92732271 -31.80909595  125.92729426 
112 -31.80917816  125.92741945 -31.80923619  125.92742514 
112 -31.80933775  125.92734547 -31.80942480  125.92731702 
112 -31.80944414  125.92739100 -31.80949250  125.92740807 
112 -31.80956988  125.92724873 -31.80960857  125.92720320 
112 -31.80952152  125.92710646 -31.80949250  125.92704386 
113 -31.80930873  125.92698696 
111 -31.80928455  125.92773244 
111 -31.80936677  125.92786901 
112 -31.80951668  125.92770968 -31.80955054  125.92765846 
113 -31.80951185  125.92754465 
111 -31.80999437  125.92757538 
112 -31.80980093  125.92736327 -31.80970860  125.92731154 
112 -31.80966024  125.92723911 -31.80965145  125.92728050 
112 -31.80963826  125.92752882 -31.80963826  125.92758573 
112 -31.80961628  125.92780301 -31.80959869  125.92784957 
112 -31.80961188  125.92802029 -31.80964266  125.92808237 
112 -31.80976576  125.92809789 -31.80989765  125.92810824 
112 -31.81000756  125.92807202 -31.80996360  125.92804098 
114 -31.80989325  125.92788578 -31.80989765  125.92780818 
111 -31.80988446  125.92728567 
112 -31.81000756  125.92748743 -31.81002954  125.92751847 
112 -31.81014385  125.92752365 -31.81015704  125.92750295 
112 -31.81015264  125.92739431 -31.81013066  125.92737879 
112 -31.81005152  125.92731154 -31.81003834  125.92731154 
114 -31.81000316  125.92726498 -31.80998118  125.92726498 
111 -31.81023316  125.92605791 
112 -31.80988012  125.92607499 -31.80977857  125.92620018 
112 -31.80969635  125.92639936 -31.80971570  125.92647903 
112 -31.80984144  125.92666682 -31.80987045  125.92670096 
112 -31.81007840  125.92674649 -31.81016545  125.92670665 
114 -31.81025734  125.92654731 -31.81026701  125.92639936 
111 -31.81032021  125.92659853 
112 -31.81076802  125.92614910 -31.81087925  125.92602390 
112 -31.81135319  125.92539792 -31.81142573  125.92526134 
112 -31.81222135  125.92362091 -31.81227731  125.92350803 
112 -31.81226532  125.92348452 -31.81222535  125.92351274 
112 -31.81146197  125.92440634 -31.81133008  125.92457095 
112 -31.81073457  125.92528112 -31.81054672  125.92556331 
114 -31.81028293  125.92599130 -31.81026695  125.92618883 
111 -31.81216140  125.92334342 
112 -31.81233537  125.92278903 -31.81228701  125.92272643 
111 -31.80869376  125.91975492 
112 -31.80854384  125.91969232 -31.80849065  125.91965249 
112 -31.80840843  125.91962972 -31.80839392  125.91972646 
112 -31.80827786  125.92042641 -31.80822950  125.92055730 
112 -31.80819081  125.92094995 -31.80817147  125.92112067 
112 -31.80815696  125.92186045 -31.80820048  125.92206531 
112 -31.80836974  125.92269697 -31.80840843  125.92278802 
112 -31.80883352  125.92406982 -31.80893299  125.92433836 
112 -31.80910102  125.92481511 -31.80912033  125.92508778 
112 -31.80919113  125.92540589 -31.80922332  125.92550436 
111 -31.80962884  125.92631480 
112 -31.80986700  125.92601183 -31.80998930  125.92589064 
114 -31.81028539  125.92563312 -31.81037550  125.92560282 
111 -31.80830585  125.91958186 
112 -31.80816077  125.92035579 -31.80815593  125.92045823 
112 -31.80817044  125.92058911 -31.80818978  125.92045253 
112 -31.80832036  125.91999728 -31.80833487  125.91982656 
114 -31.80837355  125.91962739 -31.80837355  125.91957617 
14  -31.81017309  125.92596742    6 0 New Tower Viewpoint 5
15  -31.81256992  125.92299044 292.99 New Ramp Start 3
19  -31.81222946  125.92229559 0 New Windsock 4
51 12670 Insert comm name here MULT


130 Airport Boundary
111 -031.82114983  125.93097687
111 -031.81923485  125.91720581
111 -031.81591797  125.91271973
111 -031.81053543  125.90946960
111 -031.80752754  125.91891479
111 -031.80746651  125.93012238
111 -031.80754089  125.93029785
113 -031.80841827  125.93043518
99
