I
1050 Generated by WorldEditor 1.6.0r1

1     56 1 0 ENVA Trondheim Vaernes
1302 city Trondheim
111  63.45456898  010.91595477
111  63.45456918  010.91671246
111  63.45483349  010.91671317
111  63.45483412  010.91669173
111  63.45481865  010.91669079
111  63.45481865  010.91665758
111  63.45485696  010.91665805
111  63.45485718  010.91686249
111  63.45483549  010.91686296
111  63.45483560  010.91676498
111  63.45456929  010.91676545
111  63.45456937  010.91752294
111  63.45483346  010.91752226
111  63.45483493  010.91750377
111  63.45481911  010.91750440
111  63.45481919  010.91746635
111  63.45485438  010.91746528
111  63.45485473  010.91767488
111  63.45483366  010.91767488
111  63.45483346  010.91757313
111  63.45456993  010.91757347
111  63.45456965  010.91833691
111  63.45483073  010.91833623
111  63.45483164  010.91831792
111  63.45481345  010.91831588
111  63.45481310  010.91828632
111  63.45484983  010.91828536
111  63.45485039  010.91848682
111  63.45483066  010.91848558
111  63.45483073  010.91839321
111  63.45456965  010.91839293
111  63.45456912  010.91912463
111  63.45483182  010.91912883
111  63.45483084  010.91911763
111  63.45480771  010.91911709
111  63.45480815  010.91909623
111  63.45485484  010.91909673
111  63.45485487  010.91929016
111  63.45483289  010.91928782
111  63.45483379  010.91918082
111  63.45456908  010.91918043
111  63.45456960  010.91992290
111  63.45463360  010.92010393
111  63.45483348  010.92010532
111  63.45483318  010.92007499
111  63.45481036  010.92007500
111  63.45481039  010.92004245
111  63.45485607  010.92004345
111  63.45485611  010.92025424
111  63.45483363  010.92025313
111  63.45483414  010.92014871
111  63.45462499  010.92014788
111  63.45456802  010.91998093
111  63.45456927  010.92000454
111  63.45454874  010.92000319
111  63.45454887  010.92064578
111  63.45489888  010.92064623
112  63.45489888  010.92064623  63.45492262  010.92064889
111  63.45491706  010.92073577
111  63.45491609  010.92142513
111  63.45481565  010.92142707
111  63.45481572  010.92157104
111  63.45472426  010.92157213
111  63.45472415  010.92145117
111  63.45469647  010.92145093
111  63.45469594  010.92163092
111  63.45467385  010.92163284
111  63.45467393  010.92168163
111  63.45334665  010.92167808
111  63.45334822  010.92134297
111  63.45330875  010.92134221
111  63.45330856  010.92112501
111  63.45342937  010.92112623
111  63.45343025  010.92134339
111  63.45365268  010.92134452
111  63.45365326  010.92120722
111  63.45367899  010.92120559
111  63.45367841  010.92100261
111  63.45363475  010.92100236
111  63.45363475  010.92063405
111  63.45356069  010.92063267
111  63.45349090  010.92063077
111  63.45349138  010.92016936
111  63.45335480  010.92016854
111  63.45329817  010.92006556
111  63.45323215  010.91988820
111  63.45300933  010.91946407
111  63.45280344  010.91893420
111  63.45266393  010.91853457
111  63.45248459  010.91811052
111  63.45225232  010.91767264
112  63.45225232  010.91767264  63.45223504  010.91764212
111  63.45221685  010.91762381
111  63.45212818  010.91760775
111  63.45212394  010.91774556
111  63.45212401  010.91811125
111  63.45205176  010.91810924
111  63.45205185  010.91818817
111  63.45223286  010.91818424
111  63.45223143  010.91837574
111  63.45201613  010.91837598
111  63.45201545  010.91821504
111  63.45189509  010.91821335
111  63.45189638  010.91864813
111  63.45186443  010.91865328
111  63.45188834  010.91922659
111  63.45215022  010.91922828
111  63.45215122  010.91913250
111  63.45221224  010.91913728
111  63.45221227  010.91910156
111  63.45231996  010.91910128
111  63.45231916  010.91956829
111  63.45231940  010.91976457
111  63.45233144  010.92028324
111  63.45237509  010.92029748
111  63.45237509  010.92095064
111  63.45233235  010.92097303
111  63.45233053  010.92113174
111  63.45211671  010.92114026
111  63.45194465  010.92120824
111  63.45192765  010.92144102
111  63.45190178  010.92199423
111  63.45204860  010.92205348
112  63.45205770  010.92217760  63.45205322  010.92227323
111  63.45205770  010.92217760
112  63.45205770  010.92217760  63.45204405  010.92234648
111  63.45194765  010.92234037
111  63.45185557  010.92232795
111  63.45184873  010.92261381
111  63.45230830  010.92260960
111  63.45230892  010.92367296
111  63.45199901  010.92367597
111  63.45199890  010.92397100
111  63.45153230  010.92397102
111  63.45169415  010.92496571
111  63.45173462  010.92526980
111  63.45178556  010.92526708
111  63.45196498  010.92526791
111  63.45198206  010.92526798
111  63.45215905  010.92526639
111  63.45215928  010.92521800
111  63.45237355  010.92521690
111  63.45237428  010.92526876
111  63.45244824  010.92526932
111  63.45244835  010.92517793
111  63.45281484  010.92517574
111  63.45281508  010.92571965
111  63.45281508  010.92611562
111  63.45362837  010.92614761
111  63.45374177  010.92615208
111  63.45379744  010.92615427
112  63.45386183  010.92594964  63.45392360  010.92584367
111  63.45402138  010.92594134
111  63.45422391  010.92637596
111  63.45429263  010.92654293
111  63.45437646  010.92699392
112  63.45437646  010.92699392  63.45440541  010.92710440
111  63.45444469  010.92712179
111  63.45444910  010.92726886
111  63.45452252  010.92730930
111  63.45481063  010.92763163
111  63.45480736  010.92817617
111  63.45459237  010.92864502
111  63.45457818  010.92923350
111  63.45459237  010.92944351
111  63.45468950  010.92966573
111  63.45473861  010.92977805
111  63.45479754  010.92990992
111  63.45479426  010.93140193
111  63.45459019  010.93186101
111  63.45458909  010.93264731
111  63.45465130  010.93279382
111  63.45464803  010.93293057
111  63.45456945  010.93313081
111  63.45456945  010.93340674
111  63.45469823  010.93309906
112  63.45469823  010.93309906  63.45472660  010.93302825
111  63.45475170  010.93309662
111  63.45475279  010.93390978
111  63.45475311  010.93439807
111  63.45475350  010.93502349
111  63.45475360  010.93516764
111  63.45471004  010.93531411
111  63.45459166  010.93531430
111  63.45459152  010.93565123
111  63.45459144  010.93586508
111  63.45472774  010.93587437
111  63.45475411  010.93597673
111  63.45475448  010.93654286
111  63.45478639  010.93661495
111  63.45486357  010.93678831
111  63.45495778  010.93705240
111  63.45499507  010.93715966
111  63.45509069  010.93726126
111  63.45599240  010.93921455
111  63.45599909  010.93919914
111  63.45588123  010.93887435
111  63.45579829  010.93852026
111  63.45580483  010.93850317
111  63.45606784  010.93919670
111  63.45617480  010.93937253
111  63.45624355  010.93944335
111  63.45636032  010.93966069
111  63.45659061  010.94014316
111  63.45707951  010.94116746
112  63.45707951  010.94116746  63.45717009  010.94135306
111  63.45717227  010.94171450
111  63.45717445  010.94639853
112  63.45726809  010.94664226  63.45737024  010.94664079
111  63.45726809  010.94664226
111  63.45782052  010.94665252
112  63.45782052  010.94665252  63.45791983  010.94664763
111  63.45791983  010.94649133
111  63.45791110  010.94508219
112  63.45791110  010.94508219  63.45791001  010.94491367
111  63.45803988  010.94476714
111  63.45835854  010.94440325
111  63.46087297  010.94204640
112  63.46087297  010.94204640  63.46093735  010.94198046
111  63.46097555  010.94183635
111  63.46110214  010.94171423
111  63.46105194  010.94146510
112  63.46105194  010.94146510  63.46106067  010.94142114
111  63.46106722  010.94130146
111  63.46106067  010.94060780
111  63.46108250  010.94059070
111  63.46106177  010.93747167
111  63.46107159  010.93746190
111  63.46106722  010.93704913
112  63.46106722  010.93704913  63.46106722  010.93683663
111  63.46115999  010.93660460
111  63.46319422  010.93267938
112  63.46336447  010.93262809  63.46343945  010.93249148
111  63.46341358  010.93224703
111  63.46471335  010.92971392
112  63.46471335  010.92971392  63.46478342  010.92966750
112  63.46488906  010.92996797  63.46489299  010.93017609
111  63.46488906  010.92996797
111  63.46484366  010.93200576
111  63.46496108  010.93201993
111  63.46497527  010.93178786
111  63.46504839  010.92820912
111  63.46512151  010.92822134
112  63.46512151  010.92822134  63.46504839  010.92820912
111  63.46506040  010.92802347
111  63.46506367  010.92777185
112  63.46515971  010.92755688  63.46523739  010.92755238
111  63.46515971  010.92755688
111  63.46544236  010.92759353
112  63.46544236  010.92759353  63.46550129  010.92761063
111  63.46553840  010.92779628
111  63.46562025  010.92779628
111  63.46563116  010.92720022
111  63.46563969  010.92688259
111  63.46565735  010.92623774
112  63.46565735  010.92623774  63.46565910  010.92602619
111  63.46563443  010.92595192
111  63.46513130  010.92449632
111  63.46513916  010.92371892
111  63.46513287  010.92356415
111  63.46508416  010.92328978
111  63.46495529  010.92299781
111  63.46495529  010.92294857
111  63.46570648  010.92118977
111  63.46545975  010.92067620
111  63.46469914  010.92239982
111  63.46467871  010.92240684
111  63.46454041  010.92215007
111  63.46411215  010.92181798
111  63.46404748  010.92176783
111  63.46397650  010.92199119
111  63.46423554  010.92220986
111  63.46426540  010.92234353
111  63.46429526  010.92273749
111  63.46401160  010.92341208
111  63.46397901  010.92345584
111  63.46047446  010.92342032
112  63.46047446  010.92342032  63.46053857  010.92315021
111  63.46053669  010.92268596
111  63.46054046  010.92135229
112  63.46059515  010.92125944  63.46059703  010.92125522
111  63.46065927  010.92120458
111  63.46065927  010.92096823
111  63.46087425  010.92096823
111  63.46087524  010.92061793
111  63.46063664  010.92059683
112  63.46063664  010.92059683  63.46057063  010.92059261
111  63.46053669  010.92038581
111  63.46053858  010.91861321
112  63.46053858  010.91861321  63.46053669  010.91761719
111  63.45991803  010.91665068
111  63.45991479  010.91715970
111  63.45991321  010.91740831
111  63.45990375  010.91889295
111  63.45990199  010.91916998
111  63.45990027  010.91943992
111  63.45989114  010.92087480
111  63.45988920  010.92118026
111  63.45988761  010.92142888
111  63.45988563  010.92173987
112  63.46013759  010.92250043  63.46019710  010.92314667
111  63.46001520  010.92343238
111  63.45806133  010.92340198
111  63.45792988  010.92327918
111  63.45792877  010.92072567
111  63.45798949  010.91996685
111  63.45798929  010.91975392
111  63.45792805  010.91906347
111  63.45792737  010.91748652
112  63.45803013  010.91728194  63.45803013  010.91711999
111  63.45792719  010.91707736
111  63.45792677  010.91611414
111  63.45798197  010.91595192
111  63.45822976  010.91587562
112  63.45871028  010.91684556  63.45876069  010.91786952
111  63.45871028  010.91684556
111  63.45871338  010.91874720
112  63.45871338  010.91874720  63.45872660  010.91969928
111  63.45897170  010.92010578
111  63.45933013  010.92078187
111  63.45933089  010.92047702
111  63.45933157  010.92020710
111  63.45933221  010.91995136
111  63.45933591  010.91846671
111  63.45933660  010.91818968
111  63.45933724  010.91793394
111  63.45934100  010.91642801
111  63.45934165  010.91616518
111  63.45934225  010.91592364
111  63.45934297  010.91563775
112  63.45934297  010.91563775  63.45907707  010.91503004
111  63.45871122  010.91503004
111  63.45831774  010.91502272
111  63.45830319  010.91501051
111  63.45824681  010.91479275
111  63.45824499  010.91461772
111  63.45813313  010.91460347
111  63.45813313  010.91476018
112  63.45813313  010.91476018  63.45813495  010.91491486
111  63.45805491  010.91500440
111  63.45797034  010.91499830
111  63.45791577  010.91488026
111  63.45786757  010.91468081
111  63.45784483  010.91450172
111  63.45783574  010.91444880
111  63.45783665  010.91043950
111  63.45785666  010.91034792
111  63.45813916  010.91040020
111  63.45814859  010.91041426
111  63.45815042  010.91061413
111  63.45827274  010.91062175
111  63.45826802  010.90069384
111  63.45828845  010.90053559
111  63.45837488  010.90045822
111  63.45862790  010.90046525
111  63.45862790  010.89969156
111  63.45853832  010.89951221
111  63.45807316  010.89945242
111  63.45805115  010.89930824
111  63.45807630  010.89206722
111  63.45808258  010.88693633
112  63.45787986  010.88659521  63.45768447  010.88658759
111  63.45787986  010.88659521
111  63.45675866  010.88661879
112  63.45675866  010.88661879  63.45642883  010.88661447
111  63.45623985  010.88710063
111  63.45591195  010.88799437
112  63.45591195  010.88799437  63.45573317  010.88867491
111  63.45575214  010.88909801
111  63.45575217  010.89302505
111  63.45579168  010.89362051
113  63.45578189  010.89669485
111  63.45613469  010.89596666
111  63.45707623  010.89340531
111  63.45716190  010.89333040
111  63.45714631  010.89945900
111  63.45679793  010.89945519
111  63.45679911  010.89978508
111  63.45698930  010.89978580
111  63.45698725  010.90034015
111  63.45714966  010.90035055
111  63.45716261  010.90378900
112  63.45708929  010.90390446  63.45701416  010.90381432
111  63.45708929  010.90390446
112  63.45662221  010.90335149  63.45646471  010.90328464
111  63.45630992  010.90330895
112  63.45611711  010.90268914  63.45611983  010.90222124
111  63.45611711  010.90268914
113  63.45612526  010.89687388
111  63.45610625  010.91007207
111  63.45611711  010.90462750
112  63.45643484  010.90409277  63.45667652  010.90409277
111  63.45693450  010.90477334
112  63.45716668  010.90589142  63.45723005  010.90656693
111  63.45716668  010.90589142
111  63.45715175  010.90987762
112  63.45731468  010.91035159  63.45747309  010.91052173
111  63.45731468  010.91035159
111  63.45730382  010.91416767
112  63.45692998  010.91466278  63.45666431  010.91470936
111  63.45692998  010.91466278
111  63.45675825  010.91466394
111  63.45640108  010.91465554
111  63.45617957  010.91440465
112  63.45610353  010.91408259  63.45608588  010.91384966
113  63.45610353  010.91408259
111  63.45610896  010.91788649
111  63.45610625  010.91774065
111  63.45613341  010.91613644
112  63.45632945  010.91560724  63.45650785  010.91545682
111  63.45632945  010.91560724
111  63.45675096  010.91557909
111  63.45696515  010.91558697
112  63.45719791  010.91598453  63.45720825  010.91627958
111  63.45719791  010.91598453
111  63.45720334  010.91711477
111  63.45720334  010.91744897
111  63.45719248  010.91904710
111  63.45711825  010.91970945
111  63.45711644  010.91986136
111  63.45718433  010.92068777
111  63.45718433  010.92340404
112  63.45709461  010.92373156  63.45703124  010.92386322
111  63.45709461  010.92373156
111  63.45628421  010.92372378
112  63.45628421  010.92372378  63.45620662  010.92370381
111  63.45611168  010.92337366
112  63.45611168  010.92337366  63.45608760  010.92328738
111  63.45607095  010.92313058
113  63.45610082  010.91826936
111  63.45606552  010.92512367
112  63.45608903  010.92497454  63.45610679  010.92489022
111  63.45608903  010.92497454
112  63.45608903  010.92497454  63.45611986  010.92482817
112  63.45632304  010.92459603  63.45645916  010.92456904
111  63.45632304  010.92459603
111  63.45712550  010.92462438
112  63.45719520  010.92483807  63.45719777  010.92503844
111  63.45719520  010.92483807
111  63.45719112  010.92497783
111  63.45718977  010.92525128
111  63.45718433  010.92971752
111  63.45717890  010.93010035
111  63.45717619  010.93216638
111  63.45699288  010.93216638
111  63.45699470  010.93257554
111  63.45717347  010.93258566
111  63.45716532  010.93443294
111  63.45606552  010.93611611
111  63.45606552  010.92832606
111  63.45606823  010.92810123
111  63.45606823  010.92789463
113  63.45606552  010.92768195
111  63.45716804  010.93474283
111  63.45717257  010.93682504
111  63.45694808  010.93681997
111  63.45694808  010.93704582
111  63.45696980  010.93710658
111  63.45698067  010.93752586
111  63.45717347  010.93754409
111  63.45717890  010.93927589
111  63.45712187  010.93951287
111  63.45696437  010.93990176
111  63.45691006  010.93995645
111  63.45677700  010.93968909
111  63.45625832  010.93856494
112  63.45606008  010.93763524  63.45606552  010.93724634
113  63.45606280  010.93652324
111  63.45792415  010.92510551
111  63.45795809  010.92501436
111  63.46297738  010.92510051
111  63.46308600  010.92557154
111  63.45872750  010.93573074
111  63.45871619  010.93367471
111  63.45858720  010.93367977
111  63.45852157  010.93398868
111  63.45832017  010.93402413
111  63.45803730  010.93679420
111  63.45790604  010.93679927
111  63.45791962  010.93257580
111  63.45808934  010.93257580
111  63.45808934  010.93215042
113  63.45791509  010.93214535
111  63.45976169  010.93565953
111  63.46429443  010.92508929
111  63.46476061  010.92506397
111  63.46483981  010.92524125
111  63.46488281  010.92533243
111  63.46497333  010.92557556
111  63.46490996  010.92866029
112  63.46474250  010.92927825  63.46461125  010.92951125
111  63.46474250  010.92927825
111  63.46331456  010.93205391
112  63.46314258  010.93208937  63.46306790  010.93225651
111  63.46311090  010.93244392
111  63.46253384  010.93354300
111  63.46239806  010.93319352
112  63.46218760  010.93313781  63.46208577  010.93334547
111  63.46218986  010.93356832
111  63.46234148  010.93391273
111  63.46106064  010.93640458
112  63.46094523  010.93691611  63.46094296  010.93727063
111  63.46094523  010.93691611
111  63.46094296  010.93731115
112  63.46078003  010.93756942  63.46064425  010.93754410
111  63.46078003  010.93756942
111  63.45979757  010.93597416
114  63.45979757  010.93597416  63.45973094  010.93583461
111  63.46069941  010.94085423
112  63.46083301  010.94078860  63.46091774  010.94083964
111  63.46093729  010.94098549
111  63.46093678  010.94136163
112  63.46081346  010.94177307  63.46072548  010.94187517
111  63.46081346  010.94177307
111  63.46066682  010.94193350
112  63.46054951  010.94186787  63.46048759  010.94175849
113  63.46049737  010.94154701
111  63.46090145  010.93807582
112  63.46094055  010.93822167  63.46094055  010.93833106
111  63.46094055  010.93822167
111  63.46094381  010.94040939
112  63.46081998  010.94062816  63.46072874  010.94063546
111  63.46081998  010.94062816
111  63.46067986  010.94064275
112  63.46060165  010.94073026  63.46056906  010.94082506
111  63.46060165  010.94073026
111  63.46040938  010.94140116
112  63.46040938  010.94140116  63.46038006  010.94155430
111  63.46041264  010.94164910
111  63.46046478  010.94188246
112  63.46046478  010.94188246  63.46049702  010.94202561
111  63.46044334  010.94212925
111  63.46013891  010.94242210
111  63.45922322  010.94326064
111  63.45919715  010.94333356
111  63.45831731  010.94415022
111  63.45815437  010.94428876
111  63.45806381  010.94433326
112  63.45790997  010.94404083  63.45790482  010.94369848
111  63.45790997  010.94404083
111  63.45790345  010.94017604
111  63.45800121  010.93973851
111  63.45958168  010.93612153
114  63.45972506  010.93616528  63.45982282  010.93629654
111  63.45571913  010.93154922
111  63.45571687  010.93296706
112  63.45549510  010.93345318  63.45528690  010.93360509
111  63.45519412  010.93296706
112  63.45539100  010.93268856  63.45541589  010.93252145
111  63.45540005  010.93185811
111  63.45521449  010.93143276
114  63.45550189  010.93112387  63.45569424  010.93124034
111  63.45572140  010.92830339
111  63.45572140  010.92966046
112  63.45549962  010.93022253  63.45530953  010.93027317
111  63.45521675  010.92993390
111  63.45521901  010.92982756
111  63.45540458  010.92946297
111  63.45540232  010.92870342
111  63.45521675  010.92824262
114  63.45550189  010.92789323  63.45569877  010.92801476
111  63.45572366  010.92530568
111  63.45572818  010.92652097
112  63.45550868  010.92702734  63.45533443  010.92707291
111  63.45550868  010.92702734
112  63.45550868  010.92702734  63.45547230  010.92703118
111  63.45545083  010.92692100
111  63.45545210  010.92625766
111  63.45549510  010.92612094
111  63.45549284  010.92561457
111  63.45545437  010.92550823
111  63.45546115  010.92490059
114  63.45546115  010.92490059  63.45568293  010.92488033
111  63.45727719  010.88945057
111  63.45742397  010.88945030
111  63.45781354  010.88944959
111  63.45772269  010.94535510
111  63.45786479  010.94535167
111  63.45786482  010.94657093
111  63.45772087  010.94656947
111  63.45772084  010.94649746
111  63.45733268  010.94649394
111  63.45742525  010.89063184
113  63.45727697  010.89063184
111  63.45518529  010.92091160
111  63.45527524  010.92091158
111  63.45543111  010.92091155
111  63.45549423  010.92091154
111  63.45549196  010.92154151
111  63.45549028  010.92303784
111  63.45526790  010.92303780
111  63.45509372  010.92303776
111  63.45499801  010.92303522
111  63.45464069  010.92303522
111  63.45435701  010.92303521
111  63.45420135  010.92303521
111  63.45398465  010.92303302
111  63.45378573  010.92303266
111  63.45347295  010.92303139
111  63.45347298  010.92226549
111  63.45378579  010.92226537
111  63.45378581  010.92243010
111  63.45415290  010.92243074
111  63.45420122  010.92242850
111  63.45431294  010.92243354
111  63.45435723  010.92243097
111  63.45459283  010.92242872
111  63.45464055  010.92243103
111  63.45499827  010.92243102
111  63.45509385  010.92243102
113  63.45518533  010.92243000
112  63.45408630  010.92458509  63.45418335  010.92458128
111  63.45408630  010.92458509
111  63.45441491  010.92460033
111  63.45441321  010.92479462
111  63.45440980  010.92484415
111  63.45433318  010.92496986
113  63.45398244  010.92495082
111  63.45366248  010.92518495
111  63.45366362  010.92576761
111  63.45341722  010.92576738
113  63.45341674  010.92518665
111  63.45443548  010.92513994
111  63.45443572  010.92539763
111  63.45443690  010.92654860
111  63.45431204  010.92615811
112  63.45405381  010.92558983  63.45397861  010.92539300
111  63.45397151  010.92518982
111  63.45400273  010.92516125
111  63.45435123  010.92516125
113  63.45435210  010.92514187
111  63.46515927  010.92668359
