A
1050 Generated by WorldEditor 1.6.0r1

1    881 0 0 Y31 West Branch Community Airport
111  44.24634134 -084.19000133 1
116  44.24641395 -084.18989883  44.24646763 -084.18989247
120 Linear Feature 81
112  44.24634604 -084.18977086  44.24635921 -084.18988539 1
111  44.24641395 -084.18989883 1
115  44.24648637 -084.18990237
120 Linear Feature 79
111  44.24630912 -084.18933443 1
112  44.24635284 -084.18943723  44.24635357 -084.18950340
111  44.24635284 -084.18943723 1
111  44.24634604 -084.18977086 1
111  44.24634134 -084.19000133 1
111  44.24633520 -084.19030277
112  44.24633520 -084.19030277  44.24634674 -084.19041815 1
111  44.24644484 -084.19042944 1
115  44.24691995 -084.19044176
120 Linear Feature 72
111  44.24574065 -084.18734307 57
112  44.24581325 -084.18748830  44.24581442 -084.18758240
111  44.24581325 -084.18748830 1
111  44.24579640 -084.18877090 1
111  44.24579374 -084.18897350 1
111  44.24579178 -084.18912259 1
111  44.24579111 -084.18917337
112  44.24579111 -084.18917337  44.24579254 -084.18927478 1
112  44.24586416 -084.18931584  44.24589058 -084.18932553
111  44.24586416 -084.18931584
112  44.24586416 -084.18931584  44.24587515 -084.18931987 1
111  44.24588288 -084.18932014 1
111  44.24630912 -084.18933443 1
111  44.24639905 -084.18933744 1
115  44.24693267 -084.18935533
120 Linear Feature 69
111  44.24475324 -084.18621118 1
111  44.24474186 -084.18706147
112  44.24474186 -084.18706147  44.24476812 -084.18728626 1
111  44.24493878 -084.18731191 1
111  44.24541548 -084.18733045 57
111  44.24574065 -084.18734307 57
111  44.24582113 -084.18734619 1
111  44.24589376 -084.18734901 1
111  44.24604967 -084.18735506 1
111  44.24622355 -084.18736181 1
112  44.24630159 -084.18728240  44.24631326 -084.18720502
111  44.24630159 -084.18728240 1
111  44.24630405 -084.18712107 1
111  44.24630523 -084.18704315 1
112  44.24622501 -084.18694032  44.24614843 -084.18693828 1
111  44.24614916 -084.18706554 1
111  44.24614697 -084.18720400 1
112  44.24604967 -084.18735506  44.24596070 -084.18739477
111  44.24604967 -084.18735506
112  44.24604967 -084.18735506  44.24613865 -084.18738458 1
111  44.24614187 -084.18754913 1
111  44.24613093 -084.18805105 1
112  44.24617906 -084.18811926  44.24623262 -084.18812219 1
111  44.24624251 -084.18802458 1
111  44.24624908 -084.18744122
112  44.24624908 -084.18744122  44.24624762 -084.18738420 1
115  44.24622355 -084.18736181
21  44.24510314 -084.18620894 2 88.8700 3.00 09  PAPI-4L
21  44.24455466 -084.17312083 2 268.8800 3.00 27  PAPI-4L
14  44.24651920 -084.18674166  82.02 0 New Tower Viewpoint 3
1300  44.24662813 -084.19024706 -89.98 hangar props Hangar 14
1301 A none 
1300  44.24675417 -084.19024871 -89.98 hangar props Hangar 13
1301 A none 
1300  44.24656153 -084.18970604 -89.98 hangar props Hangar 12
1301 A none 
1300  44.24669523 -084.18970888 -89.98 hangar props Hangar 11
1301 A none 
1300  44.24682932 -084.18970888 -89.98 hangar props Hangar 10
1301 A none 
1300  44.24620134 -084.18916334 -89.98 hangar props Hangar 09
1301 A none 
1300  44.24637026 -084.18916926 -89.98 hangar props Hangar 08
1301 A none 
1300  44.24653495 -084.18917024 -89.98 hangar props Hangar 07
1301 A none 
1300  44.24670246 -084.18917616 -89.98 hangar props Hangar 06
1301 A none 
1300  44.24686431 -084.18918208 -89.98 hangar props Hangar 05
1301 A none 
1300  44.24660938 -084.18865426 -89.98 hangar jets|turboprops|props Hangar 04
1301 B none 
1300  44.24625772 -084.18846178  89.83 hangar turboprops|props Hangar 03
1301 A none 
1300  44.24642226 -084.18816815 180.00 hangar turboprops|props Hangar 02
1301 A none 
1300  44.24642031 -084.18765547 180.00 hangar turboprops|props Hangar 01
1301 A none 
1300  44.24630405 -084.18712107  89.03 misc jets|turboprops|props Self Refueling
1301 B none 
18  44.24705647 -084.18643517 1 BCN
19  44.24360135 -084.18596173 1 WS
50 11957 AWOS-3P
51 12280 CTAF/UNICOM
99
