I
1050 Generated by WorldEditor 2.1.0r1

1    416 1 0 UUOT Tambov Donskoye
1302 city Tambov
110 1 0.00 153.2300 New Taxiway 2
111  52.79624600  041.49092158
111  52.79642272  041.49146887
112  52.79642272  041.49146887  52.79644181  041.49150868
111  52.79652606  041.49146209
111  52.79676583  041.49127277
111  52.79675997  041.49124501
111  52.79682197  041.49119520
112  52.79682197  041.49119520  52.79686520  041.49115548
111  52.79686673  041.49106023
111  52.79807858  041.49007261
113  52.79792253  041.48950355
110 2 0.00 153.2300 New Taxiway 1
111  52.79792253  041.48950355
111  52.79807858  041.49007261
111  52.79822571  041.49008475
111  52.79847972  041.48986646
113  52.79856107  041.48965915
130 Boundary
111  52.79419038  041.49139730
111  52.79482413  041.49360395
111  52.79696098  041.49203225
111  52.79773341  041.49255751
111  52.79823996  041.49494585
111  52.79933096  041.49431174
111  52.79938545  041.49455545
111  52.80038149  041.49398535
111  52.80079131  041.49396284
111  52.80158056  041.49343206
111  52.80165705  041.49380605
111  52.80179794  041.49372335
111  52.80176431  041.49352220
111  52.80296678  041.49276667
111  52.80469081  041.49119648
111  52.80565402  041.49062709
111  52.80576713  041.49086207
111  52.80727079  041.48985578
111  52.80719939  041.48955784
111  52.80809491  041.48890520
111  52.80893955  041.48527141
111  52.80932814  041.48428611
111  52.81049900  041.48315594
111  52.81058108  041.48147188
111  52.81257750  041.47976503
111  52.81319400  041.47953378
111  52.81410318  041.47896537
111  52.81822990  041.47406737
111  52.81729308  041.47112428
111  52.81233266  041.47501078
111  52.81057741  041.47561810
111  52.80701774  041.47861622
111  52.80635005  041.47808709
111  52.80625388  041.47810561
111  52.80021140  041.48362528
111  52.80037985  041.48421840
111  52.79674850  041.48703072
113  52.79419969  041.48989226
120 Linear Feature 7
111  52.80990817  041.48177272 4
115  52.81007509  041.48179178
120 Linear Feature 6
111  52.80220219  041.48869756 4
115  52.80234386  041.48858211
120 Linear Feature 9
111  52.80702346  041.48510705 3
111  52.80264200  041.48876642
112  52.80264200  041.48876642  52.80250077  041.48885796 3
111  52.80235371  041.48861379 3
111  52.80234386  041.48858211 3
111  52.80194938  041.48731235
112  52.80194938  041.48731235  52.80185375  041.48695316 3
115  52.80204528  041.48675601
120 Linear Feature 8
112  52.80148160  041.48723086  52.80167806  041.48713475 3
111  52.80178558  041.48734982 3
111  52.80220219  041.48869756 3
111  52.80220991  041.48872256 3
111  52.80221552  041.48874242
112  52.80221552  041.48874242  52.80227597  041.48896689 3
111  52.80214296  041.48918119 3
115  52.80201778  041.48928424
120 Linear Feature 12
112  52.80176149  041.48696647  52.80172759  041.48674336 1
111  52.80183614  041.48659581 1
115  52.80234043  041.48617589
120 Linear Feature 11
111  52.81015922  041.47964257 1
112  52.81002615  041.47999448  52.81000943  041.48020047
111  52.81002615  041.47999448 1
111  52.81001813  041.48064617 1
111  52.80998628  041.48193775
112  52.80998628  041.48193775  52.80994743  041.48277654 1
111  52.80953712  041.48313063 1
111  52.80529577  041.48667914 1
111  52.80505180  041.48688326 1
111  52.80502397  041.48690654 1
111  52.80477124  041.48711799 1
111  52.80473894  041.48714501 1
111  52.80449156  041.48735199 1
111  52.80446932  041.48737059 1
111  52.80422304  041.48757664 1
111  52.80420834  041.48758894 1
111  52.80395714  041.48779911 1
111  52.80393229  041.48781989 1
111  52.80368814  041.48802417 1
111  52.80365535  041.48805160 1
111  52.80339329  041.48827085 1
111  52.80337553  041.48828570 1
111  52.80311074  041.48850725 1
111  52.80306856  041.48854253 1
111  52.80283767  041.48873571 1
111  52.80259401  041.48893957
112  52.80259401  041.48893957  52.80257482  041.48895435 1
112  52.80253717  041.48896330  52.80251856  041.48896488
111  52.80253717  041.48896330
112  52.80253717  041.48896330  52.80240883  041.48897422 1
111  52.80230057  041.48871046 1
111  52.80176149  041.48696647
112  52.80176149  041.48696647  52.80168862  041.48682480 1
112  52.80152327  041.48685791  52.80147081  041.48689863
111  52.80152327  041.48685791 1
115  52.80103103  041.48727128
120 Linear Feature 10
111  52.80903773  041.48058240 1
111  52.80952141  041.48017894
112  52.80952141  041.48017894  52.80965284  041.48008739 1
116  52.81001813  041.48064617  52.81002908  041.48085693
120 Linear Feature 27
111  52.80194212  041.48981192 20
111  52.80209390  041.48972958 20
111  52.80211645  041.48960279 20
111  52.80207131  041.48937899 20
111  52.80200278  041.48930131 20
111  52.80186245  041.48937871 20
111  52.80183291  041.48950862 20
113  52.80187939  041.48973620 20
120 Linear Feature 27
111  52.80204780  041.48998911 20
111  52.80214818  041.48993617 20
111  52.80224557  041.49002233 20
111  52.80230420  041.49026956 20
111  52.80225940  041.49040690 20
111  52.80215750  041.49046112 20
111  52.80206523  041.49039918 20
113  52.80200573  041.49014939 20
120 Linear Feature 26
111  52.80265765  041.48979548
112  52.80265765  041.48979548  52.80271460  041.48977760 20
111  52.80274050  041.48987915 20
111  52.80290799  041.49061729
112  52.80290799  041.49061729  52.80293440  041.49075295 20
111  52.80288507  041.49079887 20
111  52.80257539  041.49096965
112  52.80257539  041.49096965  52.80254037  041.49098620 20
111  52.80251801  041.49092134 20
111  52.80232609  041.49010581
112  52.80232609  041.49010581  52.80230848  041.48999622 20
113  52.80235551  041.48995896 20
120 Linear Feature 25
111  52.80317830  041.49047213 20
111  52.80313083  041.49062714 20
111  52.80303053  041.49068212 20
115  52.80293994  041.49060861
120 Linear Feature 25
111  52.80312896  041.49024752 20
111  52.80303302  041.49016261 20
111  52.80293073  041.49021705 20
115  52.80288916  041.49038225
120 Linear Feature 25
111  52.80306490  041.48995588 20
111  52.80302354  041.49011385 20
111  52.80292124  041.49016828 20
115  52.80282398  041.49009338
120 Linear Feature 25
111  52.80282170  041.48970940 20
115  52.80277366  041.48986757
120 Linear Feature 25
111  52.80292725  041.48965355 20
115  52.80301677  041.48973680
120 Linear Feature 24
111  52.80294468  041.48964430
112  52.80294468  041.48964430  52.80299124  041.48962897 20
111  52.80300635  041.48968936 20
111  52.80301677  041.48973680 20
111  52.80304104  041.48984726 20
111  52.80306490  041.48995588 22
111  52.80309715  041.49010268 22
111  52.80312896  041.49024752 20
111  52.80315344  041.49035851 20
111  52.80317830  041.49047213
112  52.80317830  041.49047213  52.80319869  041.49060779 20
111  52.80314393  041.49065642 20
111  52.80303367  041.49071828
112  52.80303367  041.49071828  52.80297992  041.49074548 20
111  52.80295136  041.49065954 20
111  52.80293994  041.49060861 20
111  52.80291438  041.49049469 20
111  52.80288916  041.49038225 22
111  52.80285564  041.49023370 22
111  52.80282398  041.49009338 20
111  52.80279905  041.48998150 20
111  52.80277366  041.48986757 20
111  52.80276708  041.48983806
112  52.80276708  041.48983806  52.80275206  041.48975321 20
111  52.80279116  041.48972580 20
111  52.80282170  041.48970940 20
113  52.80292725  041.48965355 20
120 Linear Feature 23
111  52.80313020  041.48885768
112  52.80313020  041.48885768  52.80316669  041.48883788 20
111  52.80319379  041.48889701 20
111  52.80329444  041.48923773
112  52.80329444  041.48923773  52.80330699  041.48928749 20
111  52.80328482  041.48931588 20
111  52.80319774  041.48938889 20
111  52.80300564  041.48955059 20
111  52.80230738  041.48993256
112  52.80230738  041.48993256  52.80228911  041.48994035 20
111  52.80228299  041.48991804 20
111  52.80218706  041.48950267
112  52.80218706  041.48950267  52.80217640  041.48944098 20
113  52.80221065  041.48941187 20
120 Linear Feature 22
111  52.80306484  041.48956680 20
111  52.80321450  041.48943645
112  52.80321450  041.48943645  52.80327927  041.48939093 20
111  52.80332909  041.48954658 20
111  52.80350992  041.49035564
112  52.80350992  041.49035564  52.80352393  041.49043014 20
111  52.80347770  041.49047213 20
111  52.80330716  041.49056781
112  52.80330716  041.49056781  52.80324578  041.49057719 20
111  52.80321463  041.49047767 20
111  52.80304475  041.48971384
114  52.80304475  041.48971384  52.80302392  041.48960942 20
120 Linear Feature 21
111  52.80377218  041.48963531 22
111  52.80378871  041.48971747 22
115  52.80380578  041.48980234
120 Linear Feature 20
111  52.80346731  041.49000675 20
111  52.80348808  041.48991432 20
111  52.80374869  041.48977146 20
111  52.80380578  041.48980234 20
111  52.80384116  041.48997377 20
111  52.80387881  041.49015620 20
111  52.80384130  041.49023476 20
111  52.80359883  041.49036871 20
115  52.80354360  041.49034393
120 Linear Feature 19
111  52.80379855  041.48894178
112  52.80379855  041.48894178  52.80382658  041.48892645 20
111  52.80384225  041.48897985 20
111  52.80408515  041.49000044
112  52.80408515  041.49000044  52.80410623  041.49011962 20
111  52.80402179  041.49017246 20
111  52.80360108  041.49040482
112  52.80360108  041.49040482  52.80356355  041.49042168 20
111  52.80354735  041.49036052 20
111  52.80354360  041.49034393 20
111  52.80346731  041.49000675 22
111  52.80344637  041.48991420 22
111  52.80343261  041.48985334 20
111  52.80334588  041.48947003
112  52.80334588  041.48947003  52.80332457  041.48936044 20
111  52.80337100  041.48930463 20
111  52.80348794  041.48920539 20
113  52.80376634  041.48896912 20
120 Linear Feature 18
111  52.80322611  041.48889012 20
115  52.80324654  041.48878030
120 Linear Feature 18
111  52.80331407  041.48918593 20
115  52.80338678  041.48923038
120 Linear Feature 17
111  52.80356119  041.48908413 20
111  52.80357782  041.48895963 20
111  52.80349119  041.48867025 20
115  52.80342296  041.48863312
120 Linear Feature 17
111  52.80366890  041.48899382 20
111  52.80359476  041.48894417 20
111  52.80350813  041.48865480 20
115  52.80353249  041.48854333
120 Linear Feature 17
111  52.80384826  041.48874035 20
111  52.80385381  041.48870646 20
111  52.80377399  041.48843827 20
115  52.80370043  041.48840295
120 Linear Feature 17
111  52.80395293  041.48865284 20
111  52.80385688  041.48860271 20
111  52.80380876  041.48844366 20
115  52.80383314  041.48829195
120 Linear Feature 17
111  52.80408513  041.48854232 20
111  52.80410798  041.48839407 20
111  52.80405986  041.48823502 20
115  52.80397003  041.48817747
120 Linear Feature 17
111  52.80421844  041.48843088 20
111  52.80412488  041.48838008 20
111  52.80407677  041.48822103 20
115  52.80410886  041.48806135
120 Linear Feature 17
111  52.80435125  041.48831985 20
111  52.80438253  041.48815886 20
111  52.80433441  041.48799981 20
115  52.80424142  041.48794993
120 Linear Feature 17
111  52.80448557  041.48820756 20
111  52.80439828  041.48814582 20
111  52.80435017  041.48798677 20
115  52.80437155  041.48784109
120 Linear Feature 17
111  52.80461406  041.48810015 20
111  52.80465342  041.48793463 20
111  52.80460530  041.48777558 20
115  52.80450316  041.48773109
120 Linear Feature 17
111  52.80475960  041.48797847 20
111  52.80467033  041.48792063 20
111  52.80462221  041.48776158 20
115  52.80463990  041.48761681
120 Linear Feature 17
111  52.80488719  041.48787439 20
111  52.80492605  041.48770895 20
111  52.80487793  041.48754990 20
115  52.80477378  041.48750492
120 Linear Feature 17
111  52.80503168  041.48775396 20
111  52.80494257  041.48769528 20
111  52.80489445  041.48753622 20
115  52.80491570  041.48738630
120 Linear Feature 17
111  52.80517553  041.48763224 20
111  52.80519809  041.48747979 20
111  52.80514998  041.48732073 20
115  52.80506108  041.48726341
120 Linear Feature 17
111  52.80530558  041.48752365 20
111  52.80521756  041.48747268 20
111  52.80516727  041.48730642 20
115  52.80519906  041.48714809
120 Linear Feature 17
111  52.80544162  041.48741008 20
115  52.80547220  041.48725603
120 Linear Feature 17
111  52.80533292  041.48703759 20
115  52.80542021  041.48708790
120 Linear Feature 16
111  52.80533292  041.48703759
112  52.80533292  041.48703759  52.80538977  041.48699900 20
111  52.80542021  041.48708790 20
111  52.80547220  041.48725603
112  52.80547220  041.48725603  52.80549467  041.48735796 20
111  52.80544162  041.48741008 20
111  52.80530558  041.48752365 22
111  52.80523751  041.48758049 22
111  52.80517553  041.48763224 20
111  52.80503168  041.48775396 22
111  52.80496426  041.48781016 22
111  52.80488719  041.48787439 20
111  52.80475960  041.48797847 22
111  52.80469227  041.48803476 22
111  52.80461406  041.48810015 20
111  52.80448557  041.48820756 22
111  52.80442191  041.48826077 22
111  52.80435125  041.48831985 20
111  52.80421844  041.48843088 22
111  52.80414625  041.48849123 22
111  52.80408513  041.48854232 20
111  52.80395293  041.48865284 22
111  52.80387796  041.48871551 22
111  52.80384826  041.48874035 20
111  52.80382779  041.48886059 20
111  52.80366890  041.48899382 22
111  52.80361060  041.48904271 22
111  52.80356119  041.48908413 20
111  52.80338678  041.48923038 20
111  52.80336514  041.48924853
112  52.80336514  041.48924853  52.80334355  041.48926427 20
111  52.80332633  041.48922714 20
111  52.80331407  041.48918593 20
111  52.80322611  041.48889012 20
111  52.80321794  041.48886264
112  52.80321794  041.48886264  52.80320780  041.48881926 20
111  52.80322994  041.48879417 20
111  52.80324654  041.48878030 20
111  52.80342088  041.48863468 22
111  52.80347425  041.48859100 22
111  52.80353249  041.48854333 20
111  52.80370043  041.48840295 22
111  52.80376845  041.48834606 22
111  52.80383314  041.48829195 20
111  52.80397003  041.48817747 22
111  52.80403519  041.48812297 22
111  52.80410886  041.48806135 20
111  52.80424142  041.48794993 22
111  52.80431111  041.48789164 22
111  52.80437155  041.48784109 20
111  52.80450316  041.48773109 22
111  52.80458079  041.48766621 22
111  52.80463990  041.48761681 20
111  52.80477378  041.48750492 22
111  52.80485525  041.48743683 22
111  52.80491570  041.48738630 20
111  52.80506108  041.48726341 22
111  52.80512497  041.48721001 22
113  52.80519906  041.48714809 20
120 Linear Feature 15
111  52.80574294  041.48721629 22
111  52.80390305  041.48875462 22
112  52.80386142  041.48891619  52.80387910  041.48900338
111  52.80386142  041.48891619 22
111  52.80412005  041.49000030
112  52.80412005  041.49000030  52.80414307  041.49013770 22
111  52.80404599  041.49021484 22
115  52.80254500  041.49104465
120 Linear Feature 14
111  52.80568869  041.48732162 20
111  52.80391813  041.48880529 20
112  52.80389183  041.48889577  52.80390284  041.48894814
111  52.80389183  041.48889577 20
111  52.80389906  041.48892592 20
111  52.80416413  041.49003950
112  52.80416413  041.49003950  52.80417800  041.49010756 20
112  52.80408324  041.49024798  52.80405298  041.49026867
111  52.80408324  041.49024798 22
111  52.80401228  041.49028719
111  52.80368498  041.49046807 20
111  52.80337926  041.49063681 20
111  52.80259278  041.49107122 20
116  52.80256597  041.49114391  52.80256481  041.49119656
120 Linear Feature 13
111  52.80252935  041.49111017 20
111  52.80237824  041.49046445 22
111  52.80235845  041.49038056 22
111  52.80233466  041.49027969 20
111  52.80224894  041.48991270 22
111  52.80223612  041.48985781 22
111  52.80219833  041.48969604 22
111  52.80218339  041.48963205 20
111  52.80214707  041.48947655
112  52.80214707  041.48947655  52.80213272  041.48940980 20
111  52.80216740  041.48938028 20
111  52.80315387  041.48878688 20
111  52.80431897  041.48781106 20
111  52.80535707  041.48696032
112  52.80535707  041.48696032  52.80540391  041.48692721 20
111  52.80542907  041.48700217 20
111  52.80550274  041.48723762
112  52.80550274  041.48723762  52.80553555  041.48731487 20
111  52.80558245  041.48729160 20
115  52.80563759  041.48724485
120 Linear Feature 29
111  52.80360265  041.48898882 20
111  52.80359626  041.48899400 20
115  52.80358988  041.48899917
120 Linear Feature 29
111  52.80387453  041.48867705 20
111  52.80386815  041.48868222 20
115  52.80386176  041.48868739
120 Linear Feature 29
111  52.80414041  041.48844473 20
111  52.80413403  041.48844990 20
115  52.80412764  041.48845507
120 Linear Feature 29
111  52.80441263  041.48820248 20
111  52.80440624  041.48820765 20
115  52.80439986  041.48821282
120 Linear Feature 29
111  52.80468718  041.48799058 20
111  52.80468080  041.48799575 20
115  52.80467441  041.48800092
120 Linear Feature 29
111  52.80495373  041.48774722 20
111  52.80494734  041.48775239 20
115  52.80494096  041.48775757
120 Linear Feature 29
111  52.80523243  041.48753634 20
111  52.80522604  041.48754152 20
115  52.80521966  041.48754669
120 Linear Feature 29
111  52.80514569  041.48725215 20
111  52.80513931  041.48725732 20
115  52.80513292  041.48726249
120 Linear Feature 29
111  52.80487175  041.48746610 20
111  52.80486537  041.48747127 20
115  52.80485898  041.48747644
120 Linear Feature 29
111  52.80460361  041.48771715 20
111  52.80459722  041.48772232 20
115  52.80459084  041.48772749
120 Linear Feature 29
111  52.80432783  041.48792121 20
111  52.80432145  041.48792639 20
115  52.80431506  041.48793156
120 Linear Feature 29
111  52.80405561  041.48816545 20
111  52.80404923  041.48817062 20
115  52.80404284  041.48817579
120 Linear Feature 29
111  52.80378873  041.48838848 20
111  52.80378235  041.48839365 20
115  52.80377596  041.48839882
120 Linear Feature 29
111  52.80349155  041.48862285 20
111  52.80348517  041.48862802 20
115  52.80347878  041.48863319
120 Linear Feature 29
111  52.80216659  041.48970299 20
111  52.80216907  041.48971400 20
115  52.80217156  041.48972502
120 Linear Feature 29
111  52.80220530  041.48986417 20
111  52.80220779  041.48987518 20
115  52.80221028  041.48988620
120 Linear Feature 29
111  52.80232784  041.49038683 20
111  52.80233032  041.49039784 20
115  52.80233281  041.49040886
120 Linear Feature 29
111  52.80346607  041.48988950 20
111  52.80346856  041.48990051 20
115  52.80347105  041.48991153
120 Linear Feature 29
111  52.80376216  041.48972118 20
111  52.80376465  041.48973220 20
115  52.80376714  041.48974321
120 Linear Feature 29
111  52.80307180  041.49010573 20
111  52.80307428  041.49011675 20
115  52.80307677  041.49012776
120 Linear Feature 29
111  52.80287339  041.49021028 20
111  52.80287588  041.49022130 20
115  52.80287836  041.49023231
120 Linear Feature 28
111  52.80359626  041.48899400 22
115  52.80361060  041.48904271
120 Linear Feature 28
111  52.80386815  041.48868222 22
115  52.80387796  041.48871551
120 Linear Feature 28
111  52.80413403  041.48844990 22
115  52.80414625  041.48849123
120 Linear Feature 28
111  52.80440624  041.48820765 22
115  52.80442191  041.48826077
120 Linear Feature 28
111  52.80468080  041.48799575 22
115  52.80469227  041.48803476
120 Linear Feature 28
111  52.80494734  041.48775239 22
115  52.80496426  041.48781016
120 Linear Feature 28
111  52.80522604  041.48754152 22
115  52.80523751  041.48758049
120 Linear Feature 28
111  52.80512497  041.48721001 22
115  52.80513931  041.48725732
120 Linear Feature 28
111  52.80485525  041.48743683 22
115  52.80486537  041.48747127
120 Linear Feature 28
111  52.80458079  041.48766621 22
115  52.80459722  041.48772232
120 Linear Feature 28
111  52.80431111  041.48789164 22
115  52.80432145  041.48792639
120 Linear Feature 28
111  52.80403519  041.48812297 22
115  52.80404923  041.48817062
120 Linear Feature 28
111  52.80376845  041.48834606 22
115  52.80378235  041.48839365
120 Linear Feature 28
111  52.80347425  041.48859100 22
115  52.80348517  041.48862802
120 Linear Feature 28
111  52.80216907  041.48971400 22
115  52.80219833  041.48969604
120 Linear Feature 28
111  52.80220779  041.48987518 22
115  52.80223612  041.48985781
120 Linear Feature 28
111  52.80233032  041.49039784 22
115  52.80235845  041.49038056
120 Linear Feature 28
111  52.80344637  041.48991420 22
115  52.80346856  041.48990051
120 Linear Feature 28
111  52.80376465  041.48973220 22
115  52.80378871  041.48971747
120 Linear Feature 28
111  52.80307428  041.49011675 22
115  52.80309715  041.49010268
120 Linear Feature 28
111  52.80285564  041.49023370 22
115  52.80287588  041.49022130
120 Linear Feature 45
111  52.80229165  041.49014080 1
112  52.80252143  041.49001168  52.80259229  041.48996401 1
115  52.80257353  041.48985200
120 Linear Feature 44
111  52.80212118  041.48947266 1
111  52.80229899  041.48936837
112  52.80229899  041.48936837  52.80242342  041.48928395 1
115  52.80238827  041.48907146
120 Linear Feature 43
112  52.80243681  041.48927127  52.80241579  041.48902130 1
115  52.80253717  041.48896330
120 Linear Feature 42
112  52.80300873  041.48885888  52.80295389  041.48867149 1
115  52.80283767  041.48873571
120 Linear Feature 41
112  52.80348467  041.49017675  52.80334222  041.49025455 1
115  52.80328645  041.49007608
120 Linear Feature 40
111  52.80279905  041.48998150 1
111  52.80268693  041.49003448
112  52.80268693  041.49003448  52.80263122  041.49005765 1
115  52.80259762  041.48995618
120 Linear Feature 39
112  52.80291438  041.49049469  52.80280096  041.49054712 1
112  52.80270876  041.49043692  52.80268140  041.49033649
111  52.80270876  041.49043692 1
111  52.80259762  041.48995618 1
111  52.80257353  041.48985200 1
111  52.80248784  041.48948136 1
111  52.80243681  041.48927127 1
111  52.80238827  041.48907146 1
115  52.80230057  041.48871046
120 Linear Feature 38
111  52.80304104  041.48984726 1
111  52.80308960  041.48981790
112  52.80308960  041.48981790  52.80319163  041.48973605 1
115  52.80317779  041.48960099
120 Linear Feature 37
112  52.80384116  041.48997377  52.80400291  041.48984896 1
111  52.80395331  041.48959894 1
111  52.80393355  041.48952500
112  52.80393355  041.48952500  52.80386383  041.48933297 1
115  52.80377243  041.48938677
120 Linear Feature 36
111  52.80348794  041.48920539 1
111  52.80353776  041.48937834
112  52.80353776  041.48937834  52.80356857  041.48949253 1
115  52.80350097  041.48953208
120 Linear Feature 35
111  52.80315344  041.49035851 1
111  52.80320629  041.49032493
112  52.80320629  041.49032493  52.80331559  041.49025270 1
111  52.80328645  041.49007608 1
111  52.80300873  041.48885888
112  52.80300873  041.48885888  52.80296269  041.48864632 1
115  52.80306856  041.48854253
120 Linear Feature 34
111  52.80376634  041.48896912 1
111  52.80382386  041.48915520
112  52.80382386  041.48915520  52.80386670  041.48932340 1
111  52.80377243  041.48938677 1
111  52.80350097  041.48953208 1
111  52.80328992  041.48964506
112  52.80328992  041.48964506  52.80320095  041.48968951 1
115  52.80317779  041.48960099
120 Linear Feature 32
111  52.80337553  041.48828570 1
116  52.80330824  041.48861496  52.80335180  041.48882550
120 Linear Feature 32
111  52.80365535  041.48805160 1
116  52.80358632  041.48838039  52.80362989  041.48859093
120 Linear Feature 32
111  52.80393229  041.48781989 1
116  52.80386994  041.48813915  52.80392022  041.48835889
120 Linear Feature 32
111  52.80420834  041.48758894 1
116  52.80414261  041.48791030  52.80418617  041.48812084
120 Linear Feature 32
111  52.80529577  041.48667914 1
116  52.80523186  041.48699665  52.80527632  041.48720668
120 Linear Feature 32
111  52.80502397  041.48690654 1
116  52.80495962  041.48723054  52.80500408  041.48744057
120 Linear Feature 32
111  52.80473894  041.48714501 1
116  52.80467610  041.48746357  52.80472113  041.48767327
120 Linear Feature 32
111  52.80446932  041.48737059 1
116  52.80440632  041.48768826  52.80445136  041.48789796
120 Linear Feature 32
111  52.80349773  041.48909711 1
115  52.80347388  041.48911701
120 Linear Feature 32
111  52.80377581  041.48886255 1
115  52.80375196  041.48888244
120 Linear Feature 32
111  52.80381141  041.48992395 1
115  52.80381996  041.48996581
120 Linear Feature 32
111  52.80300944  041.48979873 1
115  52.80301779  041.48984070
120 Linear Feature 32
111  52.80206304  041.48943812 1
115  52.80207159  041.48947998
120 Linear Feature 32
111  52.80224622  041.49009655 1
115  52.80225477  041.49013841
120 Linear Feature 32
111  52.80312222  041.49031129 1
115  52.80313076  041.49035315
120 Linear Feature 32
111  52.80403841  041.48854847 1
115  52.80401456  041.48856837
120 Linear Feature 32
111  52.80431108  041.48831963 1
115  52.80428723  041.48833952
120 Linear Feature 32
111  52.80540207  041.48740401 1
115  52.80537831  041.48742418
120 Linear Feature 32
111  52.80512983  041.48763790 1
115  52.80510607  041.48765807
120 Linear Feature 32
111  52.80484743  041.48786964 1
115  52.80482372  041.48788999
120 Linear Feature 32
111  52.80457765  041.48809433 1
115  52.80455394  041.48811468
120 Linear Feature 32
111  52.80337969  041.48870924 1
115  52.80335584  041.48872914
120 Linear Feature 32
111  52.80365777  041.48847468 1
115  52.80363392  041.48849457
120 Linear Feature 32
111  52.80350744  041.49009687 1
115  52.80351599  041.49013873
120 Linear Feature 32
111  52.80280343  041.48991285 1
115  52.80281177  041.48995482
120 Linear Feature 32
111  52.80292000  041.49042581 1
115  52.80292855  041.49046767
120 Linear Feature 32
111  52.80394139  041.48823344 1
115  52.80391754  041.48825333
120 Linear Feature 32
111  52.80421406  041.48800459 1
115  52.80419021  041.48802449
120 Linear Feature 32
111  52.80530371  041.48709010 1
115  52.80527995  041.48711027
120 Linear Feature 32
111  52.80503147  041.48732399 1
115  52.80500771  041.48734416
120 Linear Feature 32
111  52.80474820  041.48755648 1
115  52.80472449  041.48757683
120 Linear Feature 32
111  52.80447843  041.48778117 1
115  52.80445472  041.48780153
120 Linear Feature 32
111  52.80333605  041.48874564 1
115  52.80331220  041.48876553
120 Linear Feature 32
111  52.80361414  041.48851107 1
115  52.80359029  041.48853097
120 Linear Feature 32
111  52.80352308  041.49017345 1
115  52.80353163  041.49021531
120 Linear Feature 32
