I
1050 Generated by WorldEditor 2.2.0r2

1   1394 0 0 3S4 Illinois Valley
111  42.10414328 -123.68173374 20
111  42.10414472 -123.68174564 20
115  42.10414628 -123.68175851
120 Linear Feature 24
111  42.10411055 -123.68175328 20
115  42.10414472 -123.68174564
120 Linear Feature 23
111  42.10408659 -123.68174364 4
115  42.10471284 -123.68153587
120 Linear Feature 22
111  42.10469478 -123.68163596 20
111  42.10469928 -123.68164471 20
115  42.10470391 -123.68165369
120 Linear Feature 22
111  42.10464390 -123.68150712 20
111  42.10464771 -123.68151711 20
115  42.10465169 -123.68152752
120 Linear Feature 22
111  42.10467757 -123.68149680 20
115  42.10464771 -123.68151711
120 Linear Feature 22
111  42.10472455 -123.68162113 20
115  42.10469928 -123.68164471
120 Linear Feature 21
111  42.10234441 -123.68171562 20
111  42.10232325 -123.68161100 20
111  42.10216697 -123.68166560 20
111  42.10216276 -123.68166707 20
113  42.10218453 -123.68177345 20
120 Linear Feature 19
111  42.10219483 -123.68211364 4
115  42.10223382 -123.68210036
120 Linear Feature 19
111  42.10028936 -123.68277427 4
115  42.10035731 -123.68274947
120 Linear Feature 18
112  42.10042062 -123.68327123  42.10047221 -123.68343038 1
111  42.10058422 -123.68340366 1
115  42.10113436 -123.68321300
120 Linear Feature 17
111  42.09977619 -123.68368482 1
111  42.10031731 -123.68349785
112  42.10031731 -123.68349785  42.10044426 -123.68343177 1
111  42.10042062 -123.68327123 1
115  42.10006057 -123.68139343
21  42.10877087 -123.68028869 2 194.4000 4.00 18  PAPI-2L
21  42.09761283 -123.68475301 2 14.4000 4.00 36  PAPI-2L
14  42.10406715 -123.68106689  25.00 0 Tower
1300  42.10579409 -123.68113662 104.96 tie_down props GA Tie-Down 9
1301 A general_aviation 
1300  42.10575308 -123.68096589 -75.06 tie_down props GA Tie-Down 8
1301 A general_aviation 
1300  42.10562612 -123.68101073 -75.06 tie_down props GA Tie-Down 7
1301 A general_aviation 
1300  42.10549931 -123.68105496 -75.06 tie_down props GA Tie-Down 6
1301 A general_aviation 
1300  42.10524749 -123.68114090 -76.63 tie_down props GA Tie-Down 5
1301 A general_aviation 
1300  42.10512123 -123.68118279 -75.03 tie_down props GA Tie-Down 4
1301 A general_aviation 
1300  42.10469928 -123.68164471 -145.23 tie_down props GA Tie-Down 3
1301 A general_aviation 
1300  42.10464771 -123.68151711 -153.07 tie_down props GA Tie-Down 2
1301 A general_aviation 
1300  42.10414472 -123.68174564   9.46 tie_down props GA Tie-Down 1
1301 A general_aviation 
1300  42.11037751 -123.68156711 -16.56 hangar props GA Hangar 11-6
1301 A none 
1300  42.11030912 -123.68164761 -196.18 hangar props GA Hangar 11-5
1301 A none 
1300  42.11033554 -123.68176348 -16.56 hangar props GA Hangar 11-4
1301 A none 
1300  42.11026654 -123.68184644 -196.18 hangar props GA Hangar 11-3
1301 A none 
1300  42.11029339 -123.68196693 -16.56 hangar props GA Hangar 11-2
1301 A none 
1300  42.11022259 -123.68204864 -196.18 hangar props GA Hangar 11-1
1301 A none 
1300  42.11059339 -123.68164380 -16.56 hangar props GA Hangar 10-6
1301 A none 
1300  42.11052834 -123.68172702 -196.18 hangar props GA Hangar 10-5
1301 A none 
1300  42.11055015 -123.68184419 -16.56 hangar props GA Hangar 10-4
1301 A none 
1300  42.11048530 -123.68192585 -196.18 hangar props GA Hangar 10-3
1301 A none 
1300  42.11050634 -123.68204471 -16.56 hangar props GA Hangar 10-2
1301 A none 
1300  42.11044129 -123.68212859 -196.18 hangar props GA Hangar 10-1
1301 A none 
1300  42.10671364 -123.68037124 -75.73 hangar props GA Hangar 9
1301 A none 
1300  42.10638494 -123.68050628 -75.45 hangar props GA Hangar 8
1301 A none 
1300  42.10532953 -123.68076753 -89.89 hangar props GA Hangar 7
1301 A none 
1300  42.10517303 -123.68076747 -89.89 hangar props GA Hangar 6
1301 A none 
1300  42.10435182 -123.68102035 -74.49 hangar props GA Hangar 5
1301 A none 
1300  42.10222070 -123.68153110 -73.71 hangar props GA Hangar 4
1301 A none 
1300  42.10190861 -123.68167277 -73.54 hangar props GA Hangar 3
1301 A none 
1300  42.10035961 -123.68194939 -74.68 hangar turboprops|props GA Hangar 2
1301 A none 
1300  42.10000449 -123.68209111 -75.58 hangar turboprops|props GA Hangar 1
1301 A none 
18  42.10394050 -123.68365064 1 BCN
19  42.10950188 -123.67976213 0 WS
51 12290 Illinois Valley Unicom
99
