I
1130 Generated by WorldEditor 2.2.0r2

1   2433 0 0 E48 Upton Co
112  31.12420469 -102.22766407  31.12422229 -102.22778856
111  31.12420469 -102.22766407
113  31.12420415 -102.22766428
111  31.12574176 -102.22569424
112  31.12574176 -102.22569424  31.12575402 -102.22563814
112  31.12569492 -102.22557686  31.12564689 -102.22555299
111  31.12569492 -102.22557686
111  31.12538907 -102.22544938
112  31.12538907 -102.22544938  31.12529505 -102.22542073
112  31.12515906 -102.22544502  31.12506403 -102.22547486
111  31.12515906 -102.22544502
111  31.12484766 -102.22561119
112  31.12484766 -102.22561119  31.12481190 -102.22565178
112  31.12489448 -102.22575097  31.12496601 -102.22578917
111  31.12489448 -102.22575097
113  31.12563145 -102.22603247
111  31.12513799 -102.22537890
112  31.12513799 -102.22537890  31.12517989 -102.22534906
112  31.12524442 -102.22523621  31.12526281 -102.22519204
111  31.12524442 -102.22523621
111  31.12527697 -102.22512029
112  31.12527697 -102.22512029  31.12528006 -102.22509753
112  31.12524524 -102.22506891  31.12522171 -102.22505669
111  31.12524524 -102.22506891
111  31.12525849 -102.22502225
112  31.12525849 -102.22502225  31.12528202 -102.22502892
112  31.12531400 -102.22498845  31.12532256 -102.22496208
111  31.12531400 -102.22498845
111  31.12534966 -102.22486150
112  31.12534966 -102.22486150  31.12536649 -102.22477083
112  31.12526992 -102.22467725  31.12519970 -102.22464175
111  31.12526992 -102.22467725
111  31.12511790 -102.22461657
112  31.12511790 -102.22461657  31.12506739 -102.22459786
112  31.12495746 -102.22469649  31.12493200 -102.22475501
111  31.12495746 -102.22469649
111  31.12473692 -102.22542915
112  31.12473692 -102.22542915  31.12472057 -102.22549719
112  31.12481695 -102.22554602  31.12486906 -102.22553647
113  31.12481695 -102.22554602
130 Airport Boundary
111  31.12208320 -102.22299071
111  31.12269835 -102.22317462
111  31.12273496 -102.22304203
111  31.12661626 -102.22441070
111  31.12564214 -102.22770903
111  31.12627021 -102.22914520
111  31.13048123 -102.23080938
111  31.12997802 -102.23252876
111  31.13027256 -102.23289264
111  31.12893645 -102.23695818
111  31.12746555 -102.23842098
111  31.12677715 -102.23823916
111  31.12506522 -102.23381677
111  31.12546495 -102.23340687
111  31.12361584 -102.22855229
113  31.12066215 -102.22448908
120 Linear Feature 20
111  31.12447408 -102.22711770 4
115  31.12452947 -102.22726507
120 Linear Feature 19
111  31.12523498 -102.22747360 1
115  31.12528329 -102.22744847
120 Linear Feature 18
111  31.12522174 -102.22743876 1
111  31.12523498 -102.22747360 1
115  31.12524717 -102.22750566
120 Linear Feature 17
111  31.12517450 -102.22731571 1
115  31.12522388 -102.22729023
120 Linear Feature 16
111  31.12516161 -102.22728245 1
111  31.12517450 -102.22731571 1
115  31.12518656 -102.22734686
120 Linear Feature 15
111  31.12511400 -102.22715824 1
115  31.12516209 -102.22713337
120 Linear Feature 14
111  31.12510148 -102.22712532 1
111  31.12511400 -102.22715824 1
115  31.12512691 -102.22719222
120 Linear Feature 13
112  31.12453544 -102.22694126  31.12456950 -102.22702333 1
116  31.12479319 -102.22706505  31.12492235 -102.22701697
120 Linear Feature 12
111  31.12444347 -102.22724566 1
111  31.12479319 -102.22706505 1
115  31.12508504 -102.22691321
120 Linear Feature 11
112  31.12420559 -102.22736894  31.12410149 -102.22741436 1
112  31.12394615 -102.22725462  31.12389703 -102.22714366
111  31.12394615 -102.22725462 1
115  31.12371793 -102.22666373
120 Linear Feature 10
111  31.12570011 -102.22593310 51
111  31.12576681 -102.22570178
112  31.12576681 -102.22570178  31.12578258 -102.22562349 51
112  31.12570720 -102.22554461  31.12565053 -102.22552043
111  31.12570720 -102.22554461 51
111  31.12535635 -102.22540236
112  31.12535635 -102.22540236  31.12527208 -102.22537430 51
112  31.12514772 -102.22541330  31.12506542 -102.22544957
111  31.12514772 -102.22541330 51
115  31.12452875 -102.22573701
120 Linear Feature 10
111  31.12452875 -102.22573701 1
111  31.12433361 -102.22583907
112  31.12433361 -102.22583907  31.12423722 -102.22589364 1
112  31.12422887 -102.22614048  31.12426435 -102.22625723
111  31.12422887 -102.22614048 1
111  31.12453544 -102.22694126
112  31.12453544 -102.22694126  31.12457731 -102.22706892 1
112  31.12444347 -102.22724566  31.12435050 -102.22730617
111  31.12444347 -102.22724566 1
111  31.12420559 -102.22736894
112  31.12420559 -102.22736894  31.12411662 -102.22742400 1
112  31.12410326 -102.22766296  31.12413804 -102.22778316
111  31.12410326 -102.22766296 1
115  31.12433361 -102.22826330
21  31.12683974 -102.23401689 2 114.1500 3.00 10 2-light PAPI on left side of runway
21  31.12355736 -102.22708495 2 294.1500 3.00 28 2-light PAPI on left side of runway
14  31.12543497 -102.22715362  82.02 0 Tower Viewpoint
1300  31.12511400 -102.22715824 204.00 tie_down props GA Ramp 03
1301 A general_aviation 
1300  31.12517450 -102.22731571 204.00 tie_down props GA Ramp 02
1301 A general_aviation 
1300  31.12523498 -102.22747360 204.00 tie_down props GA Ramp 01
1301 A general_aviation 
1300  31.12473766 -102.22480905 342.08 hangar props Hangar 05
1301 A none 
1300  31.12522530 -102.22502902 342.11 hangar props Hangar 04
1301 A none 
1300  31.12592317 -102.22475218 251.32 hangar props Hangar 03
1301 A none 
1300  31.12583743 -102.22607670 160.35 hangar props Hangar 02
1301 A none 
1300  31.12555409 -102.22616094  70.99 hangar props Hangar 01
1301 A none 
18  31.12558733 -102.22766691 1 Airport Beacon
19  31.12569505 -102.22887203 0 Windsock
1051 122900 Upton Unicom
99
