A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1      668 1 0 KORD CHICAGO OHARE INTL
21   41.98151101 -087.91277398  6 301.48   3.00 WW  WIG-WAG
21   41.98125522 -087.91299734  6 301.48   3.00 WW  WIG-WAG
21   41.98210772 -087.91481021  6 123.88   3.00 WW  WIG-WAG
21   41.98231887 -087.91461914  6 123.88   3.00 WW  WIG-WAG
21   41.98274787 -087.91409304  6  90.00   3.00 WW  WIG-WAG
21   41.98303629 -087.91409267  6  90.00   3.00 WW  WIG-WAG
21   41.98339620 -087.91338749  6 130.00   3.00 WW  WIG-WAG
21   41.98356403 -087.91313744  6 130.00   3.00 WW  WIG-WAG
21   41.98306126 -087.91294621  6 311.36   3.00 WW  WIG-WAG
21   41.98325364 -087.91269417  6 311.36   3.00 WW  WIG-WAG
21   41.98230415 -087.91195906  6 311.36   3.00 WW  WIG-WAG
21   41.98250913 -087.91166451  6 311.36   3.00 WW  WIG-WAG
21   41.98271817 -087.91116821  6 270.00   3.00 WW  WIG-WAG
21   41.98307697 -087.91116848  6 270.00   3.00 WW  WIG-WAG
21   41.98570345 -087.91106002  6  90.00   3.00 WW  WIG-WAG
21   41.98535262 -087.91106221  6  90.00   3.00 WW  WIG-WAG
21   41.98524391 -087.90832888  6 360.00   3.00 WW  WIG-WAG
21   41.98524391 -087.90886803  6 360.00   3.00 WW  WIG-WAG
21   41.98467230 -087.90886803  6 180.00   3.00 WW  WIG-WAG
21   41.98467244 -087.90833946  6 180.00   3.00 WW  WIG-WAG
21   41.98322077 -087.90943775  6  59.02   3.00 WW  WIG-WAG
21   41.98312653 -087.90813382  6 341.50   3.00 WW  WIG-WAG
21   41.98309167 -087.90550110  6 360.00   3.00 WW  WIG-WAG
21   41.98309083 -087.90457940  6 360.00   3.00 WW  WIG-WAG
21   41.98313245 -087.90004733  6 360.00   3.00 WW  WIG-WAG
21   41.98313265 -087.90084963  6 360.00   3.00 WW  WIG-WAG
21   42.00208283 -087.89903212  6 360.00   3.00 WW  WIG-WAG
21   42.00208274 -087.89944773  6 360.00   3.00 WW  WIG-WAG
21   42.00226735 -087.90124957  6 300.00   3.00 WW  WIG-WAG
21   42.00206482 -087.90170618  6 300.00   3.00 WW  WIG-WAG
21   42.00188209 -087.91627461  6  48.69   3.00 WW  WIG-WAG
21   41.99731223 -087.90810025  6 230.00   3.00 WW  WIG-WAG
21   41.99707788 -087.90782619  6 230.00   3.00 WW  WIG-WAG
21   41.99487222 -087.90075935  6 180.00   3.00 WW  WIG-WAG
21   41.99487222 -087.90020973  6 180.00   3.00 WW  WIG-WAG
21   41.99607128 -087.89956080  6 139.85   3.00 WW  WIG-WAG
21   41.99631911 -087.89916551  6 139.85   3.00 WW  WIG-WAG
21   41.99688800 -087.89548097  6 332.07   3.00 WW  WIG-WAG
21   41.99677391 -087.89582409  6 332.07   3.00 WW  WIG-WAG
21   41.99498879 -087.89764532  6 321.25   3.00 WW  WIG-WAG
21   41.99478047 -087.89796173  6 321.25   3.00 WW  WIG-WAG
21   41.99280713 -087.90016641  6 360.00   3.00 WW  WIG-WAG
21   41.99257925 -087.90070943  6 360.00   3.00 WW  WIG-WAG
21   41.98919153 -087.89914734  6 270.00   3.00 WW  WIG-WAG
21   41.98939817 -087.89914715  6 270.00   3.00 WW  WIG-WAG
21   41.98540257 -087.89473556  6 218.43   3.00 WW  WIG-WAG
21   41.98551441 -087.89507929  6 180.00   3.00 WW  WIG-WAG
21   41.98472661 -087.88903975  6 180.00   3.00 WW  WIG-WAG
21   41.98472677 -087.88944900  6 180.00   3.00 WW  WIG-WAG
21   41.98319394 -087.88953950  6  41.61   3.00 WW  WIG-WAG
21   41.98307248 -087.88903180  6 360.00   3.00 WW  WIG-WAG
21   41.98311121 -087.89076871  6 360.00   3.00 WW  WIG-WAG
21   41.98311113 -087.89141477  6 360.00   3.00 WW  WIG-WAG
21   41.98306274 -087.89199351  6 270.00   3.00 WW  WIG-WAG
21   41.98268531 -087.89199340  6 270.00   3.00 WW  WIG-WAG
21   41.98225967 -087.89141086  6 180.00   3.00 WW  WIG-WAG
21   41.98224300 -087.89105152  6 180.00   3.00 WW  WIG-WAG
21   41.98163884 -087.89043770  6 223.39   3.00 WW  WIG-WAG
21   41.98139619 -087.89016307  6 223.39   3.00 WW  WIG-WAG
21   41.97976621 -087.89127055  6  49.42   3.00 WW  WIG-WAG
21   41.98064324 -087.89226928  6  49.42   3.00 WW  WIG-WAG
21   41.98082407 -087.89248378  6  49.42   3.00 WW  WIG-WAG
21   41.98123436 -087.89293929  6  49.42   3.00 WW  WIG-WAG
21   41.98270717 -087.89486528  6  90.00   3.00 WW  WIG-WAG
21   41.98305574 -087.89486505  6  90.00   3.00 WW  WIG-WAG
21   41.98311356 -087.89589107  6 320.00   3.00 WW  WIG-WAG
21   41.98309692 -087.89689737  6 360.00   3.00 WW  WIG-WAG
21   41.98458281 -087.89804935  6 140.00   3.00 WW  WIG-WAG
21   41.98478148 -087.89749609  6 166.91   3.00 WW  WIG-WAG
21   41.98553494 -087.89767512  6 346.95   3.00 WW  WIG-WAG
21   41.98547138 -087.89820780  6 346.95   3.00 WW  WIG-WAG
21   41.98467525 -087.90019623  6 180.00   3.00 WW  WIG-WAG
21   41.98467499 -087.90069977  6 180.00   3.00 WW  WIG-WAG
21   41.99020271 -087.90071129  6 180.00   3.00 WW  WIG-WAG
21   41.99020386 -087.90016562  6 180.00   3.00 WW  WIG-WAG
21   41.98783480 -087.90016958  6 360.00   3.00 WW  WIG-WAG
21   41.98783566 -087.90070740  6 360.00   3.00 WW  WIG-WAG
21   41.98986925 -087.90337838  6 320.00   3.00 WW  WIG-WAG
21   41.98963578 -087.90375283  6 320.00   3.00 WW  WIG-WAG
21   41.99090879 -087.90515568  6 140.00   3.00 WW  WIG-WAG
21   41.99111368 -087.90463027  6 170.58   3.00 WW  WIG-WAG
21   41.99185348 -087.90480232  6 356.06   3.00 WW  WIG-WAG
21   41.99180242 -087.90526600  6 346.81   3.00 WW  WIG-WAG
21   41.99522663 -087.90896478  6 104.60   3.00 WW  WIG-WAG
21   41.99568148 -087.90904533  6 104.60   3.00 WW  WIG-WAG
21   41.99603784 -087.90970293  6  48.69   3.00 WW  WIG-WAG
21   41.99639582 -087.91006928  6  48.69   3.00 WW  WIG-WAG
21   42.00159042 -087.91593672  6  48.69   3.00 WW  WIG-WAG
21   42.00184956 -087.92419432  6 321.00   3.00 WW  WIG-WAG
21   42.00208526 -087.92517041  6 360.00   3.00 WW  WIG-WAG
21   42.00208612 -087.92638755  6 360.00   3.00 WW  WIG-WAG
21   42.00208612 -087.92681362  6 360.00   3.00 WW  WIG-WAG
110   2 0.00   0.00 Taxiway 1
111  42.00127170 -087.92689506 
111  42.00126599 -087.91715760 
111  42.00185055 -087.91639617 
112  42.00168089 -087.91811547  42.00167700 -087.91842475 
111  42.00168089 -087.91811547 
111  42.00169467 -087.91931709 
111  42.00170941 -087.92309938 
111  42.00180067 -087.92608959 
112  42.00180067 -087.92608959  42.00180266 -087.92622947 
111  42.00194021 -087.92633263 
111  42.00231399 -087.92633518 
112  42.00252380 -087.92582097  42.00253180 -087.92551162 
111  42.00252380 -087.92582097 
111  42.00262858 -087.92582097 
111  42.00262818 -087.92815062 
111  42.00303445 -087.92814607 
111  42.00303383 -087.92667893 
111  42.00314075 -087.92667887 
111  42.00314095 -087.92815013 
111  42.00252271 -087.92815415 
113  42.00252424 -087.92690222 
110   2 0.00   0.00 Taxiway 1A
111  42.00199749 -087.90246074 
111  42.00153310 -087.90071724 
111  42.00153791 -087.89897689 
111  42.00252509 -087.89897515 
111  42.00263392 -087.89897725 
111  42.00263324 -087.90067920 
111  42.00252402 -087.90068129 
111  42.00247906 -087.89976409 
112  42.00221497 -087.89951357  42.00200219 -087.89951357 
111  42.00221497 -087.89951357 
112  42.00221497 -087.89951357  42.00201064 -087.89952493 
113  42.00195840 -087.89982560 
110   2 0.00  60.00 Taxiway 2
111  42.00263780 -087.92427697 
111  42.00252390 -087.92427774 
111  42.00180067 -087.92608959 
111  42.00170941 -087.92309938 
111  42.00180014 -087.92390669 
112  42.00180014 -087.92390669  42.00194179 -087.92427494 
111  42.00209710 -087.92392682 
112  42.00246155 -087.92257938  42.00247914 -087.92227210 
111  42.00246155 -087.92257938 
111  42.00252479 -087.92175681 
113  42.00263229 -087.92175681 
110  15 0.00  60.00 Taxiway 3
111  42.00263547 -087.92069270 
111  42.00252538 -087.92069270 
111  42.00198490 -087.92196654 
112  42.00198490 -087.92196654  42.00178623 -087.92243309 
111  42.00170941 -087.92309938 
111  42.00169467 -087.91931709 
111  42.00181350 -087.92021877 
112  42.00181350 -087.92021877  42.00191089 -087.92060144 
111  42.00209398 -087.92027119 
111  42.00231603 -087.91960544 
112  42.00231603 -087.91960544  42.00247186 -087.91911268 
111  42.00251720 -087.91805643 
113  42.00263158 -087.91805616 
110   1 0.00 140.00 Taxiway 4
111  42.00234025 -087.91561922 
111  42.00185055 -087.91639617 
111  42.00139580 -087.91607561 
112  42.00149208 -087.91484947  42.00098920 -087.91418709 
111  42.00149208 -087.91484947 
113  42.00156237 -087.91473235 
110   1 0.00 140.00 Taxiway 5
111  42.00126599 -087.91715760 
112  42.00117329 -087.91698551  42.00112539 -087.91693538 
111  42.00117329 -087.91698551 
112  42.00117329 -087.91698551  42.00110677 -087.91689600 
111  42.00104211 -087.91698551 
111  42.00108203 -087.91709295 
111  42.00071700 -087.91739994 
111  41.99887971 -087.91531949 
111  41.99893104 -087.91468663 
111  41.99896496 -087.91471026 
111  41.99899025 -087.91442589 
112  41.99899025 -087.91442589  41.99899025 -087.91433531 
111  41.99890898 -087.91422968 
111  41.99912001 -087.91376152 
111  42.00122644 -087.91605137 
112  42.00122644 -087.91605137  42.00126460 -087.91608805 
113  42.00139580 -087.91607561 
110  15 0.00   0.00 Taxiway 6
111  42.00125830 -087.91371148 
111  42.00130421 -087.91364516 
112  42.00153971 -087.91350481  42.00154293 -087.91324920 
111  42.00153971 -087.91350481 
111  42.00153310 -087.90071724 
111  42.00153791 -087.89897689 
111  42.00252509 -087.89897515 
111  42.00252509 -087.89760620 
111  42.00314099 -087.89760649 
111  42.00314321 -087.89921572 
111  42.00303659 -087.89921002 
111  42.00303282 -087.89907711 
111  42.00262645 -087.89908037 
111  42.00263324 -087.90067920 
111  42.00252402 -087.90068129 
111  42.00247879 -087.89976028 
112  42.00221497 -087.89951357  42.00201874 -087.89952340 
111  42.00195840 -087.89982560 
111  42.00199749 -087.90246074 
111  42.00195573 -087.90329916 
111  42.00194738 -087.90705216 
113  42.00197244 -087.91452466 
111  42.00303282 -087.89907711 
111  42.00303282 -087.89762214 
111  42.00262645 -087.89761889 
113  42.00262645 -087.89908037 
110   2 0.00 120.00 Taxiway 7
111  42.00264614 -087.90431735 
111  42.00251808 -087.90431630 
112  42.00239562 -087.90312216  42.00233134 -087.90278195 
111  42.00239562 -087.90312216 
111  42.00223620 -087.90242752 
112  42.00223620 -087.90242752  42.00210420 -087.90201162 
111  42.00199749 -087.90246074 
111  42.00195840 -087.89982560 
112  42.00205367 -087.90042578  42.00209963 -087.90056900 
111  42.00205367 -087.90042578 
111  42.00253986 -087.90161030 
113  42.00263196 -087.90161210 
110  15 0.00 120.00 Taxiway 8
111  42.00263955 -087.90780524 
111  42.00251757 -087.90780624 
111  42.00244893 -087.90704548 
111  42.00218117 -087.90600517 
112  42.00218117 -087.90600517  42.00208805 -087.90575454 
111  42.00200534 -087.90617914 
111  42.00194738 -087.90705216 
111  42.00195573 -087.90329916 
111  42.00207819 -087.90417421 
111  42.00251691 -087.90531609 
113  42.00263600 -087.90531694 
110   2 0.00   0.00 Taxiway 9
111  42.00153310 -087.90071724 
112  41.99992430 -087.89946329  41.99890284 -087.89937957 
111  41.99992430 -087.89946329 
111  41.99784957 -087.89945803 
112  41.99784957 -087.89945803  41.99754706 -087.89946051 
111  41.99720212 -087.90029533 
111  41.99672071 -087.89957333 
111  41.99702400 -087.89955240 
111  41.99719582 -087.89933092 
112  41.99784425 -087.89897703  41.99818646 -087.89898401 
111  41.99784425 -087.89897703 
113  42.00153791 -087.89897689 
110   2 0.00  15.00 Taxiway 10
111  41.99832927 -087.90624021 
111  41.99792649 -087.90622785 
112  41.99789783 -087.90593834  41.99787056 -087.90587020 
111  41.99789783 -087.90593834 
111  41.99687015 -087.90105699 
111  41.99720212 -087.90029533 
111  41.99723728 -087.90064913 
111  41.99829363 -087.90570261 
114  41.99829363 -087.90570261  41.99834427 -087.90591228 
110   2 0.00 140.00 Taxiway 11
111  41.99646716 -087.90830621 
111  41.99653484 -087.90819081 
112  41.99679414 -087.90818571  41.99686671 -087.90803777 
111  41.99679414 -087.90818571 
111  41.99781634 -087.90653653 
112  41.99781634 -087.90653653  41.99789031 -087.90642893 
111  41.99792649 -087.90622785 
111  41.99832927 -087.90624021 
112  41.99812195 -087.90693748  41.99789806 -087.90727102 
111  41.99812195 -087.90693748 
111  41.99713934 -087.90851551 
112  41.99713934 -087.90851551  41.99705578 -087.90866345 
111  41.99721662 -087.90895803 
113  41.99714672 -087.90906477 
110   1 0.00   0.00 Taxiway 12
111  41.99687015 -087.90105699 
112  41.99656605 -087.90076346  41.99640768 -087.90076346 
111  41.99656605 -087.90076346  53 
111  41.99391131 -087.90076749 
111  41.99384300 -087.90077468 
111  41.99583879 -087.89856133 
111  41.99593238 -087.89867358 
111  41.99672071 -087.89957333 
113  41.99720212 -087.90029533 
111  41.99621766 -087.90021206 
112  41.99633759 -087.89987066  41.99621174 -087.89958318 
111  41.99633759 -087.89987066 
111  41.99558793 -087.89906229 
111  41.99468052 -087.90005878 
112  41.99468052 -087.90005878  41.99457808 -087.90018874 
113  41.99476356 -087.90021559 
110   1 0.00 140.00 Taxiway 13
111  41.99890898 -087.91422968 
111  41.99518164 -087.91004158 
111  41.99465253 -087.90957776 
111  41.99402364 -087.90885201 
111  41.99377512 -087.90849608 
111  41.99338230 -087.90812935 
111  41.99276502 -087.90742827 
111  41.99166673 -087.90603362 
111  41.99146631 -087.90582869 
111  41.99064141 -087.90491919 
112  41.99064141 -087.90491919  41.99052087 -087.90479444 
111  41.99031261 -087.90487915 
111  41.99021952 -087.90479811 
111  41.99081088 -087.90413751 
111  41.99089849 -087.90423328 
112  41.99086564 -087.90441008  41.99091818 -087.90450988 
111  41.99086564 -087.90441008 
111  41.99100800 -087.90456478 
111  41.99166506 -087.90538986 
111  41.99458343 -087.90866817 
111  41.99512551 -087.90910283 
111  41.99588113 -087.90965058 
111  41.99633012 -087.91047569 
111  41.99689875 -087.91128614 
113  41.99912001 -087.91376152 
110   1 0.00 350.00 Taxiway 14
111  41.99400742 -087.90623785 
111  41.99393371 -087.90634771 
112  41.99237227 -087.90544748  41.99184993 -087.90538095 
111  41.99237227 -087.90544748 
111  41.99178615 -087.90529119 
112  41.99178615 -087.90529119  41.99161306 -087.90524545 
111  41.99166506 -087.90538986 
111  41.99100800 -087.90456478 
111  41.99245840 -087.90492157 
112  41.99260530 -087.90485460  41.99264399 -087.90474690 
111  41.99260530 -087.90485460 
112  41.99260530 -087.90485460  41.99262176 -087.90471408 
113  41.99255115 -087.90459176 
110   1 0.00 140.00 Taxiway 15
111  41.99691461 -087.90950835 
111  41.99684778 -087.90962726 
112  41.99662664 -087.90964673  41.99657606 -087.90970344 
111  41.99662664 -087.90964673 
111  41.99635101 -087.91023345 
112  41.99635101 -087.91023345  41.99629200 -087.91034687 
111  41.99633012 -087.91047569 
111  41.99588113 -087.90965058 
111  41.99512551 -087.90910283 
112  41.99518929 -087.90902763  41.99518406 -087.90894781 
111  41.99518929 -087.90902763 
111  41.99514566 -087.90827400 
112  41.99514566 -087.90827400  41.99510378 -087.90789371 
111  41.99478755 -087.90731261 
113  41.99486180 -087.90718911 
111  41.99631282 -087.90932403 
112  41.99628005 -087.90898782  41.99625737 -087.90891871 
111  41.99628005 -087.90898782 
111  41.99570529 -087.90833763 
112  41.99558508 -087.90839399  41.99558857 -087.90852310 
111  41.99558508 -087.90839399 
111  41.99581267 -087.90953196 
112  41.99581267 -087.90953196  41.99585280 -087.90970568 
113  41.99599812 -087.90966428 
110   1 0.00  39.40 Taxiway 16
111  41.99703953 -087.89659408 
111  41.99697228 -087.89644960 
112  41.99698922 -087.89618123  41.99692727 -087.89601799 
111  41.99698922 -087.89618123 
111  41.99681317 -087.89589697 
112  41.99654657 -087.89584283  41.99643816 -087.89593313 
111  41.99654657 -087.89584283 
111  41.99505249 -087.89751838 
112  41.99505249 -087.89751838  41.99499618 -087.89759732 
111  41.99506255 -087.89776202 
111  41.99501997 -087.89783015 
111  41.99485833 -087.89799077 
111  41.99480434 -087.89807289 
112  41.99457966 -087.89804627  41.99448345 -087.89816940 
111  41.99457966 -087.89804627 
111  41.99267274 -087.90016243 
111  41.99213133 -087.90014641 
111  41.99431650 -087.89773223 
112  41.99431650 -087.89773223  41.99440568 -087.89761540 
111  41.99430812 -087.89745745 
111  41.99435339 -087.89739653 
111  41.99451972 -087.89721786 
111  41.99457974 -087.89715966 
112  41.99481889 -087.89717064  41.99492918 -087.89705698 
111  41.99481889 -087.89717064 
111  41.99628500 -087.89554270 
112  41.99628500 -087.89554270  41.99639858 -087.89542461 
111  41.99651136 -087.89538704 
111  41.99659184 -087.89535997 
112  41.99711498 -087.89567130  41.99734471 -087.89606377 
111  41.99711498 -087.89567130 
111  41.99734636 -087.89605707 
113  41.99741679 -087.89617890 
110   1 0.00 140.00 Taxiway 17
111  41.99521223 -087.89858666 
112  41.99517066 -087.89834055  41.99510190 -087.89824329 
111  41.99517066 -087.89834055 
111  41.99485833 -087.89799077 
111  41.99501997 -087.89783015 
113  41.99546785 -087.89830993 
110   1 0.00   0.00 Taxiway 18
111  41.99331896 -087.90070404 
111  41.99005590 -087.90070498 
111  41.98967682 -087.90070404 
111  41.98920978 -087.90015923 
111  41.98954961 -087.90016359 
111  41.99212723 -087.90014557 
111  41.99267274 -087.90016243 
111  41.99366041 -087.90015458 
113  41.99380101 -087.90017259 
110   1 0.00  90.00 Taxiway 19
111  41.98909273 -087.90003269 
112  41.98919196 -087.89991681  41.98919196 -087.89980568 
111  41.98919196 -087.89991681  53 102 
111  41.98919196 -087.89977066  53 102 
111  41.98918421 -087.89714557 
111  41.98939262 -087.89714335 
111  41.98940314 -087.89995081 
112  41.98940314 -087.89995081  41.98940314 -087.90007236 
111  41.98954961 -087.90016359 
113  41.98920978 -087.90015923 
110   1 0.00   0.00 Taxiway 20
111  41.99435339 -087.89739653  53 102 
111  41.99412026 -087.89714565 
112  41.99412026 -087.89714565  41.99406605 -087.89707966  53 102 
111  41.99389506 -087.89703920 
111  41.99346292 -087.89753872 
112  41.99346292 -087.89753872  41.99336483 -087.89766027 
111  41.99312816 -087.89775163 
111  41.99050029 -087.89775166 
112  41.99043334 -087.89784174  41.99039462 -087.89784521 
111  41.99043334 -087.89784174 
111  41.98989257 -087.89783826 
111  41.98989165 -087.89770253 
111  41.98969688 -087.89753876 
112  41.98969688 -087.89753876  41.98943101 -087.89743804 
111  41.98939256 -087.89780079 
111  41.98939262 -087.89714335 
111  41.98918421 -087.89714557  53 102 
112  41.98911866 -087.89686729  41.98906704 -087.89678047 
111  41.98911866 -087.89686729 
111  41.98917344 -087.89667895 
111  41.98933778 -087.89681816 
111  41.98956298 -087.89681717 
111  41.98956298 -087.89675334 102 
111  41.99105130 -087.89672995 
111  41.99120258 -087.89672995 102 
