A
1000 Generated by Infinite Flight Airport Editing (World Parser)/AB

1      622 1 0 LFBR L herm
100   32.92   1   1 0.25 0 2 0 12   43.45143300  001.25770600    0.00    0.00 3  0 0 1 30   43.44694300  001.26982400    0.00    0.00 3  0 0 0
21   43.45102000  001.25967200  2 117.00   3.40  PAPI-4L
21   43.44792100  001.26808400  3 297.00   3.10  PAPI-4R
110   1 0.25 117.00 Taxiway
112  43.44915800  001.26550300  43.44912200  001.26560000  51 
112  43.44903000  001.26585100  43.44898000  001.26598600  51 
112  43.44876800  001.26656400  43.44871900  001.26669900  51 
112  43.44862000  001.26696800  43.44857000  001.26710300  51 
112  43.44828700  001.26787300  43.44823800  001.26800800  51 
116  43.44832400  001.26815300  43.44839900  001.26820600 
120 Centreline for Path
112  43.44817800  001.26922900  43.44822300  001.26926000  51 
112  43.44829500  001.26930900  43.44832800  001.26933300  51 
112  43.44839200  001.26921600  43.44842400  001.26913000  51 
112  43.44846200  001.26902700  43.44847700  001.26898700  51 
112  43.44850800  001.26890700  43.44852300  001.26886700  51 
112  43.44855800  001.26877300  43.44857500  001.26872300  51 
116  43.44863200  001.26873100  43.44866400  001.26875400 
120 Centreline for Path
112  43.44829500  001.26930900  43.44832800  001.26933300  51 
112  43.44839300  001.26937800  43.44842500  001.26940100  51 
112  43.44849000  001.26928100  43.44852200  001.26919400  51 
112  43.44855900  001.26909200  43.44857200  001.26905300  51 
116  43.44853200  001.26900100  43.44850000  001.26897800 
120 Centreline for Path
112  43.44843400  001.26859300  43.44840300  001.26857100  51 
112  43.44833700  001.26869400  43.44830400  001.26878400  51 
112  43.44833700  001.26869500  43.44830400  001.26878400  51 
116  43.44833500  001.26886300  43.44836700  001.26888500 
120 Centreline for Path
112  43.44793900  001.26906200  43.44798600  001.26909500  51 
112  43.44806000  001.26914700  43.44809400  001.26917000  51 
116  43.44817800  001.26922900  43.44822300  001.26926000 
120 Centreline for Taxi
112  43.44793900  001.26906200  43.44789200  001.26902900  51 
116  43.44794300  001.26881000  43.44799300  001.26867500 
120 Centreline for Path
112  43.44856300  001.26826200  43.44863500  001.26827900  51 
112  43.44872100  001.26815200  43.44875400  001.26806300  51 
112  43.44883500  001.26784300  43.44886800  001.26775300  51 
112  43.44882500  001.26766600  43.44878400  001.26763800  51 
112  43.44881400  001.26749000  43.44884800  001.26740100  51 
112  43.44884500  001.26740900  43.44887800  001.26732000  51 
112  43.44894500  001.26714100  43.44897900  001.26705100  51 
112  43.44895400  001.26711700  43.44898700  001.26702800  51 
112  43.44894700  001.26694200  43.44890800  001.26691600  51 
112  43.44879100  001.26683400  43.44872700  001.26678900  51 
116  43.44862000  001.26696800  43.44857000  001.26710300 
120 Centreline for Path
112  43.44884500  001.26740900  43.44887800  001.26732000  51 
112  43.44895400  001.26731700  43.44899300  001.26734400  51 
112  43.44898200  001.26744300  43.44896100  001.26750000  51 
112  43.44891800  001.26761900  43.44889600  001.26767800  51 
112  43.44894200  001.26774900  43.44898000  001.26777700  51 
112  43.44903100  001.26770400  43.44905200  001.26764600  51 
112  43.44909600  001.26752800  43.44911800  001.26746900  51 
116  43.44907100  001.26739900  43.44903200  001.26737100 
120 Centreline for Path
112  43.44894700  001.26694200  43.44890800  001.26691600  51 
112  43.44893900  001.26676800  43.44897200  001.26667800  51 
112  43.44894100  001.26676100  43.44897400  001.26667200  51 
112  43.44904700  001.26666600  43.44908500  001.26669300  51 
112  43.44916300  001.26674800  43.44920300  001.26677500  51 
112  43.44928100  001.26683000  43.44932000  001.26685700  51 
112  43.44931100  001.26694600  43.44929200  001.26699600  51 
112  43.44926000  001.26708300  43.44924500  001.26712400  51 
112  43.44917900  001.26710400  43.44914000  001.26707800  51 
112  43.44906200  001.26702400  43.44902400  001.26699600  51 
112  43.44902700  001.26691900  43.44904200  001.26687500  51 
112  43.44907700  001.26678000  43.44909500  001.26673100  51 
112  43.44913000  001.26663600  43.44914700  001.26658800  51 
112  43.44918400  001.26648900  43.44920300  001.26643800  51 
112  43.44915600  001.26637400  43.44911800  001.26634700  51 
112  43.44904900  001.26646900  43.44901600  001.26655800  51 
112  43.44904100  001.26649200  43.44900800  001.26658200  51 
116  43.44894100  001.26676100  43.44890800  001.26685100 
120 Centreline for Path
112  43.44906200  001.26702400  43.44910100  001.26705000  51 
112  43.44914500  001.26700200  43.44916000  001.26696000  51 
112  43.44919600  001.26686400  43.44921400  001.26681400  51 
112  43.44924900  001.26672000  43.44926600  001.26667300  51 
112  43.44930300  001.26657400  43.44932300  001.26652300  51 
112  43.44927200  001.26645600  43.44923200  001.26642700  51 
112  43.44924000  001.26633800  43.44925900  001.26628800  51 
112  43.44929200  001.26619500  43.44930900  001.26615100  51 
112  43.44926100  001.26608900  43.44922300  001.26606300  51 
112  43.44915400  001.26618400  43.44912100  001.26627400  51 
112  43.44914900  001.26620000  43.44911600  001.26628900  51 
116  43.44904900  001.26646900  43.44901600  001.26655800 
120 Centreline for Path
112  43.44931100  001.26694600  43.44933000  001.26689600  51 
112  43.44936500  001.26680100  43.44938200  001.26675300  51 
112  43.44941900  001.26665500  43.44943800  001.26660400  51 
112  43.44938900  001.26653800  43.44935100  001.26651200  51 
112  43.44936000  001.26642200  43.44937900  001.26637100  51 
112  43.44941300  001.26628000  43.44943000  001.26623500  51 
112  43.44937700  001.26617000  43.44933700  001.26614200  51 
112  43.44934100  001.26606300  43.44935700  001.26602000  51 
112  43.44938900  001.26593200  43.44940600  001.26588900  51 
112  43.44935700  001.26582700  43.44932000  001.26580100  51 
112  43.44925300  001.26591900  43.44922000  001.26600600  51 
116  43.44915400  001.26618400  43.44912100  001.26627400 
120 Centreline for Path
112  43.44938900  001.26653800  43.44942800  001.26656600  51 
112  43.44947500  001.26650300  43.44949400  001.26645200  51 
112  43.44952800  001.26636000  43.44954500  001.26631600  51 
112  43.44949500  001.26625300  43.44945700  001.26622700  51 
112  43.44946100  001.26614700  43.44947700  001.26610300  51 
112  43.44950900  001.26601500  43.44952500  001.26597100  51 
112  43.44947300  001.26590800  43.44943400  001.26588100  51 
112  43.44944100  001.26579500  43.44945900  001.26574600  51 
112  43.44949500  001.26564800  43.44951400  001.26559900  51 
112  43.44958200  001.26561600  43.44962200  001.26564300  51 
112  43.44970000  001.26569700  43.44973900  001.26572500  51 
112  43.44978700  001.26566100  43.44980600  001.26560900  51 
112  43.44984300  001.26551200  43.44986100  001.26546500  51 
112  43.44989900  001.26536600  43.44991700  001.26531600  51 
112  43.44995500  001.26521500  43.44997400  001.26516400  51 
112  43.44992300  001.26509600  43.44988300  001.26506800  51 
112  43.44980400  001.26501300  43.44976400  001.26498500  51 
112  43.44968700  001.26493200  43.44965000  001.26490600  51 
112  43.44960200  001.26497100  43.44958300  001.26502300  51 
112  43.44954600  001.26512200  43.44952800  001.26517200  51 
112  43.44957600  001.26523600  43.44961400  001.26526200  51 
112  43.44969200  001.26531700  43.44973200  001.26534400  51 
112  43.44981100  001.26540000  43.44985000  001.26542700  51 
116  43.44989900  001.26536600  43.44991700  001.26531600 
120 Centreline for Path
112  43.44949500  001.26625300  43.44953400  001.26628100  51 
112  43.44957700  001.26622800  43.44959300  001.26618300  51 
112  43.44962500  001.26609700  43.44964100  001.26605300  51 
112  43.44959100  001.26599100  43.44955200  001.26596300  51 
112  43.44955900  001.26587800  43.44957700  001.26583100  51 
112  43.44961400  001.26573200  43.44963300  001.26568200  51 
112  43.44967100  001.26558100  43.44969000  001.26553000  51 
112  43.44972600  001.26543200  43.44974300  001.26538300  51 
112  43.44977900  001.26528400  43.44979800  001.26523500  51 
112  43.44983500  001.26513200  43.44985400  001.26508000  51 
116  43.44980400  001.26501300  43.44976400  001.26498500 
120 Centreline for Path
112  43.44959100  001.26599100  43.44963000  001.26601800  51 
112  43.44967600  001.26596100  43.44969400  001.26591300  51 
112  43.44973100  001.26581400  43.44974900  001.26576300  51 
116  43.44978700  001.26566100  43.44980600  001.26560900 
120 Centreline for Path
112  43.44903000  001.26585100  43.44907900  001.26571600  51 
112  43.44920200  001.26571800  43.44926700  001.26576400  51 
112  43.44920300  001.26571900  43.44926800  001.26576500  51 
112  43.44932600  001.26571600  43.44934300  001.26566800  51 
112  43.44938000  001.26556900  43.44939900  001.26551800  51 
112  43.44946600  001.26553400  43.44950400  001.26556000  51 
112  43.44955100  001.26549700  43.44957000  001.26544600  51 
112  43.44960600  001.26534800  43.44962400  001.26529900  51 
112  43.44966100  001.26520100  43.44967900  001.26515200  51 
112  43.44971600  001.26504900  43.44973500  001.26499700  51 
116  43.44968700  001.26493200  43.44965000  001.26490600 
120 Centreline for Path
112  43.44915800  001.26550300  43.44919400  001.26540500  51 
112  43.44931000  001.26542400  43.44937500  001.26547000  51 
112  43.44931000  001.26542500  43.44937500  001.26547000  51 
112  43.44943600  001.26541800  43.44945500  001.26536800  51 
112  43.44949200  001.26527000  43.44951000  001.26522100  51 
112  43.44942100  001.26512700  43.44935600  001.26508100  51 
112  43.44942000  001.26512600  43.44935500  001.26508000  51 
116  43.44926700  001.26520700  43.44923000  001.26530600 
120 Centreline for Path
112  43.44960200  001.26497100  43.44962100  001.26491900  51 
112  43.44953300  001.26482500  43.44946800  001.26477900  51 
112  43.44953100  001.26482300  43.44946600  001.26477800  51 
116  43.44937700  001.26490600  43.44934100  001.26500700 
120 Centreline for Taxi E
112  43.45179500  001.25809600  43.45175100  001.25806400  51 
112  43.45158200  001.25794700  43.45148400  001.25787900  51 
112  43.45153900  001.25791700  43.45144100  001.25784900  51 
116  43.45125700  001.25817900  43.45116700  001.25842200 
120 Centreline for Taxi D
112  43.45061800  001.25990500  43.45052800  001.26014800  51 
112  43.45063000  001.26037100  43.45072700  001.26044000  51 
112  43.45067100  001.26040100  43.45076900  001.26046900  51 
112  43.45088800  001.26055200  43.45093500  001.26058500  51 
116  43.45103200  001.26039900  43.45108200  001.26026400 
120 Centreline for Taxi C
112  43.45016600  001.26275900  43.45011700  001.26289400  51 
112  43.45001800  001.26291000  43.44997000  001.26287500  51 
112  43.44979800  001.26275600  43.44970100  001.26268700  51 
112  43.44975700  001.26272600  43.44965900  001.26265800  51 
116  43.44974500  001.26226000  43.44983500  001.26201700 
120 Centreline for Taxi B
112  43.44832400  001.26815300  43.44825000  001.26810100  51 
112  43.44813500  001.26802000  43.44808300  001.26798300  51 
112  43.44791100  001.26786100  43.44781300  001.26779200  51 
112  43.44786500  001.26782800  43.44776800  001.26775900  51 
116  43.44785400  001.26736100  43.44794400  001.26711900 
120 Centreline for Path
112  43.44757000  001.27082300  43.44755700  001.27085700  51 
112  43.44753300  001.27092500  43.44752000  001.27095800  51 
112  43.44748200  001.27106200  43.44747000  001.27109600  51 
112  43.44750100  001.27113900  43.44752500  001.27115600  51 
112  43.44750700  001.27114300  43.44753200  001.27116000  51 
112  43.44758100  001.27119400  43.44760500  001.27121000  51 
112  43.44759000  001.27120000  43.44761500  001.27121700  51 
112  43.44764600  001.27117500  43.44765800  001.27114100  51 
112  43.44765100  001.27116000  43.44766400  001.27112700  51 
112  43.44768900  001.27106000  43.44770100  001.27102600  51 
112  43.44769600  001.27103800  43.44770900  001.27100500  51 
112  43.44773400  001.27093800  43.44774600  001.27090400  51 
112  43.44774700  001.27090100  43.44776000  001.27086800  51 
112  43.44778500  001.27080100  43.44779700  001.27076700  51 
112  43.44779700  001.27076600  43.44781000  001.27073300  51 
112  43.44783500  001.27066600  43.44784800  001.27063200  51 
112  43.44784800  001.27063200  43.44786100  001.27059900  51 
112  43.44788600  001.27053200  43.44789800  001.27049800  51 
112  43.44790100  001.27048800  43.44791400  001.27045500  51 
112  43.44793800  001.27038700  43.44795100  001.27035400  51 
112  43.44795200  001.27035100  43.44796400  001.27031700  51 
112  43.44798900  001.27025000  43.44800100  001.27021600  51 
112  43.44799700  001.27022500  43.44801000  001.27019200  51 
112  43.44797900  001.27014900  43.44795500  001.27013200  51 
112  43.44797000  001.27014300  43.44794500  001.27012600  51 
112  43.44789600  001.27009200  43.44787200  001.27007500  51 
112  43.44788700  001.27008500  43.44786200  001.27006800  51 
112  43.44783200  001.27011100  43.44782000  001.27014400  51 
112  43.44782300  001.27013400  43.44781100  001.27016800  51 
112  43.44778600  001.27023500  43.44777400  001.27026900  51 
112  43.44777300  001.27027100  43.44776000  001.27030400  51 
112  43.44773500  001.27037100  43.44772300  001.27040500  51 
112  43.44770000  001.27046700  43.44768700  001.27050000  51 
112  43.44766600  001.27055900  43.44765600  001.27058700  51 
112  43.44763200  001.27065200  43.44762000  001.27068500  51 
112  43.44757000  001.27082300  43.44755700  001.27085700  51 
112  43.44758800  001.27089900  43.44761200  001.27091600  51 
112  43.44759400  001.27090400  43.44761900  001.27092100  51 
112  43.44766800  001.27095500  43.44769200  001.27097200  51 
112  43.44767800  001.27096200  43.44770300  001.27097900  51 
116  43.44773400  001.27093800  43.44774600  001.27090400 
120 Centreline for Path
112  43.44783500  001.27066600  43.44782200  001.27069900  51 
112  43.44777900  001.27069000  43.44775500  001.27067300  51 
112  43.44777000  001.27068400  43.44774500  001.27066700  51 
112  43.44769600  001.27063300  43.44767200  001.27061600  51 
112  43.44768800  001.27062600  43.44766300  001.27060900  51 
116  43.44763200  001.27065200  43.44762000  001.27068500 
120 Centreline for Path
112  43.44793800  001.27038700  43.44792600  001.27042100  51 
112  43.44788300  001.27041200  43.44785900  001.27039500  51 
112  43.44787400  001.27040600  43.44784900  001.27038900  51 
112  43.44780000  001.27035400  43.44777600  001.27033700  51 
112  43.44779100  001.27034700  43.44776600  001.27033000  51 
116  43.44773500  001.27037100  43.44772300  001.27040500 
120 Centreline for Path
112  43.44750700  001.27114300  43.44753200  001.27116000  51 
112  43.44756200  001.27111800  43.44757500  001.27108500  51 
112  43.44756800  001.27110500  43.44758000  001.27107100  51 
112  43.44760400  001.27100300  43.44761600  001.27097000  51 
112  43.44761300  001.27098000  43.44762500  001.27094600  51 
112  43.44765000  001.27087900  43.44766300  001.27084500  51 
112  43.44766400  001.27084200  43.44767700  001.27080900  51 
112  43.44770200  001.27074200  43.44771400  001.27070800  51 
112  43.44771400  001.27070800  43.44772700  001.27067500  51 
112  43.44775200  001.27060800  43.44776400  001.27057400  51 
112  43.44776400  001.27057200  43.44777700  001.27053900  51 
112  43.44780200  001.27047200  43.44781500  001.27043800  51 
112  43.44781800  001.27043000  43.44783100  001.27039700  51 
112  43.44785600  001.27033000  43.44786800  001.27029600  51 
112  43.44786800  001.27029400  43.44788100  001.27026100  51 
112  43.44790500  001.27019300  43.44791800  001.27016000  51 
112  43.44791500  001.27016800  43.44792700  001.27013400  51 
116  43.44789600  001.27009200  43.44787200  001.27007500 
120 Centreline for Taxi join
112  43.44738800  001.27007400  43.44743100  001.27011500  51 
116  43.44748400  001.27024300  43.44750500  001.27031500 
120 Centreline for Taxi join
112  43.44759800  001.27043400  43.44765400  001.27048900  51 
116  43.44770000  001.27046700  43.44771200  001.27043300 
120 Centreline for Path
112  43.44769600  001.27103800  43.44770900  001.27100500  51 
116  43.44767800  001.27096200  43.44765400  001.27094500 
120 Centreline for Path
112  43.44753300  001.27092500  43.44754500  001.27089100  51 
116  43.44758800  001.27089900  43.44761200  001.27091600 
120 Centreline for Path
112  43.44779700  001.27076600  43.44781000  001.27073300  51 
116  43.44777900  001.27069000  43.44775500  001.27067300 
120 Centreline for Path
112  43.44766600  001.27055900  43.44765600  001.27058700  51 
116  43.44768800  001.27062600  43.44771200  001.27064300 
120 Centreline for Path
112  43.44790100  001.27048800  43.44791400  001.27045500  51 
116  43.44788300  001.27041200  43.44785900  001.27039500 
120 Centreline for Path
112  43.44779100  001.27034700  43.44776600  001.27033000  51 
116  43.44777300  001.27027100  43.44778500  001.27023700 
120 Centreline for Path
112  43.44766800  001.27095500  43.44764300  001.27093800  51 
116  43.44761300  001.27098000  43.44760100  001.27101300 
120 Centreline for Path
112  43.44766800  001.27095500  43.44764300  001.27093800  51 
116  43.44765000  001.27087900  43.44766300  001.27084500 
120 Centreline for Path
112  43.44759400  001.27090400  43.44761900  001.27092100  51 
116  43.44761300  001.27098000  43.44760100  001.27101300 
120 Centreline for Path
112  43.44759400  001.27090400  43.44761900  001.27092100  51 
116  43.44765000  001.27087900  43.44766300  001.27084500 
120 Centreline for Path
112  43.44777000  001.27068400  43.44774500  001.27066700  51 
116  43.44771400  001.27070800  43.44770200  001.27074200 
120 Centreline for Path
112  43.44777000  001.27068400  43.44774500  001.27066700  51 
116  43.44775200  001.27060800  43.44776400  001.27057400 
120 Centreline for Path
112  43.44769600  001.27063300  43.44772100  001.27065000  51 
116  43.44771400  001.27070800  43.44770200  001.27074200 
120 Centreline for Path
112  43.44769600  001.27063300  43.44772100  001.27065000  51 
116  43.44775200  001.27060800  43.44776400  001.27057400 
120 Centreline for Path
112  43.44787400  001.27040600  43.44784900  001.27038900  51 
116  43.44781800  001.27043000  43.44780500  001.27046400 
120 Centreline for Path
112  43.44787400  001.27040600  43.44784900  001.27038900  51 
116  43.44785600  001.27033000  43.44786800  001.27029600 
120 Centreline for Path
112  43.44780000  001.27035400  43.44782500  001.27037100  51 
116  43.44781800  001.27043000  43.44780500  001.27046400 
120 Centreline for Path
112  43.44780000  001.27035400  43.44782500  001.27037100  51 
116  43.44785600  001.27033000  43.44786800  001.27029600 
120 Centreline for Path
112  43.44758100  001.27119400  43.44755600  001.27117700  51 
116  43.44756200  001.27111800  43.44757500  001.27108500 
120 Centreline for Path
112  43.44797000  001.27014300  43.44794500  001.27012600  51 
116  43.44791500  001.27016800  43.44790200  001.27020100 
120 Centreline for Taxi D
112  43.45034800  001.26063300  43.45043800  001.26039000  51 
116  43.45063000  001.26037100  43.45072700  001.26044000 
120 Centreline for Taxi join
112  43.45048100  001.26026700  43.45048200  001.26026800  51 
