I
1050 Generated by WorldEditor 2.2.0r2

1   1209 0 0 04Y Hawley Muni
111  46.87870197 -096.35253869
111  46.87869188 -096.35257951
111  46.87806617 -096.35226578
113  46.87807682 -096.35222499
110 1 0.00 0.0000 New Taxiway 4
111  46.87881918 -096.35205649
111  46.87870556 -096.35252511
111  46.87807911 -096.35221568
111  46.87811202 -096.35207554
111  46.87859789 -096.35232686
111  46.87864860 -096.35212238
111  46.87815893 -096.35187603
113  46.87818909 -096.35174092
110 1 0.00 0.0000 New Taxiway 3
111  46.87893421 -096.35157480
111  46.87882247 -096.35204370
111  46.87819192 -096.35172916
111  46.87822180 -096.35159234
111  46.87870929 -096.35183933
111  46.87875833 -096.35163569
111  46.87826927 -096.35139227
111  46.87829477 -096.35130365
113  46.87830777 -096.35125846
110 1 0.00 0.0000 New Taxiway 2
111  46.87953043 -096.34868571 102
111  46.87942608 -096.34875369 102
111  46.87937620 -096.34896884
111  46.87925263 -096.34953263
111  46.87924573 -096.34958947
112  46.87924573 -096.34958947  46.87926230 -096.34966123
111  46.87924802 -096.34975386
111  46.87909969 -096.35039419
111  46.87910882 -096.35042842
112  46.87910882 -096.35042842  46.87911515 -096.35051968
112  46.87917966 -096.35058013  46.87922231 -096.35060504
111  46.87917966 -096.35058013
111  46.87989302 -096.35094084
111  46.87984754 -096.35111994
111  46.87928337 -096.35083190
111  46.87930096 -096.35075331
111  46.87913924 -096.35067495
112  46.87913924 -096.35067495  46.87905788 -096.35067840
111  46.87902119 -096.35073280
112  46.87900013 -096.35082552  46.87899398 -096.35088175
111  46.87900013 -096.35082552
112  46.87900013 -096.35082552  46.87898905 -096.35094914
111  46.87906205 -096.35104533
111  46.87915403 -096.35115878
111  46.87920303 -096.35118273
111  46.87922550 -096.35109693
111  46.87978937 -096.35137825
111  46.87974354 -096.35156333
111  46.87910673 -096.35124563
112  46.87910673 -096.35124563  46.87906386 -096.35123846
111  46.87899523 -096.35130214
111  46.87893713 -096.35156220
111  46.87831024 -096.35124935
111  46.87834100 -096.35111632
111  46.87882497 -096.35135536
111  46.87887352 -096.35115251
111  46.87838125 -096.35090958
111  46.87842204 -096.35071744
111  46.87878229 -096.35089788
112  46.87878229 -096.35089788  46.87885153 -096.35090420
112  46.87893191 -096.35075775  46.87895281 -096.35067052
111  46.87893191 -096.35075775
111  46.87901452 -096.35039810
112  46.87901452 -096.35039810  46.87904880 -096.35023386
111  46.87897372 -096.35014676
111  46.87854275 -096.34993377
111  46.87836504 -096.34984979
112  46.87836504 -096.34984979  46.87834926 -096.34984795
111  46.87834302 -096.34986569
111  46.87834174 -096.35029198
111  46.87771800 -096.35029965
112  46.87771800 -096.35029965  46.87760101 -096.35029919
111  46.87758918 -096.35010978
111  46.87758728 -096.34986962
112  46.87758728 -096.34986962  46.87759370 -096.34971172
112  46.87774064 -096.34967646  46.87780997 -096.34967199
111  46.87774064 -096.34967646
111  46.87826576 -096.34966550
112  46.87826576 -096.34966550  46.87828363 -096.34966196
111  46.87829604 -096.34965133
111  46.87838422 -096.34956413
112  46.87838422 -096.34956413  46.87840557 -096.34954686
111  46.87843180 -096.34954840
111  46.87846695 -096.34938343
111  46.87848519 -096.34929348
111  46.87900329 -096.34953531
112  46.87900329 -096.34953531  46.87909591 -096.34955865
112  46.87913833 -096.34950226  46.87915548 -096.34945949
111  46.87913833 -096.34950226
111  46.87927446 -096.34891783 102
111  46.87934819 -096.34859627
113  46.87942639 -096.34863465
111  46.87772908 -096.35009229
111  46.87824786 -096.35008303
111  46.87824718 -096.34987415
111  46.87772682 -096.34987956
111  46.87772613 -096.34979660
111  46.87767348 -096.34980567
111  46.87766109 -096.34999089
111  46.87768047 -096.35015939
112  46.87772904 -096.35017587  46.87776144 -096.35017587
113  46.87772904 -096.35017587
130 Airport Boundary 1
111  46.87729237 -096.34734383
111  46.87961285 -096.34801798
111  46.88323905 -096.34979224
111  46.88366691 -096.34827246
111  46.88428799 -096.34862840
111  46.88389123 -096.35010568
111  46.88967128 -096.35294630
111  46.88973572 -096.35381245
111  46.88787630 -096.35323586
111  46.88741484 -096.35294601
111  46.88060073 -096.34957256
111  46.87959343 -096.35342298
111  46.87776046 -096.35252761
111  46.87800768 -096.35145386
113  46.87719257 -096.35147291
120 Runway Hold
111  46.87937620 -096.34896884 4
115  46.87927446 -096.34891783
120 Linear Feature 13
112  46.87854275 -096.34993377  46.87858698 -096.34969995 20
112  46.87828273 -096.34980943  46.87820110 -096.35007313
111  46.87828273 -096.34980943 20
115  46.87836504 -096.34984979
120 Linear Feature 12
111  46.87853279 -096.34941375 1
111  46.87850068 -096.34939864 1
115  46.87846695 -096.34938343
120 Linear Feature 12
111  46.87865032 -096.34946743 1
111  46.87861821 -096.34945231 1
115  46.87858692 -096.34943759
120 Linear Feature 12
111  46.87876737 -096.34952137 1
111  46.87873526 -096.34950626 1
115  46.87870397 -096.34949154
120 Linear Feature 12
111  46.87888564 -096.34957507 1
111  46.87885353 -096.34955996 1
115  46.87882224 -096.34954523
120 Linear Feature 12
111  46.87900284 -096.34962980 1
111  46.87897074 -096.34961469 1
115  46.87893945 -096.34959996
120 Linear Feature 11
111  46.87851817 -096.34932238 1
115  46.87850068 -096.34939864
120 Linear Feature 11
111  46.87863570 -096.34937606 1
115  46.87861821 -096.34945231
120 Linear Feature 11
111  46.87875275 -096.34943001 1
115  46.87873526 -096.34950626
120 Linear Feature 11
111  46.87887102 -096.34948370 1
115  46.87885353 -096.34955996
120 Linear Feature 11
111  46.87898823 -096.34953843 1
115  46.87897074 -096.34961469
120 Linear Feature 10
112  46.87864574 -096.35196497  46.87876000 -096.35205943 1
115  46.87873760 -096.35223487
120 Linear Feature 9
111  46.87883560 -096.35182381 1
112  46.87864574 -096.35196497  46.87850645 -096.35194090
111  46.87864574 -096.35196497 1
115  46.87822033 -096.35175057
120 Linear Feature 8
112  46.87875983 -096.35148022  46.87888420 -096.35158827 1
115  46.87884976 -096.35176454
120 Linear Feature 7
111  46.87895084 -096.35133717 1
112  46.87875983 -096.35148022  46.87862803 -096.35145262
111  46.87875983 -096.35148022 1
111  46.87827403 -096.35123527
112  46.87827403 -096.35123527  46.87817550 -096.35119562 1
111  46.87807662 -096.35118126 1
115  46.87758471 -096.35118549
120 Linear Feature 6
111  46.87878975 -096.35095218 1
111  46.87885990 -096.35098649
112  46.87885990 -096.35098649  46.87893140 -096.35102479 1
115  46.87896243 -096.35114383
120 Linear Feature 5
111  46.87897009 -096.35077291 1
112  46.87878975 -096.35095218  46.87865724 -096.35095608
111  46.87878975 -096.35095218 1
115  46.87843800 -096.35077809
120 Linear Feature 4
112  46.87894599 -096.34978063  46.87911128 -096.34989065 1
115  46.87906584 -096.35012407
120 Linear Feature 3
111  46.87917694 -096.34962031 1
112  46.87894599 -096.34978063  46.87877676 -096.34974345
111  46.87894599 -096.34978063 1
111  46.87854503 -096.34958270
112  46.87854503 -096.34958270  46.87847003 -096.34956534 1
111  46.87836092 -096.34964626 1
111  46.87832491 -096.34968640
112  46.87832491 -096.34968640  46.87830055 -096.34970972 1
111  46.87827870 -096.34971449 1
111  46.87771461 -096.34972344
112  46.87771461 -096.34972344  46.87763356 -096.34973380 1
111  46.87762252 -096.34986160 1
111  46.87762331 -096.35011229
112  46.87762331 -096.35011229  46.87763283 -096.35024187 1
111  46.87772978 -096.35025083 1
115  46.87823749 -096.35024522
120 Linear Feature 2
111  46.87942639 -096.34863465 1
112  46.87937493 -096.34872257  46.87936001 -096.34877611
111  46.87937493 -096.34872257 1
111  46.87917694 -096.34962031 1
111  46.87906584 -096.35012407 1
111  46.87905815 -096.35015898
112  46.87905815 -096.35015898  46.87905481 -096.35017698 1
111  46.87905469 -096.35020788 1
111  46.87905996 -096.35033812
112  46.87905996 -096.35033812  46.87906042 -096.35037007 1
111  46.87905379 -096.35040988 1
111  46.87897009 -096.35077291 1
111  46.87895740 -096.35083037
112  46.87895740 -096.35083037  46.87893835 -096.35093663 1
111  46.87894981 -096.35104606 1
111  46.87896243 -096.35114383 1
111  46.87896760 -096.35118385
112  46.87896760 -096.35118385  46.87897314 -096.35122907 1
111  46.87895818 -096.35130632 1
111  46.87895084 -096.35133717 1
111  46.87884976 -096.35176454 1
111  46.87883560 -096.35182381 1
111  46.87873760 -096.35223487 1
111  46.87872548 -096.35228932
112  46.87872548 -096.35228932  46.87865431 -096.35249868 1
111  46.87852390 -096.35244266 1
115  46.87810745 -096.35223502
21  46.88144905 -096.34980012 1 341.4800 3.00 VASI 34
21  46.88628902 -096.35149033 1 161.4800 3.00 VASI 16
14  46.87851102 -096.35040737  82.02 0 New Tower Viewpoint 2
1300  46.87850068 -096.34939864 251.81 tie_down props GA Tie Down 05
1301 A general_aviation 
1300  46.87861821 -096.34945231 251.81 tie_down props GA Tie Down 04
1301 A general_aviation 
1300  46.87873526 -096.34950626 251.81 tie_down props GA Tie Down 03
1301 A general_aviation 
1300  46.87885353 -096.34955996 251.81 tie_down props GA Tie Down 02
1301 A general_aviation 
1300  46.87897074 -096.34961469 251.81 tie_down props GA Tie Down 01
1301 A general_aviation 
1300  46.87808739 -096.35005188 -89.40 hangar props GA T Hangar 27
1301 A none 
1300  46.87789912 -096.35005143 -89.40 hangar props GA T Hangar 26
1301 A none 
1300  46.87780542 -096.34990432  89.68 hangar props GA T Hangar 25
1301 A none 
1300  46.87799422 -096.34989953  89.68 hangar props GA T Hangar 24
1301 A none 
1300  46.87817666 -096.34990217  89.68 hangar props GA T Hangar 23
1301 A none 
1300  46.87941591 -096.35093607  71.77 hangar props GA T Hangar 22
1301 A none 
1300  46.87956674 -096.35100558  71.77 hangar props GA T Hangar 21
1301 A none 
1300  46.87970673 -096.35108255  71.77 hangar props GA T Hangar 20
1301 A none 
1300  46.87973169 -096.35131241 251.10 hangar props GA T Hangar 19
1301 A none 
1300  46.87959373 -096.35124391 251.74 hangar props GA T Hangar 18
1301 A none 
1300  46.87945054 -096.35117393 251.74 hangar props GA T Hangar 17
1301 A none 
1300  46.87929564 -096.35109668 251.74 hangar props GA T Hangar 16
1301 A none 
1300  46.87854151 -096.35101815  71.27 hangar props GA T Hangar 15
1301 A none 
1300  46.87870527 -096.35111282  69.26 hangar props GA T Hangar 14
1301 A none 
1300  46.87875235 -096.35128213 251.74 hangar props GA T Hangar 13
1301 A none 
1300  46.87859263 -096.35119939 251.74 hangar props GA T Hangar 12
1301 A none 
1300  46.87842212 -096.35111609 251.74 hangar props GA T Hangar 11
1301 A none 
1300  46.87842719 -096.35150521  71.27 hangar props GA T Hangar 10
1301 A none 
1300  46.87859095 -096.35159989  69.26 hangar props GA T Hangar 09
1301 A none 
1300  46.87863804 -096.35176919 251.74 hangar props GA T Hangar 08
1301 A none 
1300  46.87847832 -096.35168645 251.74 hangar props GA T Hangar 07
1301 A none 
1300  46.87830781 -096.35160316 251.74 hangar props GA T Hangar 06
1301 A none 
1300  46.87830331 -096.35198590  71.27 hangar props GA T Hangar 05
1301 A none 
1300  46.87846706 -096.35208058  69.26 hangar props GA T Hangar 04
1301 A none 
1300  46.87851415 -096.35224988 251.74 hangar props GA T Hangar 03
1301 A none 
1300  46.87835443 -096.35216714 251.74 hangar props GA T Hangar 02
1301 A none 
1300  46.87818392 -096.35208384 251.74 hangar props GA T Hangar 01
1301 A none 
1300  46.87818556 -096.35102443 270.80 hangar props GA Hangar 02
1301 A none 
1300  46.87771580 -096.35102663 270.45 hangar props GA Hangar 01
1301 A none 
18  46.87790393 -096.35070296 1 New Airport Beacon 3
19  46.88388253 -096.34872031 0 New Windsock 4
51 12280 Hawley Unicom
55 12040 Fargo Approach
56 12040 Fargo Departure
99
