I
1050 Generated by WorldEditor 2.1.0r1

1     79 0 0 LFEY Ile D'yeu
111  46.71718905 -002.38894044
111  46.71707848 -002.38914150
111  46.71729967 -002.38939145
111  46.71735100 -002.38931224
111  46.71737145 -002.38928748
111  46.71743435 -002.38921129
111  46.71750957 -002.38932914
111  46.71748070 -002.38936742
111  46.71751288 -002.38942174
111  46.71752081 -002.38941165
111  46.71755398 -002.38946797
111  46.71753697 -002.38949125
111  46.71756594 -002.38953852
111  46.71757307 -002.38961753
111  46.71755592 -002.38964096
112  46.71755592 -002.38964096  46.71755004 -002.38966274
111  46.71756446 -002.38969046
111  46.71790855 -002.39009936
111  46.71771378 -002.39044313
111  46.71758689 -002.39029863
111  46.71754038 -002.39024525
112  46.71754038 -002.39024525  46.71753829 -002.39024653
111  46.71753814 -002.39025255
111  46.71753449 -002.39052695
112  46.71753449 -002.39052695  46.71753813 -002.39061041
111  46.71754578 -002.39067769
111  46.71749999 -002.39068582
112  46.71749999 -002.39068582  46.71749189 -002.39062266
111  46.71749014 -002.39054443
111  46.71749977 -002.39023015
112  46.71749977 -002.39023015  46.71750197 -002.39021617
111  46.71750700 -002.39020693
111  46.71746174 -002.39015499
111  46.71696997 -002.38959053
112  46.71696997 -002.38959053  46.71688508 -002.38950740
111  46.71682411 -002.38959114
111  46.71655454 -002.39008513
111  46.71629265 -002.39056502
114  46.71629265 -002.39056502  46.71626815 -002.39068146
130 Airport Boundary
111  46.71333990 -002.38615266
111  46.71553466 -002.38857663
111  46.71598111 -002.38875172
111  46.71633378 -002.38895965
111  46.71690779 -002.38790356
111  46.71718917 -002.38759165
111  46.71791701 -002.38825374
111  46.71847977 -002.38964366
111  46.71889621 -002.39028936
111  46.71916258 -002.38999386
111  46.71959028 -002.39005405
111  46.71996920 -002.39050277
111  46.71972534 -002.39113755
111  46.71924512 -002.39208972
111  46.72043442 -002.39408162
111  46.72045693 -002.39446469
111  46.72178504 -002.39589299
111  46.72212270 -002.39661535
111  46.72113974 -002.39773715
111  46.71739969 -002.39352361
111  46.71536455 -002.39558086
111  46.71509880 -002.39540303
111  46.71476740 -002.39457315
111  46.71595513 -002.39291131
111  46.71629779 -002.39237432
111  46.71608331 -002.39210722
111  46.71194920 -002.38734587
111  46.71192960 -002.38685991
113  46.71250405 -002.38576924
120 HS-1
111  46.71645511 -002.38997528 4
115  46.71655454 -002.39008513
120 HS-2
111  46.71788097 -002.39145322 4
115  46.71791279 -002.39140416
120 Linear Feature 20
111  46.71334837 -002.38764037 51
111  46.71312934 -002.38738538
112  46.71312934 -002.38738538  46.71311410 -002.38736245 51
111  46.71309888 -002.38732494 51
111  46.71295555 -002.38687135
112  46.71295555 -002.38687135  46.71290879 -002.38678087 51
116  46.71280507 -002.38682776  46.71275942 -002.38688759
120 Linear Feature 19
111  46.72071592 -002.39609493 51
111  46.72096242 -002.39637236
112  46.72096242 -002.39637236  46.72098068 -002.39639017 51
111  46.72100728 -002.39640124
112  46.72100728 -002.39640124  46.72109115 -002.39642956 51
111  46.72125601 -002.39642236
112  46.72125601 -002.39642236  46.72130926 -002.39642957 51
116  46.72133580 -002.39662032  46.72130401 -002.39672181
120 Linear Feature 18
111  46.71755498 -002.39016326 51
111  46.71752268 -002.39022534 51
115  46.71751864 -002.39030511
120 Linear Feature 17
111  46.71757307 -002.38961753 51
115  46.71737145 -002.38928748
120 Linear Feature 14
111  46.71686872 -002.38889931 51
111  46.71682326 -002.38898257 51
111  46.71689262 -002.38906180 51
111  46.71692679 -002.38910082 51
111  46.71697297 -002.38901875 51
115  46.71707848 -002.38914150
120 Linear Feature 15
111  46.71697297 -002.38901875 51
111  46.71689262 -002.38906180 51
111  46.71690509 -002.38894014 51
115  46.71682326 -002.38898257
120 Linear Feature 13
111  46.71718905 -002.38894044 51
115  46.71708110 -002.38882159
120 Linear Feature 12
111  46.71701097 -002.38935153 51
111  46.71696889 -002.38930583
112  46.71696889 -002.38930583  46.71692431 -002.38927747 51
115  46.71688938 -002.38932007
120 Linear Feature 11
111  46.71660661 -002.39137899 51
111  46.71615083 -002.39085667
112  46.71615083 -002.39085667  46.71611094 -002.39078121 51
115  46.71614976 -002.39068052
120 Linear Feature 10
111  46.71557680 -002.39019527 51
111  46.71603762 -002.39072406
112  46.71603762 -002.39072406  46.71610085 -002.39074952 51
111  46.71614976 -002.39068052 51
111  46.71688938 -002.38932007
112  46.71688938 -002.38932007  46.71690780 -002.38924717 51
111  46.71687753 -002.38919901 51
115  46.71683965 -002.38915434
14  46.71758561 -002.38942751  16.40 0 Tower
1300  46.71735537 -002.38889347 142.67 hangar turboprops|props Hangar 1
1301 A none 
1300  46.71714171 -002.38858878 -127.78 tie_down props Grass Apron 1
1301 A general_aviation 
1300  46.71705840 -002.38849563 -127.78 tie_down props Grass Apron 2
1301 A general_aviation 
1300  46.71697596 -002.38840281 -127.78 tie_down props Grass Apron 3
1301 A general_aviation 
1300  46.71688348 -002.38860381 -37.58 tie_down props Grass Apron 4
1301 A general_aviation 
1300  46.71681951 -002.38872332 -37.58 tie_down props Grass Apron 5
1301 A general_aviation 
1300  46.71776999 -002.39063440 -39.22 tie_down props Grass Apron 6
1301 A general_aviation 
1300  46.71785093 -002.39049051 -39.22 tie_down props Grass Apron 7
1301 A general_aviation 
1300  46.71793068 -002.39034919 -39.22 tie_down props Grass Apron 8
1301 A general_aviation 
1300  46.71800984 -002.39020616 -39.22 tie_down props Grass Apron 9
1301 A general_aviation 
1300  46.71793234 -002.38990914  50.51 tie_down props Grass Apron 10
1301 A general_aviation 
1300  46.71789319 -002.38971711 -47.04 tie_down props Grass Apron 11
1301 A general_aviation 
1300  46.71798580 -002.38959096 -47.04 tie_down props Grass Apron 12
1301 A general_aviation 
1300  46.71810628 -002.38947989 -142.76 tie_down props Grass Apron 13
1301 A general_aviation 
1300  46.71817303 -002.38960914 -142.76 tie_down props Grass Apron 14
1301 A general_aviation 
1300  46.71823979 -002.38973667 -142.76 tie_down props Grass Apron 15
1301 A general_aviation 
1300  46.71830773 -002.38986764 -142.76 tie_down props Grass Apron 16
1301 A general_aviation 
1300  46.71837408 -002.38999921 -146.37 tie_down props Grass Apron 17
1301 A general_aviation 
1300  46.71843504 -002.39012846 -146.37 tie_down props Grass Apron 18
1301 A general_aviation 
1300  46.71849530 -002.39026081 -146.37 tie_down props Grass Apron 19
1301 A general_aviation 
1300  46.71855626 -002.39039316 -146.37 tie_down props Grass Apron 20
1301 A general_aviation 
1300  46.71858786 -002.39056257 140.55 tie_down props Grass Apron 21
1301 A general_aviation 
1300  46.71850117 -002.39069253 124.23 tie_down props Grass Apron 22
1301 A general_aviation 
1300  46.71841398 -002.39077732 124.23 tie_down props Grass Apron 23
1301 A general_aviation 
1300  46.71832537 -002.39086625 124.23 tie_down props Grass Apron 24
1301 A general_aviation 
1300  46.71823690 -002.39095372 124.23 tie_down props Grass Apron 25
1301 A general_aviation 
1300  46.71814769 -002.39104247 124.23 tie_down props Grass Apron 26
1301 A general_aviation 
1300  46.71805967 -002.39113036 124.23 tie_down props Grass Apron 27
1301 A general_aviation 
1300  46.71797012 -002.39121762 124.23 tie_down props Grass Apron 28
1301 A general_aviation 
1300  46.71675342 -002.38884973 -37.58 tie_down props Ramp 1
1301 A general_aviation 
1300  46.71668649 -002.38897724 -37.58 tie_down props Ramp 2
1301 A general_aviation 
1300  46.71668447 -002.38914061  49.77 tie_down props Ramp 3
1301 A general_aviation 
1300  46.71704470 -002.38954883  51.53 tie_down props Ramp 4
1301 A general_aviation 
1300  46.71714323 -002.38966262  51.53 tie_down props Ramp 5
1301 A general_aviation 
1300  46.71724246 -002.38977739  51.53 tie_down props Ramp 6
1301 A general_aviation 
1300  46.71734168 -002.38989217  51.53 tie_down props Ramp 7
1301 A general_aviation 
1300  46.71744092 -002.39000698  51.53 tie_down props Ramp 8
1301 A general_aviation 
1300  46.71767753 -002.39028698  51.53 tie_down props Ramp 9
1301 A general_aviation 
1300  46.71776382 -002.39020931 141.81 tie_down props Ramp 10
1301 A general_aviation 
1300  46.71778188 -002.39006428 231.53 tie_down props Ramp 11
1301 A general_aviation 
1300  46.71769856 -002.38996567 231.53 tie_down props Ramp 12
1301 A general_aviation 
1300  46.71761387 -002.38986605 231.53 tie_down props Ramp 13
1301 A general_aviation 
1300  46.71753260 -002.38977042 231.53 tie_down props Ramp 14
1301 A general_aviation 
1300  46.71744024 -002.38961229 -138.56 tie_down props Ramp 15
1301 A general_aviation 
1300  46.71735487 -002.38947084 -138.56 tie_down props Ramp 16
1301 A general_aviation 
1300  46.71720442 -002.38939980 231.53 tie_down props Ramp 17
1301 A general_aviation 
1300  46.71711359 -002.38929421 231.53 tie_down props Ramp 18
1301 A general_aviation 
19  46.71696242 -002.38999818 0 WS-UNLIT
50 11890 AFIS
51 11890 CTAF
99
