I
1050 Generated by WorldEditor 2.1.0r1

1    666 1 0 UUBP Bryansk Intl
1302 city Bryansk
111  53.20470375  034.17874089
113  53.20474293  034.17867575
110 1 0.00 0.0000 New Taxiway 16
111  53.21459692  034.18064637
111  53.21461941  034.18094078
111  53.21462693  034.18093950
111  53.21462352  034.18088892
111  53.21463644  034.18087502
113  53.21461356  034.18064485
110 1 0.00 0.0000 New Taxiway 15
111  53.21466791  034.18183876
111  53.21465771  034.18184150
111  53.21465877  034.18185924
111  53.21463392  034.18186660
111  53.21463230  034.18184670
111  53.21456810  034.18186544
111  53.21457150  034.18189499
111  53.21456643  034.18189704
111  53.21456879  034.18192252
113  53.21467340  034.18189711
110 1 0.00 0.0000 New Taxiway 14
111  53.21455624  034.18190006
111  53.21454201  034.18190353
111  53.21454444  034.18192236
113  53.21455797  034.18191947
110 1 0.00 0.0000 New Taxiway 13
111  53.21447744  034.18194480
111  53.21445399  034.18189081
111  53.21443738  034.18189508
111  53.21444075  034.18193659
111  53.21443155  034.18193830
111  53.21442714  034.18190070
111  53.21441146  034.18190127
111  53.21441630  034.18194271
111  53.21440894  034.18194583
113  53.21440999  034.18196183
110 1 0.00 0.0000 New Taxiway 12
111  53.21424470  034.18194491
111  53.21425032  034.18200471
111  53.21436546  034.18197302
113  53.21436788  034.18191285
110 2 0.00 0.0000 New Taxiway 10
111  53.21331769  034.18207531
111  53.21329930  034.18207994
111  53.21330436  034.18213771
111  53.21330916  034.18219250
113  53.21332733  034.18218832
110 2 0.00 0.0000 New Taxiway 9
111  53.21325282  034.18188303
111  53.21324137  034.18188602
111  53.21324717  034.18195916
111  53.21326103  034.18195551
111  53.21325954  034.18193920
111  53.21325064  034.18192884
113  53.21325754  034.18191084
110 2 0.00 0.0000 New Taxiway 8
111  53.21324850  034.18182276
111  53.21323595  034.18182598
111  53.21323992  034.18187003
113  53.21325250  034.18186633
110 1 0.00 0.0000 New Taxiway 7
111  53.21319600  034.18079116
111  53.21315054  034.18080284
111  53.21317777  034.18108860
111  53.21319376  034.18108401
111  53.21319076  034.18105105
111  53.21319825  034.18104647
111  53.21319600  034.18101601
111  53.21318576  034.18101935
111  53.21318002  034.18095094
111  53.21318976  034.18094802
111  53.21318601  034.18090380
113  53.21320775  034.18089796
110 1 0.00 0.0000 New Taxiway 11
111  53.21329228  034.18245604
111  53.21328204  034.18245849
111  53.21328455  034.18250026
111  53.21331567  034.18249085
111  53.21331831  034.18251706
111  53.21333811  034.18251137
111  53.21333067  034.18242435
111  53.21341618  034.18240453
111  53.21342106  034.18245409
111  53.21363292  034.18240481
111  53.21363733  034.18246562
111  53.21368076  034.18245498
111  53.21370836  034.18271246
111  53.21376625  034.18269952 20
111  53.21372330  034.18229129
112  53.21372330  034.18229129  53.21372237  034.18228119 20
112  53.21372264  034.18226318  53.21372309  034.18225455
111  53.21372264  034.18226318
112  53.21372264  034.18226318  53.21372767  034.18216677 20
112  53.21382144  034.18224544  53.21383095  034.18232880
111  53.21382144  034.18224544 20
111  53.21383848  034.18241422
111  53.21416308  034.18232790
111  53.21414044  034.18207702
111  53.21412997  034.18197518
111  53.21377071  034.18206752
111  53.21360303  034.18211503
111  53.21347195  034.18214915
111  53.21345846  034.18203475
111  53.21342177  034.18204387
111  53.21343427  034.18215839
111  53.21338114  034.18217372
111  53.21336903  034.18205702
111  53.21331986  034.18206919
111  53.21330482  034.18190986
111  53.21334630  034.18189792
111  53.21331892  034.18161606
111  53.21327698  034.18162392
111  53.21327092  034.18157015
111  53.21331420  034.18156010
111  53.21329266  034.18133172
111  53.21324855  034.18134170
111  53.21323735  034.18123872
111  53.21324600  034.18121120
111  53.21327996  034.18120118
111  53.21326608  034.18107714
111  53.21325761  034.18106683
111  53.21325121  034.18106827
111  53.21324984  034.18105706
111  53.21326375  034.18105345
111  53.21325815  034.18099756
111  53.21321474  034.18100806
111  53.21323220  034.18117838
111  53.21321745  034.18118425
111  53.21321558  034.18117441
111  53.21320032  034.18117924
111  53.21319450  034.18113540
111  53.21318075  034.18113606
111  53.21320117  034.18133507
111  53.21322337  034.18132861
111  53.21324714  034.18155130
111  53.21322409  034.18156044
111  53.21324717  034.18180620
111  53.21323472  034.18181050
111  53.21323595  034.18182598
111  53.21324850  034.18182276
111  53.21325250  034.18186633
111  53.21323992  034.18187003
111  53.21324137  034.18188602
111  53.21325282  034.18188303
111  53.21325754  034.18191084
111  53.21325064  034.18192884
111  53.21325954  034.18193920
111  53.21326103  034.18195551
111  53.21324717  034.18195916
111  53.21325874  034.18208666
113  53.21326366  034.18214076
110 1 0.00 0.0000 New Taxiway 6
111  53.21326825  034.18077072
111  53.21323309  034.18078225
111  53.21323811  034.18083665
111  53.21324345  034.18083910
111  53.21324726  034.18088586
111  53.21327594  034.18088029
111  53.21327121  034.18083992
113  53.21327650  034.18082964
110 1 0.00 0.0000 New Taxiway 4
111  53.21295663  034.18022456
111  53.21291204  034.18023610
111  53.21291812  034.18029238
113  53.21296350  034.18027723
110 1 0.00 0.0000 New Taxiway 3
111  53.21303485  034.18026043
111  53.21302946  034.18020459
111  53.21297995  034.18021824
113  53.21298648  034.18027152
110 1 0.00 0.0000 New Taxiway 2
111  53.21310234  034.18025256
111  53.21309581  034.18018629
111  53.21307774  034.18018987
111  53.21308289  034.18024928
113  53.21308471  034.18025651
110 1 0.00 0.0000 New Taxiway 1
111  53.21319891  034.18036374
111  53.21316006  034.18037215
111  53.21315287  034.18029646
111  53.21313056  034.18030127
111  53.21312733  034.18027243
111  53.21310574  034.18027844
111  53.21314639  034.18075120
111  53.21321114  034.18073258
111  53.21320755  034.18070435
113  53.21322913  034.18069774
111  53.21317469  034.18055964
111  53.21315440  034.18056325
111  53.21314490  034.18044935
113  53.21316433  034.18044358
110 1 0.00 0.0000 New Taxiway 44
111  53.21165510  034.18060976
111  53.21172864  034.18059031
112  53.21172864  034.18059031  53.21175247  034.18058969
111  53.21176789  034.18065755
111  53.21180406  034.18105925
111  53.21185815  034.18104760
111  53.21184937  034.18095279
111  53.21184132  034.18086575
111  53.21182066  034.18064251
112  53.21182066  034.18064251  53.21181917  034.18060022
111  53.21182509  034.18057036
111  53.21182509  034.18051484
113  53.21165145  034.18056264
110 1 0.00 0.0000 New Taxiway 43
111  53.21281711  034.17997337
111  53.21271567  034.18000247
111  53.21271924  034.18005545
113  53.21282202  034.18002933
110 1 0.00 0.0000 New Taxiway 42
111  53.21385403  034.17707725
112  53.21385403  034.17707725  53.21387446  034.17713685
111  53.21387900  034.17718610
111  53.21388173  034.17727799
111  53.21391212  034.17727053
111  53.21390285  034.17716048
112  53.21388263  034.17707651  53.21387073  034.17703332
113  53.21388263  034.17707651
110 2 0.00 171.3700 New Taxiway 41
111  53.21345296  034.17651983
111  53.21347059  034.17653187
112  53.21347059  034.17653187  53.21369967  034.17669528
111  53.21385403  034.17707725
111  53.21388263  034.17707651
112  53.21388263  034.17707651  53.21389452  034.17711969
111  53.21390285  034.17716048
111  53.21391212  034.17727053
111  53.21388173  034.17727799
111  53.21389022  034.17744589
111  53.21403666  034.17905987
112  53.21403666  034.17905987  53.21403248  034.17940301
112  53.21368417  034.17976089  53.21340426  034.17986620
111  53.21368417  034.17976089
111  53.21281711  034.17997337
111  53.21282202  034.18002933
111  53.21271924  034.18005545
111  53.21271567  034.18000247
111  53.21232724  034.18010153
111  53.21040789  034.18059099
111  53.21041375  034.18064966
111  53.21043182  034.18083055
111  53.21041773  034.18083640
111  53.21048029  034.18153853
111  53.21054155  034.18152260
111  53.21050456  034.18107309
111  53.21051337  034.18107144
111  53.21053783  034.18106686
111  53.21054780  034.18106499
111  53.21057815  034.18143122
111  53.21058048  034.18145932
111  53.21058479  034.18151135
111  53.21144564  034.18128742
111  53.21139094  034.18067763
111  53.21165510  034.18060976
111  53.21165145  034.18056264
111  53.21182509  034.18051484
111  53.21182509  034.18057036
111  53.21209055  034.18050856
111  53.21210333  034.18064169
112  53.21210333  034.18064169  53.21210708  034.18069230
111  53.21209537  034.18070527
111  53.21204749  034.18072401
111  53.21205896  034.18082803
111  53.21195342  034.18086250
112  53.21195342  034.18086250  53.21187149  034.18087991
111  53.21184132  034.18086575
111  53.21184937  034.18095279
111  53.21206077  034.18089640
111  53.21207343  034.18100883
111  53.21212650  034.18099155
111  53.21210364  034.18077908
111  53.21215759  034.18076454
111  53.21218232  034.18097758
111  53.21225246  034.18095824
111  53.21222350  034.18067564
111  53.21215207  034.18069068
111  53.21213534  034.18049619
111  53.21291812  034.18029238
111  53.21291204  034.18023610
111  53.21295663  034.18022456
111  53.21296350  034.18027723
111  53.21298648  034.18027152
111  53.21297995  034.18021824
111  53.21302946  034.18020459
111  53.21303485  034.18026043
111  53.21308289  034.18024928
111  53.21307774  034.18018987
111  53.21309581  034.18018629
111  53.21310234  034.18025256
111  53.21308471  034.18025651
111  53.21323472  034.18181050
111  53.21324717  034.18180620
111  53.21322409  034.18156044
111  53.21324714  034.18155130
111  53.21322337  034.18132861
111  53.21320117  034.18133507
111  53.21318075  034.18113606
111  53.21319450  034.18113540
111  53.21320032  034.18117924
111  53.21321558  034.18117441
111  53.21321745  034.18118425
111  53.21323220  034.18117838
111  53.21321474  034.18100806
111  53.21325815  034.18099756
111  53.21326375  034.18105345
111  53.21324984  034.18105706
111  53.21325121  034.18106827
111  53.21325761  034.18106683
111  53.21326608  034.18107714
111  53.21327996  034.18120118
111  53.21324600  034.18121120
111  53.21323735  034.18123872
111  53.21324855  034.18134170
111  53.21329266  034.18133172
111  53.21331420  034.18156010
111  53.21327092  034.18157015
111  53.21327698  034.18162392
111  53.21331892  034.18161606
111  53.21334630  034.18189792
111  53.21330482  034.18190986
111  53.21331986  034.18206919
111  53.21336903  034.18205702
111  53.21338114  034.18217372
111  53.21343427  034.18215839
111  53.21342177  034.18204387
111  53.21345846  034.18203475
111  53.21347195  034.18214915
111  53.21360303  034.18211503
111  53.21377071  034.18206752
111  53.21412997  034.18197518
111  53.21414044  034.18207702
111  53.21472199  034.18192712
111  53.21472345  034.18187806
111  53.21472517  034.18179933
111  53.21463644  034.18087502
111  53.21462352  034.18088892
111  53.21462693  034.18093950
111  53.21461941  034.18094078
111  53.21459692  034.18064637
111  53.21461356  034.18064485
111  53.21450387  034.17943236
112  53.21450387  034.17943236  53.21436587  034.17924966
111  53.21432498  034.17900359
111  53.21421923  034.17783550
111  53.21416656  034.17725367
111  53.21414565  034.17712024
112  53.21414565  034.17712024  53.21412997  034.17698890
112  53.21441727  034.17628935  53.21459475  034.17602013
111  53.21441727  034.17628935
111  53.21443521  034.17626302
111  53.21440432  034.17616723
113  53.21344141  034.17640450
110 2 0.00 171.3700 New Taxiway 40
111  53.22240625  034.17359532
111  53.22241718  034.17371474
111  53.22150045  034.17438119
111  53.22198264  034.17487111
111  53.22251436  034.17472449
111  53.22247706  034.17431927
111  53.22248978  034.17431554
111  53.22248451  034.17426422
111  53.22422461  034.17381986 102
111  53.22462916  034.17425839 102
111  53.22520835  034.17410686 102
111  53.22515200  034.17354510
111  53.22553778  034.17344479
111  53.22556298  034.17341344
111  53.22551740  034.17283032
111  53.22506584  034.17294013
113  53.22506280  034.17290896
110 3 0.00 0.0000 New Taxiway 60
111  53.21232724  034.18010153
111  53.21225364  034.17932344
111  53.21032701  034.17983519
113  53.21040789  034.18059099
110 1 0.00 0.0000 New Taxiway 48
111  53.21054780  034.18106499
111  53.21053783  034.18106686
111  53.21051337  034.18107144
111  53.21050456  034.18107309
111  53.21054155  034.18152260
111  53.21058479  034.18151135
111  53.21058048  034.18145932
113  53.21057815  034.18143122
130 Boundary
111  53.19573383  034.18062884
111  53.19566328  034.17993157
111  53.19514158  034.18006666
111  53.19529971  034.18147158
111  53.19579318  034.18134307
111  53.19577243  034.18101401
111  53.20018485  034.17991499
111  53.20030189  034.18085448
111  53.20306899  034.18015469
111  53.20329161  034.18268401
111  53.20342757  034.18265657
111  53.20373860  034.18589245
111  53.20466806  034.18570710
111  53.20485137  034.18734937
111  53.20575759  034.18712092
111  53.20568788  034.18662091
111  53.20738897  034.18622124
111  53.20832058  034.18611347
111  53.21216630  034.18514427
111  53.21206588  034.18412982
111  53.21266872  034.18395484
111  53.21265211  034.18384568
111  53.21318028  034.18369080
111  53.21313396  034.18296060
111  53.21433528  034.18260425
111  53.21430914  034.18229237
111  53.21598282  034.18185954
111  53.21552204  034.17701204
111  53.22072481  034.17585470
111  53.22073975  034.17570996
111  53.22230172  034.17529108
111  53.22258311  034.17579434
111  53.22427220  034.17477201
111  53.22607528  034.17432845
111  53.22625607  034.17379186
111  53.22767673  034.17346431
111  53.22775836  034.17258268
111  53.23270943  034.17133347
111  53.23272686  034.17194294
111  53.23322300  034.17190550
111  53.23318189  034.17056174
111  53.23269008  034.17058774
111  53.23269896  034.17098943
111  53.23179174  034.17126499
111  53.22770297  034.17222761
111  53.22757597  034.17187570
111  53.22756252  034.17123427
111  53.22588391  034.17086482
111  53.22580609  034.17041074
111  53.21484704  034.17318354
111  53.21461868  034.17090093
111  53.21412687  034.17102395
111  53.21423166  034.17210860
111  53.21375749  034.17223682
111  53.21388926  034.17341849
111  53.20696463  034.17527730
111  53.20672944  034.17517335
111  53.20646227  034.17482399
111  53.20276175  034.17576440
111  53.20226139  034.17646362
111  53.19997566  034.17704492
113  53.20018413  034.17951702
120 Linear Feature 25
111  53.21396943  034.17790272 4
115  53.21421923  034.17783550
120 Linear Feature 24
111  53.21234889  034.18038539 3
111  53.21291204  034.18023610 3
111  53.21295663  034.18022456 3
111  53.21297995  034.18021824 3
111  53.21302946  034.18020459 3
115  53.21305125  034.18019859
120 Linear Feature 23
111  53.21138764  034.18062664 3
111  53.21165145  034.18056264 3
111  53.21182509  034.18051484 3
115  53.21208086  034.18045098
120 Linear Feature 22
111  53.21271924  034.18005545 3
115  53.21137620  034.18039300
120 Linear Feature 21
112  53.21448943  034.17946485  53.21440116  034.17938181 3 102
112  53.21428329  034.17901387  53.21426526  034.17887580
111  53.21428329  034.17901387 3 102
111  53.21411413  034.17713052
112  53.21411413  034.17713052  53.21410664  034.17702390 3 102
111  53.21413019  034.17692464 3 102
111  53.21419628  034.17669687
112  53.21419628  034.17669687  53.21427434  034.17646199 3 102
116  53.21441727  034.17628935  53.21449461  034.17626592
120 Linear Feature 20
111  53.21391212  034.17727053 3 102
111  53.21396943  034.17790272 3 102
111  53.21407254  034.17904010
112  53.21407254  034.17904010  53.21408004  034.17914572 3 102
111  53.21405229  034.17929173 3 102
111  53.21400974  034.17947190
112  53.21400974  034.17947190  53.21397750  034.17959661 3 102
111  53.21389812  034.17966721 3 102
111  53.21376789  034.17978596 3
115  53.21282202  034.18002933
120 Linear Feature 19
112  53.21347059  034.17653187  53.21356083  034.17651947 3 102
111  53.21367085  034.17669166 3 102
111  53.21381378  034.17692003
112  53.21381378  034.17692003  53.21385367  034.17699182 3 102
115  53.21388263  034.17707651
120 Linear Feature 61
111  53.21211575  034.18053959 1
111  53.21210286  034.18041044
112  53.21210286  034.18041044  53.21209777  034.18034636 1
115  53.21213774  034.18031900
120 Linear Feature 59
112  53.21123858  034.18077207  53.21125297  034.18055822 1
115  53.21134538  034.18051962
120 Linear Feature 58
112  53.21123858  034.18077207  53.21118426  034.18057625 1
115  53.21108592  034.18058532
120 Linear Feature 57
111  53.21094675  034.18120347 1
115  53.21095582  034.18129862
120 Linear Feature 56
112  53.21091549  034.18087891  53.21090973  034.18065666 1
115  53.21102470  034.18060082
120 Linear Feature 55
112  53.21075287  034.18066965  53.21082545  034.18067211 1
112  53.21091549  034.18087891  53.21093077  034.18101507
111  53.21091549  034.18087891 1
115  53.21093066  034.18104154
120 Linear Feature 54
111  53.21111229  034.18104380 20
111  53.21120060  034.18088205 20
111  53.21124742  034.18087043 20
111  53.21129743  034.18085802 20
111  53.21139663  034.18095060 20
111  53.21141068  034.18109326 20
111  53.21132889  034.18124968 20
111  53.21124564  034.18127301 20
115  53.21112257  034.18115304
120 Linear Feature 53
111  53.21110911  034.18101018 20
111  53.21119687  034.18085254 20
111  53.21129418  034.18082819 20
111  53.21140589  034.18093536 20
111  53.21142267  034.18110776 20
111  53.21133754  034.18127104 20
111  53.21124311  034.18129557 20
115  53.21112522  034.18118115
120 Linear Feature 52
111  53.21051337  034.18107144 20
111  53.21054589  034.18101438 20
111  53.21064351  034.18099328 20
115  53.21075603  034.18110533
120 Linear Feature 51
111  53.21075864  034.18113424 20
111  53.21064544  034.18102181 20
111  53.21054964  034.18104776 20
115  53.21053783  034.18106686
120 Linear Feature 50
111  53.21057815  034.18143122 20
111  53.21068257  034.18140600 20
115  53.21076847  034.18124310
120 Linear Feature 49
111  53.21058048  034.18145932 20
111  53.21068732  034.18143483 20
115  53.21077125  034.18127384
120 Linear Feature 47
111  53.21082140  034.18076750
112  53.21082140  034.18076750  53.21076544  034.18079211 20
111  53.21076812  034.18087643 20
111  53.21080397  034.18128059
112  53.21080397  034.18128059  53.21082046  034.18136861 20
111  53.21087222  034.18136527 20
111  53.21104221  034.18132117
112  53.21104221  034.18132117  53.21110414  034.18129839 20
111  53.21109234  034.18117179 20
111  53.21105696  034.18081203
112  53.21105696  034.18081203  53.21104653  034.18072673 20
113  53.21099674  034.18072467 20
120 Linear Feature 46
111  53.21047882  034.18079863 20
111  53.21057235  034.18083347 20
111  53.21066624  034.18081064
112  53.21066624  034.18081064  53.21071948  034.18081125 20
111  53.21073962  034.18092357 22
111  53.21074186  034.18094828 22
111  53.21074829  034.18101961 20
111  53.21075603  034.18110533 20
111  53.21075864  034.18113424 20
111  53.21076847  034.18124310 20
111  53.21077125  034.18127384 22
111  53.21077715  034.18133923
112  53.21077715  034.18133923  53.21078258  034.18137816 22
112  53.21081012  034.18141171  53.21082401  034.18142367
111  53.21081012  034.18141171
112  53.21081012  034.18141171  53.21082885  034.18142784 20
111  53.21084801  034.18142646 20
111  53.21108443  034.18136772
112  53.21108443  034.18136772  53.21110145  034.18136189 20
112  53.21111899  034.18132566  53.21112577  034.18130599
111  53.21111899  034.18132566
112  53.21111899  034.18132566  53.21113300  034.18128501 22
111  53.21112998  034.18123107 22
111  53.21112522  034.18118115 20
111  53.21112257  034.18115304 20
111  53.21111229  034.18104380 20
111  53.21110911  034.18101018 20
111  53.21109008  034.18080877
112  53.21109008  034.18080877  53.21106789  034.18066819 20
111  53.21099096  034.18066676 20
111  53.21056993  034.18077580 20
115  53.21048104  034.18074051
120 Linear Feature 45
111  53.21365329  034.18059181 1
111  53.21350195  034.18063206
112  53.21350195  034.18063206  53.21336122  034.18063855 1
115  53.21333475  034.18041076
120 Linear Feature 44
111  53.21369866  034.18109853 1
111  53.21361837  034.18112015
112  53.21361837  034.18112015  53.21342981  034.18116427 1
115  53.21337209  034.18088311
120 Linear Feature 43
111  53.21404780  034.18100490 1
111  53.21415443  034.18097553
112  53.21415443  034.18097553  53.21431761  034.18089767 1
115  53.21431849  034.18062710
120 Linear Feature 42
112  53.21427480  034.18012568  53.21427768  034.18039841 1
111  53.21414494  034.18047047 1
115  53.21409026  034.18048428
120 Linear Feature 41
111  53.21385499  034.18032588 20
111  53.21396768  034.18043236 20
111  53.21398306  034.18058968 20
111  53.21389794  034.18074596 20
111  53.21379022  034.18077071 20
111  53.21367787  034.18066133 20
111  53.21366362  034.18050995 20
115  53.21374958  034.18035443
120 Linear Feature 40
111  53.21403350  034.18109777 20
111  53.21395052  034.18127871 20
111  53.21383958  034.18130538 20
111  53.21372907  034.18118139 20
111  53.21371051  034.18100550 20
111  53.21379771  034.18081952 20
111  53.21390001  034.18079789 20
113  53.21401700  034.18092332 20
120 Linear Feature 39
111  53.21365680  034.18224775 20
111  53.21364991  034.18216235
112  53.21364991  034.18216235  53.21364308  034.18210587 20
111  53.21360303  034.18211503 20
111  53.21347195  034.18214915 20
111  53.21343427  034.18215839 20
111  53.21338114  034.18217372 20
111  53.21332733  034.18218832 20
111  53.21330916  034.18219250 20
115  53.21326366  034.18214076
120 Linear Feature 38
112  53.21368418  034.18213681  53.21368239  034.18218987 22
115  53.21369247  034.18227694
120 Linear Feature 37
111  53.21360169  034.18051958 22
111  53.21368134  034.18133826 22
111  53.21363792  034.18163466 22
115  53.21367982  034.18203869
120 Linear Feature 36
111  53.21392456  034.18197610 20
111  53.21374298  034.18180155 20
111  53.21373338  034.18170421 20
111  53.21372342  034.18160322 20
111  53.21386448  034.18135081 20
111  53.21400910  034.18131333 20
115  53.21418480  034.18148634
120 Linear Feature 35
111  53.21420516  034.18168726 20
115  53.21407328  034.18193758
120 Linear Feature 34
111  53.21369216  034.18061288 1
115  53.21369642  034.18065641
120 Linear Feature 34
111  53.21405080  034.18125929 20
111  53.21405302  034.18128194 20
115  53.21405523  034.18130458
120 Linear Feature 34
111  53.21069694  034.18093533 20
111  53.21069905  034.18095800 20
115  53.21070116  034.18098067
120 Linear Feature 34
111  53.21397489  034.18073149 20
111  53.21397710  034.18075413 20
115  53.21397932  034.18077678
120 Linear Feature 34
111  53.21371457  034.18079288 20
111  53.21371678  034.18081552 20
115  53.21371900  034.18083817
120 Linear Feature 34
111  53.21375607  034.18133351 20
111  53.21375829  034.18135616 20
115  53.21376051  034.18137880
120 Linear Feature 34
111  53.21123218  034.18090281 1
115  53.21120607  034.18090951
120 Linear Feature 34
111  53.21089762  034.18089765 1
115  53.21087151  034.18090435
120 Linear Feature 34
111  53.21057922  034.18107097 1
115  53.21055311  034.18107767
120 Linear Feature 34
111  53.21374179  034.18111994 1
115  53.21374605  034.18116347
120 Linear Feature 34
111  53.21375198  034.18173388 1
115  53.21375623  034.18177741
120 Linear Feature 34
111  53.21396065  034.18054090 1
115  53.21396490  034.18058443
120 Linear Feature 34
111  53.21401028  034.18104796 1
115  53.21401454  034.18109149
120 Linear Feature 34
111  53.21417619  034.18162331 1
115  53.21418045  034.18166684
120 Linear Feature 34
111  53.21368158  034.18050477 1
115  53.21368584  034.18054829
120 Linear Feature 34
111  53.21129702  034.18088617 1
115  53.21127091  034.18089287
120 Linear Feature 34
111  53.21096246  034.18088101 1
115  53.21093635  034.18088771
120 Linear Feature 34
111  53.21064406  034.18105434 1
115  53.21061795  034.18106104
120 Linear Feature 34
111  53.21373121  034.18101182 1
115  53.21373547  034.18105535
120 Linear Feature 34
111  53.21374140  034.18162577 1
115  53.21374566  034.18166929
120 Linear Feature 34
111  53.21395007  034.18043278 1
115  53.21395433  034.18047631
120 Linear Feature 34
111  53.21399970  034.18093984 1
115  53.21400396  034.18098337
120 Linear Feature 34
111  53.21416561  034.18151519 1
115  53.21416987  034.18155872
120 Linear Feature 33
111  53.21368900  034.18058059 1
111  53.21372412  034.18057103 1
115  53.21379704  034.18055117
120 Linear Feature 33
111  53.21411856  034.18126732 22
115  53.21405302  034.18128194
120 Linear Feature 33
111  53.21074186  034.18094828 22
115  53.21069905  034.18095800
120 Linear Feature 33
111  53.21402996  034.18074067 22
115  53.21397710  034.18075413
120 Linear Feature 33
111  53.21366428  034.18083071 22
115  53.21371678  034.18081552
120 Linear Feature 33
111  53.21370977  034.18137015 22
115  53.21375829  034.18135616
120 Linear Feature 33
111  53.21124742  034.18087043 1
111  53.21125025  034.18089845 1
115  53.21126522  034.18104671
120 Linear Feature 33
111  53.21059859  034.18106600 1
115  53.21061226  034.18121487
120 Linear Feature 33
111  53.21373863  034.18108765 1
111  53.21377255  034.18107841 1
115  53.21384667  034.18105823
120 Linear Feature 33
111  53.21374882  034.18170159 1
111  53.21379983  034.18168770 1
115  53.21385686  034.18167217
120 Linear Feature 33
112  53.21351555  034.18004246  53.21337326  034.18013084 1
112  53.21333475  034.18041076  53.21332835  034.18051116
111  53.21333475  034.18041076
112  53.21333475  034.18041076  53.21333198  034.18045422 1
111  53.21333402  034.18048286 1
111  53.21337209  034.18088311 1
111  53.21341662  034.18135126
112  53.21341662  034.18135126  53.21350439  034.18176024 1
115  53.21373338  034.18170421
120 Linear Feature 33
111  53.21384945  034.18053802 1
115  53.21395749  034.18050861
120 Linear Feature 33
111  53.21389908  034.18104508 1
115  53.21400712  034.18101567
120 Linear Feature 33
111  53.21406499  034.18162043 1
115  53.21417303  034.18159101
120 Linear Feature 32
111  53.21421397  034.18177430
112  53.21421397  034.18177430  53.21422222  034.18189403 20
111  53.21414583  034.18191879 20
111  53.21407328  034.18193758 20
111  53.21392456  034.18197610 20
111  53.21377537  034.18201475
112  53.21377537  034.18201475  53.21371742  034.18202726 20
111  53.21369344  034.18188813 20
111  53.21366869  034.18162826 20
111  53.21370977  034.18137015 20
111  53.21371502  034.18133715 20
111  53.21366857  034.18087354 22
111  53.21366428  034.18083071 22
111  53.21365858  034.18077382 20
111  53.21363330  034.18052155
112  53.21363330  034.18052155  53.21362719  034.18038639 20
