I
1100 Generated by WorldEditor 1.6.1r1

1    652 0 0 0B1 BETHEL RGNL
111  44.42168562 -070.80557510 1
111  44.42164954 -070.80510878 1
112  44.42163819 -070.80504092  44.42163097 -070.80501205 1
115  44.42161757 -070.80496874
120 Linear Feature 20
111  44.42206920 -070.80424254 1
112  44.42198465 -070.80425120  44.42194753 -070.80426853 1
111  44.42193103 -070.80429452 1
111  44.42166516 -070.80456438 1
112  44.42158251 -070.80474640  44.42155880 -070.80486768 1
111  44.42161757 -070.80496874 1
115  44.42180420 -070.80533544
120 Linear Feature 19
111  44.42222853 -070.80750026 1
112  44.42217821 -070.80767069  44.42213491 -070.80774432 1
115  44.42204199 -070.80777226
120 Linear Feature 18
111  44.42218428 -070.80696319 1
115  44.42222152 -070.80742237
120 Linear Feature 17
111  44.42234514 -070.80771682 1
112  44.42227411 -070.80769668  44.42223905 -070.80766347 1
111  44.42223699 -070.80759417 1
111  44.42222853 -070.80750026 1
111  44.42222152 -070.80742237 1
112  44.42225967 -070.80729532  44.42230814 -070.80723902 1
115  44.42236988 -070.80730969
120 Linear Feature 16
111  44.42237483 -070.80508520 1
111  44.42208316 -070.80537832 1
111  44.42205169 -070.80541136 1
111  44.42179836 -070.80566706 1
111  44.42175863 -070.80570716 1
112  44.42167325 -070.80581977  44.42163985 -070.80588387 1
111  44.42165346 -070.80599821 1
111  44.42178833 -070.80751932 1
112  44.42188484 -070.80772375  44.42196898 -070.80779825 1
111  44.42204199 -070.80777226 1
111  44.42234514 -070.80771682 1
112  44.42239587 -070.80767178  44.42242061 -070.80763193 1
111  44.42241319 -070.80757995 1
111  44.42239463 -070.80738072 1
112  44.42236988 -070.80730969  44.42234761 -070.80727157
111  44.42236988 -070.80730969
112  44.42236988 -070.80730969  44.42235256 -070.80728197 1
111  44.42233029 -070.80724732 1
111  44.42222016 -070.80707754 1
112  44.42219913 -070.80702903  44.42218799 -070.80700477 1
111  44.42218428 -070.80696319 1
111  44.42210014 -070.80599300 1
112  44.42208777 -070.80592717  44.42207787 -070.80589425 1
111  44.42205807 -070.80583708 1
111  44.42202837 -070.80576432 1
112  44.42199868 -070.80559800  44.42200115 -070.80550271 1
115  44.42205169 -070.80541136
120 Linear Feature 15
111  44.42296381 -070.80578339 1
111  44.42263963 -070.80516143 1
112  44.42251589 -070.80505055  44.42244041 -070.80502976 1
111  44.42237360 -070.80508347 1
112  44.42243423 -070.80492235  44.42244784 -070.80481493 1
111  44.42240824 -070.80472311 1
115  44.42219542 -070.80431944
14  44.42144514 -070.80652593  82.02 0 TWR
1300  44.42141302 -070.80523081   7.35 hangar turboprops|props Hangar 03
1301 A none 
1300  44.42145014 -070.80562581   7.35 hangar turboprops|props Hangar 02
1301 A none 
1300  44.42146870 -070.80609531   7.35 hangar turboprops|props Hangar 01
1301 A none 
1300  44.42196095 -070.80748903 185.91 tie_down turboprops|props GA 18
1301 A general_aviation 
1300  44.42194651 -070.80731578 185.91 tie_down turboprops|props GA 17
1301 A general_aviation 
1300  44.42192692 -070.80714831 185.91 tie_down turboprops|props GA 16
1301 A general_aviation 
1300  44.42191558 -070.80697939 185.91 tie_down turboprops|props GA 15
1301 A general_aviation 
1300  44.42189598 -070.80681192 185.91 tie_down turboprops|props GA 14
1301 A general_aviation 
1300  44.42188258 -070.80663578 185.91 tie_down turboprops|props GA 13
1301 A general_aviation 
1300  44.42191932 -070.80604977   6.28 tie_down turboprops|props GA 12
1301 A general_aviation 
1300  44.42194581 -070.80632347   6.28 tie_down turboprops|props GA 11
1301 A general_aviation 
1300  44.42196598 -070.80654137   6.28 tie_down turboprops|props GA 10
1301 A general_aviation 
1300  44.42198329 -070.80671098   6.28 tie_down turboprops|props GA 09
1301 A general_aviation 
1300  44.42200059 -070.80688476   6.28 tie_down turboprops|props GA 08
1301 A general_aviation 
1300  44.42201432 -070.80704517   6.28 tie_down turboprops|props GA 07
1301 A general_aviation 
1300  44.42203341 -070.80721812   6.28 tie_down turboprops|props GA 06
1301 A general_aviation 
1300  44.42204773 -070.80738675   6.28 tie_down turboprops|props GA 05
1301 A general_aviation 
1300  44.42234160 -070.80681968 -171.14 tie_down turboprops|props GA 04
1301 A general_aviation 
1300  44.42232269 -070.80665245 -171.14 tie_down turboprops|props GA 03
1301 A general_aviation 
1300  44.42230895 -070.80648161 -171.14 tie_down turboprops|props GA 02
1301 A general_aviation 
1300  44.42229434 -070.80631558 -171.14 tie_down turboprops|props GA 01
1301 A general_aviation 
18  44.42551066 -070.80945265 1 BCN
19  44.42294815 -070.80760727 1 WS
56 12835 Portland Departure
55 12835 Portland Approach
51 12290 Bethel Unicom
99
