I
1050 Generated by WorldEditor 2.1.0r1

1    694 1 0 LYKV Morava
1302 city Kraljevo
111  43.82301523  020.58274254
111  43.82304571  020.58280717
111  43.82306006  020.58286931
111  43.82307082  020.58292648
111  43.82306903  020.58301846
111  43.82304213  020.58312783
111  43.82301523  020.58318997
111  43.82288740  020.58334949
113  43.81606682  020.59186097
111  43.81217704  020.59669883
111  43.81211678  020.59675251
111  43.81203715  020.59677637
111  43.81198120  020.59676743
111  43.81193385  020.59675251
111  43.81189941  020.59672866
111  43.81183915  020.59668690
111  43.81148454  020.59613460
111  43.81109235  020.59552378
111  43.81105576  020.59544624
111  43.81104070  020.59538063
111  43.81103639  020.59527923
111  43.81104931  020.59519573
111  43.81107083  020.59511819
111  43.81109881  020.59505556
111  43.81447117  020.59086867
111  43.81451242  020.59084133
111  43.81458954  020.59080156
111  43.81465769  020.59079162
111  43.81470791  020.59080653
111  43.81475992  020.59083387
111  43.81480834  020.59087116
111  43.81501969  020.59118937
111  43.81535514  020.59169443
111  43.81550526  020.59192047
111  43.81557595  020.59202689
111  43.81559926  020.59208157
111  43.81561720  020.59214868
111  43.81562796  020.59221330
111  43.81562078  020.59229283
111  43.81561002  020.59236243
111  43.81558850  020.59243202
111  43.81553290  020.59252150
111  43.81550186  020.59256014
113  43.81546858  020.59260157
111  43.81581779  020.59447189
111  43.81582675  020.59451125
111  43.81582078  020.59455060
111  43.81581330  020.59457753
111  43.81579985  020.59460445
111  43.81542173  020.59507669
111  43.81538735  020.59509326
111  43.81536344  020.59509948
111  43.81532907  020.59508705
111  43.81529469  020.59506427
111  43.81522295  020.59496070
111  43.81521099  020.59493378
111  43.81520352  020.59488200
111  43.81520801  020.59483229
111  43.81523192  020.59478465
111  43.81563246  020.59428341
111  43.81566833  020.59427098
111  43.81569822  020.59428134
111  43.81572064  020.59430205
113  43.81580732  020.59443668
111  43.81622160  020.59315827
111  43.81622658  020.59321523
111  43.81622285  020.59329118
111  43.81620541  020.59336195
111  43.81617427  020.59342926
111  43.81613296  020.59348222
111  43.81610036  020.59347621
111  43.81605194  020.59341212
111  43.81603778  020.59335830
111  43.81607695  020.59329740
111  43.81597109  020.59312997
111  43.81592445  020.59312456
111  43.81584384  020.59324117
111  43.81583639  020.59330859
111  43.81594226  020.59347601
111  43.81598415  020.59343149
111  43.81601936  020.59345156
111  43.81606633  020.59352326
111  43.81606915  020.59356163
111  43.81584197  020.59384278
111  43.81581249  020.59384046
111  43.81575894  020.59376279
111  43.81575888  020.59371923
111  43.81579050  020.59367505
111  43.81578439  020.59362839
111  43.81571707  020.59361759
111  43.81565393  020.59369333
111  43.81565643  020.59375833
111  43.81564517  020.59378274
111  43.81567827  020.59382217
111  43.81570035  020.59379858
111  43.81572375  020.59380454
111  43.81577730  020.59388221
111  43.81577470  020.59392649
111  43.81562328  020.59411493
111  43.81560128  020.59411364
111  43.81553742  020.59401554
111  43.81554038  020.59396560
111  43.81547686  020.59387067
111  43.81540994  020.59395611
111  43.81547346  020.59405104
111  43.81550889  020.59404833
111  43.81557443  020.59414640
111  43.81557401  020.59417623
111  43.81542392  020.59436301
111  43.81539613  020.59435276
111  43.81536963  020.59431517
111  43.81534749  020.59434739
111  43.81537073  020.59438749
111  43.81537465  020.59442432
111  43.81482148  020.59511268
111  43.81479343  020.59511222
111  43.81472952  020.59502014
111  43.81473728  020.59496453
111  43.81468745  020.59488049
111  43.81461445  020.59496808
111  43.81467039  020.59506162
111  43.81470354  020.59504936
111  43.81477064  020.59515028
111  43.81476321  020.59518519
111  43.81441990  020.59561549
111  43.81439318  020.59560767
111  43.81433313  020.59551623
111  43.81433048  020.59546946
111  43.81428233  020.59538437
111  43.81421301  020.59546676
111  43.81426302  020.59554846
111  43.81430699  020.59554977
111  43.81436716  020.59564207
111  43.81437073  020.59567360
111  43.81421947  020.59586183
111  43.81419799  020.59586640
111  43.81413893  020.59575889
111  43.81414096  020.59571339
111  43.81407819  020.59561604
111  43.81400878  020.59570258
111  43.81407155  020.59579993
111  43.81410605  020.59579656
111  43.81416614  020.59589930
111  43.81416658  020.59592764
111  43.81276916  020.59766659
111  43.81273180  020.59769075
111  43.81267949  020.59771491
111  43.81263216  020.59772354
111  43.81256864  020.59771491
111  43.81253502  020.59770283
111  43.81250014  020.59768902
111  43.81245904  020.59765105
111  43.81223610  020.59730241
111  43.81223984  020.59729551
111  43.81221120  020.59722302
111  43.81219750  020.59716434
111  43.81219750  020.59709012
111  43.81219874  020.59704007
111  43.81221120  020.59697794
111  43.81222365  020.59693134
111  43.81224109  020.59688992
111  43.81227347  020.59684159
111  43.81555729  020.59274113
111  43.81559374  020.59269561
111  43.81563320  020.59265833
111  43.81567983  020.59262353
111  43.81572825  020.59261110
111  43.81577488  020.59260613
111  43.81582510  020.59261110
111  43.81586994  020.59262602
111  43.81590760  020.59266081
111  43.81595244  020.59270555
111  43.81598533  020.59275742
113  43.81619994  020.59309577
111  43.81505453  020.59499976
111  43.81507694  020.59498940
111  43.81510808  020.59498250
111  43.81513548  020.59498940
111  43.81515416  020.59499976
111  43.81517160  020.59501702
111  43.81543066  020.59541746
111  43.81546937  020.59536847
111  43.81567861  020.59570332
111  43.81585528  020.59547977
111  43.81564604  020.59514492
111  43.81566594  020.59511975
111  43.81587144  020.59545287
111  43.81607639  020.59519353
111  43.81587089  020.59486041
111  43.81594628  020.59476501
111  43.81597991  020.59474257
111  43.81599859  020.59474603
111  43.81602101  020.59476156
111  43.81644945  020.59542436
111  43.81647436  020.59546751
111  43.81649179  020.59552447
111  43.81649179  020.59558316
111  43.81648806  020.59564530
111  43.81647809  020.59569880
111  43.81645692  020.59575231
111  43.81467839  020.59795127
111  43.81465847  020.59797025
111  43.81462359  020.59799269
111  43.81458374  020.59801340
111  43.81454513  020.59801858
111  43.81450652  020.59802376
111  43.81447165  020.59801513
111  43.81377917  020.59777694
111  43.81375550  020.59776313
111  43.81374554  020.59772516
111  43.81374180  020.59769409
111  43.81374928  020.59766820
111  43.81432966  020.59691913
111  43.81436080  020.59686562
111  43.81433838  020.59682420
111  43.81431347  020.59685354
111  43.81429728  020.59685872
111  43.81305057  020.59840691
111  43.81303064  020.59842244
111  43.81300324  020.59842935
111  43.81298207  020.59842244
111  43.81274045  020.59812040
111  43.81274294  020.59810832
111  43.81271927  020.59804446
111  43.81271180  020.59799786
111  43.81271180  020.59794953
111  43.81272675  020.59788912
111  43.81275041  020.59784943
111  43.81277657  020.59782008
111  43.81280770  020.59779592
111  43.81284133  020.59775450
111  43.81371817  020.59666311
111  43.81376148  020.59665779
111  43.81378606  020.59662489
111  43.81380471  020.59662601
111  43.81386610  020.59671638
111  43.81380460  020.59680037
111  43.81389455  020.59693802
111  43.81418275  020.59657936
113  43.81400967  020.59630028
111  43.81653155  020.59509172
111  43.81646131  020.59518078
111  43.81644188  020.59519321
111  43.81641647  020.59519321
111  43.81639853  020.59518907
111  43.81637014  020.59516835
111  43.81628644  020.59502544
111  43.81628495  020.59500058
111  43.81629093  020.59497780
111  43.81638060  020.59487009
111  43.81640003  020.59486181
111  43.81641796  020.59487631
113  43.81653155  020.59505444
111  43.81675723  020.59427150
111  43.81658386  020.59401259
111  43.81658386  020.59398152
111  43.81659731  020.59396702
111  43.81661973  020.59395667
111  43.81663467  020.59396702
111  43.81697394  020.59447863
111  43.81697543  020.59452005
111  43.81696946  020.59455112
111  43.81687279  020.59467601
111  43.81684274  020.59466673
111  43.81681733  020.59462945
111  43.81667083  020.59482475
111  43.81669624  020.59486617
111  43.81669957  020.59489982
111  43.81659432  020.59503580
111  43.81657190  020.59503787
111  43.81655845  020.59502337
111  43.81639555  020.59475320
111  43.81637163  020.59478103
111  43.81637313  020.59481210
111  43.81636117  020.59484317
111  43.81627000  020.59495709
111  43.81624908  020.59496123
111  43.81623264  020.59495294
111  43.81607720  020.59471268
111  43.81606375  020.59468575
111  43.81606076  020.59465883
111  43.81606973  020.59462569
111  43.81619527  020.59447863
111  43.81624908  020.59451591
113  43.81637612  020.59472096
110 2 0.00 175.0000 New Taxiway 17
111  43.81805909  020.59487750
111  43.81816741  020.59455980
111  43.81804713  020.59448635
113  43.81793881  020.59480404
110 2 0.00 175.0000 New Taxiway 17
111  43.81884928  020.59533760
111  43.81895760  020.59501990
111  43.81883732  020.59494644
113  43.81872900  020.59526415
110 2 0.00 175.0000 New Taxiway 17
111  43.82499057  020.57517506
111  43.82521875  020.57532823
111  43.82527290  020.57516222
113  43.82504471  020.57500904
110 2 0.00 175.0000 New Taxiway 17
111  43.82545411  020.57500174
111  43.82570535  020.57495456
111  43.82568427  020.57477473
113  43.82543303  020.57482191
110 2 0.00 175.0000 New Taxiway 17
111  43.82544497  020.57376873
111  43.82569849  020.57376443
111  43.82569341  020.57358237
113  43.82543989  020.57358668
110 2 0.00 175.0000 New Taxiway 17
111  43.82497120  020.57414260
111  43.82522472  020.57413830
111  43.82521964  020.57395624
113  43.82496612  020.57396055
110 2 0.00 175.0000 New Taxiway 17
111  43.82360991  020.57612657
111  43.82386259  020.57609774
111  43.82384835  020.57591662
113  43.82359566  020.57594546
110 2 0.00 175.0000 New Taxiway 17
111  43.82363895  020.57737180
111  43.82389164  020.57734297
111  43.82387740  020.57716186
113  43.82362471  020.57719069
110 2 0.00 175.0000 New Taxiway 17
111  43.82314903  020.57657569
111  43.82340224  020.57655791
111  43.82339212  020.57637626
113  43.82313891  020.57639405
110 2 0.00 175.0000 New Taxiway 17
111  43.82313145  020.57771543
111  43.82338453  020.57773653
111  43.82338895  020.57755445
113  43.82313587  020.57753335
110 2 0.00 175.0000 New Taxiway 17
111  43.81872940  020.59461167
111  43.81884698  020.59430036
111  43.81872896  020.59422017
113  43.81861138  020.59453149
110 2 0.00 175.0000 New Taxiway 17
111  43.81791328  020.59409885
111  43.81803086  020.59378754
111  43.81791283  020.59370736
113  43.81779526  020.59401867
110 2 0.00 175.0000 New Taxiway 17
111  43.80968445  020.59448788
111  43.80976217  020.59415346
111  43.80963604  020.59410223
113  43.80955832  020.59443665
110 2 0.00 175.0000 New Taxiway 17
111  43.80921069  020.59494791
111  43.80928841  020.59461349
111  43.80916227  020.59456226
113  43.80908455  020.59489668
110 2 0.00 175.0000 New Taxiway 17
111  43.80848693  020.59461406
111  43.80857819  020.59428628
111  43.80845435  020.59422523
113  43.80836309  020.59455301
110 2 0.00 175.0000 New Taxiway 17
111  43.80890119  020.59415317
111  43.80899245  020.59382539
111  43.80886861  020.59376434
113  43.80877735  020.59409212
110 1 0.00 175.0000 New Taxiway 26
111  43.82371548  020.58294873
111  43.82369683  020.58310986
111  43.82377810  020.58311945
113  43.82378638  020.58295592
110 1 0.00 175.0000 New Taxiway 25
111  43.81066376  020.59510104
111  43.81020339  020.59566146
111  43.81048387  020.59612610
111  43.81069469  020.59589358
111  43.81077101  020.59546508
113  43.81084845  020.59537565
110 1 0.00 175.0000 New Taxiway 23
111  43.82495076  020.58262163 20
111  43.82440783  020.58178522
112  43.82440783  020.58178522  43.82438535  020.58175167 20
111  43.82440628  020.58170463
111  43.82430666  020.58182897 20
112  43.82436806  020.58184274  43.82439054  020.58187629
111  43.82436806  020.58184274 20
111  43.82491099  020.58267436
114  43.82492931  020.58265008  43.82491930  020.58261402
110 1 0.00 175.0000 New Taxiway 22
111  43.82563197  020.57712614
112  43.82563197  020.57712614  43.82558425  020.57709738
111  43.82554943  020.57705544
111  43.82531717  020.57734533
112  43.82559087  020.57735919  43.82575686  020.57745985
111  43.82559087  020.57735919
111  43.82560457  020.57734365
113  43.82554479  020.57725216
110 1 0.00 175.0000 New Taxiway 21
111  43.82726808  020.58086507
111  43.82706662  020.58111194
111  43.82715307  020.58123897
113  43.82735453  020.58099210
110 1 0.00 175.0000 New Taxiway 21
111  43.82736687  020.58074402
111  43.82734172  020.58077483
111  43.82742818  020.58090186
113  43.82745332  020.58087104
110 1 0.00 175.0000 New Taxiway 21
111  43.82743236  020.58066377
111  43.82740321  020.58069949
111  43.82748966  020.58082651
113  43.82751881  020.58079079
110 1 0.00 175.0000 New Taxiway 21
111  43.82768030  020.58035994
111  43.82763159  020.58041962
111  43.82771978  020.58055144
113  43.82776848  020.58049176
110 1 0.00 175.0000 New Taxiway 20
111  43.82714660  020.57971115
112  43.82714020  020.58002528  43.82705720  020.58015471
111  43.82714020  020.58002528
113  43.82725551  020.57988047
110 1 0.00 175.0000 New Taxiway 19
111  43.82647142  020.57824653
111  43.82647017  020.57831213
113  43.82649135  020.57828278
110 1 0.00 175.0000 New Taxiway 18
111  43.82539339  020.57677702
111  43.82537674  020.57567342
111  43.82537050  020.57511055
111  43.82539420  020.57502070
111  43.82545411  020.57500174
111  43.82543303  020.57482191
111  43.82538806  020.57483655
111  43.82536740  020.57483099
111  43.82535655  020.57385229
111  43.82538159  020.57379339
111  43.82544497  020.57376873
111  43.82543989  020.57358668
111  43.82536582  020.57360267
111  43.82535356  020.57358273
111  43.82535241  020.57347908
112  43.82535241  020.57347908  43.82534359  020.57314316
112  43.82487570  020.57317016  43.82473040  020.57335254
111  43.82487570  020.57317016
111  43.82353273  020.57485088
112  43.82353273  020.57485088  43.82342795  020.57497981
111  43.82344143  020.57520748
111  43.82346021  020.57627862
111  43.82339212  020.57637626
111  43.82340224  020.57655791
111  43.82346638  020.57663089
111  43.82348221  020.57753441
111  43.82346543  020.57759911
111  43.82342787  020.57759024
111  43.82338895  020.57755445
111  43.82338453  020.57773653
111  43.82346261  020.57777639
111  43.82348717  020.57781719
111  43.82348759  020.57803420
111  43.82348971  020.57912082
111  43.82368568  020.57887666
112  43.82358460  020.57886555  43.82354518  020.57882529
111  43.82354103  020.57878503
111  43.82353531  020.57803221
111  43.82353078  020.57743618
111  43.82358876  020.57737980
111  43.82363895  020.57737180
111  43.82362471  020.57719069
111  43.82357613  020.57721324
111  43.82352704  020.57718450
111  43.82351359  020.57627857
111  43.82355017  020.57616376
111  43.82360991  020.57612657
111  43.82359566  020.57594546
111  43.82354412  020.57595992
111  43.82350818  020.57591438
111  43.82349123  020.57519311
112  43.82355970  020.57492853  43.82364062  020.57482452
111  43.82355970  020.57492853
111  43.82493951  020.57322025
112  43.82493951  020.57322025  43.82504723  020.57308524
112  43.82529656  020.57348052  43.82529863  020.57371922
111  43.82529656  020.57348052
111  43.82529833  020.57363062
111  43.82528917  020.57367461
111  43.82528977  020.57388628
111  43.82521964  020.57395624
111  43.82522472  020.57413830
111  43.82529066  020.57420185
111  43.82529453  020.57452933
111  43.82530927  020.57455532
111  43.82531589  020.57511850
111  43.82529610  020.57516445
111  43.82527290  020.57516222
111  43.82521875  020.57532823
111  43.82529971  020.57538813
111  43.82530116  020.57547805
111  43.82532053  020.57550598
111  43.82532252  020.57567630
111  43.82533788  020.57677488
111  43.82532383  020.57683565
113  43.82536291  020.57678696
110 1 0.00 175.0000 New Taxiway 14
111  43.81672901  020.59345247
111  43.81667468  020.59343371
111  43.81663507  020.59337588
111  43.81664191  020.59334120
111  43.81677687  020.59319914
111  43.81674051  020.59313575
111  43.81658622  020.59331227
111  43.81655152  020.59330906
111  43.81650029  020.59324239
111  43.81647638  020.59327760
111  43.81645994  020.59325482
111  43.81643602  020.59328796
111  43.81664326  020.59358205
111  43.81669041  020.59352322
111  43.81673363  020.59353058
111  43.81789083  020.59427755
111  43.81796641  020.59443637
111  43.81804713  020.59448635
111  43.81816741  020.59455980
111  43.81824515  020.59452190
111  43.81881759  020.59487817
111  43.81883732  020.59494644
111  43.81895760  020.59501990
111  43.81898027  020.59498337
111  43.81907821  020.59504670
112  43.81912323  020.59510742  43.81913504  020.59513579
111  43.81912323  020.59510742
111  43.81919861  020.59529060
112  43.81919861  020.59529060  43.81926486  020.59544792
112  43.81947389  020.59528516  43.81953999  020.59514227
112  43.81929751  020.59495836  43.81915791  020.59498893
111  43.81916258  020.59498577
111  43.81910622  020.59496727
111  43.81872294  020.59472233
111  43.81871998  020.59463783
111  43.81872940  020.59461167
111  43.81861138  020.59453149
111  43.81858852  020.59458232
111  43.81853718  020.59461536
111  43.81809284  020.59434180
111  43.81809026  020.59429041
111  43.81793860  020.59419378
111  43.81794379  020.59411709
111  43.81791328  020.59409885
111  43.81779526  020.59401867
111  43.81776609  020.59400385
111  43.81773048  020.59410611
111  43.81734070  020.59385773
111  43.81734431  020.59380238
111  43.81727789  020.59376006
113  43.81724041  020.59377834
112  43.81918866  020.59504700  43.81920761  020.59504648
111  43.81918866  020.59504700
111  43.81931197  020.59501947
112  43.81931197  020.59501947  43.81940967  020.59500129
112  43.81943067  020.59525096  43.81937980  020.59535638
112  43.81923814  020.59525763  43.81918541  020.59514109
111  43.81923814  020.59525763
111  43.81917085  020.59509609
114  43.81917085  020.59509609  43.81916114  020.59507616
110 1 0.00 175.0000 New Taxiway 14
111  43.81066376  020.59510104
111  43.81072589  020.59502362
111  43.81071665  020.59501523
111  43.81065337  020.59500833
111  43.81016025  020.59479602
111  43.80969189  020.59459437
111  43.80967469  020.59452727
111  43.80968445  020.59448788
111  43.80955832  020.59443665
111  43.80954154  020.59449050
111  43.80950522  020.59451114
111  43.80927196  020.59441013
111  43.80921320  020.59441876
111  43.80890924  020.59427615
111  43.80889921  020.59424472
111  43.80888911  020.59419295
111  43.80890119  020.59415317
111  43.80877735  020.59409212
111  43.80876203  020.59414621
111  43.80873917  020.59417505
111  43.80833917  020.59400093
112  43.80828874  020.59394901  43.80827433  020.59392306
111  43.80828874  020.59394901
111  43.80819652  020.59378130
112  43.80819652  020.59378130  43.80811583  020.59363754
112  43.80792420  020.59383720  43.80787232  020.59399094
112  43.80813024  020.59412871  43.80826569  020.59407280
111  43.80826136  020.59407680
111  43.80831900  020.59408478
111  43.80842041  020.59413168
111  43.80845498  020.59417243
111  43.80845435  020.59422523
111  43.80857819  020.59428628
111  43.80864056  020.59423349
111  43.80872931  020.59427671
111  43.80878735  020.59432732
111  43.80898112  020.59441813
111  43.80900294  020.59440998
111  43.80912952  020.59446673
111  43.80915052  020.59452273
111  43.80916227  020.59456226
111  43.80928841  020.59461349
111  43.80933949  020.59456089
111  43.80979613  020.59475932
111  43.80980816  020.59473314
113  43.81013888  020.59487535
112  43.80822967  020.59402089  43.80821093  020.59402489
111  43.80822967  020.59402089
111  43.80811007  020.59407081
112  43.80811007  020.59407081  43.80801497  020.59410675
112  43.80797030  020.59386316  43.80801065  020.59374935
112  43.80816050  020.59382123  43.80822390  020.59392705
111  43.80816050  020.59382123
111  43.80824263  020.59396898
114  43.80824263  020.59396898  43.80825416  020.59398695
110 3 0.00 175.0000 New Taxiway 16
112  43.81917085  020.59509609  43.81918055  020.59511602
111  43.81917085  020.59509609
111  43.81923814  020.59525763
112  43.81923814  020.59525763  43.81929087  020.59537417
112  43.81943067  020.59525096  43.81948153  020.59514555
112  43.81931197  020.59501947  43.81921427  020.59503764
111  43.81931197  020.59501947
111  43.81918866  020.59504700
114  43.81918866  020.59504700  43.81916971  020.59504752
110 3 0.00 175.0000 New Taxiway 16
112  43.80824263  020.59396898  43.80823111  020.59395101
111  43.80824263  020.59396898
111  43.80816050  020.59382123
112  43.80816050  020.59382123  43.80809710  020.59371541
112  43.80797030  020.59386316  43.80792996  020.59397697
112  43.80811007  020.59407081  43.80820517  020.59403487
111  43.80811007  020.59407081
111  43.80822967  020.59402089
114  43.80822967  020.59402089  43.80824840  020.59401690
130 Airport Boundary 2
111  43.81033617  020.59428984
111  43.80979944  020.59382822
111  43.80899435  020.59344354
111  43.80885322  020.59344065
111  43.80837943  020.59323918
111  43.80821528  020.59361057
111  43.80786363  020.59346952
111  43.80759643  020.59394027
111  43.80763344  020.59426084
111  43.80794808  020.59489043
111  43.80813315  020.59498019
111  43.80828180  020.59473864
111  43.80953849  020.59516676
111  43.80921228  020.59559232
111  43.80899944  020.59561797
111  43.80893883  020.59625172
111  43.80858718  020.59746989
111  43.80834658  020.59799562
111  43.80849464  020.59825208
111  43.80970690  020.59736731
111  43.81024363  020.59821361
111  43.80993825  020.59952153
111  43.80994750  020.59975234
111  43.80954959  020.60100897
111  43.80954959  020.60112438
111  43.80977168  020.60122697
111  43.80931824  020.60206046
111  43.80930898  020.60216304
111  43.80979944  020.60307346
111  43.81005855  020.60339403
111  43.81037319  020.60407364
111  43.81064155  020.60513793
111  43.81091917  020.60506099
111  43.81065080  020.60398388
111  43.81157620  020.60321451
111  43.81153918  020.60302217
111  43.81169650  020.60298370
111  43.81170575  020.60306064
111  43.81372311  020.60250925
111  43.81445417  020.60394541
111  43.81561091  020.60430461
111  43.81610137  020.60420202
111  43.81636048  020.60422767
111  43.81711930  020.60395837
111  43.81717482  020.60379166
111  43.81723960  020.60381731
111  43.81798917  020.60313766
111  43.81775782  020.60280424
111  43.81811872  020.60222718
111  43.81751722  020.60127823
111  43.81689720  020.60062422
111  43.81672138  020.60030363
111  43.81732288  020.59953421
111  43.81799842  020.59829032
111  43.81852589  020.59780302
111  43.81884053  020.59711054
111  43.81891456  020.59707180
111  43.81897008  020.59702050
111  43.81897008  020.59687943
111  43.81899784  020.59669988
111  43.81906262  020.59659728
111  43.81912740  020.59655881
111  43.81921069  020.59655881
111  43.81922919  020.59663576
111  43.81926621  020.59667423
111  43.81934949  020.59661011
111  43.81932173  020.59652033
111  43.81937726  020.59616124
111  43.81939576  020.59589192
111  43.81954302  020.59547195
