A
1000 Generated by Infinite Flight Airport Editing (World Parser)

1       97 0 0 EDXQ Rotenburg Wuemme
100   29.87   1   0 0.00 0 2 0 08   53.12569337  009.34260513    0.00    0.00 2  0 0 0 26   53.12720141  009.35442933    0.00    0.00 2  0 0 0
100   29.87   3   0 0.00 0 0 1 7    53.12626185  009.34330552    0.00    0.00 0  0 0 0 25   53.12766429  009.35430893    0.00    0.00 0  0 0 0
110   1 0.00   0.00 Taxiway
112  53.12673847  009.34247237  53.12672759  009.34243761 
111  53.12668406  009.34221697 
111  53.12670220  009.34217919 
111  53.12683731  009.34215047 
111  53.12686270  009.34217012 
111  53.12709121  009.34247690 
111  53.12718824  009.34229102 
111  53.12724446  009.34235902 
111  53.12730975  009.34221848 
111  53.12697605  009.34176813 
111  53.12691076  009.34190868 
111  53.12696154  009.34197668 
111  53.12693615  009.34205224 
111  53.12675026  009.34209607 
111  53.12664779  009.34201446 
111  53.12658160  009.34166990 
111  53.12665504  009.34162910 
111  53.12665122  009.34158865 
111  53.12672132  009.34153510 
111  53.12680894  009.34182960 
111  53.12692285  009.34173711 
111  53.12675783  009.34116517 
111  53.12672570  009.34119194 
111  53.12669357  009.34108242 
111  53.12662493  009.34113596 
111  53.12663515  009.34117490 
111  53.12655483  009.34119681 
111  53.12629737  009.34133751 
111  53.12639077  009.34177878 
111  53.12645697  009.34173949 
111  53.12653993  009.34214223 
112  53.12653993  009.34214223  53.12656807  009.34228290 
112  53.12638986  009.34246033  53.12628750  009.34242667 
111  53.12638986  009.34246033 
111  53.12603078  009.34234246 
112  53.12603078  009.34234246  53.12598604  009.34232725 
112  53.12590745  009.34234397  53.12587027  009.34235908 
111  53.12590745  009.34234397 
111  53.12528086  009.34256914 
111  53.12526407  009.34243293 
111  53.12506867  009.34250265 
111  53.12510767  009.34281244 
113  53.12556200  009.34265245 
111  53.12713258  009.34221427 
111  53.12708698  009.34232207 
111  53.12705301  009.34232905 
111  53.12699624  009.34225150 
111  53.12699065  009.34218713 
111  53.12702602  009.34210725 
113  53.12705766  009.34210958 
110   1 0.00   0.00 Hangars
111  53.12685588  009.34276665 
111  53.12688803  009.34282351 
111  53.12695810  009.34334283 
111  53.12694327  009.34338817 
111  53.12691359  009.34339641 
111  53.12690864  009.34334832 
111  53.12680642  009.34337855 
111  53.12695481  009.34453396 
111  53.12705373  009.34449412 
111  53.12704713  009.34441855 
111  53.12707681  009.34440894 
111  53.12709618  009.34443848 
111  53.12726724  009.34578279 
111  53.12739650  009.34601410 
111  53.12743272  009.34595373 
111  53.12729931  009.34558483 
111  53.12729032  009.34550802 
111  53.12735522  009.34548517 
111  53.12738107  009.34569337 
111  53.12748052  009.34565640 
111  53.12747085  009.34558084 
111  53.12752443  009.34556298 
111  53.12753454  009.34558245 
111  53.12757060  009.34556985 
111  53.12749597  009.34498270 
111  53.12756400  009.34495985 
111  53.12758918  009.34498129 
111  53.12757215  009.34484676 
111  53.12755658  009.34489116 
111  53.12748569  009.34491314 
111  53.12744694  009.34461227 
111  53.12740902  009.34462875 
111  53.12740573  009.34466447 
111  53.12735214  009.34468508 
111  53.12732494  009.34449137 
111  53.12723096  009.34452022 
111  53.12723756  009.34457243 
111  53.12718315  009.34459166 
111  53.12715760  009.34457792 
111  53.12712133  009.34429491 
111  53.12713534  009.34425644 
111  53.12719387  009.34423858 
111  53.12722355  009.34444466 
111  53.12731587  009.34440207 
111  53.12730845  009.34434437 
111  53.12735050  009.34432788 
111  53.12737523  009.34436360 
111  53.12742304  009.34434437 
111  53.12738347  009.34405448 
111  53.12739996  009.34401876 
111  53.12743705  009.34400640 
111  53.12747014  009.34403732 
111  53.12745078  009.34388430 
111  53.12742551  009.34392397 
111  53.12739171  009.34393771 
111  53.12736616  009.34391298 
111  53.12729774  009.34335520 
111  53.12725157  009.34336893 
111  53.12723591  009.34342251 
111  53.12719222  009.34343488 
111  53.12716749  009.34325353 
111  53.12706295  009.34328380 
111  53.12706899  009.34333808 
111  53.12701036  009.34335359 
111  53.12699361  009.34332412 
111  53.12693079  009.34283246 
113  53.12695401  009.34279638 
111  53.12724914  009.34350257 
111  53.12727143  009.34352941 
111  53.12728754  009.34367288 
111  53.12726710  009.34369972 
111  53.12723118  009.34370901 
113  53.12720454  009.34351805 
111  53.12730674  009.34380707 
111  53.12732098  009.34391958 
111  53.12730550  009.34396499 
111  53.12726400  009.34398048 
111  53.12724232  009.34379778 
113  53.12728382  009.34378126 
111  53.12733894  009.34407647 
111  53.12735505  009.34420859 
111  53.12733832  009.34424988 
111  53.12729992  009.34426433 
111  53.12727639  009.34406925 
113  53.12731417  009.34405480 
111  53.12707882  009.34342309 
111  53.12710359  009.34361714 
111  53.12705404  009.34363263 
111  53.12702927  009.34360785 
111  53.12701440  009.34346954 
113  53.12702989  009.34343548 
111  53.12706519  009.34371417 
111  53.12711412  009.34369456 
111  53.12714075  009.34389377 
111  53.12708935  009.34390926 
111  53.12706519  009.34388758 
113  53.12704847  009.34375443 
111  53.12709925  009.34397841 
111  53.12714632  009.34395880 
111  53.12717358  009.34415698 
111  53.12712774  009.34417350 
111  53.12710111  009.34415079 
113  53.12708315  009.34401970 
112  53.12736124  009.34475050  53.12736310  009.34475050 
111  53.12741822  009.34473088 
111  53.12744485  009.34493732 
113  53.12738849  009.34496107 
111  53.12745414  009.34500751 
111  53.12748139  009.34521292 
111  53.12742565  009.34523770 
113  53.12739964  009.34502816 
111  53.12749254  009.34528724 
111  53.12751670  009.34549265 
111  53.12746157  009.34551123 
113  53.12743680  009.34530685 
111  53.12724852  009.34465553 
111  53.12727453  009.34484752 
111  53.12721260  009.34487023 
111  53.12719278  009.34484959 
111  53.12717667  009.34469992 
113  53.12718968  009.34467308 
112  53.12728382  009.34493216  53.12728444  009.34493526 
111  53.12731107  009.34512828 
111  53.12724604  009.34515409 
111  53.12722684  009.34512725 
111  53.12720950  009.34499822 
113  53.12722560  009.34494558 
111  53.12732098  009.34520673 
111  53.12734576  009.34540078 
111  53.12728382  009.34542556 
111  53.12726524  009.34540182 
111  53.12724542  009.34526144 
113  53.12726338  009.34522428 
111  53.12695805  009.34366148 
111  53.12698343  009.34365187 
111  53.12700035  009.34367238 
111  53.12700842  009.34373198 
111  53.12699919  009.34376723 
113  53.12697151  009.34377877 
111  53.12698304  009.34385248 
111  53.12700919  009.34384222 
111  53.12702688  009.34386594 
111  53.12703227  009.34390695 
111  53.12702458  009.34394285 
113  53.12699381  009.34395823 
111  53.12700458  009.34403321 
111  53.12703188  009.34402296 
111  53.12704842  009.34404667 
111  53.12705534  009.34409859 
111  53.12704650  009.34413320 
113  53.12701919  009.34414537 
111  53.12702919  009.34422357 
111  53.12705649  009.34421139 
111  53.12707380  009.34423767 
111  53.12708034  009.34429022 
111  53.12707149  009.34432355 
113  53.12704457  009.34433765 
111  53.12693060  009.34346979 
111  53.12695507  009.34345972 
111  53.12697509  009.34348621 
111  53.12698113  009.34353759 
111  53.12697001  009.34357308 
113  53.12694490  009.34358367 
110   3 0.00   0.00 Grass Taxiway W
111  53.12632750  009.34328221 
111  53.12625031  009.34265034 
111  53.12628659  009.34259425 
111  53.12609605  009.34253704 
113  53.12619094  009.34333055 
110   3 0.00   0.00 Grass Taxiway E
111  53.12760061  009.35433165 
111  53.12764600  009.35469575 
111  53.12761879  009.35474068 
111  53.12784232  009.35490364 
111  53.12778815  009.35478672 
113  53.12772640  009.35428716 
130 Airport Boundary
111  53.12481153  009.34049579 
111  53.12686491  009.35812652 
111  53.13075552  009.35868480 
111  53.12963480  009.35091775 
111  53.12873329  009.35122708 
111  53.12764238  009.34273642 
111  53.12778253  009.34235765 
113  53.12680904  009.34089317 
14   53.12934239  009.35273453   82 0 Tower Viewpoint
15   53.12816456  009.35091376 349.99 Ramp Start
18   53.12934025  009.35275481 1 Airport Beacon
19   53.12628776  009.35201549 1 WS

99
