I
1050 Generated by WorldEditor 2.0.0r4

1    675 0 0 KMCX WHITE COUNTY AIRPORT
111  40.71010405 -086.76515154
112  40.71010405 -086.76515154  40.71013219 -086.76514608
112  40.71013474 -086.76511191  40.71013681 -086.76508570
111  40.71013474 -086.76511191
111  40.71013710 -086.76494131
111  40.71014873 -086.76430637
112  40.71014873 -086.76430637  40.71014907 -086.76429227
112  40.71011927 -086.76426316  40.71009302 -086.76426317
111  40.71011927 -086.76426316
111  40.71007409 -086.76426237
111  40.71007219 -086.76421826
111  40.71021873 -086.76405896
111  40.71056217 -086.76406556
111  40.71056016 -086.76415784
111  40.71075543 -086.76416398
111  40.71076362 -086.76382417
112  40.71076362 -086.76382417  40.71077317 -086.76380909
112  40.71079900 -086.76379861  40.71082095 -086.76379303
111  40.71079900 -086.76379861
111  40.71094207 -086.76378117
111  40.71094195 -086.76378569
111  40.71093639 -086.76400281 102
111  40.71094580 -086.76400357
111  40.71094507 -086.76403134
111  40.71094024 -086.76420816
111  40.71093995 -086.76421922
111  40.71093519 -086.76439565
111  40.71093482 -086.76440906
111  40.71093016 -086.76458189
111  40.71092978 -086.76459594
111  40.71092503 -086.76477212
111  40.71092471 -086.76478395
111  40.71092002 -086.76495789
111  40.71091905 -086.76499386
111  40.71091434 -086.76516828
111  40.71091340 -086.76520311
111  40.71091088 -086.76536905
111  40.71088835 -086.76536798
111  40.71088398 -086.76549875
111  40.71088088 -086.76566980 3 102
111  40.71266636 -086.76572689 3 102
111  40.71270204 -086.76572839 3 102
111  40.71685773 -086.76584965
112  40.71685773 -086.76584965  40.71691675 -086.76585279 3 102
112  40.71707537 -086.76610656  40.71710891 -086.76633113
111  40.71707537 -086.76610656 3 102
111  40.71707317 -086.76627824 3 102
113  40.71706564 -086.76686423
111  40.70893286 -086.76616682 3 102
111  40.70895694 -086.76616790 102
111  40.70932089 -086.76617328
111  40.70946513 -086.76612168
111  40.70950960 -086.76595067
111  40.70951387 -086.76570360
111  40.70945979 -086.76563188
111  40.70940787 -086.76563281 3 102
111  40.70940658 -086.76575940 3 102
111  40.70904223 -086.76577197 3 102
111  40.70883556 -086.76584788 3 102
111  40.70880305 -086.76602960 3 102
113  40.70879041 -086.76610030 3 102
112  40.71035823 -086.76550771  40.71034786 -086.76550061
112  40.71031827 -086.76549059  40.71029952 -086.76549165
112  40.71028173 -086.76550997  40.71027474 -086.76551681
111  40.71027660 -086.76552664 102
112  40.71029710 -086.76555097  40.71031784 -086.76555571 102
112  40.71034901 -086.76555052  40.71036657 -086.76554736 102
113  40.71036882 -086.76552889 102
110 2 0.00 0.0000 New Taxiway 58
111  40.71266643 -086.76572738
111  40.71266470 -086.76485257
111  40.71268247 -086.76482872
111  40.71271701 -086.76482924
111  40.71274790 -086.76481294
111  40.71282698 -086.76481620
111  40.71282246 -086.76491784
111  40.71279732 -086.76491727
111  40.71279609 -086.76495802
111  40.71273678 -086.76495639
112  40.71273678 -086.76495639  40.71271774 -086.76496349
112  40.71271083 -086.76500367  40.71270876 -086.76504243
111  40.71271083 -086.76500367
113  40.71270204 -086.76572839
130 Airport Boundary 14
111  40.71581279 -086.76804873
111  40.70756534 -086.76802012
111  40.70297026 -086.76735202
111  40.70294871 -086.76584562
111  40.70343893 -086.76563955
111  40.70764615 -086.76562543
111  40.70846497 -086.76500008
111  40.70936459 -086.76398388
111  40.71011877 -086.76364277
111  40.71133083 -086.76366407
111  40.71130928 -086.76509961
111  40.71192879 -086.76513514
111  40.71205269 -086.76455240
111  40.71460072 -086.76479402
111  40.71741272 -086.76535546
113  40.71753662 -086.76792821
120 Linear Feature 3
111  40.71045496 -086.76624708 3
115  40.71057276 -086.76625049
120 Linear Feature 2
111  40.71062416 -086.76541248 1
115  40.71066233 -086.76541242
120 Linear Feature 1
111  40.71062414 -086.76538028 1
111  40.71062416 -086.76541248 1
115  40.71062419 -086.76544463
120 Linear Feature 2
111  40.71062734 -086.76524623 1
115  40.71066551 -086.76524617
120 Linear Feature 1
111  40.71062732 -086.76521404 1
111  40.71062734 -086.76524623 1
115  40.71062737 -086.76527839
120 Linear Feature 2
111  40.71039054 -086.76523834 1
115  40.71035238 -086.76523835
120 Linear Feature 1
111  40.71039054 -086.76527053 1
111  40.71039054 -086.76523834 1
115  40.71039055 -086.76520618
120 Linear Feature 2
111  40.71039275 -086.76507313 1
115  40.71035459 -086.76507314
120 Linear Feature 1
111  40.71039275 -086.76510532 1
111  40.71039275 -086.76507313 1
115  40.71039275 -086.76504097
120 Linear Feature 2
111  40.70992287 -086.76522748 1
115  40.70996266 -086.76522747
120 Linear Feature 1
111  40.70992287 -086.76519372 1
111  40.70992287 -086.76522748 1
115  40.70992287 -086.76526120
120 Linear Feature 2
111  40.70992085 -086.76539405 1
115  40.70996063 -086.76539404
120 Linear Feature 1
111  40.70992085 -086.76536029 1
111  40.70992085 -086.76539405 1
115  40.70992084 -086.76542776
120 Linear Feature 2
111  40.70961166 -086.76538304 1
115  40.70957188 -086.76538306
120 Linear Feature 1
111  40.70961166 -086.76541681 1
111  40.70961166 -086.76538304 1
115  40.70961166 -086.76534933
120 Linear Feature 2
111  40.70987293 -086.76530948 1
115  40.70994040 -086.76530923
120 Linear Feature 1
111  40.70987284 -086.76526265 1
111  40.70987293 -086.76530948 1
115  40.70987302 -086.76535626
120 Linear Feature 2
111  40.70966268 -086.76530154 1
115  40.70959521 -086.76530155
120 Linear Feature 1
111  40.70966267 -086.76534837 1
111  40.70966268 -086.76530154 1
115  40.70966268 -086.76525476
120 Linear Feature 2
111  40.70961425 -086.76521795 1
115  40.70957446 -086.76521796
120 Linear Feature 1
111  40.70961425 -086.76525171 1
111  40.70961425 -086.76521795 1
115  40.70961425 -086.76518423
120 Linear Feature 25
111  40.71093704 -086.76609564 54
115  40.71113243 -086.76609897
120 Linear Feature 27
111  40.71692792 -086.76627103 54
115  40.71707317 -086.76627824
120 Linear Feature 26
111  40.70860554 -086.76602638 54
115  40.70880305 -086.76602960
120 Linear Feature 12
111  40.71082615 -086.76542007 1
115  40.71081958 -086.76573250
120 Linear Feature 11
111  40.71050625 -086.76534221 1
115  40.71050006 -086.76572359
120 Linear Feature 10
111  40.71632562 -086.76696078 1
111  40.71689173 -086.76697701 1
112  40.71701911 -086.76682321  40.71704178 -086.76668211
111  40.71701911 -086.76682321 1
111  40.71702967 -086.76613610
112  40.71702967 -086.76613610  40.71702749 -086.76605368 1
112  40.71686763 -086.76590954  40.71673660 -086.76587570
111  40.71686763 -086.76590954 1
111  40.71134543 -086.76574715 1
111  40.71122790 -086.76574387 1
111  40.71089668 -086.76573464 1
111  40.71081958 -086.76573250 1
111  40.71050006 -086.76572359 1
111  40.71025555 -086.76571678
112  40.71025555 -086.76571678  40.71020478 -086.76571236 1
112  40.71013519 -086.76556311  40.71012250 -086.76543040
111  40.71013519 -086.76556311 1
115  40.71013991 -086.76533186
120 Linear Feature 24
111  40.70615637 -086.76651465 1
112  40.70602846 -086.76665881  40.70592222 -086.76667503
111  40.70602846 -086.76665881 1
115  40.70546874 -086.76664129
120 Linear Feature 23
112  40.70615719 -086.76630919  40.70615015 -086.76617555 1
116  40.70604848 -086.76612883  40.70602247 -086.76612772
120 Linear Feature 22
112  40.70628743 -086.76613531  40.70625639 -086.76613808 1
112  40.70615719 -086.76630919  40.70614212 -086.76646260
111  40.70615719 -086.76630919 1
111  40.70615637 -086.76651465
112  40.70615637 -086.76651465  40.70617979 -086.76663861 1
112  40.70628214 -086.76666662  40.70631822 -086.76667215
111  40.70628214 -086.76666662 1
115  40.70684138 -086.76668469
120 Linear Feature 21
111  40.70869737 -086.76633174 1
111  40.70869949 -086.76620843 1
111  40.70870158 -086.76608703 1
111  40.70870652 -086.76588715
112  40.70870652 -086.76588715  40.70871256 -086.76578487 1
112  40.70887128 -086.76567984  40.70898703 -086.76566840
111  40.70887128 -086.76567984 1
111  40.70926627 -086.76568701
112  40.70926627 -086.76568701  40.70935482 -086.76567936 1
112  40.70937393 -086.76555153  40.70937466 -086.76552014
111  40.70937393 -086.76555153 1
111  40.70937589 -086.76542201 1
115  40.70937759 -086.76531013
120 Linear Feature 20
111  40.70879936 -086.76621177 1
111  40.70869949 -086.76620843 1
111  40.70860879 -086.76620531 1
111  40.70844294 -086.76620064 1
111  40.70628743 -086.76613531 1
111  40.70604848 -086.76612883 1
111  40.70358565 -086.76605833
112  40.70358565 -086.76605833  40.70344070 -086.76606552 1
112  40.70340220 -086.76627760  40.70338320 -086.76644027
111  40.70340220 -086.76627760 1
111  40.70340181 -086.76635521
112  40.70340181 -086.76635521  40.70340461 -086.76642301 1
115  40.70342998 -086.76647106
120 Linear Feature 19
111  40.70879936 -086.76621177 1
112  40.70870158 -086.76608703  40.70867945 -086.76597457
111  40.70870158 -086.76608703
112  40.70870158 -086.76608703  40.70868109 -086.76619193 1
111  40.70860879 -086.76620531
112  40.70860879 -086.76620531  40.70869732 -086.76623397 1
115  40.70869737 -086.76633174
120 Linear Feature 18
111  40.70797735 -086.76671651 1
111  40.70854445 -086.76673114
112  40.70854445 -086.76673114  40.70864617 -086.76671165 1
116  40.70869483 -086.76655038  40.70870950 -086.76647077
120 Linear Feature 17
111  40.71103517 -086.76617277 1
116  40.71093721 -086.76630324  40.71085155 -086.76632109
120 Linear Feature 15
111  40.71102720 -086.76661860 1
112  40.71086982 -086.76680026  40.71073705 -086.76681010
111  40.71086982 -086.76680026 1
111  40.70884385 -086.76674077
112  40.70884385 -086.76674077  40.70877235 -086.76672616 1
112  40.70869483 -086.76655038  40.70867084 -086.76641720
111  40.70869483 -086.76655038 1
111  40.70869737 -086.76633174 1
112  40.70879936 -086.76621177  40.70888095 -086.76620505
111  40.70879936 -086.76621177 1
111  40.71033945 -086.76626306 1
111  40.71045773 -086.76629109 1
111  40.71093721 -086.76630324 1
116  40.71103049 -086.76643448  40.71104443 -086.76655127
120 Linear Feature 13
112  40.71122790 -086.76574387  40.71117779 -086.76574801 1
112  40.71103924 -086.76594493  40.71101333 -086.76612353
111  40.71103924 -086.76594493 1
111  40.71103517 -086.76617277 1
111  40.71103049 -086.76643448 1
111  40.71102720 -086.76661860
112  40.71102720 -086.76661860  40.71105247 -086.76676469 1
112  40.71119151 -086.76680921  40.71125556 -086.76681399
111  40.71119151 -086.76680921 1
115  40.71158530 -086.76682322
120 Linear Feature 14
112  40.71103924 -086.76594493  40.71102252 -086.76575417 1
115  40.71089668 -086.76573464
120 Linear Feature 28
111  40.71004285 -086.76565357 9
115  40.71088088 -086.76566980
120 Linear Feature 32
111  40.70924552 -086.76545020 5
115  40.70951772 -086.76545834
120 Linear Feature 29
111  40.71004446 -086.76547367 5
115  40.71088401 -086.76549879
120 Linear Feature 46
111  40.71037394 -086.76555160 1
111  40.71031878 -086.76557024 1
111  40.71026432 -086.76554796 1
111  40.71025950 -086.76552613 1
111  40.71026674 -086.76550476 1
111  40.71031947 -086.76548566 1
111  40.71037566 -086.76550794 1
113  40.71037945 -086.76552841 1
120 Linear Feature 34
111  40.70914332 -086.76562367 3
111  40.70920101 -086.76562594 9
115  40.70940768 -086.76563174
21  40.71483657 -086.76652139 2 178.7600 3.00 18  PAPI
21  40.70430311 -086.76702315 2 358.7600 3.00 36  PAPI
14  40.70989419 -086.76501082  82.02 0 New Tower Viewpoint 2
1300  40.70966268 -086.76530154   0.00 tie_down props General Aviation 12
1301 B general_aviation 
1300  40.70987293 -086.76530948 179.31 tie_down props General Aviation 9
1301 B general_aviation 
1300  40.70937589 -086.76542201 268.31 tie_down props General Aviation 1
1301 B general_aviation 
1300  40.71039275 -086.76507313   0.00 tie_down props General Aviation 7
1301 A general_aviation 
1300  40.71039054 -086.76523834   0.00 tie_down props General Aviation 6
1301 A general_aviation 
1300  40.71062734 -086.76524623 179.45 tie_down props General Aviation 5
1301 A general_aviation 
1300  40.70961425 -086.76521795   0.00 tie_down props General Aviation 13
1301 A general_aviation 
1300  40.70961166 -086.76538304   0.00 tie_down props General Aviation 11
1301 A general_aviation 
1300  40.70992287 -086.76522748 178.87 tie_down props General Aviation 10
1301 A general_aviation 
1300  40.70992085 -086.76539405 -181.27 tie_down props General Aviation 8
1301 A general_aviation 
1300  40.71062416 -086.76541248 -180.45 tie_down props General Aviation 4
1301 A general_aviation 
1300  40.71096661 -086.76389088 178.17 hangar props Hangar 8
1301 A none 
1300  40.71097252 -086.76412351 179.22 hangar props Hangar 7
1301 A none 
1300  40.71096275 -086.76431159 -181.12 hangar props Hangar 6
1301 A none 
1300  40.71095182 -086.76449817 178.87 hangar props Hangar 5
1301 A none 
1300  40.71094806 -086.76468613 180.00 hangar props Hangar 4
1301 A none 
1300  40.71094825 -086.76487359 -181.22 hangar props Hangar 3
1301 A none 
1300  40.71094531 -086.76508330 178.21 hangar props Hangar 2
1301 A none 
1300  40.71071268 -086.76457697   0.00 hangar props Hangar 11
1301 A none 
1300  40.71071454 -086.76439147   0.00 hangar props Hangar 12
1301 A none 
1300  40.71071190 -086.76476313   0.00 hangar props Hangar 10
1301 A none 
1300  40.71030093 -086.76419899 -181.58 hangar props Hangar 16
1301 A none 
1300  40.71029649 -086.76441221 178.94 hangar props Hangar 15
1301 A none 
1300  40.71029500 -086.76463325 180.57 hangar props Hangar 14
1301 A none 
1300  40.71029352 -086.76484842 180.45 hangar props Hangar 13
1301 A none 
1300  40.71071021 -086.76494891   0.00 hangar props Hangar 9
1301 A none 
1300  40.71094540 -086.76529226 179.15 hangar props Hangar 1
1301 A none 
1300  40.71082615 -086.76542007  88.64 tie_down props General Aviation 4
1301 B general_aviation 
1300  40.71050625 -086.76534221  88.64 tie_down props General Aviation 3
1301 B general_aviation 
1300  40.71013991 -086.76533186  88.64 tie_down props General Aviation 2
1301 B general_aviation 
18  40.70909235 -086.76594135 1 BCN
19  40.70990913 -086.76773110 1 WS
51 12280 CTAF/UNICOM
55 12385 GRISSOM APPROACH
56 12385 GRISSOM DEPARTURE
50 12405 WX AWOS-3P
50 11850 WX AWOS-3P at GGP
99
