I
1050 Generated by WorldEditor 1.6.0r1

1     18 1 0 MHRO Roatan
111  16.31643266 -086.52131707
111  16.31677136 -086.52148682
111  16.32086894 -086.51228743
111  16.32212413 -086.51284802
111  16.32176111 -086.51389957
111  16.32167883 -086.51451486
111  16.32135454 -086.51490068
111  16.31914500 -086.51889251
111  16.31757502 -086.52270195
111  16.31816637 -086.52304895
111  16.31721473 -086.52565827
111  16.31824327 -086.52631389
111  16.31802062 -086.52688883
111  16.31819003 -086.52709309
111  16.31862645 -086.52735529
111  16.31747604 -086.52993688
111  16.31733989 -086.52998171
111  16.31721423 -086.53000020
111  16.31712854 -086.52992084
111  16.31705615 -086.52990379
111  16.31683930 -086.52996604
111  16.31631362 -086.52975791
111  16.31579440 -086.53081928
111  16.31451615 -086.53020492
111  16.31427414 -086.53074592
111  16.31418174 -086.53076426
111  16.31332502 -086.53255785
111  16.31332902 -086.53274332
111  16.31324902 -086.53274541
111  16.31279300 -086.53375404
113  16.31268500 -086.53383740
120 Linear Feature 16
111  16.31615708 -086.52443790 1 101
111  16.31579234 -086.52525920 1 101
116  16.31597481 -086.52573667  16.31624940 -086.52590036
120 Linear Feature 15
111  16.31446072 -086.52822183 1 101
111  16.31475118 -086.52757270 1 101
116  16.31531169 -086.52734681  16.31570625 -086.52743396
120 Linear Feature 9
111  16.31597481 -086.52573667 1 101
112  16.31577889 -086.52572273  16.31565470 -086.52574198 1 101
112  16.31547304 -086.52596121  16.31544225 -086.52602644 1 101
111  16.31509226 -086.52680712 1 101
116  16.31531925 -086.52735370  16.31563844 -086.52753123
120 Linear Feature 8
111  16.31619506 -086.52789601 3 102
111  16.31555632 -086.52758121 3 102
111  16.31531902 -086.52747482 3 102
112  16.31518919 -086.52746776  16.31509097 -086.52748070 3 102
115  16.31497581 -086.52755716
120 Linear Feature 7
111  16.31595275 -086.52537238 3 102
112  16.31600581 -086.52556060  16.31604985 -086.52565471 3 102
111  16.31611420 -086.52568176 3 102
111  16.31634805 -086.52579331 3 102
111  16.31678187 -086.52601760 3 102
111  16.31721181 -086.52621892 3 102
111  16.31748985 -086.52634124 3 102
115  16.31776754 -086.52647044
120 Linear Feature 6
112  16.31525114 -086.52693833  16.31526130 -086.52722183 3 102
111  16.31542726 -086.52728653 3 102
111  16.31564264 -086.52738854 3 102
111  16.31587434 -086.52749828 3 102
112  16.31606739 -086.52749828  16.31618142 -086.52745357 3 102
111  16.31621432 -086.52736227 3 102
112  16.31660228 -086.52644577  16.31670389 -086.52620622
111  16.31660228 -086.52644577
112  16.31660228 -086.52644577  16.31666098 -086.52617446 3 102
111  16.31645859 -086.52609072 3 102
111  16.31625978 -086.52599433 3 102
111  16.31604394 -086.52588967 3 102
112  16.31588896 -086.52586935  16.31579967 -086.52588219 3 102
115  16.31568780 -086.52596025
120 Linear Feature 5
111  16.31686989 -086.52789007 1
111  16.31687382 -086.52787996 1
115  16.31687892 -086.52787015
120 Linear Feature 5
111  16.31754967 -086.52669609 1
111  16.31755365 -086.52668716 1
115  16.31755745 -086.52667849
120 Linear Feature 5
111  16.31728041 -086.52710891 1
111  16.31728407 -086.52709923 1
115  16.31728801 -086.52708997
120 Linear Feature 5
111  16.31710597 -086.52751193 1
111  16.31711048 -086.52750256 1
115  16.31711467 -086.52749338
120 Linear Feature 4
111  16.32124022 -086.51353890 3 102
111  16.32136131 -086.51359867 3 102
112  16.32152834 -086.51393557  16.32151818 -086.51417555 3 102
112  16.32128222 -086.51432260  16.32117497 -086.51436377 3 102
112  16.32094578 -086.51445318  16.32084530 -086.51450024 3 102
115  16.32077869 -086.51457905
120 Linear Feature 3
111  16.31284675 -086.53231822 3 102
112  16.31282930 -086.53251178  16.31285086 -086.53258557 3 102
111  16.31296786 -086.53291708 3 102
112  16.31289704 -086.53332666  16.31273591 -086.53351274 3 102
116  16.31237013 -086.53338678  16.31223362 -086.53331299
120 Linear Feature 2
111  16.31634805 -086.52579331 4 104
115  16.31625978 -086.52599433
120 Linear Feature 1
111  16.31564264 -086.52738854 4 104
115  16.31555632 -086.52758121
120 Linear Feature 25
111  16.31721181 -086.52621892 20
111  16.31700014 -086.52669686 20
111  16.31697538 -086.52675277 20
111  16.31682530 -086.52709164 20
111  16.31679682 -086.52715593 20
111  16.31664987 -086.52748775 20
111  16.31661884 -086.52755781 20
111  16.31643895 -086.52796398 20
111  16.31665946 -086.52806582 20
111  16.31688008 -086.52798266 20
111  16.31695672 -086.52801909 20
111  16.31702609 -086.52785431 20
111  16.31695091 -086.52781724 20
111  16.31686624 -086.52758566 20
111  16.31664987 -086.52748775 20
111  16.31661884 -086.52755781 20
111  16.31684101 -086.52766201 20
111  16.31706082 -086.52757803 20
111  16.31716584 -086.52762638 20
111  16.31723666 -086.52745757 20
111  16.31714385 -086.52741601 20
111  16.31705512 -086.52719036 20
111  16.31682530 -086.52709164 20
111  16.31679682 -086.52715593 20
111  16.31702581 -086.52725992 20
111  16.31723829 -086.52717425 20
111  16.31734005 -086.52722514 20
111  16.31740763 -086.52706058 20
111  16.31730668 -086.52701392 20
111  16.31724806 -086.52686208 20
111  16.31722608 -086.52679846 20
111  16.31700014 -086.52669686 20
111  16.31697538 -086.52675277 20
111  16.31724806 -086.52686208 20
111  16.31750532 -086.52677132 20
111  16.31759031 -086.52680737 20
111  16.31766497 -086.52663288 20
111  16.31758388 -086.52659479 20
113  16.31748985 -086.52634124 20
120 Linear Feature 23
111  16.31627718 -086.52838021 1
111  16.31636503 -086.52818212 1
115  16.31640570 -086.52808239
120 Linear Feature 24
111  16.31627330 -086.52782087 1
116  16.31629068 -086.52744436  16.31639997 -086.52721963
120 Linear Feature 22
111  16.31588423 -086.52762569 1
112  16.31627330 -086.52782087  16.31631656 -086.52786295 1
112  16.31636560 -086.52798918  16.31637281 -086.52805531
111  16.31636560 -086.52798918
112  16.31636560 -086.52798918  16.31636905 -086.52802081 1
112  16.31640570 -086.52808239  16.31642736 -086.52811131
111  16.31640570 -086.52808239
112  16.31640570 -086.52808239  16.31642932 -086.52811393 1
112  16.31649396 -086.52815749  16.31652706 -086.52817396
111  16.31649396 -086.52815749
112  16.31649396 -086.52815749  16.31655742 -086.52818905 1
115  16.31680693 -086.52830477
120 Linear Feature 21
111  16.31629068 -086.52744436 1
112  16.31632578 -086.52762232  16.31637405 -086.52771367 1
115  16.31648511 -086.52770057
120 Linear Feature 20
111  16.31588423 -086.52762569 1
112  16.31608414 -086.52765957  16.31618166 -086.52766409 1
111  16.31632578 -086.52762232 1
116  16.31648511 -086.52770057  16.31657829 -086.52779767
120 Linear Feature 19
111  16.31698945 -086.52793332 1
111  16.31687382 -086.52787996 1
115  16.31648511 -086.52770057
120 Linear Feature 18
111  16.31718664 -086.52753692 1
111  16.31711048 -086.52750256 1
115  16.31665051 -086.52729505
120 Linear Feature 17
111  16.31735505 -086.52713038 1
111  16.31728407 -086.52709923 1
115  16.31682090 -086.52689602
120 Linear Feature 16
111  16.31702258 -086.52644855 1
111  16.31755365 -086.52668716 1
115  16.31757649 -086.52669742
120 Linear Feature 12
111  16.31667338 -086.52682826 1
116  16.31682090 -086.52689602  16.31692818 -086.52689263
120 Linear Feature 11
111  16.31683296 -086.52638307 1
116  16.31702258 -086.52644855  16.31714394 -086.52643387
120 Linear Feature 10
111  16.31683296 -086.52638307 1
116  16.31702258 -086.52644855  16.31710168 -086.52653210
120 Linear Feature 9
111  16.31683296 -086.52638307 1
116  16.31674719 -086.52628313  16.31672877 -086.52621652
120 Linear Feature 8
111  16.31670428 -086.52648681 1
116  16.31683296 -086.52638307  16.31690664 -086.52636500
120 Linear Feature 13
111  16.31682090 -086.52689602 1
116  16.31667338 -086.52682826  16.31657369 -086.52683616
120 Linear Feature 7
111  16.31667338 -086.52682826 1
116  16.31662784 -086.52666378  16.31663512 -086.52654672
120 Linear Feature 6
111  16.31667338 -086.52682826 1
116  16.31652880 -086.52689308  16.31648517 -086.52696217
120 Linear Feature 5
111  16.31649712 -086.52722466 1
116  16.31635403 -086.52729770  16.31627628 -086.52737350
120 Linear Feature 15
111  16.31665051 -086.52729505 1
116  16.31649712 -086.52722466  16.31638745 -086.52722326
120 Linear Feature 14
111  16.31649712 -086.52722466 1
116  16.31665051 -086.52729505  16.31675547 -086.52729295
120 Linear Feature 4
111  16.31649712 -086.52722466 1
116  16.31645385 -086.52706661  16.31645731 -086.52698562
120 Linear Feature 3
111  16.31531925 -086.52735370 1 101
111  16.31588423 -086.52762569 1 101
112  16.31613215 -086.52759216  16.31625254 -086.52753503 1 101
111  16.31629068 -086.52744436 1 101
111  16.31635403 -086.52729770 1 101
111  16.31645385 -086.52706661 1 101
111  16.31652880 -086.52689308 1 101
111  16.31662784 -086.52666378 1 101
111  16.31670428 -086.52648681 1 101
112  16.31674719 -086.52628313  16.31673408 -086.52621358 1 101
112  16.31655410 -086.52601860  16.31643610 -086.52596271 1 101
115  16.31597481 -086.52573667
120 Linear Feature 2
111  16.32026778 -086.51523858 1 101
111  16.32057397 -086.51455751 1 101
112  16.32078021 -086.51440378  16.32095313 -086.51432773 1 101
111  16.32121807 -086.51423351 1 101
112  16.32142273 -086.51392769  16.32142114 -086.51371113 1 101
111  16.32124822 -086.51366485 1 101
111  16.32124822 -086.51366485 1 101
115  16.32119428 -086.51364171
120 Linear Feature 1
111  16.31298965 -086.53151798 1 101
111  16.31278658 -086.53196594 1 101
112  16.31271678 -086.53230812  16.31270409 -086.53248333 1 101
112  16.31277072 -086.53265359  16.31280562 -086.53275112 1 101
111  16.31288653 -086.53300073 1 101
112  16.31266125 -086.53334621  16.31237727 -086.53341233 1 101
112  16.31234871 -086.53295444  16.31239948 -086.53283543 1 101
115  16.31256765 -086.53246019
21  16.31441404 -086.52952780 2 65.0600 3.00 07  PAPI-4L
21  16.31942162 -086.51592406 2 245.0600 3.00 25  PAPI-4L
14  16.31778342 -086.52691559  29.53 0 Tower
1300  16.31610969 -086.52861234  65.10 tie_down jets|turboprops|props GA Stand 04
1301 B general_aviation 
1300  16.31629879 -086.52870706  65.10 tie_down jets|turboprops|props GA Stand 03
1301 B general_aviation 
1300  16.31647698 -086.52879042  65.10 tie_down jets|turboprops|props GA Stand 02
1301 B general_aviation 
1300  16.31665335 -086.52887947  65.10 tie_down jets|turboprops|props GA Stand 01
1301 B general_aviation 
1300  16.31755365 -086.52668716 -23.87 gate jets|turboprops Terminal - Gate 04
1301 C airline 
1300  16.31728407 -086.52709923 -23.87 gate jets|turboprops Terminal - Gate 03
1301 C airline 
1300  16.31711048 -086.52750256 -23.87 gate jets|turboprops Terminal - Gate 02
1301 C airline 
1300  16.31687382 -086.52787996 -23.87 gate jets|turboprops Terminal - Gate 01
1301 C airline 
18  16.31615747 -086.52216102 1 BCN
53 12160 Roatan Ground
54 11810 Roatan Tower
99
