A
1050 Generated by WorldEditor 1.7.1r2

1   1342 0 0 CYBR Brandon Municipal Airport
111  49.90447650 -099.94145792
113  49.90446102 -099.94144335
110 2 0.00 0.0000 New Taxiway 11
111  49.90388399 -099.94094057
111  49.90397508 -099.94066906
111  49.90411066 -099.94078786
111  49.90402153 -099.94105532
113  49.90400436 -099.94104116
110 2 0.00 0.0000 New Taxiway 11
111  49.90361473 -099.94072082
111  49.90372235 -099.94041425
111  49.90391428 -099.94058525
111  49.90380696 -099.94089363
113  49.90379121 -099.94088108
110 1 0.00 0.0000 New Taxiway 2
111  49.90528843 -099.94867843
111  49.90515018 -099.94865508
111  49.90440308 -099.94876494
112  49.90427844 -099.94868831  49.90424747 -099.94860823
111  49.90427844 -099.94868831
111  49.90416732 -099.94839748
111  49.90419217 -099.94837388
111  49.90421400 -099.94835315
111  49.90430490 -099.94859539
112  49.90430490 -099.94859539  49.90433751 -099.94869714
111  49.90442566 -099.94867456
111  49.90509797 -099.94856383
111  49.90518174 -099.94841755
114  49.90518174 -099.94841755  49.90521430 -099.94852119
130 Airport Boundary 3
111  49.90538061 -099.96859211
111  49.90631857 -099.95338379
111  49.90581695 -099.95172735
111  49.90555888 -099.95150721
111  49.90511837 -099.95150670
111  49.90418562 -099.94916041
111  49.90434655 -099.94901265
111  49.90413363 -099.94841284
111  49.90424936 -099.94830943
111  49.90429126 -099.94841945
111  49.90468795 -099.94797898
111  49.90467215 -099.94790108
111  49.90477320 -099.94760086
111  49.90477320 -099.94657379
111  49.90456079 -099.94658321
111  49.90456888 -099.94501905
111  49.90473155 -099.94501758
111  49.90473072 -099.94458561
111  49.90387501 -099.94455624
111  49.90388715 -099.94376587
111  49.90374150 -099.94345492
111  49.90378398 -099.94331358
111  49.90328649 -099.94295204
111  49.90371463 -099.94165746
111  49.90290704 -099.94088669
111  49.90291372 -099.93727591
111  49.90807810 -099.93728119
111  49.91456293 -099.94433731
111  49.91460385 -099.94645475
111  49.90939809 -099.95305080
113  49.90943261 -099.96857682
120 Default hold RWY 08 (near)
111  49.90670044 -099.95086375 4 103
115  49.90684814 -099.95063389
120 Default hold RWY 08 (far)
111  49.90671325 -099.94041469 4 103
115  49.90657087 -099.94018410
120 Linear Feature 11
111  49.90482263 -099.94614468 20
111  49.90503149 -099.94615868 20
111  49.90503145 -099.94612850 20
111  49.90484558 -099.94611895 20
111  49.90493269 -099.94599676 20
111  49.90503227 -099.94594623 20
111  49.90503110 -099.94591336 20
111  49.90492210 -099.94596997 20
115  49.90482265 -099.94611180
120 Linear Feature 10
112  49.90441176 -099.94225866  49.90452395 -099.94200999 1
111  49.90476053 -099.94228264 1
115  49.90502312 -099.94257801
120 Linear Feature 6
111  49.90751321 -099.95034166 1
111  49.90751314 -099.95091741
112  49.90751314 -099.95091741  49.90751016 -099.95111564 1
112  49.90734633 -099.95127669  49.90728191 -099.95131989
111  49.90734633 -099.95127669
112  49.90734633 -099.95127669  49.90721852 -099.95136240 1
115  49.90707951 -099.95121637
120 Linear Feature 5
111  49.90520050 -099.94296783 1
112  49.90542191 -099.94212074  49.90564406 -099.94182024
111  49.90542191 -099.94212074 1
111  49.90702927 -099.93973227
112  49.90702927 -099.93973227  49.90711435 -099.93959269 1
112  49.90737832 -099.93973627  49.90746720 -099.93986368
111  49.90737832 -099.93973627
112  49.90737832 -099.93973627  49.90748023 -099.93988174 1
111  49.90747067 -099.94008613 1
115  49.90747062 -099.94067205
120 Linear Feature 4
111  49.90752225 -099.95290430 1
111  49.90751656 -099.95204086 1
112  49.90742808 -099.95175199  49.90733910 -099.95163929
111  49.90742808 -099.95175199 1
111  49.90707951 -099.95121637 1
111  49.90538620 -099.94861342 1
112  49.90521200 -099.94802013  49.90521012 -099.94767197
111  49.90521200 -099.94802013 1
115  49.90521200 -099.94752500
120 Linear Feature 8
111  49.90491921 -099.94631288 20
115  49.90491582 -099.94486117
120 Linear Feature 7
111  49.90506379 -099.94554375 1
111  49.90505828 -099.94618441 1
115  49.90505793 -099.94622537
120 Linear Feature 3
111  49.90513172 -099.94860916 20
111  49.90440415 -099.94872496
112  49.90440415 -099.94872496  49.90433087 -099.94873512 20
111  49.90429815 -099.94865791 20
115  49.90419217 -099.94837388
120 Linear Feature 8
111  49.90419935 -099.94300580 20
115  49.90441901 -099.94243249
120 Linear Feature 6
111  49.90509780 -099.94296488 2
115  49.90509956 -099.94331417
120 Linear Feature 5
111  49.90476509 -099.94375239 20
115  49.90476193 -099.94337348
21  49.90798231 -099.96165984 1 90.5700 3.00 08  VASI
21  49.90700822 -099.94130926 1 269.6400 3.00 26  VASI
14  49.90472643 -099.94639834 114.83 0 New Tower Viewpoint 1
1300  49.90420631 -099.94113918 -120.16 hangar props GA 05
1301 A none 
1300  49.90374230 -099.94071788 -120.16 hangar props GA 07
1301 A none 
1300  49.90397566 -099.94091168 -120.16 hangar props GA 06
1301 A none 
1300  49.90444509 -099.94134140 -120.16 hangar props GA 04
1301 A none 
1300  49.90448308 -099.94265163 150.82 hangar props GA 03
1301 A none 
1300  49.90432600 -099.94408170  90.00 tie_down props GA 02
1301 A general_aviation 
1300  49.90461017 -099.94408241  90.25 tie_down props GA 01
1301 A general_aviation 
1300  49.90505828 -099.94618441 -90.84 gate turboprops Gate 01
1301 B airline 
18  49.90473670 -099.93964001 1 New Airport Beacon 1
19  49.90525448 -099.95036431 0 New Windsock 3
19  49.90831417 -099.96434091 1 WS
54 12210 CTAF
55 13225 Winnipeg Center
55 28540 Winnipeg Center
99
