I
1100 Generated by WorldEditor 2.2.0r2

1    640 0 0 0C8 Cushing Field
111  41.52200002 -088.60366723
112  41.52200002 -088.60366723  41.52201500 -088.60366905
111  41.52238144 -088.60368582
111  41.52277961 -088.60373515
112  41.52284740 -088.60369365  41.52285394 -088.60365435
111  41.52288694 -088.60354652
112  41.52303100 -088.60341825  41.52313398 -088.60343353
111  41.52303100 -088.60341825
112  41.52303100 -088.60341825  41.52309475 -088.60342043
111  41.52324567 -088.60342202
112  41.52347446 -088.60351634  41.52350388 -088.60357310
111  41.52347446 -088.60351634
112  41.52347446 -088.60351634  41.52349244 -088.60354035
112  41.52357332 -088.60368610  41.52359947 -088.60376470
111  41.52366088 -088.60385210
111  41.52382754 -088.60391246
113  41.52383318 -088.60396905
111  41.52296289 -088.60378762
111  41.52325549 -088.60380509
111  41.52346799 -088.60381382
112  41.52352029 -088.60377452  41.52352356 -088.60375050
111  41.52350558 -088.60369811
112  41.52342222 -088.60356056  41.52339606 -088.60354091
111  41.52329635 -088.60350161
112  41.52308549 -088.60349288  41.52299232 -088.60349506
111  41.52308549 -088.60349288
112  41.52308549 -088.60349288  41.52295635 -088.60347323
111  41.52291712 -088.60356493
114  41.52289751 -088.60372212  41.52291059 -088.60377452
110 3 0.00 0.0000 Grass
111  41.51526313 -088.60286913
111  41.52425377 -088.60321373
111  41.52336843 -088.60491285
113  41.51527465 -088.60463637
112  41.51554507 -088.60414332  41.51554507 -088.60435394
111  41.51574044 -088.60441681
111  41.51592168 -088.60440423
111  41.51598524 -088.60331342
113  41.51556155 -088.60325998
111  41.51679955 -088.60333231
111  41.51676001 -088.60442628
111  41.52026251 -088.60456217
113  41.52029358 -088.60346062
130 Airport Boundary 112
111  41.52540565 -088.60116683
111  41.52432270 -088.60316748
111  41.52342024 -088.60487958
111  41.52303226 -088.60555543
111  41.52154109 -088.60794820
111  41.51517967 -088.60777195
113  41.51521340 -088.60116048
1300  41.52260781 -088.60334012 265.98 tie_down props Apron 03
1301 A general_aviation 
1300  41.52082650 -088.60338067 265.98 tie_down props Apron 02
1301 A general_aviation 
1300  41.52082650 -088.60338067 265.98 tie_down props Apron 02
1301 A general_aviation 
1300  41.51666000 -088.60385376 265.98 tie_down props Apron 01
1301 A general_aviation 
1300  41.51636832 -088.60389436 177.41 hangar props Hangar 07
1301 A none 
1300  41.52062506 -088.60404304 359.95 hangar props Hangar 06
1301 A none 
1300  41.52111937 -088.60372614 359.95 hangar props Hangar 05
1301 A none 
1300  41.52150634 -088.60352997 175.41 hangar props Hangar 04
1301 A none 
1300  41.52148656 -088.60401663 175.41 hangar props Hangar 03
1301 A none 
1300  41.52199217 -088.60332248 268.49 hangar props Hangar 02
1301 A none 
1300  41.52220119 -088.60333002 268.49 hangar props Hangar 01
1301 A none 
18  41.51947500 -088.60332088 1 BCN
99
