112 -20.04698519  146.27093597 -20.04699497  146.27093250 
111 -20.04706344  146.27074507 
111 -20.04723951  146.27079713 
112 -20.04730799  146.27076590 -20.04731777  146.27071036 
112 -20.04740960  146.27044585 -20.04742577  146.27040856 
111 -20.04768851  146.26990433 
112 -20.04775465  146.26997474 -20.04776445  146.27006600 
112 -20.04776445  146.27016510 -20.04776690  146.27021464 
112 -20.04773750  146.27030852 -20.04773015  146.27033460 
112 -20.04768116  146.27032156 -20.04763462  146.27032156 
112 -20.04756847  146.27031895 -20.04755378  146.27037632 
112 -20.04750478  146.27051453 -20.04750968  146.27058233 
112 -20.04759297  146.27073879 -20.04766646  146.27077269 
112 -20.04786791  146.27081370 -20.04800420  146.27080606 
113 -20.04992274  146.27055241 
110   4 0.25   0.00 New Taxiway 13
111 -20.04666297  146.26951423 
111 -20.04687817  146.26899013 
111 -20.04727922  146.26887560 
112 -20.04736073  146.26908732 -20.04736726  146.26911161 
112 -20.04746181  146.26914285 -20.04749768  146.26916020 
112 -20.04760202  146.26926086 -20.04754985  146.26937192 
112 -20.04738030  146.26963571 -20.04735747  146.26968777 
111 -20.04732161  146.26977801 
111 -20.04713902  146.27003485 
111 -20.04691730  146.26990296 
112 -20.04679992  146.26992379 -20.04673145  146.26993767 
112 -20.04649995  146.27000362 -20.04639561  146.26995155 
112 -20.04633040  146.26981966 -20.04632061  146.26977107 
112 -20.04629453  146.26965653 -20.04634018  146.26959406 
112 -20.04642169  146.26952464 -20.04646734  146.26945175 
114 -20.04649342  146.26954200 -20.04653581  146.26954200 
111 -20.04658472  146.26963224 
112 -20.04638257  146.26970512 -20.04637930  146.26972942 
112 -20.04643473  146.26980231 -20.04650321  146.26981272 
113 -20.04655538  146.26981272 
110   1 0.25  61.60 New Taxiway 12
111 -20.04037585  146.28029740 
111 -20.04002824  146.28098867  20 
111 -20.03979919  146.28085386  20 
112 -20.03994740  146.28059858 -20.03999590  146.28052974  20 
113 -20.04031387  146.28028880 
110   1 0.25   0.00 New Taxiway 1
111 -20.04607687  146.26954986   1 102 
112 -20.04619347  146.26992151 -20.04635650  146.27001617   1 102 
111 -20.04644246  146.27006035   1 102 
112 -20.04666181  146.27006035 -20.04677445  146.27000039   1 102 
111 -20.04688708  146.26993413 
111 -20.04690616  146.26987311 
111 -20.04716125  146.27001319 
111 -20.04731107  146.26972656 
112 -20.04739010  146.26974396 -20.04743059  146.26975042 
111 -20.04751967  146.26981076 
111 -20.04723421  146.27036894 
111 -20.04719574  146.27034739 
111 -20.04703783  146.27068574 
112 -20.04703580  146.27074824 -20.04703783  146.27076764 
111 -20.04697911  146.27088617 
112 -20.04692040  146.27073100 -20.04691838  146.27066419 
112 -20.04693862  146.27053489 -20.04694672  146.27051980 
111 -20.04694874  146.27051118   1 102 
111 -20.04607971  146.27002322   1 102 
112 -20.04579527  146.27010742 -20.04567662  146.27022400 
111 -20.04566902  146.27016409 
113 -20.04599453  146.26944356 
110   1 0.25  61.60 New Taxiway 11
111 -20.04306137  146.27500077 
111 -20.04269678  146.27569491 
112 -20.04269678  146.27561288 -20.04269678  146.27558764  20 
112 -20.04263749  146.27538886 -20.04261971  146.27530682  20 
112 -20.04277088  146.27522479 -20.04282423  146.27517746  20 
113 -20.04299319  146.27501654 
110   1 0.25   0.00 New Taxiway 10
111 -20.04580817  146.26893163 
111 -20.04620304  146.26883901 
111 -20.04591579  146.26935711 
112 -20.04587372  146.26915878 -20.04582306  146.26907469 
113 -20.04571831  146.26910942 
110   1 0.25   0.00 New Taxiway 9
112 -20.04399447  146.27042559 -20.04404202  146.27042559  20 
112 -20.04407395  146.27051396 -20.04407324  146.27056004  20 
112 -20.04399306  146.27059176 -20.04395758  146.27059176  20 
114 -20.04392139  146.27051019 -20.04392139  146.27048224  20 
110   3 0.25   0.00 New Taxiway 8
111 -20.04719997  146.27033600 
112 -20.04739741  146.27046068 -20.04740075  146.27048383 
112 -20.04722895  146.27086048 -20.04720200  146.27087769 
112 -20.04716966  146.27085761 -20.04713733  146.27085761 
111 -20.04701068  146.27073714 
111 -20.04702954  146.27065395 
113 -20.04718314  146.27031547 
120 Linear Feature 18
111 -20.04701135  146.27023679   2 
115 -20.04705827  146.27025989 
120 Linear Feature 17
111 -20.04701077  146.27023678   2 
112 -20.04700734  146.27018103 -20.04699188  146.27016183   2 
112 -20.04692748  146.27013807 -20.04689486  146.27013898   2 
115 -20.04689486  146.27013898 
120 Linear Feature 7
111 -20.04619344  146.26992254   2 
115 -20.04612990  146.27005141 
120 Linear Feature 6
111 -20.04642124  146.27004984   4 
115 -20.04635496  146.27017879 
120 Linear Feature 5
111 -20.04697910  146.27044736   1 
115 -20.04711143  146.27052346 
120 Linear Feature 4
111 -20.04688631  146.26993570   1 
111 -20.04726050  146.27014458   1 
111 -20.04704451  146.27056232   1 
111 -20.04694412  146.27050889   1 
115 -20.04715859  146.27008629 
120 Linear Feature 3
111 -20.04689696  146.27046517   1 
111 -20.04691522  146.27042469 
111 -20.04696541  146.27031783   1 
115 -20.04709774  146.27005876 
120 Linear Feature 2
111 -20.04617940  146.26907730   1 
111 -20.04594523  146.26955059   1 
112 -20.04602526  146.26989768 -20.04622386  146.27001442   1 
111 -20.04693229  146.27041830   1 
112 -20.04698077  146.27038324 -20.04699416  146.27035831   1 
112 -20.04699918  146.27027816 -20.04699751  146.27026213   1 
115 -20.04699583  146.27025322 
14  -20.04726490  146.27001131    6 0 New Tower Viewpoint 4
15  -20.04699806  146.27030871 270.00 New Ramp Start 2
18  -20.04298762  146.27322117 1 BCN
19  -20.04400015  146.27050867 1 New Windsock 1
19  -20.04549002  146.26795796 0 New Windsock 3
51 12670 CTAF


130 Airport Boundary
111 -020.05034447  146.27056885
111 -020.04829979  146.26702881
111 -020.04753494  146.26637268
111 -020.03811836  146.27113342
111 -020.03865623  146.28120422
111 -020.03877449  146.28169250
111 -020.04019356  146.28250122
111 -020.04059982  146.28234863
113 -020.04758263  146.27400208
99
