I
1050 Generated by WorldEditor 2.2.0r2

1      2 0 0 KPFC Pacific City State
111  45.20083784 -123.96355738
111  45.20010088 -123.96331105
111  45.19839420 -123.96256057
111  45.19783514 -123.96215648
111  45.19744630 -123.96180046
111  45.19711601 -123.96207981
111  45.19646528 -123.96072313
111  45.19656111 -123.96068000
111  45.19656312 -123.96056776
111  45.19680924 -123.96036329
111  45.19736802 -123.96063926
111  45.19752229 -123.96061422
111  45.19813360 -123.95980475
111  45.19888143 -123.96075084
111  45.19932695 -123.96105266
111  45.19971747 -123.96122204
111  45.20028482 -123.96136687
113  45.20186711 -123.96165898
120 Linear Feature 19
111  45.20040883 -123.96278290 1
111  45.20037817 -123.96277193 1
115  45.20034931 -123.96276160
120 Linear Feature 20
111  45.20071444 -123.96290162 1
111  45.20067915 -123.96289051 1
115  45.20064505 -123.96287978
120 Linear Feature 18
111  45.20066833 -123.96295864 1
115  45.20067915 -123.96289051
120 Linear Feature 18
111  45.20036678 -123.96283660 1
115  45.20037817 -123.96277193
120 Linear Feature 17
111  45.20029917 -123.96274684 1
111  45.20026994 -123.96273752 1
115  45.20024211 -123.96272865
120 Linear Feature 16
111  45.20025895 -123.96280934 1
115  45.20026994 -123.96273752
120 Linear Feature 15
111  45.20008920 -123.96267974 1
111  45.20005740 -123.96266862 1
115  45.20002831 -123.96265846
120 Linear Feature 15
111  45.20019653 -123.96271360 1
111  45.20016473 -123.96270248 1
115  45.20013393 -123.96269171
120 Linear Feature 14
111  45.20004720 -123.96273961 1
115  45.20005740 -123.96266862
120 Linear Feature 14
111  45.20015202 -123.96277340 1
115  45.20016473 -123.96270248
120 Linear Feature 13
111  45.20048719 -123.96300532 1
115  45.20049119 -123.96289658
120 Linear Feature 13
111  45.20050005 -123.96300628 1
115  45.20050405 -123.96289753
120 Linear Feature 13
111  45.20051235 -123.96300719 1
115  45.20051635 -123.96289844
14  45.20037506 -123.96308942  26.25 0 Tower
1300  45.20093428 -123.96326090  89.41 hangar props GA Hangar 5
1301 A none 
1300  45.20049670 -123.96308970  87.16 hangar props GA Hangar 4
1301 A none 
1300  45.19946610 -123.96267121  68.57 hangar props GA Hangar 3
1301 A none 
1300  45.19790802 -123.96185996  65.91 hangar props GA Hangar 2
1301 A none 
1300  45.19769686 -123.96171773  65.79 hangar props GA Hangar 1
1301 A none 
1300  45.19935584 -123.96256397  65.62 tie_down props South GA Tie-Down
1301 A general_aviation 
1300  45.20067915 -123.96289051  77.34 tie_down props GA Tie-Down 5
1301 A general_aviation 
1300  45.20037817 -123.96277193  75.92 tie_down props GA Tie-Down 4
1301 A general_aviation 
1300  45.20026994 -123.96273752  77.72 tie_down props GA Tie-Down 3
1301 A general_aviation 
1300  45.20016473 -123.96270248  75.78 tie_down props GA Tie-Down 2
1301 A general_aviation 
1300  45.20005740 -123.96266862  78.40 tie_down props GA Tie-Down 1
1301 A general_aviation 
19  45.19893569 -123.96223380 0 New Windsock 2
19  45.19691718 -123.96055915 0 New Windsock 1
51 12290 Pacific City Unicom
99
