I
1050 Generated by WorldEditor 2.1.0r1

1     22 1 0 KNIP Navy Jacksonville
1302 city Jacksonville
111  30.23012812 -081.66778998
111  30.23011845 -081.66779820
111  30.23011853 -081.66800825
111  30.23011404 -081.66851342
111  30.23033124 -081.66851485
111  30.23033096 -081.66857312
111  30.23033081 -081.66860143
111  30.23034594 -081.66861189
111  30.23038400 -081.66865873
111  30.23041074 -081.66870621
111  30.23042964 -081.66875460
111  30.23043931 -081.66879710
111  30.23044451 -081.66884547
111  30.23044042 -081.66966785
111  30.23043009 -081.66971686
111  30.23041635 -081.66976263
111  30.23039638 -081.66980890
111  30.23036797 -081.66985620
111  30.23033874 -081.66989743
111  30.23032429 -081.66991338
111  30.23032419 -081.66994066
111  30.23032376 -081.67006754
111  30.23033146 -081.67006605
111  30.23033037 -081.67038251
111  30.23032196 -081.67038104
111  30.23032156 -081.67046143
111  30.23032141 -081.67049105
111  30.23032739 -081.67049175
111  30.23034823 -081.67052367
111  30.23037626 -081.67056970
111  30.23039992 -081.67061136
111  30.23041743 -081.67066936
111  30.23042703 -081.67071400
111  30.23043470 -081.67075697
111  30.23043049 -081.67199314
111  30.23042185 -081.67204887
111  30.23041113 -081.67208891
111  30.23039190 -081.67213193
111  30.23035352 -081.67218758
111  30.23032710 -081.67221970
111  30.23031375 -081.67223447
111  30.23031332 -081.67226052
111  30.23031231 -081.67232167
111  30.23009602 -081.67231910
111  30.23009367 -081.67279279
111  30.23030995 -081.67279535
111  30.23030970 -081.67284530
111  30.23030957 -081.67287235
111  30.23032515 -081.67288475
111  30.23034114 -081.67290077
111  30.23036667 -081.67293926
111  30.23039307 -081.67298690
111  30.23040704 -081.67302577
111  30.23041698 -081.67305869
111  30.23042341 -081.67310697
111  30.23041810 -081.67429378
111  30.23041310 -081.67431477
111  30.23039971 -081.67436252
111  30.23038050 -081.67441139
111  30.23034893 -081.67446523
111  30.23032126 -081.67449805
111  30.23030140 -081.67451291
111  30.23030123 -081.67454713
111  30.23030098 -081.67459771
111  30.23008914 -081.67459643
111  30.23008680 -081.67506498
111  30.23029865 -081.67506626
111  30.23029836 -081.67512480
111  30.23028530 -081.67775019
111  30.23028504 -081.67780353
111  30.23006885 -081.67780146
111  30.23006618 -081.67827042
111  30.23018118 -081.67827093
111  30.23018029 -081.67826423
111  30.23021537 -081.67826423
111  30.23022664 -081.67826423
111  30.23022606 -081.67827370
111  30.23020218 -081.67831828
111  30.22987357 -081.67894560
111  30.22987375 -081.67900793
111  30.22988732 -081.67903395
111  30.22991389 -081.67905901
111  30.22993088 -081.67907000
111  30.22995762 -081.67907486
111  30.22995807 -081.67906049
111  30.22996669 -081.67906107
111  30.22997415 -081.67883143
111  30.22999625 -081.67883251
111  30.22999893 -081.67878793
111  30.23008301 -081.67879203
111  30.23008033 -081.67883660
111  30.23009258 -081.67883720
111  30.23009365 -081.67880562
111  30.23010862 -081.67880635
111  30.23010755 -081.67883793
111  30.23019025 -081.67884195
111  30.23018330 -081.67905547
111  30.23018225 -081.67908773
111  30.23015405 -081.67908722
111  30.23014573 -081.67932704
111  30.23018067 -081.67932853
111  30.23018005 -081.67933904
111  30.23017380 -081.67934711
111  30.23017327 -081.67936321
111  30.23016805 -081.67952358
111  30.22995195 -081.67951492
111  30.22995778 -081.67933543
111  30.22994943 -081.67933423
111  30.22994985 -081.67932077
111  30.22992520 -081.67932437
111  30.22990031 -081.67933600
111  30.22986629 -081.67937120
111  30.22985326 -081.67939220
111  30.22983930 -081.67942885
111  30.22983671 -081.67946051
111  30.22982729 -081.67946148
111  30.22982899 -081.67973707
111  30.22982283 -081.68060320
111  30.22981343 -081.68219206
111  30.22989537 -081.68318473
111  30.22995309 -081.68388625
111  30.23003909 -081.68492831
111  30.22963215 -081.68497363
111  30.22953999 -081.68390190
111  30.22953691 -081.68387961
111  30.22952844 -081.68385019
111  30.22950148 -081.68380562
111  30.22948916 -081.68379314
111  30.22945681 -081.68376818
111  30.22941983 -081.68375570
111  30.22922342 -081.68375302
111  30.22921033 -081.68646308
111  30.22922490 -081.68646267
112  30.22949993 -081.68676912  30.22978452 -081.68678241
111  30.22949993 -081.68676912
111  30.22950260 -081.68677428
111  30.22986321 -081.68677840
111  30.22986232 -081.68677273
111  30.22990377 -081.68676963
111  30.22990411 -081.68676478
111  30.22994745 -081.68676351
111  30.22994740 -081.68677735
111  30.22998977 -081.68675426
111  30.23002145 -081.68673195
111  30.23003715 -081.68671811
111  30.23006030 -081.68669301
111  30.23007523 -081.68667500
111  30.23008715 -081.68665421
111  30.23011943 -081.68659297
111  30.23034890 -081.68659359
111  30.23033610 -081.68888891
111  30.23034725 -081.68888994
111  30.23034859 -081.68893379
111  30.23035661 -081.68898693
111  30.23037488 -081.68904471
111  30.23040074 -081.68909888
111  30.23044264 -081.68916079
111  30.23047339 -081.68919432
111  30.23051485 -081.68922425
111  30.23054159 -081.68924230
111  30.23059464 -081.68926397
111  30.23062539 -081.68927119
111  30.23064723 -081.68927480
111  30.23067977 -081.68927790
111  30.23067844 -081.68928873
111  30.23105821 -081.68928977
111  30.23105732 -081.68928048
111  30.23111125 -081.68927429
111  30.23116162 -081.68925623
111  30.23120397 -081.68922992
111  30.23121288 -081.68922270
111  30.23124765 -081.68918762
111  30.23125969 -081.68917523
111  30.23126593 -081.68916646
111  30.23128420 -081.68913912
111  30.23129000 -081.68912519
111  30.23129668 -081.68911178
111  30.23130827 -081.68907876
111  30.23131496 -081.68905606
111  30.23132075 -081.68903130
111  30.23132432 -081.68900653
111  30.23132643 -081.68897579
111  30.23133413 -081.68897579
111  30.23134107 -081.68767779
111  30.23188871 -081.68767958
111  30.23187858 -081.68978147
111  30.23200889 -081.68978147
111  30.23200885 -081.68979078
111  30.23187853 -081.68979078
111  30.23186336 -081.69293643
111  30.22909475 -081.69291724
111  30.22909475 -081.69292714
111  30.22901399 -081.69293271
111  30.22897601 -081.69294262
111  30.22892519 -081.69295872
111  30.22887652 -081.69298410
111  30.22882303 -081.69302434
111  30.22881501 -081.69303239
111  30.22877168 -081.69308005
111  30.22875884 -081.69309739
111  30.22872407 -081.69315496
111  30.22871338 -081.69317601
111  30.22869305 -081.69323049
111  30.22867968 -081.69328125
111  30.22867219 -081.69334811
111  30.22867169 -081.69338999
111  30.22865734 -081.69339043
111  30.22865424 -081.69374199
111  30.22865391 -081.69380482
111  30.22864861 -081.69480180
111  30.22864583 -081.69484566
111  30.22864121 -081.69489273
111  30.22862920 -081.69494621
111  30.22861441 -081.69499542
111  30.22859130 -081.69504249
111  30.22856542 -081.69508635
111  30.22854324 -081.69511737
111  30.22851921 -081.69513770
111  30.22850627 -081.69515268
111  30.22847484 -081.69517835
111  30.22843972 -081.69520295
111  30.22841106 -081.69522221
111  30.22837132 -081.69523826
111  30.22832418 -081.69524788
111  30.22744795 -081.69524360
111  30.22744610 -081.69537411
111  30.22659112 -081.69536769
111  30.22659020 -081.69517193
111  30.22591177 -081.69516445
111  30.22590807 -081.69505105
111  30.22602176 -081.69505533
111  30.22603285 -081.69504677
111  30.22603285 -081.69502003
111  30.22645618 -081.69503180
111  30.22645633 -081.69501168
111  30.22610222 -081.69500617
111  30.22610556 -081.69454404
111  30.22645975 -081.69454773
111  30.22645995 -081.69452001
111  30.22610574 -081.69451820
111  30.22610878 -081.69409861
111  30.22646304 -081.69410042
111  30.22646324 -081.69407454
111  30.22610897 -081.69407271
111  30.22611212 -081.69363650
111  30.22646645 -081.69363833
111  30.22646848 -081.69336286
111  30.22611414 -081.69335730
111  30.22611720 -081.69293398
111  30.22647160 -081.69293954
111  30.22647181 -081.69291183
111  30.22611740 -081.69290625
111  30.22612074 -081.69244415
111  30.22647521 -081.69244972
111  30.22647540 -081.69242383
111  30.22612090 -081.69242198
111  30.22612458 -081.69191363
111  30.22647915 -081.69191548
111  30.22647928 -081.69189750
111  30.22608091 -081.69189643
111  30.22608091 -081.69187824
111  30.22586555 -081.69187717
111  30.22586940 -081.69175594
111  30.22646634 -081.69175772
111  30.22646557 -081.69177466
111  30.22660653 -081.69177466
111  30.22660844 -081.69152055
111  30.22634194 -081.69151788
111  30.22634039 -081.69122549
111  30.22649829 -081.69122638
111  30.22649809 -081.69101898
111  30.22634476 -081.69101529
111  30.22634469 -081.69094320
111  30.22649802 -081.69094690
111  30.22649752 -081.69044102
111  30.22676939 -081.69044459
111  30.22677058 -081.69034669
111  30.22675979 -081.69034658
111  30.22676015 -081.69031800
111  30.22680867 -081.69031829
111  30.22680831 -081.69034706
111  30.22679753 -081.69034696
111  30.22679634 -081.69044494
111  30.22696115 -081.69044711
111  30.22696175 -081.69034861
111  30.22694942 -081.69034848
111  30.22694960 -081.69031911
111  30.22699891 -081.69031939
111  30.22699873 -081.69034898
111  30.22698718 -081.69034886
111  30.22698658 -081.69044744
111  30.22715063 -081.69044959
111  30.22715181 -081.69035052
111  30.22713795 -081.69035038
111  30.22713831 -081.69032021
111  30.22718914 -081.69032050
111  30.22718878 -081.69035089
111  30.22717646 -081.69035076
111  30.22717527 -081.69044992
111  30.22733858 -081.69045206
111  30.22734167 -081.69035242
111  30.22732786 -081.69035228
111  30.22732904 -081.69032132
111  30.22738077 -081.69032162
111  30.22738254 -081.68989724
111  30.22726854 -081.68989634
111  30.22726905 -081.68976863
111  30.22672920 -081.68976493
111  30.22673191 -081.68908098
111  30.22652587 -081.68908283
111  30.22652780 -081.68859482
111  30.22673384 -081.68859298
111  30.22673656 -081.68790533
111  30.22727641 -081.68790903
111  30.22727933 -081.68717297
111  30.22741181 -081.68701875
111  30.22741181 -081.68679678
111  30.22740114 -081.68678782
111  30.22740306 -081.68674325
111  30.22790051 -081.68676108
111  30.22793902 -081.68675662
111  30.22797112 -081.68674919
111  30.22800450 -081.68673582
111  30.22803916 -081.68671651
111  30.22807253 -081.68669051
111  30.22810013 -081.68665856
111  30.22812966 -081.68661622
111  30.22814763 -081.68658279
111  30.22815059 -081.68657195
111  30.22815502 -081.68655573
111  30.22816304 -081.68652633
111  30.22817266 -081.68648250
111  30.22817716 -081.68643421
111  30.22817762 -081.68642117
111  30.22768312 -081.68641796
111  30.22754941 -081.68626113
111  30.22755198 -081.68613781
111  30.22768678 -081.68598110
111  30.22768987 -081.68596416
111  30.22619251 -081.68595257
111  30.22619713 -081.68367762
111  30.22609238 -081.68360452
111  30.22607858 -081.68294923
111  30.22610914 -081.68294168
111  30.22612061 -081.68294891
111  30.22659218 -081.68263398
111  30.22690488 -081.68284573
111  30.22690346 -081.68347481
111  30.22691886 -081.68348508
111  30.22693321 -081.68347587
111  30.22693484 -081.68284449
111  30.22724295 -081.68263658
111  30.22771627 -081.68294956
111  30.22772765 -081.68294208
111  30.22772765 -081.68292591
111  30.22725910 -081.68260897
111  30.22725610 -081.68219271
111  30.22772765 -081.68187818
111  30.22772780 -081.68186234
111  30.22771588 -081.68185499
111  30.22724037 -081.68216537
111  30.22693621 -081.68195897
111  30.22693330 -081.68132962
111  30.22691914 -081.68131974
111  30.22690337 -081.68133003
111  30.22690626 -081.68195812
111  30.22659544 -081.68216823
111  30.22612032 -081.68185600
111  30.22611097 -081.68186217
111  30.22609938 -081.68184385
111  30.22610594 -081.68164512
111  30.22614648 -081.68164382
111  30.22614892 -081.68121645
111  30.22607571 -081.68121901
111  30.22607845 -081.68073762
111  30.22615166 -081.68073505
111  30.22616016 -081.67924269
111  30.22777382 -081.67926409
111  30.22777382 -081.67924982
111  30.22779308 -081.67924893
111  30.22779616 -081.67915444
111  30.22781773 -081.67915266
111  30.22782081 -081.67868821
111  30.22803571 -081.67869088
111  30.22804033 -081.67868286
111  30.22804110 -081.67861065
111  30.22803725 -081.67860441
111  30.22802261 -081.67860352
111  30.22802310 -081.67851066
111  30.22796554 -081.67844324
111  30.22788584 -081.67844386
111  30.22788545 -081.67832100
111  30.22795080 -081.67832049
111  30.22795392 -081.67812537
111  30.22798807 -081.67812201
111  30.22804919 -081.67797956
111  30.22804953 -081.67779391
111  30.22801799 -081.67777268
111  30.22807730 -081.67765769
111  30.22824130 -081.67757451
111  30.22825166 -081.67757227
111  30.22826350 -081.67757382
111  30.22827692 -081.67757823
111  30.22839636 -081.67766205
111  30.22841819 -081.67772040
111  30.22846613 -081.67775488
111  30.22847587 -081.67781194
111  30.22843840 -081.67788419
111  30.22849873 -081.67792309
111  30.22849940 -081.67786807
111  30.22918646 -081.67787075
111  30.22918646 -081.67788055
111  30.22940058 -081.67788233
111  30.22940675 -081.67696145
111  30.22941753 -081.67696145
111  30.22943062 -081.67411499
111  30.22879517 -081.67411143
111  30.22879517 -081.67421038
111  30.22859105 -081.67420860
111  30.22859028 -081.67394383
111  30.22852096 -081.67394383
111  30.22852391 -081.67347951
111  30.22860776 -081.67348105
111  30.22861200 -081.67281251
111  30.22852815 -081.67281097
111  30.22853403 -081.67188377
111  30.22827396 -081.67188467
111  30.22827837 -081.67141702
111  30.22855123 -081.67141445
111  30.22855665 -081.67085477
111  30.22828380 -081.67085734
111  30.22829380 -081.66982569
111  30.22858840 -081.66954019
111  30.22876409 -081.66953865
111  30.22877207 -081.66919667
111  30.22890672 -081.66920001
111  30.22890710 -081.66854370
111  30.22889157 -081.66854370
111  30.22889186 -081.66803518
111  30.22933253 -081.66803343
111  30.22932868 -081.66758413
111  30.22926398 -081.66758324
111  30.22926321 -081.66751459
111  30.22935487 -081.66751905
111  30.22935487 -081.66752707
111  30.22956906 -081.66752920
111  30.22957285 -081.66724715
111  30.22957285 -081.66712146
111  30.22896745 -081.66711986
111  30.22785681 -081.66711693
111  30.22784059 -081.66711689
111  30.22744071 -081.66712432
111  30.22744199 -081.66722312
111  30.22744145 -081.66796624
111  30.22617485 -081.66795740
111  30.22617762 -081.66761081
111  30.22616050 -081.66761069
111  30.22615681 -081.66795621
111  30.22552804 -081.66795182
111  30.22553174 -081.66760630
111  30.22551614 -081.66760619
111  30.22551614 -081.66795171
111  30.22423247 -081.66794275
111  30.22423247 -081.66759723
111  30.22421554 -081.66759711
111  30.22421776 -081.66811314
111  30.22432423 -081.66811057
111  30.22432313 -081.66814523
111  30.22448395 -081.66814394
111  30.22448506 -081.66864713
111  30.22390608 -081.66863686
111  30.22390449 -081.66853335
111  30.22319134 -081.66853658
111  30.22319294 -081.66864009
111  30.22292142 -081.66864009
111  30.22291503 -081.66802272
111  30.22251094 -081.66801532
111  30.22250775 -081.66864193
111  30.22228095 -081.66863454
111  30.22228096 -081.66852857
111  30.22157500 -081.66852672
111  30.22157499 -081.66863269
111  30.21996344 -081.66861606
111  30.21996184 -081.66786562
111  30.21954497 -081.66786008
111  30.21954597 -081.66775246
111  30.21928717 -081.66775032
111  30.21928931 -081.66752035
111  30.21954811 -081.66752249
111  30.21954936 -081.66738834
111  30.21954977 -081.66734439
111  30.21960116 -081.66734517
111  30.21975536 -081.66734752
111  30.21975758 -081.66721274
111  30.21979307 -081.66721402
111  30.21979196 -081.66724611
111  30.21992062 -081.66724611
111  30.21991951 -081.66716653
111  30.21997719 -081.66716653
111  30.21997830 -081.66724611
111  30.22013580 -081.66724611
111  30.22013580 -081.66676990
111  30.22008922 -081.66676862
111  30.22009008 -081.66667077
111  30.22009106 -081.66655979
111  30.21983411 -081.66655551
111  30.21983590 -081.66635336
111  30.22009285 -081.66635764
111  30.22009391 -081.66623797
111  30.22009476 -081.66614223
111  30.22591896 -081.66618236
111  30.22592029 -081.66601445
111  30.22605473 -081.66601538
113  30.22605340 -081.66618329
111  30.23144854 -081.66641173
111  30.23143731 -081.66641111
111  30.23142608 -081.66637025
111  30.23141110 -081.66632382
111  30.23138542 -081.66627801
111  30.23136563 -081.66624706
111  30.23137312 -081.66623777
111  30.23129717 -081.66615110
111  30.23128968 -081.66616038
111  30.23127898 -081.66614924
111  30.23125993 -081.66613107
111  30.23123726 -081.66611457
111  30.23121158 -081.66609909
111  30.23117949 -081.66608424
111  30.23115809 -081.66607928
111  30.23111905 -081.66607000
111  30.23109391 -081.66607000
111  30.23105218 -081.66607371
111  30.23103560 -081.66607866
111  30.23098104 -081.66610095
111  30.23093879 -081.66613252
111  30.23091258 -081.66615729
111  30.23090509 -081.66614924
111  30.23084946 -081.66621115
111  30.23085695 -081.66621920
111  30.23083502 -081.66624953
111  30.23080185 -081.66630525
111  30.23078260 -081.66635416
111  30.23076655 -081.66641297
111  30.23075746 -081.66647178
111  30.23075960 -081.66652936
111  30.23076816 -081.66658755
111  30.23078581 -081.66664327
111  30.23081469 -081.66670580
111  30.23084999 -081.66675594
111  30.23090295 -081.66681042
111  30.23094200 -081.66683704
111  30.23098693 -081.66685747
111  30.23104416 -081.66687667
111  30.23112279 -081.66687976
111  30.23114419 -081.66687728
111  30.23119768 -081.66686614
111  30.23124582 -081.66684509
111  30.23127309 -081.66682838
111  30.23129931 -081.66680795
111  30.23134317 -081.66676399
111  30.23135868 -081.66674728
111  30.23138756 -081.66670208
111  30.23141056 -081.66665132
111  30.23142340 -081.66661479
111  30.23142875 -081.66659127
111  30.23143677 -081.66654112
113  30.23144801 -081.66654174
111  30.23014065 -081.68735494
111  30.23013049 -081.68735432
111  30.23013063 -081.68733025
111  30.23012678 -081.68729905
111  30.23011907 -081.68726250
111  30.23011676 -081.68724913
111  30.23010043 -081.68720694
111  30.23007369 -081.68715865
111  30.23003678 -081.68711346
111  30.23001217 -081.68708745
111  30.22998757 -081.68707260
111  30.22994692 -081.68704969
111  30.22991268 -081.68704164
111  30.22987815 -081.68703641
111  30.22986198 -081.68703628
111  30.22986145 -081.68702758
111  30.22975930 -081.68702610
111  30.22973859 -081.68703534
111  30.22969792 -081.68704176
111  30.22965817 -081.68705352
111  30.22961658 -081.68707706
111  30.22958515 -081.68710166
111  30.22954789 -081.68714052
111  30.22952138 -081.68718724
111  30.22951121 -081.68721078
111  30.22949457 -081.68725464
111  30.22948625 -081.68730171
111  30.22948533 -081.68734878
111  30.22947517 -081.68734940
111  30.22946863 -081.68882214
111  30.22947879 -081.68882152
111  30.22947836 -081.68891769
111  30.22948015 -081.68898218
111  30.22949396 -081.68903996
111  30.22951670 -081.68910083
111  30.22954656 -081.68915603
111  30.22956796 -081.68918131
111  30.22959827 -081.68921278
111  30.22961788 -081.68923135
111  30.22966647 -081.68926024
111  30.22971773 -081.68928243
111  30.22976631 -081.68929429
111  30.22982159 -081.68929429
111  30.22987196 -081.68928655
111  30.22991921 -081.68927108
111  30.22997626 -081.68923651
111  30.22999186 -081.68922362
111  30.23002529 -081.68918957
111  30.23004847 -081.68916222
111  30.23007076 -081.68912559
111  30.23008369 -081.68910135
111  30.23010464 -081.68904305
111  30.23011712 -081.68898888
111  30.23012157 -081.68895070
111  30.23012157 -081.68892542
113  30.23013174 -081.68892604
111  30.23012596 -081.69005557
111  30.23011749 -081.69005557
111  30.23011768 -081.69001842
111  30.23010912 -081.68995403
111  30.23009949 -081.68991008
111  30.23007863 -081.68985684
111  30.23005938 -081.68981660
111  30.23002461 -081.68976893
111  30.22999733 -081.68973983
111  30.22997059 -081.68971631
111  30.22994651 -081.68969650
111  30.22991817 -081.68968164
111  30.22986789 -081.68966183
111  30.22981868 -081.68964759
111  30.22976679 -081.68964635
111  30.22976733 -081.68963521
111  30.22908801 -081.68963087
111  30.22908748 -081.68964202
111  30.22904094 -081.68964511
111  30.22899387 -081.68965502
111  30.22894091 -081.68967359
111  30.22891685 -081.68968659
111  30.22889170 -081.68970207
111  30.22882270 -081.68975840
111  30.22877510 -081.68981350
111  30.22873819 -081.68987479
111  30.22870770 -081.68995279
111  30.22869272 -081.69000603
111  30.22868684 -081.69005556
111  30.22868524 -081.69010570
111  30.22867469 -081.69010368
111  30.22866314 -081.69196460
111  30.22868023 -081.69196465
111  30.22868067 -081.69201831
111  30.22868201 -081.69204720
111  30.22869092 -081.69209001
111  30.22870608 -081.69214470
111  30.22872837 -081.69219938
111  30.22876224 -081.69225716
111  30.22881127 -081.69231752
111  30.22882376 -081.69232990
111  30.22887769 -081.69237118
111  30.22889463 -081.69237995
111  30.22892895 -081.69239903
111  30.22897932 -081.69241761
111  30.22902924 -081.69242896
111  30.22908140 -081.69243308
111  30.22909922 -081.69243308
111  30.22909869 -081.69244299
111  30.22975260 -081.69244815
111  30.22975313 -081.69243824
111  30.22980439 -081.69243618
111  30.22985030 -081.69242586
111  30.22990335 -081.69240677
111  30.22995372 -081.69237634
111  30.23001211 -081.69232113
111  30.23005000 -081.69226490
111  30.23007674 -081.69220970
111  30.23009457 -081.69214882
111  30.23010616 -081.69209362
111  30.23010705 -081.69205545
113  30.23011553 -081.69205545
111  30.23133091 -081.68978613
111  30.23120028 -081.68978470
111  30.23120032 -081.68977538
111  30.23133095 -081.68977681
111  30.23133102 -081.68976155
111  30.23071161 -081.68976031
111  30.23071161 -081.68977269
111  30.23069396 -081.68977207
111  30.23064261 -081.68977455
111  30.23062550 -081.68977641
111  30.23059898 -081.68978137
111  30.23053831 -081.68980427
111  30.23049659 -081.68982965
111  30.23044631 -081.68987175
111  30.23042063 -081.68990765
111  30.23038640 -081.68995965
111  30.23036072 -081.69001785
111  30.23034575 -081.69007604
111  30.23034361 -081.69009585
111  30.23033986 -081.69013547
111  30.23033933 -081.69018438
111  30.23032863 -081.69018314
111  30.23031847 -081.69203606
111  30.23033077 -081.69203606
111  30.23033184 -081.69209425
111  30.23033986 -081.69215244
111  30.23035752 -081.69221250
111  30.23038426 -081.69226883
111  30.23042331 -081.69232826
111  30.23047680 -081.69237655
111  30.23049712 -081.69239203
111  30.23052761 -081.69240936
111  30.23058003 -081.69243165
111  30.23063085 -081.69244032
111  30.23068166 -081.69244217
111  30.23068166 -081.69245641
111  30.23104057 -081.69245827
111  30.23104164 -081.69244651
111  30.23109085 -081.69244094
111  30.23111813 -081.69243413
111  30.23114488 -081.69242175
111  30.23118767 -081.69239760
111  30.23123115 -081.69235635
111  30.23124578 -081.69233762
111  30.23127197 -081.69229483
111  30.23128044 -081.69227700
111  30.23129970 -081.69221906
111  30.23130894 -081.69216289
113  30.23131972 -081.69216200
111  30.22738064 -081.69035281
111  30.22736708 -081.69035268
111  30.22736708 -081.69045243
111  30.22738023 -081.69045261
113  30.22738057 -081.69036976
111  30.22621916 -081.68121642
111  30.22617590 -081.68121514
111  30.22617479 -081.68160281
113  30.22621916 -081.68160409
111  30.22835931 -081.67804044
111  30.22831920 -081.67811658
111  30.22832936 -081.67816178
111  30.22833471 -081.67817354
111  30.22832187 -081.67818406
111  30.22831706 -081.67817230
111  30.22830315 -081.67815621
111  30.22806512 -081.67799463
111  30.22809775 -081.67792777
111  30.22806459 -081.67792777
111  30.22806352 -081.67797234
111  30.22797419 -081.67818716
111  30.22797312 -081.67823730
111  30.22802458 -081.67822719
111  30.22802492 -081.67816225
111  30.22829682 -081.67816493
111  30.22829682 -081.67824605
111  30.22849477 -081.67824872
113  30.22849617 -081.67813380
111  30.22801174 -081.67826789
111  30.22797251 -081.67826273
111  30.22796226 -081.67826273
111  30.22796137 -081.67831845
113  30.22796583 -081.67831948
111  30.22809242 -081.67782680
